Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya George,"""For sweetfish in Odawara, it'd be the Hayakawa. It's famous for its mountain stream fishing.""","""If you're looking for sweetfish in Odawara, it'd have to be Hayakawa. It's famous for its mountain stream fishing."" ","""For sweetfish in Odawara, it'd be Hayakawa. It's famous for its mountain stream fishing.""",「小田原で鮎って言ったら、早川だろうね。渓流釣りで有名だよ。」,「小田原で鮎って言ったら、早川だろうね。渓流釣りで有名だよ」,"""Если речь идёт об айю, то это, должно быть, Хаякава. Она славится горной рыбалкой.""","""Um rio com ayus, deve ser o Hayakawa. É famoso pelo fluxo de pesca na montanha.""",[=UP],「要是說起小田原的鮎魚的話，那應該就是早川了吧。早川是以溪流垂釣而著名的哦。」,「要是说起小田原的鲇鱼的话，那应该就是早川了吧。早川是以溪流垂钓而著名的哦。」,"""Kalau kau mencari sweetfish di Odawara, pasti Sungai Hayakawa. Itu terkenal untuk pancingan di aliran pegunungan."" ","""Se parli di ayu in Odawara, l'Hayakawa è un buon candidato. È famoso per la pesca in montagna.""","""Odawara'daki tatlı balıklar için bu Hayakawa olurdu. Dağ deresi balıkçılığıyla ünlüdür."""
Ushiromiya Maria,"""Uu. I haaate fish.""","""Uu-. I hate fiiish."" ","""Uu-. Maria hates fi-sh.""",「うー。真里亞、魚嫌いー。」,「うー。真里亞、魚嫌いー」,"""У‐у. Я ненави‐и‐жу рыбу""","""Uu. A Maria odeeeeia peixe.""",[=UP],「嗚——。真里亞，討厭魚。」,「呜——。真里亚，讨厌鱼。」,"""Uu-. Aku benci ikaaan."" ","""Uuh. A Maria il pesce non piaceee.""","""Uu. Balıktan neeefret ederim."""
Ushiromiya Battler,"""Ihihi, Maria, you'll understand when you get o~lder! You'll be all, licklickli~ck, salty roasted sweetfish! Yummy~! Even though we just ate, I'm getting hungry again.""","""Ihihi, Maria, you'll understand when you get a bit older! Licklicklick salty roasted sweetfish! Yummy! Even though we just ate, I'm getting hungry again."" ","""Ihihi, Maria, you'll understand when you get o~lder! Licklicklick salty roasted sweetfish! Yummy~! Even though we just ate, I'm getting hungry again.""",「いっひっひ、真里亞ももう少し大きくなったらわかるぜぇ〜！　鮎の塩焼きをベロベロベロ〜ってなぁ！　ンまいぜぇ〜！　さっきメシ食ったばっかりだってのに、もう腹が減ってきちまうぜ。」,「いっひっひ、真里亞ももう少し大きくなったらわかるぜぇ〜！　鮎の塩焼きをベロベロベロ〜ってなぁ！　ンまいぜぇ〜！　さっきメシ食ったばっかりだってのに、もう腹が減ってきちまうぜ」,"""Ихи‐хи, Мария, ты поймёшь, когда подрастё‐ёшь! Ты будешь лизать солёную жареную айю и восклицать... Вкусня‐я‐ятина! И хотя мы недавно поели, у меня вновь начинает просыпаться аппетит.""","""Ihihi, Maria, você vai entender quando ficar mais velha~! Você vai ficar lambendo e lambendo um peixe frito salgado! Que delícia~! Mesmo que eu coma, eu vou ficar com fome de novo.""",[=UP],「嘻嘻嘻，真里亞再稍微長大點就會知道了～！一口一口把鹽燒鮎魚吃個精光～！那叫一個好吃啊～！明明才剛吃過飯，一想起這個肚子又餓了。」,「嘻嘻嘻，真里亚再稍微长大点就会知道了～！一口一口把盐烧鲇鱼吃个精光～！那叫一个好吃啊～！明明才刚吃过饭，一想起这个肚子又饿了。」,"""Ihihi, Maria, nanti kamu akan mengerti kalau sudah sedikit lebih besar! Jilat-jilat ikan sweetfish panggang asin! Enak! Padahal kita baru makan, aku jadi lapar lagi."" ","""Ihihih, Maria, lo capirai anche tu quando sarai un po' più grande! Lecca, lecca, lecca l'ayu alla griglia! Che buono! Anche se abbiamo appena finito di pranzare poco fa, mi è già tornato l'appetito.""","""Ihihi, Maria, büyüdüğünde anlayacaksın! Tuzlu kızarmış tatlı balıkları yalayacaksın~! Enfes~! Daha yeni yemiş olmamıza rağmen, yine acıkmaya başladım."""
Shannon,"""......Umm, shall I bring you some biscuits?""","""...Umm, shall I bring you a biscuit?"" ","""...Umm, shall I bring you a biscuit?""",「……あの、ビスケットでもお持ちしましょうか？」,[=JP],"""......М‐м‐м, не желаете ли, чтобы я принесла вам бисквит?""","""......Bem, será que eu deveria ir buscar alguns biscoitos também?""",[=UP],「……那個，要我給你拿餅幹嗎？」,「……那个，要我给你拿饼干吗？」,"""...Umm, perlu aku ambilkan biskuit?"" ","""...Uhm, devo portare anche dei biscotti?""","""......Umm, biraz bisküvi ister misiniz?"""
Ushiromiya Battler,"""Huh? Oh, sorry—that's not what I meant, don't mind me!""","""Huh? Oh, sorry. That's not what I meant, don't mind it!"" ","""Huh? Oh, sorry. That's not what I meant, don't mind it!""",「え？　あ、悪い悪い、そんなつもりで言ったんじゃないぜ、気にすんな！」,[=JP],"""А? О, извини, я не это имел в виду, не обращай внимания!""","""Hã? Ah, desculpe — não foi o que eu quis dizer, não se incomode!""",[=UP],「哎？啊，抱歉抱歉，我說的不是這意思啦，別在意！」,「哎？啊，抱歉抱歉，我说的不是这意思啦，别在意！」,"""Hah? Oh, maaf. Bukan itu maksudku, tak usah dipikirkan!"" ","""Eh? Ah, scusami, scusami, non volevo dire questo, fai finta di niente!""","""Ha? Oh üzgünüm—öyle demek istemedim, bana aldırma!"""
,"Shannon‐chan, who didn't have any afternoon chores for a while, was faithfully keeping us company.","Shannon-chan was faithfully keeping us company, since she didn't have any afternoon chores for a while. ","Shannon-chan, since she didn't have any afternoon chores for a while, was faithfully keeping us company.",紗音ちゃんは、午後の仕事はしばらくないということで律儀に俺たちに付き合ってくれていた。,[=JP],"Шаннон‐чан, которой после полудня пока не поручили никаких заданий, добросовестно составляла нам компанию.","A Shannon‐chan, que não teve nenhuma tarefa esta tarde, fielmente nos fez companhia.",[=UP],紗音因為下午暫時沒有工作，所以很守規矩地和我們一起出來了。,纱音因为下午暂时没有工作，所以很守规矩地和我们一起出来了。,"Shannon-chan dengan setia menemani kami, karena dia tidak punya tugas sore untuk sementara waktu. ","Shannon-chan ci stava fedelmente tenendo compagnia, dato che al momento non aveva faccende pomeridiane da sbrigare.","Bir süredir öğleden sonra işi olmayan Shannon-chan, bize sadakatle eşlik ediyordu."
,"I would have thought that, as a servant, accompanying us would force her to take care of us and tire her out, but it seemed that it wasn't so in her case.","I would've thought that, since she's a servant, accompanying us would force her to take care of us and tire her out, but that didn't seem to be the case for her. "," I would have thought that, as a servant, accompanying us would force her to take care of us and tire her out, but it seemed that it wasn't so in her case.",使用人という立場上、俺たちに付き合った方がかえって気を遣って疲れちまうんじゃないかと思ったが、彼女の場合はそうでもないらしい。,[=JP],"Я бы предположил, что она, будучи служанкой и сопровождая нас, вынуждена будет за нами ухаживать, из‐за чего она выбьется из сил, но, похоже, это было не так.","Eu pensei que, como uma serviçal, nos acompanhar iria forçá‐la a tomar conta de nós e a deixaria cansada, mas parece que não é o caso.",[=UP],我本來還挺納悶的。站在傭人的立場上，和我們在一起要注意言行不是反而會更累嗎？不過她的表現似乎並非如此。,我本来还挺纳闷的。站在佣人的立场上，和我们在一起要注意言行不是反而会更累吗？不过她的表现似乎并非如此。,"Kupikir, karena dia pelayan, menemaniku pasti membuatnya harus merawat kami dan akan melelahkan, tapi ternyata tidak baginya. ","Pensavo che, per via della sua posizione di domestica, tenerci compagnia l'avrebbe fatta impensierire e stancare di molto, ma questo non pareva essere il suo caso...","Bir hizmetkâr olarak bize eşlik etmesinin onu bizimle ilgilenmeye zorlayacağını ve yoracağını düşünürdüm, ama onun için durum pek öyle değilmiş gibi görünüyordu."
,"...To the contrary, it seemed she was having fun joining in on the conversation with people of a similar age.","...On the contrary, she seemed to enjoy joining in on a conversation with people close to her age. ",[=UP],…むしろ、歳の近い人間たちと一緒に会話に加われるのが楽しいようだった。,[=JP],"...Совсем наоборот, кажется, она получала удовольствие, беседуя со сверстниками.","...Pelo contrário, parece que ela está se divertindo muito conversando com pessoas da mesma idade.",[=UP],…倒不如說，看起來她因能和年紀相近的人一起聊天而感到很高興。,…倒不如说，看起来她因能和年纪相近的人一起聊天而感到很高兴。,"...Sebaliknya, dia terlihat menikmati berbincang dengan orang-orang seumurannya. ","Al contrario, sembrava che si stesse divertendo nel partecipare ad una conversazione con persone della sua età.","...Aksine, kendi yaş grubundaki insanların sohbetine katılarak eğleniyor gibi görünüyordu."
,"When I asked, she told me she was a live‐in worker.{n}So normally, the only person close in age to her was Jessica.","When I asked, I heard that she was the sort of worker whose room and board were supplied by her employer. So normally, the only person close to her in age was Jessica. "," When I asked, I heard that she was a live-in worker. So normally, the only person close in age to her was Jessica.",聞けば彼女は住み込みで働いているという。となれば、歳の近いのは朱志香だけだ。,聞けば彼女は住み込みで働いているという。{n}となれば、歳の近いのは朱志香だけだ。,"Когда я поинтересовался, она сказала, что является придворным работником.{n}Поэтому обычно единственным её сверстником была Джессика.","Quando eu perguntei, ela disse que morava no trabalho.{n}Por isso, a única pessoa por perto é a Jessica.",[=UP],問了一下，聽說她是住在這裡工作。{n}這樣的話，島上和紗音年齡相近的就只有朱志香啊。,问了一下，听说她是住在这里工作。{n}这样的话，岛上和纱音年龄相近的就只有朱志香啊。,"Saat aku bertanya, aku dengar bahwa dia termasuk pekerja yang mendapat kamar dan makan dari majikannya. Jadi biasanya, satu-satunya orang seumurannya adalah Jessica. ","Quando glielo chiesi, mi disse che era una domestica fissa a tutto servizio.{n}Ciò stava a dire che Jessica era l'unica sua coetanea.",Sorduğumda bana yatılı bir çalışan olduğunu söyledi.{n}Yani normalde yaşı ona yakın olan tek kişi Jessica'ydı.
,"I get it, that must be pretty wearisome.","Yeah, I can imagine how that might be pretty dull. "," I get it, that must be pretty wearisome.",なるほど、そりゃあ味気ないよな。,[=JP],"Понятно, всё это должно быть крайне утомительно.","Entendo, isso deve ser bem cansativo.",[=UP],那確實，平時是挺無聊乏味的。,那确实，平时是挺无聊乏味的。,"Ya, aku bisa bayangkan betapa membosankannya itu. ","Capisco, effettivamente sarebbe una rottura di scatole.","Anlıyorum, bu oldukça yorucu olmalı."
Ushiromiya Battler,"""Alright, so I get that the sweetfish‐filled river near Odawara is the Hayakawa. In that case, we have to go down it! Don't you find anything if you head down the Hayakawa?""","""Okay, so I get that the sweetfish-filled river near Odawara is Hayakawa. In that case, we've gotta go down it! Do you find anything if you head down Hayakawa river?"" ","""Alright, so I get that the sweetfish-filled river near Odawara is Hayakawa. In that case, we have to go down it! Don't you find anything if you head down Hayakawa river?""",「さて、小田原で鮎の川って言えば早川だってことはわかった。となりゃ下るしかねぇよな！　早川を下ると何があるんだろうなぁ？」,[=JP],"""Ладно, я так понял, что река рядом с Одавара, в которой водится айю, это Хаякава. В таком случае мы должны спуститься вниз по течению! Есть ли там что‐нибудь ниже по течению Хаякавы?""","""Certo, então já sabemos que o rio cheio de ayus perto de Odawara é o Hayakawa. Nesse caso, nós precisamos descer! Você não lembra de nada que possa se encontrar descendo o Hayakawa?""",[=UP],「好了，這下知道小田原的鮎之川是早川了。那就該接著往下看了！順著早川而下有什麼啊？」,「好了，这下知道小田原的鲇之川是早川了。那就该接着往下看了！顺着早川而下有什么啊？」,"""Oke, jadi kita tahu bahwa sungai yang penuh sweetfish di dekat Odawara adalah Hayakawa. Kalau begitu, kita harus menelusurinya! Apakah kau akan menemukan sesuatu jika mengikuti Sungai Hayakawa?"" ","""D'accordo, ho capito che l'Hayakawa è un fiume di Odawara con degli ayu. Allora dobbiamo seguire il suo corso! Si trova qualcosa scendendo lungo l'Hayakawa?""","""Pekala, Odawara yakınlarındaki tatlı balık dolu nehrin Hayakawa olduğunu anladım. Bu durumda, aşağı inmeliyiz! Hayakawa'dan aşağı doğru gidersen bir şey bulamaz mısın?"""
Shannon,"""Ummm, ............if you follow it downstream, you'll arrive in the ocean.""","""Ummm, .........if you follow it downstream, you'll arrive at the ocean."" ",[=UP],「えっと、…………下流に出て、海に出ると思います。」,「えっと、…………下流に出て、海に出ると思います」,"""М‐м‐м............... если идти по течению, то выйдешь к океану.""","""Hmmm, ............se você descer o rio, vai chegar no oceano.""",[=UP],「那個，…………我覺得出了下游，就到大海了。」,「那个，…………我觉得出了下游，就到大海了。」,"""Ummm, .........kalau kau mengikuti ke hilir, kau akan sampai ke laut."" ","""Uhm... Credo che se lo seguirai fino a valle, raggiungerai l'oceano.""","""Ummm, ............nehri aşağı doğru takip ederseniz okyanusa ulaşırsınız."""
Ushiromiya Battler,"""Of course, you'd reach the mouth of the river! And then the third line of the epitaph was ""As you travel down it, you will see a village."" By the way, since long ago, the mouths of rivers have generally been key points for transportation, and large cities tend to be built there. That'd be the next checkpoint.""","""Of course, you'd reach the mouth of the river! And the third line of the epitaph was ""As you travel down it, you will see a village."" By the way, since long ago, the mouths of rivers have been key points in transportation, and large cities tend to be built there. That'd be the next checkpoint."" ","""Of course, you'd reach the mouth of the river! And then the third line of the epitaph was 'If you follow the river downstream, you will find a village.' By the way, since long ago, the mouths of rivers have been key points in transportation, and large cities tend to be built there. That would be the next checkpoint.""",「そうさ、河口部に出る！　そして碑文の三行目には、川を下ればやがて里ありとあるな。ちなみにそういう河口部は大抵、大昔から輸送の要衝になってて大きな都市があるもんさ。　ここが次のチェックポイントだなぁ。」,「そうさ、河口部に出る！　そして碑文の三行目には、川を下ればやがて里ありとあるな。ちなみにそういう河口部は大抵、大昔から輸送の要衝になってて大きな都市があるもんさ。ここが次のチェックポイントだなぁ」,"""Ну конечно же, ты достигнешь устья реки! А в третьей строке эпитафии говорилось: 'По течению вниз спустившись, набредёшь ты на деревню'. Кстати, с давних пор устья рек были ключевыми местами перевозок, и там строились города. Оно должно быть следующим ориентиром.""","""É claro, você vai chegar à foz do rio! E a terceira linha do epitáfio diz ""Quando você descer o rio, encontrará um vilarejo."" A propósito, desde muito tempo, a foz dos rios tem servido geralmente de pontos chaves para transporte, e grandes cidades tendem a ser construídas por perto. Esse deve ser o próximo {i:checkpoint}.""",[=UP],「說得對啊，那就是到入海口！然後碑文第三行是“沿川而下，終會發現‘{c:86EF9C:里}’”。{c:86EF9C:（詳見魔導書“日本文化相關”條目）}順便一提，一般來說這種入海口自古以來就都成了交通樞紐，普遍都坐落著大都市。這兒就是接下來要注意的要點了吧。」,「说得对啊，那就是到入海口！然后碑文第三行是“沿川而下，终会发现‘{c:86EF9C:里}’”。{c:86EF9C:（详见魔导书“日本文化相关”条目）}顺便一提，一般来说这种入海口自古以来就都成了交通枢纽，普遍都坐落着大都市。这儿就是接下来要注意的要点了吧。」,"""Tentu saja, kau akan sampai ke muara sungai! Dan baris ketiga dari epitaf berbunyi ""Saat kau menelusurinya, kau akan melihat sebuah desa."" Ngomong-ngomong, sejak lama, muara sungai merupakan titik penting transportasi, dan kota besar cenderung dibangun di sana. Itulah titik pemeriksaan berikutnya."" ","""Ma certo, arriverei alla foce del fiume! E poi, il terzo rigo dell'epigrafe dice che seguendo il suo percorso, si vedrà infine un villaggio. Tra l'altro, spesso nelle foci dei fiumi ci sono grandi città che in passato erano nodi cruciali per i trasporti. Sarà questa la nostra prossima meta.""","""Tabii ki, nehrin ağzına ulaşırsın! Kitabenin üçüncü satırı ise şöyleydi: ""Bir köy göreceksiniz, patikada ilerlerken."" Bu arada, çok eskiden beri nehir ağızları genellikle ulaşım için kilit noktalar olmuştur ve büyük şehirler buralarda kurulur. Bu bir sonraki dönüm noktası olurdu."""
