Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,And that.........was how I met Ikuko.,And that...was how I met Ikuko. ,And that......was how I met Ikuko.,それが私と、………幾子との出会いだった。,[=JP],И так...... я встретил Икуко.,E foi assim.........que eu encontrei com Ikuko.,[=UP],這就是我和，………幾子的邂逅。,这就是我和，………几子的邂逅。,[=UP],[=UP],[=UP]
,"""......The body is in a very frail condition. Also, it is probable that there will be memory defects. We won't know for sure until the CT scan, but brain damage is also a possibility.""","""...The patient's body is in a very frail condition. Some sort of memory loss is very probable as well. We won't know for sure until the CT scan, but there may even be brain damage."" ",[=UP],「……非常に衰弱しております。あと、記憶障害の可能性が高いですな。ＣＴを見ないことにはわかりませんが、脳にダメージがある可能性もあります。」,「……非常に衰弱しております。あと、記憶障害の可能性が高いですな。ＣＴを見ないことにはわかりませんが、脳にダメージがある可能性もあります」,"""......Он в очень слабом состоянии. Кроме того, высока вероятность ухудшения памяти. Мы не узнаем наверняка до компьютерной томографии, но также не исключено повреждение мозга.""","""......O corpo está em uma condição muito frágil. Além disso, é provável que haja perda de memória. Não teremos certeza até a tomografia, mas não se descarta dano cerebral.""",[=UP],「……非常地衰弱。此外，有記憶障礙的可能性也很高。雖然不照 CT 的話也不太清楚，但是有發生了腦損傷的可能性。」,「……非常地衰弱。此外，有记忆障碍的可能性也很高。虽然不照 CT 的话也不太清楚，但是有发生了脑损伤的可能性。」,[=UP],[=UP],[=UP]
,"""It's lucky that damage is all we have to deal with. Spend much longer in a spot like that, and things would likely have been much worse.""","""It's lucky that ""damage"" is all we have to deal with. Any longer in a spot like that, and it would likely have been much worse."" ",[=UP],「ダメージ程度で済んで大いに結構でした。あそこであのまま寝ていれば、それどころでは済まなかったでしょうから。」,「ダメージ程度で済んで大いに結構でした。あそこであのまま寝ていれば、それどころでは済まなかったでしょうから」,"""Повезло, что это все повреждения, с которыми мы имеем дело. Если бы он пробыл там дольше, всё могло бы быть гораздо хуже.""","""É muita sorte que só precisamos lidar com ferimentos. Se ficasse mais tempo naquele lugar, as coisas acabariam bem piores.""",[=UP],「只是損傷的程度就已經很好了。在那裡一直睡著的話，大概不僅會是這樣呢。」,「只是损伤的程度就已经很好了。在那里一直睡着的话，大概不仅会是这样呢。」,[=UP],[=UP],[=UP]
,"""......True. In any event, I recommend getting this checked at a large hospital.""","""...True. In any event, I recommend getting this checked at a large hospital."" ",[=UP],「……ですな。何れにせよ、大きな病院で一度見せた方がいいでしょう。」,「……ですな。何れにせよ、大きな病院で一度診せた方がいいでしょう」,"""......Да. В любом случае, я рекомендую проверить это в крупной больнице.""","""......É verdade. Seja como for, eu recomendo que faça exames em um hospital maior.""",[=UP],「……是啊。不管怎麼樣，還是送到大醫院再看看比較好吧？」,「……是啊。不管怎么样，还是送到大医院再看看比较好吧？」,[=UP],[=UP],[=UP]
,"""Thank you, Doctor. .........Please keep this off the record. It may not be much, but here's some money for your troubles.""","""Thank you, doctor. ...Please keep this off the record. It may not be much, but here's some money for your troubles."" ","""Thank you, doctor. ......Please keep this off the record. It may not be much, but here's some money for your troubles.""",「ありがとう、先生。………この件は内密に。これはわずかですが、往診のお車代に。」,「ありがとう、先生。………この件は内密に。これはわずかですが、往診のお車代に」,"""Спасибо, доктор. ......Я попрошу вас не распространяться об этом. Здесь немного, но возьмите как компенсацию.""","""Obrigada, doutor. .........Por favor, não mantenha registros disso. Pode não ser muito, mas aqui tem um pouco de dinheiro para resolver seus problemas.""",[=UP],「謝謝你，醫生。………這件事請保密。這是來診療的車費，雖然只有很少。」,「谢谢你，医生。………这件事请保密。这是来诊疗的车费，虽然只有很少。」,[=UP],[=UP],[=UP]
,"""I see no reason to speak of this needlessly, but... ......No, no, I couldn't possibly accept that much...""","""I see no reason to speak of this needlessly, but... ...no, no, I couldn't possibly accept that much..."" ","""I see no reason to speak of this needlessly, but......no, no, I couldn't possibly accept that much...""",「わざわざ他言はしませんが、……いやいやっ、こんなにたくさんいただくわけには…。」,「わざわざ他言はしませんが、……いやいやっ、こんなにたくさんいただくわけには…」,"""Я не вижу причин напрасно говорить об этом, но...... нет‐нет, я не могу взять столько...""","""Não vejo motivos para comentar sobre isso sem necessidade, mas... ......Não, não, eu não poderia aceitar esse tanto...""",[=UP],「雖然我不會多說，……不不，也不用給這麼多…」,「虽然我不会多说，……不不，也不用给这么多…」,[=UP],[=UP],[=UP]
,"In the end, the doctor took the money and swore to keep quiet about the matter.","In the end, the doctor took the money and swore to keep quiet about the matter. ",[=UP],結局、医者は金を受け取り、他言はしないと誓わされた。,[=JP],В итоге врач взял деньги и поклялся молчать.,"No fim, o médico pegou o dinheiro e jurou que ficaria em silêncio sobre o assunto.",[=UP],最後，醫生收下了錢，並發誓不會對別人講起此事。,最后，医生收下了钱，并发誓不会对别人讲起此事。,[=UP],[=UP],[=UP]
,"Eventually, Hachijo returned.","Eventually, Hachijo returned. "," Eventually, Hachijo returned.",やがて、八城が戻ってくる。,[=JP],В конце концов Хачиджо вернулась.,"Eventualmente, Hachijo retornou.",[=UP],之後，八城回來了。,之后，八城回来了。,[=UP],[=UP],[=UP]
,"""Oh, you've been awake. How do you feel...?""","""Oh, you were awake. How do you feel...?"" ",[=UP],「おや、起きていたのですか。具合は如何です…？」,[=JP],"""О, ты проснулся. Как ты себя чувствуешь?..""","""Ora, acordou? Como está se sentindo...?""",[=UP],「呀，已經起來了嗎？身體感覺如何了…？」,「呀，已经起来了吗？身体感觉如何了…？」,[=UP],[=UP],[=UP]
,"I nodded weakly, letting her know that it wasn't so bad for now.","I nodded weakly, letting her know that it wasn't so bad for now. ",[=UP],私は小さく頷き、とりあえず悪くはないことを意思表示した。,[=JP],"Я слабо кивнул, давая ей знать, что сейчас уже не так плохо.","Eu assenti com fraqueza, para que ela soubesse que eu não estava tão mal.",[=UP],我輕輕點頭，表示了總之是不太糟的意思。,我轻轻点头，表示了总之是不太糟的意思。,[=UP],[=UP],[=UP]
,"......But...where is this place?{n}A room I have absolutely no memory of, ......in a house I don't remember at all.{n}And, first and foremost, here's a woman that I've never seen......","...But...where is this place? A room I have absolutely no memory of, ...in a house I don't remember at all. And, first and foremost, here's a woman I've never seen... ","......But...where is this place? A room I have absolutely no memory of, ......in a house I don't remember at all. And, first and foremost, here's a woman that I've never seen......",……しかし、ここはどこだろう。まったく知らない家、……まったく知らない部屋だった。そしてそれ以前に、まったく知らない女性だった……。,……しかし、ここはどこだろう。{n}まったく知らない家、……まったく知らない部屋だった。{n}そしてそれ以前に、まったく知らない女性だった……。,"......Но... где я?{n}Комната, о которой у меня нет никаких воспоминаний...... в доме, который я совсем не помню.{n}И что самое главное, женщина, которую я никогда не видел......","......Mas...onde fica este lugar?{n}Um cômodo do qual não tenho nenhuma recordação, ......em uma casa na qual não consigo lembrar de nada.{n}E, o mais importante de tudo, essa mulher na qual nunca antes vi......",[=UP],……但是，這裡是什麼地方呢？{n}完全不認識的家，……在完全不認識的房間裡。{n}在此之前，還有個完全不認識的女性……。,……但是，这里是什么地方呢？{n}完全不认识的家，……在完全不认识的房间里。{n}在此之前，还有个完全不认识的女性……。,[=UP],[=UP],[=UP]
,"""To start off, let me introduce myself. I'm Hachijo Ikuko. I don't mind if you address me in a friendly manner as Ikuko, or if you prefer to call me Hachijo‐san and keep things more formal.""","""To start off, let me introduce myself. I'm Hachijo Ikuko. Feel free to casually call me Ikuko, or act more formal and call me Hachijo-san."" ","""To start off, let me introduce myself. I'm Hachijo Ikuko. I don't mind if you casually call me Ikuko, or act more formal and call me Hachijo-san.""",「まずは私の自己紹介から。私は八城幾子。親しげに幾子と呼んでくれても、他人行儀に八城さんと呼んでくれても構いません。」,「まずは私の自己紹介から。私は八城幾子。親しげに幾子と呼んでくれても、他人行儀に八城さんと呼んでくれても構いません」,"""Сперва я представлюсь. Хачиджо Икуко. Можешь называть меня Икуко или же оставить формальное «мисс Хачиджо», мне всё равно.""","""Para começar, permita que eu me apresente. Eu sou Hachijo Ikuko. Não me importo que se refira a mim de forma amigável, chamando‐me de Ikuko ou, se preferir, manter a formalidade e me chamar de Hachijo‐san.""",[=UP],「先從自我介紹開始。我叫八城幾子。可以親一些叫我幾子，也可以以外人禮儀叫我八城小姐。」,「先从自我介绍开始。我叫八城几子。可以亲一些叫我几子，也可以以外人礼仪叫我八城小姐。」,[=UP],[=UP],[=UP]
,......Hachijo.........Ikuko.,...Hachijo...Ikuko. ,......Hachijo......Ikuko.,……八城、………幾子。,[=JP],......Хачиджо...... Икуко.,[=UP],[=UP],……八城，………幾子。,……八城，………几子。,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""The Hachijo family owns a lot of land and is well known in these parts. ......Unlike my accomplished brothers, I'm what you might call a little eccentric. After I got into a bit too much mischief than was good for me, my parents finally ran out of patience and kicked me out. I'm now confined to this house.""","""The Hachijo family owns a large amount of land and is fairly famous in these parts. ...Unlike my accomplished brothers, I'm what you might call a little eccentric. I got into a bit too much mischief, and my parents finally ran out of patience and kicked me out. I'm now confined to this house. ","""The Hachijo family is a large landowner that's fairly well known in these parts. ......Unlike my accomplished brothers, I'm what you might call a little eccentric. After I got into a bit too much mischief than was good for me, my parents finally ran out of patience and kicked me out. I'm now confined to this house.",「八城家はこの辺りではちょっと知られた大地主の名家。……出来のいい兄たちと違い、私はどこかズレた変わり者。色々と悪さが過ぎまして、とうとう親たちからも愛想を尽かされて追い出され。今はここで蟄居をさせられています。,「八城家はこの辺りではちょっと知られた大地主の名家。……出来のいい兄たちと違い、私はどこかズレた変わり者。色々と悪さが過ぎまして、とうとう親たちからも愛想を尽かされて追い出され。今はここで蟄居をさせられています」,"""Семья Хачиджо — крупные землевладельцы, достаточно хорошо известные в этих краях. ......В отличие от своих умелых братьев, я, так сказать, немного эксцентрична. Когда я причинила чересчур много вреда, у моих родителей наконец кончилось терпение, и они меня выгнали. Теперь я ограничиваюсь этим домом.""","""A família Hachijo detém de muitas terras e também é muito conhecida. ......Diferente dos meus irmãos realizados, eu sou o que você poderia chamar de ligeiramente excêntrica. Após me meter em mais travessuras do que deveria, meus pais finalmente ficaram sem paciência e me chutaram pra fora de casa. Estou confinada nesta casa agora.""",[=UP],「八城家在這附近還是有些知名的大地主的名門。……和優秀的哥哥們不同，我是有些奇怪的人。做了不少壞事，最終也失去了雙親的好感被趕了出來。現在就閉居在這裡。」,「八城家在这附近还是有些知名的大地主的名门。……和优秀的哥哥们不同，我是有些奇怪的人。做了不少坏事，最终也失去了双亲的好感被赶了出来。现在就闭居在这里。」,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""......As a hobby, I like to read detective novels...and also to write them. My age...is a single woman's secret. My heart is that of a girl, but I'm approaching the point where calling myself one would be increasingly absurd. Heheheheh.""","...As a hobby, I like to read detective novels...and also to write them. My age...is a single woman's secret. My heart is that of a girl, but I'm approaching the point where calling myself one becomes increasingly absurd. Heheheheh."" "," ......As a hobby, I like to read detective novels...and also to write them. My age...is a single woman's secret. My heart is that of a girl, but I'm approaching the point where calling myself one would be increasingly absurd. Heheheheh.""",……趣味は推理小説を読むことと、そして書くこと。歳は秘密の独身女。心は女子でも、そろそろそれを語るにはおこがましいかなという年頃です。ふっふふふふ。」,「……趣味は推理小説を読むことと、そして書くこと。歳は秘密の独身女。心は女子でも、そろそろそれを語るにはおこがましいかなという年頃です。ふっふふふふ」,"""......Что касается хобби, мне нравится читать и писать детективные романы. Мой возраст... единственный секрет женщины.""""У меня душа девушки, но я приближаюсь к тому возрасту, когда называть себя так становится всё абсурднее. Хе‐хе‐хе‐хех.""","""......Meu passatempo é ler romances policiais... e também os escrevo. Minha idade...é o segredo de uma mulher solteira. Meu coração ainda é o de uma garota, mas estou me aproximando do ponto onde me considerar uma seria um grande absurdo. Heheheheh.""",[=UP],「……興趣是閱讀推理小說，還有寫作。年齡是秘密的獨身女。心雖然是女子，但也差不多到了提到這會有些生氣的年齡了。呵呵呵呵呵。」,「……兴趣是阅读推理小说，还有写作。年龄是秘密的独身女。心虽然是女子，但也差不多到了提到这会有些生气的年龄了。呵呵呵呵呵。」,[=UP],[=UP],[=UP]
,"With the haze my mind was in, it was extremely hard to make out what she was talking about.","With the haze my mind was in, it was extremely hard to make out what she was talking about. ",[=UP],私のぼんやりとした頭では、彼女が何を言っているのか、あまり理解は出来なかった。,[=JP],"С затуманенным разумом было очень трудно разобрать, о чём она говорит.","Com minha mente embaçada, foi extremamente difícil entender o que ela estava falando.",[=UP],我那發空的大腦，基本沒能理解，她是在說些什麼。,我那发空的大脑，基本没能理解，她是在说些什么。,[=UP],[=UP],[=UP]
,"However, ......I was able to pick up on the fact...that she was trying to talk to me cheerfully.","However, ...I was able to pick up on the fact...that she was trying to cheer me up. "," However, ......I was able to pick up on the fact...that she was trying to talk to me cheerfully.",でも、……彼女が私に対し、上機嫌に接していることだけは理解できた。,[=JP],"Но...... я смог заметить, что она пыталась бодро поговорить со мной.","Contudo, ......eu fui capaz de entender uma coisa...ela estava tentando falar comigo para me animar.",[=UP],但是，……能夠理解她對我，是很好的態度。,但是，……能够理解她对我，是很好的态度。,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""......So, what's your name?""","""...So, what's your name?"" ",[=UP],「……それで、そなたの名前は？」,[=JP],"""......Так как тебя зовут?""","""......Então, qual o seu nome?""",[=UP],「……於是，汝的名字是？」,「……于是，汝的名字是？」,[=UP],[=UP],[=UP]
,..................My......name......,.........My...name... ,...............My......name......,………………私の、……名前……。,[=JP],...............Меня...... зовут......,..................Meu......nome......,[=UP],………………我的，……名字……。,[=CHT],[=UP],[=UP],[=UP]
,..............................,......... ,..................,…………………………。,[=JP],[=OG],[=UP],[=UP],[=JP],[=JP],[=UP],[=UP],[=UP]
,"Logically, I know that, being a human, I must have a name.","Logically, I know that, being a human, I must have a name. "," Logically, I know that, being a human, I must have a name.",人間である以上、誰にも名前があることは、理屈ではわかっている。,[=JP],"Логически я понимаю, что, раз я человек, у меня должно быть имя.","Logicamente, eu sei que, sendo um ser humano, eu devo ter um nome.",[=UP],既然是個人，誰都會有名字這個道理，我是明白的。,既然是个人，谁都会有名字这个道理，我是明白的。,[=UP],[=UP],[=UP]
,"And, I do have the feeling that I did indeed have a name.","And, I do have the feeling that I did indeed have a name. "," And, I do have the feeling that I did indeed have a name.",そして恐らく、自分にも名前があったに違いないとは思う。,[=JP],И вроде бы оно действительно у меня было.,E sinto que eu tenho um nome.,[=UP],然後自己肯定也是有名字的沒錯。,然后自己肯定也是有名字的没错。,[=UP],[=UP],[=UP]
,"......However, no matter how hard I tried to remember what it was, it just made my head hurt...","...However, no matter how hard I tried to remember what it was, it just made my head hurt... ",[=UP],……しかし、自分のそれをいくら思い出そうとしても、頭が痛むだけだった…。,[=JP],"......Однако, как бы я ни пытался вспомнить его, у меня от этого лишь разболелась голова...","......Mas não importa o quanto eu tente me lembrar, isso só faz a minha cabeça doer...",[=UP],……但是，自己幾次到快要想起來時，頭都會很疼…。,……但是，自己几次到快要想起来时，头都会很疼…。,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""Is there anything you can remember besides your name...?""","""Can you remember anything besides your name...?"" ",[=UP],「何か、名前以外に覚えていることは…？」,[=JP],"""Ты помнишь что‐нибудь, помимо своего имени?..""","""Há algo que consiga se lembrar além do seu nome...?""",[=UP],「名字之外，有什麼還記得的嗎…？」,「名字之外，有什么还记得的吗…？」,[=UP],[=UP],[=UP]
,"""..........................................""","""............"" ",""".....................""",「……………………………………。」,「……………………………………」,[=OG],[=UP],[=UP],[=JPC],[=JPC],[=UP],[=UP],[=UP]
,Who......am I......?,Who...am I...? ,Who......am I...? ,私は、……誰だろう……。,[=JP],Кто...... я?..,Quem......sou eu......?,[=UP],我是，……誰呢……？,我是，……谁呢……？,[=UP],[=UP],[=UP]
,"My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, ......not even who or what I was...","My head... ...no, even my heart was a mess of torn flesh, ...and I couldn't remember a thing, not even who or what I was... ","My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, not even who or what I was...",頭の中がぐちゃぐちゃで、……いいや、心の中までぐちゃぐちゃの挽き肉で、……私は自分が誰なのか、何なのか、……何も、思い出すことが出来なかった…。,[=JP],"Моя голова...... нет, даже моё сердце было смесью разорванной плоти, ......и я ничего не помнил, даже то, кто или что я...","Minha cabeça......não, até mesmo o meu coração está uma grande bagunça, ......e não consigo lembrar de nada, ......nem mesmo quem ou o que eu sou...",[=UP],大腦中一片混亂，……不，連心中都是一團亂的肉餡，……自己是誰，是什麼人，……什麼都，想不起來…。,大脑中一片混乱，……不，连心中都是一团乱的肉馅，……自己是谁，是什么人，……什么都，想不起来…。,[=UP],[=UP],[=UP]
,But I must remember.,But I must remember. , But I must remember.,でも、私は思い出さなくてはならない。,[=JP],Но я должен вспомнить.,Mas eu preciso lembrar.,[=UP],但是，我必須要想起來。,但是，我必须要想起来。,[=UP],[=UP],[=UP]
,I had some kind of purpose......or maybe a mission.,I had some kind of purpose...or maybe a mission. , I had some kind of purpose......or maybe a mission.,私には、何か目的、……あるいは使命があったのだ。,[=JP],"У меня была какая‐то цель...... или, может, миссия.",Eu tinha algum tipo de propósito......ou talvez uma missão.,[=UP],我，有著什麼目的，……或者說是有著什麼使命。,我，有着什么目的，……或者说是有着什么使命。,[=UP],[=UP],[=UP]
,"In order to remember that, .........I first have to remember who I am.","In order to remember that, ...I first have to remember who I am. "," In order to remember that, ......I first have to remember who I am.",それを思い出すためにも、………まず、自分が誰だったのかを、思い出さなくてはならない。,[=JP],"Чтобы вспомнить это...... мне нужно сначала вспомнить, кто я.","Para lembrar disso, .........primeiro preciso lembrar quem sou eu.",[=UP],為了想起它來，………首先，得想起自己是誰才行。,为了想起它来，………首先，得想起自己是谁才行。,[=UP],[=UP],[=UP]
,Who am I......? What is my name......? Where was I born......and what was my birthday......?,Who am I...? What is my name...? Where was I born...and what was my birthday...? , Who am I......? What is my name......? Where was I born......and what was my birthday......? ,私は誰……？　名前は……？　生まれはどこだっけ、……誕生日は……？,[=JP],Кто я?.. Как меня зовут?.. Где я родился...... и когда мой день рождения?..,Quem sou eu......? Qual o meu nome......? Onde eu nasci......e qual a data do meu aniversário......?,[=UP],我是誰……？名字是……？在哪裡出生的呢，……生日是……？,我是谁……？名字是……？在哪里出生的呢，……生日是……？,[=UP],[=UP],[=UP]
,"I need to remember something, anything............","I need to remember something, anything...... ","I need to remember something, anything.........",何でもいい、何か覚えてることは…………。,[=JP],"Мне нужно что‐нибудь вспомнить, что угодно.........","Eu preciso lembrar alguma coisa, qualquer coisa............",[=UP],什麼都行，有什麼能想起來的…………。,什么都行，有什么能想起来的…………。,[=UP],[=UP],[=UP]
,.......................................,............... ,..............................,…………………………………。,[=JP],[=OG],[=UP],[=UP],[=JP],[=JP],[=UP],[=UP],[=UP]
,"""...............Age......""","""......Age..."" ",""".........Age......""",「……………歳……。」,「……………歳……」,""".........Возраст......""","""...............Idade......""",[=UP],「……………歲……」,「……………岁……」,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""Age? *giggle*. That's my little secret.""","""Age? *giggle* That's my little secret."" ",[=UP],「歳？　くすくす。私の歳は秘密です。」,「歳？　くすくす。私の歳は秘密です」,"""Возраст? *хи‐хи*. Мой маленький секрет.""","""Idade? *risos*. Esse é o meu segredinho.""",[=UP],「歲？呵呵。我的年齡是秘密。」,「岁？呵呵。我的年龄是秘密。」,[=UP],[=UP],[=UP]
,""".........Eighteen...""","""......18..."" ",""".........18...""",「………１８歳…。」,「………１８歳…」,""".........Восемнадцать...""",""".........Dezoito...""",[=UP],「………18 歲…」,「………18 岁…」,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""I look like I'm eighteen...?!""","""I look like I'm 18...?!"" ","""I look like I'm 18...?!""",「私が、１８歳に見える……？！」,[=JP],"""Я выгляжу на восемнадцать?!""","""Eu pareço ter dezoito...?!""",[=UP],「你看我，像 18 歲的……？！」,「你看我，像 18 岁的……？！」,[=UP],[=UP],[=UP]
,"""......I'm............eighteen............""","""...I'm......18......"" ","""......I'm.........18.........""",「……私、…………１８歳…………。」,「……私、…………１８歳…………」,"""......Мне......... восемнадцать.........""","""......Eu tenho............dezoito............""",[=UP],「……我，…………18 歲…………」,「……我，…………18 岁…………」,[=UP],[=UP],[=UP]
Hachijo Ikuko,"""O‐oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""","""O-Oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha."" ","""O, oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""",「あ、あぁ、そなたの年齢ですか…！　やれやれ、世辞が過ぎると思いました。はっはっはっは。」,「あ、あぁ、そなたの年齢ですか…！　やれやれ、世辞が過ぎると思いました。はっはっはっは」,"""О... о‐о, так это твой возраст!.. Я уж было подумала, что ты слишком лестен. Ха‐ха‐ха‐ха.""","""A‐Ah, essa é a sua idade...! Bem que pensei que estivesse sendo bajulador demais. Hahahaha.""",[=UP],「啊，啊啊，是汝的年齡嗎…！哎呀哎呀，我還以為你是太恭維我了。哈哈哈哈。」,「啊，啊啊，是汝的年龄吗…！哎呀哎呀，我还以为你是太恭维我了。哈哈哈哈。」,[=UP],[=UP],[=UP]
