Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,She had asked Kumasawa for the stickiest tape available.,She had asked Kumasawa for the stickiest tape in the place. , She had asked Kumasawa for the stickiest tape in the place.,熊沢に一番粘着力の強いガムテープを所望したのだ。,[=JP],Эрика одолжила у Кумасавы самую липкую ленту.,Erika havia pedido à Kumasawa pela fita gomada com maior poder adesivo que tivesse.,[=UP],她拜託熊澤拿來了粘力最強的膠帶。,她拜托熊泽拿来了粘力最强的胶带。,[=UP],[=UP],[=UP]
,"She drew a complicated, unforgeable signature on it with a permanent marker, then added slits through it.","She drew a complicated signature that could not be counterfeited across it with a permanent marker, then began making notches across it. "," She drew a complicated signature that could not be counterfeited across it with a permanent marker, then began making notches across it.",それに油性マジックで複製不能の複雑なサインを書き入れ、切れ目を入れる。,[=JP],"Она нарисовала перманентным маркером сложную подпись, которую нельзя подделать, а затем начала делать надрезы.",Ela traçou uma assinatura complexa e inesquecível usando uma caneta permanente e fez vincos na fita.,[=UP],用油性簽字筆簽上無法模仿的複雜簽名，再剪條縫。,用油性签字笔签上无法模仿的复杂签名，再剪条缝。,[=UP],[=UP],[=UP]
,"By sticking this over a place that she wanted to prove had remained closed, she could create a powerful seal equal in strength to the red truth.","This way, if she ever wanted to prove that some opening had remained closed, she could stick this tape over it, creating a powerful seal equal in strength to the red truth. "," This way, she could stick this over a place that she wanted to prove had been closed, creating a powerful seal equal in strength to the red truth.",こうして、塞がれていたことを証明したい箇所に貼り付けることで、それは赤き真実に匹敵する強力な封印となる。,[=JP],"Так она могла обклеить место, чтобы доказать, что оно было закрытым, создавая мощные печати, по силе равные красной правде.","Colando isso em todos os lugares que ela queria provar que permaneceram fechados, Erika poderia criar um poderoso selo de poder equivalente a uma verdade vermelha.",[=UP],像這樣，通過將它們貼在想證明已被封住之處上，它們即會化為可以匹敵紅色真實的強力封印。,像这样，通过将它们贴在想证明已被封住之处上，它们即会化为可以匹敌红色真实的强力封印。,[=UP],[=UP],[=UP]
,Those menacing seals had cornered Natsuhi so thoroughly in the previous game...,These menacing seals had cornered Natsuhi so thoroughly in the previous game... , Those menacing seals had cornered Natsuhi so thoroughly in the previous game...,前回のゲームで猛威を振るい、夏妃を徹底的に追い詰めた、あの封印だ…。,[=JP],"Те самые устрашающие печати, поэтапно загнавшие Нацухи в угол в предыдущей игре...",Esses selos ameaçadores já haviam encurralado Natsuhi no decorrer do jogo anterior...,[=UP],此即是，在上盤遊戲中大展神威，將夏妃徹底逼上絕路的，那個封印…。,此即是，在上盘游戏中大展神威，将夏妃彻底逼上绝路的，那个封印…。,[=UP],[=UP],[=UP]
Furudo Erika,""".........nn...... ......Great...""","""......Nn... ...Great..."" ",""".........Nn...... ......Great...""",「………ん、……。……これ…。」,「………ん、……。……これ…」,""".........Н‐н............ отлично...""",""".........nn...... ......Saco...""",[=UP],「………嗯，……。……這個…」,「………嗯，……。……这个…」,[=UP],[=UP],[=UP]
Dlanor,"""Is something {f:5:wrong}?""","""Is something {f:5:wrong}?"" ","""Is something WRONG?""",「如何しましタカ。」,「如何しましタカ」,"""Что‐то {f:5:не так}?""","""Algum {f:5:problema}?""",[=UP],「怎麼了？」,「怎么了？」,[=UP],[=UP],[=UP]
Furudo Erika,"""......He got me. ......That Battler doesn't let anything get by him, does he?""","""...He got me. ...That Battler doesn't let anything get by him, does he?"" ",[=UP],「……やられました。……戦人め、周到ですね。」,「……やられました。……戦人め、周到ですね」,"""......Баттлер меня раскусил. ......Ничто не упускает.""","""......Ele me pegou. ......Aquele Battler é mesmo meticuloso?""",[=UP],「……被擺了一道呢。……死戰人，好是準備周到。」,「……被摆了一道呢。……死战人，好是准备周到。」,[=UP],[=UP],[=UP]
,Erika shrugged and showed the piece of duct tape she had cut off to Dlanor.,Erika grimaced and showed the piece of packing tape she had torn off to Dlanor. ,Erika shrugged and showed the piece of duct tape she had torn off to Dlanor.,ヱリカは肩を竦めて、切り取ったガムテープ片をドラノールに示す。,[=JP],Эрика пожала плечами и показала Дланор кусок оторванной ленты.,Erika deu de ombros e mostrou para Dlanor um pedaço de fita que ela havia cortado.,[=UP],繪梨花聳了聳肩，把剪下來的膠帶拿給德拉諾爾看。,绘梨花耸了耸肩，把剪下来的胶带拿给德拉诺尔看。,[=UP],[=UP],[=UP]
,"By sight alone, Dlanor couldn't tell what had annoyed Erika.{n}However, as soon as she held the tape, she realized the difference right away.","At a glance, Dlanor couldn't tell what had annoyed Erika. However, as soon as she held it, she realized the difference right away. "," At a glance, Dlanor couldn't tell what had annoyed Erika. However, as soon as she held it, she realized the difference right away.",一見しただけでは、ヱリカが何を不満なのかわからない。しかしそれを受け取ってすぐに、違いに気が付いた。,一見しただけでは、ヱリカが何を不満なのかわからない。{n}しかしそれを受け取ってすぐに、違いに気が付いた。,"С первого взгляда Дланор не могла сказать, что раздосадовало Эрику.{n}Однако, взяв в руки, она тут же увидела разницу.","Assim que o viu, Dlanor não foi capaz de entender o que estava irritando Erika.{n}Porém, assim que segurou a fita, ela percebeu a diferença imediatamente.",[=UP],只看一眼，是無法明白繪梨花有何不滿的。{n}不過一接過那膠帶，就當即明白哪不對了。,只看一眼，是无法明白绘梨花有何不满的。{n}不过一接过那胶带，就当即明白哪不对了。,[=UP],[=UP],[=UP]
Dlanor,"""......This won't be any {f:5:good}.""","""...This won't be any {f:5:good}."" ","""......This won't be any GOOD.""",「……これでは駄目デス。」,「……これでは駄目デス」,"""......Плохо.""","""......Isso não é nada {f:5:bom}.""",[=UP],「……這樣可不行呢。」,「……这样可不行呢。」,[=UP],[=UP],[=UP]
Furudo Erika,"""Yes. It's barely sticky at all. This won't reach even close to the red truth.""","""Yep. It's barely sticky at all. This won't reach even close to the red truth."" ","""Yep. It's barely sticky at all. This won't reach even close to the red truth.""",「えぇ。粘着力、ほとんどないです。これじゃ、赤き真実には至れない。」,「えぇ。粘着力、ほとんどないです。これじゃ、赤き真実には至れない」,"""Да. Она едва липкая. И близко не дотягивает до красной правды.""","""Pois é. Praticamente não gruda. Isto sequer chega perto de uma verdade vermelha.""",[=UP],「嗯。幾乎沒粘力。這樣子，是無法成為紅色真實的。」,「嗯。几乎没粘力。这样子，是无法成为红色真实的。」,[=UP],[=UP],[=UP]
,"Even duct tape can be of low quality, and it sometimes gets weaker with age.","Even packing tape can be of low quality, and it sometimes gets weaker with age. ",[=UP],ガムテープも、品質の悪いものもあれば、経年で劣化するものもある。,[=JP],"Даже клейкая лента может быть низкого качества, и с годами она слабеет.","Até mesmo fitas gomadas podem ser de qualidade duvidosa, e algumas vezes perde adesão conforme envelhece.",[=UP],這些膠帶，既有質量不行的，還有放了好幾年的粘力變弱之物。,这些胶带，既有质量不行的，还有放了好几年的粘力变弱之物。,[=UP],[=UP],[=UP]
,The tape Kumasawa had found was a bit too weak even for normal use. It wasn't nearly sticky enough to be used as a detective's seal.,The tape Kumasawa had found was a bit too weak even for normal use. It wasn't nearly sticky enough to be used as a detective's seal. , The tape Kumasawa had found was a bit too weak even for normal use. It wasn't nearly sticky enough to be used as a detective's seal.,熊沢に持ってきてもらったそれは、本来の用途でも少々微妙。探偵の封印として使うには、まったく粘着力の足りないものだった。,[=JP],"Лента, найденная Кумасавой, оказалась слишком слаба даже для обычного использования. Она была недостаточно липкой для печатей детектива.",A fita que Kumasawa havia encontrado era fraca demais até mesmo para usos convencionais. Ela não tinha adesão o bastante para ser usada como um selo de detetive.,[=UP],拜託熊澤所拿來的膠帶，即便是用在本來用途上都稍顯微妙。要作為偵探封印使用的話，其粘力全然不夠。,拜托熊泽所拿来的胶带，即便是用在本来用途上都稍显微妙。要作为侦探封印使用的话，其粘力全然不够。,[=UP],[=UP],[=UP]
Dlanor,"""It is possible to tear it off {f:5:cleanly}. This cannot serve as proof of a {f:5:seal}.""","""It is possible to tear it off {f:5:cleanly}. This cannot count as proof of a {f:5:seal}."" ","""It is possible to tear it off CLEANLY. This cannot count as proof of a SEAL.""",「綺麗に剥がすことが可能デス。これでは、封印を示す証拠にはなりえマセン。」,「綺麗に剥がすことが可能デス。これでは、封印を示す証拠にはなりえマセン」,"""Её можно сорвать, {f:5:не оставив} следов. Это уже не доказательство‐{f:5:печать}.""","""É possível removê‐la {f:5:facilmente}. Isto não pode servir como a prova de um {f:5:selo}.""",[=UP],「能夠不留痕跡地撕下。這樣子是無法成為封印的證據的。」,「能够不留痕迹地撕下。这样子是无法成为封印的证据的。」,[=UP],[=UP],[=UP]
Furudo Erika,"""......I guess Battler isn't as totally incompetent as I thought. He probably tampered with all the duct tape on the island using the authority of the Game Master.""","""...I guess Battler isn't as totally incompetent as I thought. He probably tampered with all the packing tape on the island using the authority of the Game Master."" ",[=UP],「……戦人も、そこまで見下げ果てたほど、無能じゃないってことですね。おそらく、ゲームマスター権限で、この島の全てのガムテープに干渉したんでしょう。」,「……戦人も、そこまで見下げ果てたほど、無能じゃないってことですね。おそらく、ゲームマスター権限で、この島の全てのガムテープに干渉したんでしょう」,"""......А Баттлер не настолько некомпетентен, как я думала. Вероятно, подделал всю клейкую ленту на острове, воспользовавшись полномочием Владельца игры.""","""......Acho que o Battler não é tão incompetente quanto imaginei.{n}Ele provavelmente adulterou todas as fitas da ilha usando a autoridade do Game Master.""",[=UP],「……戰人倒也並沒有無能到我所想的地步呢。恐怕，他是以 GM 權限，干涉了這個島的所有膠帶吧。」,「……战人倒也并没有无能到我所想的地步呢。恐怕，他是以 GM 权限，干涉了这个岛的所有胶带吧。」,[=UP],[=UP],[=UP]
,Letting Erika get her hands on duct tape gave her a fatal weapon to use against witches. The previous game had proven this fact.,Letting Erika get her hands on packing tape gave her a fatal weapon to use against witches. The previous game had proven this fact. ,[=UP],彼女にガムテープを持たせるだけで、それは魔女にとって致命的な武器となりうる。それは前回、証明済みだ。,[=JP],Позволить Эрике заполучить клейкую ленту всё равно что дать ей смертельное оружие против ведьм. Предыдущая игра это доказала.,Deixar Erika colocar as mãos em uma fita kraft seria o mesmo que dar a ela uma arma fatal contra bruxas. O jogo anterior provou esse fato.,[=UP],僅是放任她得到膠帶，即有可能令其成為對魔女致命的武器。這在上次已完成了實證。,仅是放任她得到胶带，即有可能令其成为对魔女致命的武器。这在上次已完成了实证。,[=UP],[=UP],[=UP]
,"And so, Battler had removed that weapon from the entire mansion......","And so, Battler had removed that weapon from the entire mansion... "," And so, Battler had removed that weapon from the entire mansion......",だから戦人は、その武器を屋敷中から取り除いたのだ……。,[=JP],И поэтому Баттлер убрал это оружие из всего особняка......,"E por isso, Battler removeu essa arma da mansão......",[=UP],所以，戰人從宅邸中清除了這件武器……。,所以，战人从宅邸中清除了这件武器……。,[=UP],[=UP],[=UP]
Dlanor,"""Most likely, all possible substitutes for duct tape have also been tampered {f:5:with}.""","""Most likely, all possible substitutes for packing tape have also been tampered {f:5:with}."" ","""Most likely, all possible substitutes for duct tape have also been tampered WITH.""",「恐らく、ガムテープに代わる品も、全て干渉を受けているに違いないデス。」,「恐らく、ガムテープに代わる品も、全て干渉を受けているに違いないデス」,"""Скорее всего, все возможные заменители клейкой ленты тоже подделаны.""","""Temo que todas as possibilidades substitutas à fita também foram adulteradas da mesma {f:5:forma}.""",[=UP],「恐怕，能代替膠帶之物，也全都受到了干涉。」,「恐怕，能代替胶带之物，也全都受到了干涉。」,[=UP],[=UP],[=UP]
Furudo Erika,"""......Probably. Well, it isn't really so bad. At least this way, I won't have to look like a fool crawling all over the outer wall in the cold rain.""","""...Probably. Well, it isn't really so bad. At least this way, I won't have to look like a fool crawling all over the outer wall in the cold rain."" ",[=UP],「……ですね。ま、良かったことにしておきます。お陰で、この冷たい雨の中、みっともない姿で外壁を這い回らなくて済みますから。」,「……ですね。ま、良かったことにしておきます。お陰で、この冷たい雨の中、みっともない姿で外壁を這い回らなくて済みますから」,"""......Наверное. Хотя всё не так уж и плохо. По крайней мере, мне не придётся, как дуре, под холодным дождём карабкаться по всей наружной стене.""","""......Provavelmente. Bem, não é tão ruim assim. Dessa forma, não terei que rastejar pelas paredes externas de forma indecorosa debaixo da chuva gelada.""",[=UP],「……是呢。不過，就往好處想吧。畢竟拜此所賜，我不用在這冰冷的雨中，以一副不成體統的樣子在外牆上爬來爬去了。」,「……是呢。不过，就往好处想吧。毕竟拜此所赐，我不用在这冰冷的雨中，以一副不成体统的样子在外墙上爬来爬去了。」,[=UP],[=UP],[=UP]
,Erika tossed the duct tape aside and flopped spread‐eagled onto the bed...,Erika tossed the packing tape aside carelessly and flopped spread-eagled onto the bed... ,Erika tossed the duct tape aside carelessly and flopped spread-eagled onto the bed...,ヱリカはガムテープを無造作に放り投げると、ベッドに転げて大の字になる…。,[=JP],Эрика беспечно бросила клейкую ленту в сторону и повалилась на кровать...,Erika deixou de lado a fita kraft e se jogou de braços e pernas abertas sobre a cama...,[=UP],繪梨花把膠帶隨便一扔，像一個“大”字一樣躺到了床上…。,绘梨花把胶带随便一扔，像一个“大”字一样躺到了床上…。,[=UP],[=UP],[=UP]
Furudo Erika,"""Well, detectives do have a penchant for puffing on a pipe while waiting calmly for a crime to occur. ......I doubt there'll be any part for you to play until the first twilight begins, so why not vanish off somewhere and take a smoking break? .........I imagine that looking at my face will do nothing more than tire you out.""","""Anyway, waiting calmly for the crime and smoking a pipe is also part of a detective's role. ...I doubt you'll have any role until the first twilight begins, so why not vanish off somewhere and take a break. ......I imagine that just the sight of my face is tiresome for you."" ","""Anyway, waiting calmly for the crime and smoking a pipe is also part of a detective's role. ......I doubt you'll have any role until the first twilight begins, so why not vanish off somewhere and take a break. .........I imagine that just the sight of my face is tiresome for you.""",「事件が起こるのを、パイプふかして悠然と待つのも、探偵の嗜みですし。……あんたも、どうせ第一の晩が発覚するまで出番ないんですから、どこかに姿消して、一服でもしてたらどうですか。………私の顔なんか、見てても疲れるだけでしょうし。」,「事件が起こるのを、パイプふかして悠然と待つのも、探偵の嗜みですし。……あんたも、どうせ第一の晩が発覚するまで出番ないんですから、どこかに姿消して、一服でもしてたらどうですか。………私の顔なんか、見てても疲れるだけでしょうし」,"""Так или иначе, спокойно ждать преступления и курить трубку тоже часть роли детектива. ......Сомневаюсь, что ты понадобишься до первых сумерек, так что можешь взять перерыв и исчезнуть. .........Думаю, тебя утомляет один мой вид.""","""Bem, detetives possuem uma inclinação a fumar usando um cachimbo enquanto esperam tranquilamente pelo crime. ......Eu duvido que terá qualquer oportunidade para você participar até que o primeiro crepúsculo comece, então por que não desaparece e vai tragar um? .........Imagino que ficar apenas olhando para minha cara só vai deixá‐la cansada.""",[=UP],「抽著煙斗悠然等待案發，亦是偵探的修養。……你也是，反正在發現第一晚前不會有出場機會，不如消失到哪去抽根煙如何？………瞧我的臉，只會徒增疲勞吧。」,「抽着烟斗悠然等待案发，亦是侦探的修养。……你也是，反正在发现第一晚前不会有出场机会，不如消失到哪去抽根烟如何？………瞧我的脸，只会徒增疲劳吧。」,[=UP],[=UP],[=UP]
Dlanor,"""......I do not {f:5:smoke}. I am just a {f:5:kid}.""","""...I do not {f:5:smoke}. I am just a {f:5:kid}."" ","""......I do not SMOKE. I am just a KID.""",「……煙草は吸わないデス。子供ですノデ。」,「……煙草は吸わないデス。子供ですノデ」,"""......Я не {f:5:курю}. Я всего лишь {f:5:ребёнок}.""","""......Eu não {f:5:fumo}. Sou apenas uma {f:5:criança}.""",[=UP],「……我不抽煙。因為我是小孩。」,「……我不抽烟。因为我是小孩。」,[=UP],[=UP],[=UP]
Furudo Erika,"""Oh, really? ......I wish I could. ...Well, only if it really is as refreshing as smokers claim.""","""Oh, really? ...I wish I could. ...Well, only if it really is as refreshing as smokers claim."" ",[=UP],「そーですか。……私は吸いたいです。…喫煙者たちが謳うほどの、気分を爽快にさせる効果があるならの話ですが。」,「そーですか。……私は吸いたいです。…喫煙者たちが謳うほどの、気分を爽快にさせる効果があるならの話ですが」,"""О, правда? ......А я бы хотела. ...Если только это действительно так освежает, как утверждают курильщики.""","""Ora, é mesmo? ......Eu gostaria de poder. ...Bem, apenas se for tão refrescante quanto os fumantes alegam ser.""",[=UP],「是嗎。……我倒是想抽。…如果，那真有煙民們鼓吹的那樣的，令人神清氣爽的效果。」,「是吗。……我倒是想抽。…如果，那真有烟民们鼓吹的那样的，令人神清气爽的效果。」,[=UP],[=UP],[=UP]
Dlanor,"""......It seems...that you are not in high {f:5:spirits}.""","""...It seems...that you are not in high {f:5:spirits}."" ","""......It seems...that you are not in high SPIRITS.""",「……ご機嫌が、優れられないようデス。」,「……ご機嫌が、優れられないようデス」,"""......Вижу, вы в плохом {f:5:настроении}.""","""......Parece que...você não está muito {f:5:animada}.""",[=UP],「……您好像，心情不好呢。」,[=CHT],[=UP],[=UP],[=UP]
Furudo Erika,""".........Does it look that way?""","""......Does it look that way?"" ",[=UP],「………そう見えます？」,[=JP],""".........Разве?""",""".........É o que parece para você?""",[=UP],「………看起來是這樣？」,「………看起来是这样？」,[=UP],[=UP],[=UP]
,"Erika answered lazily, still looking up at the ceiling.{n}That in itself was half an answer...","Erika answered lazily, still looking up at the ceiling. That in itself was half an answer... ","Erika answered lazily, still looking up at the ceiling. That in itself was half an answer...",ヱリカは天井を見上げたまま、気だるそうにそう答える。それは半ば、質問の答えになっていた…。,ヱリカは天井を見上げたまま、気だるそうにそう答える。{n}それは半ば、質問の答えになっていた…。,"Лениво ответила Эрика, по‐прежнему глядя в потолок.{n}Это само по себе наполовину ответ...","Erika respondeu preguiçosamente, ainda olhando para o teto.{n}Isso em si foi uma resposta parcial...",[=UP],繪梨花仰望著天花板，懶洋洋地如此答道。{n}此言算是，半分回答了這個問題吧…。,绘梨花仰望着天花板，懒洋洋地如此答道。{n}此言算是，半分回答了这个问题吧…。,[=UP],[=UP],[=UP]
,The silence between the two was filled by the sound of the wind and rain.,The silence between the two was filled by the sound of the wind and rain. , The silence between the two was filled by the sound of the wind and rain.,二人の沈黙は、室内を雨と風の音で満たす。,[=JP],Молчание между ними заполнил шум ветра и дождя.,O silêncio entre as duas foi preenchido pelo som do vento e da chuva.,[=UP],兩人的沉默被雨聲與風聲所注滿。,两人的沉默被雨声与风声所注满。,[=UP],[=UP],[=UP]
,It was so quiet......that it was hard not to listen to the ticking of the clock.,It was so quiet... that the sound of the ticking clock rang out clearly. , It was so quiet that the sound of the ticking clock rang out clearly.,　時計が時を刻む音に気付いてしまうほどに、……静かだった。,時計が時を刻む音に気付いてしまうほどに、……静かだった。,Было так тихо...... что отчётливо раздавалось тиканье часов.,Estava tão quieto......que era difícil ignorar o tic tac do relógio.,[=UP],安靜到能聽到，……時鐘的滴答聲。,安静到能听到，……时钟的滴答声。,[=UP],[=UP],[=UP]
Dlanor,""".........Lady {f:5:Erika}. May I ask a {f:5:question}?""","""......Lady {f:5:Erika}, may I ask a {f:5:question}?"" ",""".........Lady Erika. May I ask a QUESTION?""",「………ヱリカ卿。お尋ねしてもよろしいデスカ。」,「………ヱリカ卿。お尋ねしてもよろしいデスカ」,""".........Леди {f:5:Эрика}. Могу я задать {f:5:вопрос}?""",""".........Lady {f:5:Erika}. Posso lhe fazer uma {f:5:pergunta}?""",[=UP],「………艾莉卡卿。我可以請教您一個問題嗎？」,「………艾莉卡卿。我可以请教您一个问题吗？」,[=UP],[=UP],[=UP]
Furudo Erika,"""Depends on what it is. Answer's probably <no> though.""","""Depends on what it is. Answer's probably <no> though."" ",[=UP],「内容によります。多分、ノーですが。」,「内容によります。多分、ノーですが」,"""Смотря какой. Думаю, нет.""","""Depende do que for. A resposta provavelmente vai ser um <no>.""",[=UP],「視內容而定。不過，回答多半是 NO。」,「视内容而定。不过，回答多半是 NO。」,[=UP],[=UP],[=UP]
Dlanor,"""...........................""","""........."" ","""..................""",「………………………。」,「………………………」,[=OG],[=UP],[=UP],[=JPC],[=JPC],[=UP],[=UP],[=UP]
Furudo Erika,"""............... Well, we're just killing time anyway. What is it?""","""...... Well, we're just killing time anyway. What is it?"" ","""............ Well, we're just killing time anyway. What is it?""",「……………。一応、暇潰しに聞いてあげます。何です？」,[=JP],"""............ Впрочем, мы же всё равно просто убиваем время. Так что?""","""............... Bem, só estamos matando tempo mesmo. O que é?""",[=UP],「……………。姑且，就當解悶地聽你說說吧。什麼事？」,「……………。姑且，就当解闷地听你说说吧。什么事？」,[=UP],[=UP],[=UP]
