Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"{e:070:Afterwards, she went to the ""cousins' room"" on the upper floor of the guesthouse, waited for Rosa to join the rest, and killed George, Jessica, Maria, and Rosa.} ","{e:070:Afterwards, she went to the ""cousins' room"" on the upper floor of the guesthouse, waited for Rosa to join the rest, and killed George, Jessica, Maria, and Rosa.}","Afterwards, she went to the so-called 'cousin room' on the second floor of the guesthouse, waited for Rosa to join the rest, and killed George, Jessica, Maria, and Rosa.",{e:070:その後、ゲストハウス２階、通称いとこ部屋へ向かい、楼座の合流を待ち、譲治、朱志香、真里亞、楼座の４名を殺害。},[=JP],"{e:070:После этого она пошла к так называемой 'комнате кузенов' на втором этаже домика для гостей, подождала, пока Роза присоединится к остальным, и убила её, Джорджа, Джессику и Марию}.","{e:070:Depois, ela dirigiu‐se ao ""quarto dos primos"", no andar superior da casa de hóspedes, esperou Rosa se juntar aos outros e matou George, Jessica, Maria e Rosa.}",{e:070:然後，她前往賓館 2 樓的“堂兄妹房間”，等待樓座會合，殺害了讓治、朱志香、真里亞、樓座 4 人。},{e:070:然后，她前往宾馆 2 楼的“堂兄妹房间”，等待楼座会合，杀害了让治、朱志香、真里亚、楼座 4 人。},"{n}In seguito, andò nella cosiddetta ‘stanza dei cugini’ nel primo piano della casa degli ospiti, aspettò che Rosa si unisse agli altri, e uccise George, Jessica, Maria, e Rosa."
,{e:070:She mutilated the necks of the bodies.} ,{e:070:She mutilated the necks of the bodies.}, She damaged the necks of those corpses.,{e:070:その遺体の首を損壊しました。},[=JP],{e:070:Она повредила шеи их трупов}.,{e:070:Ela mutilou os pescoços dos corpos.},{e:070:損傷了遺體的脖子。},{e:070:损伤了遗体的脖子。},Lei ferì le gole di quei cadaveri.
,"{e:070:Afterwards, because there were people in the downstairs lounge, she waited in an empty room upstairs.} ","{e:070:Afterwards, because there were people in the downstairs lounge, she waited in an empty room upstairs.}"," Afterwards, because there were people in the lounge on the first floor, she waited in an empty room on the second floor.",{e:070:その後、夏妃は１階ラウンジに人がいた為、２階空室に待機。},[=JP],"{e:070:Затем, так как в холле на первом этаже были люди, Нацухи ждала в пустой комнате на втором этаже}.","{e:070:Depois, por haverem pessoas no lounge do térreo, ela esperou em um quarto vazio do andar superior.}",{e:070:然後，夏妃因 1 樓休息室有人，而於 2 樓空房間內待機。},{e:070:然后，夏妃因 1 楼休息室有人，而于 2 楼空房间内待机。},"In seguito, dato che c'erano persone nel salotto del piano terra, lei aspettò in una stanza vuota al primo piano."
,"{e:070:She hid in this empty room until the people in the lounge dispersed and went to bed. {n}(*Trial Summary, p.41) {n}(*Supplemental Materials S, p.10) {n}(*{f:5:Bernkastel} Documents, p.1131) {n}(*Great Court Internal Documents: Library of Law A09 #9974)} ","{e:070:She hid in this empty room until the people in the lounge dispersed and went to bed.{n}(*Trial Summary, p.41){n}(*Supplemental Materials S, p.10){n}(*{f:5:Bernkastel} Documents, p.1131){n}(*Great Court Internal Documents: Library of Law A09 #9974)}", She hid in this empty room until the people in the lounge dispersed and went to bed.(*From the Trial Synopsis: Page 41)(*From Supplemental Materials S: Page 10)(*From the Bernkastel Documents: Page 1131)(*From the Great Court's Internal Documents: General Affairs A09 #9974),{e:070:ラウンジの人間たちが解散し、就寝するまで空室に隠れていました。{n}（※裁判概要書：４１ページより）{n}（※補足資料Ｓ：１０ページより）{n}（※ベルンカステル文書：１１３１ページより）{n}（※大法院内務文書：法総書Ａ０９第９９７４号より）},[=JP],"{e:070:Она пряталась там до тех пор, пока люди в холле не разошлись и не пошли спать.{n}(*Из краткого обзора заседания: страница 41){n}(*Из сопутствующей документации С: страница 10){n}(*Из документов {f:5:Бернкастель}: страница 1131){n}(*Из внутренних документов Верховного суда: общие вопросы A09 #9974)}","{e:070:Ela se escondeu neste quarto vazio até que as pessoas no lounge dispersassem e fossem para cama.{n}(*Ementa de Julgamento, p.41){n}(*Materiais Suplementares S, p.10){n}(*Documentos de {f:5:Bernkastel}, p.1131){n}(*Documentos Internos da Grande Corte: Biblioteca da Lei A09 nº9974)}",{e:070:直至休息室的人們解散、就寢為止，一直躲藏於空房間內。{n}（※審判概要書：第 41 頁）{n}（※補充資料 S：第 10 頁）{n}（※貝倫卡斯泰露文書：第 1131 頁）{n}（※大法院內務文書：法總書 A09 第 9974 號）},{e:070:直至休息室的人们解散、就寝为止，一直躲藏于空房间内。{n}（※审判概要书：第 41 页）{n}（※补充资料 S：第 10 页）{n}（※贝伦卡斯泰露文书：第 1131 页）{n}（※大法院内务文书：法总书 A09 第 9974 号）},Si nascose in questa stanza vuota fino a quando le persone nel salotto non si separarono e andarono a letto. {n}(*Dal Registro Processuale: Pagina 41) {n}(*Dai Materiali Supplementari S: Pagina 10) {n}(*Dai Documenti di Bernkastel: Pagina 1131) {n}(*Dai Documenti Interni della Grande Corte: Affari Generali A09 #9974)
,{e:070:The people in the lounge dispersed just after {nobr:3 a.m.}} ,{e:070:The people in the lounge dispersed just after {nobr:3 a.m.}},The people in the lounge dispersed just after 3:00 AM.,{e:070:ラウンジの人間が解散した午前３時過ぎ。},[=JP],{e:070:Люди в холле разошлись сразу после 3:00.},{e:070:As pessoas no lounge se dispersaram após as {nobr:3 a.m.}},{e:070:在休息室的人們解散後的，午夜 3 點多。},{e:070:在休息室的人们解散后的，午夜 3 点多。},{n}Le persone nel salotto si allontanarono solo dopo le 3:00 AM.
,{e:070:Natsuhi left the empty room and escaped from the guesthouse.} ,{e:070:Natsuhi left the empty room and escaped from the guesthouse.}, Natsuhi left the empty room and escaped from the guesthouse.,{e:070:夏妃は空室を出て、ゲストハウスを脱出。},[=JP],{e:070:Нацухи покинула пустую комнату и выбежала из домика для гостей}.,{e:070:Natsuhi deixou o quarto vazio e escapou da casa de hóspedes.},{e:070:夏妃走出空房間，溜出賓館。},{e:070:夏妃走出空房间，溜出宾馆。},Natsuhi lasciò la stanza vuota e scappò dalla casa degli ospiti.
,"{e:070:She returned to her room, where she met up with Kinzo, who had been hiding there. {n}They spent the rest of the night there together.} ","{e:070:She returned to her room, where she met up with Kinzo, who had been hiding there.{n}They spent the rest of the night there together.}"," She returned to her personal room, where she met up with Kinzo, who had been hiding there. She stayed there until morning.",{e:070:自室に戻り、そこに隠れていた金蔵と合流。{n}朝までを過ごしました。},[=JP],"{e:070:Она вернулась в свою комнату, где встретилась с Кинзо, который там скрывался.{n}Нацухи оставалась в комнате до утра}.","{e:070:Ela retornou para seu quarto, onde encontrou Kinzo, que estava escondido no cômodo.{n}Eles passaram o resto da noite juntos lá.}",{e:070:回到自己的房間，與藏在那的金藏會合。{n}一起待到了早上。},{e:070:回到自己的房间，与藏在那的金藏会合。{n}一起待到了早上。},"Ritornò nella sua stanza personale, dove incontrò Kinzo, che si stava nascondendo lì. Rimase lì fino alla mattina."
,"{e:070:Kinzo left the room early next morning and concealed himself somewhere near the guesthouse. {n}(*Trial Summary, p.41) {n}(*Supplemental Materials S, p.29) {n}(*{f:5:Bernkastel} Documents, p.1200) {n}(*Great Court Internal Documents: Library of Law A09 #9974)} ","{e:070:Kinzo left the room early next morning and concealed himself somewhere near the guesthouse.{n}(*Trial Summary, p.41){n}(*Supplemental Materials S, p.29){n}(*{f:5:Bernkastel} Documents, p.1200){n}(*Great Court Internal Documents: Library of Law A09 #9974)}", Kinzo left the room early next morning and concealed himself somewhere near the guesthouse.(*From the Trial Synopsis: Page 41)(*From Supplemental Materials S: Page 29)(*From the Bernkastel Documents: Page 1200)(*From the Great Court's Internal Documents: General Affairs A09 #9974),{e:070:金蔵は早朝に部屋を出て、ゲストハウス周辺に潜伏しました。{n}（※裁判概要書：４１ページより）{n}（※補足資料Ｓ：２９ページより）{n}（※ベルンカステル文書：１２００ページより）{n}（※大法院内務文書：法総書Ａ０９第９９７４号より）},[=JP],{e:070:Кинзо рано утром покинул комнату и затаился вблизи домика для гостей.{n}(*Из краткого обзора заседания: страница 41){n}(*Из сопутствующей документации С: страница 29){n}(*Из документов {f:5:Бернкастель}: страница 1200){n}(*Из внутренних документов Верховного суда: общие вопросы A09 #9974)},"{e:070:Kinzo deixou o quarto na manhã seguinte e se escondeu em algum lugar próximo da casa de hóspedes.{n}(*Ementa de Julgamento, p.41){n}(*Materiais Suplementares S, p.29){n}(*Documentos de {f:5:Bernkastel}, p.1200){n}(*Documentos Internos da Grande Corte: Biblioteca da Lei A09 nº9974)}",{e:070:金藏于清晨離開房間，潛伏在了賓館周邊。{n}（※審判概要書：第 41 頁）{n}（※補充資料 S：第 29 頁）{n}（※貝倫卡斯泰露文書：第 1200 頁）{n}（※大法院內務文書：法總書 A09 第 9974 號）},{e:070:金藏于清晨离开房间，潜伏在了宾馆周边。{n}（※审判概要书：第 41 页）{n}（※补充资料 S：第 29 页）{n}（※贝伦卡斯泰露文书：第 1200 页）{n}（※大法院内务文书：法总书 A09 第 9974 号）},Kinzo lasciò la stanza presto la mattina dopo e si nascose da qualche parte vicino alla casa degli ospiti. {n}(*Dal Registro Processuale: Pagina 41) {n}(*Dai Materiali Supplementari S: Pagina 29) {n}(*Dai Documenti di Bernkastel: Pagina 1200) {n}(*Dai Documenti Interni della Grande Corte: Affari Generali A09 #9974)
,"{e:070:Afterwards, Kinzo saw his chance and carried off the bodies of the six victims one by one, hiding them. Unfortunately, these hidden bodies have not been found. {n}(*Trial Summary, p.42) {n}(*Supplemental Materials S, p.37) {n}(*Great Court Internal Documents: Library of Law A09 #9974)} ","{e:070:Afterwards, Kinzo saw his chance and carried off the bodies of the six victims one by one, hiding them. Unfortunately, these hidden bodies have not been found.{n}(*Trial Summary, p.42){n}(*Supplemental Materials S, p.37){n}(*Great Court Internal Documents: Library of Law A09 #9974)}","Afterwards, Kinzo saw his chance and carried off the corpses of the six victims one by one, hiding them. Unfortunately, these hidden corpses have not been found.(*From the Trial Synopsis: Page 42)(*From Supplemental Materials S: Page 37)(*From the Great Court's Internal Documents: General Affairs A09 #9974)",{e:070:その後、金蔵は隙を見て順次、６名の犠牲者の遺体を運び去り、これを隠蔽しました。残念ながら、隠蔽した遺体は発見されていません。{n}（※裁判概要書：４２ページより）{n}（※補足資料Ｓ：３７ページより）{n}（※大法院内務文書：法総書Ａ０９第９９７４号より）},[=JP],"{e:070:Затем Кинзо воспользовался шансом и унёс трупы шести жертв. К сожалению, их так и не нашли.{n}(*Из краткого обзора заседания: страница 42){n}(*Из сопутствующей документации С: страница 37){n}(*Из внутренних документов Верховного суда: общие вопросы A09 #9974)}","{e:070:Depois, Kinzo percebeu uma oportunidade e conduziu os cadáveres das seis vítimas, um por um, e os escondeu.{n}Infelizmente, estes cadáveres que foram escondidos não chegaram a serem encontrados.{n}(*Ementa de Julgamento, p.42){n}(*Materiais Suplementares S, p.37){n}(*Documentos Internos da Grande Corte: Biblioteca da Lei A09 nº9974)}",{e:070:之後，金藏看準可趁之機，依次搬走了 6 名犧牲者的遺體，並將之隱藏。很遺憾，藏好的遺體沒有被發現。{n}（※審判概要書：第 42 頁）{n}（※補充資料 S：第 37 頁）{n}（※大法院內務文書：法總書 A09 第 9974 號）},{e:070:之后，金藏看准可趁之机，依次搬走了 6 名牺牲者的遗体，并将之隐藏。很遗憾，藏好的遗体没有被发现。{n}（※审判概要书：第 42 页）{n}（※补充资料 S：第 37 页）{n}（※大法院内务文书：法总书 A09 第 9974 号）},"{n}In seguito, Kinzo vide l'opportunità e portò via i cadaveri delle sei vittime uno dopo l'altro, nascondendoli. Sfortunatamente, questi cadaveri nascosti non sono stati trovati. {n}(*Dal Registro Processuale: Pagina 42) {n}(*Dai Materiali Supplementari S: Pagina 37) {n}(*Dai Documenti Interni della Grande Corte: Affari Generali A09 #9974)"
,"{e:070:Natsuhi, who had failed in her scheme to cast suspicion on Battler, changed her plan to include the murder of all present. {n}(*Trial Summary, p.58) {n}(*Supplemental Materials T, p.19) {n}(*{f:5:Bernkastel} Documents, p.1348) {n}(*Great Court Internal Documents: Library of Law A09 #9974)} ","{e:070:Natsuhi, who had failed in her scheme to cast suspicion on Battler, changed her plan to include the murder of all present.{n}(*Trial Summary, p.58){n}(*Supplemental Materials T, p.19){n}(*{f:5:Bernkastel} Documents, p.1348){n}(*Great Court Internal Documents: Library of Law A09 #9974)}","Natsuhi, who had failed in her scheme to cast suspicion on Battler, changed her plan to include the murder of all present.(*From the Trial Synopsis: Page 58)(*From Supplemental Materials T: Page 19)(*From the Bernkastel Documents: Page 1348)(*From the Great Court's Internal Documents: General Affairs A09 #9974)",{e:070:戦人を犯人と疑わせる目論見が失敗した夏妃は、計画を、全員殺害に変更しました。{n}（※裁判概要書：５８ページより）{n}（※補足資料Ｔ：１９ページより）{n}（※ベルンカステル文書：１３４８ページより）{n}（※大法院内務文書：法総書Ａ０９第９９７４号より）},[=JP],"{e:070:Нацухи, потерпевшая неудачу в своей схеме бросить подозрения на Баттлера, изменила свой план на убийство всех присутствующих.{n}(*Из краткого обзора заседания: страница 58){n}(*Из сопутствующей документации Т: страница 19){n}(*Из документов {f:5:Бернкастель}: страница 1348){n}(*Из внутренних документов Верховного суда: общие вопросы А09 #9974)}","{e:070:Natsuhi, que falhou em seu plano de colocar as suspeitas sobre Battler, mudou seu plano para incluir o assassinato de todos os presentes.{n}(*Ementa de Julgamento, p.58){n}(*Materiais Suplementares T, p.19){n}(*Documentos de {f:5:Bernkastel}, p.1348){n}(*Documentos Internos da Grande Corte: Biblioteca da Lei A09 nº9974)}",{e:070:想令戰人被懷疑為犯人的陰謀未能得逞，夏妃將計劃變更為了，殺害全員。{n}（※審判概要書：第 58 頁）{n}（※補充資料 T：第 19 頁）{n}（※貝倫卡斯泰露文書：第 1348 頁）{n}（※大法院內務文書：法總書 A09 第 9974 號）},{e:070:想令战人被怀疑为犯人的阴谋未能得逞，夏妃将计划变更为了，杀害全员。{n}（※审判概要书：第 58 页）{n}（※补充资料 T：第 19 页）{n}（※贝伦卡斯泰露文书：第 1348 页）{n}（※大法院内务文书：法总书 A09 第 9974 号）},"{n}Natsuhi, che aveva fallito nel suo progetto di far sospettare Battler, cambiò il suo piano includendo l'omicidio di tutti i presenti. {n}(*Dal Registro Processuale: Pagina 58) {n}(*Dai Materiali Supplementari T: Pagina 19) {n}(*Dai Documenti di Bernkastel: Pagina 1348) {n}(*Dai Documenti Interni della Grande Corte: Affari Generali A09 #9974)"
,"{e:070:Predicting that one of those present would eventually want to take a rest in a private room, Natsuhi concealed herself inside a closet in one of the guest rooms.} ","{e:070:Predicting that one of those present would eventually want to take a rest in a private room, Natsuhi concealed herself inside a closet in one of the guest rooms.}","Predicting that one of those present would eventually want to take a rest in a private room, Natsuhi concealed herself inside a closet in one of the guest rooms.",{e:070:いずれ関係者が、休憩のために個室を欲しがることを予測した夏妃は、客室の一室のクローゼット内に潜伏。},[=JP],"{e:070:Предвидев, что кто‐нибудь из присутствующих в конечном итоге захочет отдохнуть в отдельной комнате, Нацухи затаилась в шкафу одной из гостевых комнат.","{e:070:Prevendo que um dos presentes eventualmente fosse querer descansar em um quarto privado, Natsuhi escondeu‐se dentro do armário de um dos quartos de hóspedes.}",{e:070:預測相關人員必將會為了休息而想要單間的夏妃，潛伏在了某一客房的壁櫥之中。},{e:070:预测相关人员必将会为了休息而想要单间的夏妃，潜伏在了某一客房的壁橱之中。},"{n}Predicendo che uno di questi presenti sarebbe alla fine andato a riposare in una stanza privata, Natsuhi si nascose dentro un armadio all'interno di una delle stanza per gli ospiti."
,"{e:070:When Hideyoshi visited that room at approximately 13:00, she murdered him. {n}(*Trial Summary, p.61) {n}(*Supplemental Materials T, p.26) {n}(*Great Court Internal Documents: Library of Law A09 #9974)} ","{e:070:When Hideyoshi visited that room at approximately 13:00, she murdered him.{n}(*Trial Summary, p.61){n}(*Supplemental Materials T, p.26){n}(*Great Court Internal Documents: Library of Law A09 #9974)}"," At 1:00 PM, she murdered Hideyoshi after he entered that room.(*From the Trial Synopsis: Page 61)(*From Supplemental Materials T: Page 26)(*From the Great Court's Internal Documents: General Affairs A09 #9974)",{e:070:午後１時頃、この部屋に訪れた秀吉を殺害しました。{n}（※裁判概要書：６１ページより）{n}（※補足資料Ｔ：２６ページより）{n}（※大法院内務文書：法総書Ａ０９第９９７４号より）},[=JP],"{e:070:В 13 часов она убила Хидэёши, вошедшего в эту комнату.{n}(*Из краткого обзора заседания: страница 61){n}(*Из сопутствующей документации Т: страница 26){n}(*Из внутренних документов Верховного суда: общие вопросы А09 #9974)}","{e:070:Quando Hideyoshi visitou este quarto, aproximadamente às 13:00, ela o matou.{n}(*Ementa de Julgamento, p.61){n}(*Materiais Suplementares T, p.26){n}(*Documentos Internos da Grande Corte: Biblioteca da Lei A09 nº9974)}",{e:070:下午 1 點左右，她殺害了來到這個房間的秀吉。{n}（※審判概要書：第 61 頁）{n}（※補充資料 T：第 26 頁）{n}（※大法院內務文書：法總書 A09 第 9974 號）},{e:070:下午 1 点左右，她杀害了来到这个房间的秀吉。{n}（※审判概要书：第 61 页）{n}（※补充资料 T：第 26 页）{n}（※大法院内务文书：法总书 A09 第 9974 号）},"All'1:00 PM, lei assassinò Hideyoshi dopo che era entrato in quella stanza. {n}(*Dal Registro Processuale: Pagina 61) {n}(*Dai Materiali Supplementari T: Pagina 26) {n}(*Dai Documenti Interni della Grande Corte: Affari Generali A09 #9974)"
,"{e:070:Natsuhi once again concealed herself in the closet from the time the others became aware of the incident to the time that they carried out Hideyoshi's body. {n}Furthermore, as proof of this, a button from Natsuhi's clothes was found in the closet.} ","{e:070:Natsuhi once again concealed herself in the closet from the time the others became aware of the incident to the time that they carried out Hideyoshi's body.{n}Furthermore, as proof of this, a button from Natsuhi's clothes was found in the closet.}","From the time the others became aware of the incident to the time that they carried Hideyoshi's corpse out, Natsuhi once again concealed herself in the closet. Furthermore, as proof of this, a button from Natsuhi's clothes was found in the closet.",{e:070:事件に気付いた関係者が、秀吉の遺体を運び出すまでの間、再び夏妃はクローゼット内に潜伏。{n}なお、その証拠として、クローゼット内に、夏妃の着衣のボタンを発見しました。},[=JP],"{e:070:Когда остальные узнали об этом случае, Нацухи снова спряталась в шкафу и скрывалась там до тех пор, пока труп Хидэёши не унесли.{n}Более того, в доказательство там найдена пуговица с её одежды}.","{e:070:Natsuhi mais uma vez escondeu‐se no armário, do momento em que os outros ficaram sabendo do incidente até o momento em que encontraram o corpo de Hideyoshi.{n}Ademais, como prova disso, um botão da roupa de Natsuhi foi encontrado no armário.}",{e:070:在察覺案發的相關人員們，將秀吉的遺體搬走之前的那段時間，夏妃再次潛伏在了壁櫥之中。{n}還有，作為其證據，在壁櫥內，發現了夏妃衣服的扣子。},{e:070:在察觉案发的相关人员们，将秀吉的遗体搬走之前的那段时间，夏妃再次潜伏在了壁橱之中。{n}还有，作为其证据，在壁橱内，发现了夏妃衣服的扣子。},"{n}Dal momento in cui gli altri si accorsero dell'incidente fino al momento in cui portarono fuori il cadavere di Hideyoshi, Natsuhi si nascose ancora una volta nell'armadio. Inoltre, a prova di questo, un bottone dagli abiti di Natsuhi è stato trovato nell'armadio."
,"{e:070:Afterwards, she exited the closet and tried to return to her own room.} ","{e:070:Afterwards, she exited the closet and tried to return to her own room.}"," Afterwards, she exited the closet and tried to return to her own room.",{e:070:その後、クローゼットを脱出して自室に戻ろうとしました。},[=JP],{e:070:После этого она вышла из шкафа и попыталась вернуться в свою комнату}.,"{e:070:Depois, ela deixou o armário e tentou retornar para o seu quarto.}",{e:070:之後，她溜出壁櫥，想要回自己的房間。},{e:070:之后，她溜出壁橱，想要回自己的房间。},"In seguito, lei uscì dall'armadio e provò a ritornare nella sua stanza."
,"{e:070:However, Furudo Erika discovered her on the way, and Natsuhi confessed to her crimes after questioning. {n}(*Trial Summary, p.63) {n}(*Supplemental Materials T, p.32) {n}(*Submitted Evidence #26) {n}(*{f:5:Bernkastel} Documents, p.1348) {n}(*{f:5:Lambdadelta} Documents, line 7) {n}(*Great Court Internal Documents: Library of Law A09 #9974) {n}(*Great Court Internal Documents: Legal Mgmt. U99 #0107) {n}(*Great Court Official Notice #01724434)} ","{e:070:However, Furudo Erika discovered her on the way, and Natsuhi confessed to her crimes after questioning.{n}(*Trial Summary, p.63){n}(*Supplemental Materials T, p.32){n}(*Submitted Evidence #26){n}(*{f:5:Bernkastel} Documents, p.1348){n}(*{f:5:Lambdadelta} Documents, line 7){n}(*Great Court Internal Documents: Library of Law A09 #9974){n}(*Great Court Internal Documents: Legal Mgmt. U99 #0107){n}(*Great Court Official Notice #01724434)}"," However, Furudo Erika found and questioned her first, and she confessed to the crime.(*From the Trial Synopsis: Page 63)(*From Supplemental Materials T: Page 32)(*From presented evidence #26)(*From the Bernkastel Documents: Page 1348)(*From the Lambdadelta Documents: Line 7)(*From the Great Court's Internal Documents: General Affairs A09 #9974)(*From the Great Court's Internal Documents: First Subsection U99 #0107)(*From the Great Court's Official Notices: #01724434)",{e:070:しかしその途上で、古戸ヱリカに発見されて追及を受け、事件を自白しました。{n}（※裁判概要書：６３ページより）{n}（※補足資料Ｔ：３２ページより）{n}（※証拠品提出：第２６号より）{n}（※ベルンカステル文書：１３４８ページより）{n}（※ラムダデルタ文書：７行目より）{n}（※大法院内務文書：法総書Ａ０９第９９７４号より）{n}（※大法院内務文書：法管一Ｕ９９第０１０７号より）{n}（※大法院公示文書：第０１７２４４３４号より）},[=JP],"{e:070:Однако Фурудо Эрика обнаружила её и допросила, после чего та призналась в совершённом преступлении.{n}(*Из краткого обзора заседания: страница 63){n}(*Из сопутствующей документации Т: страница 32){n}(*Из предоставленного доказательства #26){n}(*Из документов {f:5:Бернкастель}: страница 1348){n}(*Из документов {f:5:Лямбдадельты}: строка 7){n}(*Из внутренних документов Верховного суда: общие вопросы A09 #9974){n}(*Из внутренних документов Верховного суда: первый подраздел У99 #0107){n}(*Из официальных уведомлений Верховного суда: #01724434)}","{e:070:Entretanto, Furudo Erika a avistou no caminho, e Natsuhi confessou seus crimes após ser questionada.{n}(*Ementa de Julgamento, p.63){n}(*Materiais Suplementares T, p.32){n}(*Apresentação de Evidência nº26){n}(*Documentos de {f:5:Bernkastel}, p.1348){n}(*Documentos de {f:5:Lambdadelta}, linha 7){n}(*Documentos Internos da Grande Corte: Biblioteca da Lei A09 nº9974){n}(*Documentos Internos da Grande Corte: Assuntos Legais. U99 nº0107){n}(*Nota Oficial da Grande Corte nº01724434)}",{e:070:但是，在半路上被古戶繪梨花發現，受到深究，自白了案情。{n}（※審判概要書：第 63 頁）{n}（※補充資料 T：第 32 頁）{n}（※證據提出：第 26 號）{n}（※貝倫卡斯泰露文書：第 1348 頁）{n}（※拉姆達戴露塔文書：第 7 行）{n}（※大法院內務文書：法總書 A09 第 9974 號）{n}（※大法院內務文書：法管一 U99 第 0107 號）{n}（※大法院公示文書：第 01724434 號）},{e:070:但是，在半路上被古户绘梨花发现，受到深究，自白了案情。{n}（※审判概要书：第 63 页）{n}（※补充资料 T：第 32 页）{n}（※证据提出：第 26 号）{n}（※贝伦卡斯泰露文书：第 1348 页）{n}（※拉姆达戴露塔文书：第 7 行）{n}（※大法院内务文书：法总书 A09 第 9974 号）{n}（※大法院内务文书：法管一 U99 第 0107 号）{n}（※大法院公示文书：第 01724434 号）},"Tuttavia, Furudo Erika la trovò e la interrogò prima, e lei confessò il crimine. {n}(*Dal Registro Processuale: Pagina 63) {n}(*Dai Materiali Supplementari T: Pagina 32) {n}(*Dalla Prova Presentata #26) {n}(*Dai Documenti di Bernkastel: Pagina 1348) {n}(*Dai Documenti di Lambdadelta: Riga 7) {n}(*Dai Documenti Interni della Grande Corte: Affari Generali A09 #9974) {n}(*Dai Documenti Interni della Grande Corte: Prima Sottosezione U99 #0107) {n}(*Dall'Annuncio Ufficiale della Grande Corte: #0172 4434)"
