Speaker,PC Japanese (JP)
{f:5:Beatrice},“これまでありがとうございました、もう結構です。だから最後のプレゼントは奮発してください”と手紙を置いたら、来なくなった。うーむ、ちょっぴり期待したのだがな！　ベルンカステル卿はいつくらいまで来ていたのか。」
{f:5:Bernkastel},「………私、荒んでたし。…結構早かったっけ。確か９歳頃ね。…何か、あのヒゲが無性にムカついて、ちょん切ってやろうと、布団の中で裁縫バサミ構えて待ってたの。…………痛いお年頃よね。」
{f:5:Beatrice},「で、……ラムダデルタ卿には、物心ついてからサンタクロース卿がおいでになったことがない、と。…………普通は小学校高学年から中学校くらいの間までは来るものであるぞ。」
{f:5:Bernkastel},「…ある意味、お医者で見てもらった方がいいわよ。早熟すぎると心身の成長に悪影響があるらしいから。…あぁ、確かに出てるわね。悪影響。」
{f:5:Lambdadelta},「んなッ、な、何の話をしてるのよアンタたちはー！！　むがーー！！」
{f:5:Beatrice},「くっくくっくくくくくくく！　わっはっはっは、魔女も３人集まれば実に姦しい！」
{f:5:Bernkastel},「……この程度のレベルの秘密じゃ、聞く価値もなさそうね。私、もう行ってもいい？　次のゲームの準備をしなくちゃならないから。」
{f:5:Lambdadelta},「ちょッ、ちょっと待ちなさいよぅ！　あの女の正体を教えなさいよー！！」
{f:5:Bernkastel},「……じゃあ、あなたの取って置きの秘密を先に教えなさいよ。見合うものだったら教えてあげるわ。」
{f:5:Lambdadelta},「ほっほっほっほ！！　いいわよ、教えてあげるわ、取って置きの秘密なんだからぁ！　……ほら、今回のゲームで、黄金を見つけて新しい魔女になった子がいたでしょ？」
{f:5:Beatrice},「うむ。あやつに、一体どんな秘密があるというのか？」
{f:5:Lambdadelta},「うっふふふふふ！　あの子の正体にね、私、気付いちゃったの。みんなにはわかるかしらぁ？　くすくす！　ヒントはね、喋り方にあったのよぅ。
{f:5:Lambdadelta},ほら、あの子、よく口にしてたでしょ？　ナントカしちゃえばぁ〜？って！　そう、この語尾がポイントだったのよ！　えばぁ〜？　えばぁ〜？　そう！
{f:5:Lambdadelta},あいつの正体は、右代宮絵羽だったのよ！！　どう？！　驚いちゃったかしらぁ？！　をーっほっほっほっほ！！」
{f:5:Beatrice},「ほぅ…！　それは気付かなかった！…むぅ、そのようなところにヒントがあったとはな。」
{f:5:Bernkastel},「……ベアトって付き合いがいいのね。その子、増長するから程々になさいよ。じゃあね、私は席を外すわ。」
{f:5:Lambdadelta},「ちょっとちょっと！　私の秘密だけ聞いて、あんたは喋んないなんてズルイわよ！！　あんたもあの女の正体を話しなさいよー！！」
{f:5:Bernkastel},「……あんたの秘密が凄すぎて吊り合わないわ。…じゃあ代わりに、私も取って置きの秘密を教えてあげるわ。『ひぐらしのなく頃に』ってゲームの、犯人の名前を教えてあげる。」
{f:5:Lambdadelta},「ぎゃーーーーーッ、言わないでぇ！！　私、今プレイしてるとこなのーッ！！」
{f:5:Bernkastel},「……あっははははっはっはっは…。じゃあね、ベアト。紅茶美味しかったわ。あと、お茶菓子のクラッカーだけど、ジャムのレパートリーが足りないわ。たまにはコチジャンでも用意しなさい。ロシアンティにもぴったりだし。じゃあね。」
{f:5:Beatrice},「そうか、わかったぞ。試してみよう。次のゲームの準備が整ったら呼ぼうぞ。それまでゆっくり戦略でも練るが良い。」
{f:5:Bernkastel},「えぇ、そうするわ。今回のゲームはなかなか面白かったわよ。じゃあね。」
{f:5:Lambdadelta},「ちょっとー、待ちなさいよ、教えなさいよー！！！」
{f:5:Beatrice},「くっくっくっく。いやいや、本当にお二人は仲が良い。」
{f:5:Lambdadelta},「…………………………。……えぇ、そうよ。…あぁ、大好きよベルンカステル。愛してるとさえ言ってもいいわ。
{f:5:Lambdadelta},……あの瞳を抉り出して、私以外を映さないようにしてやりたい。……あぁ、それは本当に素敵よね。紅茶に沈めても素敵かもしれない。アハ！」
{f:5:Beatrice},「ラムダデルタ卿をここまで夢中にさせるとは。……妾も責任重大であるな。しかし今回は実に惜しかった！　あと一息で戦人をコロリと行けたものを。」
{f:5:Lambdadelta},「………………ベアト。一個聞いていい？」
{f:5:Beatrice},「何であるか？　あの女の名前は教えぬぞ。くっくっくっく！」
{f:5:Lambdadelta},「…いつまでチャラけてんのよ。…あんた、勝つ気あんの？」
,ラムダデルタが、決してベルンカステルの前では口にしたことのない、低い声で凄む。
,…それは直前までの、穏やかな空気を全て吹き飛ばした。
{f:5:Lambdadelta},「………私はね。ベルンカステルに勝てる魔女ってことで、あんたに肩入れしてんのよ。…あんたに、ベルンカステルに勝てる力がないってんなら、いつだって私はあんたなんか見捨てるんだからね……？」
{f:5:Beatrice},「……………これは手厳しい。妾の何がご不満なのか。…卿もご存知の通り、妾のゲーム盤は完璧だ。ベルンカステル卿には決して勝てはせぬ…。」
{f:5:Lambdadelta},「えぇ、そうよ。あんたのゲーム盤は実に見事よ。ベルンカステルが、百年は愚か、千年を費やそうとも絶対に勝つことのできない、実に見事で完璧なゲーム盤よ。
{f:5:Lambdadelta},……だから私はそれを借りることの引き換えに、あんたを魔女にしてやったのよ。………私があんたの後見人を辞めれば、あんたはすぐにニンゲンに逆戻り。…どんなにすごい魔力を持っていても、…あんたは仮初の魔女でしかないことを、……決して忘れないことよ。」
{f:5:Beatrice},「わ、……わかっておるわ。…そなたには感謝しておる…。」
{f:5:Lambdadelta},「タメ口聞かないでよ。ベルンカステルがいる時は許すけど、いない時は許さないわ。あんた、最近、私の恩を忘れてるでしょ。」
{f:5:Beatrice},「そ、そんなことは、………あ、…あり、……ありません……。」
{f:5:Lambdadelta},「…あー、やっぱ気持ち悪いわ。いつもの喋り方でいい。でも、口の聞き方には注意してよ。……私、案外短気よ？」
{f:5:Beatrice},「う、……うむ……。」
{f:5:Lambdadelta},「話を戻すわ。…あんたのゲーム盤は実に完璧。……ベルンカステルを容易に負かすことができるでしょうよ。…しかしあの子は簡単に屈服しない。何度でも挑んでくるわ。」
{f:5:Beatrice},「問題はない。…ラムダデルタ卿のお墨付きではないか。……妾のゲーム盤は完璧だ。」
{f:5:Lambdadelta},「えぇ、そうよ、完璧よ。…………プレイヤーである、あんたも完璧ならね？」
{f:5:Beatrice},「………それは、どういう意味か…。」
{f:5:Lambdadelta},「どういう意味？　私が聞きたいくらいよ。………あんたのゲームには、遊びが多い。…それは時にベルンカステルを煙に撒くから、あんたなりの策略なんだと、私も最初は思ってた。
{f:5:Lambdadelta},…………でも、何だか違う気がするの。あんた、勝てる試合を弄んでるんじゃなくて、……勝っても負けても、どうでもいいって思ってるんじゃないの？」
{f:5:Beatrice},「ば、……馬鹿馬鹿しい…。そんなこと、あるわけもなかろうが…。」
{f:5:Lambdadelta},「いいこと？　あんたの役目は、ベルンカステルを屈服させることよ。つまりゲームに、永遠に勝者でいること。……あなたが“絶対”の勝者であり続けようとする限り、私は絶対の魔女として、あなたに力を与えるわ。…………でも。
{f:5:Lambdadelta},もしもあなたが、自らの敗北の可能性を否定しないような戦い方をしているなら、…話は変わるわよ。」
{f:5:Beatrice},「もちろん、これはゲームである…。妾が勝てばベルンカステル卿が負けるように。…向こうが勝てば妾が負ける日もあるだろう。常に敗北の可能性はありうる。だからこそ妾は、」
{f:5:Lambdadelta},「……………だからアンタは使えないのよ。あんたはゲーム盤である必要なんかない。ベルンカステルを、永遠にここに閉じ込める鳥篭でさえあればいいの。
{f:5:Lambdadelta},…鳥篭の役目は？　中の小鳥を絶対に逃がさないことよ。……たまに抜け出せてしまうような、隙間のある鳥篭に何の価値が？」
{f:5:Beatrice},「………む、無論、ゲームは勝つ為のもの。そして妾が負けることはありえぬ。…ゆえに妾は勝ち続けようぞ……。…お望み通り、永遠に…。」
{f:5:Lambdadelta},「良い返事よ、それでいいわ。……策略としての遊びやフェイクは許す。…今回、有効だったところもあるしね。
{f:5:Lambdadelta},…………でもね。もしあなたが、勝ち以外を望むような指し手をしたら、…………その時は、素敵な覚悟をなさいよね？」
{f:5:Beatrice},「そ、そのようなことはせぬ…。誓うとも…！」
{f:5:Lambdadelta},「…………元々、魔女ですらないあんたが、本当はどんなにみすぼらしい存在だったか、いつだって思い出させてあげるんだから。…………私の期待を裏切ったら。その時は楽しい楽しい罰ゲームが待ってるわよぅ。
{f:5:Lambdadelta},…百億のカケラ世界の中から、……もっとも惨めなカケラにあんたを送り込んで封印してあげる。………あんたは、元々が惨めだから、惨めなカケラも実に選び甲斐があるわ。…くすくすくすくすくすくす。」
{f:5:Beatrice},「………………………………。」
{f:5:Lambdadelta},「あぁ、愛してるわベルンカステル。…ベアトリーチェの鳥篭で、好きなだけ足掻いて、もはや逃れられないことを千年かけて知りなさい。
{f:5:Lambdadelta},……そしてあなたが屈服したら、…私の手の平でしか鳴けないように、たっぷりと仕込んであげるんだから。
{f:5:Lambdadelta},…………くすくすくすくすくす、あっははははははははははははははははは…！！」
