Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Realizing that this weather spoke for their emotions, Erika smiled even more boldly.","Erika, who realized that this weather spoke for their emotions, smiled even more boldly. "," Erika, who realized that this weather spoke for their emotions, smiled even more boldly.",その天気が、彼らの感情を意味することをヱリカは察し、さらに不敵に笑う。,その天気が、彼らの感情を意味することをヱリカは察し、さらに不敵に笑う。,"Поняв, что такая погода выражает их эмоции, Эрика улыбнулась ещё смелее.","Percebendo que esse tempo falava por suas emoções, Erika sorriu com ainda mais audácia.","Realizing that this weather spoke for their emotions, Erika smiled even more boldly.",察覺到這天氣代表著他們的感情，繪梨花笑得更歡了。,察觉到这天气代表着他们的感情，绘梨花笑得更欢了。,"Realizing that this weather spoke for their emotions, Erika smiled even more boldly.","Realizing that this weather spoke for their emotions, Erika smiled even more boldly.","Realizing that this weather spoke for their emotions, Erika smiled even more boldly."
,At the center of the Golden Land...was the arbor surrounded by the golden rose garden.,At the center of the Golden Land...was the arbor surrounded by the golden rose garden. , At the center of the Golden Land...was the arbor surrounded by the golden rose garden.,黄金郷は、黄金の薔薇庭園に囲まれた東屋を中心とする。,黄金郷は、黄金の薔薇庭園に囲まれた東屋を中心とする。,"В центре Золотой Земли... стояла беседка, окружённая золотым розарием.",No centro da Terra Dourada...estava o gazebo cercado pelo jardim de rosas douradas.,At the center of the Golden Land...was the arbor surrounded by the golden rose garden.,黃金鄉是以被黃金的玫瑰庭園包圍著的東屋為中心的。,黄金乡是以被黄金的玫瑰庭园包围着的东屋为中心的。,At the center of the Golden Land...was the arbor surrounded by the golden rose garden.,At the center of the Golden Land...was the arbor surrounded by the golden rose garden.,At the center of the Golden Land...was the arbor surrounded by the golden rose garden.
,"A large number of {y:0:Human}{n:0:human}s and fantasy creatures were there, arguing about something.","A large number of Humans and Illusions were there, arguing about something. "," A large number of humans and fantasy creatures were there, arguing about something.",東屋には、ニンゲンも幻想の住人も大勢が集まり、何やら議論をしていた。,東屋には、ニンゲンも幻想の住人も大勢が集まり、何やら議論をしていた。,Там о чём‐то спорило множество {y:0:Люд}{n:0:люд}ей и сказочных созданий.,"Um vasto número de {y:0:Humanos}{n:0:humanos} e criaturas da fantasia estavam ali, discutindo sobre alguma coisa.","A large number of {y:0:Human}{n:0:human}s and fantasy creatures were there, arguing about something.",在東屋裡，人類和幻想的住人們一大群聚在一起，在討論著什麼。,在东屋里，人类和幻想的住人们一大群聚在一起，在讨论着什么。,"A large number of {y:0:Human}{n:0:human}s and fantasy creatures were there, arguing about something.","A large number of {y:0:Human}{n:0:human}s and fantasy creatures were there, arguing about something.","A large number of {y:0:Human}{n:0:human}s and fantasy creatures were there, arguing about something."
,"Even without asking, it was easy to guess the nature of the debate by their anguished expressions.","Even without asking, it was easy to guess the nature of the debate by their anguished expressions. "," Even without asking, it was easy to guess the nature of the debate by their anguished expressions.",その内容を聞かずとも、彼らの苦々しい表情から、議論の大体の想像が出来る。,その内容を聞かずとも、彼らの苦々しい表情から、議論の大体の想像が出来る。,"Даже не спрашивая, по их мучительным выражениям было легко предположить характер спора.","Mesmo sem perguntar, era fácil adivinhar a natureza do debate apenas julgando suas expressões angustiadas.","Even without asking, it was easy to guess the nature of the debate by their anguished expressions.",就算不聽那內容，從他們那苦悶的表情裡，大致就能想像出是在討論什麼。,就算不听那内容，从他们那苦闷的表情里，大致就能想象出是在讨论什么。,"Even without asking, it was easy to guess the nature of the debate by their anguished expressions.","Even without asking, it was easy to guess the nature of the debate by their anguished expressions.","Even without asking, it was easy to guess the nature of the debate by their anguished expressions."
,"After all, in this life‐or‐death situation, they didn't have many options they could take......","After all, in this life-or-death situation, they didn't have many options they could take... "," After all, in this life-or-death situation, they didn't have many options they could take......",この絶体絶命の状況下で、彼らに選び得る選択肢など、決して多くはないのだから……。,この絶体絶命の状況下で、彼らに選び得る選択肢など、決して多くはないのだから……。,"В конце концов, в ситуации вопроса жизни или смерти у них осталось не так уж много вариантов......","Afinal, nessa situação de vida ou morte, eles não tinham muitas opções à disposição......","After all, in this life‐or‐death situation, they didn't have many options they could take......",因為在這種窮途末路的情況下，他們能夠選擇的選項，肯定不會多……。,因为在这种穷途末路的情况下，他们能够选择的选项，肯定不会多……。,"After all, in this life‐or‐death situation, they didn't have many options they could take......","After all, in this life‐or‐death situation, they didn't have many options they could take......","After all, in this life‐or‐death situation, they didn't have many options they could take......"
,"In the direction Erika was being led—with her goat guards alongside her—Beato stood waiting, accompanied by the Chiester Sisters troops.","In the direction Erika was being led, Beato stood waiting, accompanied by the Chiester Sisters Corps. "," In the direction Erika was being led, Beato stood waiting, accompanied by the Siesta Sisters Troops.",ヱリカの行く手には、シエスタ姉妹兵を連れたベアトが待ち構えていた。,ヱリカの行く手には、シエスタ姉妹兵を連れたベアトが待ち構えていた。,"В том направлении, куда вели Эрику, в ожидании стояла Беато, сопровождаемая отрядом Сестёр чиест.","Na direção em que Erika estava sendo conduzida — com seus guardas‐cabra acompanhando‐a — Beato estava a seu aguardo, acompanhada pela tropa das Irmãs Chiesters.","In the direction Erika was being led—with her goat guards alongside her—Beato stood waiting, accompanied by the Chiester Sisters troops.",繪梨花的去路上，帶著謝絲塔姐妹兵的貝阿朵正等在那裡。,绘梨花的去路上，带着谢丝塔姐妹兵的贝阿朵正等在那里。,"In the direction Erika was being led—with her goat guards alongside her—Beato stood waiting, accompanied by the Chiester Sisters troops.","In the direction Erika was being led—with her goat guards alongside her—Beato stood waiting, accompanied by the Chiester Sisters troops.","In the direction Erika was being led—with her goat guards alongside her—Beato stood waiting, accompanied by the Chiester Sisters troops."
,"Noticing Beato, Erika gave a bow that at least {i:appeared} graceful.","When Erika, accompanied by her goat guards, saw Beato, she gave a bow that only appeared graceful. "," When Erika, followed by her goat guards, saw her, she gave a bow that only appeared graceful.",山羊の護衛を連れたヱリカもその姿を認め、見た目だけは美しくお辞儀をする。,山羊の護衛を連れたヱリカもその姿を認め、見た目だけは美しくお辞儀をする。,"Увидев её, Эрика, за которой следовала её козлоголовая охрана, поклонилась, но только {i:на вид} изящно.","Percebendo Beato, Erika curvou‐se de forma que, ao menos, {i:aparentou} certa graciosidade.","Noticing Beato, Erika gave a bow that at least {i:appeared} graceful.",帶著山羊護衛的繪梨花也確認了那身姿，用看起來很美的姿勢行禮。,带着山羊护卫的绘梨花也确认了那身姿，用看起来很美的姿势行礼。,"Noticing Beato, Erika gave a bow that at least {i:appeared} graceful.","Noticing Beato, Erika gave a bow that at least {i:appeared} graceful.","Noticing Beato, Erika gave a bow that at least {i:appeared} graceful."
,Beato followed suit and gave the sort of graceful bow that was rarely seen from her.,Beato followed suit and gave a graceful bow of the sort that was rarely seen from her. , Beato followed suit and gave the sort of graceful bow that was rarely seen from her.,ベアトもそれに倣い、滅多にしない美しいお辞儀を見せる。,ベアトもそれに倣い、滅多にしない美しいお辞儀を見せる。,"Беато последовала примеру и отвесила изящный поклон, что для неё редкость.","Beato a acompanhou e a cumprimentou, curvando‐se graciosamente de forma que raramente se via.",Beato followed suit and gave the sort of graceful bow that was rarely seen from her.,貝阿朵也效仿她，很少見地優雅行禮。,贝阿朵也效仿她，很少见地优雅行礼。,Beato followed suit and gave the sort of graceful bow that was rarely seen from her.,Beato followed suit and gave the sort of graceful bow that was rarely seen from her.,Beato followed suit and gave the sort of graceful bow that was rarely seen from her.
{f:5:Beatrice},"""......I am {f:5:Beatrice}, the Golden and Endless Witch, and master of the Golden Land. ......Announce yourself.""","""...I am {f:5:Beatrice}, master of the Golden Land and the Golden and Endless Witch. ...Announce yourself."" ","""......I am Beatrice, master of the Golden Land and the Golden and Endless Witch. ......Announce yourself.""",「……黄金郷の主、無限と黄金の魔女、ベアトリーチェである。……名乗られよ。」,「……黄金郷の主、無限と黄金の魔女、ベアトリーチェである。……名乗られよ」,"""......Я — {f:5:Беатриче}, хозяйка Золотой Земли, Золотая и Бесконечная ведьма. ......Назови себя.""","""......Eu sou {f:5:Beatrice}, a Bruxa Dourada do Infinito, mestre da Terra Dourada. ......Diga quem és.""","""......I am {f:5:Beatrice}, the Golden and Endless Witch, and master of the Golden Land. ......Announce yourself.""",「……妾身是黃金鄉之主，無限與黃金的魔女，貝阿朵莉切。……報上名來。」,「……妾身是黄金乡之主，无限与黄金的魔女，贝阿朵莉切。……报上名来。」,"""......I am {f:5:Beatrice}, the Golden and Endless Witch, and master of the Golden Land. ......Announce yourself.""","""......I am {f:5:Beatrice}, the Golden and Endless Witch, and master of the Golden Land. ......Announce yourself.""","""......I am {f:5:Beatrice}, the Golden and Endless Witch, and master of the Golden Land. ......Announce yourself."""
,"As though hinting that she was more than ready to go through with this farce, Beato introduced herself boldly and requested that Erika do the same.","As though implying that she was more than happy to go through with this farce, Beato introduced herself boldly and requested that Erika do the same. ","As though hinting that she was more than ready to go through with this farce, Beato introduced herself boldly and requested that Erika do the same.",そなたの茶番に付き合おうとでも言うように、ベアトは不敵に自己紹介し、ヱリカにもそれを求める。,そなたの茶番に付き合おうとでも言うように、ベアトは不敵に自己紹介し、ヱリカにもそれを求める。,"Как бы намекая, что она более чем готова пройти через этот фарс, Беато смело представилась и попросила Эрику сделать то же самое.","Como se indicasse que ela estava mais do que preparada para seguir com a farsa, Beato apresentou‐se de forma firme e requiriu que Erika fizesse o mesmo.","As though hinting that she was more than ready to go through with this farce, Beato introduced herself boldly and requested that Erika do the same.",就像在說就奉陪一下你的把戲吧一樣，貝阿朵無畏地進行了自我介紹，並要求繪梨花也這麼做。,就像在说就奉陪一下你的把戏吧一样，贝阿朵无畏地进行了自我介绍，并要求绘梨花也这么做。,"As though hinting that she was more than ready to go through with this farce, Beato introduced herself boldly and requested that Erika do the same.","As though hinting that she was more than ready to go through with this farce, Beato introduced herself boldly and requested that Erika do the same.","As though hinting that she was more than ready to go through with this farce, Beato introduced herself boldly and requested that Erika do the same."
Furudo Erika,"""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance.""","""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance."" ","""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance.""",「尊厳なる観劇と戯曲と傍観の魔女により厳選されし名誉ある図書の都より派遣されて参りました。私は、図書に名誉と保護を与えし司書の艦隊司令官にして、真実の魔女、古戸ヱリカと申します。どうぞお見知りおきを。」,「尊厳なる観劇と戯曲と傍観の魔女により厳選されし名誉ある図書の都より派遣されて参りました。私は、図書に名誉と保護を与えし司書の艦隊司令官にして、真実の魔女、古戸ヱリカと申します。どうぞお見知りおきを」,"""Нас направили из благородного города тщательно отобранных книг великой ведьмы театра, драмы и спектакля. Я — ведьма правды, командир Библиотечного флота, преданного идее даровать книгам честь и защиту. Меня зовут Фурудо Эрика. Рада встрече.""","""Nós fomos despachados pela Grande Bruxa do Teatro, Dramaturgia e Observação, vindos da Prestigiada Capital dos Livros Cuidadosamente Selecionados. Eu sou a Bruxa da Verdade, comandante da Armada Bibliotecária, comprometida em conceder honra e proteção aos livros. Meu nome é Furudo Erika. É um imenso prazer conhecê‐la.""","""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance.""",「我是被由富有尊嚴的觀劇、戲曲與旁觀的魔女嚴格選拔的擁有盛名的圖書之都派遣而來的。我是，給予圖書名譽和保護的圖書管理者的艦隊司令官，真實的魔女，叫做古戶繪梨花。此後就當是認識了。」,「我是被由富有尊严的观剧、戏曲与旁观的魔女严格选拔的拥有盛名的图书之都派遣而来的。我是，给予图书名誉和保护的图书管理者的舰队司令官，真实的魔女，叫做古户绘梨花。此后就当是认识了。」,"""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance.""","""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance.""","""We have been dispatched from the Great Witch of Theatergoing, Drama, and Spectating's Noble City of Carefully Selected Books. I am the Witch of Truth, the commander of the Library Fleet, which is committed to bestowing honor and protection to books. My name is Furudo Erika. It is a pleasure to make your acquaintance."""
{f:5:Beatrice},"""Shall we get down to business?""","""Shall we get down to business?"" ","""Shall we get down to business?""",「用件を聞こうぞ。」,「用件を聞こうぞ」,"""Перейдём к делу?""","""Devemos então ir aos negócios?""","""Shall we get down to business?""",「請說明你的來意。」,「请说明你的来意。」,"""Shall we get down to business?""","""Shall we get down to business?""","""Shall we get down to business?"""
