Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Kinzo,"""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima.""","""That's right. ...In other words, there's no longer any way to take that gold off Rokkenjima."" ","""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima.""",「そうなります。……つまり、あの黄金は、もう六軒島からは運び出せない。」,「そうなります。……つまり、あの黄金は、もう六軒島からは運び出せない」,"""Верно. ......Теперь уже нельзя вывезти золото с Роккенджимы.""","""Tem razão. ......Em outras palavras, não há mais como tirar esse ouro de Rokkenjima.""","""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima.""",「是的。……也就是說，這筆黃金，已不可從六軒島運出。」,「是的。……也就是说，这笔黄金，已不可从六轩岛运出。」,"""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima.""","""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima.""","""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima."""
,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.,Their mission must have been to hide the gold in absolute secrecy until the day of their homeland's restoration. ,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.,彼らの任務は恐らく、祖国再興の日まで、あの黄金を極秘の場所に隠すことだったに違いない。,彼らの任務は恐らく、祖国再興の日まで、あの黄金を極秘の場所に隠すことだったに違いない。,"В своей миссии они должны были в абсолютной секретности скрыть золото до того дня, когда их родина будет восстановлена.",A missão deles deve ter sido de esconder o ouro em absoluto sigilo até o dia em que a pátria deles fosse restaurada.,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.,他們的任務，恐怕無疑是將這筆黃金藏到絕密之所，一直藏到祖國再興的那一天。,他们的任务，恐怕无疑是将这笔黄金藏到绝密之所，一直藏到祖国再兴的那一天。,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.
,"Later on, several plausible rumors would circulate...about how Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its surrender. It was a very natural conclusion to reach.","Later on, several plausible rumors would circulate... ...about how Nazi Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its collapse. It was a very natural conclusion to reach. "," Later on, several plausible rumors would circulate about how Nazi Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its collapse. It was a very natural conclusion to reach.",ナチスドイツも、降伏直前にその隠し財産を、南米などの某所に極秘で運搬して隠した、などという噂がまことしやかに流れる。それは妥当な想像だった。,ドイツでも、降伏直前にその隠し財産を、南米などの某所に極秘で運搬して隠した、などという噂がまことしやかに流れる。それは妥当な想像だった。,"Позже поползло несколько правдоподобных слухов... о том, как нацистская Германия незадолго до распада тоже перевезла большую часть своих секретных богатств в определённые скрытые области в Южной Америке. Так что это было вполне естественно.","Posteriormente, diversos rumores plausíveis iriam circular...sobre como a Alemanha também transportou riquezas secretas para áreas ocultas na América do Sul pouco antes de sua rendição. Uma conclusão natural de se chegar.","Later on, several plausible rumors would circulate...about how Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its surrender. It was a very natural conclusion to reach.",德國在臨近投降前把他們的地下財產極端保密地運到了南美等地的某處，這種傳聞也是煞有介事地流傳著的。這是妥當的想法。,德国在临近投降前把他们的地下财产极端保密地运到了南美等地的某处，这种传闻也是煞有介事地流传着的。这是妥当的想法。,"Later on, several plausible rumors would circulate...about how Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its surrender. It was a very natural conclusion to reach.","Later on, several plausible rumors would circulate...about how Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its surrender. It was a very natural conclusion to reach.","Later on, several plausible rumors would circulate...about how Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its surrender. It was a very natural conclusion to reach."
,"That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer.","That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer. "," That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer.",唯一の極秘輸送手段であった潜水艦は完全に航行不能で、浸水は止められず、近い内に完全に沈没するだろう。,唯一の極秘輸送手段であった潜水艦は完全に航行不能で、浸水は止められず、近い内に完全に沈没するだろう。,"Эта субмарина была их единственным способом перевозить золото в секретности, и она стала совершенно непригодна. Они не могут полностью остановить просачивающуюся воду, и вскоре она окончательно затонет.","Esse submarino era o único método de transportar o ouro em segredo que eles tinham, e agora ele se tornou completamente inútil. Eles não vão conseguir impedir a água de infiltrar, e provavelmente vai afundar completamente em pouco tempo.","That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer.",唯一的絕密運輸手段——潛水艇，陷入了完全無法航行的狀態，無法阻止進水，不用多久就會徹底沉沒吧。,唯一的绝密运输手段——潜水艇，陷入了完全无法航行的状态，无法阻止进水，不用多久就会彻底沉没吧。,"That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer.","That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer.","That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer."
,There's no longer any way for them to transport the gold in secrecy.,There's no longer any way for them to transport the gold in secrecy. , There's no longer any way for them to transport the gold in secrecy.,黄金を極秘に輸送する手段は、もはや存在しないのだ。,黄金を極秘に輸送する手段は、もはや存在しないのだ。,Они больше не могли перевозить золото в секретности.,Não tem outra forma de transportarem o ouro em segredo.,There's no longer any way for them to transport the gold in secrecy.,現如今已經沒有，能極端保密地運輸黃金的方法了。,现如今已经没有，能极端保密地运输黄金的方法了。,There's no longer any way for them to transport the gold in secrecy.,There's no longer any way for them to transport the gold in secrecy.,There's no longer any way for them to transport the gold in secrecy.
,"In other words, their mission has ended in failure here in the Far East.","In other words, their mission has ended in failure here in the Far East. "," In other words, their mission has ended in failure here in the Far East.",それはつまり、彼らの任務がこの極東の地で、失敗に終わったことを示していた。,それはつまり、彼らの任務がこの極東の地で、失敗に終わったことを示していた。,"Иными словами, их миссия закончилась неудачей здесь, на Дальнем Востоке.","Ou seja, a missão deles acabou falhando bem aqui, no Extremo Oriente.","In other words, their mission has ended in failure here in the Far East.",那也就代表著，他們的任務，將在這個極東之地以失敗告終。,那也就代表着，他们的任务，将在这个极东之地以失败告终。,"In other words, their mission has ended in failure here in the Far East.","In other words, their mission has ended in failure here in the Far East.","In other words, their mission has ended in failure here in the Far East."
,"So, just how is Lieutenant Yamamoto proposing that we assist them......?","So, just how is Lieutenant Yamamoto proposing that we assist them...? "," So, just how is Lieutenant Yamamoto proposing that we assist them......?",その上で、山本中尉は何の協力を申し出ようと言うのか……。,その上で、山本中尉は何の協力を申し出ようと言うのか……。,Так какую помощь лейтенант Ямамото предлагает оказать им?..,"Então, como o tenente Yamamoto propõem que os ajudemos......?","So, just how is Lieutenant Yamamoto proposing that we assist them......?",在這種情況下，山本中尉又要提議，進行什麼協助呢……？,在这种情况下，山本中尉又要提议，进行什么协助呢……？,"So, just how is Lieutenant Yamamoto proposing that we assist them......?","So, just how is Lieutenant Yamamoto proposing that we assist them......?","So, just how is Lieutenant Yamamoto proposing that we assist them......?"
,"""The Rokkenjima base is top‐secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill‐omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""","""The Rokkenjima base is top-secret, and no one knows about it. The islanders in the surrounding area think this island's ill-omened and deserted, so they never come near it. ...Catch my drift, Ushiromiya?"" ","""The Rokkenjima base is top-secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill-omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""",「この六軒島基地は、誰も知らぬ秘密基地だ。近隣の島民たちは、この島を不吉な無人島と信じて近寄りもしない。……言っている意味がわかるか、右代宮。」,「この六軒島基地は、誰も知らぬ秘密基地だ。近隣の島民たちは、この島を不吉な無人島と信じて近寄りもしない。……言っている意味がわかるか、右代宮」,"""База Роккенджимы сверхсекретна, и о ней никто не знает. Жители окрестных островов считают этот остров зловещим и безлюдным, поэтому никогда не приближаются к нему. ......Ты меня понимаешь, Уширомия?""","""A base de Rokkenjima é ultrassecreta e ninguém sabe sobre ela. Os ilhéus dos arredores acreditam que esta ilha é amaldiçoada e deserta, por isso nunca se aproximam dela. ......Capitou, Ushiromiya?""","""The Rokkenjima base is top‐secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill‐omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""",「這個六軒島基地，是無人知曉的秘密基地。而近鄰的漁民們，深信這個島是不吉利的無人島，連靠近都不敢靠近。……你可知我這話的意思，右代宮？」,「这个六轩岛基地，是无人知晓的秘密基地。而近邻的渔民们，深信这个岛是不吉利的无人岛，连靠近都不敢靠近。……你可知我这话的意思，右代宫？」,"""The Rokkenjima base is top‐secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill‐omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""","""The Rokkenjima base is top‐secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill‐omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""","""The Rokkenjima base is top‐secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill‐omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?"""
Beatrice,"""<What did he say?>""","""<What did he say?>"" ","""<What did he say?>""",『彼は何と？』,『彼は何と？』,"""<Что он сказал?>""","""‹O que ele disse?›""","""<What did he say?>""",『他講了什麼？』,『他讲了什么？』,"""<What did he say?>""","""<What did he say?>""","""<What did he say?>"""
Ushiromiya Kinzo,"""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher‐ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher-ups have already forgotten about it. ...It sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>"" ","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher-ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""",『前にも話した通り、この六軒島基地は誰にも知られていない。見ての通り、戦略価値は何もなく、上層部にもすでに忘れられてる。……中尉は、この島に黄金を隠してはどうかと提案したいみたいだ。』,『前にも話した通り、この六軒島基地は誰にも知られていない。見ての通り、戦略価値は何もなく、上層部にもすでに忘れられてる。……中尉は、この島に黄金を隠してはどうかと提案したいみたいだ』,"""<Как мы говорили вам, об этой базе никто не знает. И, как видишь, стратегически она не используется, поэтому начальство про неё уже забыло. ......Звучит так, словно лейтенант Ямамото предлагает вам скрыть золото на этом острове.>""","""‹Como dissemos antes, ninguém sabe sobre esta base. E, como pode ver, ela não tem nenhum uso estratégico, por isso os oficiais já esqueceram dela. ......Parece que o tenente Yamamoto está sugerindo que vocês escondam o ouro aqui.›""","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher‐ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""",『就跟以前說過的一樣，這個六軒島基地誰都不知道。一如你所見，它毫無戰略價值，也已被上頭遺忘。……中尉好像是在提議，就把黃金藏在這個島上怎麼樣？』,『就跟以前说过的一样，这个六轩岛基地谁都不知道。一如你所见，它毫无战略价值，也已被上头遗忘。……中尉好像是在提议，就把黄金藏在这个岛上怎么样？』,"""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher‐ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher‐ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher‐ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>"""
,Beatrice quickly translated this and told Ensign Angelo.,Beatrice quickly translated this and told Lieutenant Angelo. ,Beatrice quickly translated this and told Ensign Angelo.,ベアトリーチェはすぐにそれを翻訳し、アンジェロ少尉に伝える。,ベアトリーチェはすぐにそれを翻訳し、アンジェロ少尉に伝える。,Беатриче тут же перевела и сказала прапорщику Анджело.,Beatrice rapidamente traduziu a conversa para o subtenente Angelo.,Beatrice quickly translated this and told Ensign Angelo.,貝阿朵莉切立即就將這話翻譯，說給了安杰洛少尉聽。,贝阿朵莉切立即就将这话翻译，说给了安杰洛少尉听。,Beatrice quickly translated this and told Ensign Angelo.,Beatrice quickly translated this and told Ensign Angelo.,Beatrice quickly translated this and told Ensign Angelo.
,The ensign began discussing rapidly with his subordinates.,He began discussing something rapidly with his subordinates. , The ensign began discussing rapidly with his subordinates.,少尉は下士官たちと早口に議論を始める。,少尉は下士官たちと早口に議論を始める。,Он начал быстрое обсуждение со своими подчинёнными.,O subtenente começou rapidamente a discutir com seus subordinados.,The ensign began discussing rapidly with his subordinates.,少尉與下屬士官們話講得很快地展開了激烈討論。,少尉与下属士官们话讲得很快地展开了激烈讨论。,The ensign began discussing rapidly with his subordinates.,The ensign began discussing rapidly with his subordinates.,The ensign began discussing rapidly with his subordinates.
,They didn't look happy.,They didn't look happy. , They didn't look happy.,表情は苦々しい。,表情は苦々しい。,Они были не в восторге.,Eles não pareciam contentes.,They didn't look happy.,他們的表情頗顯困窘。,他们的表情颇显困窘。,They didn't look happy.,They didn't look happy.,They didn't look happy.
,"Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians.","Japan may have been their ally, but they probably didn't want to leave the gold for reconstructing their motherland in Asian hands. "," Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians.",同盟国とはいえ、祖国再建の大切な黄金を、東洋人の手に委ねたくはないのだろう。,同盟国とはいえ、祖国再建の大切な黄金を、東洋人の手に委ねたくはないのだろう。,"Даже если Япония была их союзником, они не хотели доверять азиатам золото для восстановления своей родины.","O Japão podia ser um aliado, mas eles provavelmente não queriam confiar aos asiáticos o ouro que reconstruiria a pátria deles.","Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians.",雖說是同盟國，但他們可並不想把重建祖國的重要的黃金交予東洋人之手。,虽说是同盟国，但他们可并不想把重建祖国的重要的黄金交予东洋人之手。,"Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians.","Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians.","Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians."
,"Still, it's hard to imagine any other option for them.","Still, it was hard to imagine any other option for them. "," Still, it's hard to imagine any other option for them.",しかし、選択の余地が残されているとは思えない。,しかし、選択の余地が残されているとは思えない。,"И всё же, для них было трудно представить другой вариант.","Ainda assim, é difícil imaginar qualquer outra opção para eles.","Still, it's hard to imagine any other option for them.",可是，已經怎麼都不覺得還有選擇的餘地了。,可是，已经怎么都不觉得还有选择的余地了。,"Still, it's hard to imagine any other option for them.","Still, it's hard to imagine any other option for them.","Still, it's hard to imagine any other option for them."
