Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya George,"""Children tend to learn that things their parents can't handle are dangerous. I'm sure Battler-kun saw Asumu-san doing something like that and learned that vehicles are scary."" ","""Children tend to learn that things which their parents can't seem to handle are dangerous. Battler‐kun must have seen Asumu‐san doing something like that and learned that vehicles are scary.""","""Children tend to learn that things their parents can't handle are dangerous. I'm sure Battler-kun saw Asumu-san doing something like that and learned that vehicles are scary."" ",「子どもは、親が苦手がるモノを危険だと学ぶものです。きっと戦人くんは、明日夢さんのそういうところを見て、乗り物は怖いものだと覚えてしまったんでしょうね。」,「子どもは、親が苦手がるモノを危険だと学ぶものです。きっと戦人くんは、明日夢さんのそういうところを見て、乗り物は怖いものだと覚えてしまったんでしょうね」,"""Дети впитывают то, что вещи, с которыми не могут справиться их родители, опасны. Уверен, что Баттлер‐кун в детстве увидел, как Асуму‐сан делала нечто подобное и подумал, что транспорт — это что‐то жуткое.""","""Crianças tendem a aprender que coisas nas quais os pais não conseguem lidar são perigosas. O Battler‐kun deve ter visto a Asumu‐san fazendo isso e aprendeu que veículos eram assustadores.""","""Children tend to learn that things which their parents can't seem to handle are dangerous. Battler‐kun must have seen Asumu‐san doing something like that and learned that vehicles are scary.""",「小孩子會將父母所懼怕的事物認知為危險。戰人君一定是看了明日夢阿姨的這副樣子，而記住了“交通工具很可怕”吧。」,「小孩子会将父母所惧怕的事物认知为危险。战人君一定是看了明日梦阿姨的这副样子，而记住了“交通工具很可怕”吧。」,"""Children tend to learn that things which their parents can't seem to handle are dangerous. Battler‐kun must have seen Asumu‐san doing something like that and learned that vehicles are scary.""","""I bambini imparano che le cose che i loro genitori non riescono ad affrontare sono pericolose. Sono sicuro che Battler-kun deve aver visto Asumu-san in un atteggiamento del genere e ha quindi imparato che i mezzi di trasporto sono da temere.""","""Children tend to learn that things which their parents can't seem to handle are dangerous. Battler‐kun must have seen Asumu‐san doing something like that and learned that vehicles are scary.""","""Children tend to learn that things which their parents can't seem to handle are dangerous. Battler‐kun must have seen Asumu‐san doing something like that and learned that vehicles are scary."""
Ushiromiya Kyrie,"""*giggle*giggle* So it's Asumu-san's genes then, is it?"" ","""*giggle*giggle*. Could it be Asumu‐san's genes, I wonder?""","""*giggle*giggle* So it's Asumu-san's genes then, is it?"" ",「くすくす。明日夢さんの遺伝子ってわけかしら？」,「くすくす。明日夢さんの遺伝子ってわけかしら？」,"""*хихикает*. Интересно, могут ли это быть гены Асуму‐сан?""","""*risos*risos*. Me pergunto se isso seria parte dos genes da Asumu‐san?""","""*giggle*giggle*. Could it be Asumu‐san's genes, I wonder?""",「呵呵。是因為明日夢的遺傳因子麼？」,「呵呵。是因为明日梦的遗传因子么？」,"""*giggle*giggle*. Could it be Asumu‐san's genes, I wonder?""","""*giggle*giggle*. Mi chiedo se non sia proprio a causa dei geni di Asumu-san.""","""*giggle*giggle*. Could it be Asumu‐san's genes, I wonder?""","""*giggle*giggle*. Could it be Asumu‐san's genes, I wonder?"""
Ushiromiya Rudolf,"""Who knows. Those would be some pretty annoying genes. ......That's enough talking about Asumu. Right now, you're the one who's here. Right?"" ","""Beats me. Those'd be some damned annoying genes. .........Stop talking about Asumu. Right now, the one who's here is you. Right?""","""Who knows. Those would be some pretty annoying genes. ......That's enough talking about Asumu. Right now, you're the one who's here. Right?"" ",「さぁな。だとしたら迷惑な遺伝子だな。………明日夢の話はよせ。今、ここにいるのはお前だ。そうだろ？」,「さぁな。だとしたら迷惑な遺伝子だな。………明日夢の話はよせ。今、ここにいるのはお前だ。そうだろ？」,"""Кто знает. Но это довольно‐таки досадные гены. .........Довольно разговоров об Асуму. Прямо сейчас, единственная, кто рядом со мной, это ты. Ведь так?""","""Quem sabe... Se forem, são genes bem problemáticos. .........Pare de falar sobre a Asumu. Agora, a única aqui é você. Certo?""","""Beats me. Those'd be some damned annoying genes. .........Stop talking about Asumu. Right now, the one who's here is you. Right?""",「天知道。若是如此，那倒真是麻煩的遺傳因子啊。………別提明日夢了。現在，在這的是你。沒錯吧？」,「天知道。若是如此，那倒真是麻烦的遗传因子啊。………别提明日梦了。现在，在这的是你。没错吧？」,"""Beats me. Those'd be some damned annoying genes. .........Stop talking about Asumu. Right now, the one who's here is you. Right?""","""Chissà. Nel caso, si tratterebbe di geni alquanto seccanti. ... Basta parlare di Asumu. In questo momento, a fianco a me ci sei tu. Giusto?""","""Beats me. Those'd be some damned annoying genes. .........Stop talking about Asumu. Right now, the one who's here is you. Right?""","""Beats me. Those'd be some damned annoying genes. .........Stop talking about Asumu. Right now, the one who's here is you. Right?"""
Ushiromiya Kyrie,"""...You're right, sorry."" ","""...You're right, sorry.""","""...You're right, sorry."" ",「…そうね、ごめんなさい。」,「…そうね、ごめんなさい」,"""...Ты прав, извини.""","""...Você está certo, desculpe.""","""...You're right, sorry.""",「…是呢，對不起。」,「…是呢，对不起。」,"""...You're right, sorry.""","""... Hai ragione, scusami.""","""...You're right, sorry.""","""...You're right, sorry."""
Ushiromiya Hideyoshi,"""Heeey, the cars are here! Exactly three of them. Get in, get in!"" ","""Heyyy, the cars are here! Exactly three of 'em. All in, all in!""","""Heeey, the cars are here! Exactly three of them. Get in, get in!"" ",「おーい、ハイヤーが来たでぇ！　ちょうど３台や。乗るで乗るで！」,「おーい、ハイヤーが来たでぇ！　ちょうど３台や。乗るで乗るで！」,"""Э‐эй, такси уже приехало! Ровно три машины. Давайте, усаживайтесь!""","""Eiii, os carros chegaram! Exatamente três deles. Entrem, entrem!""","""Heyyy, the cars are here! Exactly three of 'em. All in, all in!""",「喂——，車來了吶！剛好三輛。上車上車！」,「喂——，车来了呐！刚好三辆。上车上车！」,"""Heyyy, the cars are here! Exactly three of 'em. All in, all in!""","""Ehi, le auto sono qua! Ce ne sono giusto tre. Salite, salite!""","""Heyyy, the cars are here! Exactly three of 'em. All in, all in!""","""Heyyy, the cars are here! Exactly three of 'em. All in, all in!"""
Ushiromiya Maria,"""Fall, faaall!! Where's the parachuuute, where's the parachuuute?!! Uu-uu-, *giggle*!!"" ","""Gonna fall, gonna faaall!! Where's the parachuuute, where's the parachuuuute!! Uu‐uu, *giggle*!!""","""Fall, faaall!! Where's the parachuuute, where's the parachuuute?!! Uu-uu-, *giggle*!!"" ",「落ちる落ちるー！！　パラシュートどこーパラシュートどこー！！うーうーきゃっきゃっ！！」,「落ちる落ちるー！！　パラシュートどこーパラシュートどこー！！　うーうーきゃっきゃっ！！」,"""Падаем, па‐а‐адаем!!! Где парашю‐ют, где парашю‐ют!!! У‐у‐у, ха‐ха‐ха‐ха!!!""","""Vou cair, vou caiiir!! Cadê o paraquedas?! Cadê o paraquedas?!{n}Uu‐uu, *risos*!!""","""Gonna fall, gonna faaall!! Where's the parachuuute, where's the parachuuuute!! Uu‐uu, *giggle*!!""",「要掉下去啦要掉下去啦——！！降落傘在哪——降落傘在哪——！！嗚——嗚——哈哈！！」,「要掉下去啦要掉下去啦——！！降落伞在哪——降落伞在哪——！！呜——呜——哈哈！！」,"""Gonna fall, gonna faaall!! Where's the parachuuute, where's the parachuuuute!! Uu‐uu, *giggle*!!""","""Cado, caaado!! Dov'è il paracadute, dov'è il paracadute!! Uu-uu- hahahaha!!""","""Gonna fall, gonna faaall!! Where's the parachuuute, where's the parachuuuute!! Uu‐uu, *giggle*!!""","""Gonna fall, gonna faaall!! Where's the parachuuute, where's the parachuuuute!! Uu‐uu, *giggle*!!"""
Ushiromiya Battler,"""Why you little!! Hold on, hold on, stop right there! I'll sentence you to the little girl tickle punishmeeent!!"" ","""You little rapscallio~n!! Wait, wait, come back here, you! I'll sentence you to the tickle punishme~nt!!""","""Why you little!! Hold on, hold on, stop right there! I'll sentence you to the little girl tickle punishmeeent!!"" ",「こんにゃろ〜！！　待て待て待ちやがれー！幼女くすぐりの刑に処してやる〜！！」,「こんにゃろ〜！！　待て待て待ちやがれー！　くすぐりの刑に処してやる〜！！」,"""Ах ты, маленькая негодя‐яйка!!! А ну сто‐ой! Приговариваю тебя к щекотке!!!""","""Sua...!! Espera, espera, ei, volte aqui! Eu sentencio você a punição de cosquinhas!!""","""You little rapscallio~n!! Wait, wait, come back here, you! I'll sentence you to the tickle punishme~nt!!""",「你這傢伙～！！等等等等，給我站住——！處以搔癢之刑～！！」,「你这家伙～！！等等等等，给我站住——！处以搔痒之刑～！！」,"""You little rapscallio~n!! Wait, wait, come back here, you! I'll sentence you to the tickle punishme~nt!!""","""Razza di monel~la!! Aspetta aspetta aspettami! Ti condannerò a subire la punizione del solletico riservato alle bimbe piccole~!!""","""You little rapscallio~n!! Wait, wait, come back here, you! I'll sentence you to the tickle punishme~nt!!""","""You little rapscallio~n!! Wait, wait, come back here, you! I'll sentence you to the tickle punishme~nt!!"""
Ushiromiya Eva,"""Heheheheheh. Being in high spirits is such a wonderful thing. Without Battler-kun and Maria-chan, the atmosphere in that plane would have been pretty grim."" ","""Ehheheheheh. It's good that they're in high spirits. If Battler‐kun and Maria‐chan weren't there, the atmosphere in that plane would have been very stiff.""","""Heheheheheh. Being in high spirits is such a wonderful thing. Without Battler-kun and Maria-chan, the atmosphere in that plane would have been pretty grim."" ",「うっふふふふ。元気でいいわ。戦人くんと真里亞ちゃんがいてくれなかったら、機内の空気はさぞや硬かったでしょうねぇ。」,「うっふふふふ。元気でいいわ。戦人くんと真里亞ちゃんがいてくれなかったら、機内の空気はさぞや硬かったでしょうねぇ」,"""Эххе‐хе‐хе‐хех. Хорошо, что они в приподнятом настроении. Если бы Баттлера‐куна и Марии‐чан здесь не было, то в самолёте царила бы весьма чопорная атмосфера.""","""Ehheheheheh. É bom ver que eles estão animados. Se o Battler‐kun e a Maria‐chan não estivessem lá, o clima no avião ficaria bem mais pesado.""","""Ehheheheheh. It's good that they're in high spirits. If Battler‐kun and Maria‐chan weren't there, the atmosphere in that plane would have been very stiff.""",「嗯、哼哼哼哼。活潑真好呢。要是沒戰人君與小真里亞在的話，想必機內的氣氛肯定會很僵硬哦。」,「嗯、哼哼哼哼。活泼真好呢。要是没战人君与小真里亚在的话，想必机内的气氛肯定会很僵硬哦。」,"""Ehheheheheh. It's good that they're in high spirits. If Battler‐kun and Maria‐chan weren't there, the atmosphere in that plane would have been very stiff.""","""Ehheheheheh. È bello vedere che sono così allegri. Se non ci fossero stati Battler-kun e Maria-chan, l'atmosfera su quell'aereo sarebbe stata davvero fredda.""","""Ehheheheheh. It's good that they're in high spirits. If Battler‐kun and Maria‐chan weren't there, the atmosphere in that plane would have been very stiff.""","""Ehheheheheh. It's good that they're in high spirits. If Battler‐kun and Maria‐chan weren't there, the atmosphere in that plane would have been very stiff."""
Ushiromiya Rudolf,"""Thanks. I'll assume you mean that literally. ...Hey, brats! The taxis are here! You can play around later."" ","""Thanks. I'll take that at face value. ......Hey, brats! The taxis are here! Save the games for later.""","""Thanks. I'll assume you mean that literally. ...Hey, brats! The taxis are here! You can play around later."" ",「ありがとよ。言葉通りの意味で受け取っとくぜ。……おら、ガキども！　タクシー来てるぞ！　お遊びは後にしろぃ。」,「ありがとよ。言葉通りの意味で受け取っとくぜ。……おら、ガキども！　タクシー来てるぞ！　お遊びは後にしろぃ」,"""Спасибо. Я пойму это буквально. ......Эй, вы! Такси уже здесь! Позже наиграетесь.""","""Obrigado. Eu irei aceitar isso tal como significa. ......Ei, pirralhos! Os táxis estão aqui! Deixem as brincadeiras para depois.""","""Thanks. I'll take that at face value. ......Hey, brats! The taxis are here! Save the games for later.""",「謝謝。這話，我就以字面意思理解了。……喂，小鬼們！出租車來了！等會再玩。」,「谢谢。这话，我就以字面意思理解了。……喂，小鬼们！出租车来了！等会再玩。」,"""Thanks. I'll take that at face value. ......Hey, brats! The taxis are here! Save the games for later.""","""Grazie. Ti prendo sulla parola. ... Ehi, marmocchi! I taxi sono qui! Potete giocare dopo.""","""Thanks. I'll take that at face value. ......Hey, brats! The taxis are here! Save the games for later.""","""Thanks. I'll take that at face value. ......Hey, brats! The taxis are here! Save the games for later."""
Ushiromiya Maria,"""Uu-uu-!! Taxiii, taxiii!! I'm getting in fiiirst! *giggle*!!"" ","""Uu‐uu!! Taxiii, taxiii!! I'm gonna be first iiiiin! *giggle*!!""","""Uu-uu-!! Taxiii, taxiii!! I'm getting in fiiirst! *giggle*!!"" ",「うーうー！！　タクシータクシー！！　真里亞一番乗りー！　きゃっきゃ！！」,「うーうー！！　タクシータクシー！！　真里亞一番乗りー！　きゃっきゃ！！」,"""У‐у!!! Такси‐и‐и, такси‐и‐и!!! Мария‐я‐я садится пе‐е‐ервой! Кья‐кья!!!""","""Uu‐uu!! Táxiii, táxiii!! A Maria vai ser a primeira a entraaaar! *risos*!!""","""Uu‐uu!! Taxiii, taxiii!! I'm gonna be first iiiiin! *giggle*!!""",「嗚——嗚——！！出租車，出租車——！！真里亞第一個——！哈哈！！」,「呜——呜——！！出租车，出租车——！！真里亚第一个——！哈哈！！」,"""Uu‐uu!! Taxiii, taxiii!! I'm gonna be first iiiiin! *giggle*!!""","""Uu-uu-!! Taxiii, taxiii!! Mariaaa sale per primaaaa! Kyakkya!!""","""Uu‐uu!! Taxiii, taxiii!! I'm gonna be first iiiiin! *giggle*!!""","""Uu‐uu!! Taxiii, taxiii!! I'm gonna be first iiiiin! *giggle*!!"""
Ushiromiya Rosa,"""Hey! Maria, and you too, Battler-kun, stop fooling around! You'll bump into someone!"" ","""Hey! Maria, and you too, Battler‐kun, stop fooling around! You'll bump into someone!""","""Hey! Maria, and you too, Battler-kun, stop fooling around! You'll bump into someone!"" ",「コラ！　真里亞も戦人くんも、もうはしゃがない！　人にぶつかるわよ！」,「コラ！　真里亞も戦人くんも、もうはしゃがない！　人にぶつかるわよ！」,"""Эй! Мария, и ты тоже, Баттлер‐кун, хватит дурачиться! Вы так врежетесь в кого‐нибудь!""","""Ei! Maria, e você também, Battler‐kun, parem de ficar brincando! Vão acabar batendo em alguém!""","""Hey! Maria, and you too, Battler‐kun, stop fooling around! You'll bump into someone!""",「不乖！真里亞還有戰人君，都別鬧了！會撞上人的！」,「不乖！真里亚还有战人君，都别闹了！会撞上人的！」,"""Hey! Maria, and you too, Battler‐kun, stop fooling around! You'll bump into someone!""","""Ehi! Maria, e anche tu, Battler-kun, smettetela di agitarvi tanto! Urterete qualcuno!""","""Hey! Maria, and you too, Battler‐kun, stop fooling around! You'll bump into someone!""","""Hey! Maria, and you too, Battler‐kun, stop fooling around! You'll bump into someone!"""
,The tone of Aunt Rosa's voice grew a little frightening. ,The tone of Auntie Rosa's voice became a little frightening.,The tone of Aunt Rosa's voice grew a little frightening. ,楼座叔母さんの声色が、ちょっぴり怖くなる。,楼座叔母さんの声色が、ちょっぴり怖くなる。,Голос тёти Розы стал немного напуганным.,O tom de voz da tia Rosa ficou um pouco assustador.,The tone of Auntie Rosa's voice became a little frightening.,樓座姑母的聲調與臉色變得有一點點嚇人。,楼座姑母的声调与脸色变得有一点点吓人。,The tone of Auntie Rosa's voice became a little frightening.,Il tono della voce di Rosa oba-san si fece un po' intimorito.,The tone of Auntie Rosa's voice became a little frightening.,The tone of Auntie Rosa's voice became a little frightening.
,"When even Battler realized they were fooling around a bit too much, ...just as expected, he bumped into someone. ","Battler, too, had started to think that perhaps he really was fooling around too much...when, just as expected, he bumped into someone.","When even Battler realized they were fooling around a bit too much, ...just as expected, he bumped into someone. ",戦人も、さすがにはしゃぎ過ぎたかなと思ったら、案の定、人に肩をぶつけた。,戦人も、さすがにはしゃぎ過ぎたかなと思ったら、案の定、人に肩をぶつけた。,"А сам Баттлер, как только осознал, что они и в самом деле перегибают с дурачеством... Как и ожидалось, врезался в кого‐то.","Battler também começou a pensar que talvez estivesse exagerando...quando, bem como esperado, ele colidiu com alguém.","Battler, too, had started to think that perhaps he really was fooling around too much...when, just as expected, he bumped into someone.",戰人也是，剛一想“自己確實有點鬧過頭了吧”，就果不其然地，撞到了某人的肩膀。,战人也是，刚一想“自己确实有点闹过头了吧”，就果不其然地，撞到了某人的肩膀。,"Battler, too, had started to think that perhaps he really was fooling around too much...when, just as expected, he bumped into someone.","E Battler, appena accortosi che si stavano davvero scatenando troppo... proprio come c'era da aspettarsi, finì addosso a qualcuno.","Battler, too, had started to think that perhaps he really was fooling around too much...when, just as expected, he bumped into someone.","Battler, too, had started to think that perhaps he really was fooling around too much...when, just as expected, he bumped into someone."
Ushiromiya Battler,"""Oh, sorry..."" ","""Oh, sorry...""","""Oh, sorry..."" ",「あ、すんません…。」,「あ、すんません…」,"""Ой, извините...""","""Ah, desculpa...""","""Oh, sorry...""",「啊，對不起…」,「啊，对不起…」,"""Oh, sorry...""","""Oh, mi scusi...""","""Oh, sorry...""","""Oh, sorry..."""
Ushiromiya George,"""Battler-kun, you guys are going in that car. You're keeping them waiting."" ","""Battler‐kun, your family is going in the car over there. You're keeping them waiting.""","""Battler-kun, you guys are going in that car. You're keeping them waiting."" ",「戦人くんたちはあっちの車だよ。待たせちゃってるよー。」,「戦人くんたちはあっちの車だよ。待たせちゃってるよー」,"""Баттлер‐кун, вы, ребята, едете в этой машине. Вы заставляете всех ждать.""","""Battler‐kun, sua família vai ir naquele carro. Está deixando eles esperando.""","""Battler‐kun, your family is going in the car over there. You're keeping them waiting.""",「戰人君，你們是坐那輛車。都在等你了哦？」,「战人君，你们是坐那辆车。都在等你了哦？」,"""Battler‐kun, your family is going in the car over there. You're keeping them waiting.""","""Tu, Battler-kun, devi salire su quella macchina lì. Ti stanno aspettando.""","""Battler‐kun, your family is going in the car over there. You're keeping them waiting.""","""Battler‐kun, your family is going in the car over there. You're keeping them waiting."""
,"After George urged him to hurry on, Battler apologized to the person he had bumped into and ran up to his parents, who were telling him to come quickly. ","Rushed on by George, Battler made an apologetic gesture to the person he had bumped into and ran up to his parents, who were telling him to come quickly.","After George urged him to hurry on, Battler apologized to the person he had bumped into and ran up to his parents, who were telling him to come quickly. ",譲治に急かされ、戦人はぶつかった人に拝む仕草を送りながら、早く来いと呼ぶ両親のもとへ駆けていく。,譲治に急かされ、戦人はぶつかった人に拝む仕草を送りながら、早く来いと呼ぶ両親のもとへ駆けていく。,"После того, как Джордж посоветовал ему поспешить, Баттлер извинился перед тем, кого нечаянно толкнул, и подбежал к поторапливающим его родителям.","Apressado por George, Battler fez um sinal de desculpas para a pessoa com quem ele colidiu e correu até seus pais, que estavam dizendo para ele andar logo.","Rushed on by George, Battler made an apologetic gesture to the person he had bumped into and ran up to his parents, who were telling him to come quickly.",被讓治一催，戰人邊雙手合十，朝剛才撞到的人行了個禮，邊向喊著“快點過來”的雙親跑去。,被让治一催，战人边双手合十，朝刚才撞到的人行了个礼，边向喊着“快点过来”的双亲跑去。,"Rushed on by George, Battler made an apologetic gesture to the person he had bumped into and ran up to his parents, who were telling him to come quickly.","Dopo che George l'ebbe invitato a fare in fretta, Battler si scusò con la persona contro cui aveva urtato e corse dai suoi genitori, che gli stavano intimando di raggiungerli velocemente.","Rushed on by George, Battler made an apologetic gesture to the person he had bumped into and ran up to his parents, who were telling him to come quickly.","Rushed on by George, Battler made an apologetic gesture to the person he had bumped into and ran up to his parents, who were telling him to come quickly."
,"With a clunking sound, the doors on the three taxis were shut one after another, and they departed for the harbor... ","With clunking sounds, the doors on the three taxis were shut one after another, and they departed, heading for the harbor......","With a clunking sound, the doors on the three taxis were shut one after another, and they departed for the harbor... ",３台のタクシーは、次々にバンバンっと扉を閉め、港へ向けて出発していった……。,３台のタクシーは、次々にバンバンっと扉を閉め、港へ向けて出発していった……。,"С глухим звуком закрылись одна за другой двери на всех трех такси, и они отбыли в направлении гавани...","Fazendo um som metálico, as portas dos três táxis se fecharam uma após a outra, e partiram em direção ao porto......","With clunking sounds, the doors on the three taxis were shut one after another, and they departed, heading for the harbor......",三輛出租車，接連“啪啪”地關好車門，出發駛向了海港……。,三辆出租车，接连“啪啪”地关好车门，出发驶向了海港……。,"With clunking sounds, the doors on the three taxis were shut one after another, and they departed, heading for the harbor......","Con un suono metallico, le portiere dei tre taxi si chiusero una dopo l'altra, e si misero in marcia, in direzione del porto...","With clunking sounds, the doors on the three taxis were shut one after another, and they departed, heading for the harbor......","With clunking sounds, the doors on the three taxis were shut one after another, and they departed, heading for the harbor......"
,...As their taxis dashed away... ,......As their taxis dashed away...,...As their taxis dashed away... ,……彼らのタクシーが走り去ると。,……彼らのタクシーが走り去ると。,......Как только их такси отъехали подальше...,......Assim que os táxis deram partida...,......As their taxis dashed away...,……隨著載著他們的出租車的離去。,……随着载着他们的出租车的离去。,......As their taxis dashed away...,... Mentre i loro taxi si allontanavano...,......As their taxis dashed away...,......As their taxis dashed away...
,The entire world grew suddenly dull... and slowed to a halt. ,"...the entire world grew suddenly dull, ......and slowed to a halt.",The entire world grew suddenly dull... and slowed to a halt. ,世界の全てが急に鈍りだし、……緩やかに停止した。,世界の全てが急に鈍りだし、……緩やかに停止した。,"Весь мир внезапно потускнел, а затем замедлился до полной остановки.","...o mundo todo repentinamente começou a ficar maçante, ......e lentamente começou a parar.","...the entire world grew suddenly dull, ......and slowed to a halt.",世界上的一切，忽然慢了下來，……緩緩地靜止了。,世界上的一切，忽然慢了下来，……缓缓地静止了。,"...the entire world grew suddenly dull, ......and slowed to a halt.",Il mondo tutt'intorno si ingrigì all'improvviso... e rallentò fino a fermarsi.,"...the entire world grew suddenly dull, ......and slowed to a halt.","...the entire world grew suddenly dull, ......and slowed to a halt."
,"Voices, the wind, and even sound... All of it stopped, and all the people who were trying to move froze like the instant someone takes a photo, ...coming to a halt. ","Voices, the wind, and even sound—absolutely everything ceased, and as if they had been frozen in the instant a photo was taken, everything moving or about to move......stopped.","Voices, the wind, and even sound... All of it stopped, and all the people who were trying to move froze like the instant someone takes a photo, ...coming to a halt. ",声も風も、音も。……何もかもが止み、動き動こうとする者すべてが、写真に撮られた瞬間でそのまま凍りついたかのように、……停止する。,声も風も、音も。……何もかもが止み、動き動こうとする者すべてが、写真に撮られた瞬間でそのまま凍りついたかのように、……停止する。,"Голоса, ветер и даже звук... Всё остановилось, будто застыло в момент съёмки фотографии; все, кто пытался пошевелиться... остановились.","As vozes, o vento e até mesmo o som — absolutamente tudo cessou, como se tivesse congelado no instante em que uma fotografia foi tirada, tudo que se movia ou estava para se mover......parou.","Voices, the wind, and even sound—absolutely everything ceased, and as if they had been frozen in the instant a photo was taken, everything moving or about to move......stopped.",風、聲音。……一切的一切全都停止，所有會動的東西都如同在被攝入照片中的那一瞬間凍結了般，……靜止了。,风、声音。……一切的一切全都停止，所有会动的东西都如同在被摄入照片中的那一瞬间冻结了般，……静止了。,"Voices, the wind, and even sound—absolutely everything ceased, and as if they had been frozen in the instant a photo was taken, everything moving or about to move......stopped.","Le voci, il vento, e persino i rumori... ogni cosa cessò, e, come se fossero stati bloccati mentre gli stavano facendo una foto, tutti coloro che stavano per muoversi... si fermarono.","Voices, the wind, and even sound—absolutely everything ceased, and as if they had been frozen in the instant a photo was taken, everything moving or about to move......stopped.","Voices, the wind, and even sound—absolutely everything ceased, and as if they had been frozen in the instant a photo was taken, everything moving or about to move......stopped."
,"People and machines and clock hands, even the dust dancing in the wind, ...were frozen. Some people who were walking froze with one leg still in the air. Scraps of paper dancing in the wind were pinned in midair, frozen in place. ","People, machines, clock hands, even the dust dancing in the wind—frozen.{n}People who were in the middle of walking—frozen, with one foot still raised.{n}Scraps of paper dancing in the wind—frozen, pinned in midair.","People and machines and clock hands, even the dust dancing in the wind, ...were frozen. Some people who were walking froze with one leg still in the air. Scraps of paper dancing in the wind were pinned in midair, frozen in place. ",人も機械も時計の針も、風に舞う砂埃も、凍り付いている。歩いてる途中の人が、片足を上げたまま、凍り付いている。風に舞う紙くずが、空中に縫い止められ、凍り付いている。,人も機械も時計の針も、風に舞う砂埃も、凍り付いている。{n}歩いてる途中の人が、片足を上げたまま、凍り付いている。{n}風に舞う紙くずが、空中に縫い止められ、凍り付いている。,"И люди, и машины, и стрелки на часах, даже пыль, танцующая на ветру — всё замерло.{n}Идущие люди оцепенели со всё ещё приподнятой ногой.{n}Обрывки бумаги, развевавшиеся по ветру, застыли прямо в воздухе.","Pessoas, máquinas, relógios de pulso, até mesmo a poeira que dançava com o vento — congelou.{n}Pessoas que estavam no meio de uma caminhada — congelaram, com uma perna ainda erguida.{n}Pedaços de papel dançando ao vento — congelaram, fixos em meio ao ar.","People, machines, clock hands, even the dust dancing in the wind—frozen.{n}People who were in the middle of walking—frozen, with one foot still raised.{n}Scraps of paper dancing in the wind—frozen, pinned in midair.",人、機械、鐘錶的指針，隨風飄舞的沙塵，凍住了。{n}正在行走的行人，一只腳還抬在半空中地，凍住了。{n}風中飄舞著的紙屑，如同被釘在了空中般，凍住了。,人、机械、钟表的指针，随风飘舞的沙尘，冻住了。{n}正在行走的行人，一只脚还抬在半空中地，冻住了。{n}风中飘舞着的纸屑，如同被钉在了空中般，冻住了。,"People, machines, clock hands, even the dust dancing in the wind—frozen.{n}People who were in the middle of walking—frozen, with one foot still raised.{n}Scraps of paper dancing in the wind—frozen, pinned in midair.","Persone e automobili e le lancette degli orologi, persino il pulviscolo che danzava nel vento, erano perfettamente fermi. Le persone che stavano camminando erano come congelate, con uno dei due piedi ancora alzato. {n}Pezzi di carta che stavano danzando nel vento erano come inchiodati a mezz'aria, del tutto fermi.","People, machines, clock hands, even the dust dancing in the wind—frozen.{n}People who were in the middle of walking—frozen, with one foot still raised.{n}Scraps of paper dancing in the wind—frozen, pinned in midair.","People, machines, clock hands, even the dust dancing in the wind—frozen.{n}People who were in the middle of walking—frozen, with one foot still raised.{n}Scraps of paper dancing in the wind—frozen, pinned in midair."
,"...Then, among the shadows standing still in this unmoving world, a single one stirred. ","......And among these stationary figures in this world that had come to a standstill, a single one...moved.","...Then, among the shadows standing still in this unmoving world, a single one stirred. ",……その、止まってしまった世界に立ち尽くすはずの人影がひとつ、動く。,……その、止まってしまった世界に立ち尽くすはずの人影がひとつ、動く。,"......И среди теней, замерших в этом остановившемся мире, только одна пошевелилась.","......Entre essas figuras estacionárias deste mundo que havia paralisado, uma única...se moveu.","......And among these stationary figures in this world that had come to a standstill, a single one...moved.",……一個本應佇立於這個靜止世界中的人影，動了一下。,……一个本应伫立于这个静止世界中的人影，动了一下。,"......And among these stationary figures in this world that had come to a standstill, a single one...moved.","... E tra le ombre che restavano ferme in questo mondo congelatosi, una soltanto si mosse.","......And among these stationary figures in this world that had come to a standstill, a single one...moved.","......And among these stationary figures in this world that had come to a standstill, a single one...moved."
,It was a girl. The girl Battler had just bumped into... ,It was a woman. The very woman that Battler had just bumped into...,It was a girl. The girl Battler had just bumped into... ,それは女。さっき、戦人が肩をぶつけた女だった…。,それは女。さっき、戦人が肩をぶつけた女だった…。,"Это была девушка. Девушка, в которую недавно врезался Баттлер...",Era uma mulher. A mesma mulher na qual Battler havia colidido antes...,It was a woman. The very woman that Battler had just bumped into...,那是一個女人。正是，剛才戰人撞到的女人…。,那是一个女人。正是，刚才战人撞到的女人…。,It was a woman. The very woman that Battler had just bumped into...,Si trattava di una ragazza. La ragazza contro cui Battler aveva urtato proprio poco prima...,It was a woman. The very woman that Battler had just bumped into...,It was a woman. The very woman that Battler had just bumped into...
