Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life.","And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life. "," And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life.",また、時には右代宮家の方から、就職先の斡旋があり、新しいステージへ羽ばたくよう勧められることもある。,また、時には右代宮家の方から、就職先の斡旋があり、新しいステージへ羽ばたくよう勧められることもある。,"А иногда семья Уширомия с помощью своего влияния обеспечивает кого‐нибудь новой работой, призывая расправить крылья и начать новую жизнь.","E, algumas vezes, alguém da família Ushiromiya usava sua influência para garantir um novo trabalho a um serviçal, encorajando‐o a abrir suas asas e começar uma nova vida.","And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life.",另外，有時也是會發生，由右代宮家幫忙介紹工作，被勸去在新的舞台展翅翱翔的事的。,另外，有时也是会发生，由右代宫家帮忙介绍工作，被劝去在新的舞台展翅翱翔的事的。,"And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life.","And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life.","And sometimes, someone from the Ushiromiya family would use their influence to secure someone a new job, encouraging them to spread their wings and start a new life."
,The cycle usually lasted two or three years.,The cycle usually lasted two or three years. , The cycle usually lasted two or three years.,そのサイクルは、大抵は２〜３年程度。,そのサイクルは、大抵は２〜３年程度。,Цикл обычно длился два или три года.,O ciclo normalmente dura dois ou três anos.,The cycle usually lasted two or three years.,這一循環，大多都在 2 到 3 年左右。,这一循环，大多都在 2 到 3 年左右。,The cycle usually lasted two or three years.,The cycle usually lasted two or three years.,The cycle usually lasted two or three years.
,"No one decided this, but it was one of the goals most servants shot for, an unspoken rule.","No one decided this, but it was one of the goals most servants shot for, an unspoken rule. "," No one decided this, but it was one of the goals most servants shot for, an unspoken rule.",誰が決めたわけではないが、それが彼らの勤続の、一つの目標であり、暗黙のルールとなっていた。,誰が決めたわけではないが、それが彼らの勤続の、一つの目標であり、暗黙のルールとなっていた。,"Никто так не решал, но такова была цель большинства слуг, негласное правило.","Ninguém decidia isso, mas era o objetivo pelo qual a maior parte dos serviçais visava — uma regra não mencionada.","No one decided this, but it was one of the goals most servants shot for, an unspoken rule.",雖說並不是通過誰誰誰確定的，但這也成為了他們繼續工作的一個目標，一條默認的規矩。,虽说并不是通过谁谁谁确定的，但这也成为了他们继续工作的一个目标，一条默认的规矩。,"No one decided this, but it was one of the goals most servants shot for, an unspoken rule.","No one decided this, but it was one of the goals most servants shot for, an unspoken rule.","No one decided this, but it was one of the goals most servants shot for, an unspoken rule."
,"However, I was an exception to that rule.","However, I was an exception to that rule. "," However, I was an exception to that rule.",しかし、我はそのルールからも外れていた。,しかし、我はそのルールからも外れていた。,Однако я была исключением из этого правила.,"Entretanto, eu fui a exceção dessa regra.","However, I was an exception to that rule.",然而，我卻把這條規矩也給破了。,然而，我却把这条规矩也给破了。,"However, I was an exception to that rule.","However, I was an exception to that rule.","However, I was an exception to that rule."
,I continued to live as a servant while going to school in Niijima......,I continued to go to school on Niijima while still living as a servant... , I continued to go to school in Niijima while still living as a servant...,未だ、新島の学校に通い続けながら、使用人生活を続けている……。,未だ、新島の学校に通い続けながら、使用人生活を続けている……。,"Я продолжала ходить в школу на Нииджиме, по‐прежнему живя как слуга...",Continuei a viver como serviçal enquanto frequentava a escola em Niijima......,I continued to live as a servant while going to school in Niijima......,至今仍，邊去新島的學校上學，邊繼續過著傭人的生活……。,至今仍，边去新岛的学校上学，边继续过着佣人的生活……。,I continued to live as a servant while going to school in Niijima......,I continued to live as a servant while going to school in Niijima......,I continued to live as a servant while going to school in Niijima......
,"That year, all of the Gospel House servants quit at once.","That year, all of the Fukuin House servants quit at once. "," That year, all of the Fukuin House servants quit at once.",その年、ごっそりと福音の家の使用人たちが辞めることとなった。,その年、ごっそりと福音の家の使用人たちが辞めることとなった。,В этом году все слуги Дома Фукуин уволились одновременно.,"Naquele ano, todos os serviçais da Casa Fukuin foram embora ao mesmo tempo.","That year, all of the Gospel House servants quit at once.",這一年，一個不剩地，福音之家的傭人們全都決定了辭職。,这一年，一个不剩地，福音之家的佣人们全都决定了辞职。,"That year, all of the Gospel House servants quit at once.","That year, all of the Gospel House servants quit at once.","That year, all of the Gospel House servants quit at once."
,It wasn't at all rare for friends to quit at the same time as each other.,It wasn't at all rare for friends to quit at the same time as each other. , It wasn't at all rare for friends to quit at the same time as each other.,仲の良い使用人たちが、連れ立って同時に辞めることは珍しくなかった。,仲の良い使用人たちが、連れ立って同時に辞めることは珍しくなかった。,Друзья не впервые увольняются в одно и то же время.,Não era incomum que amigos decidissem ir embora ao mesmo tempo.,It wasn't at all rare for friends to quit at the same time as each other.,關係好的傭人一起同時辭職，倒也不是少見的事。,关系好的佣人一起同时辞职，倒也不是少见的事。,It wasn't at all rare for friends to quit at the same time as each other.,It wasn't at all rare for friends to quit at the same time as each other.,It wasn't at all rare for friends to quit at the same time as each other.
,"All of my fellow servants from the Gospel House graduated from the island at once, leaving only me behind...","All of my fellow servants from the Fukuin House graduated from the island at once, leaving only me behind... "," All of my fellow servants from the Fukuin House graduated from the island at once, leaving only me behind...",我だけを残し、福音の家から来た仲間たちは一斉に、この島から卒業していった…。,我だけを残し、福音の家から来た仲間たちは一斉に、この島から卒業していった…。,"Все мои коллеги из Дома Фукуин разом выпустились с острова, оставив только меня...","Todos os serviçais da Casa Fukuin que me faziam companhia se graduaram da ilha ao mesmo tempo, deixando‐me para trás...","All of my fellow servants from the Gospel House graduated from the island at once, leaving only me behind...",只留下了我一人，來自福音之家的伙伴們，一起從這個島畢業了…。,只留下了我一人，来自福音之家的伙伴们，一起从这个岛毕业了…。,"All of my fellow servants from the Gospel House graduated from the island at once, leaving only me behind...","All of my fellow servants from the Gospel House graduated from the island at once, leaving only me behind...","All of my fellow servants from the Gospel House graduated from the island at once, leaving only me behind..."
,"Of course, I hadn't been on particularly good terms with them.","Of course, I wasn't on particularly good terms with them. "," Of course, I wasn't on particularly good terms with them.",我は、別に彼らと仲が良かったわけではない。,我は、別に彼らと仲が良かったわけではない。,"Разумеется, у меня с ними были не очень хорошие взаимоотношения.","É claro, não era como se eu tivesse uma boa relação com eles.","Of course, I hadn't been on particularly good terms with them.",我和他們的關係稱不上好。,我和他们的关系称不上好。,"Of course, I hadn't been on particularly good terms with them.","Of course, I hadn't been on particularly good terms with them.","Of course, I hadn't been on particularly good terms with them."
,"On the contrary, it was annoying to be treated like a kid and called Yasu all the time.","On the contrary, it was annoying to be treated like a kid and called Yasu all the time. "," On the contrary, it was annoying to be treated like a kid and called Yasu all the time.",むしろ、ヤスヤスと呼ばれ、いつまで経っても半人前扱いだったので、不愉快なくらいだった。,むしろ、ヤスヤスと呼ばれ、いつまで経っても半人前扱いだったので、不愉快なくらいだった。,"Напротив, раздражало то, что они обращались со мной как с ребёнком и всё время называли Ясу.","Pelo contrário, tê‐los me tratando como criança e me chamando de Yasu o tempo todo era bem incômodo.","On the contrary, it was annoying to be treated like a kid and called Yasu all the time.",不如說，由於老被“小安小安”地叫，無論過多久都還被當成半桶水，所以我都覺得他們挺討厭的了。,不如说，由于老被“小安小安”地叫，无论过多久都还被当成半桶水，所以我都觉得他们挺讨厌的了。,"On the contrary, it was annoying to be treated like a kid and called Yasu all the time.","On the contrary, it was annoying to be treated like a kid and called Yasu all the time.","On the contrary, it was annoying to be treated like a kid and called Yasu all the time."
,"Even when new servants had joined, the older ones got them believing that ""Yasu loses things all the time"", so things had still been unpleasant even then.","Though some new servants had come after me, the older ones had already gotten them believing that ""Yasu loses things all the time"", so it wasn't really any more pleasant to have new comrades. "," Even though some new servants had come after me, the older ones had already gotten them believing that 'Yasu loses things all the time', so it wasn't really any more pleasant to have new comrades.",せっかく後輩が入ってきても、先輩たちが私のことを、ヤスはよく物をなくして云々と吹き込んだため、新しい仲間が来ても不愉快なままだったのだ。,せっかく後輩が入ってきても、先輩たちが私のことを、ヤスはよく物をなくして云々と吹き込んだため、新しい仲間が来ても不愉快なままだったのだ。,"Хотя некоторые слуги пришли после меня, старшие уже заверили их, что 'Ясу вечно всё теряет', поэтому заводить новых товарищей было не так уж и приятно.","Sempre que novos serviçais se juntavam, os mais velhos os faziam acreditar que ""Yasu perde as coisas toda hora"", por isso as coisas continuaram desagradáveis mesmo depois de tudo.","Even when new servants had joined, the older ones got them believing that ""Yasu loses things all the time"", so things had still been unpleasant even then.",哪怕難得有後輩進府，因為前輩們會對新人灌輸些，“小安常把東西搞丟”什麼的，所以即便來了新伙伴，我也依舊高興不起來。,哪怕难得有后辈进府，因为前辈们会对新人灌输些，“小安常把东西搞丢”什么的，所以即便来了新伙伴，我也依旧高兴不起来。,"Even when new servants had joined, the older ones got them believing that ""Yasu loses things all the time"", so things had still been unpleasant even then.","Even when new servants had joined, the older ones got them believing that ""Yasu loses things all the time"", so things had still been unpleasant even then.","Even when new servants had joined, the older ones got them believing that ""Yasu loses things all the time"", so things had still been unpleasant even then."
,"Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once.","Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once. "," Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once.",その、不愉快な先輩も同輩も後輩も、一度に辞めることとなった。,その、不愉快な先輩も同輩も後輩も、一度に辞めることとなった。,"Неприятные старшие слуги, а также те, кто пришёл одновременно со мной или после меня, уволились все вместе.","Aqueles desagradáveis serviçais mais velhos, bem como aqueles que começaram ao mesmo tempo ou depois de mim, foram embora juntos.","Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once.",這群令人不快的前輩、同輩、後輩，一股腦地全都決定了辭職。,这群令人不快的前辈、同辈、后辈，一股脑地全都决定了辞职。,"Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once.","Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once.","Those unpleasant older servants, as well as the ones who started at the same time or after I did, all quit at once."
,The Ushiromiya family had no quarrel with those who left. Adult servants were easier to handle in the first place.,The Ushiromiya family made no effort to stop them from leaving. Adult servants were easier to handle in the first place. , The Ushiromiya family had no quarrel with those who left. Adult servants were easier to handle in the first place.,右代宮家は去る者を追わない。そもそも、使用人としては、大人の方が使いやすい。,右代宮家は去る者を追わない。そもそも、使用人としては、大人の方が使いやすい。,"Семья Уширомия не ссорилась с теми, кто уходил. Во‐первых, со взрослыми слугами проще.","A família Ushiromiya não discutia com aqueles que iam embora. Primeiro de tudo, porque os serviçais mais adultos eram mais fáceis de se lidar.",The Ushiromiya family had no quarrel with those who left. Adult servants were easier to handle in the first place.,右代宮家是不會去追回要走的人的。說到底，作為傭人來說，比起他們，成年人要好使喚得多。,右代宫家是不会去追回要走的人的。说到底，作为佣人来说，比起他们，成年人要好使唤得多。,The Ushiromiya family had no quarrel with those who left. Adult servants were easier to handle in the first place.,The Ushiromiya family had no quarrel with those who left. Adult servants were easier to handle in the first place.,The Ushiromiya family had no quarrel with those who left. Adult servants were easier to handle in the first place.
,The Gospel House servants were only accepted so that they could be trained.,The Fukuin House servants were only accepted so that they could be trained. , The Fukuin House servants were only accepted so that they could be trained.,あくまでも福音の家の使用人は、研修として受け容れているだけだ。,あくまでも福音の家の使用人は、研修として受け容れているだけだ。,Слуг Дома Фукуин принимали только ради обучения.,Os serviçais da Casa Fukuin só eram aceitos para que pudessem ser treinados.,The Gospel House servants were only accepted so that they could be trained.,右代宮家至多不過是在以培訓的形式，接收福音之家的傭人而已。,右代宫家至多不过是在以培训的形式，接收福音之家的佣人而已。,The Gospel House servants were only accepted so that they could be trained.,The Gospel House servants were only accepted so that they could be trained.,The Gospel House servants were only accepted so that they could be trained.
,"So, all of the servants except for me left, and no one tried to stop them......","And so, all of the servants besides me left, and no one tried to stop them... "," So, all of the other servants left, and no one tried to stop them......",だから、誰も引き止めず、私以外の使用人たちは、一度に辞めた……。,だから、誰も引き止めず、私以外の使用人たちは、一度に辞めた……。,"Все другие слуги уходили, и никто их не останавливал......","Por isso, todos os serviçais além de mim foram embora, e ninguém tentou pará‐los......","So, all of the servants except for me left, and no one tried to stop them......",所以，沒有人挽留，除我以外的傭人們，一股腦地全都不幹了……。,所以，没有人挽留，除我以外的佣人们，一股脑地全都不干了……。,"So, all of the servants except for me left, and no one tried to stop them......","So, all of the servants except for me left, and no one tried to stop them......","So, all of the servants except for me left, and no one tried to stop them......"
,"""Later, Yasu. Don't go losing stuff again.""","""Later, Yasu. Don't go losing stuff again."" ","""Later, Yasu. Don't go losing stuff again.""",「じゃーね、ヤス。あんた、物を無くしたりするんじゃないわよ。」,「じゃーね、ヤス。あんた、物を無くしたりするんじゃないわよ」,"""Пока, Ясу. Больше ничего не теряй.""","""Tchau, Yasu. Não vá perder as coisas de novo.""","""Later, Yasu. Don't go losing stuff again.""",「再見咯，小安。你啊，可別再時不時地搞丟東西了哦。」,「再见咯，小安。你啊，可别再时不时地搞丢东西了哦。」,"""Later, Yasu. Don't go losing stuff again.""","""Later, Yasu. Don't go losing stuff again.""","""Later, Yasu. Don't go losing stuff again."""
,"""......I don't lose things anymore.""","""...I don't lose things anymore."" ","""......I don't lose things anymore.""",「……もう、無くしたりなんかしてません。」,「……もう、無くしたりなんかしてません」,"""......Я и не теряю.""","""......Eu não perco mais as coisas.""","""......I don't lose things anymore.""",「……我已經，再也不會搞丟東西了。」,「……我已经，再也不会搞丢东西了。」,"""......I don't lose things anymore.""","""......I don't lose things anymore.""","""......I don't lose things anymore."""
,"""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants.""","""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants."" ","""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants.""",「ふんっ。じゃーね。奥様の言うこと、よく聞くのよ。後から来る仲間に迷惑掛けるんじゃないわよ。」,「ふんっ。じゃーね。奥様の言うこと、よく聞くのよ。後から来る仲間に迷惑掛けるんじゃないわよ」,"""Хмф, пока. Обязательно слушай, что говорит мадам. Не причиняй беспокойства следующей группе слуг.""","""Hmph, tchau. Trate de ouvir o que a madame diz. Não cause problemas para a próxima leva de serviçais.""","""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants.""",「哼，再見了。好好聽太太的話。可別給後進府的伙伴添麻煩喲。」,「哼，再见了。好好听太太的话。可别给后进府的伙伴添麻烦哟。」,"""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants.""","""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants.""","""Hmph, later. Make sure you listen to what Madam says. Don't you go troubling the next group of servants."""
,"""......You know, it's still a mystery. Why did someone recommend Yasu?""","""...You know, it's still a mystery. Why was Yasu recommended for this job?"" ","""......You know, it's still a mystery. Why did someone recommend Yasu?""",「……未だに謎よね。どうしてヤスはここに推薦されたの？」,「……未だに謎よね。どうしてヤスはここに推薦されたの？」,"""......А ведь это по‐прежнему загадка. Почему Ясу порекомендовали?""","""......Sabe, ainda é um mistério. Por que alguém recomendou Yasu?""","""......You know, it's still a mystery. Why did someone recommend Yasu?""",「……直到現在都是個謎呢。為什麼，小安會被推薦來這？」,「……直到现在都是个谜呢。为什么，小安会被推荐来这？」,"""......You know, it's still a mystery. Why did someone recommend Yasu?""","""......You know, it's still a mystery. Why did someone recommend Yasu?""","""......You know, it's still a mystery. Why did someone recommend Yasu?"""
,"""It's even more surprising that Madam let Yasu stay this long.""","""It's even more surprising that Madam let Yasu stay this long."" ","""It's even more surprising that Madam let Yasu stay this long.""",「それを言ったら、未だに奥様がヤスの勤務を認めてる方が意外だわ。」,「それを言ったら、未だに奥様がヤスの勤務を認めてる方が意外だわ」,"""Удивительнее то, что мадам до сих пор её не уволила.""","""É ainda mais surpreendente que a madame deixou Yasu ficar tanto tempo.""","""It's even more surprising that Madam let Yasu stay this long.""",「一說起這個，至今我都覺得，太太認可小安的工作表現，這事要更令人意外。」,「一说起这个，至今我都觉得，太太认可小安的工作表现，这事要更令人意外。」,"""It's even more surprising that Madam let Yasu stay this long.""","""It's even more surprising that Madam let Yasu stay this long.""","""It's even more surprising that Madam let Yasu stay this long."""
