Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"It looked as though he was trying to divine his own luck with a contest, doing it over every time he didn't like the result. ","It looked as though he was trying to divine his own luck, his own propensity for victory, and doing it over every time he didn't like the result."," It looked as though he was trying to divine his own luck in the contest, and doing it over every time he didn't like the result.",そして己の勝負運を占っては、その結果が気に入らない度にやり直しているように見えた。,そして己の勝負運を占っては、その結果が気に入らない度にやり直しているように見えた。,"Казалось, словно он пытается предсказать собственную удачу в состязании, и получавшийся каждый раз расклад не радовал его.","Parecia que ele estava tentando adivinhar sua própria sorte, sua própria propensão para vitória, fazendo isto novamente cada vez que ele não obtinha um resultado que o agradasse.","It looked as though he was trying to divine his own luck, his own propensity for victory, and doing it over every time he didn't like the result.",看起來是對自己勝負運的占卜結果不滿意，一遍又一遍地重來。,看起来是对自己胜负运的占卜结果不满意，一遍又一遍地重来。,"It looked as though he was trying to divine his own luck, his own propensity for victory, and doing it over every time he didn't like the result.","Sembrava che stesse cercando di predire il suo futuro in quel contesto, e lo stesse rifacendo ogni volta che non gradisse il risultato.","It looked as though he was trying to divine his own luck, his own propensity for victory, and doing it over every time he didn't like the result.","It looked as though he was trying to divine his own luck, his own propensity for victory, and doing it over every time he didn't like the result."
,The most forbidden action in tarot reading is trying to predict the same thing twice. ,The most forbidden action in tarot reading is to try predicting the same thing twice., The most forbidden action in tarot reading was to try predicting the same thing twice.,タロット占いでもっとも禁じられている行為は、同じことを二度占うことである。,タロット占いでもっとも禁じられている行為は、同じことを二度占うことである。,Самым запретным поступком при чтении карт таро было дважды пытаться предсказать одну и ту же вещь.,O ato de maior proibição na leitura do tarot é tentar prever a mesma coisa duas vezes.,The most forbidden action in tarot reading is to try predicting the same thing twice.,塔羅牌占卜最忌諱的行為，就是重複占卜同一件事。,塔罗牌占卜最忌讳的行为，就是重复占卜同一件事。,The most forbidden action in tarot reading is to try predicting the same thing twice.,La cosa proibita in assoluto nella lettura dei tarocchi era cercare di predire due volte la stessa cosa.,The most forbidden action in tarot reading is to try predicting the same thing twice.,The most forbidden action in tarot reading is to try predicting the same thing twice.
,To do so ridicules the results of fortune telling... and also desecrates those beings higher than humans that give revelations through the tarot cards. ,"It is a desecration to the result of the fortune telling, and also desecrates the existence higher than humans which delivers signs through the tarot cards."," That was a desecration to the result of the fortune telling, and also desecrated the existence higher than humans which became an oracle through the tarot cards.",それは占いの結果に対する冒涜であり、タロットを通じて神託を与えてくれる、人より上位の存在への冒涜ともなるのである。,それは占いの結果に対する冒涜であり、タロットを通じて神託を与えてくれる、人より上位の存在への冒涜ともなるのである。,"Такой поступок осквернял результат ворожбы, включая также стоящую над людьми сущность, становившуюся оракулом через карты таро.","É uma profanação ao resultado da leitura da sorte, e também profana a existência superior aos humanos que entrega sinais através das cartas de tarot.","It is a desecration to the result of the fortune telling, and also desecrates the existence higher than humans which delivers signs through the tarot cards.",這既是對占卜結果的冒瀆，還會被視為，對通過塔羅牌給予神旨的，位居人類之上的存在的褻瀆。,这既是对占卜结果的冒渎，还会被视为，对通过塔罗牌给予神旨的，位居人类之上的存在的亵渎。,"It is a desecration to the result of the fortune telling, and also desecrates the existence higher than humans which delivers signs through the tarot cards.","Era dissacrante per il risultato della lettura della sorte, e dissacrava inoltre l'essere al di sopra degli uomini che diventava oracolo attraverso i tarocchi.","It is a desecration to the result of the fortune telling, and also desecrates the existence higher than humans which delivers signs through the tarot cards.","It is a desecration to the result of the fortune telling, and also desecrates the existence higher than humans which delivers signs through the tarot cards."
,"However, Kinzo knew. ","However, Kinzo knew."," However, Kinzo knew.",しかし、金蔵は知っている。,しかし、金蔵は知っている。,Но Кинзо знал причину.,"Entretanto, Kinzo sabia.","However, Kinzo knew.",然而，金藏是知道的。,然而，金藏是知道的。,"However, Kinzo knew.","Tuttavia, Kinzo sapeva.","However, Kinzo knew.","However, Kinzo knew."
,"Tarot cards shouldn't be used twice because...since they're nothing more than a random number generator, reading them twice will naturally cause a different result to appear. ","The reason the tarot cards shouldn't be used twice was that, since it was nothing more than a random number generator, it was natural that if you read them twice, a different result would appear."," The reason the tarot cards shouldn't be used twice was that, since it was nothing more than a random number generator, it was natural that if you read them twice, a different result could appear.",タロットが二度占ってはならないのは、これが単なる乱数発生器でしかないため、二度占えば異なる結果が出るのは当然だからだ。,タロットが二度占ってはならないのは、これが単なる乱数発生器でしかないため、二度占えば異なる結果が出るのは当然だからだ。,"Карты таро не полагалось использовать дважды, поскольку они были не более чем генератором случайных чисел, а значит естественно, что при втором чтении получится другой результат.","O motivo pelo qual cartas de tarot não deveriam ser usadas duas vezes, já era nada mais do que um gerador de números aleatórios, era natural que se você as lê‐se uma segunda vez, um resultado diferente iria aparecer.","The reason the tarot cards shouldn't be used twice was that, since it was nothing more than a random number generator, it was natural that if you read them twice, a different result would appear.",塔羅牌不能重複占卜，只是因為，它僅是一個亂數發生器，重複占卜出現不一樣的結果乃是理所當然之事。,塔罗牌不能重复占卜，只是因为，它仅是一个乱数发生器，重复占卜出现不一样的结果乃是理所当然之事。,"The reason the tarot cards shouldn't be used twice was that, since it was nothing more than a random number generator, it was natural that if you read them twice, a different result would appear.","La ragione per cui i tarocchi non dovevano essere usati due volte era che, dato che non erano altro che un generatore casuale di numeri, era naturale che, leggendoli due volte, sarebbe potuto apparire un risultato diverso.","The reason the tarot cards shouldn't be used twice was that, since it was nothing more than a random number generator, it was natural that if you read them twice, a different result would appear.","The reason the tarot cards shouldn't be used twice was that, since it was nothing more than a random number generator, it was natural that if you read them twice, a different result would appear."
,"...Therefore, reading them twice was only forbidden to preserve the mystique of the tarot cards' results. ","......Therefore, reading twice was only forbidden to preserve the mystique of the tarot cards' results.","......Therefore, reading twice was only forbidden to preserve the mystique of the tarot cards' results.",……だから、タロットの結果に神秘性を持たせるために、二度の占いを禁じているに過ぎないのだ。,……だから、タロットの結果に神秘性を持たせるために、二度の占いを禁じているに過ぎないのだ。,"......Таким образом, запрет на второе чтение был призван сохранить мистику результата от карт таро.","......Portanto, ler duas vezes era proibido para preservar a mística dos resultados das cartas de tarot.","......Therefore, reading twice was only forbidden to preserve the mystique of the tarot cards' results.",……所以，這僅僅是為了讓塔羅牌得出的結果具有神秘性，才禁止了重複占卜。,……所以，这仅仅是为了让塔罗牌得出的结果具有神秘性，才禁止了重复占卜。,"......Therefore, reading twice was only forbidden to preserve the mystique of the tarot cards' results.","... Per cui, interpretarli due volte era proibito solo per preservare il misticismo del risultato delle carte.","......Therefore, reading twice was only forbidden to preserve the mystique of the tarot cards' results.","......Therefore, reading twice was only forbidden to preserve the mystique of the tarot cards' results."
,"...However, that didn't mean that Kinzo didn't take tarot reading seriously. ","...However, that didn't mean that Kinzo didn't take tarot reading seriously.","...However, that didn't mean that Kinzo didn't take tarot reading seriously.",…しかし、だからといって金蔵がタロット占いを馬鹿にしているわけではない。,…しかし、だからといって金蔵がタロット占いを馬鹿にしているわけではない。,"...Но это не означало, что Кинзо легкомысленно относился к чтению карт таро.","...No entanto, isso não significava que Kinzo não levasse a leitura do tarot a sério.","...However, that didn't mean that Kinzo didn't take tarot reading seriously.",…不過，這也並不是說，金藏把塔羅牌占卜視為了兒戲。,…不过，这也并不是说，金藏把塔罗牌占卜视为了儿戏。,"...However, that didn't mean that Kinzo didn't take tarot reading seriously.","... In ogni caso, ciò non significava che Kinzo non prendeva sul serio la lettura dei tarocchi.","...However, that didn't mean that Kinzo didn't take tarot reading seriously.","...However, that didn't mean that Kinzo didn't take tarot reading seriously."
,Kinzo's interpretation of tarot reading was done in a completely different way. ,Kinzo's interpretation of tarot reading was done in a completely different way., Kinzo's interpretation of tarot reading was done in a completely different way.,金蔵の解釈によるタロット占いは、まったく別のやり方だった。,金蔵の解釈によるタロット占いは、まったく別のやり方だった。,Просто его интерпретация чтения карт таро заключалась в совершенно ином подходе.,A interpretação de Kinzo sobre a leitura das cartas de tarot era feita de uma forma completamente diferente.,Kinzo's interpretation of tarot reading was done in a completely different way.,根據金藏的理解，塔羅牌占卜有著完全不同的規矩。,根据金藏的理解，塔罗牌占卜有着完全不同的规矩。,Kinzo's interpretation of tarot reading was done in a completely different way.,La lettura dei tarocchi secondo Kinzo si svolgeva in maniera completamente differente.,Kinzo's interpretation of tarot reading was done in a completely different way.,Kinzo's interpretation of tarot reading was done in a completely different way.
,"That was to repeat the reading, over and over, without giving up in the slightest, until he reached the result most favorable to him. ","That was to repeat the reading, over and over, until he reached the result most favorable to him, without the slightest amount of compromise."," That was to repeat the reading, over and over, without giving up in the slightest, until he reached the result most favorable to him.",それは、自分の得たい最高の結果が出るまで、一切の妥協なく、何度も何度もタロットを繰り返すことだ。,それは、自分の得たい最高の結果が出るまで、一切の妥協なく、何度も何度もタロットを繰り返すことだ。,"А именно — в повторении раз за разом, не сдаваясь, пока не достигался наиболее желательный результат.","Era necessário repetir a leitura, diversas vezes, até que ele chegasse ao resultado mais favorável para si próprio, sem a menor quantia de compromisso.","That was to repeat the reading, over and over, until he reached the result most favorable to him, without the slightest amount of compromise.",這即是指，在出現自己想要的最棒的結果前，不做任何妥協，一遍又一遍地反覆占卜。,这即是指，在出现自己想要的最棒的结果前，不做任何妥协，一遍又一遍地反复占卜。,"That was to repeat the reading, over and over, until he reached the result most favorable to him, without the slightest amount of compromise.","Ovvero continuare a ripetere la lettura senza arrendersi minimamente, fino a raggiungere il risultato a lui più favorevole.","That was to repeat the reading, over and over, until he reached the result most favorable to him, without the slightest amount of compromise.","That was to repeat the reading, over and over, until he reached the result most favorable to him, without the slightest amount of compromise."
,"The mark he set for this ""most favorable result"" would vary, but when he demanded the most favorable result in a strictly literal sense, it was the same as a simple roulette of luck, where he seeked an arithmetic miracle. ","It would depend on how he defined the result most favorable to him, but if he demanded the best result in a strict sense, it would be the same as a simple roulette of luck, where he sought an arithmetic miracle."," What the best result was depended on the definition, but if he demanded the best result in a strict sense, it was the same as a simple roulette of luck, where he seeked an arithmetic miracle.",最高の結果がどの程度のものかの定義にもよるが、厳密な意味での最高の結果を求めたなら、それは単なる算数的奇跡を求める運のルーレットと同じになる。,最高の結果がどの程度のものかの定義にもよるが、厳密な意味での最高の結果を求めたなら、それは単なる算数的奇跡を求める運のルーレットと同じになる。,"Какой результат являлся наилучшим, зависело от определения, но точный смысл наилучшего результата был схож с удачей по принципу рулетки, где он стремился обрести арифметическое чудо.","Depende apenas de como ele define o resultado mais favorável para si, mas se ele demandar o melhor resultado em um sentido bem estrito, seria o mesmo que uma simples roleta da sorte, onde ele busca por um milagre aritmético.","It would depend on how he defined the result most favorable to him, but if he demanded the best result in a strict sense, it would be the same as a simple roulette of luck, where he sought an arithmetic miracle.",最棒的結果雖會視“最棒”的定義而改變，但以嚴密意義上的“謀求最棒的結果”來說，這就與單純謀求數學上的奇跡的幸運輪盤賭相同。,最棒的结果虽会视“最棒”的定义而改变，但以严密意义上的“谋求最棒的结果”来说，这就与单纯谋求数学上的奇迹的幸运轮盘赌相同。,"It would depend on how he defined the result most favorable to him, but if he demanded the best result in a strict sense, it would be the same as a simple roulette of luck, where he sought an arithmetic miracle.","Quale fosse il risultato migliore dipende dalla definizione, ma qualora domandasse il risultato migliore in senso stretto, era esattamente come una semplice roulette, in cui cercava il miracolo aritmetico.","It would depend on how he defined the result most favorable to him, but if he demanded the best result in a strict sense, it would be the same as a simple roulette of luck, where he sought an arithmetic miracle.","It would depend on how he defined the result most favorable to him, but if he demanded the best result in a strict sense, it would be the same as a simple roulette of luck, where he sought an arithmetic miracle."
,"...However, Kinzo used miracles of numbers as the basis of his magical power, so this functioned perfectly well as a magical ritual. ","......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual.","......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual.",……しかし、数字の奇跡こそを魔力の根源とする金蔵にとって、それは充分、魔法の儀式となり得た。,……しかし、数字の奇跡こそを魔力の根源とする金蔵にとって、それは充分、魔法の儀式となり得た。,"......Для Кинзо, тем не менее, взявшего чудотворность чисел за основу своей магической силы, это очень даже уподобилось магическому ритуалу.","......Porém, para Kinzo, que fez milagres de números com a base de seu poder mágico, isto se torna algo muito semelhante a um ritual mágico.","......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual.",……不過，對於把數字奇跡當成了魔力根源的金藏來說，這就足以構成魔法的儀式。,……不过，对于把数字奇迹当成了魔力根源的金藏来说，这就足以构成魔法的仪式。,"......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual.","... Tuttavia, per Kinzo, che faceva dei miracoli dei numeri la base del suo potere magico, questo poteva quasi essere come un rituale magico.","......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual.","......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual."
