Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Amakusa Juuza,"""Going to read on the deck? You'll damage your book.""","""Going to read on the deck? You'll damage your book."" ","""Going to read on the deck? You'll damage your book."" ",「甲板で読書ですか？　本が痛みますよ。」,「甲板で読書ですか？　本が痛みますよ」,"""Будете читать на палубе? Вы так испортите свою книгу.""","""Vai ler no deck? Pode acabar danificando seu livro.""","""Going to read on the deck? You'll damage your book.""",「上甲板看書嗎？書可是會受潮的啊。」,「上甲板看书吗？书可是会受潮的啊。」,"""Going to read on the deck? You'll damage your book.""","""Going to read on the deck? You'll damage your book.""","""Going to read on the deck? You'll damage your book."""
,Amakusa apparently got that idea because I was clutching Maria onee‐chan's diary under my arm.,Amakusa apparently thought this because I was clutching Maria onee-chan's diary under my arm. ,Amakusa apparently thought this because I was clutching Maria onee-chan's diary under my arm. ,私が小脇に、真里亞お姉ちゃんの日記を抱えていたので、天草はそう思ったらしい。,私が小脇に、真里亞お姉ちゃんの日記を抱えていたので、天草はそう思ったらしい。,"Видимо, Амакуса так подумал, потому что я держала под мышкой дневник Марии онее‐чан.",Amakusa aparentemente pensou isso porque eu estava segurando o diário da Maria onee‐chan de baixo do braço.,Amakusa apparently got that idea because I was clutching Maria onee‐chan's diary under my arm.,是因為我腋下夾著真里亞姐姐的日記，而使天草這麼想的吧。,是因为我腋下夹着真里亚姐姐的日记，而使天草这么想的吧。,Amakusa apparently got that idea because I was clutching Maria onee‐chan's diary under my arm.,Amakusa apparently got that idea because I was clutching Maria onee‐chan's diary under my arm.,Amakusa apparently got that idea because I was clutching Maria onee‐chan's diary under my arm.
,"I'd been reading it as I tried to fall asleep, which was why I had come back up still carrying it.","I'd been reading it half asleep, which was why I'd come back up still clutching it. ","I'd been reading it half asleep, which was why I'd come back up still clutching it. ",寝入りばなに読んでいたので、そのまま抱えて上がってきてしまったのだ。,寝入りばなに読んでいたので、そのまま抱えて上がってきてしまったのだ。,"Я читала дневник в полусне и именно поэтому я вернулась, всё ещё сжимая его.","Eu estava lendo enquanto tentava pegar no sono, por isso acabei trazendo ele junto quando subi.","I'd been reading it as I tried to fall asleep, which was why I had come back up still carrying it.",剛才睡前在讀姐姐的日記，所以結果就這麼直接抱著出來了。,刚才睡前在读姐姐的日记，所以结果就这么直接抱着出来了。,"I'd been reading it as I tried to fall asleep, which was why I had come back up still carrying it.","I'd been reading it as I tried to fall asleep, which was why I had come back up still carrying it.","I'd been reading it as I tried to fall asleep, which was why I had come back up still carrying it."
Amakusa Juuza,"""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria‐san's diary?""","""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria-san's diary?"" ","""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria-san's diary?"" ",「どうですか。真里亞さんの日記から、六軒島の真相は探れそうですかい？」,「どうですか。真里亞さんの日記から、六軒島の真相は探れそうですかい？」,"""Как дела? Думаете, сможете найти правду о Роккенджиме в дневнике Марии‐сан?""","""Como está indo? Acha que vai conseguir descobrir a verdade sobre Rokkenjima no diário da Maria‐san?""","""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria‐san's diary?""",「怎麼樣？從真里亞小姐的日記上，摸不摸得到六軒島的真相？」,「怎么样？从真里亚小姐的日记上，摸不摸得到六轩岛的真相？」,"""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria‐san's diary?""","""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria‐san's diary?""","""How's it going? Think you'll be able to find the truth of Rokkenjima from Maria‐san's diary?"""
Ushiromiya Ange,"""............Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottles or Onee‐chan's diary, just a fairy tale with a witch walking around. ......I'm stuck.""","""......Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottle or Onee-chan's diary, just a fairy tale with a witch walking around. ...I'm stuck."" ","""......Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottle or Onee-chan's diary, just a fairy tale with a witch walking around. ...I'm stuck."" ",「…………さぁ。あの島で何があったかなんて、どこまで調べても仮説でしかない。メッセージボトルもお姉ちゃんの日記も、魔女が闊歩するおとぎ話が記されているだけで、何も真実を語らない。……お手上げよ。」,「…………さぁ。あの島で何があったかなんて、どこまで調べても仮説でしかない。メッセージボトルもお姉ちゃんの日記も、魔女が闊歩するおとぎ話が記されているだけで、何も真実を語らない。……お手上げよ」,""".........Кто знает. Независимо от того, как много я узнаю о том, что случилось на острове, это не создаст ничего, кроме теорий. В послании из бутылки или в дневнике сестрички не написано правды, только сказка о ведьме. ......Я застряла.""","""............Quem sabe... Não importa o quanto eu investigue o que aconteceu naquela ilha, não vai servir para nada mais do que teorias. Não tem nenhuma verdade escrita nas mensagens nas garrafas nem no diário da onee‐chan, apenas um conto de fadas sobre uma bruxa. ......Estou jogando a toalha.""","""............Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottles or Onee‐chan's diary, just a fairy tale with a witch walking around. ......I'm stuck.""",「…………這個嘛。那個島上發生了什麼，不管調查到什麼地步，都只能算假說。瓶中信也好，姐姐的日記也罷，全都只記載著魔女闊步橫行的童話故事，沒談任何真相。……沒轍了。」,「…………这个嘛。那个岛上发生了什么，不管调查到什么地步，都只能算假说。瓶中信也好，姐姐的日记也罢，全都只记载着魔女阔步横行的童话故事，没谈任何真相。……没辙了。」,"""............Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottles or Onee‐chan's diary, just a fairy tale with a witch walking around. ......I'm stuck.""","""............Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottles or Onee‐chan's diary, just a fairy tale with a witch walking around. ......I'm stuck.""","""............Who knows. No matter how much I investigate what happened on that island, it won't make for anything more than a theory. There's no truth written in the message bottles or Onee‐chan's diary, just a fairy tale with a witch walking around. ......I'm stuck."""
Amakusa Juuza,"""Looks like you're just going to have to bank on what you can get out of the relevant people on Niijima.""","""Looks like you've got nothing to look forward to except questioning those involved on Niijima."" ","""Looks like you've got nothing to look forward to except questioning those involved on Niijima."" ",「新島での、関係者からの聞き込みに期待するしかないですな。」,「新島での、関係者からの聞き込みに期待するしかないですな」,"""Похоже, вы ни на что не рассчитываете, кроме допроса тех, кто вовлечён, на Нииджиме.""","""Parece que você não vai conseguir nada mais a não ser que pergunte para pessoas relevantes em Niijima.""","""Looks like you're just going to have to bank on what you can get out of the relevant people on Niijima.""",「看來只好期待去新島詢問相關人員了啊。」,「看来只好期待去新岛询问相关人员了啊。」,"""Looks like you're just going to have to bank on what you can get out of the relevant people on Niijima.""","""Looks like you're just going to have to bank on what you can get out of the relevant people on Niijima.""","""Looks like you're just going to have to bank on what you can get out of the relevant people on Niijima."""
Ushiromiya Ange,"""I imagine the Witch Hunters have subjected them to endless questioning, so I'm pretty sure I won't find any new facts.""","""I imagine the Witch Hunters have showered them with questions over and over, so I'm pretty sure I won't find any new facts."" ","""I imagine the Witch Hunters have showered them with questions over and over, so I'm pretty sure I won't find any new facts."" ",「ウィッチハンターどもが、さんざん質問攻めにしてるでしょうから、きっと新事実なんて見つからないわよ。」,「ウィッチハンターどもが、さんざん質問攻めにしてるでしょうから、きっと新事実なんて見つからないわよ」,"""Думаю, Охотники на Ведьм забрасывали их вопросами снова и снова, поэтому я уверена, что не найду новых фактов.""","""Imagino que os Witch Hunters já tenham submetido eles à infinitas questões, então tenho certeza que não vou conseguir nenhum fato novo.""","""I imagine the Witch Hunters have subjected them to endless questioning, so I'm pretty sure I won't find any new facts.""",「那幫魔女獵人已經刨根問底地問了個夠了吧，一定找不到新事實的。」,「那帮魔女猎人已经刨根问底地问了个够了吧，一定找不到新事实的。」,"""I imagine the Witch Hunters have subjected them to endless questioning, so I'm pretty sure I won't find any new facts.""","""I imagine the Witch Hunters have subjected them to endless questioning, so I'm pretty sure I won't find any new facts.""","""I imagine the Witch Hunters have subjected them to endless questioning, so I'm pretty sure I won't find any new facts."""
Amakusa Juuza,"""Hehhaha...! So even though your hopes are that low, you're willing to spend a half‐day trip on a boat to go to Niijima anyway! You really are fickle.""","""Hehhaha...! So even though your hopes are that low, you're willing to spend a half-day trip on a boat to go to Niijima anyway! Talk about fickle."" ","""Hehhaha...! So even though your hopes are that low, you're willing to spend a half-day trip on a boat to go to Niijima anyway! Talk about fickle."" ",「へっはは…！　そこまで期待してないのに、半日も船旅をして新島に行こうなんて、実に気まぐれなことです。」,「へっはは…！　そこまで期待してないのに、半日も船旅をして新島に行こうなんて、実に気まぐれなことです」,"""Хе‐ха‐ха!.. Таким образом, даже если ваши надежды так слабы, вы всё равно готовы потратить полдня на катере на поездку на Нииджиму! Вы и впрямь переменчивы.""","""Hehhaha...! Então mesmo que suas esperanças sejam baixas, você ainda está disposta a fazer uma viagem de meio dia em um barco até Niijima! Você é mesmo inconstante.""","""Hehhaha...! So even though your hopes are that low, you're willing to spend a half‐day trip on a boat to go to Niijima anyway! You really are fickle.""",「嗨、哈哈…！明明不抱期待到這個地步，還花上半天時間坐船去新島，倒真是隨性啊。」,「嗨、哈哈…！明明不抱期待到这个地步，还花上半天时间坐船去新岛，倒真是随性啊。」,"""Hehhaha...! So even though your hopes are that low, you're willing to spend a half‐day trip on a boat to go to Niijima anyway! You really are fickle.""","""Hehhaha...! So even though your hopes are that low, you're willing to spend a half‐day trip on a boat to go to Niijima anyway! You really are fickle.""","""Hehhaha...! So even though your hopes are that low, you're willing to spend a half‐day trip on a boat to go to Niijima anyway! You really are fickle."""
Ushiromiya Ange,""".........It's like a journey of self‐satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that I can unlock the truth of twelve years ago.""","""......It's like a journey of self-satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that the truth of 12 years ago will be revealed."" ","""......It's like a journey of self-satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that the truth of 12 years ago will be revealed."" ",「………調べた、っていう自己満足のための旅みたいなものよ。本気で１２年前の真実が解き明かせるなんて、私も甘えてるつもりはないわ。」,「………調べた、っていう自己満足のための旅みたいなものよ。本気で１２年前の真実が解き明かせるなんて、私も甘えてるつもりはないわ」,""".........Это как путешествие с целью успокоиться и стать довольной собой, так, чтобы я могла сказать: 'Я провела расследование'. Я не настолько наивна, чтобы всерьёз думать, будто правда 12‐летней давности будет раскрыта.""",""".........É como uma jornada de autossatisfação, para que então eu finalmente possa dizer ""Eu investiguei"". Não sou tão ingênua para pensar a sério que posso abrir a verdade de doze anos atrás.""",""".........It's like a journey of self‐satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that I can unlock the truth of twelve years ago.""",「………也就是所謂的，“我去調查過了”的，為了令自己滿意的旅程喲。我也並沒有天真到，真的以為能夠解明十二年前的真實。」,「………也就是所谓的，“我去调查过了”的，为了令自己满意的旅程哟。我也并没有天真到，真的以为能够解明十二年前的真实。」,""".........It's like a journey of self‐satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that I can unlock the truth of twelve years ago.""",""".........It's like a journey of self‐satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that I can unlock the truth of twelve years ago.""",""".........It's like a journey of self‐satisfaction, so that I can say ""I investigated"". I'm not so naive as to seriously think that I can unlock the truth of twelve years ago."""
Amakusa Juuza,"""When you've finished with your self‐satisfaction, what do you plan to do?""","""And when you're done with your self-satisfaction trip, what'll you do next?"" ","""And when you're done with your self-satisfaction trip, what'll you do next?"" ",「その自己満足が終わったら、どうするつもりで？」,「その自己満足が終わったら、どうするつもりで？」,"""Что вы собираетесь делать, когда успокоитесь?""","""O que pretende fazer depois que saciar essa sua autossatisfação?""","""When you've finished with your self‐satisfaction, what do you plan to do?""",「令自己滿意後，您有什麼打算？」,「令自己满意后，您有什么打算？」,"""When you've finished with your self‐satisfaction, what do you plan to do?""","""When you've finished with your self‐satisfaction, what do you plan to do?""","""When you've finished with your self‐satisfaction, what do you plan to do?"""
Ushiromiya Ange,"""Who knows. Haven't thought about it. .........I'll go to Niijima, ask some questions of people related to all this. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over.""","""Who knows. I haven't thought about it. ......I'll go to Niijima, ask some people who were involved. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over."" ","""Who knows. I haven't thought about it. ......I'll go to Niijima, ask some people who were involved. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over."" ",「さぁ。考えてないわ。………新島に行って、関係者に話を聞いて。…最後に六軒島に行って花でも捧げたら、私の旅はおしまいね。」,「さぁ。考えてないわ。………新島に行って、関係者に話を聞いて。…最後に六軒島に行って花でも捧げたら、私の旅はおしまいね」,"""Кто знает. Ещё не решила. .........Я еду на Нииджиму расспросить замешанных в этом людей. ...Затем, в конце концов, после того, как я приеду на Роккенджиму и оставлю цветы, моё путешествие будет закончено.""","""Não sei. Ainda não pensei sobre isso. .........Eu irei até Niijima, perguntarei algumas coisas às pessoas relacionadas com o caso. ...Então, após ir até Rokkenjima e deixar algumas flores, minha jornada chegará ao fim.""","""Who knows. Haven't thought about it. .........I'll go to Niijima, ask some questions of people related to all this. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over.""",「這個嘛。沒有想過。………去新島聽相關人員的證言。…最後去六軒島獻完花後，我的旅程就此結束。」,「这个嘛。没有想过。………去新岛听相关人员的证言。…最后去六轩岛献完花后，我的旅程就此结束。」,"""Who knows. Haven't thought about it. .........I'll go to Niijima, ask some questions of people related to all this. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over.""","""Who knows. Haven't thought about it. .........I'll go to Niijima, ask some questions of people related to all this. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over.""","""Who knows. Haven't thought about it. .........I'll go to Niijima, ask some questions of people related to all this. ...Then, after going to Rokkenjima in the end and leaving some flowers, my journey will be over."""
,.........Several days had already passed since this journey began.,......Several days have already passed since this journey began. ,......Several days have already passed since this journey began. ,………この旅も、すでに始まってから数日を経ている。,………この旅も、すでに始まってから数日を経ている。,.........С начала путешествия прошло уже несколько дней.,.........Já se passaram vários dias desde que essa jornada começou.,.........Several days had already passed since this journey began.,………這趟旅程，自開始時起已經過了數日。,………这趟旅程，自开始时起已经过了数日。,.........Several days had already passed since this journey began.,.........Several days had already passed since this journey began.,.........Several days had already passed since this journey began.
,"After being told by {f:5:Bernkastel} on the roof of that building...to search for the truth of twelve years ago, I left on a journey akin to trying to grasp a cloud.","After being told by {f:5:Bernkastel} on the roof of that building to search for the truth of 12 years ago, I'd left on a journey like trying to grasp a cloud. ","After being told by {f:5:Bernkastel} on the roof of that building to search for the truth of 12 years ago, I'd left on a journey like trying to grasp a cloud. ",あのビルの屋上でベルンカステルに、１２年前の真実を探れと言われ、雲を掴むような旅に出た。,あのビルの屋上でベルンカステルに、１２年前の真実を探れと言われ、雲を掴むような旅に出た。,"После того, что сказала мне {f:5:Бернкастель} на крыше того здания для того, чтобы найти правду 12‐летней давности, я пустилась в путешествие, как будто пытаясь схватить облако.","Depois do que a {f:5:Bernkastel} disse no topo daquele prédio...para buscar pela verdade de doze anos atrás, eu parti em uma viagem consanguíneo a tentar agarrar uma nuvem.","After being told by {f:5:Bernkastel} on the roof of that building...to search for the truth of twelve years ago, I left on a journey akin to trying to grasp a cloud.",在那棟大樓的樓頂，聽貝倫卡斯泰露說，“去探尋十二年前的真實”後，我展開了這趟猶如要去抓住云煙的旅程。,在那栋大楼的楼顶，听贝伦卡斯泰露说，“去探寻十二年前的真实”后，我展开了这趟犹如要去抓住云烟的旅程。,"After being told by {f:5:Bernkastel} on the roof of that building...to search for the truth of twelve years ago, I left on a journey akin to trying to grasp a cloud.","After being told by {f:5:Bernkastel} on the roof of that building...to search for the truth of twelve years ago, I left on a journey akin to trying to grasp a cloud.","After being told by {f:5:Bernkastel} on the roof of that building...to search for the truth of twelve years ago, I left on a journey akin to trying to grasp a cloud."
,"At the time, I felt something mystical about it, and I remember feeling as if I might be able to grasp some kind of miracle at the end of this journey.","At the time, I felt as though I'd experienced something mystical...and had the feeling that I might be able to grasp some kind of miracle at the end of this journey. ","At the time, I felt as though I'd experienced something mystical...and had the feeling that I might be able to grasp some kind of miracle at the end of this journey. ",あの時は神秘的な何かを感じ、この旅の果てには、何かの奇跡を掴み取れそうな気がしていた。,あの時は神秘的な何かを感じ、この旅の果てには、何かの奇跡を掴み取れそうな気がしていた。,"В то же время я ощущала нечто мистическое и чувствовала, что способна ухватить какое‐то чудо в конце этого путешествия.","Naquele momento, eu senti algo místico sobre isso, e lembro de ter sentido como se eu pudesse ser capaz de alcançar algum tipo de milagre no final desta jornada.","At the time, I felt something mystical about it, and I remember feeling as if I might be able to grasp some kind of miracle at the end of this journey.",那時我感到了某種神秘的什麼，覺得在這趟旅途的盡頭，能夠抓到某一個奇跡。,那时我感到了某种神秘的什么，觉得在这趟旅途的尽头，能够抓到某一个奇迹。,"At the time, I felt something mystical about it, and I remember feeling as if I might be able to grasp some kind of miracle at the end of this journey.","At the time, I felt something mystical about it, and I remember feeling as if I might be able to grasp some kind of miracle at the end of this journey.","At the time, I felt something mystical about it, and I remember feeling as if I might be able to grasp some kind of miracle at the end of this journey."
,......But several days are enough to bring a person back down from that high.,"...But after several days passed, my excitement died down. ","...But after several days passed, my excitement died down. ",……しかし、数日を経れば興奮も収まる。,……しかし、数日を経れば興奮も収まる。,"......Но после того, как прошло несколько дней, моё возбуждение улеглось.",......Mas alguns dias são o bastante para trazer uma pessoa de volta à realidade.,......But several days are enough to bring a person back down from that high.,……不過，過了數日，興奮也就降溫了。,……不过，过了数日，兴奋也就降温了。,......But several days are enough to bring a person back down from that high.,......But several days are enough to bring a person back down from that high.,......But several days are enough to bring a person back down from that high.
