Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Hachijo Tohya,"""And yet, I do think my tales are far more interesting than the Single Truth."" ","""And yet, I do think my tales are far more interesting than the Single Truth.""","""And yet, I do think my tales are far more interesting than the Single Truth.""",「“一なる真実”よりも、私の物語の方が、よほど面白いと思うのだがな。」,「“一なる真実”よりも、私の物語の方が、よほど面白いと思うのだがな」,"""И всё же, по‐моему, мои истории гораздо интереснее единственной правды.""","""Ainda assim, eu acho que meus contos são muito mais interessantes que a Única Verdade.""","""And yet, I do think my tales are far more interesting than the Single Truth.""",「其實我覺得，比起“唯一真實”，我寫的故事要有趣得多。」,「其实我觉得，比起“唯一真实”，我写的故事要有趣得多。」,"""And yet, I do think my tales are far more interesting than the Single Truth.""","""Purtuttavia, credo invero che i miei racconti siano di gran lunga più intriganti dell'Unica Verità.""","""And yet, I do think my tales are far more interesting than the Single Truth.""","""And yet, I do think my tales are far more interesting than the Single Truth."""
{f:5:Bernkastel},"""Ange doesn't want to read an interesting tale."" ","""Ange doesn't want to read an interesting tale.""","""Ange doesn't want to read an interesting tale.""",「縁寿は面白い物語が読みたいんじゃないのよ。」,「縁寿は面白い物語が読みたいんじゃないのよ」,"""Энджи не хочет читать интересную историю.""","""Ela não quer ler um conto interessante.""","""Ange doesn't want to read an interesting tale.""",「緣壽可不是想看有趣的故事。」,「缘寿可不是想看有趣的故事。」,"""Ange doesn't want to read an interesting tale.""","""Ange non vuole leggere un racconto interessante.""","""Ange doesn't want to read an interesting tale.""","""Ange doesn't want to read an interesting tale."""
Hachijo Tohya,"""...I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her."" ","""......I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her.""","""......I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her.""",「……私はあの人の子に、“そなたのために物語を書く”と約束した。だから私は、あやつのために、あやつが喜ぶ物語を書いている。」,「……私はあの人の子に、“そなたのために物語を書く”と約束した。だから私は、あやつのために、あやつが喜ぶ物語を書いている」,"""......Я пообещала этому дитя человека написать для неё историю. Поэтому я пишу историю для того, чтобы угодить ей.""","""......Eu prometi àquele filho do homem que escreveria um conto pelo seu bem. Por isso, estou escrevendo um conto que lhe agrade.""","""......I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her.""",「……我和那個人子約好的是，“撰寫為了你的故事”。所以我是在寫為了她的，能讓她開心的故事。」,「……我和那个人子约好的是，“撰写为了你的故事”。所以我是在写为了她的，能让她开心的故事。」,"""......I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her.""","""... Ho dato parola a quella figlia dell'uomo che avrei scritto un racconto per lei. Per cui, sto scrivendo un racconto per accontentarla.""","""......I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her.""","""......I promised that child of man that I would write a tale for her sake. So, I'm writing a tale to please her."""
{f:5:Bernkastel},"""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ...Haven't you figured that out yet?"" ","""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ......Haven't you figured that out yet?""","""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ......Haven't you figured that out yet?""",「どんなに面白かろうと、面白くなかろうと。あんたが書くそれは全て幻想だわ。縁寿は、そんなものを一切望んでいない。……まだわかんないの？」,「どんなに面白かろうと、面白くなかろうと。あんたが書くそれは全て幻想だわ。縁寿は、そんなものを一切望んでいない。……まだわかんないの？」,"""Интересна она или неинтересна, ты пишешь иллюзию. Энджи не хочет ничего подобного. ......Разве ты ещё не поняла?""","""Não importa o quão interessante ou desinteressante ele seja, tudo o que você escreve é uma ilusão. A Ange não quer nada disso. ......Ainda não percebeu?""","""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ......Haven't you figured that out yet?""",「不管是怎麼有趣，還是怎麼沒意思。你所寫的全都是幻想啊。緣壽從來都沒期望過那些。……你還不明白嗎？」,「不管是怎么有趣，还是怎么没意思。你所写的全都是幻想啊。缘寿从来都没期望过那些。……你还不明白吗？」,"""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ......Haven't you figured that out yet?""","""Per quanto sia o non sia interessante, tutto ciò che scrivi è un'illusione. {n}Ange non vuole una cosa del genere. ... Non l'hai ancora capito?""","""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ......Haven't you figured that out yet?""","""No matter how interesting or uninteresting it is, everything you write is an illusion. Ange doesn't want any of that. ......Haven't you figured that out yet?"""
Hachijo Tohya,"""......The Book of the Single Truth...was written by Ushiromiya Eva."" ",""".........The Book of the Single Truth...was written by Ushiromiya Eva.""",""".........The Book of the Single Truth...was written by Ushiromiya Eva.""",「………“一なる真実の書”は、右代宮絵羽が記した。」,「………“一なる真実の書”は、右代宮絵羽が記した」,""".........Книгу единственной правды... написала Уширомия Ева.""",""".........O Livro da Única Verdade...foi escrito por Ushiromiya Eva.""",""".........The Book of the Single Truth...was written by Ushiromiya Eva.""",「………“唯一真實之書”是，右代宮繪羽記述的。」,「………“唯一真实之书”是，右代宫绘羽记述的。」,""".........The Book of the Single Truth...was written by Ushiromiya Eva.""","""... Il Libro dell'Unica Verità... fu scritto da Ushiromiya Eva.""",""".........The Book of the Single Truth...was written by Ushiromiya Eva.""",""".........The Book of the Single Truth...was written by Ushiromiya Eva."""
,Hidden amongst the pile of writing paper...was Eva's diary. ,Hidden amongst the pile of writing paper......was Eva's diary.,Hidden amongst the pile of writing paper......was Eva's diary.,原稿用紙の山に隠れるように、……絵羽の日記があった。,原稿用紙の山に隠れるように、……絵羽の日記があった。,В куче писчей бумаги...... был спрятан дневник Евы.,Escondido entre a pilha de papel escrito......estava o diário de Eva.,Hidden amongst the pile of writing paper......was Eva's diary.,藏在山一般的稿紙中的是，……繪羽的日記。,藏在山一般的稿纸中的是，……绘羽的日记。,Hidden amongst the pile of writing paper......was Eva's diary.,Nascosto tra la pila di carte da lettera... vi era il diario di Eva.,Hidden amongst the pile of writing paper......was Eva's diary.,Hidden amongst the pile of writing paper......was Eva's diary.
Hachijo Tohya,"""Furthermore, the one who wrote this passed away without revealing it to anyone. ...Being the humble writer that I am, I would like to respect that."" ","""Furthermore, the one who wrote this passed away without revealing it to anyone. ......Being the humble writer that I am, I would like to respect that.""","""Furthermore, the one who wrote this passed away without revealing it to anyone. ......Being the humble writer that I am, I would like to respect that.""",「そして筆者は、これを誰にも明かさずに逝った。……私は物書きの端くれとして、それを尊重したいと思うのだ。」,「そして筆者は、これを誰にも明かさずに逝った。……私は物書きの端くれとして、それを尊重したいと思うのだ」,"""И та, кто написала эту книгу, скончалась, так никому и не показав её. ......Мне, скромному писателю, хотелось бы уважать её решение.""","""Além disso, aquela que escreveu já faleceu sem revelá‐lo a ninguém. ......Sendo a humilde escritora que sou, eu gostaria de respeitar isso.""","""Furthermore, the one who wrote this passed away without revealing it to anyone. ......Being the humble writer that I am, I would like to respect that.""",「而且其作者，未將其公布給任何人就去世了。……我身為無名小輩的作家，想要尊重它。」,「而且其作者，未将其公布给任何人就去世了。……我身为无名小辈的作家，想要尊重它。」,"""Furthermore, the one who wrote this passed away without revealing it to anyone. ......Being the humble writer that I am, I would like to respect that.""","""Inoltre, colei che lo scrisse è venuta a mancare senza rivelarlo a nessuno. {n}Da umile scrittrice quale sono, vorrei rispettare ciò.""","""Furthermore, the one who wrote this passed away without revealing it to anyone. ......Being the humble writer that I am, I would like to respect that.""","""Furthermore, the one who wrote this passed away without revealing it to anyone. ......Being the humble writer that I am, I would like to respect that."""
{f:5:Bernkastel},"""...Don't make me laugh. Is this coming from the person who entertains herself by taking a tale and tearing out its guts?"" ","""......Don't make me laugh. Is this coming from the person who entertains herself by tearing out the guts of a tale while enjoying a glass of wine by the light of the moon?""","""......Don't make me laugh. Is this coming from the person who entertains herself by taking a tale and tearing out its guts?""",「……笑わせないで。物語のハラワタ引き摺り出して月見で一杯のあんたが、それを語る？」,「……笑わせないで。物語のハラワタ引き摺り出して月見で一杯のあんたが、それを語る？」,"""......Не смеши меня. И это говорит та, кто развлекается, вырывая внутренности истории?""","""......Não me faça rir. Estou ouvindo isso da pessoa que se diverte arrancando as entranhas dos contos enquanto saboreia uma taça de vinho sob a luz do luar?""","""......Don't make me laugh. Is this coming from the person who entertains herself by tearing out the guts of a tale while enjoying a glass of wine by the light of the moon?""",「……別讓人笑話了。會把故事的內臟扯出來當賞月時的下酒菜的你，好意思這麼說？」,「……别让人笑话了。会把故事的内脏扯出来当赏月时的下酒菜的你，好意思这么说？」,"""......Don't make me laugh. Is this coming from the person who entertains herself by tearing out the guts of a tale while enjoying a glass of wine by the light of the moon?""","""... Non farmi ridere. Questo lo dice colei che si intrattiene prendendo un racconto e strappandogli le interiora?""","""......Don't make me laugh. Is this coming from the person who entertains herself by tearing out the guts of a tale while enjoying a glass of wine by the light of the moon?""","""......Don't make me laugh. Is this coming from the person who entertains herself by tearing out the guts of a tale while enjoying a glass of wine by the light of the moon?"""
Hachijo Tohya,"""The truth...is uninteresting."" ","""The truth...is uninteresting.""","""The truth...is uninteresting.""",「真実など、つまらぬぞ。」,「真実など、つまらぬぞ」,"""Правда... неинтересна.""","""A verdade...é desinteressante.""","""The truth...is uninteresting.""",「真實之類，何等無趣。」,「真实之类，何等无趣。」,"""The truth...is uninteresting.""","""La verità... non è interessante.""","""The truth...is uninteresting.""","""The truth...is uninteresting."""
{f:5:Bernkastel},"""Is that your opinion after tearing apart the guts of so many tales?"" ","""Is that your opinion after tearing apart the guts of so many tales?""","""Is that your opinion after tearing apart the guts of so many tales?""",「いくつもの物語のハラワタを食い千切ってきた末の感想が、それ？」,「いくつもの物語のハラワタを食い千切ってきた末の感想が、それ？」,"""Вот, значит, твоё мнение после того, как ты разорвала внутренности стольких историй?""","""Essa é a sua opinião depois de rasgar as entranhas de tantos contos?""","""Is that your opinion after tearing apart the guts of so many tales?""",「把那麼多的故事的內臟給切下啃咬後的感想，就是這個？」,「把那么多的故事的内脏给切下啃咬后的感想，就是这个？」,"""Is that your opinion after tearing apart the guts of so many tales?""","""È questa la tua opinione dopo aver lacerato le interiora di così tanti racconti?""","""Is that your opinion after tearing apart the guts of so many tales?""","""Is that your opinion after tearing apart the guts of so many tales?"""
Hachijo Tohya,"""...... ...You might as well say that."" ",""".................. ...You might as well say that.""","""............You might as well say that.""",「………………。……そういうことでも良い。」,「………………。……そういうことでも良い」,"""............Можно сказать и так.""",""".................. ...Você poderia dizer assim.""",""".................. ...You might as well say that.""",「………………。……這樣也好。」,「………………。……这样也好。」,""".................. ...You might as well say that.""","""... Si potrebbe dire anche questo.""",""".................. ...You might as well say that.""",""".................. ...You might as well say that."""
,"With a self-mocking laugh, Hachijo set down her fountain pen. ","With a self‐mocking laugh, Hachijo set down her fountain pen.","With a self-mocking laugh, Hachijo set down her fountain pen.",八城は自嘲気味に笑いながら、万年筆を置く。,八城は自嘲気味に笑いながら、万年筆を置く。,Хачиджо с самоироничным смехом положила перо.,"Com uma risada de autozombaria, Hachijo largou sua caneta tinteiro.","With a self‐mocking laugh, Hachijo set down her fountain pen.",八城自嘲地笑著，放下了鋼筆。,八城自嘲地笑着，放下了钢笔。,"With a self‐mocking laugh, Hachijo set down her fountain pen.","Autoderidendosi con una risata, Hachijo appoggiò la sua stilografica.","With a self‐mocking laugh, Hachijo set down her fountain pen.","With a self‐mocking laugh, Hachijo set down her fountain pen."
Hachijo Tohya,"""I certainly have aged. ...The first thing age taught me was that ""not knowing"" is more precious than ""knowing""."" ","""I certainly have aged. .........The first thing age taught me was that ""not knowing"" is more precious than ""knowing"".""","""I certainly have aged. ......The first thing age taught me was that 'not knowing' is more precious than 'knowing'.""",「私は老いた。………老いて最初に理解したのは、“知る”ことより“知らぬ”ことの方が貴重であるということだ。」,「私は老いた。………老いて最初に理解したのは、“知る”ことより“知らぬ”ことの方が貴重であるということだ」,"""Я постарела. ......Со временем я поняла прежде всего то, что незнание дороже знания.""","""Eu certamente envelheci. .........A primeira coisa que a idade me ensinou foi que ""insciência"" é muito mais precioso que a ""ciência"".""","""I certainly have aged. .........The first thing age taught me was that ""not knowing"" is more precious than ""knowing"".""",「我老了。………變老後最先理解的是，比起“知道”的事，“不知道”的事要更加貴重。」,「我老了。………变老后最先理解的是，比起“知道”的事，“不知道”的事要更加贵重。」,"""I certainly have aged. .........The first thing age taught me was that ""not knowing"" is more precious than ""knowing"".""","""Sono incanutita. ... La prima cosa che l'età mi ha insegnato è che il ‘non conoscere’ è più prezioso del ‘conoscere’.""","""I certainly have aged. .........The first thing age taught me was that ""not knowing"" is more precious than ""knowing"".""","""I certainly have aged. .........The first thing age taught me was that ""not knowing"" is more precious than ""knowing""."""
{f:5:Bernkastel},"""That definitely sounds like something an old person would say, but I'll bite. What do you mean?"" ","""That definitely sounds like something an old person would say, but I'll play along. What do you mean?""","""That definitely sounds like something an old person would say, but I'll play along. What do you mean?""",「年寄り臭そうな話だけど、付き合ってあげる。……どういう意味？」,「年寄り臭そうな話だけど、付き合ってあげる。……どういう意味？」,"""Однозначно напоминает слова пожилого человека, но я подыграю. О чём ты?""","""Isso certamente soa como algo que uma pessoa velha diria, mas vou ouvir.{n}O que quer dizer?""","""That definitely sounds like something an old person would say, but I'll play along. What do you mean?""",「雖然話題很老氣，不過我還是奉陪吧？……什麼意思？」,「虽然话题很老气，不过我还是奉陪吧？……什么意思？」,"""That definitely sounds like something an old person would say, but I'll play along. What do you mean?""","""Sembra assolutamente qualcosa che direbbe una persona anziana, ma ti asseconderò. Cosa vuoi dire?""","""That definitely sounds like something an old person would say, but I'll play along. What do you mean?""","""That definitely sounds like something an old person would say, but I'll play along. What do you mean?"""
Hachijo Tohya,"""""Knowing"" and ""not knowing"". These two things have a one-way relationship."" ","""""Knowing"" and ""not knowing"". These two things have a one‐way relationship.""","""'Knowing' and 'not knowing'. These two things have a one-way relationship.""",「“知る”ことと“知らぬ”こと。この二つは不可逆的な関係だと言うことだ。」,「“知る”ことと“知らぬ”こと。この二つは不可逆的な関係だと言うことだ」,"""Знание и незнание. У этих двух вещей необратимая связь.""","""""Ciência"" e ""insciência"". Essas duas coisas tem uma relação unilateral.""","""""Knowing"" and ""not knowing"". These two things have a one‐way relationship.""",「“知道”的事和“不知道”的事。這兩者的關係是不可逆的。」,「“知道”的事和“不知道”的事。这两者的关系是不可逆的。」,"""""Knowing"" and ""not knowing"". These two things have a one‐way relationship.""","""‘Conoscere’ e ‘non conoscere’. Questi due concetti hanno una relazione unilaterale.""","""""Knowing"" and ""not knowing"". These two things have a one‐way relationship.""","""""Knowing"" and ""not knowing"". These two things have a one‐way relationship."""
{f:5:Bernkastel},"""True. ...It's possible to switch from ""not knowing"" to ""knowing"", but you can't do it the other way around."" ","""True. ......It's possible to switch from ""not knowing"" to ""knowing"", but you can't do it the other way around.""","""True. ......It's possible to switch from 'not knowing' to 'knowing', but you can't do it the other way around.""",「そうね。……“知らぬ”から“知る”に移ることは出来ても、“知る”から“知らぬ”には、移れない。」,「そうね。……“知らぬ”から“知る”に移ることは出来ても、“知る”から“知らぬ”には、移れない」,"""Верно. ......Можно перейти от незнания к знанию, но не наоборот.""","""Realmente. ......Você pode passar da ""insciência"" para a ""ciência"", mas o contrário não é possível.""","""True. ......It's possible to switch from ""not knowing"" to ""knowing"", but you can't do it the other way around.""",「是啊。……可以從“不知道”變成“知道”，但是從“知道”變成“不知道”，卻是不可能的。」,「是啊。……可以从“不知道”变成“知道”，但是从“知道”变成“不知道”，却是不可能的。」,"""True. ......It's possible to switch from ""not knowing"" to ""knowing"", but you can't do it the other way around.""","""Vero. ... È possibile passare dal ‘non conoscere’ al ‘conoscere’, ma non si può fare viceversa.""","""True. ......It's possible to switch from ""not knowing"" to ""knowing"", but you can't do it the other way around.""","""True. ......It's possible to switch from ""not knowing"" to ""knowing"", but you can't do it the other way around."""
Hachijo Tohya,"""When I realized that, ...I saw the noble purity resembling virginity...that exists in not knowing."" ","""When I realized that, ......I saw the noble purity resembling virginity...that exists in not knowing.""","""When I realized that, ......I saw the noble purity resembling virginity...that exists in not knowing.""",「それを理解した時。……私は、知らぬことに宿る処女性にも似た高潔なる純粋さを理解したのだ。」,「それを理解した時。……私は、知らぬことに宿る処女性にも似た高潔なる純粋さを理解したのだ」,"""Поняв это, ......я увидела в незнании благородную чистоту, похожую на девственность.""","""Quando percebi isso, ......eu vi a nobre pureza de permanecer virgem...que existe na insciência.""","""When I realized that, ......I saw the noble purity resembling virginity...that exists in not knowing.""",「理解這點的時候。……我理解了，寄宿於未知事物中的那份比處女還要高潔的純粹。」,「理解这点的时候。……我理解了，寄宿于未知事物中的那份比处女还要高洁的纯粹。」,"""When I realized that, ......I saw the noble purity resembling virginity...that exists in not knowing.""","""Quando me ne resi conto... vidi la nobile purezza somigliante alla verginità... che esiste nel non conoscere.""","""When I realized that, ......I saw the noble purity resembling virginity...that exists in not knowing.""","""When I realized that, ......I saw the noble purity resembling virginity...that exists in not knowing."""
{f:5:Bernkastel},"""............"" ","""..............................""","""............""",「…………………………。」,「…………………………」,"""............""","""..............................""","""..............................""",「…………………………」,「…………………………」,"""..............................""","""...""","""..............................""",""".............................."""
Hachijo Tohya,"""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ...But always, my relief from boredom is short-lived. It's all so fleeting that I've started to ignore each tale as an individual story."" ","""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ......But always, my relief from boredom is short‐lived. It's all so fleeting that I've lost sight of the value in each individual tale.""","""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ......But always, my relief from boredom is short-lived. It's all so fleeting that I've started to ignore each tale as an individual story.""",「私は、退屈から逃れるために、星の数ほどのゲームを、物語を、ハラワタを引き摺り出しては喰らってきた。……しかしいつも、退屈が癒されるのはほんの一瞬で、その儚さゆえに、私は個々の物語を軽んじてきた。」,「私は、退屈から逃れるために、星の数ほどのゲームを、物語を、ハラワタを引き摺り出しては喰らってきた。……しかしいつも、退屈が癒されるのはほんの一瞬で、その儚さゆえに、私は個々の物語を軽んじてきた」,"""В своих попытках избежать скуки я разрывала и съедала внутренности стольких игр и историй, сколько звёзд на небе. ......Но я освобождалась от скуки всегда ненадолго — настолько, что стала игнорировать каждый рассказ как отдельную историю.""","""Em minhas tentativas de escapar do tédio, eu dilacerei e devorei as entranhas de muitos jogos e contos quanto estrelas no céu. ......Mas toda vez, o meu escape do tédio é sempre breve. É tudo tão efêmero que eu perdi de vista o valor em cada conto individual.""","""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ......But always, my relief from boredom is short‐lived. It's all so fleeting that I've lost sight of the value in each individual tale.""",「我為了逃避無聊，將多如繁星一般的遊戲，扯出其內臟來品味。……但是能夠治癒無聊的總是只有一瞬間，正是由於這種虛幻，我才不重視那些個故事。」,「我为了逃避无聊，将多如繁星一般的游戏，扯出其内脏来品味。……但是能够治愈无聊的总是只有一瞬间，正是由于这种虚幻，我才不重视那些个故事。」,"""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ......But always, my relief from boredom is short‐lived. It's all so fleeting that I've lost sight of the value in each individual tale.""","""Nei miei tentativi di fuggire la noia, ho strappato via e mangiato le interiora di tanti giochi e racconti quante sono le stelle nel firmamento. ... Tuttavia, il mio sollievo dal tedio è sempre passeggero. È tutto così effimero che ho deciso di ignorare ogni racconto come storia individuale.""","""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ......But always, my relief from boredom is short‐lived. It's all so fleeting that I've lost sight of the value in each individual tale.""","""In my attempts to escape boredom, I've torn apart and eaten the guts of as many games and tales as there are stars in the sky. ......But always, my relief from boredom is short‐lived. It's all so fleeting that I've lost sight of the value in each individual tale."""
{f:5:Bernkastel},"""...That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic."" ","""......That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic.""","""......That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic.""",「……そうね。猫を食らえば、お楽しみは一晩でおしまいだわ。でも生かしておけば、やがては悪態をついたり、皮肉を言ったりするようになるかもしれない。」,「……そうね。猫を食らえば、お楽しみは一晩でおしまいだわ。でも生かしておけば、やがては悪態をついたり、皮肉を言ったりするようになるかもしれない」,"""......Верно. Съедая кошку, можно получать удовольствие всего одну ночь. Но если оставишь ей жизнь, она может начать придумывать тебе прозвища и стать саркастичной.""","""......Isso mesmo. Se comer um gato, você só irá aproveitá‐lo por uma noite. Mas se deixá‐lo viver, ele pode passar a usar uma linguagem abusiva e começar a ser sarcástico.""","""......That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic.""",「……是啊。把貓吃掉的話，樂趣也就只夠一個晚上的。但是讓它活著的話，有朝一日說不定也會罵罵你，諷刺諷刺你呢？」,「……是啊。把猫吃掉的话，乐趣也就只够一个晚上的。但是让它活着的话，有朝一日说不定也会骂骂你，讽刺讽刺你呢？」,"""......That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic.""","""... Già. Se mangi un gatto, puoi godertelo per una notte. Ma se lo lasci vivere, potrebbe iniziare a darti nomignoli e ad essere sarcastico.""","""......That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic.""","""......That's right. If you eat a cat, then you only get to enjoy it for one night. But if you let it live, it might start calling you names and getting sarcastic."""
Hachijo Tohya,"""Indeed. ...Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm."" ","""Indeed. ......Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm.""","""Indeed. ......Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm.""",「そうだな。……勝手に菓子棚を漁ったり、ベッドに忍び込んできて暑苦しいのも、なかなか愉快なものだ。」,「そうだな。……勝手に菓子棚を漁ったり、ベッドに忍び込んできて暑苦しいのも、なかなか愉快なものだ」,"""Именно. ......Даже то, как они раздражающе забираются в буфет со сладостями или в твою постель может быть частью их обаяния.""","""Sem dúvida. ......Até mesmo a forma irritante como invadem o seu guarda‐louças ou se infiltram na sua cama também é parte do charme deles.""","""Indeed. ......Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm.""",「是啊。……擅自把點心櫃子翻遍，躲在床底忍受悶熱，也是挺愉快的。」,「是啊。……擅自把点心柜子翻遍，躲在床底忍受闷热，也是挺愉快的。」,"""Indeed. ......Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm.""","""Esattamente. ... Persino il modo irritante in cui irrompono nel tuo armadio dei dolci o si intrufolano nel tuo letto può essere parte del loro fascino.""","""Indeed. ......Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm.""","""Indeed. ......Even the annoying way they break into your sweets cupboard or sneak into your bed can be part of their charm."""
,"Hachijo looked around at the books covering every square inch of the room, then softly petted the cat's back. ","Hachijo looked around at the books covering every square inch of the room, then softly pet the cat's back.","Hachijo looked around at the books covering every square inch of the room, then softly pet the cat's back.",八城は、書斎を埋め尽くす書物の数々を見やり、その背をそっと撫でる。,八城は、書斎を埋め尽くす書物の数々を見やり、その背をそっと撫でる。,"Хачиджо оглядела книги, забившие каждый квадратный дюйм комнаты, и мягко погладила кошку по спине.","Hachijo procurou ao redor para ver os livros que cobriam cada centímetro quadrado do cômodo e então, gentilmente acariciou as costas da gata.","Hachijo looked around at the books covering every square inch of the room, then softly pet the cat's back.",八城眺望著書房內擺滿的書，輕輕撫摸貓的背。,八城眺望着书房内摆满的书，轻轻抚摸猫的背。,"Hachijo looked around at the books covering every square inch of the room, then softly pet the cat's back.","Hachijo guardò i libri che coprivano qualunque angolo della stanza, poi accarezzò dolcemente la schiena del gatto.","Hachijo looked around at the books covering every square inch of the room, then softly pet the cat's back.","Hachijo looked around at the books covering every square inch of the room, then softly pet the cat's back."
Hachijo Tohya,"""I might have been able to enjoy a single tale much longer and much more deeply. ...As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ...I've just been killing them. ...And, in the end, they'll kill me back."" ","""I might have been able to enjoy a single tale much longer and much more deeply. ......As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ......I've just been killing them. ......And, in the end, they'll kill me too.""","""I might have been able to enjoy a single tale much longer and much more deeply. ......As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ......I've just been killing them. ......And, in the end, they'll kill me too.""",「私は１つの物語を、もっともっと深く長く、楽しむことが出来たかもしれない。……退屈から逃れるために、星の数の物語を食い尽くしてきた私は、そもそも初めから、物語を喰らってなどいなかったのだ。……ただ、殺していただけ。……結局は、それが私をも殺すのだ。」,「私は１つの物語を、もっともっと深く長く、楽しむことが出来たかもしれない。……退屈から逃れるために、星の数の物語を食い尽くしてきた私は、そもそも初めから、物語を喰らってなどいなかったのだ。……ただ、殺していただけ。……結局は、それが私をも殺すのだ」,"""Я могла бы наслаждаться одной историей гораздо дольше и глубже. ......Проедая путь через бесчисленные истории ради спасения от скуки, я толком не съедала их. ......Я просто их убивала. ......И в конце концов они тоже меня убьют.""","""Eu poderia ter sido capaz de desfrutar de um único conto por muito mais tempo e muito mais profundamente. ......Enquanto devorava incontáveis contos para escapar do tédio, eu não estive realmente os saboreando. ......Eu apenas os matei. ......E, no fim, eles também me mataram.""","""I might have been able to enjoy a single tale much longer and much more deeply. ......As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ......I've just been killing them. ......And, in the end, they'll kill me too.""",「我說不定能夠將一個故事，深深地慢慢品讀，從中找到快樂。……為了逃避無聊，而將繁星之數般的故事食盡的我，其實原本就不是在吃掉故事。……只是，殺掉它們。……結果是，連我自己也殺了。」,「我说不定能够将一个故事，深深地慢慢品读，从中找到快乐。……为了逃避无聊，而将繁星之数般的故事食尽的我，其实原本就不是在吃掉故事。……只是，杀掉它们。……结果是，连我自己也杀了。」,"""I might have been able to enjoy a single tale much longer and much more deeply. ......As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ......I've just been killing them. ......And, in the end, they'll kill me too.""","""Potrei essere riuscita a godermi un singolo racconto molto più a lungo e più profondamente. ... Divorando innumerevoli racconti per fuggire la noia, in realtà non li stavo mangiando. ... Li stavo semplicemente uccidendo. ... E, alla fine, anch'essi uccideranno me.""","""I might have been able to enjoy a single tale much longer and much more deeply. ......As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ......I've just been killing them. ......And, in the end, they'll kill me too.""","""I might have been able to enjoy a single tale much longer and much more deeply. ......As I've eaten my way through countless tales to escape boredom, I haven't really been eating them. ......I've just been killing them. ......And, in the end, they'll kill me too."""
,Hachijo laughed with self-derision. ,Hachijo laughed with self‐derision.,Hachijo laughed with self-derision.,八城は自嘲気味に笑う。,八城は自嘲気味に笑う。,Хачиджо засмеялась над самой собой.,Hachijo riu com autoescárnio.,Hachijo laughed with self‐derision.,八城自嘲地笑著。,八城自嘲地笑着。,Hachijo laughed with self‐derision.,Hachijo rise con autoderisione.,Hachijo laughed with self‐derision.,Hachijo laughed with self‐derision.
