Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"......I couldn't see or hear it, ......but I got the feeling that if I left this room, it would be bright and warm, and someone would be there for me.","...I can't see or hear it, ...but I get the feeling that if I leave this room, it'll be bright and warm, and someone else will be there for me. ","......I can't see or hear it, ......but I get the feeling that if I leave this room, it'll be bright and warm, and someone else will be there for me.",……見えないし、聞こえもしないけれど、……この部屋を出れば、そこは明るくて温かくて、誰かがいてくれる気がした。,……見えないし、聞こえもしないけれど、……この部屋を出れば、そこは明るくて温かくて、誰かがいてくれる気がした。,"......Я не вижу и не слышу...... но чувствую, что если покину эту комнату, станет ярко и тепло, и за ней точно будет кто‐нибудь ещё.","......Não consigo ver nem ouvir nada, ......mas sinto que se eu deixar este quarto, estará repleto de luz e calor, e alguém estará lá por mim.","......I couldn't see or hear it, ......but I got the feeling that if I left this room, it would be bright and warm, and someone would be there for me.",……明明沒看到，沒聽到，……但我卻感到了只要從這房間出去，外面就是有人在的，明亮溫暖的天地。,……明明没看到，没听到，……但我却感到了只要从这房间出去，外面就是有人在的，明亮温暖的天地。,"......I couldn't see or hear it, ......but I got the feeling that if I left this room, it would be bright and warm, and someone would be there for me.","......I couldn't see or hear it, ......but I got the feeling that if I left this room, it would be bright and warm, and someone would be there for me.","......I couldn't see or hear it, ......but I got the feeling that if I left this room, it would be bright and warm, and someone would be there for me."
,I have to get to where everyone else is right now......,I want to get to where everyone else is as soon as I can... , I have to get to where everyone else is right now......,早く、みんなのところへ行きたい……。,早く、みんなのところへ行きたい……。,Нужно сейчас же добраться до остальных......,Preciso descobrir onde todos estão agora......,I have to get to where everyone else is right now......,好想，快點去大家的身邊……。,好想，快点去大家的身边……。,I have to get to where everyone else is right now......,I have to get to where everyone else is right now......,I have to get to where everyone else is right now......
,A bad memory from when I was very young began to well up.,Bad memories from when I was very young began to well up. , Bad memories from when I was very young began to well up.,小さい頃の、嫌な記憶が蘇る。,小さい頃の、嫌な記憶が蘇る。,Плохие воспоминания из моего детства били ключом.,Uma péssima memória de quando eu era bem jovem começou a retornar.,A bad memory from when I was very young began to well up.,小時候的不願想起的記憶，浮出了腦海。,小时候的不愿想起的记忆，浮出了脑海。,A bad memory from when I was very young began to well up.,A bad memory from when I was very young began to well up.,A bad memory from when I was very young began to well up.
,"I was having trouble staying awake during a family gathering, and the next thing I knew, I was lying on a bed in a room I'd never seen before. I have the horrible, painful memory of waking up there feeling incredibly lonely and crying my eyes out...","Horrible, harsh memories...of when I started dozing off during a family gathering and was put to sleep in some room I didn't know. I remember waking up there, incredibly lonely and sobbing... "," Horrible, harsh memories...of when I started dozing off during a family gathering and was put to sleep in some room I didn't know. I remember waking up there, incredibly lonely and sobbing...",親族の集まりで、うとうとしていたら、いつの間にか知らない部屋に寝かされていて。ものすごく心細くなって大泣きした、とても嫌な、辛い記憶…。,親族の集まりで、うとうとしていたら、いつの間にか知らない部屋に寝かされていて。ものすごく心細くなって大泣きした、とても嫌な、辛い記憶…。,"Ужасные, суровые воспоминания о том, как я задремал на семейной конференции и меня отнесли спать в незнакомую комнату. Я помню, как проснулся там совсем один, всхлипывая...","Eu estava com dificuldades de permanecer acordado durante o encontro da família, e quando dei por mim, eu estava deitado na cama de um quarto que nunca havia visto. Essa horrível e dolorosa memória de acordar lá era incrivelmente solitária e fez com que meus olhos lacrimejassem...","I was having trouble staying awake during a family gathering, and the next thing I knew, I was lying on a bed in a room I'd never seen before. I have the horrible, painful memory of waking up there feeling incredibly lonely and crying my eyes out...",在親戚聚會中，打著打著磕睡，就在不知不覺間被抱到了陌生的房間睡下。怕得要死嚎啕大哭的非常不願想起的，不舒服的記憶…。,在亲戚聚会中，打着打着磕睡，就在不知不觉间被抱到了陌生的房间睡下。怕得要死嚎啕大哭的非常不愿想起的，不舒服的记忆…。,"I was having trouble staying awake during a family gathering, and the next thing I knew, I was lying on a bed in a room I'd never seen before. I have the horrible, painful memory of waking up there feeling incredibly lonely and crying my eyes out...","I was having trouble staying awake during a family gathering, and the next thing I knew, I was lying on a bed in a room I'd never seen before. I have the horrible, painful memory of waking up there feeling incredibly lonely and crying my eyes out...","I was having trouble staying awake during a family gathering, and the next thing I knew, I was lying on a bed in a room I'd never seen before. I have the horrible, painful memory of waking up there feeling incredibly lonely and crying my eyes out..."
,This room—I'm not supposed to be here.,I...must not remain in this room. , I......must not remain in this room.,ここは、……いてはいけない部屋だ。,ここは、……いてはいけない部屋だ。,Мне...... нельзя оставаться в этой комнате.,Este quarto — eu não deveria estar aqui.,This room—I'm not supposed to be here.,這房間，……不能待。,这房间，……不能待。,This room—I'm not supposed to be here.,This room—I'm not supposed to be here.,This room—I'm not supposed to be here.
,I just want out.,I just want to get out of here quickly. ," Yes, I should get out quickly.",とにかく、早く出たい。,とにかく、早く出たい。,"Да, нужно скорее выбраться отсюда.",Eu só quero sair.,I just want out.,得趕快出去。,得赶快出去。,I just want out.,I just want out.,I just want out.
,"Once I started to think that way, I didn't want to stay in this room a second longer than I had to.","Once that thought crossed my mind, I didn't want to stay in the room a second longer than I had to. "," Now that I think about it, I don't want to stay in this room a second longer than I have to.",そう思い始めたら、一秒だってこの部屋にいたくなかった。,そう思い始めたら、一秒だってこの部屋にいたくなかった。,Я больше ни на секунду не хочу здесь задерживаться.,"Assim que comecei a pensar nisso, eu não queria mais permanecer neste quarto nem mais um segundo do que eu já havia estado.","Once I started to think that way, I didn't want to stay in this room a second longer than I had to.",一旦開始這麼想，就哪怕一秒都不願待在這房間裡了。,一旦开始这么想，就哪怕一秒都不愿待在这房间里了。,"Once I started to think that way, I didn't want to stay in this room a second longer than I had to.","Once I started to think that way, I didn't want to stay in this room a second longer than I had to.","Once I started to think that way, I didn't want to stay in this room a second longer than I had to."
,This room scares me. It's creepy. ......Where is everyone?{n}I want to get out of here right now...,I'm scared. It's creepy. ...Where is everyone? I want to get out of here right now... , I'm scared. It's creepy. ......Where is everyone? I want to get out of here right now...,怖い。気味が悪い。……みんな、どこ？早くこの部屋を出たい…。,怖い。気味が悪い。……みんな、どこ？{n}早くこの部屋を出たい…。,Мне страшно. Жутко. ......Где все?{n}Хочу сейчас же уйти отсюда...,Estou com medo. É assustador. ......Onde estão todos?{n}Eu quero sair daqui agora mesmo...,This room scares me. It's creepy. ......Where is everyone?{n}I want to get out of here right now...,好滲人。好陰森。……大家，在哪？{n}好想快點，離開這個房間…。,好渗人。好阴森。……大家，在哪？{n}好想快点，离开这个房间…。,This room scares me. It's creepy. ......Where is everyone?{n}I want to get out of here right now...,This room scares me. It's creepy. ......Where is everyone?{n}I want to get out of here right now...,This room scares me. It's creepy. ......Where is everyone?{n}I want to get out of here right now...
,"I opened the door, trying to leave the room.","I opened the door, trying to leave the room. "," I opened the door, trying to leave the room.",部屋を出ようと、扉を開ける。,部屋を出ようと、扉を開ける。,"Я открыл дверь, стремясь покинуть комнату.","Eu abri a porta, tentando deixar o quarto.","I opened the door, trying to leave the room.",想要離開房間的我，伸手開門。,想要离开房间的我，伸手开门。,"I opened the door, trying to leave the room.","I opened the door, trying to leave the room.","I opened the door, trying to leave the room."
,"A pleasant glow snuck in through the crack of the door.{n}......As I'd thought, the corridor was filled with a comforting light.","A pleasant glow snuck in through the crack of the door. ...As I'd thought, the corridor was filled with a comforting light. "," A pleasant glow snuck in through the crack of the door.......As I'd thought, the corridor was filled with a comforting light.",扉の隙間から、温かな灯りが漏れる。……やはり、廊下には温かな灯りが満ちていた。,扉の隙間から、温かな灯りが漏れる。{n}……やはり、廊下には温かな灯りが満ちていた。,"Через дверную щель просочился тёплый свет.{n}......Как я и думал, коридор был полон утешительного света.","Um agradável brilho adentrou através da fresta na porta.{n}......Bem como imaginei, o corredor estava repleto de uma reconfortável luz.","A pleasant glow snuck in through the crack of the door.{n}......As I'd thought, the corridor was filled with a comforting light.",從門縫漏入了溫暖的燈光。{n}……果然，走廊上充滿著溫暖的燈光。,从门缝漏入了温暖的灯光。{n}……果然，走廊上充满着温暖的灯光。,"A pleasant glow snuck in through the crack of the door.{n}......As I'd thought, the corridor was filled with a comforting light.","A pleasant glow snuck in through the crack of the door.{n}......As I'd thought, the corridor was filled with a comforting light.","A pleasant glow snuck in through the crack of the door.{n}......As I'd thought, the corridor was filled with a comforting light."
,"I couldn't actually hear them, but I could sense that far away, people were enjoying themselves.","I couldn't actually hear them, but I could sense that far away, people were enjoying themselves. "," I couldn't actually hear them, but I could sense that far away, people were enjoying themselves.",聞こえるわけじゃないけど、何だか遠くで、温かで楽しそうな気配がする。,聞こえるわけじゃないけど、何だか遠くで、温かで楽しそうな気配がする。,"Я не слышу их, но чувствую, что вдалеке радуются люди.","Eu não conseguia ouvi‐los, mas pude sentir que, bem longe daqui, as pessoas estavam se divertindo.","I couldn't actually hear them, but I could sense that far away, people were enjoying themselves.",雖並不是親耳聽到，但我莫名地感到了，遠方似乎有著溫馨歡樂的吵鬧聲。,虽并不是亲耳听到，但我莫名地感到了，远方似乎有着温馨欢乐的吵闹声。,"I couldn't actually hear them, but I could sense that far away, people were enjoying themselves.","I couldn't actually hear them, but I could sense that far away, people were enjoying themselves.","I couldn't actually hear them, but I could sense that far away, people were enjoying themselves."
,......Everyone else must be gathered in the room across from this one.,...I'm sure everyone's gathered in the room across from this one. ,......I'm sure everyone's gathered in the room across from this one.,……きっと、向こうの部屋にみんな集まってるんだ。,……きっと、向こうの部屋にみんな集まってるんだ。,......Все наверняка собрались в комнате напротив этой.,......Todos devem estar reunidos no quarto além deste.,......Everyone else must be gathered in the room across from this one.,……大家都肯定，在那邊的房間裡。,……大家都肯定，在那边的房间里。,......Everyone else must be gathered in the room across from this one.,......Everyone else must be gathered in the room across from this one.,......Everyone else must be gathered in the room across from this one.
,"......I've been shut up in this lonely, creepy room......all alone...","...I've been shut up in this lonely, creepy room...all alone. ","......I've been shut up in this lonely, creepy room......all alone.",……自分だけがたった一人、こんな寂しくて薄気味悪い部屋に閉じ込められている…。,……自分だけがたった一人、こんな寂しくて薄気味悪い部屋に閉じ込められている…。,"......А я заперт в этой одинокой, жуткой комнате...... совсем один.",......Eu estive fechado neste solitário e assustador quarto......medo...,"......I've been shut up in this lonely, creepy room......all alone...",……就我自己一個，被孤零零地關在了這個陰森森的房間…。,……就我自己一个，被孤零零地关在了这个阴森森的房间…。,"......I've been shut up in this lonely, creepy room......all alone...","......I've been shut up in this lonely, creepy room......all alone...","......I've been shut up in this lonely, creepy room......all alone..."
,"I should go, quickly.","I should go, quickly. "," I should go, quickly.",早く行こう。,早く行こう。,Нужно скорее уходить.,Eu preciso ir logo.,"I should go, quickly.",快點去那吧。,快点去那吧。,"I should go, quickly.","I should go, quickly.","I should go, quickly."
,"As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further.","As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further. "," As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further.",そう思った途端、無慈悲な金属音がして、扉をそれ以上開けさせない。,そう思った途端、無慈悲な金属音がして、扉をそれ以上開けさせない。,"Как только я об этом подумал, раздался беспощадный металлический звук, и дверь отказалась открываться дальше.","Logo que pensei isso, um impiedoso som metálico ecoou, e a porta se recusou a abrir mais do que já estava.","As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further.",剛這麼一想，就響起了無情的金屬音，門沒法開得更大了。,刚这么一想，就响起了无情的金属音，门没法开得更大了。,"As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further.","As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further.","As soon as I thought this, a merciless metallic sound rang out, and the door refused to open any further."
,.........The chain had been set.,......The chain had been set. ,.........The chain had been set.,………チェーンが、掛かっていたのだ。,………チェーンが、掛かっていたのだ。,.........Висела цепочка.,.........A corrente estava colocada.,.........The chain had been set.,………原來是掛著門鏈。,………原来是挂着门链。,.........The chain had been set.,.........The chain had been set.,.........The chain had been set.
,I've always hated chain locks.,I've always hated chain locks. , I've always hated chain locks.,俺は、チェーンロックが昔から嫌いだ。,俺は、チェーンロックが昔から嫌いだ。,Я всегда ненавидел такие замки.,Eu sempre odiei trancas com corrente.,I've always hated chain locks.,我從很久以前起，就討厭鏈條鎖。,我从很久以前起，就讨厌链条锁。,I've always hated chain locks.,I've always hated chain locks.,I've always hated chain locks.
,You can open a normal lock just by twisting.,You can open a normal lock just by twisting. , You can open a normal lock just by twisting.,鍵なら、捻れば簡単に開く。,鍵なら、捻れば簡単に開く。,Обычный замок можно открыть просто покрутив.,Você pode abrir uma porta normal facilmente só girando a chave.,You can open a normal lock just by twisting.,只是門鎖的話，轉一下就能輕鬆開鎖。,只是门锁的话，转一下就能轻松开锁。,You can open a normal lock just by twisting.,You can open a normal lock just by twisting.,You can open a normal lock just by twisting.
,......But chain locks are built in a kind of annoying way where it's difficult to undo them easily.,"...But chain locks are built in an annoying way, and I couldn't work them easily. ","......But chain locks are built in an annoying way, and I couldn't work them easily.",……でもチェーンロックは、何だか構造がとても意地悪で、なかなか器用に開けられない。,……でもチェーンロックは、何だか構造がとても意地悪で、なかなか器用に開けられない。,"......Но цепные замки сделаны так раздражающе, что с ними легко не справишься.","......Mas as correntes são projetadas de uma forma irritante, que as torna difíceis de se tirar.",......But chain locks are built in a kind of annoying way where it's difficult to undo them easily.,……然而鏈條鎖，我總覺得它的構造非常地壞心眼，很難得心應手地取下。,……然而链条锁，我总觉得它的构造非常地坏心眼，很难得心应手地取下。,......But chain locks are built in a kind of annoying way where it's difficult to undo them easily.,......But chain locks are built in a kind of annoying way where it's difficult to undo them easily.,......But chain locks are built in a kind of annoying way where it's difficult to undo them easily.
,...So I've hated them since I was very young.,...So I've hated them ever since I was very young. ,...So I've hated them since I was very young.,…だから幼い頃から大嫌いなんだ。,…だから幼い頃から大嫌いなんだ。,...Поэтому я ненавидел их ещё с детства.,...Por isso eu sempre as odiei desde de criança.,...So I've hated them since I was very young.,…所以，我從小時候起就最討厭它了。,…所以，我从小时候起就最讨厌它了。,...So I've hated them since I was very young.,...So I've hated them since I was very young.,...So I've hated them since I was very young.
,.........See? ......Even this chain...is causing me trouble...and I just can't get it undone.,......See? ...Even this chain... is causing me trouble...and I just can't get it undone. ,.........See? ......Even this chain... is causing me trouble...and I just can't get it undone.,　………ほら、……やっぱりこのチェーンも、何だかうまく行かなくて、どうやっても開けられない。,………ほら、……やっぱりこのチェーンも、何だかうまく行かなくて、どうやっても開けられない。,".........Видите? ...Даже эта цепочка... доставляет мне неудобства, и я никак не могу её снять.",.........Viu? ......Até mesmo essa corrente...está me causando problemas...e eu simplesmente não consigo remover.,.........See? ......Even this chain...is causing me trouble...and I just can't get it undone.,………瞧，……果然這條門鏈也是，不知怎麼回事就是搞不定，無論如何都拿不下來。,………瞧，……果然这条门链也是，不知怎么回事就是搞不定，无论如何都拿不下来。,.........See? ......Even this chain...is causing me trouble...and I just can't get it undone.,.........See? ......Even this chain...is causing me trouble...and I just can't get it undone.,.........See? ......Even this chain...is causing me trouble...and I just can't get it undone.
,Why is this happening? I just want to leave this creepy room right away...,Why is this happening? I just want to leave this creepy room right away... , Why is this happening? I just want to leave this creepy room right away...,何だよ、早くこの気味の悪い部屋を出たいのにっ…。,何だよ、早くこの気味の悪い部屋を出たいのにっ…。,Почему так? Я просто хочу сейчас же уйти из этой жуткой комнаты...,Por que isso está acontecendo? Eu só quero deixar este quarto pavoroso logo...,Why is this happening? I just want to leave this creepy room right away...,搞什麼啊，我想快點從這陰森森的房間出去啊…。,搞什么啊，我想快点从这阴森森的房间出去啊…。,Why is this happening? I just want to leave this creepy room right away...,Why is this happening? I just want to leave this creepy room right away...,Why is this happening? I just want to leave this creepy room right away...
,"Just on the other side of this thin door, everything is bathed in a warm light...","Just on the other side of this thin door, everything is bathed in a warm light... "," Just on the other side of this thin door, everything is bathed in a warm light...",この扉一枚のすぐ向こうには、こんなにも温かい灯りがいっぱいに満たされてると言うのに…。,この扉一枚のすぐ向こうには、こんなにも温かい灯りがいっぱいに満たされてると言うのに…。,Всего лишь по другую сторону тонкой двери всё купается в тёплом свете...,"Do outro lado desta fina porta, tudo está banhado por uma gentil luz...","Just on the other side of this thin door, everything is bathed in a warm light...",明明在這一扇門的對面，就充滿著溫暖的燈光…。,明明在这一扇门的对面，就充满着温暖的灯光…。,"Just on the other side of this thin door, everything is bathed in a warm light...","Just on the other side of this thin door, everything is bathed in a warm light...","Just on the other side of this thin door, everything is bathed in a warm light..."
,I can't undo it...... I just can't undo this chain.,I can't undo it... I just can't undo this chain. , I can't undo it......I just can't undo this chain.,開けられない、どうしてもチェーンが開けられない。,開けられない、どうしてもチェーンが開けられない。,Не могу снять... Никак не могу снять эту цепочку.,Não consigo tirar...... Eu não consigo tirar essa corrente.,I can't undo it...... I just can't undo this chain.,打不開，無論如何都取不下門鏈。,打不开，无论如何都取不下门链。,I can't undo it...... I just can't undo this chain.,I can't undo it...... I just can't undo this chain.,I can't undo it...... I just can't undo this chain.
,"The more desperate I grew, the more the unsettling darkness of this room seemed to close in on me from behind, and the more frightened I became...","The more desperate I grew, the more that unsettling darkness seemed to be closing in on my back, and the more frightened I became... "," The more desperate I grew, the more that unsettling darkness seemed to be closing in on my back, and the more frightened I became...",そうしてヤケになればなるほど、この部屋の不気味な薄暗闇が、自分の背中にますます迫ってくる気がして、どんどん恐ろしくなる…。,そうしてヤケになればなるほど、この部屋の不気味な薄暗闇が、自分の背中にますます迫ってくる気がして、どんどん恐ろしくなる…。,"Чем больше нарастало отчаяние, тем более тревожный мрак подступал к моей спине, и мне становилось всё страшнее...","Quanto mais desesperado eu fico, mais a inquietante escuridão do quarto parece se aproximar de mim por trás, e mais assustado eu fico...","The more desperate I grew, the more the unsettling darkness of this room seemed to close in on me from behind, and the more frightened I became...",越是像這樣著急，就越是感到房間中的駭人陰影，正在慢慢逼近自己的後背，心裡越來越犯怕…。,越是像这样着急，就越是感到房间中的骇人阴影，正在慢慢逼近自己的后背，心里越来越犯怕…。,"The more desperate I grew, the more the unsettling darkness of this room seemed to close in on me from behind, and the more frightened I became...","The more desperate I grew, the more the unsettling darkness of this room seemed to close in on me from behind, and the more frightened I became...","The more desperate I grew, the more the unsettling darkness of this room seemed to close in on me from behind, and the more frightened I became..."
,"......Then, I finally noticed.","...Then, I finally noticed. ","......Then, I finally noticed.",……そして、ようやく気付く。,……そして、ようやく気付く。,......Тогда я наконец заметил.,"......Então, eu finalmente percebi.","......Then, I finally noticed.",……然後，我終於注意到了。,……然后，我终于注意到了。,"......Then, I finally noticed.","......Then, I finally noticed.","......Then, I finally noticed."
,There was something......wrong with this chain.,There's something...wrong with this chain. , There's something......wrong with this chain.,このチェーン、……変だ。,このチェーン、……変だ。,С этой цепочкой...... что‐то не так.,Havia algo......de errado com essa corrente.,There was something......wrong with this chain.,這條門鏈，……不對勁。,这条门链，……不对劲。,There was something......wrong with this chain.,There was something......wrong with this chain.,There was something......wrong with this chain.
,"......Yes, there is a chain, ...but this isn't a chain lock.","...Yes, there is a chain, ...but this isn't a chain lock. ","......Yes, there is a chain, ...but this isn't a chain lock.",　……チェーンはチェーンでも、…チェーンロックじゃない。,……チェーンはチェーンでも、…チェーンロックじゃない。,"......Да, это цепочка, ...но не цепной замок.","......Sim, tem uma corrente, ...mas não é a corrente normal que tranca a porta.","......Yes, there is a chain, ...but this isn't a chain lock.",……鏈條是鏈條，…但不是鏈條鎖。,……链条是链条，…但不是链条锁。,"......Yes, there is a chain, ...but this isn't a chain lock.","......Yes, there is a chain, ...but this isn't a chain lock.","......Yes, there is a chain, ...but this isn't a chain lock."
