Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"""...I truly cannot imagine that Eva-san's wailing at Hideyoshi-san's funeral was an act."" ","""......It's impossible for me to believe that all that wailing Eva‐san did at Hideyoshi‐san's funeral was an act.""","""...I truly cannot imagine that Eva-san's wailing at Hideyoshi-san's funeral was an act."" ",……俺は、秀吉さんの葬儀で見せた、絵羽さんのあの号泣を演技だなんて到底思えんねぇ。」,「……俺は、秀吉さんの葬儀で見せた、絵羽さんのあの号泣を演技だなんて到底思えんねぇ」,"""......Я действительно не могу представить, что рыдания Евы‐сан на похоронах Хидэёши‐сана были притворством.""","""......É impossível para mim acreditar que toda aquela lamentação no funeral do Hideyoshi‐san fosse apenas atuação.""","""......It's impossible for me to believe that all that wailing Eva‐san did at Hideyoshi‐san's funeral was an act.""",「……我無論如何都不覺得，在秀吉先生的葬禮上，繪羽女士顯露出的那副號啕大哭的樣子會是做戲。」,「……我无论如何都不觉得，在秀吉先生的葬礼上，绘羽女士显露出的那副号啕大哭的样子会是做戏。」,"""......It's impossible for me to believe that all that wailing Eva‐san did at Hideyoshi‐san's funeral was an act.""","... Non riesco davvero ad immaginare che il pianto di Eva-san al funerale di Hideyoshi-san era una commedia.""","""......It's impossible for me to believe that all that wailing Eva‐san did at Hideyoshi‐san's funeral was an act.""","""......It's impossible for me to believe that all that wailing Eva‐san did at Hideyoshi‐san's funeral was an act."""
Ushiromiya Ange,"""......Sounds like both points so far are just circumstantial evidence. That isn't the same as physically proving Aunt Eva's innocence."" ",""".........Both of those are circumstantial evidence. That isn't the same as physically showing Aunt Eva's innocence.""","""......Sounds like both points so far are just circumstantial evidence. That isn't the same as physically proving Aunt Eva's innocence."" ",「………どっちも状況証拠的ですね。絵羽伯母さんの潔白を、物理的に示すには至らない。」,「………どっちも状況証拠的ですね。絵羽伯母さんの潔白を、物理的に示すには至らない」,""".........Данные доказательства являются косвенными. Это не то же самое, что физически доказать невиновность тёти Евы.""",""".........Ambos são evidências circunstanciais. Isso não é o mesmo que provar fisicamente a inocência da tia Eva.""",""".........Both of those are circumstantial evidence. That isn't the same as physically showing Aunt Eva's innocence.""",「………不論哪個，都是旁證呢。沒法從物理上體現繪羽姑母的清白。」,「………不论哪个，都是旁证呢。没法从物理上体现绘羽姑母的清白。」,""".........Both of those are circumstantial evidence. That isn't the same as physically showing Aunt Eva's innocence.""","""... Sembra che entrambe siano prove di circostanza. Non è come provare per davvero l'innocenza di Eva oba-san.""",""".........Both of those are circumstantial evidence. That isn't the same as physically showing Aunt Eva's innocence.""",""".........Both of those are circumstantial evidence. That isn't the same as physically showing Aunt Eva's innocence."""
,"""Hahahaha. If you say that, then you're stuck right away. Eva-san was the only survivor. And she says that this is the truth."" ","""Hahahaha. That's just unconstructive. Eva‐san was the only one left alive. And she says that is the truth.""","""Hahahaha. If you say that, then you're stuck right away. Eva-san was the only survivor. And she says that this is the truth."" ",「はっはっはっは。それを言っちゃおしまいだよ。生き残ったのは絵羽さんのみ。その彼女がそれが真実だ、と言うんだからさ。」,「はっはっはっは。それを言っちゃおしまいだよ。生き残ったのは絵羽さんのみ。その彼女がそれが真実だ、と言うんだからさ」,"""Ха‐ха‐ха‐ха. Если ты скажешь такое, то всё кончено. Ева‐сан была единственной, кто остался в живых. И она сказала, что это правда.""","""Hahahaha. Isso é simplesmente inconstrutivo. A Eva‐san foi a única sobrevivente. E ela disse que essa é a verdade.""","""Hahahaha. That's just unconstructive. Eva‐san was the only one left alive. And she says that is the truth.""",「哈哈哈哈。要這麼說的話，就沒得談了啊。因為，只有繪羽女士活了下來。而她說了，這就是真實。」,「哈哈哈哈。要这么说的话，就没得谈了啊。因为，只有绘羽女士活了下来。而她说了，这就是真实。」,"""Hahahaha. That's just unconstructive. Eva‐san was the only one left alive. And she says that is the truth.""","""Hah-hah-hah-ha. Se dici così, è tutto finito. Eva-san era l'unica sopravvissuta. {n}E dice che è la verità.""","""Hahahaha. That's just unconstructive. Eva‐san was the only one left alive. And she says that is the truth.""","""Hahahaha. That's just unconstructive. Eva‐san was the only one left alive. And she says that is the truth."""
Ushiromiya Ange,"""But no one can prove her innocence."" ","""But no one can prove her innocence.""","""But no one can prove her innocence."" ",「でも、彼女の潔白は誰にも証明できない。」,「でも、彼女の潔白は誰にも証明できない」,"""Но никто не может доказать её невиновность.""","""Mas ninguém pode provar a sua inocência.""","""But no one can prove her innocence.""",「但是，誰都無法證明她的清白。」,「但是，谁都无法证明她的清白。」,"""But no one can prove her innocence.""","""Ma nessuno può provare la sua innocenza.""","""But no one can prove her innocence.""","""But no one can prove her innocence."""
,"""Yes, that's right. And no one can prove that she committed a crime either."" ","""Yes, that's right. And no one can prove that she committed a crime, either.""","""Yes, that's right. And no one can prove that she committed a crime either."" ",「あぁ、そうさ。そして彼女の犯行も、誰にも証明できない。」,「あぁ、そうさ。そして彼女の犯行も、誰にも証明できない」,"""Да, верно. Так же как никто не в силах доказать, что она совершила убийство.""","""Sim, isso mesmo. Assim como ninguém pode provar que ela cometeu um crime.""","""Yes, that's right. And no one can prove that she committed a crime, either.""",「是啊，沒錯。並且，她的犯罪，也無人能夠證明。」,「是啊，没错。并且，她的犯罪，也无人能够证明。」,"""Yes, that's right. And no one can prove that she committed a crime, either.""","""Sì, è così. E ugualmente nessuno può provare che abbia commesso un crimine.""","""Yes, that's right. And no one can prove that she committed a crime, either.""","""Yes, that's right. And no one can prove that she committed a crime, either."""
Ushiromiya Ange,"""............"" ","""..............................""","""............"" ",「…………………………。」,「…………………………」,"""........................""","""..............................""","""..............................""",「…………………………」,「…………………………」,"""..............................""","""...""","""..............................""",""".............................."""
,"""And the final point that justifies trusting her...is the police. After all, it was such a flashy crime. The police were being pushed forward by a public in an uproar over conspiracy theories, so they must have investigated Eva-san thoroughly."" ","""And the final point making her worthy of trust—is the police. After all, it was one hell of an incident. Pushed forward by a public in an uproar over the murder theory, the police must have investigated her thoroughly.""","""And the final point that justifies trusting her...is the police. After all, it was such a flashy crime. The police were being pushed forward by a public in an uproar over conspiracy theories, so they must have investigated Eva-san thoroughly."" ",「そして信ずるべきポイントの最後が、警察だ。何しろ、派手な事件だったからね。陰謀説を騒ぐ世論に後押しされて、警察がずいぶんと絵羽さんを調べたはずさ。」,「そして信ずるべきポイントの最後が、警察だ。何しろ、派手な事件だったからね。陰謀説を騒ぐ世論に後押しされて、警察がずいぶんと絵羽さんを調べたはずさ」,"""И последнее, чему стоит верить — это полиция. Ведь это преступление, как‐никак, было крайне зрелищным. Подталкиваемая общественностью, раздувающей шумиху вокруг теории заговора, полиция должна была тщательно расследовать Еву‐сан.""","""E o ponto final na qual faz dela digna de confiança — a polícia. Afinal, foi um incidente que chamou a atenção. A polícia foi muito pressionada pelo público por causa das teorias da conspiração, então eles deve ter investigado muito a Eva‐san.""","""And the final point making her worthy of trust—is the police. After all, it was one hell of an incident. Pushed forward by a public in an uproar over the murder theory, the police must have investigated her thoroughly.""",「相信她的最後一個要點，是警察。畢竟，那可是個大事件啊。被陰謀論泛濫的社會輿論推著走，警察理應是徹底地調查了一番繪羽女士。」,「相信她的最后一个要点，是警察。毕竟，那可是个大事件啊。被阴谋论泛滥的社会舆论推着走，警察理应是彻底地调查了一番绘羽女士。」,"""And the final point making her worthy of trust—is the police. After all, it was one hell of an incident. Pushed forward by a public in an uproar over the murder theory, the police must have investigated her thoroughly.""","""E l'ultimo punto credibile è la polizia. Dopotutto, era un crimine vistoso. {n}Spinto da un pubblico infervorato da teorie di cospirazione, la polizia deve aver interrogato duramente Eva-san.""","""And the final point making her worthy of trust—is the police. After all, it was one hell of an incident. Pushed forward by a public in an uproar over the murder theory, the police must have investigated her thoroughly.""","""And the final point making her worthy of trust—is the police. After all, it was one hell of an incident. Pushed forward by a public in an uproar over the murder theory, the police must have investigated her thoroughly."""
,It was easy to feel something unnatural about the claim that Eva had avoided the accident by coincidence... because she alone had escaped to a hidden mansion. ,"It's easy to feel something unnatural about the claim that Eva had escaped the accident by coincidence, because she and she alone had escaped to a hidden mansion.",It was easy to feel something unnatural about the claim that Eva had avoided the accident by coincidence... because she alone had escaped to a hidden mansion. ,絵羽だけが隠し館に逃れていたために、偶然、事故を逃れた、とする点に不自然さを感じることも出来るだろう。,絵羽だけが隠し館に逃れていたために、偶然、事故を逃れた、とする点に不自然さを感じることも出来るだろう。,"Легко увидеть нечто неестественное в заявлении Евы о том, что она случайно избежала инцидента, поскольку лишь она смогла убежать в тайный особняк.","É comum sentir uma desconfiança sobre a afirmação de que a Eva escapou do acidente por acaso, porque ela sozinha escapou para a mansão secreta.","It's easy to feel something unnatural about the claim that Eva had escaped the accident by coincidence, because she and she alone had escaped to a hidden mansion.",從只有繪羽逃到了秘密宅邸，偶然地避開了事故的這一點上，很容易令人感到不自然吧。,从只有绘羽逃到了秘密宅邸，偶然地避开了事故的这一点上，很容易令人感到不自然吧。,"It's easy to feel something unnatural about the claim that Eva had escaped the accident by coincidence, because she and she alone had escaped to a hidden mansion.","È facile percepire qualcosa di innaturale riguardo al fatto che la sola Eva sia sfuggita all'incidente per caso, poiché solo lei si era rifugiata in una villa nascosta.","It's easy to feel something unnatural about the claim that Eva had escaped the accident by coincidence, because she and she alone had escaped to a hidden mansion.","It's easy to feel something unnatural about the claim that Eva had escaped the accident by coincidence, because she and she alone had escaped to a hidden mansion."
,"Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and in order to buy off the big stockholders, she'd wanted a large sum of cash. ","Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and had wanted a large sum of cash in order to buy off the big stockholders.","Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and in order to buy off the big stockholders, she'd wanted a large sum of cash. ",また、当時、秀吉の会社は乗っ取り騒ぎの真っ最中にあり、大株主の買収のために、多額の現金を欲しがっていた。,また、当時、秀吉の会社は乗っ取り騒ぎの真っ最中にあり、大株主の買収のために、多額の現金を欲しがっていた。,"Кроме того, в тот раз компания Хидэёши пребывала в разгаре борьбы против её поглощения и, чтобы привлечь на свою сторону крупных акционеров, ей требовалась большая сумма денег.","Além disso, naquele tempo, a companhia do Hideyoshi estava no meio de uma disputa para assumir o controle da empresa, e ele precisava de uma vasta quantia de dinheiro a fim de comprar os grandes acionista.","Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and had wanted a large sum of cash in order to buy off the big stockholders.",此外，當時，秀吉的公司正處於收購危機之中，為了收買大股東急需巨額現金。,此外，当时，秀吉的公司正处于收购危机之中，为了收买大股东急需巨额现金。,"Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and had wanted a large sum of cash in order to buy off the big stockholders.","In più, all'epoca, la compagnia di Hideyoshi era nel mezzo di una lotta per la maggioranza, e per acquistarla, aveva bisogno di una grande somma di denaro.","Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and had wanted a large sum of cash in order to buy off the big stockholders.","Furthermore, at the time, Hideyoshi's company had been right in the middle of a takeover struggle, and had wanted a large sum of cash in order to buy off the big stockholders."
,It shouldn't be too hard to find a motive there. ,It shouldn't be too hard to find a motive there.,It shouldn't be too hard to find a motive there. ,その点に動機を見出すことも、難しくはないはずだ。,その点に動機を見出すことも、難しくはないはずだ。,"И в этом, как раз, не слишком трудно найти мотив.",Não é difícil de se encontrar uma motivação nisso.,It shouldn't be too hard to find a motive there.,從這些事上找出動機來並非難事。,从这些事上找出动机来并非难事。,It shouldn't be too hard to find a motive there.,Non dovrebbe essere troppo difficile trovare un motivo.,It shouldn't be too hard to find a motive there.,It shouldn't be too hard to find a motive there.
,"But as a matter of fact, there had been nothing at all that implicated Eva as she went to the family conference. ","But as a matter of fact, en route to the family conference, Eva's person had been perfectly clean.","But as a matter of fact, there had been nothing at all that implicated Eva as she went to the family conference. ",しかし、親族会議に向かう絵羽の身辺は、まったくにもって普通だった。,しかし、親族会議に向かう絵羽の身辺は、まったくにもって普通だった。,"Но тут следует отметить, что личность Евы была совершенно чиста, когда та уезжала на семейное собрание.","Mas, independentemente desse fato, a caminho da conferência familiar, nada demonstrava uma motivação por parte dela.","But as a matter of fact, en route to the family conference, Eva's person had been perfectly clean.",然而，去參加親族會議時的繪羽的行為確實很普通。,然而，去参加亲族会议时的绘羽的行为确实很普通。,"But as a matter of fact, en route to the family conference, Eva's person had been perfectly clean.","Ma c'è un problema, Eva era perfettamente sana quando andò alla conferenza di famiglia.","But as a matter of fact, en route to the family conference, Eva's person had been perfectly clean.","But as a matter of fact, en route to the family conference, Eva's person had been perfectly clean."
,Nothing unnatural was found on her that could've been used to brutally murder her family and make it look like an accident. ,Nothing unnatural was found on her that could have been used to brutally murder her family and make it look like an accident.,Nothing unnatural was found on her that could've been used to brutally murder her family and make it look like an accident. ,一族を事故に見せ掛けて虐殺するような、あらゆる不自然な準備が見つけられなかったのだ。,一族を事故に見せ掛けて虐殺するような、あらゆる不自然な準備が見つけられなかったのだ。,"В ней не было найдено ничего неестественного, что бы позволило так жестоко убить свою семью и представить это как несчастный случай.",Nada de anormal foi encontrado com ela que pudesse ter sido usado para assassinar brutalmente sua família e fazer parecer um acidente.,Nothing unnatural was found on her that could have been used to brutally murder her family and make it look like an accident.,找不出任何想假造事故，謀殺整個右代宮家的不自然準備。,找不出任何想假造事故，谋杀整个右代宫家的不自然准备。,Nothing unnatural was found on her that could have been used to brutally murder her family and make it look like an accident.,Non fu trovato in lei niente di innaturale per cui avrebbe potuto uccidere brutalmente la sua famiglia per poi farlo sembrare un incidente.,Nothing unnatural was found on her that could have been used to brutally murder her family and make it look like an accident.,Nothing unnatural was found on her that could have been used to brutally murder her family and make it look like an accident.
,"The servants who escaped harm by being off-duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included. ","The servants who escaped harm by being off‐duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included.","The servants who escaped harm by being off-duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included. ",当日は非番で難を逃れた使用人たちも、彼女を含め、全ての関係者について不自然な様子が見られなかったと証言した。,当日は非番で難を逃れた使用人たちも、彼女を含め、全ての関係者について不自然な様子が見られなかったと証言した。,"Слуги, избежавшие печальной участи своих коллег, будучи в тот день свободными от исполнения своих служебных обязанностей, тоже подтвердили, что они не видели никаких странностей в тех, кто был связан с инцидентом, включая Еву.","Os serviçais que escaparam por estarem fora de serviço aquele dia também disseram não ter notado nada de estranho em relação a ninguém durante o evento, incluindo a Eva.","The servants who escaped harm by being off‐duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included.",當天沒當班，逃過一劫的傭人們也作證說過，包括她在內的全部有關人員，全都沒有不自然的跡象。,当天没当班，逃过一劫的佣人们也作证说过，包括她在内的全部有关人员，全都没有不自然的迹象。,"The servants who escaped harm by being off‐duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included.","Anche i domestici sfuggiti poiché non in servizio quel giorno dichiararono che non avevano visto nulla di strano in nessuno dei presenti all'evento, Eva compresa.","The servants who escaped harm by being off‐duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included.","The servants who escaped harm by being off‐duty on that day also stated that they hadn't seen anything strange regarding anyone related to the event, Eva included."
,"Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, without any change, and had encountered an accident... ","Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, no different from usual, and became involved in an accident...","Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, without any change, and had encountered an accident... ",それらを総合的に判断する限り、右代宮絵羽は普段の親族会議と何ら変わることなく、六軒島に向かい、事故に遭遇したと結論するしかないのだ…。,それらを総合的に判断する限り、右代宮絵羽は普段の親族会議と何ら変わることなく、六軒島に向かい、事故に遭遇したと結論するしかないのだ…。,"Если объединить всё вместе, то можно сделать вывод, что Уширомия Ева отправилась на Роккенджиму на нормальное собрание семьи, без каких‐либо изменений, и оказалась случайно вовлечена в крайне неприятный инцидент...","Colocando tudo isso junto, pode apenas ser concluído que Ushiromiya Eva foi para Rokkenjima participar de uma conferência de família normal, sem nada diferente do usual, e acabou envolvida no acidente...","Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, no different from usual, and became involved in an accident...",只要將這些結合起來判斷，就只能導出，“右代宮繪羽與參加以往的親族會議時無任何不同地去了六軒島，遭遇了事故”的這一個結論…。,只要将这些结合起来判断，就只能导出，“右代宫绘羽与参加以往的亲族会议时无任何不同地去了六轩岛，遭遇了事故”的这一个结论…。,"Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, no different from usual, and became involved in an accident...","Mettendo tutto ciò insieme, possiamo concludere dicendo che Ushiromiya Eva si era diretta a Rokkenjima per una normale conferenza di famiglia, senza cambiamenti, per poi incappare nell'incidente...","Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, no different from usual, and became involved in an accident...","Putting all of that together, it could only be concluded that Ushiromiya Eva had headed to Rokkenjima for a normal family conference, no different from usual, and became involved in an accident..."
,"""The police looked so intensely, and they still couldn't find evidence that it was a crime. ...They reached that conclusion themselves. Doesn't this resolve the Rokkenjima Suspicion?"" ","""The police placed her under all that scrutiny, and they still couldn't find evidence that it was a crime. ......That was the police's conclusion. Doesn't that put an end to Rokkenjimagate?""","""The police looked so intensely, and they still couldn't find evidence that it was a crime. ...They reached that conclusion themselves. Doesn't this resolve the Rokkenjima Suspicion?"" ",「警察が、あれだけ散々調べて、事件性を見出すことが出来なかった。……警察がそう断じた。それで六軒島疑惑は決着じゃないのかなぁ。」,「警察が、あれだけ散々調べて、事件性を見出すことが出来なかった。……警察がそう断じた。それで六軒島疑惑は決着じゃないのかなぁ」,"""Полиция очень тщательно расследовала данное дело, однако они не нашли доказательств того, что это было преступление. ......Вот к какому выводу пришла полиция. Разве это не решение Тайны Роккенджимы?""","""A polícia realizou uma investigação minuciosa, e mesmo assim não foi capaz de encontrar nenhuma evidência que a ligasse ao crime. ......Essa foi a conclusão que a polícia chegou. Isso não resolveu o Caso Rokkenjima, resolveu?""","""The police placed her under all that scrutiny, and they still couldn't find evidence that it was a crime. ......That was the police's conclusion. Doesn't that put an end to Rokkenjimagate?""",「警察如此徹底地調查，卻並沒能找出屬於案件的可能性。……警察都這麼斷定了。那六軒島疑雲，不也就這麼結了麼？」,「警察如此彻底地调查，却并没能找出属于案件的可能性。……警察都这么断定了。那六轩岛疑云，不也就这么结了么？」,"""The police placed her under all that scrutiny, and they still couldn't find evidence that it was a crime. ......That was the police's conclusion. Doesn't that put an end to Rokkenjimagate?""","""La polizia cercò con tutte le sue forze, e tutt'oggi non possono provare che è stato un crimine. ... La polizia è giunta a questa conclusione. Questo non risolve il mistero di Rokkenjima?""","""The police placed her under all that scrutiny, and they still couldn't find evidence that it was a crime. ......That was the police's conclusion. Doesn't that put an end to Rokkenjimagate?""","""The police placed her under all that scrutiny, and they still couldn't find evidence that it was a crime. ......That was the police's conclusion. Doesn't that put an end to Rokkenjimagate?"""
Ushiromiya Ange,"""...That just means that the police {i:couldn't find} evidence that it was a crime, right?"" ","""......That just means that the police {i:couldn't find} the evidence of her crimes, doesn't it?""","""...That just means that the police {i:couldn't find} evidence that it was a crime, right?"" ",「……それは単に、警察は事件性を{i:発見できなかった}、ってだけの話じゃないんですか？」,「……それは単に、警察は事件性を{i:発見できなかった}、ってだけの話じゃないんですか？」,"""......Это просто означает, что полиция {i:не нашла} доказательства того, что это было преступление, верно?""","""......Isso só significa que a polícia {i:não encontrou} evidências de que foi um crime, certo?""","""......That just means that the police {i:couldn't find} the evidence of her crimes, doesn't it?""",「……這不就僅僅是警察{i:沒有發現}屬於她犯罪的可能性而已嗎？」,「……这不就仅仅是警察{i:没有发现}属于她犯罪的可能性而已吗？」,"""......That just means that the police {i:couldn't find} the evidence of her crimes, doesn't it?""","""... Significa solamente che la polizia non ha potuto trovare prove del crimine, giusto?"" ""Non posso dire nulla per ribattere.","""......That just means that the police {i:couldn't find} the evidence of her crimes, doesn't it?""","""......That just means that the police {i:couldn't find} the evidence of her crimes, doesn't it?"""
,"""There's nothing I can say to counter that. It becomes a Devil's Proof. To expose it as her crime, you would simply need to find evidence. But what could you possibly find to prove her innocence? It's impossible to prove a negative fact."" ","""Oh, come on, you could go on forever that way. It becomes a Devil's Proof. To expose a crime, you just need to find the evidence. But what can you find to show someone's innocence? It's impossible to prove a negative fact.""","""There's nothing I can say to counter that. It becomes a Devil's Proof. To expose it as her crime, you would simply need to find evidence. But what could you possibly find to prove her innocence? It's impossible to prove a negative fact."" ",「それを言い出したらキリがないなぁ。悪魔の証明になっちまうよ。犯罪を暴くには証拠を見つければいい。でも、無実を示すには何を見つけりゃいいんだい？　消極的事実の証明は不可能だ。」,「それを言い出したらキリがないなぁ。悪魔の証明になっちまうよ。犯罪を暴くには証拠を見つければいい。でも、無実を示すには何を見つけりゃいいんだい？　消極的事実の証明は不可能だ」,"""Мне нечего сказать, чтобы опровергнуть это заявление. Оно становится 'Доказательством дьявола'. Для того чтобы разоблачить это происшествие как преступление, тебе нужно найти доказательства. Но что ты можешь отыскать в качестве доказательства её невиновности? Невозможно доказать и обратный факт.""","""Não há nada que eu posso dizer contra isso. Se tornou uma Prova Diabólica.{n}Para expor um crime, você só precisa encontrar uma evidência. Mas o que você pode encontrar capaz de provar a inocência de alguém? É impossível provar um fato negativo.""","""Oh, come on, you could go on forever that way. It becomes a Devil's Proof. To expose a crime, you just need to find the evidence. But what can you find to show someone's innocence? It's impossible to prove a negative fact.""",「要把這話說出來，那可就沒個完了。成了惡魔的證明。要指證犯罪，只用找出證據就行了。但是，要體現無辜，又該找出什麼好呢？消極的事實是無法證明的。」,「要把这话说出来，那可就没个完了。成了恶魔的证明。要指证犯罪，只用找出证据就行了。但是，要体现无辜，又该找出什么好呢？消极的事实是无法证明的。」,"""Oh, come on, you could go on forever that way. It becomes a Devil's Proof. To expose a crime, you just need to find the evidence. But what can you find to show someone's innocence? It's impossible to prove a negative fact.""","""Oh, dai, potresti continuare all'infinito. Diventa una prova del diavolo. {n}Per dimostrare che è un crimine, devi solo trovare delle prove. Ma cosa potresti trovare per dimostrare che è innocente? È impossibile dimostrarlo.""","""Oh, come on, you could go on forever that way. It becomes a Devil's Proof. To expose a crime, you just need to find the evidence. But what can you find to show someone's innocence? It's impossible to prove a negative fact.""","""Oh, come on, you could go on forever that way. It becomes a Devil's Proof. To expose a crime, you just need to find the evidence. But what can you find to show someone's innocence? It's impossible to prove a negative fact."""
Ushiromiya Ange,"""...Did Aunt Eva commit a crime, or did she not...? Because we can't find any materials that'll let us say for sure, the truth will remain a mystery... That's what you're saying, right?"" ","""......Did Aunt Eva commit a crime, or did she not... Because we can't find the data to decide that, the truth will remain a mystery, in other words.""","""...Did Aunt Eva commit a crime, or did she not...? Because we can't find any materials that'll let us say for sure, the truth will remain a mystery... That's what you're saying, right?"" ",「……絵羽伯母さんが、犯罪を犯したか、否か。それを判断する材料が見付からないから、そのまま真相は迷宮入り、ということですね。」,「……絵羽伯母さんが、犯罪を犯したか、否か。それを判断する材料が見付からないから、そのまま真相は迷宮入り、ということですね」,"""......Могла ли тётя Ева совершить преступление или не могла... Поскольку мы не можем найти материалы, дающие чёткий ответ на этот вопрос, правда так и останется загадкой... Ты это хочешь сказать?""","""......Teria a tia Eva cometido um crime, ou não...? Por não termos encontrados dados o suficiente para chegar a uma conclusão, a verdade vai continuar a ser um mistério.""","""......Did Aunt Eva commit a crime, or did she not... Because we can't find the data to decide that, the truth will remain a mystery, in other words.""",「……繪羽姑母有沒有犯罪。因為找不到可對此下判斷的材料，真相就此步入迷宮，就是這麼回事吧。」,「……绘羽姑母有没有犯罪。因为找不到可对此下判断的材料，真相就此步入迷宫，就是这么回事吧。」,"""......Did Aunt Eva commit a crime, or did she not... Because we can't find the data to decide that, the truth will remain a mystery, in other words.""","""... Eva oba-san ha commesso o no un crimine... poiché non possiamo trovare nulla su cui basarci per deciderlo, la verità rimarrà un mistero... è questo che stai dicendo, giusto?""","""......Did Aunt Eva commit a crime, or did she not... Because we can't find the data to decide that, the truth will remain a mystery, in other words.""","""......Did Aunt Eva commit a crime, or did she not... Because we can't find the data to decide that, the truth will remain a mystery, in other words."""
,"""......That's it. Phrased in a manner you would prefer, that's what it amounts to. It was impossible even for Eva-san to prove her own innocence. ",""".........Well, to put it in the words you're hoping for, that's how it is. Even Eva‐san couldn't conclusively prove her own innocence.""","""......That's it. Phrased in a manner you would prefer, that's what it amounts to. It was impossible even for Eva-san to prove her own innocence. ",「………そうだな。縁寿ちゃんの期待する言い方にするとそうなるな。絵羽さん自身にだって、自分の無実は証明不能なのさ。,「………そうだな。縁寿ちゃんの期待する言い方にするとそうなるな。絵羽さん自身にだって、自分の無実は証明不能なのさ」,""".........Именно. Если выражаться словами, которых ты так ждёшь, то так оно и есть. Для Евы‐сан даже невозможно было доказать свою невиновность.""",""".........Bem, colocando da forma que você quer ouvir, é com funciona. A própria Eva‐san não foi capaz de provar sua inocência.""",""".........Well, to put it in the words you're hoping for, that's how it is. Even Eva‐san couldn't conclusively prove her own innocence.""",「………是的。按緣壽所期待的說法講，就是這樣。繪羽女士自己也是無法證明自己的無辜的。」,「………是的。按缘寿所期待的说法讲，就是这样。绘羽女士自己也是无法证明自己的无辜的。」,""".........Well, to put it in the words you're hoping for, that's how it is. Even Eva‐san couldn't conclusively prove her own innocence.""","""... Già. Per dirlo a parole tue, è così. Anche per Eva-san era impossibile provare la sua innocenza.",""".........Well, to put it in the words you're hoping for, that's how it is. Even Eva‐san couldn't conclusively prove her own innocence.""",""".........Well, to put it in the words you're hoping for, that's how it is. Even Eva‐san couldn't conclusively prove her own innocence."""
,"On that island, an unfortunate accident occurred. And Eva-san survived by chance. And we don't know any more than that!"" ","""An unfortunate accident occurred on that island. And Eva‐san survived by chance. And that's literally all we know!""","On that island, an unfortunate accident occurred. And Eva-san survived by chance. And we don't know any more than that!"" ",あの島で不幸な事故があった。そしてたまたま絵羽さんが生き残った。しかもそれ以上のことは何もわからない！,「あの島で不幸な事故があった。そしてたまたま絵羽さんが生き残った。しかもそれ以上のことは何もわからない！」,"""На том острове произошёл несчастный случай. И Ева‐сан выжила случайно. И мы не знаем ничего, кроме этого!""","""Um acidente infortúnio ocorreu naquela ilha. E, por sorte, a Eva‐san sobreviveu. E isso é literalmente tudo o que sabemos!""","""An unfortunate accident occurred on that island. And Eva‐san survived by chance. And that's literally all we know!""",「那個島上發生了不幸的事故。碰巧就繪羽女士活了下來。除此之外的事，啥都不知道！」,「那个岛上发生了不幸的事故。碰巧就绘羽女士活了下来。除此之外的事，啥都不知道！」,"""An unfortunate accident occurred on that island. And Eva‐san survived by chance. And that's literally all we know!""",Su quell'isola è avvenuto uno sfortunato incidente. Ed Eva-san è sopravvissuta per caso. E non sappiamo più di tanto!,"""An unfortunate accident occurred on that island. And Eva‐san survived by chance. And that's literally all we know!""","""An unfortunate accident occurred on that island. And Eva‐san survived by chance. And that's literally all we know!"""
