Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Battler,"""Let me do what I want now. Someone might still be alive. Or someone might be hiding! I'll search everywhere, find them, and beat the shit out of them!!"" ","""From here on, I'm doing what {i:I} want. Someone might still be alive. Or someone might be hiding! I'll search every nook and cranny of this place, find them, and beat the shit out of them!!""","""Let me do what I want now. Someone might still be alive. Or someone might be hiding! I'll search everywhere, find them, and beat the shit out of them!!"" ",ここからは俺の好きにさせてもらう。まだ生きてるヤツがいるかもしれない。あるいは隠れてるヤツがいるかもしれない！　片っ端から調べて、見つけ出し、ブチのめしてやるぜッ！！」,「ここからは俺の好きにさせてもらう。まだ生きてるヤツがいるかもしれない。あるいは隠れてるヤツがいるかもしれない！　片っ端から調べて、見つけ出し、ブチのめしてやるぜッ！！」,"""Теперь позволь мне делать то, что {i:я} хочу. Кто‐то ещё может быть жив. Или кто‐то может скрываться! Я обыщу всё вокруг, найду их и выбью из них дерьмо до последней капли!""","""A partir de agora, eu vou fazer o que {i:eu} quiser. Alguém ainda pode estar vivo.{n}Ou alguém pode estar escondido! Eu vou procurar em cada canto desse lugar, encontrá‐los, e acabar com eles!!""","""From here on, I'm doing what {i:I} want. Someone might still be alive. Or someone might be hiding! I'll search every nook and cranny of this place, find them, and beat the shit out of them!!""",「接下來，我愛幹嘛就幹嘛。或許有還活著的傢伙。或許有還藏著的傢伙！搜遍每一處，找出來，揍扁他！！」,「接下来，我爱干嘛就干嘛。或许有还活着的家伙。或许有还藏着的家伙！搜遍每一处，找出来，揍扁他！！」,"""From here on, I'm doing what {i:I} want. Someone might still be alive. Or someone might be hiding! I'll search every nook and cranny of this place, find them, and beat the shit out of them!!""","Fatemi fare quel che voglio adesso. Qualcuno potrebbe essere ancora vivo. Oppure qualcuno potrebbe essersi nascosto! Cercherò dappertutto, lo troverò, e lo pesterò a sangue!!""","""From here on, I'm doing what {i:I} want. Someone might still be alive. Or someone might be hiding! I'll search every nook and cranny of this place, find them, and beat the shit out of them!!""","""From here on, I'm doing what {i:I} want. Someone might still be alive. Or someone might be hiding! I'll search every nook and cranny of this place, find them, and beat the shit out of them!!"""
,"In a rage, Battler grabbed his hat stand spear and flew out of the room. ","In a rage, Battler grabbed his hat‐stand spear and flew out of the room.","In a rage, Battler grabbed his hat stand spear and flew out of the room. ",戦人は息巻いて、帽子掛けの槍を持つと、部屋を飛び出していく。,戦人は息巻いて、帽子掛けの槍を持つと、部屋を飛び出していく。,Баттлер в ярости схватил своё копье из вешалки для шляп и вылетел из комнаты.,"Em fúria, Battler pegou sua lança de cabideiro e saiu correndo do quarto.","In a rage, Battler grabbed his hat‐stand spear and flew out of the room.",戰人怒不可遏地抓起帽架槍，往屋外衝去。,战人怒不可遏地抓起帽架枪，往屋外冲去。,"In a rage, Battler grabbed his hat‐stand spear and flew out of the room.","Preso dalla furia, Battler afferrò la sua lancia-appendiabiti e balzò fuori dalla stanza.","In a rage, Battler grabbed his hat‐stand spear and flew out of the room.","In a rage, Battler grabbed his hat‐stand spear and flew out of the room."
,"Maria watched him go, looking bored... ","Maria watched him go, looking bored...","Maria watched him go, looking bored... ",それを、真里亞は退屈そうに見送る…。,それを、真里亞は退屈そうに見送る…。,Мария скучающе поглядела ему вслед...,"Maria observou ele ir, entediada...","Maria watched him go, looking bored...",真里亞面露無趣地目送他出門…。,真里亚面露无趣地目送他出门…。,"Maria watched him go, looking bored...",Maria lo osservò andarsene con aria annoiata...,"Maria watched him go, looking bored...","Maria watched him go, looking bored..."
Ushiromiya Maria,"""......Even though {f:5:Beatrice} will grant our wishes soon anyway. ...Stupid Battler. ...Kihhihihihi."" ",""".........But {f:5:Beatrice} would grant your wishes soon anyway. ......Stupid Battler. ......Kihhihihihi.""","""......Even though {f:5:Beatrice} will grant our wishes soon anyway. ...Stupid Battler. ...Kihhihihihi."" ",「………ベアトリーチェがすぐに願いを叶えてくれるのに。……戦人はばか。……きっひひひひ。」,「………ベアトリーチェがすぐに願いを叶えてくれるのに。……戦人はばか。……きっひひひひ」,""".........{f:5:Беатриче} скоро так или иначе исполнит наши желания. ......Баттлер, какой же ты дурак. ......Ки‐хи‐хи‐хи.""",""".........Mas a {f:5:Beatrice} irá garantir seus desejos em breve. ......Battler idiota. ......Kihhihihihi.""",""".........But {f:5:Beatrice} would grant your wishes soon anyway. ......Stupid Battler. ......Kihhihihihi.""",「………明明馬上就有貝阿朵莉切來幫忙實現願望了。……戰人是笨蛋。……唧、嘻嘻嘻嘻。」,「………明明马上就有贝阿朵莉切来帮忙实现愿望了。……战人是笨蛋。……唧、嘻嘻嘻嘻。」,""".........But {f:5:Beatrice} would grant your wishes soon anyway. ......Stupid Battler. ......Kihhihihihi.""","""... E ad ogni modo Beatrice esaudirà presto i nostri desideri. ... Stupido d'un Battler. ... Kihhihihihi.""",""".........But {f:5:Beatrice} would grant your wishes soon anyway. ......Stupid Battler. ......Kihhihihihi.""",""".........But {f:5:Beatrice} would grant your wishes soon anyway. ......Stupid Battler. ......Kihhihihihi."""
,"At that time, the phone rang out again... ","Then, the phone rang out again......","At that time, the phone rang out again... ",その時、再び電話が鳴り響いた……。,その時、再び電話が鳴り響いた……。,И тут вновь зазвонил телефон...,"Então, o telefone tocou mais uma vez......","Then, the phone rang out again......",此時，電話的鈴聲再次響起……。,此时，电话的铃声再次响起……。,"Then, the phone rang out again......","In quel momento, il telefonò squillò nuovamente...","Then, the phone rang out again......","Then, the phone rang out again......"
,Maria stood up and grabbed the receiver. ,"Maria stood up, and grabbed the receiver.",Maria stood up and grabbed the receiver. ,真里亞は立ち上がり、受話器を取る。,真里亞は立ち上がり、受話器を取る。,Мария встала и сняла трубку.,"Maria se levantou, e o tirou do gancho.","Maria stood up, and grabbed the receiver.",真里亞站了起來，拿起了話筒。,真里亚站了起来，拿起了话筒。,"Maria stood up, and grabbed the receiver.","Maria si alzò, e sollevò la cornetta.","Maria stood up, and grabbed the receiver.","Maria stood up, and grabbed the receiver."
Ushiromiya Maria,"""Uu-. Hello. ...Uu-? Uu-!!!"" ","""Uu. Hello. ......Uu? Uu!!!""","""Uu-. Hello. ...Uu-? Uu-!!!"" ",「うー。もしもし。……うー？うー！！！」,「うー。もしもし。……うー？　うー！！！」,"""У‐у. Алло. ......У‐у? У‐у!!!""","""Uu. Alô. ......Uu? Uu!!!""","""Uu. Hello. ......Uu? Uu!!!""",「嗚——。喂喂。……嗚——？嗚——！！！」,「呜——。喂喂。……呜——？呜——！！！」,"""Uu. Hello. ......Uu? Uu!!!""","""Uu-. Pronto. ... Uu-? Uu-!!!""","""Uu. Hello. ......Uu? Uu!!!""","""Uu. Hello. ......Uu? Uu!!!"""
,"Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the house. ","Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the guesthouse.","Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the house. ",もちろんその電話の音は、ゲストハウスを飛び出そうとしていた戦人の耳にも届いていた。,もちろんその電話の音は、ゲストハウスを飛び出そうとしていた戦人の耳にも届いていた。,"Звук звонка, разумеется, достиг и ушей Баттлера, когда он уже готов был выскочить из дома.","É claro, o som do telefone também chegou aos ouvidos de Battler quando ele estava prestes a sair correndo da casa de hóspedes.","Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the guesthouse.",當然，這個電話鈴聲也傳入了正要衝出賓館的戰人的耳中。,当然，这个电话铃声也传入了正要冲出宾馆的战人的耳中。,"Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the guesthouse.","Naturalmente, lo squillo del telefono raggiunse anche le orecchie di Battler che stava per fiondarsi fuori dalla casa.","Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the guesthouse.","Of course, the sound of the phone also reached Battler's ears as he was about to dash out of the guesthouse."
,"With a violent forcefulness, he turned around and dashed into the cousins' room... ","With a violent forcefulness, he turned around and dashed into the cousins' room...","With a violent forcefulness, he turned around and dashed into the cousins' room... ",猛烈な勢いで引き返し、いとこ部屋に飛び込んでくる…。,猛烈な勢いで引き返し、いとこ部屋に飛び込んでくる…。,"Яростно развернувшись, он бросился обратно в комнату для кузенов и кузин...","De forma vigorosa, ele deu meia volta e correu em direção ao quarto dos primos...","With a violent forcefulness, he turned around and dashed into the cousins' room...",他以迅猛之勢折返，跑回了堂兄妹房間…。,他以迅猛之势折返，跑回了堂兄妹房间…。,"With a violent forcefulness, he turned around and dashed into the cousins' room...",Girò sui tacchi con veemenza e andò di corsa nella stanza dei cugini...,"With a violent forcefulness, he turned around and dashed into the cousins' room...","With a violent forcefulness, he turned around and dashed into the cousins' room..."
Ushiromiya Battler,"""M-Maria...! Who...was the phone call from...?!"" ","""M‐Maria......! The phone call, ......who's it from...?!""","""M-Maria...! Who...was the phone call from...?!"" ",「ま、真里亞……！　電話って、……誰からだッ…？！」,「ま、真里亞……！　電話って、……誰からだッ…？！」,"""М‐Мария! Кто... от кого звонок?!""","""M‐Maria......! O telefonema, ......de quem era...?!""","""M‐Maria......! The phone call, ......who's it from...?!""",「真、真里亞……！這電話，……是誰打來的…？！」,「真、真里亚……！这电话，……是谁打来的…？！」,"""M‐Maria......! The phone call, ......who's it from...?!""","""M-Maria...! Chi... ha telefonato...?!""","""M‐Maria......! The phone call, ......who's it from...?!""","""M‐Maria......! The phone call, ......who's it from...?!"""
