Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"George-aniki gazed through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it. ","George‐aniki was gazing through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it."," George-aniki gazed through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it.",譲治の兄貴は、カーテンを閉じた窓の隙間から、中庭と、それを囲む屋敷を眺めている。,譲治の兄貴は、カーテンを閉じた窓の隙間から、中庭と、それを囲む屋敷を眺めている。,"Джордж‐аники пристально смотрел в окно через проём в занавесках, разглядывая внутренний двор и окружавший его особняк.","O George‐aniki estava olhando através da janela, por uma fresta nas cortinas fechadas, olhando para o pátio e a mansão que o rodeava.","George‐aniki was gazing through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it.",讓治大哥站在窗前，從緊閉的窗簾縫隙眺望著里院，以及四周的大屋。,让治大哥站在窗前，从紧闭的窗帘缝隙眺望着里院，以及四周的大屋。,"George-aniki gazed through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it. ","George-aniki guardò attraverso una fessura delle tende della finestra, guardando sul cortile e la villa che lo circondava.","Attraverso uno spiraglio tra le tende chiuse della finestra, il fratellone George stava scrutando la villa, e il cortile che la circondava...","George-aniki pencerenin yanındaki kapalı perdelerin aralığından, avluya ve onu çevreleyen malikaneye bakıyordu."
,...I didn't know whether he was checking to see if a suspicious shadow would become visible through the window... or whether he was wondering to himself about something. ,"......Whether he was checking to see if any suspicious shadows would become visible through the window, ...or whether he was engaged in some deep internal conversation, ...I couldn't tell.","......I didn't know whether he was checking to see if a suspicious shadow would become visible through the window, ...or whether he was wondering to himself about something.",……不審者の影が窓に映らないか確認しているのか、…何かに対し自問自答しているのか、…わからない。,……不審者の影が窓に映らないか確認しているのか、…何かに対し自問自答しているのか、…わからない。,"......Выжидал ли он, если вдруг за окном появится подозрительная тень... или о чём‐то размышлял... я не знаю.","......Se ele estava checando para ver se não havia nenhuma sombra suspeita visível através da janela, ...ou se estava envolvido em alguma conversa interior profunda, ...eu não saberia dizer.","......Whether he was checking to see if any suspicious shadows would become visible through the window, ...or whether he was engaged in some deep internal conversation, ...I couldn't tell.",……他是在檢查窗戶有沒有映出可疑人物的影子嗎？…還是在對著什麼自問自答？…不清楚。,……他是在检查窗户有没有映出可疑人物的影子吗？…还是在对着什么自问自答？…不清楚。,...I didn't know whether he was checking to see if a suspicious shadow would become visible through the window... or whether he was wondering to himself about something. ,... Non sapevo se stava controllando se qualche ombra sospetta divenisse visibile attraverso la finestra... o se si stava domandando qualcosa.,Non sapevo se stesse controllando se qualche ombra sospetta si sarebbe riflessa sulla finestra... o se stesse riflettendo tra sé e sé.,"......Pencereden şüpheli bir gölgenin görünüp görünmeyeceğini mi kontrol ediyordu, ...yoksa kendi içinde derin düşüncelere mi dalmıştı, ...bilemiyordum."
,Jessica was sitting sideways on the sofa next to Aunt Natsuhi...with a dead expression on her face. ,Jessica was sitting at an angle on the sofa next to Aunt Natsuhi's...with a dead expression on her face.," Jessica was sitting sideways on the sofa next to Natsuhi oba-san, ...with a dead expression on her face.",朱志香は、夏妃伯母さんの脇のソファーに斜めに腰掛け、…死んだような表情を浮かべていた。,朱志香は、夏妃伯母さんの脇のソファーに斜めに腰掛け、…死んだような表情を浮かべていた。,Джессика с безжизненным выражением лица сидела на диване рядом с тётей Нацухи.,Jessica estava em um assento numa posição diagonal e próxima à tia Natsuhi...com uma expressão sem vida em seu rosto.,Jessica was sitting at an angle on the sofa next to Aunt Natsuhi's...with a dead expression on her face.,朱志香斜靠在夏妃伯母旁邊的沙發上，…一臉生無可戀的表情。,朱志香斜靠在夏妃伯母旁边的沙发上，…一脸生无可恋的表情。,Jessica was sitting sideways on the sofa next to Aunt Natsuhi...with a dead expression on her face. ,Jessica era seduta sul lato del divano accanto a Natsuhi oba-san... con un'espressione tombale sulla faccia.,"Jessica si era seduta sul divano con una postura inclinata, accanto a zia Natsuhi... con un'espressione in volto priva di vita...","Jessica, Natsuhi Teyze'nin yanındaki kanepede belli bir açıyla...yüzündeki ölü ifadeyle oturuyordu."
,"...And every once in a while, as though she'd just remembered something, she'd take out the inhaler she had used during her asthma attack and stick it in her mouth. ","......And every once in a while, as though she'd just remembered something, she would take out the inhaler that she had used during her asthma attack and stick it in her mouth.","......And every once in a while, as though she'd just remembered something, she would take out the inhaler that she had used during her asthma attack and stick it in her mouth.",……そして、時折思い出したように、あの喘息の発作の時に使っていた吸入器を取り出し、くわえていた。,……そして、時折思い出したように、あの喘息の発作の時に使っていた吸入器を取り出し、くわえていた。,"......И время от времени, словно вспоминая о чём‐то, она вытаскивала свой ингалятор, который использовала во время приступов астмы, и засовывала его в рот.","......E de vez em quando, como se ela se lembrasse de algo, pegava o inalador que ela usava quando tinha ataques de asma e o colocava na boca.","......And every once in a while, as though she'd just remembered something, she would take out the inhaler that she had used during her asthma attack and stick it in her mouth.",……時而像是回想起了什麼，取出哮喘發作時用過的吸入器，放進嘴裡。,……时而像是回想起了什么，取出哮喘发作时用过的吸入器，放进嘴里。,"...And every once in a while, as though she'd just remembered something, she'd take out the inhaler she had used during her asthma attack and stick it in her mouth. ","... E ogni tanto, come se avesse appena ricordato qualcosa, tirava fuori l'inalatore che aveva usato durante il suo attacco d'asma e lo inseriva nella sua bocca.","E come ogni tanto si ricordava di fare, tirava fuori l'inalatore che usava per i suoi attacchi d'asma, per poi tenerselo in bocca...","......Ve arada bir, sanki bir şey hatırlamış gibi, astım krizi sırasında kullandığı astım spreyini çıkarıp ağzına götürüyordu."
,"...I just heard it from Aniki, ...but apparently Jessica liked Kanon-kun. ","...I just heard it from Aniki, but, ......apparently Jessica liked Kanon‐kun.","...I just heard it from Aniki, but,......apparently Jessica liked Kanon-kun.",…さっき兄貴に教えられたが、……朱志香は嘉音くんのことが好きだったらしい。,…さっき兄貴に教えられたが、……朱志香は嘉音くんのことが好きだったらしい。,"...Я недавно услышал это от Аники, но...... вероятно, Джессике нравился Канон‐кун.","...Eu ouvi isso do aniki, mas, ......aparentemente, a Jessica gostava do Kanon‐kun.","...I just heard it from Aniki, but, ......apparently Jessica liked Kanon‐kun.",…剛才大哥告訴我，……朱志香似乎喜歡嘉音君。,…刚才大哥告诉我，……朱志香似乎喜欢嘉音君。,"...I just heard it from Aniki, ...but apparently Jessica liked Kanon-kun. ","... Lo ho appena sentito da Aniki, ma... apparentemente a Jessica piaceva Kanon-kun.","Il fratellone me l'aveva detto poco prima, ma... apparentemente a Jessica piaceva Kanon-kun.","...Az önce Aniki'den duydum ama, ......sanırım Jessica Kanon-kun'dan hoşlanıyormuş."
,It was apparently so vague that she hadn't realized it herself. ,It seems that it was such a vague thing that she hadn't realized it herself., It seems that it was such a vague thing that she hadn't realized it herself.,それは本人もまだ自覚に至っていない淡いものらしかった。,それは本人もまだ自覚に至っていない淡いものらしかった。,"Однако не похоже, чтобы она успела толком понять что‐то сама.",Parece que havia sido algo tão vago que ela nem havia percebido.,It seems that it was such a vague thing that she hadn't realized it herself.,這份淡淡的戀情，好像連她本人都還未察覺。,这份淡淡的恋情，好像连她本人都还未察觉。,It was apparently so vague that she hadn't realized it herself. ,Sembra che fosse una cosa vaga che lei non era riuscita ancora a realizzare.,"Sembrava fosse una sensazione così vaga, da non esserne lei stessa consapevole...",Görünüşe göre bu o kadar belirsiz bir şeydi ki kendisi bile fark etmemişti.
,...You know. It's the kind of thing other people tend to spot before the person in question realizes it. ,...You know. It's the kind of thing that other people tend to spot before the person in question realizes it.,...You know. It's the kind of thing that other people tend to spot before the person in question realizes it.,…ほらあれだ。周りで見ている人たちの方が、本人よりも先に察してしまうというやつだ。,…ほらあれだ。周りで見ている人たちの方が、本人よりも先に察してしまうというやつだ。,"...Вы наверняка встречались с подобным. Это одна из тех вещей, которую другие люди, наблюдающие со стороны, замечают раньше, чем её замечает и осознаёт человек, о котором идёт речь.",...Você sabe. É o tipo de coisa que outras pessoas acabam notando antes mesmo que a pessoa em questão se dê conta.,...You know. It's the kind of thing that other people tend to spot before the person in question realizes it.,…就是那種吧。周圍旁觀的人，比本人還要先察覺到的那種。,…就是那种吧。周围旁观的人，比本人还要先察觉到的那种。,...You know. It's the kind of thing other people tend to spot before the person in question realizes it. ,... Sai. È quel genere di cose che le altre persone tendono a notare prima che la persona in questione lo realizzi.,Sapete a cosa mi riferisco. Sono quel genere di cose che le persone attorno a noi tendono a notare prima della persona in questione...,"...Bilirsiniz işte. Bu, söz konusu kişi fark etmeden önce diğer insanların fark edebileceği türden bir şey."
,...Which means... she might've first learned of her feelings when the person she liked died. ,"...In that case, ......she might have first learned of her feelings when the person she liked died.","...In that case, ......she might have first learned of her feelings when the person she liked died.",…だとしたら、……想い人の死で初めて、自分の想いに気付いたのかもしれない。,…だとしたら、……想い人の死で初めて、自分の想いに気付いたのかもしれない。,"...В таком случае...... она, возможно, впервые осознала свои чувства, когда человек, которого она любила, умер.","...Nesse caso, ......ela pode ter percebido seus próprios sentimentos quando a pessoa que ela gostava morreu.","...In that case, ......she might have first learned of her feelings when the person she liked died.",…果真如此的話，……那麼她說不定是由心愛之人的死，才第一次察覺到了自己的心意。,…果真如此的话，……那么她说不定是由心爱之人的死，才第一次察觉到了自己的心意。,...Which means... she might've first learned of her feelings when the person she liked died. ,... In quel caso... potrebbe aver capito i suoi sentimenti quando la persona che amava era morta.,Se così fosse... forse si era resa conto dei suoi sentimenti solo dopo la morte del suo amato...,"...Bu durumda, ......hissettiklerini daha ilk kez sevdiği kişi öldüğünde fark etmiş olabilir."
,"......It must've been so terrible, so sad. ",.........It was truly pitiful and sad.,.........It was truly pitiful and sad.,………それは、とても気の毒で悲しいことに違いなかった。,………それは、とても気の毒で悲しいことに違いなかった。,.........Это действительно грустно и печально.,.........É realmente lamentável e triste.,.........It was truly pitiful and sad.,………這無疑是一件，無比可怜而又無比悲哀的事。,………这无疑是一件，无比可怜而又无比悲哀的事。,"......It must've been so terrible, so sad. ",... Era veramente triste...,Sicuramente era in uno stato davvero miserabile e deplorevole.,.........Gerçekten acınası ve üzücüydü.
,"Come to think of it, ...Kanon-kun was the one who handed her that inhaler. ...Maybe she was remembering that. ","Come to think of it, ...Kanon‐kun had been the one to hand her that inhaler. ......Maybe she was remembering that."," Come to think of it, ...Kanon-kun had been the one to hand her that inhaler. ......Maybe she was remembering that.",そういえば、…あの吸入器は嘉音くんが差し出してた。……それを思い出しているのだろうか。,そういえば、…あの吸入器は嘉音くんが差し出してた。……それを思い出しているのだろうか。,"Если подумать, Канон‐кун был тем, кто дал ей этот ингалятор. ......Может быть, она вспоминала об этом.","Pensando nisso, ...o Kanon‐kun foi quem entregou aquele inalador para ela. ......Talvez ela estivesse se lembrando daquilo.","Come to think of it, ...Kanon‐kun had been the one to hand her that inhaler. ......Maybe she was remembering that.",說起來，…那個吸入器是嘉音君親手交給她的。……她是在回想當時的情景嗎？,说起来，…那个吸入器是嘉音君亲手交给她的。……她是在回想当时的情景吗？,"Come to think of it, ...Kanon-kun was the one who handed her that inhaler. ...Maybe she was remembering that. ",Pensandoci... è stato proprio Kanon-kun a passarle quell'inalatore. ... Forse si sta ricordando quello.,A ripensarci... Kanon-kun era colui che le aveva passato l'inalatore... Forse era quello ciò che si stava ricordando.,"Bir düşününce, ...ona o astım spreyini veren kişi Kanon-kun'du. ......Belki de bunu hatırlıyordu."
,"I was fishing around Grandfather's study, ...thinking I'd research the meaning of the magic circle on the letter's second sheet. ","As for me, ......I was fishing around Grandfather's study, thinking I'd research the meaning of the magic circle on the second sheet of the letter."," I was fishing around Grandfather's study, ...thinking I'd research the meaning of the magic circle on the second sheet of the letter.",俺は、……あの２枚目の手紙に書かれた魔法陣が何の意味を持つのか調べようと思い、祖父さまの蔵書を漁っていた。,俺は、……あの２枚目の手紙に書かれた魔法陣が何の意味を持つのか調べようと思い、祖父さまの蔵書を漁っていた。,Что до меня...... я обыскивал кабинет дедушки с мыслью отыскать значение магического круга со второго листа письма.,"Quanto a mim, ......eu estava tentando encontrar algo entre os muitos livros do vovô, pensando que eu deveria investigar o significado do círculo mágico na segunda folha da carta.","As for me, ......I was fishing around Grandfather's study, thinking I'd research the meaning of the magic circle on the second sheet of the letter.",而我，……為了查出第二張信紙上畫的魔法陣有什麼意義，在爺爺的藏書中翻閱尋找著。,而我，……为了查出第二张信纸上画的魔法阵有什么意义，在爷爷的藏书中翻阅寻找着。,"I was fishing around Grandfather's study, ...thinking I'd research the meaning of the magic circle on the letter's second sheet. ",Stavo perquisendo la zona intorno allo studio del Nonno... pensando di cercare il significato del cerchio magico sul secondo foglio della lettera.,"Io... rovistai nella libreria di nostro nonno, intento a cercare il significato del cerchio magico scritto sul secondo foglio della lettera.","Bana gelince, ......mektubun ikinci sayfasındaki büyülü çemberin anlamını araştırmak için Büyükbabamın çalışma odasını kurcalıyordum."
,"Even though we were shut up here in a defensive position, my rebellious nature made me want to find some key, some way to resist. ","Even though we were shut up here in a defensive position, my rebellious nature made me want to keep up the offense, find some key to all of this."," Even though we were shut up here in a defensive position, my rebellious nature made me want to find some key, some way to resist.",ここに閉じ篭るという守勢に回りながらも、何かの鍵を見つけたいという攻勢を維持したい俺の反抗心だった。,ここに閉じ篭るという守勢に回りながらも、何かの鍵を見つけたいという攻勢を維持したい俺の反抗心だった。,"Даже несмотря на то, что мы были заперты здесь, заняв оборону, из‐за своего бунтарского характера мне захотелось найти какой‐нибудь ключ или способ дать отпор.","Mesmo que todos nós estivéssemos em uma posição defensiva, a minha natureza rebelde me fez querer ser mais ofensivo, procurando uma resposta para tudo isso.","Even though we were shut up here in a defensive position, my rebellious nature made me want to keep up the offense, find some key to all of this.",即便我們轉為了守勢，閉守在這裡一步不出，我的反抗之心還是想找出什麼關鍵線索來發起攻勢。,即便我们转为了守势，闭守在这里一步不出，我的反抗之心还是想找出什么关键线索来发起攻势。,"Even though we were shut up here in a defensive position, my rebellious nature made me want to find some key, some way to resist. ","Sebbene fossimo chiusi qui in una posizione difensiva, la mia natura ribelle mi faceva venir voglia di cercare qualche chiave, qualche modo per resistere.","Sebbene ci fossimo rinchiusi qui in una posizione difensiva, la mia natura ribelle mi spingeva a muovermi all'attacco, cercando qualche soluzione...","Her ne kadar burada defansif bir pozisyonda kapalı kalmış olsak da, isyankâr doğam hücuma devam etmemi, tüm bunların arkasında yatan anahtarı bulmamı istiyordu."
,"...After all, we've got plenty of time before tomorrow morning. Who could fault me for how I use that time? ","...We have plenty of time until tomorrow morning anyway.{n}No matter what I do with that time, no one can find fault with it.","...After all, we have plenty of time until tomorrow morning. No matter what I do with that time, no one can find fault with it.",…どうせ、明日の朝まで時間はたっぷりあるのだ。その時間に何をしようと、誰も咎めない。,…どうせ、明日の朝まで時間はたっぷりあるのだ。{n}その時間に何をしようと、誰も咎めない。,"...В конце концов, у нас уйма времени до завтрашнего утра.{n}Не важно, что я буду делать с этим временем, никто не будет придираться.","...De qualquer forma, nós ainda temos muito tempo até amanhã de manhã.{n}Não importa o que eu faça durante esse tempo, ninguém vai se importar.","...We have plenty of time until tomorrow morning anyway.{n}No matter what I do with that time, no one can find fault with it.",…反正，到明天早上還有的是時間。{n}這段時間要做什麼，誰都無法置喙。,…反正，到明天早上还有的是时间。{n}这段时间要做什么，谁都无法置喙。,"...After all, we've got plenty of time before tomorrow morning. Who could fault me for how I use that time? ","... Dopotutto, avevamo molto tempo fino alla mattina dell'indomani. Non importa cosa avessi fatto con quel tempo, nessuno me ne avrebbe dato colpa.","Dopotutto, fino a domani mattina c'era un sacco di tempo. Chi potrebbe biasimarmi per come lo stavo impiegando?","...Nasıl olsa yarın sabaha kadar bolca vaktimiz var.{n}Bu süre içinde ne yaparsam yapayım, kimse bunda bir sorun görmez."
,No one else showed that much interest in this magic circle. ,No one else showed that much interest in this magic circle., No one else showed that much interest in this magic circle.,みんなは、この魔法陣にはそれほどの興味を示さなかった。,みんなは、この魔法陣にはそれほどの興味を示さなかった。,Кроме меня никто больше не проявлял такого интереса к этому магическому кругу.,Ninguém demonstrou muito interesse nesse círculo mágico.,No one else showed that much interest in this magic circle.,大家都對這個魔法陣不感興趣。,大家都对这个魔法阵不感兴趣。,No one else showed that much interest in this magic circle. ,Nessuno sembrava mostrare tanto interesse per quel cerchio magico.,Nessuno sembrava mostrare grande interesse per quel cerchio magico...,Başka kimse bu büyülü çembere bu kadar ilgi göstermedi.
