Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,I curse...everything. Why......did it have to be 1986?,I hate...everything. Why...did it have to be 1986? , I hate...everything. Why......did it have to be 1986?,全てが、恨めしい。なぜ、どうして、……１９８６年なのか。,全てが、恨めしい。なぜ、どうして、……１９８６年なのか。,Я... ненавижу всё. Почему...... именно 1986‐й?,Eu amaldiçoei...tudo. Por que......tinha que ser 1986?,I curse...everything. Why......did it have to be 1986?,一切都好可恨。為什麼、為什麼，……是 1986 年？,一切都好可恨。为什么、为什么，……是 1986 年？,I curse...everything. Why......did it have to be 1986?,I curse...everything. Why......did it have to be 1986?,I curse...everything. Why......did it have to be 1986?
Clair,"""I decided......to delegate my fate.""","""I decided... ...to abandon control over everything."" ","""I decided......to abandon everything.""",「私は、……委ねる、決断をしました。」,「私は、……委ねる、決断をしました」,"""Я...... решила всё бросить.""","""Eu decidi......delegar ao meu destino.""","""I decided......to delegate my fate.""",「我決定了，……把自己交給命運。」,「我决定了，……把自己交给命运。」,"""I decided......to delegate my fate.""","""I decided......to delegate my fate.""","""I decided......to delegate my fate."""
Ushiromiya Lion,""".........Delegate it......""","""...Abandon control..."" ","""......Abandon......""",「………委ねる……。」,「………委ねる……」,"""......Бросить......""",""".........Delegá‐lo......""",""".........Delegate it......""",「………交給命運……」,「………交给命运……」,""".........Delegate it......""",""".........Delegate it......""",""".........Delegate it......"""
Clair,"""Like the ritual by which I inherited everything from the previous head, ......I decided to put myself in the hands of that fate called a miracle.""","""Like the ceremony in which I inherited everything from the previous Head, ...I decided to abandon myself to the fate known as a miracle."" ","""Like the ceremony in which I inherited everything from the previous Head, ......I decided to abandon myself to the fate known as a miracle.""",「先代当主より全てを受け継いだ儀式の時のように。……私もまた、奇跡という名の運命に身を委ねることを選びました。」,「先代当主より全てを受け継いだ儀式の時のように。……私もまた、奇跡という名の運命に身を委ねることを選びました」,"""Подобно церемонии, в которой я унаследовала всё от предыдущего главы...... я решила предаться судьбе, известной как чудо.""","""Assim como o ritual no qual eu herdei tudo do último chefe, ......eu decidi deixar tudo nas mãos do destino chamado milagre.""","""Like the ritual by which I inherited everything from the previous head, ......I decided to put myself in the hands of that fate called a miracle.""",「就像我從前任當主那繼承一切的儀式一樣。……我也同樣選擇了，把自身交給名叫奇跡的命運。」,「就像我从前任当主那继承一切的仪式一样。……我也同样选择了，把自身交给名叫奇迹的命运。」,"""Like the ritual by which I inherited everything from the previous head, ......I decided to put myself in the hands of that fate called a miracle.""","""Like the ritual by which I inherited everything from the previous head, ......I decided to put myself in the hands of that fate called a miracle.""","""Like the ritual by which I inherited everything from the previous head, ......I decided to put myself in the hands of that fate called a miracle."""
,It may be more accurate to say that I entrusted my fate to a spin of the roulette.,It may be more accurate to say that I abandoned myself to the choice of the roulette. ,It may be more accurate to say that I abandoned myself to the choice of the roulette.,ルーレットに、身を委ねたといった方が、正しいかもしれない。,ルーレットに、身を委ねたといった方が、正しいかもしれない。,"Вернее, я предалась выбору рулетки.",Talvez seja mais correto dizer que eu confiei meu destino ao girar da roleta.,It may be more accurate to say that I entrusted my fate to a spin of the roulette.,也許應該說，把自己委身於輪盤賭，才恰當吧。,也许应该说，把自己委身于轮盘赌，才恰当吧。,It may be more accurate to say that I entrusted my fate to a spin of the roulette.,It may be more accurate to say that I entrusted my fate to a spin of the roulette.,It may be more accurate to say that I entrusted my fate to a spin of the roulette.
,"I—we—could not even decide our own fate, so we let fate decide everything for us.","I...we...could not even decide our own fate, so we let fate decide everything for us. "," I...we...could not even decide our own fate, so we let fate decide everything for us.",私は、私たちは、……自分たちの運命さえ決められなくて。全てを運命に託したのです。,私は、私たちは、……自分たちの運命さえ決められなくて。全てを運命に託したのです。,"Я... мы...... даже не могли решить свою судьбу, так пусть судьба всё решит за нас.","Eu — nós — sequer podíamos decidir o nosso próprio destino, por isso o deixamos decidir tudo por nós.","I—we—could not even decide our own fate, so we let fate decide everything for us.",我、我們，……就連自己的命運都決定不了。把一切托付給了命運。,我、我们，……就连自己的命运都决定不了。把一切托付给了命运。,"I—we—could not even decide our own fate, so we let fate decide everything for us.","I—we—could not even decide our own fate, so we let fate decide everything for us.","I—we—could not even decide our own fate, so we let fate decide everything for us."
,"Perhaps someone's efforts would be rewarded.{n}Or, perhaps all would be joined and set free.{n}Or, perhaps someone would be kind enough to put a stop to this lunacy.","Perhaps one of us will find what they seek. Or, perhaps all will be joined and released. Or, perhaps someone will put a stop to this folly. "," Perhaps one of us will find what they seek. Or, perhaps all will be joined and released. Or, perhaps someone will put a stop to this folly.",誰かが、報われるかもしれない。あるいは全員が結ばれて、解放されるかもしれない。さもなくば誰かがこの愚行を、止めてくれるかもしれない。,誰かが、報われるかもしれない。{n}あるいは全員が結ばれて、解放されるかもしれない。{n}さもなくば誰かがこの愚行を、止めてくれるかもしれない。,"Возможно, один из нас найдёт то, что ищет.{n}Или, может, все объединятся и освободятся.{n}Или же вдруг кто‐нибудь положит конец этой глупости.","Talvez os esforços de um pudessem ser recompensado.{n}Ou, quem sabe, todos se juntariam e seriam libertados.{n}Ou, quem sabe, alguém seria gentil o bastante para colocar um ponto final nesta loucura.","Perhaps someone's efforts would be rewarded.{n}Or, perhaps all would be joined and set free.{n}Or, perhaps someone would be kind enough to put a stop to this lunacy.",也許，有誰能得到回報。{n}或許我們所有人都將能結合，得到解脫。{n}要不然，也許會有誰來阻止這場愚蠢行徑吧。,也许，有谁能得到回报。{n}或许我们所有人都将能结合，得到解脱。{n}要不然，也许会有谁来阻止这场愚蠢行径吧。,"Perhaps someone's efforts would be rewarded.{n}Or, perhaps all would be joined and set free.{n}Or, perhaps someone would be kind enough to put a stop to this lunacy.","Perhaps someone's efforts would be rewarded.{n}Or, perhaps all would be joined and set free.{n}Or, perhaps someone would be kind enough to put a stop to this lunacy.","Perhaps someone's efforts would be rewarded.{n}Or, perhaps all would be joined and set free.{n}Or, perhaps someone would be kind enough to put a stop to this lunacy."
Clair,"""......No matter which fate the roulette chose, I planned to obey its ruling. I would not resist fate. ......After all, ......whenever I have tried in the past, fate has always been heartless to me.........""","""...No matter which fate the roulette chose, I planned to obey its ruling. I will not resist fate. ...After all, whenever I have tried in the past, fate has always been heartless to me......"" ","""......No matter which fate the roulette chose, I planned to obey its ruling. I will not resist fate. ......After all, whenever I have tried in the past, fate has always been heartless to me.........""",「……どの運命をルーレットが指し示そうとも。私はそれに従うことにしました。私は、運命に、抗わない。……抗ったって、……いつだって運命は私に、非情だったんですから………。」,「……どの運命をルーレットが指し示そうとも。私はそれに従うことにしました。私は、運命に、抗わない。……抗ったって、……いつだって運命は私に、非情だったんですから………」,"""......Какую бы судьбу рулетка ни выбрала, я планировала подчиниться её решению. Я не стану противиться судьбе. ......Всякий раз, когда я пыталась, судьба была бессердечна ко мне.........""","""......Não importava qual destino fosse escolhido pela roleta, eu decidi que obedeceria essa regra. Eu não iria me opor ao destino. ......Afinal, ......sempre que tentei no passado, o destino sempre foi impiedoso comigo.........""","""......No matter which fate the roulette chose, I planned to obey its ruling. I would not resist fate. ......After all, ......whenever I have tried in the past, fate has always been heartless to me.........""",「……我決定了，不論輪盤指示出哪種命運，我都要遵命照辦。我，不反抗，命運。……畢竟，哪怕反抗了，……不論何時，命運都對我如此無情………」,「……我决定了，不论轮盘指示出哪种命运，我都要遵命照办。我，不反抗，命运。……毕竟，哪怕反抗了，……不论何时，命运都对我如此无情………」,"""......No matter which fate the roulette chose, I planned to obey its ruling. I would not resist fate. ......After all, ......whenever I have tried in the past, fate has always been heartless to me.........""","""......No matter which fate the roulette chose, I planned to obey its ruling. I would not resist fate. ......After all, ......whenever I have tried in the past, fate has always been heartless to me.........""","""......No matter which fate the roulette chose, I planned to obey its ruling. I would not resist fate. ......After all, ......whenever I have tried in the past, fate has always been heartless to me........."""
,Clair hung her head and let a single tear drop down...,Clair hung her head and let a single tear drop down... ,Clair hung her head and let a single tear drop down...,クレルは俯き、涙の雫を一滴、零す…。,クレルは俯き、涙の雫を一滴、零す…。,"Клэр опустила голову, и капнула единственная слеза...",Clair baixou a cabeça e deixou uma única lágrima escorrer...,Clair hung her head and let a single tear drop down...,克蕾爾垂下頭，落下了一滴，眼淚…。,克蕾尔垂下头，落下了一滴，眼泪…。,Clair hung her head and let a single tear drop down...,Clair hung her head and let a single tear drop down...,Clair hung her head and let a single tear drop down...
,"{y:0:Human}{n:0:Human}s will carelessly say that people have infinite possibilities.{n}However, the Endless Witch......knows how limited those possibilities really are.","Humans will carelessly say that people possess infinite possibilities. However, the Endless Witch...knows how limited those possibilities really are. "," Humans will carelessly say that people have infinite possibilities. However, the Endless Witch......knows how limited those possibilities really are.",人の可能性は無限だと、ニンゲンたちは軽々しく口にする。しかし、無限の魔女は、……本当は有限であることを、知ってしまった。,人の可能性は無限だと、ニンゲンたちは軽々しく口にする。{n}しかし、無限の魔女は、……本当は有限であることを、知ってしまった。,"{y:0:Люд}{n:0:люд}и беспечно говорят, что их возможности безграничны.{n}Однако Ведьма Бесконечности...... знает, как на самом деле ограничены эти возможности.","Os {y:0:Humanos}{n:0:humanos} são sempre descuidados ao dizer que as pessoas possuem infinitas possibilidades.{n}Entretanto, à Bruxa do Infinito......o quão limitadas são essas possibilidades.","{y:0:Human}{n:0:Human}s will carelessly say that people have infinite possibilities.{n}However, the Endless Witch......knows how limited those possibilities really are.",人類們會輕率地講出，人的可能性是無限的。{n}然而，無限的魔女卻已經知道了，……這其實有限。,人类们会轻率地讲出，人的可能性是无限的。{n}然而，无限的魔女却已经知道了，……这其实有限。,"{y:0:Human}{n:0:Human}s will carelessly say that people have infinite possibilities.{n}However, the Endless Witch......knows how limited those possibilities really are.","{y:0:Human}{n:0:Human}s will carelessly say that people have infinite possibilities.{n}However, the Endless Witch......knows how limited those possibilities really are.","{y:0:Human}{n:0:Human}s will carelessly say that people have infinite possibilities.{n}However, the Endless Witch......knows how limited those possibilities really are."
,"So, within the limits of her fate, she tried to find the infinite.","So, out of her limited fate, she tried to create the infinite. "," So, out of her limited fate, she tried to create the infinite.",だから彼女は、その有限の運命の中に、無限を見出そうとした。,だから彼女は、その有限の運命の中に、無限を見出そうとした。,Поэтому из своей ограниченной судьбы она попыталась сотворить бесконечность.,"Por isso, dentro dos limites de seu destino, ela tentou encontrar o infinito.","So, within the limits of her fate, she tried to find the infinite.",所以她想要在有限的命運中，找出無限。,所以她想要在有限的命运中，找出无限。,"So, within the limits of her fate, she tried to find the infinite.","So, within the limits of her fate, she tried to find the infinite.","So, within the limits of her fate, she tried to find the infinite."
,"By entrusting her fate to God, she tried to find the infinite.","By entrusting her fate to God, she tried to create the infinite. "," By entrusting her fate to God, she tried to create the infinite.",自分の運命を、神に委ねることで、無限を見出そうとした。,自分の運命を、神に委ねることで、無限を見出そうとした。,"Доверив свою судьбу Богу, она попыталась сотворить бесконечность.","Ao confiar seu destino a Deus, ela tentou encontrar o infinito.","By entrusting her fate to God, she tried to find the infinite.",決定了，通過把自己的命運托付給神，來找出無限。,决定了，通过把自己的命运托付给神，来找出无限。,"By entrusting her fate to God, she tried to find the infinite.","By entrusting her fate to God, she tried to find the infinite.","By entrusting her fate to God, she tried to find the infinite."
,"However, this did not mean that she abandoned her fate.{n}Because she spun fate's roulette with an unshakable and certain will.","However, this did not mean that she was resigned to her fate. She spun the roulette of fate with an unshakable and certain will. "," However, this did not mean that she was resigned to her fate. She spun the roulette of fate with an unshakable and certain will.",しかしそれは、自分の運命の放棄ではない。なぜなら、運命のルーレットに、絶対の意思で臨んだから。,しかしそれは、自分の運命の放棄ではない。{n}なぜなら、運命のルーレットに、絶対の意思で臨んだから。,"Но это ещё не значит, что она смирилась со своей судьбой.{n}Она раскрутила рулетку судьбы с непоколебимой и абсолютной волей.","Mas isso não significa que ela abandonou seu destino.{n}Porque ela o girava em uma roleta, com a certeza de uma força de vontade inabalável.","However, this did not mean that she abandoned her fate.{n}Because she spun fate's roulette with an unshakable and certain will.",不過，這並不代表著，放棄自己的命運。{n}要問為什麼的話，這是因為，她是在以絕對的意志面對命運的輪盤。,不过，这并不代表着，放弃自己的命运。{n}要问为什么的话，这是因为，她是在以绝对的意志面对命运的轮盘。,"However, this did not mean that she abandoned her fate.{n}Because she spun fate's roulette with an unshakable and certain will.","However, this did not mean that she abandoned her fate.{n}Because she spun fate's roulette with an unshakable and certain will.","However, this did not mean that she abandoned her fate.{n}Because she spun fate's roulette with an unshakable and certain will."
,"A certain fate, where absolutely no one could escape if the epitaph was not solved.","A certain fate, where absolutely no one could escape if the epitaph was not solved. "," A certain fate, where absolutely no one could escape if the epitaph was not solved.",誰も碑文の謎を解けないなら、誰も絶対に逃れられない、絶対の、運命。,誰も碑文の謎を解けないなら、誰も絶対に逃れられない、絶対の、運命。,"Абсолютная судьба, где никто абсолютно точно не спасся бы, не будь эпитафия разгадана.",A certeza de um destino no qual ninguém poderia escapar caso o epitáfio não fosse resolvido.,"A certain fate, where absolutely no one could escape if the epitaph was not solved.",如果誰都沒有解開碑文之謎的話，那就誰都絕對逃不過，絕對的，命運。,如果谁都没有解开碑文之谜的话，那就谁都绝对逃不过，绝对的，命运。,"A certain fate, where absolutely no one could escape if the epitaph was not solved.","A certain fate, where absolutely no one could escape if the epitaph was not solved.","A certain fate, where absolutely no one could escape if the epitaph was not solved."
,"With it, she sealed up the island, herself included.",She sealed off the island with it. Herself included. , And all of it sealed up on the island. Clair as well.,それで島を閉ざした。自分ごと。,それで島を閉ざした。自分ごと。,И всё это было заперто на острове. Включая Клэр.,"Assim, ela selou a ilha, incluindo‐a.","With it, she sealed up the island, herself included.",她把島給禁錮了起來。把自己一起禁錮在了裡面。,她把岛给禁锢了起来。把自己一起禁锢在了里面。,"With it, she sealed up the island, herself included.","With it, she sealed up the island, herself included.","With it, she sealed up the island, herself included."
,"October 4th and 5th, 1986, were sealed away by an absolute and certain will, .........and she entrusted herself to one of the fates that could be chosen in that short span of time on that island.","October 4th and 5th, 1986, were sealed away by an absolute and certain will, ...and she abandoned herself to that short span of time and the one fate out of many that would be chosen on that island. "," October 4th and 5th, 1986, were sealed away by an absolute and certain will, ......and she abandoned herself to that short span of time and the many fates that could be chosen on that island.",１９８６年１０月４日から５日は、絶対の意志で封じられ、………その狭い時間と島の中で選ばれるいずれかの運命に、……彼女は身を任す。,１９８６年１０月４日から５日は、絶対の意志で封じられ、………その狭い時間と島の中で選ばれるいずれかの運命に、……彼女は身を任す。,"4 и 5 октября 1986 года были отъединены абсолютной и определённой волей...... и она предалась этому короткому промежутку времени и многим судьбам, которые могли быть выбраны на этом острове.","Os dias 4 e 5 de outubro de 1986 foram selados pela certeza de uma vontade absoluta, .........ela confiou a si mesma um dos destino que poderiam ser escolhidos durante esse curto período de tempo dentro da ilha.","October 4th and 5th, 1986, were sealed away by an absolute and certain will, .........and she entrusted herself to one of the fates that could be chosen in that short span of time on that island.",1986 年 10 月 4 日到 5 日，被絕對的意志所禁錮，………她把自身交給了，將在這短暫的時間中，將在這個島上被選中的，……某個命運。,1986 年 10 月 4 日到 5 日，被绝对的意志所禁锢，………她把自身交给了，将在这短暂的时间中，将在这个岛上被选中的，……某个命运。,"October 4th and 5th, 1986, were sealed away by an absolute and certain will, .........and she entrusted herself to one of the fates that could be chosen in that short span of time on that island.","October 4th and 5th, 1986, were sealed away by an absolute and certain will, .........and she entrusted herself to one of the fates that could be chosen in that short span of time on that island.","October 4th and 5th, 1986, were sealed away by an absolute and certain will, .........and she entrusted herself to one of the fates that could be chosen in that short span of time on that island."
Clair,""".........And now, my confession truly is over. ......This should be enough to find the motive for the crime. .........If you still do not know, I will say no more. It's not as though...anyone could understand my heart anyway.""","""...And now, my confession is over. ...Isn't that enough to place my motive for the crime? ...If you still do not know, I will say no more. It's not as though anyone could understand my heart anyway."" ","""......And now, my confession is over. ......This should be enough to find the motive for the crime. ......If you still do not know, I will say no more. It's not as though anyone could understand my heart anyway.""",「………これで。今度こそ、私の告白はおしまいです。……私の、事件への動機は、もう充分でしょう。………これでわからぬなら、もはや語りません。どうせ、私の心など誰も、わからぬでしょうから。」,「………これで。今度こそ、私の告白はおしまいです。……私の、事件への動機は、もう充分でしょう。………これでわからぬなら、もはや語りません。どうせ、私の心など誰も、わからぬでしょうから」,"""......На этом моё признание окончено. ......Этого должно быть достаточно, чтобы выяснить мотив. ......Я не скажу больше, если вы до сих пор не понимаете. Всё равно... меня не каждый смог бы понять.""",""".........E agora, a minha confissão está terminada. ......Isto deve ser o suficiente para encontrar uma motivação para o crime. .........Se você ainda não sabe, eu também não direi mais nada. Não é como se eu tivesse pensado...que alguém poderia entender o meu coração.""",""".........And now, my confession truly is over. ......This should be enough to find the motive for the crime. .........If you still do not know, I will say no more. It's not as though...anyone could understand my heart anyway.""",「………至此。這下我的告白，是真的結束了。……我犯案的動機，已經足夠了吧。………如果講到這還不明白的話，那我也不再說了。反正，誰都不會理解，我的心。」,「………至此。这下我的告白，是真的结束了。……我犯案的动机，已经足够了吧。………如果讲到这还不明白的话，那我也不再说了。反正，谁都不会理解，我的心。」,""".........And now, my confession truly is over. ......This should be enough to find the motive for the crime. .........If you still do not know, I will say no more. It's not as though...anyone could understand my heart anyway.""",""".........And now, my confession truly is over. ......This should be enough to find the motive for the crime. .........If you still do not know, I will say no more. It's not as though...anyone could understand my heart anyway.""",""".........And now, my confession truly is over. ......This should be enough to find the motive for the crime. .........If you still do not know, I will say no more. It's not as though...anyone could understand my heart anyway."""
Willard H. Wright,"""Yeah. ......There's no need to say any more.""","""Yeah. ...There's no need to say any more."" ","""Yeah. ......There's no need to say any more.""",「そうだな。……もう、それ以上を語る必要はねェ。」,「そうだな。……もう、それ以上を語る必要はねェ」,"""Да. ......Незачем говорить больше.""","""Sim. ......Não precisa dizer mais nada.""","""Yeah. ......There's no need to say any more.""",「是呢。……已經，沒必要再繼續講了。」,「是呢。……已经，没必要再继续讲了。」,"""Yeah. ......There's no need to say any more.""","""Yeah. ......There's no need to say any more.""","""Yeah. ......There's no need to say any more."""
Clair,"""......After watching how I wandered into a dead‐end of fate, ......Lion, do you see how great a hope you represent to me?""","""...Lion, ...after watching how I have wandered through a dead-end of fate, do you see how great a hope you are to me?"" ","""......Lion. ...After watching how I have wandered through a dead-end of fate, do you see how great a dream you are to me?""",「……運命の袋小路に迷い込んだ私にとって。……理御。あなたが、どれほどの希望であるか、わかるでしょうか。」,「……運命の袋小路に迷い込んだ私にとって。……理御。あなたが、どれほどの希望であるか、わかるでしょうか」,"""......Увидев, как я блуждала в тупике судьбы......... Лион. Ты понимаешь, какая мечта ты для меня?""","""......Após assistir como eu vaguei na direção de um destino sem volta, ......Lion, você consegue ver o quão grandiosa é a esperança que você representa para mim?""","""......After watching how I wandered into a dead‐end of fate, ......Lion, do you see how great a hope you represent to me?""",「……對誤入命運的死胡同的我來說，……理御，你可知，你是個多麼大的希望？」,「……对误入命运的死胡同的我来说，……理御，你可知，你是个多么大的希望？」,"""......After watching how I wandered into a dead‐end of fate, ......Lion, do you see how great a hope you represent to me?""","""......After watching how I wandered into a dead‐end of fate, ......Lion, do you see how great a hope you represent to me?""","""......After watching how I wandered into a dead‐end of fate, ......Lion, do you see how great a hope you represent to me?"""
