Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""Little sister, do you understand the anti-magic toxin that Humans possess?"" ","""My little sister. Do you understand the anti‐magic toxin that {y:0:Human}{n:0:human}s possess?""","""My little sister. Do you understand the anti-magic toxin that humans possess?""",「我が妹よ。そなたはニンゲンの持つ反魔法の毒を理解しておるか？」,「我が妹よ。そなたはニンゲンの持つ反魔法の毒を理解しておるか？」,"""Младшая сестра. Ты знаешь об отрицающем магию токсине, которым обладают {y:0:Люд}{n:0:люд}и?""","""Minha jovem irmã. Consegue compreender a toxina antimagia que os {y:0:Humanos}{n:0:humanos} carregam consigo?""","""My little sister. Do you understand the anti‐magic toxin that {y:0:Human}{n:0:human}s possess?""",「吾妹喲。汝可理解，人類身上的反魔法毒素？」,「吾妹哟。汝可理解，人类身上的反魔法毒素？」,"""My little sister. Do you understand the anti‐magic toxin that {y:0:Human}{n:0:human}s possess?""","""Sorellina mia. Sai cos'è la tossina anti-magia che gli umani possiedono?""","""My little sister. Do you understand the anti‐magic toxin that {y:0:Human}{n:0:human}s possess?""","""My little sister. Do you understand the anti‐magic toxin that {y:0:Human}{n:0:human}s possess?"""
{f:5:Beatrice},"""N-No. What is it, Onee-sama?"" ","""N‐no. What is that, Onee‐sama?""","""N, no. What is that, big sister?""",「い、いいえ。何ですか、お姉様。」,「い、いいえ。何ですか、お姉様」,"""Н‐нет. Что это, старшая сестра?""","""N‐Não. O que é isso, onee‐sama?""","""N‐no. What is that, Onee‐sama?""",「不、不清楚。那是什麼，姐姐大人。」,「不、不清楚。那是什么，姐姐大人。」,"""N‐no. What is that, Onee‐sama?""","""N-No. Che cos'è, Sorellona?""","""N‐no. What is that, Onee‐sama?""","""N‐no. What is that, Onee‐sama?"""
{f:5:Beatrice},"""Well, the time of witches has long since passed. ...Those vile Humans who claim to rule over everything came to deny our existence and possess a powerful toxin."" ","""Hmm. The time of witches has long since passed. ......Those vile {y:0:Human}{n:0:human}s who claim to control everything came to deny our existence and possess a strong toxin.""","""Hmm. The time of witches has long since passed. ......Those vile humans who claim to control everything came to deny our existence and possess a strong toxin.""",「うむ。魔女の時代はもはや遠い過去。……万物を支配したとのたまうニンゲンどもは、我らの存在を否定する、強い毒を持つに至ったのだ。」,「うむ。魔女の時代はもはや遠い過去。……万物を支配したとのたまうニンゲンどもは、我らの存在を否定する、強い毒を持つに至ったのだ」,"""Хм. Времена ведьм давно прошли. ......Гнусные {y:0:Люд}{n:0:люд}и, возомнившие себя Творцами, опровергли нас и завладели сильным токсином.""","""Hmm. A era das bruxas há muito tempo já é passado. ......Aqueles vis {y:0:Humanos}{n:0:humanos} que afirmam controlar tudo e detém de uma poderosa toxina, vieram para negar nossas existências.""","""Hmm. The time of witches has long since passed. ......Those vile {y:0:Human}{n:0:human}s who claim to control everything came to deny our existence and possess a strong toxin.""",「嗯。魔女的時代，已是遙遠的過去。……聲稱支配了萬物的人類們，否定我等的存在，以至具有了強烈的毒素。」,「嗯。魔女的时代，已是遥远的过去。……声称支配了万物的人类们，否定我等的存在，以至具有了强烈的毒素。」,"""Hmm. The time of witches has long since passed. ......Those vile {y:0:Human}{n:0:human}s who claim to control everything came to deny our existence and possess a strong toxin.""","""Hmm. Il tempo delle streghe è finito da tempo. ... Quei vili umani che pretendono di controllare ogni cosa sono arrivati a negare la nostra esistenza e possiedono una forte tossina.""","""Hmm. The time of witches has long since passed. ......Those vile {y:0:Human}{n:0:human}s who claim to control everything came to deny our existence and possess a strong toxin.""","""Hmm. The time of witches has long since passed. ......Those vile {y:0:Human}{n:0:human}s who claim to control everything came to deny our existence and possess a strong toxin."""
{f:5:Beatrice},"""Is that toxin harmful to us...?"" ","""Is that toxin harmful to us...?""","""Is that toxin harmful to us...?""",「その毒は、私たちには有害なのですか…？」,「その毒は、私たちには有害なのですか…？」,"""Этот токсин вреден для нас?..""","""Essa toxina é prejudicial para nós...?""","""Is that toxin harmful to us...?""",「這個毒素，是對我們有害嗎…？」,「这个毒素，是对我们有害吗…？」,"""Is that toxin harmful to us...?""","""Quella tossina è dannosa per noi...?""","""Is that toxin harmful to us...?""","""Is that toxin harmful to us...?"""
{f:5:Beatrice},"""It is extremely dangerous. If we were exposed to it, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time."" ","""It is extremely dangerous. If it got to us, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time.""","""It is extremely dangerous. If it got to us, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time.""",「極めて危険だ。浴びればたちどころに我らの姿を蒸発させてしまうだろう。しかし、不幸中の幸いなことに、我らの存在は未だ極めて希薄だ。そのお陰で、毒の影響も甚大ではない。せいぜい、一時、姿を霞にされてしまうくらいだ。」,「極めて危険だ。浴びればたちどころに我らの姿を蒸発させてしまうだろう。しかし、不幸中の幸いなことに、我らの存在は未だ極めて希薄だ。そのお陰で、毒の影響も甚大ではない。せいぜい、一時、姿を霞にされてしまうくらいだ」,"""Крайне опасен. Если он до нас дойдёт, мы тут же испаримся. Но кое‐что в нашу пользу есть — тот факт, что наше существование по‐прежнему очень слабое. Из‐за этого токсин не влияет на нас слишком сильно. В худшем случае он может на время превратить нас в туман.""","""Ela é extremamente perigosa. Nós provavelmente evaporaríamos no mesmo instante se entrássemos em contato com ela. Porém, nossas existências ainda serem extremamente fracas é algo que está ao nosso favor. Graças a isso, a toxina não chega a nos afetar efetivamente. No pior dos casos, ela pode nos transformar em névoa por um certo período de tempo.""","""It is extremely dangerous. If it got to us, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time.""",「極其危險。一沐浴於此毒中，我等的身形即會即刻蒸發。不過，不幸中的大幸，我等的存在尚且極其的稀薄。拜此所賜，毒素的影響也並非很大。充其量也就，暫時令身形化為霧霞。」,「极其危险。一沐浴于此毒中，我等的身形即会即刻蒸发。不过，不幸中的大幸，我等的存在尚且极其的稀薄。拜此所赐，毒素的影响也并非很大。充其量也就，暂时令身形化为雾霞。」,"""It is extremely dangerous. If it got to us, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time.""","""È estremamente pericolosa. Se dovesse arrivare a noi le nostre forme probabilmente evaporerebbero in un istante. Comunque, una cosa a nostro favore è che la nostra esistenza è ancora estremamente debole. Per questo motivo, la tossina non ha grande effetto su di noi. Nel peggiore dei casi, può trasformarci in nebbia per un po'.""","""It is extremely dangerous. If it got to us, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time.""","""It is extremely dangerous. If it got to us, our forms would probably evaporate in an instant. However, one thing we do have in our favor is the fact that our existence is still extremely weak. Because of that, the toxin does not affect us greatly. At worst, it can only transform us into mist for a time."""
{f:5:Beatrice},"""However, we'd rather avoid it if we can, right?"" ","""However, we'd rather avoid it if we can, right?""","""However, we'd rather avoid it if we can, right?""",「しかし、好んで浴びたいものではない、ということですね。」,「しかし、好んで浴びたいものではない、ということですね」,"""Но мы предпочитаем избегать его.""","""Mas é melhor evitarmos ela sempre que possível, certo?""","""However, we'd rather avoid it if we can, right?""",「不過，那並非是能樂意想要沐浴其中的玩意吧。」,「不过，那并非是能乐意想要沐浴其中的玩意吧。」,"""However, we'd rather avoid it if we can, right?""","""Comunque, preferiamo evitarlo se possiamo, giusto?""","""However, we'd rather avoid it if we can, right?""","""However, we'd rather avoid it if we can, right?"""
{f:5:Beatrice},"""Correct. Yes, I see that you are indeed me. You catch on quickly."" ","""Correct. Yes, I see that you are me. You understand quickly.""","""Correct. Yes, I see that you are me. You understand quickly.""",「その通り。さすがは妾。理解が早い。」,「その通り。さすがは妾。理解が早い」,"""Верно. Да, ты — это точно я. Быстро соображаешь.""","""Exatamente. Sim, consigo ver que você sou eu. Você entende tudo bem rápido.""","""Correct. Yes, I see that you are me. You understand quickly.""",「沒錯。不愧是妾身。理解得好快。」,「没错。不愧是妾身。理解得好快。」,"""Correct. Yes, I see that you are me. You understand quickly.""","""Esatto. Sì, vedo che sei me. Capisci in fretta.""","""Correct. Yes, I see that you are me. You understand quickly.""","""Correct. Yes, I see that you are me. You understand quickly."""
,"The older sister appeared to be haughty at first, ......but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know. ","The older sister appeared to be haughty at first, .........but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know.","The older sister appeared to be haughty at first, .........but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know.",姉は、一見すると横柄そうに見えるが、………自分の分身にして妹という存在が嬉しくて仕方ないのか、どんなことでも懇切丁寧に教えてくれた。,姉は、一見すると横柄そうに見えるが、………自分の分身にして妹という存在が嬉しくて仕方ないのか、どんなことでも懇切丁寧に教えてくれた。,"Сначала старшая сестра показалась надменной......... но — может, потому, что она была так счастлива, познакомившись со своим двойником и младшей сестрой — она была более чем готова научить ту всему, что та хотела знать.","A irmã mais velha aparentou ser arrogante no início, .........mas, possivelmente porque ela estava muito feliz de ter encontrado sua dublê e irmã mais nova, ela estava mais do que disposta a ensiná‐la tudo o que ela quisesse saber.","The older sister appeared to be haughty at first, .........but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know.",姐姐雖然乍一看傲慢無禮，………但她大概是為自己的分身兼妹妹的這一存在，高興的不得了吧，不管什麼都懇切細心地教授。,姐姐虽然乍一看傲慢无礼，………但她大概是为自己的分身兼妹妹的这一存在，高兴的不得了吧，不管什么都恳切细心地教授。,"The older sister appeared to be haughty at first, .........but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know.","La Sorella maggiore appariva altezzosa all'inizio... ma, forse perché era così contenta di aver trovato il suo doppio e sua Sorella minore, fu più che disposta ad insegnarle tutto quello che voleva sapere.","The older sister appeared to be haughty at first, .........but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know.","The older sister appeared to be haughty at first, .........but, perhaps because she was so happy to have met her double and little sister, she was more than willing to teach her anything she wanted to know."
,"The first thing she taught was that they were witches, a different type of being than Humans. ","The first thing she had taught her was that they were witches, a different type of being than {y:0:Human}{n:0:human}s."," The first thing she had taught her was that they were witches, a different type of being than humans.",まず、彼女が教えてくれたのは、自分たちは魔女であり、ニンゲンとは異なる存在であるということ。,まず、彼女が教えてくれたのは、自分たちは魔女であり、ニンゲンとは異なる存在であるということ。,"Первым делом она рассказала ей, что они — ведьмы, другой тип бытия, нежели {y:0:Люд}{n:0:люд}и.","A primeira coisa que ensinou foi que elas eram bruxas, uma existência diferente dos {y:0:Humanos}{n:0:humanos}.","The first thing she had taught her was that they were witches, a different type of being than {y:0:Human}{n:0:human}s.",首先，她教給妹妹的是，我們是魔女，是與人類不同的存在。,首先，她教给妹妹的是，我们是魔女，是与人类不同的存在。,"The first thing she had taught her was that they were witches, a different type of being than {y:0:Human}{n:0:human}s.","La prima cosa che le aveva insegnato era che loro erano streghe, un tipo diverso di essere rispetto agli umani.","The first thing she had taught her was that they were witches, a different type of being than {y:0:Human}{n:0:human}s.","The first thing she had taught her was that they were witches, a different type of being than {y:0:Human}{n:0:human}s."
,"Beato had thought her inability to use magic meant she wasn't a witch, but apparently, she was still a witch nonetheless. ","Beato had thought that she wasn't a witch because she couldn't use magic, but apparently, she was still a witch nonetheless."," Beato had thought that she wasn't a witch because she couldn't use magic, but apparently, she was still a witch nonetheless.",ベアトは、魔法が使えない自分は魔女でないと思ってきたが、どうも魔法が使えなくとも、自分は魔女という存在であるらしかった。,ベアトは、魔法が使えない自分は魔女でないと思ってきたが、どうも魔法が使えなくとも、自分は魔女という存在であるらしかった。,"Беато думала, что она не ведьма, раз не может колдовать, но, видимо, она всё равно ведьма.","Beato pensou que ela não fosse uma bruxa pois não podia usar magia, mas, apesar disso, ela ainda era uma bruxa.","Beato had thought that she wasn't a witch because she couldn't use magic, but apparently, she was still a witch nonetheless.",雖然貝阿朵之前以為，不會用魔法的自己不是魔女，但看來事實是即便不會用魔法，自己也是個叫做魔女的存在。,虽然贝阿朵之前以为，不会用魔法的自己不是魔女，但看来事实是即便不会用魔法，自己也是个叫做魔女的存在。,"Beato had thought that she wasn't a witch because she couldn't use magic, but apparently, she was still a witch nonetheless.","A Beato era stato insegnato che non era una strega perché non sapeva usare la magia, ma apparentemente, lo era comunque ancora.","Beato had thought that she wasn't a witch because she couldn't use magic, but apparently, she was still a witch nonetheless.","Beato had thought that she wasn't a witch because she couldn't use magic, but apparently, she was still a witch nonetheless."
,"And, she learned that witches like her were bound by various limitations, unlike Humans. ","Then she was taught that witches such as her, unlike {y:0:Human}{n:0:human}s, were bound by various restrictions."," Then she was taught that witches such as her, unlike humans, were bound by various restrictions.",そして、魔女である自分はニンゲンとは異なり、色々な制約があることを教えてもらった。,そして、魔女である自分はニンゲンとは異なり、色々な制約があることを教えてもらった。,"Потом она узнала, что ведьмы вроде неё в отличие от {y:0:Люд}{n:0:люд}ей связаны различными ограничениями.","Ela então ensinou que bruxas como ela, diferente dos {y:0:Humanos}{n:0:humanos}, estavam atadas a diversas restrições.","Then she was taught that witches such as her, unlike {y:0:Human}{n:0:human}s, were bound by various restrictions.",接著，她獲姐姐教授了，身為魔女的自己，有別於人類有著各種各樣的制約。,接着，她获姐姐教授了，身为魔女的自己，有别于人类有着各种各样的制约。,"Then she was taught that witches such as her, unlike {y:0:Human}{n:0:human}s, were bound by various restrictions.","Poi le era stato insegnato che streghe come lei, al contrario degli umani, sono legate da varie costrizioni.","Then she was taught that witches such as her, unlike {y:0:Human}{n:0:human}s, were bound by various restrictions.","Then she was taught that witches such as her, unlike {y:0:Human}{n:0:human}s, were bound by various restrictions."
,The greatest of those restrictions was the anti-magic toxin possessed by Humans. ,The greatest of those restrictions was the anti‐magic toxin possessed by {y:0:Human}{n:0:human}s., The greatest of those restrictions was the anti-magic toxin possessed by humans.,その最たるものが、ニンゲンの持つ反魔法の毒。,その最たるものが、ニンゲンの持つ反魔法の毒。,"Самое главное — отрицающий магию токсин, которым обладают {y:0:Люд}{n:0:люд}и.",A maior de todas as restrições era a toxina antimagia que os {y:0:Humanos}{n:0:humanos} possuíam.,The greatest of those restrictions was the anti‐magic toxin possessed by {y:0:Human}{n:0:human}s.,而其中最嚴重的，即是人類所具有的反魔法毒素。,而其中最严重的，即是人类所具有的反魔法毒素。,The greatest of those restrictions was the anti‐magic toxin possessed by {y:0:Human}{n:0:human}s.,La più grande di queste restrizioni era la tossina anti-magia posseduta dagli umani.,The greatest of those restrictions was the anti‐magic toxin possessed by {y:0:Human}{n:0:human}s.,The greatest of those restrictions was the anti‐magic toxin possessed by {y:0:Human}{n:0:human}s.
{f:5:Beatrice},"""So, in other words, we mustn't enter a Human's field of vision..."" ","""So, in other words, we mustn't enter a {y:0:Human}{n:0:human}'s field of vision...""","""So, in other words, we mustn't enter a human's field of vision...""",「つまり、簡単に言えば、ニンゲンの視界に入ってはならない、ということですね…。」,「つまり、簡単に言えば、ニンゲンの視界に入ってはならない、ということですね…」,"""Получается, мы не должны появляться в поле зрения {y:0:Челове}{n:0:челове}ка...""","""Ou seja, explicando de forma mais simples, nós não devemos entrar no campo de visão dos {y:0:Humanos}{n:0:humanos}...""","""So, in other words, we mustn't enter a {y:0:Human}{n:0:human}'s field of vision...""",「總之，簡單來講就是別去跨入人類的視界吧…」,「总之，简单来讲就是别去跨入人类的视界吧…」,"""So, in other words, we mustn't enter a {y:0:Human}{n:0:human}'s field of vision...""","""Quindi, in altre parole, non dobbiamo entrare nel campo visivo di un umano...""","""So, in other words, we mustn't enter a {y:0:Human}{n:0:human}'s field of vision...""","""So, in other words, we mustn't enter a {y:0:Human}{n:0:human}'s field of vision..."""
