Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
{f:5:Beatrice},"""......Who am I? To this day, no one has answered me this question. ......For some reason, everyone averts their gaze and evades me.""","""...Who am I? Until today, no one has answered this question. ...For some reason, everyone averts their gaze and evades me."" ","""......Who am I? Until today, no one has answered me this question. ......For some reason, everyone averts their gaze and evades me.""",「……妾は何者なのか。この問いに、今日まで応えてくれた者はおらぬ。……なぜか皆、目を逸らし、はぐらかす。」,「……妾は何者なのか。この問いに、今日まで応えてくれた者はおらぬ。……なぜか皆、目を逸らし、はぐらかす」,"""......Кто я? До сегодняшнего дня никто не ответил мне на этот вопрос. ......Почему‐то все отводили взгляд и избегали меня.""","""......O que eu sou? Até hoje, ninguém respondeu minha questão. ......Por algum motivo, todos desviam seus olhares e me evitam.""","""......Who am I? To this day, no one has answered me this question. ......For some reason, everyone averts their gaze and evades me.""",「……妾身是什麼人？這個問題，直至今日都無一人肯答。……不知為何，大家會都移開視線，支支吾吾地回避。」,「……妾身是什么人？这个问题，直至今日都无一人肯答。……不知为何，大家会都移开视线，支支吾吾地回避。」,"""......Who am I? To this day, no one has answered me this question. ......For some reason, everyone averts their gaze and evades me.""","""......Who am I? To this day, no one has answered me this question. ......For some reason, everyone averts their gaze and evades me.""","""......Who am I? To this day, no one has answered me this question. ......For some reason, everyone averts their gaze and evades me."""
Ushiromiya Kinzo,"""........................""","""........."" ","""..................""",「……………………。」,「……………………」,"""..................""","""........................""","""........................""",「……………………」,「……………………」,"""........................""","""........................""","""........................"""
{f:5:Beatrice},"""......I have known you for a long time. I think of you as my best friend, even as a father. ......That is why I want so much for you to tell me. You must know. ...Who I am.""","""...I have known you for a long time. I think of you as my best friend, even as a father. ...That is why I want so much for you to tell me. You should know. ...Who I am..."" ","""......I have known you for a long time. I think of you as my best friend, even as a father. ......That is why I want so much for you to tell me. You should know. ...Who I am...""",「……そなたとは長い仲だ。妾はそなたを、無二の友であり、そして父ですらあると思っておる。……だからどうか教えて欲しい。そなたは知っているはずだ。…妾が何者であるかを。」,「……そなたとは長い仲だ。妾はそなたを、無二の友であり、そして父ですらあると思っておる。……だからどうか教えて欲しい。そなたは知っているはずだ。…妾が何者であるかを」,"""......Я давно знаю тебя. Я думаю о тебе, как о своём лучшем друге и даже как об отце. ......Поэтому я так сильно хочу, чтобы ты рассказал мне. Я должна знать. ...Кто я...""","""......Eu te conheço há muito tempo. Eu penso em você como meu melhor amigo, mesmo sendo pai. ......Por isso, eu quero muito que me diga. Você deve saber. ...Quem eu sou.""","""......I have known you for a long time. I think of you as my best friend, even as a father. ......That is why I want so much for you to tell me. You must know. ...Who I am.""",「……妾身與汝是長年之交。豈止是把汝當成了獨一無二的朋友，甚至是將汝視為了父親。……所以請千萬告訴妾身。汝理應知道的。…妾身是什麼人？」,「……妾身与汝是长年之交。岂止是把汝当成了独一无二的朋友，甚至是将汝视为了父亲。……所以请千万告诉妾身。汝理应知道的。…妾身是什么人？」,"""......I have known you for a long time. I think of you as my best friend, even as a father. ......That is why I want so much for you to tell me. You must know. ...Who I am.""","""......I have known you for a long time. I think of you as my best friend, even as a father. ......That is why I want so much for you to tell me. You must know. ...Who I am.""","""......I have known you for a long time. I think of you as my best friend, even as a father. ......That is why I want so much for you to tell me. You must know. ...Who I am."""
Ushiromiya Kinzo,""".................. ............Why do you worry about something like that? You are {f:5:Beatrice}. The master of this mansion, is that not so? ......What more could you want to know?""","""......... ......Why are you worried about something like that? You are {f:5:Beatrice}. The Master of this mansion, is that not so? ...What more could you want to know?"" ","""........................Why are you worried about something like that? You are Beatrice. The Master of this mansion, is that not so? ......What more could you want to know?""",「………………。…………なぜに、そのようなことが気になるのか。そなたはベアトリーチェ。この屋敷の主ではないか。……それ以上の何を知りたいというのか。」,「………………。…………なぜに、そのようなことが気になるのか。そなたはベアトリーチェ。この屋敷の主ではないか。……それ以上の何を知りたいというのか」,"""........................Почему тебя беспокоит что‐то подобное этому? Ты {f:5:Беатриче}. Хозяйка этого особняка, разве это не так? ......Что ещё ты хочешь знать?""",""".................. ............Por que está preocupada com algo assim? Você é {f:5:Beatrice}.{n}A mestra desta mansão, não é isso? ......O que mais poderia querer?""",""".................. ............Why do you worry about something like that? You are {f:5:Beatrice}. The master of this mansion, is that not so? ......What more could you want to know?""",「………………。…………為什麼，要在意這種事呢？汝不就是貝阿朵莉切，這座宅邸的主人麼？……除此之外，汝還想知道什麼呢？」,「………………。…………为什么，要在意这种事呢？汝不就是贝阿朵莉切，这座宅邸的主人么？……除此之外，汝还想知道什么呢？」,""".................. ............Why do you worry about something like that? You are {f:5:Beatrice}. The master of this mansion, is that not so? ......What more could you want to know?""",""".................. ............Why do you worry about something like that? You are {f:5:Beatrice}. The master of this mansion, is that not so? ......What more could you want to know?""",""".................. ............Why do you worry about something like that? You are {f:5:Beatrice}. The master of this mansion, is that not so? ......What more could you want to know?"""
{f:5:Beatrice},"""............I do not know.""","""......I do not know."" ","""............I do not know.""",「…………わからぬ。」,「…………わからぬ」,"""............Я не знаю.""","""............Eu não sei.""","""............I do not know.""",「…………不知道。」,「…………不知道。」,"""............I do not know.""","""............I do not know.""","""............I do not know."""
Ushiromiya Kinzo,"""What's this? ......Don't you even understand yourself what it is you want to know? That is baffling. In my younger days, I sometimes found myself wanting to play in the maze of thought that has no exit. Maybe that is what your worries are...""","""What's this? ...Don't you even understand what it is you want to know? How mysterious. In one's youth, there are times one wants to play in the maze of thought that has no exit. Perhaps that's what your worries are..."" ","""What's this? ......Don't you even understand yourself what it is you want to know? That is baffling. In my younger days, I sometimes wanted to play in the maze of thought that has no exit. Maybe that is what your worries are...""",「何だ。……何が知りたいのか、自分でもわからぬというのか。それは不可解な。若き日には、出口無き思考の迷路にて遊びたくなることもある。そなたの悩みもそれであろう…。」,「何だ。……何が知りたいのか、自分でもわからぬというのか。それは不可解な。若き日には、出口無き思考の迷路にて遊びたくなることもある。そなたの悩みもそれであろう…」,"""Как же так? ......Ты даже сама не понимаешь, что хочешь узнать? Это сбивает с толку. В дни моей молодости я иногда хотел играть в лабиринте мыслей, из которого не было выхода. Может быть, тебя это тревожит...""","""O que é isso? ......Você ainda não entendeu nem mesmo o que você quer saber? Isso é desconcertante. Nos meus dias de juventude, algumas vezes eu me deparava querendo brincar em um labirinto de pensamentos que não tivesse saída. Talvez seja isto que suas preocupações sejam...""","""What's this? ......Don't you even understand yourself what it is you want to know? That is baffling. In my younger days, I sometimes found myself wanting to play in the maze of thought that has no exit. Maybe that is what your worries are...""",「怎麼？……想知道什麼，連自己都不知道嗎？這可匪夷所思啊。在年輕的時候，有時是會想在沒有出口的思考迷宮中暢游的。汝的煩惱正是如此吧…」,「怎么？……想知道什么，连自己都不知道吗？这可匪夷所思啊。在年轻的时候，有时是会想在没有出口的思考迷宫中畅游的。汝的烦恼正是如此吧…」,"""What's this? ......Don't you even understand yourself what it is you want to know? That is baffling. In my younger days, I sometimes found myself wanting to play in the maze of thought that has no exit. Maybe that is what your worries are...""","""What's this? ......Don't you even understand yourself what it is you want to know? That is baffling. In my younger days, I sometimes found myself wanting to play in the maze of thought that has no exit. Maybe that is what your worries are...""","""What's this? ......Don't you even understand yourself what it is you want to know? That is baffling. In my younger days, I sometimes found myself wanting to play in the maze of thought that has no exit. Maybe that is what your worries are..."""
,"Kinzo laughed as though it was a trivial matter. ...However, I couldn't help but feel that this behavior was nothing but another attempt to force me to stop my further questioning.","Kinzo laughed as though it was a trivial matter. ...However, I couldn't help but feel that this behavior was another attempt to force me to stop any further questioning. ","Kinzo laughed as though it was a trivial matter....However, I couldn't help but feel that this behavior was another attempt to force me to stop my further questioning.",金蔵は、些細なことだと笑ってみせる。…しかし、その仕草もまた、妾にこの疑問をこれ以上、抱かせないためのものにしか感じられない。,金蔵は、些細なことだと笑ってみせる。…しかし、その仕草もまた、妾にこの疑問をこれ以上、抱かせないためのものにしか感じられない。,"Кинзо смеялся так, словно это был пустяковый вопрос. ...Однако я не могла не почувствовать, что это было очередной попыткой заставить меня прекратить дальнейшие расспросы.","Kinzo riu como se fosse algo trivial. ...Entretanto, eu não posso evitar sentir que esse comportamento é nada mais do que outra tentativa de me forçar a parar de fazer novas perguntas.","Kinzo laughed as though it was a trivial matter. ...However, I couldn't help but feel that this behavior was nothing but another attempt to force me to stop my further questioning.",金藏笑著將此稱為了微不足道的小事。…可是，從這副言行上，妾身無法不意識到，他是希望妾身不要再抱有這個疑問。,金藏笑着将此称为了微不足道的小事。…可是，从这副言行上，妾身无法不意识到，他是希望妾身不要再抱有这个疑问。,"Kinzo laughed as though it was a trivial matter. ...However, I couldn't help but feel that this behavior was nothing but another attempt to force me to stop my further questioning.","Kinzo laughed as though it was a trivial matter. ...However, I couldn't help but feel that this behavior was nothing but another attempt to force me to stop my further questioning.","Kinzo laughed as though it was a trivial matter. ...However, I couldn't help but feel that this behavior was nothing but another attempt to force me to stop my further questioning."
{f:5:Beatrice},"""........................... ...Hmph. ......So not even you will tell me that...after all.""","""............ ...Hmph. ...So you won't tell me...after all."" ","""........................Hmph. ......So you won't tell me that, ...after all.""",「………………………。…ふ。……やはり、…そなたもそれを語ってはくれぬのか。」,「………………………。…ふ。……やはり、…そなたもそれを語ってはくれぬのか」,"""........................Хмф. ......Значит, ты всё‐таки так и не скажешь мне это ....""","""........................... ...Hmph. ......Então nem mesmo você vai me dizer...""","""........................... ...Hmph. ......So not even you will tell me that...after all.""",「………………………。…呼。……果然，…汝也不肯講嗎？」,「………………………。…呼。……果然，…汝也不肯讲吗？」,"""........................... ...Hmph. ......So not even you will tell me that...after all.""","""........................... ...Hmph. ......So not even you will tell me that...after all.""","""........................... ...Hmph. ......So not even you will tell me that...after all."""
Ushiromiya Kinzo,"""There is nothing to tell. You are {f:5:Beatrice}. Isn't that more than enough?""","""There is nothing to tell. You are {f:5:Beatrice}. Isn't that more than enough?"" ","""There is nothing to tell. You are Beatrice. Isn't that more than enough?""",「語ることなど何もない。そなたはベアトリーチェだ。それで充分ではないか。」,「語ることなど何もない。そなたはベアトリーチェだ。それで充分ではないか」,"""Тут не о чем говорить. Ты {f:5:Беатриче}. Разве этого не более чем достаточно?""","""Não há nada para ser dito. Você é {f:5:Beatrice}. Isso não é mais do que suficiente?""","""There is nothing to tell. You are {f:5:Beatrice}. Isn't that more than enough?""",「沒什麼好講的。汝是貝阿朵莉切。這不就足夠了嗎？」,「没什么好讲的。汝是贝阿朵莉切。这不就足够了吗？」,"""There is nothing to tell. You are {f:5:Beatrice}. Isn't that more than enough?""","""There is nothing to tell. You are {f:5:Beatrice}. Isn't that more than enough?""","""There is nothing to tell. You are {f:5:Beatrice}. Isn't that more than enough?"""
{f:5:Beatrice},"""......No, that's not it. ............What I wish to know is not my name. It is...who...I am.""","""...No, that's not it. ......What I wish to know is not my name. It is... who... I am. ","""......No, that's not it. .........What I wish to know is not my name. It is... who I... am.",「……いいや、違う。…………妾が知りたいのは名前ではない。妾が、何者なのか、だ。,「……いいや、違う。…………妾が知りたいのは名前ではない。妾が、何者なのか、だ」,"""......Нет, это не так. .........То, что я хочу знать, не моё имя. А...кто...я.""","""......Não, não é isso. ............O que eu desejo não é saber meu nome. É saber...quem...sou eu.""","""......No, that's not it. ............What I wish to know is not my name. It is...who...I am.""",「……不，不對。…………妾身想知道的不是名字。而是，妾身是，什麼人。」,「……不，不对。…………妾身想知道的不是名字。而是，妾身是，什么人。」,"""......No, that's not it. ............What I wish to know is not my name. It is...who...I am.""","""......No, that's not it. ............What I wish to know is not my name. It is...who...I am.""","""......No, that's not it. ............What I wish to know is not my name. It is...who...I am."""
{f:5:Beatrice},"""......Who am I, what am I? ...How long have I been here, ...and how long will I continue my days here?""","...Who am I? What am I? ...How long have I been here, ...and how long will I have to continue my days here?"" ","......Who am I, what am I? ...How long have I been here, ...and how long will I be able to continue my days here?""",……妾は誰で、何で。…いつからここにいて、…そしていつまでここで日々を過ごせば良いのか。」,「……妾は誰で、何で。…いつからここにいて、…そしていつまでここで日々を過ごせば良いのか」,"""......Кто я, что я? ...Сколько времени я уже провела тут... и как долго я ещё смогу проводить свои дни здесь?""","""......Quem sou eu, o que sou eu? ...Quanto tempo estou aqui, ...e quanto tempo ainda irei continuar meus dias aqui?""","""......Who am I, what am I? ...How long have I been here, ...and how long will I continue my days here?""",「……妾身是誰，是什麼？…是從何時開始在此，…還要在此生活多久才行？」,「……妾身是谁，是什么？…是从何时开始在此，…还要在此生活多久才行？」,"""......Who am I, what am I? ...How long have I been here, ...and how long will I continue my days here?""","""......Who am I, what am I? ...How long have I been here, ...and how long will I continue my days here?""","""......Who am I, what am I? ...How long have I been here, ...and how long will I continue my days here?"""
Ushiromiya Kinzo,"""........................ ...I really should bring some black tea. Do you not think it a waste of all this fine weather?""","""......... ...I really should bring some black tea. Don't you think it a waste of all this fine weather?"" ","""..................I really should bring some black tea. Do you not think it a waste of all this fine weather?""",「……………………。…やはり紅茶を持ってこよう。せっかくの陽気が勿体無いとは思わぬか。」,「……………………。…やはり紅茶を持ってこよう。せっかくの陽気が勿体無いとは思わぬか」,"""..................Я действительно должен принести чёрный чай. Тебе не кажется, что это бесполезная трата такой хорошей погоды?""","""........................ ...Eu realmente devo ir buscar um pouco de chá preto. Você não acha que isso é um desperdício de todo esse clima agradável?""","""........................ ...I really should bring some black tea. Do you not think it a waste of all this fine weather?""",「……………………。…還是去把紅茶拿來吧。不覺得這是在浪費這難得的明媚陽光嗎？」,「……………………。…还是去把红茶拿来吧。不觉得这是在浪费这难得的明媚阳光吗？」,"""........................ ...I really should bring some black tea. Do you not think it a waste of all this fine weather?""","""........................ ...I really should bring some black tea. Do you not think it a waste of all this fine weather?""","""........................ ...I really should bring some black tea. Do you not think it a waste of all this fine weather?"""
{f:5:Beatrice},""".................................""","""............"" ",""".....................""",「……………………………。」,「……………………………」,""".....................""",""".................................""",""".................................""",「……………………………」,「……………………………」,""".................................""",""".................................""","""................................."""
Ushiromiya Battler,""".........What is this all about...? Somehow, it looks like the story of your past, right?""","""......What's this all about...? It looks like it's probably the story of your past, right?"" ",""".........What is this all about...? Somehow, it looks like the story of your past, right?""",「………これは何の話だ…？　どうやらお前の昔話のようだが？」,「………これは何の話だ…？　どうやらお前の昔話のようだが？」,""".........Что это всё значит?.. Так или иначе, это похоже на историю твоего прошлого, правильно?""",""".........Sobre o que é tudo isso...? De alguma forma, parece como a história do seu passado, certo?""",""".........What is this all about...? Somehow, it looks like the story of your past, right?""",「………這是什麼…？看起來像是你的陳年舊事啊？」,「………这是什么…？看起来像是你的陈年旧事啊？」,""".........What is this all about...? Somehow, it looks like the story of your past, right?""",""".........What is this all about...? Somehow, it looks like the story of your past, right?""",""".........What is this all about...? Somehow, it looks like the story of your past, right?"""
{f:5:Beatrice},"""It appears so. ...To think that we would go this far back...""","""Something like that. ...To think I would go this far back..."" ","""Something like that. ...To think that I would go this far back...""",「そのようだな。…まさかここまで遡るとは。」,「そのようだな。…まさかここまで遡るとは」,"""Что‐то вроде того. ...Никогда бы не подумала, что загляну так далеко в прошлое...""","""Exatamente. ...E pensar que nós voltaríamos tanto assim...""","""It appears so. ...To think that we would go this far back...""",「看似是如此呢。…沒想到竟會追溯到這個地步。」,「看似是如此呢。…没想到竟会追溯到这个地步。」,"""It appears so. ...To think that we would go this far back...""","""It appears so. ...To think that we would go this far back...""","""It appears so. ...To think that we would go this far back..."""
Ushiromiya Battler,"""Wondering who you were... ...It looks like you had some pretty high‐minded worries.""","""Looks like you had some pretty deep worries even then, ...wondering who you were."" ","""It looks like you still had some pretty high-minded worries even then, ...wondering who you were.""",「自分は誰なのか、とはまた、…えらく高尚な悩みをお持ちのようじゃねぇか。」,「自分は誰なのか、とはまた、…えらく高尚な悩みをお持ちのようじゃねぇか」,"""Кто я, что я?.. ...Похоже, ты тогда не хило переживала.""","""Perguntando quem é você... ...Parece que você tinha muitas preocupações.""","""Wondering who you were... ...It looks like you had some pretty high‐minded worries.""",「自問自己是誰嗎，…你倒還真是，心懷了個相當高尚的煩惱啊。」,「自问自己是谁吗，…你倒还真是，心怀了个相当高尚的烦恼啊。」,"""Wondering who you were... ...It looks like you had some pretty high‐minded worries.""","""Wondering who you were... ...It looks like you had some pretty high‐minded worries.""","""Wondering who you were... ...It looks like you had some pretty high‐minded worries."""
{f:5:Beatrice},"""......That is to be expected. At the time, I was unable to understand who I was, or why I was alive.""","""...That is to be expected. At the time, I was unable to understand who I was, or why I was alive."" ","""......That is to be expected. At the time, I was unable to understand who I was, or why I was alive.""",「……無理もないわ。当時の妾は、自分が何者なのか。何の為に生きているのかを理解できなかった。」,「……無理もないわ。当時の妾は、自分が何者なのか。何の為に生きているのかを理解できなかった」,"""......Этого и следовало ожидать. В то время я была не способна понять, кто я, или для чего я жила.""","""......Isso também era esperado. Naquele momento, eu era incapaz de entender quem eu era, ou por que estava viva.""","""......That is to be expected. At the time, I was unable to understand who I was, or why I was alive.""",「……沒辦法的事。當時的妾身，完全不明白自己是什麼人。是為什麼而生。」,「……没办法的事。当时的妾身，完全不明白自己是什么人。是为什么而生。」,"""......That is to be expected. At the time, I was unable to understand who I was, or why I was alive.""","""......That is to be expected. At the time, I was unable to understand who I was, or why I was alive.""","""......That is to be expected. At the time, I was unable to understand who I was, or why I was alive."""
