Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Rudolf,"""......That's...well... ...We've got it easy since we get to go outside, but Aniki's been babysitting Dad for decades now, and that must've been a lot of work. ...I'll accept that, but what's your point, Kyrie?"" ",""".........Well, I guess so. ...We've got it easy since we get to go out into the world, but Aniki's been babysitting Father for decades now, and sure, that must have taken a lot of effort. ......I'll accept that, but what's your point, Kyrie?""","""......That's...well... ...We've got it easy since we get to go outside, but Aniki's been babysitting Dad for decades now, and that must've been a lot of work. ...I'll accept that, but what's your point, Kyrie?"" ",「………そりゃ、まぁ。…俺たちは外に出て気楽でいいが、何十年もお守りをしてきた兄貴は、そりゃ苦労はしたろうな。……それは認めるが、それが何だってんだ、霧江。」,「………そりゃ、まぁ。…俺たちは外に出て気楽でいいが、何十年もお守りをしてきた兄貴は、そりゃ苦労はしたろうな。……それは認めるが、それが何だってんだ、霧江」,""".........Ну, что ж......Нам было легко, так как мы выбрались отсюда, однако Аники нянчится с отцом десятки лет, а это требует больших усилий. ......Я согласен, но что ты хочешь этим сказать, Кирие?""",""".........Bem, creio que sim. ...Nós temos pegado leve desde que saímos para o mundo, mas o aniki tem tomado conta do pai por décadas até hoje, e certamente isso exigiu muito esforço. ......Eu reconheço isso, mas qual o seu ponto, Kyrie?""",""".........Well, I guess so. ...We've got it easy since we get to go out into the world, but Aniki's been babysitting Father for decades now, and sure, that must have taken a lot of effort. ......I'll accept that, but what's your point, Kyrie?""",「………這倒，也是。…搬出去的我們倒是逍遙自在，但當了幾十年老媽子的大哥，是吃了不少苦吧。……這點得承認，不過這又怎麼了啊，霧江？」,「………这倒，也是。…搬出去的我们倒是逍遥自在，但当了几十年老妈子的大哥，是吃了不少苦吧。……这点得承认，不过这又怎么了啊，雾江？」,""".........Well, I guess so. ...We've got it easy since we get to go out into the world, but Aniki's been babysitting Father for decades now, and sure, that must have taken a lot of effort. ......I'll accept that, but what's your point, Kyrie?""","""... Ecco, beh... per noi è facile dato che viviamo fuori, ma Aniki si è preso cura di nostro Padre per decenni ormai, e questo deve aver richiesto molti sforzi. ... Ne prendo atto, ma qual è il punto, Kyrie?""",""".........Well, I guess so. ...We've got it easy since we get to go out into the world, but Aniki's been babysitting Father for decades now, and sure, that must have taken a lot of effort. ......I'll accept that, but what's your point, Kyrie?""",""".........Well, I guess so. ...We've got it easy since we get to go out into the world, but Aniki's been babysitting Father for decades now, and sure, that must have taken a lot of effort. ......I'll accept that, but what's your point, Kyrie?"""
Ushiromiya Kyrie,"""We must acknowledge that Krauss nii-san is Father's caretaker. ...Isn't that right? We've always feared Father...and have pushed the task of caring for him onto Krauss nii-san. Everyone should acknowledge his efforts. ","""We must acknowledge that Krauss nii‐san is Father's caregiver. ......Isn't that true? We have always feared Father, and have been pushing the task of taking care of him onto Krauss nii‐san. I believe everyone here would acknowledge his efforts.""","""We must acknowledge that Krauss nii-san is Father's caretaker. ...Isn't that right? We've always feared Father...and have pushed the task of caring for him onto Krauss nii-san. Everyone should acknowledge his efforts. ",「私たちは、蔵臼兄さんがお父さんの世話人であることを認めざるを得ないのよ。……だってそうでしょう？　私たちはお父さんをずっと恐れてきて、その世話を蔵臼兄さんに押し付けてきたわ。その苦労は誰もが認めるはず。,「私たちは、蔵臼兄さんがお父さんの世話人であることを認めざるを得ないのよ。……だってそうでしょう？　私たちはお父さんをずっと恐れてきて、その世話を蔵臼兄さんに押し付けてきたわ。その苦労は誰もが認めるはず」,"""Мы должны признать Краусса нии‐сана опекуном отца. ......Так ведь? Мы всегда боялись отца и взвалили бремя заботы о нём на Краусса нии‐сана. Мы все должны принять во внимание его старания.""","""Nós precisamos reconhecer que o Krauss nii‐san é o cuidador do pai. ......Não é verdade? Nós sempre tememos o pai, e empurramos a tarefa de tomar conta dele para o Krauss nii‐san. Eu acredito que todos aqui reconhecem os esforços dele.""","""We must acknowledge that Krauss nii‐san is Father's caregiver. ......Isn't that true? We have always feared Father, and have been pushing the task of taking care of him onto Krauss nii‐san. I believe everyone here would acknowledge his efforts.""",「我們不得不承認，藏臼哥是爸的照顧者。……事實正是如此吧？我們一直對爸心存畏懼，把照看爸之事全推到了藏臼哥身上。這份辛苦，不論誰都心裏有數。」,「我们不得不承认，藏臼哥是爸的照顾者。……事实正是如此吧？我们一直对爸心存畏惧，把照看爸之事全推到了藏臼哥身上。这份辛苦，不论谁都心里有数。」,"""We must acknowledge that Krauss nii‐san is Father's caregiver. ......Isn't that true? We have always feared Father, and have been pushing the task of taking care of him onto Krauss nii‐san. I believe everyone here would acknowledge his efforts.""","""Dobbiamo riconoscere che Krauss Nii-san è il tutore di nostro Padre. {n}Non è vero? Noi lo abbiamo sempre temuto, e abbiamo lasciato il compito di occuparsi di lui a Krauss Nii-san. Tutti quanti dovrebbero riconoscere i suoi sforzi.","""We must acknowledge that Krauss nii‐san is Father's caregiver. ......Isn't that true? We have always feared Father, and have been pushing the task of taking care of him onto Krauss nii‐san. I believe everyone here would acknowledge his efforts.""","""We must acknowledge that Krauss nii‐san is Father's caregiver. ......Isn't that true? We have always feared Father, and have been pushing the task of taking care of him onto Krauss nii‐san. I believe everyone here would acknowledge his efforts."""
Ushiromiya Kyrie,"Isn't that right, Eva nee-san?"" ","""Wouldn't you? Eva nee‐san?""","Isn't that right, Eva nee-san?"" ",ですよね？　絵羽姉さん？」,「ですよね？　絵羽姉さん？」,"""Правильно? Ева нее‐сан?""","""Não reconhecem? Eva nee‐san?""","""Wouldn't you? Eva nee‐san?""",「是吧？繪羽姐姐？」,「是吧？绘羽姐姐？」,"""Wouldn't you? Eva nee‐san?""","Giusto? Eva nee-san?""","""Wouldn't you? Eva nee‐san?""","""Wouldn't you? Eva nee‐san?"""
Ushiromiya Eva,"""...... ...And so what? Nii-san is Father's caretaker? Don't decide things on your own, outsider!"" ","""..................... ......And so what? Nii‐san is Father's caregiver? Who is an outsider like you to decide things?!""","""...... ...And so what? Nii-san is Father's caretaker? Don't decide things on your own, outsider!"" ",「…………………。……だからそれが何？　兄さんがお父様の世話人？　あんた、部外者のくせに勝手なこと決めないでよ！」,「…………………。……だからそれが何？　兄さんがお父様の世話人？　あんた、部外者のくせに勝手なこと決めないでよ！」,"""..................И что с того? Нии‐сан — опекун отца? Не решай за других, чужачка!""","""..................... ......E daí? O nii‐san é o cuidador do pai? Quem você acha que é? Alguém de fora querendo decidir as coisas?!""","""..................... ......And so what? Nii‐san is Father's caregiver? Who is an outsider like you to decide things?!""",「…………………。……所以，這又怎樣？哥是爸的照顧者？你一個外人，少擅自決定！」,「…………………。……所以，这又怎样？哥是爸的照顾者？你一个外人，少擅自决定！」,"""..................... ......And so what? Nii‐san is Father's caregiver? Who is an outsider like you to decide things?!""","""... E quindi? Nii-san è il tutore di nostro Padre? Non decidere cose da sola, estranea!""","""..................... ......And so what? Nii‐san is Father's caregiver? Who is an outsider like you to decide things?!""","""..................... ......And so what? Nii‐san is Father's caregiver? Who is an outsider like you to decide things?!"""
Ushiromiya Hideyoshi,"""H-Hey now, ...calm down. ...Kyrie-san, what are you talking about?"" ","""O‐...OK, calm, calm. ......Kyrie‐san, what are you talking about?""","""H-Hey now, ...calm down. ...Kyrie-san, what are you talking about?"" ",「ま、…まぁまぁ。……霧江さん、あんた、何の話をしてるんだ？」,「ま、…まぁまぁ。……霧江さん、あんた、何の話をしてるんだ？」,"""Л‐ладно, успокойся. ......Кирие‐сан, так к чему ты клонишь?""","""B‐...Bem, se acalme, se acalme.. ......Kyrie‐san, do que você está falando?""","""O‐...OK, calm, calm. ......Kyrie‐san, what are you talking about?""",「別、…別啊別啊。……霧江弟妹，你是想說啥吶？」,「别、…别啊别啊。……雾江弟妹，你是想说啥呐？」,"""O‐...OK, calm, calm. ......Kyrie‐san, what are you talking about?""","""B... Beh, calmati. ... Kyrie-san, di cosa stai parlando?""","""O‐...OK, calm, calm. ......Kyrie‐san, what are you talking about?""","""O‐...OK, calm, calm. ......Kyrie‐san, what are you talking about?"""
Ushiromiya Rudolf,"""............ ...Kyrie, please continue."" ","""................................. ......Kyrie, please continue.""","""............ ...Kyrie, please continue."" ",「……………………………。……霧江、続けてくれ。」,「……………………………。……霧江、続けてくれ」,"""..............................Кирие, пожалуйста, продолжай.""","""................................. ......Kyrie, continue, por favor.""","""................................. ......Kyrie, please continue.""",「……………………………。……霧江，請繼續。」,「……………………………。……雾江，请继续。」,"""................................. ......Kyrie, please continue.""","""... Kyrie, continua per favore.""","""................................. ......Kyrie, please continue.""","""................................. ......Kyrie, please continue."""
Ushiromiya Kyrie,"""We should be more grateful towards Krauss nii-san and Natsuhi nee-san. ...We should thank them for always taking care of Father. ","""We should be more grateful towards Krauss nii‐san and Natsuhi nee‐san. ......We should say thank you for always taking care of Father.""","""We should be more grateful towards Krauss nii-san and Natsuhi nee-san. ...We should thank them for always taking care of Father. ",「私たちは蔵臼兄さんと夏妃姉さんに、もっと感謝すべきなのよ。……いつもお父さんの世話をしてくれてありがとうって。,「私たちは蔵臼兄さんと夏妃姉さんに、もっと感謝すべきなのよ。……いつもお父さんの世話をしてくれてありがとうって」,"""Мы должны быть благодарны Крауссу нии‐сану и Нацухи нее‐сан. ......Стоит поблагодарить их за постоянную заботу об отце.""","""Nós deveríamos ser mais gratos em relação ao Krauss nii‐san e Natsuhi nee‐san. ......Nós deveríamos agradecê‐los por cuidar do pai.""","""We should be more grateful towards Krauss nii‐san and Natsuhi nee‐san. ......We should say thank you for always taking care of Father.""",「我們應當多多感謝藏臼哥與夏妃姐姐。……謝謝兩位，長年累月地照看爸的起居。」,「我们应当多多感谢藏臼哥与夏妃姐姐。……谢谢两位，长年累月地照看爸的起居。」,"""We should be more grateful towards Krauss nii‐san and Natsuhi nee‐san. ......We should say thank you for always taking care of Father.""","""Dovremmo essere più grati a Krauss Nii-san e Natsuhi nee-san. ... Dovremmo ringraziarli per essersi sempre presi cura di nostro Padre.","""We should be more grateful towards Krauss nii‐san and Natsuhi nee‐san. ......We should say thank you for always taking care of Father.""","""We should be more grateful towards Krauss nii‐san and Natsuhi nee‐san. ......We should say thank you for always taking care of Father."""
Ushiromiya Kyrie,"It's our lack of gratitude that's to blame for these wasteful conflicts we keep having. ...Isn't that right, Krauss nii-san?"" ","""It's because we have no feelings of gratitude that we have these unproductive clashes. ......Isn't that right, Krauss nii‐san?""","It's our lack of gratitude that's to blame for these wasteful conflicts we keep having. ...Isn't that right, Krauss nii-san?"" ",私たちにその感謝の気持ちがないから、こんな不毛なすれ違いになるの。……そうでしょう、蔵臼兄さん。」,「私たちにその感謝の気持ちがないから、こんな不毛なすれ違いになるの。……そうでしょう、蔵臼兄さん」,"""Именно в силу отсутствия у нас какого‐либо чувства благодарности мы так не ладим. ......Не так ли, Краусс нии‐сан?""","""É por não termos nenhum sentimento de gratidão que acabamos tendo essas disputas improdutivas. ......Não é mesmo, Krauss nii‐san?""","""It's because we have no feelings of gratitude that we have these unproductive clashes. ......Isn't that right, Krauss nii‐san?""",「正是因為我們沒有心存這份感激，才會產生這些毫無意義的爭執。……是吧，藏臼哥？」,「正是因为我们没有心存这份感激，才会产生这些毫无意义的争执。……是吧，藏臼哥？」,"""It's because we have no feelings of gratitude that we have these unproductive clashes. ......Isn't that right, Krauss nii‐san?""","È perché non abbiamo sentimenti di gratitudine che noi ci troviamo in disaccordo così aspramente. ... Non è vero, Krauss Nii-san?""","""It's because we have no feelings of gratitude that we have these unproductive clashes. ......Isn't that right, Krauss nii‐san?""","""It's because we have no feelings of gratitude that we have these unproductive clashes. ......Isn't that right, Krauss nii‐san?"""
Ushiromiya Krauss,"""......I'm surprised. I did not think you, Kyrie-san, would be able to understand our efforts, which even my true siblings have not stopped to consider."" ","""Hoh.........now this is a surprise. I did not think you would be able to understand our efforts, which even my true siblings have not stopped to consider.""","""......I'm surprised. I did not think you, Kyrie-san, would be able to understand our efforts, which even my true siblings have not stopped to consider."" ",「………これは驚いたね。実の兄弟たちにも顧みられなかった私たちの苦労が、まさか霧江さんに理解してもらえるとは思わなかったよ。」,「ほぉ………これは驚いたね。実の兄弟たちにも顧みられなかった私たちの苦労が、まさか霧江さんに理解してもらえるとは思わなかったよ」,""".........Я удивлен. Не думал, что ты, Кирие‐сан, сможешь понять наши старания, которые даже мои кровные родственники не принимают во внимание.""","""Hoh.........agora sim uma surpresa. Eu não pensei que você fosse capaz de compreender nossos esforços, os quais cada um de meus irmãos deixaram de considerar.""","""Hoh.........now this is a surprise. I did not think you would be able to understand our efforts, which even my true siblings have not stopped to consider.""",「嚯………這倒嚇我一跳啊。親兄妹都對我們的辛勞視若無睹，沒想到卻能得到霧江弟妹的理解。」,「嚯………这倒吓我一跳啊。亲兄妹都对我们的辛劳视若无睹，没想到却能得到雾江弟妹的理解。」,"""Hoh.........now this is a surprise. I did not think you would be able to understand our efforts, which even my true siblings have not stopped to consider.""","""... Sono sorpreso. Non pensavo che tu, Kyrie-san, saresti stata capace di capire i nostri sforzi, che anche i miei veri fratelli non si erano fermati a considerare.""","""Hoh.........now this is a surprise. I did not think you would be able to understand our efforts, which even my true siblings have not stopped to consider.""","""Hoh.........now this is a surprise. I did not think you would be able to understand our efforts, which even my true siblings have not stopped to consider."""
Ushiromiya Natsuhi,"""...It's a natural duty for the Successor to the Ushiromiya Family Headship."" ","""......It is a natural duty for the successor to the Ushiromiya family head.""","""...It's a natural duty for the Successor to the Ushiromiya Family Headship."" ",「……右代宮家当主跡継ぎとして、当然の務めです。」,「……右代宮家当主跡継ぎとして、当然の務めです」,"""......Это естественный долг наследника главы семьи Уширомия.""","""......É um dever natural para o sucessor da liderança da família Ushiromiya.""","""......It is a natural duty for the successor to the Ushiromiya family head.""",「……這是作為右代宮家當主繼承人理所當然的義務。」,「……这是作为右代宫家当主继承人理所当然的义务。」,"""......It is a natural duty for the successor to the Ushiromiya family head.""","""... È solo un compito naturale per il successore del capofamiglia Ushiromiya.""","""......It is a natural duty for the successor to the Ushiromiya family head.""","""......It is a natural duty for the successor to the Ushiromiya family head."""
Ushiromiya Kyrie,"""That's right. It's your responsibility as the Successor to the Headship, isn't it? ...It's because you take care of Father that we must acknowledge you as the Successor."" ","""Yes. It {i:is} a responsibility of the successor to the head, isn't it? ......And it's precisely because you take care of Father that we must acknowledge you as the successor.""","""That's right. It's your responsibility as the Successor to the Headship, isn't it? ...It's because you take care of Father that we must acknowledge you as the Successor."" ",「そうね。当主跡継ぎとしての、責任よね。……お父様を世話しているからこそ、当主跡継ぎとして、私たちは認めざるを得ない。」,「そうね。当主跡継ぎとしての、責任よね。……お父様を世話しているからこそ、当主跡継ぎとして、私たちは認めざるを得ない」,"""Правильно. Это ответственность преемника главы семьи. ......Именно потому, что вы заботитесь об отце, мы должны признать вас преемниками.""","""Sim. Isso {i:é} uma responsabilidade do sucessor do chefe, não é? ......E é exatamente por você cuidar do pai que nós devemos reconhecer você como sucessor.""","""Yes. It {i:is} a responsibility of the successor to the head, isn't it? ......And it's precisely because you take care of Father that we must acknowledge you as the successor.""",「是呢。是身為當主繼承人的責任呢。……正是因為藏臼哥在照料爸，所以我們不得不承認“當主繼承人”這一頭銜。」,「是呢。是身为当主继承人的责任呢。……正是因为藏臼哥在照料爸，所以我们不得不承认“当主继承人”这一头衔。」,"""Yes. It {i:is} a responsibility of the successor to the head, isn't it? ......And it's precisely because you take care of Father that we must acknowledge you as the successor.""","""Esatto. È una responsabilità per il successore a capo della famiglia. ... È perché tu ti sei preso cura di nostro Padre che ti dobbiamo riconoscere come suo successore.""","""Yes. It {i:is} a responsibility of the successor to the head, isn't it? ......And it's precisely because you take care of Father that we must acknowledge you as the successor.""","""Yes. It {i:is} a responsibility of the successor to the head, isn't it? ......And it's precisely because you take care of Father that we must acknowledge you as the successor."""
Ushiromiya Eva,"""Hey!! Why are you bringing this up all by yourself?!! You're just an outsider-"" ","""Excuse me!! Am I going to be consulted on this at any point?!! You outsider, what gives you the—""","""Hey!! Why are you bringing this up all by yourself?!! You're just an outsider-"" ",「あんたッ！！　何を勝手に話を進めてんのよ！！　あんた部外者の分際で、」,「あんたッ！！　何を勝手に話を進めてんのよ！！　あんた部外者の分際で、」,"""Эй! Почему это ты решила всё самостоятельно?!! Ведь ты просто посторонний человек...""","""Com licença!! Em algum momento eu serei consultada?! Você é de fora, o que dá a você o—""","""Excuse me!! Am I going to be consulted on this at any point?!! You outsider, what gives you the—""",「你！！幹嘛在那亂說話！！你個區區外人——」,「你！！干嘛在那乱说话！！你个区区外人——」,"""Excuse me!! Am I going to be consulted on this at any point?!! You outsider, what gives you the—""","""Ehi!! Perché stai decidendo tutto questo da sola?!! Tu sei solo una estranea-""","""Excuse me!! Am I going to be consulted on this at any point?!! You outsider, what gives you the—""","""Excuse me!! Am I going to be consulted on this at any point?!! You outsider, what gives you the—"""
Ushiromiya Rudolf,"""Wait, Aneki!! ......That's right. It's just like Kyrie says. Because you take care of Dad, you're the Successor, Aniki. It's just like you said."" ","""Wait, Aneki!! .........She's right. It's just like Kyrie says. You are the successor, Aniki, because you're taking care of Dad. It's just like you said.""","""Wait, Aneki!! ......That's right. It's just like Kyrie says. Because you take care of Dad, you're the Successor, Aniki. It's just like you said."" ",「待て姉貴ッ！！………そうだな。霧江の言う通りだ。親父の世話をしているからこそ、兄貴は跡継ぎなんだ。お前の言う通りだ。」,「待て姉貴ッ！！　………そうだな。霧江の言う通りだ。親父の世話をしているからこそ、兄貴は跡継ぎなんだ。お前の言う通りだ」,"""Подожди, Анеки! .........Верно. Как и сказала Кирие. Ты преемник, потому, что ты заботишься об отце, Аники. Как было сказано ранее.""","""Espera, aneki!! .........Ela está certa. É como a Kyrie disse. Você é o sucessor, aniki, porque você está tomando conta do pai. É como você disse.""","""Wait, Aneki!! .........She's right. It's just like Kyrie says. You are the successor, Aniki, because you're taking care of Dad. It's just like you said.""",「等等，大姐！！………是啊。霧江說得對。正因為大哥在照料爸的起居，所以大哥才是繼承人。你說得對啊。」,「等等，大姐！！………是啊。雾江说得对。正因为大哥在照料爸的起居，所以大哥才是继承人。你说得对啊。」,"""Wait, Aneki!! .........She's right. It's just like Kyrie says. You are the successor, Aniki, because you're taking care of Dad. It's just like you said.""","""Aspetta, Aneki!! ... Giusto. È come dice Kyrie. Dato che ti sei preso cura di lui, tu sei il successore, Aniki. È come hai detto tu.""","""Wait, Aneki!! .........She's right. It's just like Kyrie says. You are the successor, Aniki, because you're taking care of Dad. It's just like you said.""","""Wait, Aneki!! .........She's right. It's just like Kyrie says. You are the successor, Aniki, because you're taking care of Dad. It's just like you said."""
Ushiromiya Rosa,"""......Oh-"" ","""..................ah—""","""......Oh-"" ",「………………あ、」,「………………あ、」,"""............О...""","""..................ah—""","""..................ah—""",「………………啊、」,「………………啊、」,"""..................ah—""","""... Oh-""","""..................ah—""","""..................ah—"""
Ushiromiya Eva,"""......Nn-"" ","""...............nn—""","""......Nn-"" ",「……………ん、」,「……………ん、」,""".........Н‐н...""","""...............nn—""","""...............nn—""",「……………嗯，」,「……………嗯，」,"""...............nn—""","""... Nn-""","""...............nn—""","""...............nn—"""
,"Rosa noticed, and then Eva did. ","Rosa noticed, and then Eva too.","Rosa noticed, and then Eva did. ",楼座が気付き、それに続いて絵羽も気付く。,楼座が気付き、それに続いて絵羽も気付く。,"Роза обратила внимание, а затем дошло и до Евы.","Rosa percebeu, assim como Eva.","Rosa noticed, and then Eva too.",樓座察覺到了，緊接著，繪羽也察覺到了。,楼座察觉到了，紧接着，绘羽也察觉到了。,"Rosa noticed, and then Eva too.","Rosa se ne accorse, e anche Eva.","Rosa noticed, and then Eva too.","Rosa noticed, and then Eva too."
,"Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi. ","Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi.","Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi. ",絵羽の、勝手に話を進める霧江に対して吼え猛る様子はぴたりとなくなり、代わって蔵臼たちを凝視するようになる。,絵羽の、勝手に話を進める霧江に対して吼え猛る様子はぴたりとなくなり、代わって蔵臼たちを凝視するようになる。,"Огрызающаяся агрессивность Евы по отношению к Кирие, которая вела разговор в своем русле, мгновенно исчезла, и вместо этого она уставилась на Краусса и Нацухи.","O comportamento uivante perante Kyrie por avançar a discussão a seu favor desapareceu em um instante, e ela então começou a olhar para Krauss e Natsuhi.","Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi.",繪羽那向自說自話的霧江怒吼的樣子轉瞬即逝，轉而凝視起了藏臼夫婦。,绘羽那向自说自话的雾江怒吼的样子转瞬即逝，转而凝视起了藏臼夫妇。,"Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi.","Il feroce atteggiamento di Eva verso Kyrie per aver introdotto la discussione tutta da sola sparì in un istante, e invece fissò Krauss e Natsuhi.","Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi.","Eva's barking demeanor towards Kyrie for advancing the discussion on her own disappeared in a flash, and she instead stared at Krauss and Natsuhi."
,...Natsuhi couldn't understand that sudden change and was slightly flustered. ,"......Natsuhi couldn't understand that sudden change, and was slightly flustered.",...Natsuhi couldn't understand that sudden change and was slightly flustered. ,……夏妃はその突然の変化が理解できず、わずかにうろたえた。,……夏妃はその突然の変化が理解できず、わずかにうろたえた。,......Нацухи не могла понять такой внезапной перемены и слегка разволновалась.,"......Natsuhi não conseguiu entender aquele súbita mudança, e ficou levemente frustrada.","......Natsuhi couldn't understand that sudden change, and was slightly flustered.",……夏妃不明白這突然的轉變是怎麼回事，略顯驚慌。,……夏妃不明白这突然的转变是怎么回事，略显惊慌。,"......Natsuhi couldn't understand that sudden change, and was slightly flustered.","... Natsuhi non riuscì a capire il cambiamento improvviso, e si agitò leggermente.","......Natsuhi couldn't understand that sudden change, and was slightly flustered.","......Natsuhi couldn't understand that sudden change, and was slightly flustered."
Ushiromiya Kyrie,"""Krauss nii-san, ...if you'll accept just a few conditions, we won't ask you to let us meet Father again until he dies. ","""Krauss nii‐san. ......If you would accept just a few conditions, we won't ask you to let us meet Father again until he dies.""","""Krauss nii-san, ...if you'll accept just a few conditions, we won't ask you to let us meet Father again until he dies. ",「蔵臼兄さん。……ほんのいくつかの条件さえ飲んでくれれば、私たちはお父さんが亡くなるまで、二度と会わせろとは言わないわ。,「蔵臼兄さん。……ほんのいくつかの条件さえのんでくれれば、私たちはお父さんが亡くなるまで、二度と会わせろとは言わないわ」,"""Краусс нии‐сан. ...... Если ты примешь всего лишь несколько условий, то мы не будем просить встречи с отцом до самой его смерти.""","""Krauss nii‐san. ......Se você aceitar algumas singelas condições, nós não iremos mais pedir para nos deixar ver o pai novamente até que ele morra.""","""Krauss nii‐san. ......If you would accept just a few conditions, we won't ask you to let us meet Father again until he dies.""",「藏臼哥。……只要您肯答應幾個小小的條件，在爸去世前，我們不會再提讓我們與爸見面的事。」,「藏臼哥。……只要您肯答应几个小小的条件，在爸去世前，我们不会再提让我们与爸见面的事。」,"""Krauss nii‐san. ......If you would accept just a few conditions, we won't ask you to let us meet Father again until he dies.""","""Krauss Nii-san. ... Se tu accetterai solo poche condizioni, noi non ti chiederemo più di incontrare nostro Padre fino alla sua morte.","""Krauss nii‐san. ......If you would accept just a few conditions, we won't ask you to let us meet Father again until he dies.""","""Krauss nii‐san. ......If you would accept just a few conditions, we won't ask you to let us meet Father again until he dies."""
Ushiromiya Kyrie,"Of course, we won't demand to be present at his deathbed. ...We wouldn't even mind being absent at the funeral."" ","""Of course, we won't tell you to let us see him at the moment of death, either. ......We could even be absent at the funeral.""","Of course, we won't demand to be present at his deathbed. ...We wouldn't even mind being absent at the funeral."" ",もちろん、死に目に会わせろとも言わない。……何ならお葬式にさえ欠席してもいいわ。」,「もちろん、死に目に会わせろとも言わない。……何ならお葬式にさえ欠席してもいいわ」,"""Конечно, мы также не спросим о встрече с ним на его смертном одре. ......Мы даже можем отсутствовать на похоронах.""","""É claro, nós não iremos dizer para você nos deixar vê‐lo no momento de sua morte. ......Nós até mesmo podemos deixar de comparecer ao funeral.""","""Of course, we won't tell you to let us see him at the moment of death, either. ......We could even be absent at the funeral.""",「當然，也不提讓我們見臨終一面的事。……有需要的話，我們甚至可以缺席葬禮。」,「当然，也不提让我们见临终一面的事。……有需要的话，我们甚至可以缺席葬礼。」,"""Of course, we won't tell you to let us see him at the moment of death, either. ......We could even be absent at the funeral.""","Ovviamente, non ti chiederemo di vederlo al momento della morte. ... Potremmo persino essere assenti al funerale.""","""Of course, we won't tell you to let us see him at the moment of death, either. ......We could even be absent at the funeral.""","""Of course, we won't tell you to let us see him at the moment of death, either. ......We could even be absent at the funeral."""
Ushiromiya Krauss,"""...Oh? ......Where are you going with this? But I may as well listen for now. Let's hear your terms."" ","""......Oh? .........I haven't a clue what this is about. But very well, I will humor you. Tell me the conditions.""","""...Oh? ......Where are you going with this? But I may as well listen for now. Let's hear your terms."" ",「……ほぅ？　………何の話やら。だが、一応は聞こうじゃないか。その条件を言ってみたまえ。」,「……ほぅ？　………何の話やら。だが、一応は聞こうじゃないか。その条件を言ってみたまえ」,"""......О? .........Вот это номер. Но почему бы мне пока не послушать. Назови эти условия.""","""......Oh? .........Eu não tenho ideia de onde quer chegar. Mas muito bem, deixarei que fale. Diga as suas condições.""","""......Oh? .........I haven't a clue what this is about. But very well, I will humor you. Tell me the conditions.""",「……嚯——？………這都在說些什麼呀？不過，就姑且聽你說說吧。說說這些條件。」,「……嚯——？………这都在说些什么呀？不过，就姑且听你说说吧。说说这些条件。」,"""......Oh? .........I haven't a clue what this is about. But very well, I will humor you. Tell me the conditions.""","""... Oh? ... Cos'è questo? Ma perché non ascoltare per ora. Prova a dire queste condizioni.""","""......Oh? .........I haven't a clue what this is about. But very well, I will humor you. Tell me the conditions.""","""......Oh? .........I haven't a clue what this is about. But very well, I will humor you. Tell me the conditions."""
Ushiromiya Kyrie,"""First. ...The term Successor to the Headship refers to the caretaker of the current Head, Ushiromiya Kinzo."" ","""First. ......The term successor to the head refers to the caregiver of the current head, Ushiromiya Kinzo.""","""First. ...The term Successor to the Headship refers to the caretaker of the current Head, Ushiromiya Kinzo."" ",「一つ。……当主跡継ぎとは、現当主、右代宮金蔵の世話人を指す。」,「一つ。……当主跡継ぎとは、現当主、右代宮金蔵の世話人を指す」,"""Первое. ......Титул наследника главы переходит к опекуну текущего главы Уширомии Кинзо.""","""Primeira. ......O termo sucessor do chefe se refere àquele que tomou conta da situação atual do chefe, Ushiromiya Kinzo.""","""First. ......The term successor to the head refers to the caregiver of the current head, Ushiromiya Kinzo.""",「其一。……當主繼承人，是指現當主右代宮金藏的照顧者。」,「其一。……当主继承人，是指现当主右代宫金藏的照顾者。」,"""First. ......The term successor to the head refers to the caregiver of the current head, Ushiromiya Kinzo.""","""Prima cosa. ... Il termine successore del capofamiglia si riferisce al tutore dell'attuale capofamiglia, Ushiromiya Kinzo.""","""First. ......The term successor to the head refers to the caregiver of the current head, Ushiromiya Kinzo.""","""First. ......The term successor to the head refers to the caregiver of the current head, Ushiromiya Kinzo."""
