Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,It was a time when Kinzo was also very disappointed in my husband's repeated business failures.,It was a time when Kinzo was also very disappointed by my husband's repeated business failures. , It was a time when Kinzo was also very disappointed in my husband's repeated business failures.,夫の事業の度重なる失敗もあり、お父様が大きく失望している時期でもありました。,夫の事業の度重なる失敗もあり、お父様が大きく失望している時期でもありました。,"Тогда Кинзо, в добавок, был очень разочарован постоянными неудачами в бизнесе моего мужа.",Foi na época em que o Kinzo estavam muito desapontado com os repetitivos fracassos do meu marido em seus negócios.,It was a time when Kinzo was also very disappointed in my husband's repeated business failures.,再加上，當時我丈夫的事業屢遭失敗，爸對此非常失望。,再加上，当时我丈夫的事业屡遭失败，爸对此非常失望。,It was a time when Kinzo was also very disappointed in my husband's repeated business failures.,It was a time when Kinzo was also very disappointed in my husband's repeated business failures.,It was a time when Kinzo was also very disappointed in my husband's repeated business failures.
,"On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's business.","On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's. "," On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's business.",一方、絵羽の夫、秀吉の事業は順調に成長しており、夫の事業とは雲泥の差。,一方、絵羽の夫、秀吉の事業は順調に成長しており、夫の事業とは雲泥の差。,"С другой стороны, бизнес мужа Евы, Хидэёши, рос хорошо — полностью противоположно бизнесу моего мужа.","Por outro lado, os negócios de Hideyoshi, o marido da Eva, estavam indo de vento em popa, completamente opostos aos negócios do meu marido.","On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's business.",另一方面，繪羽的丈夫——秀吉的事業卻一帆風順蒸蒸日上，與我丈夫的事業堪稱天壤之別。,另一方面，绘羽的丈夫——秀吉的事业却一帆风顺蒸蒸日上，与我丈夫的事业堪称天壤之别。,"On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's business.","On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's business.","On the other hand, Eva's husband Hideyoshi's business was growing well, completely the opposite of my husband's business."
,......He was the only person who could bring Father good news.,...He was the only person who could bring Father good news. ,......He was the only person who could bring Father good news.,……お父様に唯一明るいニュースを届けられる存在でした。,……お父様に唯一明るいニュースを届けられる存在でした。,"......Он был единственным, кто мог принести отцу хорошие новости.",......Ele era a única pessoa que capaz de trazer boas notícias ao pai.,......He was the only person who could bring Father good news.,……秀吉是唯一能給爸帶去令他歡欣的消息的存在。,……秀吉是唯一能给爸带去令他欢欣的消息的存在。,......He was the only person who could bring Father good news.,......He was the only person who could bring Father good news.,......He was the only person who could bring Father good news.
,"In that case, perhaps there could be no blame placed on Father if he decided to lend an ear to Eva's words......or even accept them without question.","So, perhaps Father couldn't be blamed if he decided to lend an ear to Eva's words, ...or even accept them completely. "," In that case, perhaps there could be no blame placed on Father if he decided to lend an ear to Eva's words......or even accept them completely.",だから、絵羽の言葉に耳を貸し、……あるいは鵜呑みにしたとしても、お父様には何の罪もないかもしれません。,だから、絵羽の言葉に耳を貸し、……あるいは鵜呑みにしたとしても、お父様には何の罪もないかもしれません。,"Наверное, не в чем было бы упрекнуть отца, если бы он решил прислушаться к словам Евы......... или даже полностью принять их.","Por isso, talvez não fosse possível culpar o pai se ele decidisse dar ouvidos às palavras da Eva......ou até mesmo aceitar sem questionar.","In that case, perhaps there could be no blame placed on Father if he decided to lend an ear to Eva's words......or even accept them without question.",所以，即便是聽從，……或囫圇吞棗地盲信了繪羽的話，爸也是毫無過錯的吧。,所以，即便是听从，……或囫囵吞枣地盲信了绘羽的话，爸也是毫无过错的吧。,"In that case, perhaps there could be no blame placed on Father if he decided to lend an ear to Eva's words......or even accept them without question.","In that case, perhaps there could be no blame placed on Father if he decided to lend an ear to Eva's words......or even accept them without question.","In that case, perhaps there could be no blame placed on Father if he decided to lend an ear to Eva's words......or even accept them without question."
,"It was all my fault, because I couldn't bear a child...","It was all my fault, ...because I couldn't bear a child... "," It was all my fault, because I couldn't bear a child...",全ては、子を宿せなかった、私のせいなのですから…。,全ては、子を宿せなかった、私のせいなのですから…。,"Это всё моя вина, всё потому, что я не могла родить ребёнка...","É tudo minha culpa, porque não consegui gerar uma criança...","It was all my fault, because I couldn't bear a child...",畢竟，全部都是懷不上孩子的，我的錯…。,毕竟，全部都是怀不上孩子的，我的错…。,"It was all my fault, because I couldn't bear a child...","It was all my fault, because I couldn't bear a child...","It was all my fault, because I couldn't bear a child..."
{f:5:Beatrice},"""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, it should be the stork.""","""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, blame the stork."" ","""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, it should be the stork.""",「そなたに罪などない。この国の赤ん坊はコウノトリが運んでくるのであろうが。裁かれるなら、それはコウノトリになるのが道理というものよ。」,「そなたに罪などない。この国の赤ん坊はコウノトリが運んでくるのであろうが。裁かれるなら、それはコウノトリになるのが道理というものよ」,"""Ты не виновата. Разве детей в этой стране не аисты приносят? Если кого и винить, так это их.""","""Você não possui pecados. Os bebês deste país não são trazidos por cegonhas? Se há alguém que deve ser julgado, é a cegonha.""","""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, it should be the stork.""",「汝才沒有罪呢。這個國家，乃是由鸛送來嬰孩的吧。要被問罪的，該是鸛才合乎道理。」,「汝才没有罪呢。这个国家，乃是由鹳送来婴孩的吧。要被问罪的，该是鹳才合乎道理。」,"""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, it should be the stork.""","""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, it should be the stork.""","""You are sinless. Aren't babies of this country carried here by storks? If anyone is to be judged, it should be the stork."""
Ushiromiya Natsuhi,"""...............Thank you. However, ...even though he was still in good health then, the head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible...""",""".........Thank you. However, ...even though he was still in good health then, the Head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible..."" ","""............Thank you. However, ...even though he was still in good health then, the head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible...""",「……………ありがとう。しかし、…いくら当時はまだご健康とはいえ、すでにご高齢の当主様が、早く孫の顔を見たいと思われていたことは、想像に難くありません…。」,「……………ありがとう。しかし、…いくら当時はまだご健康とはいえ、すでにご高齢の当主様が、早く孫の顔を見たいと思われていたことは、想像に難くありません…」,"""............Спасибо. Но... даже если глава пребывал в добром здравии, он уже был стар, и не трудно предположить, что ему хотелось как можно скорее увидеть лица внуков...""","""...............Obrigada. Porém, ...mesmo ainda estando com uma boa saúde naquela época, o chefe já estava em idade avançada, e não é difícil imaginar que ele queria ver o rosto de seus netos o mais rápido possível...""","""...............Thank you. However, ...even though he was still in good health then, the head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible...""",「……………謝謝。只不過，…再怎麼說，當時還很健康的，已是高齡的當主大人，內心想要早點看到孫兒小臉的心思，也不難想像…」,「……………谢谢。只不过，…再怎么说，当时还很健康的，已是高龄的当主大人，内心想要早点看到孙儿小脸的心思，也不难想象…」,"""...............Thank you. However, ...even though he was still in good health then, the head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible...""","""...............Thank you. However, ...even though he was still in good health then, the head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible...""","""...............Thank you. However, ...even though he was still in good health then, the head was already well past his prime, and it's not hard to imagine that he wanted to see his grandchildren's faces as soon as possible..."""
{f:5:Beatrice},"""Who cares. If he wanted a grandchild, he could have just done what he wanted with that appalling amount of money he had. ......This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!""","""Who cares. If he wanted a grandchild, he could've just done what he wanted with that appalling amount of money he had. ...This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!"" ","""Who cares. If he wanted a grandchild, he could have just done what he wanted with that appalling amount of money he had. ......This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!""",「知るか。孫が欲しくば、うなるほど持っているカネで好きにすれば良かろうに。……カネで生み出せぬものはないと豪語した金蔵だ。孫が欲しくば、自慢のカネで何とかすれば良いものを…！」,「知るか。孫が欲しくば、うなるほど持っているカネで好きにすれば良かろうに。……カネで生み出せぬものはないと豪語した金蔵だ。孫が欲しくば、自慢のカネで何とかすれば良いものを…！」,"""Какая разница. Если он хотел внука — мог бы сделать что угодно с такими деньгами. ......Таков Кинзо — человек, который всегда хвастался тем, что с деньгами возможно всё. Если он хотел внука, мог бы просто сообразить что‐нибудь на те деньги, которыми он так гордился!..""","""Quem se importa? Se ele queria um neto, ele poderia ter feito o que bem entendesse com todo aquele dinheiro dele. ......Este é Kinzo, o homem que sempre se gabou sobre como o dinheiro podia criar qualquer coisa. Se ele queria um neto, por que ele não podia conseguir um usando aquele dinheiro que ele tanto se orgulhava...?!""","""Who cares. If he wanted a grandchild, he could have just done what he wanted with that appalling amount of money he had. ......This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!""",「誰管他啊？有那麼想要孫兒的話，那就去以多到數不清的錢隨自己喜歡地辦好了。……金藏豪言壯語過，沒有金錢創造不出來的東西。想要孫兒，那就以自己引以為傲的錢來設法搞一個好了…！」,「谁管他啊？有那么想要孙儿的话，那就去以多到数不清的钱随自己喜欢地办好了。……金藏豪言壮语过，没有金钱创造不出来的东西。想要孙儿，那就以自己引以为傲的钱来设法搞一个好了…！」,"""Who cares. If he wanted a grandchild, he could have just done what he wanted with that appalling amount of money he had. ......This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!""","""Who cares. If he wanted a grandchild, he could have just done what he wanted with that appalling amount of money he had. ......This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!""","""Who cares. If he wanted a grandchild, he could have just done what he wanted with that appalling amount of money he had. ......This is Kinzo, the man who always bragged about how money could create anything. If he wanted a grandchild, why couldn't he just manage something with that money he was so proud of...?!"""
Ushiromiya Natsuhi,"""..................Yes, ......that's right. ......The head......gave up on me when I couldn't bear a child......and did just that.""","""............Yes, ...that's right. ...The Head...gave up on me when I couldn't bear a child... and did just that."" ","""...............Yes, ......that's right. ......The head......gave up on me when I couldn't bear a child......and did just that.""",「………………えぇ、……そうです。……当主様は、……子を宿せぬ私を見限られ、……その通りになされたのです。」,「………………えぇ、……そうです。……当主様は、……子を宿せぬ私を見限られ、……その通りになされたのです」,"""...............Да...... верно. ......Глава... разочаровался во мне, когда я не могла забеременеть...... и так и поступил.""","""..................Sim, ......isso mesmo. ......O chefe......desistiu de mim porque eu não era capaz de gerar um criança......e simplesmente fez isso.""","""..................Yes, ......that's right. ......The head......gave up on me when I couldn't bear a child......and did just that.""",「………………嗯，……是的。……當主大人，……對懷不上小孩的我死了心，……照你所說的做了。」,「………………嗯，……是的。……当主大人，……对怀不上小孩的我死了心，……照你所说的做了。」,"""..................Yes, ......that's right. ......The head......gave up on me when I couldn't bear a child......and did just that.""","""..................Yes, ......that's right. ......The head......gave up on me when I couldn't bear a child......and did just that.""","""..................Yes, ......that's right. ......The head......gave up on me when I couldn't bear a child......and did just that."""
,"......Thinking it the duty of anyone in possession of large amounts of money, the head gave a lot to charities.","...The Head gave to many charities, thinking it the duty of anyone in possession of so much money. ","......Thinking it the duty of anyone in possession of large amounts of money, the head gave a lot to charities.",……当主様は、莫大な富を持つ者の義務として、たくさんの福祉に寄付をしておりました。,……当主様は、莫大な富を持つ者の義務として、たくさんの福祉に寄付をしておりました。,"......Считая, что такова обязанность каждого, кто владеет крупной суммой, глава много денег жертвовал благотворительным организациям.","......Pensando que era o dever de qualquer pessoa que tivesse vastas riquezas, o chefe doou muito à caridade.","......Thinking it the duty of anyone in possession of large amounts of money, the head gave a lot to charities.",……為了盡作為擁有巨額財富之人的義務，當主大人捐助過許多福利事業。,……为了尽作为拥有巨额财富之人的义务，当主大人捐助过许多福利事业。,"......Thinking it the duty of anyone in possession of large amounts of money, the head gave a lot to charities.","......Thinking it the duty of anyone in possession of large amounts of money, the head gave a lot to charities.","......Thinking it the duty of anyone in possession of large amounts of money, the head gave a lot to charities."
,"One among these, the facility known as the ""Gospel House"", had been given an especially large donation, possibly because he had old ties with that place.","One among these, an orphanage known as the ""{ruby:Gospel:Fukuin} House"", had been given especially large donations, possibly because he had old ties with that place. "," One among these, the orphanage known as the 'Fukuin House' had been given an especially large donation, possibly because he had old ties with that place.",中でも、旧交があるのか、「福音の家」と呼ばれる孤児院に、特に大きな寄付をしておりました。,中でも、旧交があるのか、「福音の家」と呼ばれる施設に、特に大きな寄付をしておりました。,"В одну из них, известную как 'Дом Фукуин', он отправлял особо крупные пожертвования — возможно, потому, что имел старые связи с этим местом.","Dentre as instituições, um orfanato conhecido como ""Casa Fukuin"" recebeu uma grande doação, possivelmente porque ele tinha laços antigos com aquele lugar.","One among these, the facility known as the ""Gospel House"", had been given an especially large donation, possibly because he had old ties with that place.",在這之中，是因為有舊交麼？爸對一個叫「福音之家」的孤兒院，特別給予了極大的捐助。,在这之中，是因为有旧交么？爸对一个叫「福音之家」的孤儿院，特别给予了极大的捐助。,"One among these, the facility known as the ""Gospel House"", had been given an especially large donation, possibly because he had old ties with that place.","One among these, the facility known as the ""Gospel House"", had been given an especially large donation, possibly because he had old ties with that place.","One among these, the facility known as the ""Gospel House"", had been given an especially large donation, possibly because he had old ties with that place."
{f:5:Beatrice},"""Ah, the Gospel House. ......Furniture came from that place quite often.""","""Ah, the Fukuin House. ...Furniture came from that place quite often."" ","""Ah, the Fukuin House. ......Furniture came from that place quite often.""",「あぁ、福音の家か。……よくあそこから、家具どもがやって来ていたな。」,「あぁ、福音の家か。……よくあそこから、家具どもがやって来ていたな」,"""А‐а, Дом Фукуин. ......Мебель часто приходила оттуда.""","""Ah, a Casa Fukuin. ......Mobílias costumam vir de lá de vez em quando.""","""Ah, the Gospel House. ......Furniture came from that place quite often.""",「啊——，福音之家麼？……從那常有家具來呢。」,「啊——，福音之家么？……从那常有家具来呢。」,"""Ah, the Gospel House. ......Furniture came from that place quite often.""","""Ah, the Gospel House. ......Furniture came from that place quite often.""","""Ah, the Gospel House. ......Furniture came from that place quite often."""
