Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Of course, in this wedding celebrated by demons, there was no priest in sight.{n}Instead, there stood the witch who controls miracles.","Of course, in this wedding celebrated by demons, there was no priest in sight. Instead, there stood the witch who controls miracles. "," Of course, in this wedding celebrated by demons, there was no priest in sight. Instead, there stood the witch who controls miracles.",悪魔が祝う婚礼に、司祭の姿があろうはずもない。そこにあるのは奇跡を司る魔女の姿。,悪魔が祝う婚礼に、司祭の姿があろうはずもない。{n}そこにあるのは奇跡を司る魔女の姿。,"Разумеется, на свадебной церемонии демонов не было священника.{n}Вместо него стояла ведьма, которой подвластны чудеса.","É claro, este era um casamento celebrado por demônios, logo você nunca encontraria um padre aqui.{n}No lugar dele, estava a bruxa que controla os milagres.","Of course, in this wedding celebrated by demons, there was no priest in sight.{n}Instead, there stood the witch who controls miracles.",惡魔致賀的婚禮，當然不可能有牧師的身影。{n}在那站著的是，掌管奇跡的魔女。,恶魔致贺的婚礼，当然不可能有牧师的身影。{n}在那站着的是，掌管奇迹的魔女。,"Of course, in this wedding celebrated by demons, there was no priest in sight.{n}Instead, there stood the witch who controls miracles.","Of course, in this wedding celebrated by demons, there was no priest in sight.{n}Instead, there stood the witch who controls miracles.","Of course, in this wedding celebrated by demons, there was no priest in sight.{n}Instead, there stood the witch who controls miracles."
{f:5:Bernkastel},"""In sickness and in health. ......Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?""","""In sickness and in health. ...Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?"" ","""In sickness and in health. ......Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?""",「健やかな時も病める時も。……そうね、病める時に支えてこそ妻だわ。そうよね、ヱリカ？」,「健やかな時も病める時も。……そうね、病める時に支えてこそ妻だわ。そうよね、ヱリカ？」,"""В болезни и в здравии. ......Да, настоящая работа жены — поддерживать в болезни. Так ведь, Эрика?""","""Na saúde e na doença. ......Sim, o verdadeiro dever de uma esposa é dar suporte nos momentos enfermos. Não concorda, Erika?""","""In sickness and in health. ......Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?""",「不論健康疾病。……對呢，在丈夫生病時照顧他，正是妻子的職責呢。是吧，繪梨花？」,「不论健康疾病。……对呢，在丈夫生病时照顾他，正是妻子的职责呢。是吧，绘梨花？」,"""In sickness and in health. ......Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?""","""In sickness and in health. ......Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?""","""In sickness and in health. ......Yeah, a wife's true job is to be supportive in times of sickness. Isn't that right, Erika?"""
Furudo Erika,"""......Yes. My master......""","""...Yes, my master..."" ","""......Yes. My master......""",「……はい。我が主……。」,「……はい。我が主……」,"""......Да. Госпожа......""","""......Sim. Minha mentora......""","""......Yes. My master......""",「……是的。我主……」,「……是的。我主……」,"""......Yes. My master......""","""......Yes. My master......""","""......Yes. My master......"""
{f:5:Bernkastel},"""That looks good on you. What a fitting outfit for the one who has conquered the bridegroom. *giggle*giggle*giggle*.""","""That looks good on you. What a fitting outfit for one who has conquered the bridegroom. *giggle*giggle*giggle*."" ","""That looks good on you. What a fitting outfit for the one who has conquered the bridegroom. *giggle*giggle*giggle*.""",「似合ってるわよ、それ。花婿の征服者として、相応しい装いじゃない。くすくすくすくす。」,「似合ってるわよ、それ。花婿の征服者として、相応しい装いじゃない。くすくすくすくす」,"""Тебе идёт. Достойный наряд для невесты, завоевавшей жениха. *хи‐хи*хи‐хи*хи‐хи*.""","""Ficou ótimo em você. Uma vestimenta apropriada para aquela que conquistou o noivo. *risos*risos*risos*.""","""That looks good on you. What a fitting outfit for the one who has conquered the bridegroom. *giggle*giggle*giggle*.""",「很合身哦，這身衣服。與新郎的征服者，正相稱的裝飾。呵呵呵呵。」,「很合身哦，这身衣服。与新郎的征服者，正相称的装饰。呵呵呵呵。」,"""That looks good on you. What a fitting outfit for the one who has conquered the bridegroom. *giggle*giggle*giggle*.""","""That looks good on you. What a fitting outfit for the one who has conquered the bridegroom. *giggle*giggle*giggle*.""","""That looks good on you. What a fitting outfit for the one who has conquered the bridegroom. *giggle*giggle*giggle*."""
Furudo Erika,"""Ehehehehehehehehehe. I'm honored, my master.""","""Heheheheheheheheheh. I'm honored, my master."" ","""Ehehehehehehehehehe. I'm honored, my master.""",「うっふふふふふふふ。光栄です、我が主っ。」,「うっふふふふふふふ。光栄です、我が主っ」,"""Эхе‐хе‐хе‐хе‐хе‐хе. Это честь для меня, госпожа.""","""Ehehehehehehehehehe. Eu fico honrada, minha mentora.""","""Ehehehehehehehehehe. I'm honored, my master.""",「嗚、哼哼哼哼哼哼哼。深感光榮，我主。」,「呜、哼哼哼哼哼哼哼。深感光荣，我主。」,"""Ehehehehehehehehehe. I'm honored, my master.""","""Ehehehehehehehehehe. I'm honored, my master.""","""Ehehehehehehehehehe. I'm honored, my master."""
,The bride standing on the carpeted path...was Furudo Erika.{n}......The groom's face couldn't be seen.,The bride standing on the carpeted path...was Furudo Erika. ...The groom's face couldn't be seen. ,The bride standing on the carpeted path...was Furudo Erika. ......The groom's face couldn't be seen.,ヴァージンロードの新婦は、古戸ヱリカ。……新郎の顔は見えない。,ヴァージンロードの新婦は、古戸ヱリカ。{n}……新郎の顔は見えない。,"Невестой, стоящей на ковровой дорожке, была Фурудо Эрика.{n}......Лица жениха не было видно.","A noiva, de pé sobre o tapete vermelho...era Furudo Erika.{n}......O rosto do noivo não podia ser visto.",The bride standing on the carpeted path...was Furudo Erika.{n}......The groom's face couldn't be seen.,在處子道上的新娘是，古戶繪梨花。{n}……看不到新郎的臉。,在处子道上的新娘是，古户绘梨花。{n}……看不到新郎的脸。,The bride standing on the carpeted path...was Furudo Erika.{n}......The groom's face couldn't be seen.,The bride standing on the carpeted path...was Furudo Erika.{n}......The groom's face couldn't be seen.,The bride standing on the carpeted path...was Furudo Erika.{n}......The groom's face couldn't be seen.
,"The bride's outfit was, without a doubt, a pure‐white wedding dress.",The bride's outfit certainly was a pure-white wedding dress. ," The bride's outfit was, without a doubt, a pure-white wedding dress.",新婦のその姿は見紛う事なき、祝福の、純白の花嫁衣裳。,新婦のその姿は見紛う事なき、祝福の、純白の花嫁衣裳。,"Невеста, несомненно, была одета в чисто‐белое свадебное платье.","O traje da noiva era, indiscutivelmente, um vestido de casamento branco como a neve.","The bride's outfit was, without a doubt, a pure‐white wedding dress.",新娘的這副打扮，乃是不折不扣的祝福的、純白的嫁衣。,新娘的这副打扮，乃是不折不扣的祝福的、纯白的嫁衣。,"The bride's outfit was, without a doubt, a pure‐white wedding dress.","The bride's outfit was, without a doubt, a pure‐white wedding dress.","The bride's outfit was, without a doubt, a pure‐white wedding dress."
,The bride's veil represented both the white of God's blessings...and the white of the demons' cruelty.,Her veil represented both the white of God's blessings...and the white of a demon's cruelty. , The bride's veil represented both the white of God's blessings...and the white of the demons' cruelty.,神の祝福の白さと、悪魔の酷薄さの白さを兼ね備えた花嫁のヴェール。,神の祝福の白さと、悪魔の酷薄さの白さを兼ね備えた花嫁のヴェール。,"Её вуаль отражала и белый божьих благословений, и белый жестокости демонов.",O véu da noiva representava tanto a alva benção de Deus...e a branca crueldade dos demônios.,The bride's veil represented both the white of God's blessings...and the white of the demons' cruelty.,兼備神的祝福之白與惡魔的冷酷之白的新娘的面紗。,兼备神的祝福之白与恶魔的冷酷之白的新娘的面纱。,The bride's veil represented both the white of God's blessings...and the white of the demons' cruelty.,The bride's veil represented both the white of God's blessings...and the white of the demons' cruelty.,The bride's veil represented both the white of God's blessings...and the white of the demons' cruelty.
,"A great many goat nobles, witches, and demons were gathered for this wedding.","A great many goat nobles, witches, and demons were gathered for this wedding. "," A great many goat nobles, witches, and demons were gathered for this wedding.",山羊の貴族たちや魔女たち悪魔たち、大勢がこの婚礼に参列している。,山羊の貴族たちや魔女たち悪魔たち、大勢がこの婚礼に参列している。,"Великое множество козлоголовых дворян, ведьм и демонов собралось на этой свадьбе.","Um grande número de cabras nobres, bruxas e demônios reuniram‐se para este casamento.","A great many goat nobles, witches, and demons were gathered for this wedding.",大群的山羊貴族、魔女、惡魔們，出席了這場婚禮。,大群的山羊贵族、魔女、恶魔们，出席了这场婚礼。,"A great many goat nobles, witches, and demons were gathered for this wedding.","A great many goat nobles, witches, and demons were gathered for this wedding.","A great many goat nobles, witches, and demons were gathered for this wedding."
,"If only their heads hadn't been those of goats, it would probably have seemed to be a very refined crowd worthy of this great cathedral...","If only their heads hadn't been those of goats, it would probably have seemed a very refined crowd worthy of this great cathedral... "," If only their heads hadn't been those of goats, it would probably have seemed to be a very refined crowd worthy of this great cathedral...",彼らの頭が山羊でさえなかったら、それはとても気品溢れる、この大聖堂に相応しい参列者たちだったろう…。,彼らの頭が山羊でさえなかったら、それはとても気品溢れる、この大聖堂に相応しい参列者たちだったろう…。,"Не будь у них козлоголовых голов, изысканная толпа выглядела бы вполне достойной такого великого собора...","Se ao menos não tivessem cabeças de cabra, esta provavelmente pareceria uma refinada multidão, digna de tamanha grandeza da catedral...","If only their heads hadn't been those of goats, it would probably have seemed to be a very refined crowd worthy of this great cathedral...",他們若非是頂著個山羊頭，那就能算是與這滿溢高貴的大聖堂相稱的觀禮者了吧…。,他们若非是顶着个山羊头，那就能算是与这满溢高贵的大圣堂相称的观礼者了吧…。,"If only their heads hadn't been those of goats, it would probably have seemed to be a very refined crowd worthy of this great cathedral...","If only their heads hadn't been those of goats, it would probably have seemed to be a very refined crowd worthy of this great cathedral...","If only their heads hadn't been those of goats, it would probably have seemed to be a very refined crowd worthy of this great cathedral..."
{f:5:Lambdadelta},"""......I'd expect no less of you, Bern. Every single thing you come up with is always so screwed up.""","""...I'd expect no less of you, Bern. The stuff you manage to think up is always so twisted."" ","""......I'd expect no less of you, Bern. Every single thing you come up with is always so screwed up.""",「……さすがよ、ベルン。いちいち考えることがエグイったらありゃしない。」,「……さすがよ、ベルン。いちいち考えることがエグイったらありゃしない」,"""......Меньшего я и не ожидала, Берн. Твои идеи как всегда безумны.""","""......Não esperaria menos de você, Bern. Tudo que pensa é sempre tão desregrado.""","""......I'd expect no less of you, Bern. Every single thing you come up with is always so screwed up.""",「……不愧是你呀，貝倫。想出來的主意有夠毒的。」,「……不愧是你呀，贝伦。想出来的主意有够毒的。」,"""......I'd expect no less of you, Bern. Every single thing you come up with is always so screwed up.""","""......I'd expect no less of you, Bern. Every single thing you come up with is always so screwed up.""","""......I'd expect no less of you, Bern. Every single thing you come up with is always so screwed up."""
{f:5:Bernkastel},"""A wife to support her ailing husband. ......Isn't that wonderful? It suits you, Erika.""","""A wife supporting her ailing husband. ...Isn't that a lovely story? It suits you well, Erika."" ","""A wife to support her ailing husband. ......Isn't that wonderful? It suits you, Erika.""",「病める夫に支える妻。……素敵じゃない。お似合いよ、ヱリカ。」,「病める夫に支える妻。……素敵じゃない。お似合いよ、ヱリカ」,"""Жена поддерживает больного мужа. ......Разве не чудесно? Тебе подходит, Эрика.""","""Uma esposa que cuidará do seu marido adoecido. ......Não é mesmo maravilhoso? Combinou com você, Erika.""","""A wife to support her ailing husband. ......Isn't that wonderful? It suits you, Erika.""",「照顧生病的丈夫的妻子。……這不挺美嘛？你們很般配喲，繪梨花。」,「照顾生病的丈夫的妻子。……这不挺美嘛？你们很般配哟，绘梨花。」,"""A wife to support her ailing husband. ......Isn't that wonderful? It suits you, Erika.""","""A wife to support her ailing husband. ......Isn't that wonderful? It suits you, Erika.""","""A wife to support her ailing husband. ......Isn't that wonderful? It suits you, Erika."""
{f:5:Bernkastel},"""......And......congratulations to you too, ......Mr. Groom.""","""...And...congratulations to you too, ...Mr. Groom."" ","""......And......congratulations to you too, ......Mr. Groom.""",「……そして、……あなたにもおめでとう、……新郎？」,「……そして、……あなたにもおめでとう、……新郎？」,"""......И...... тебя я тоже поздравляю...... мистер жених.""","""......E......parabéns para você também, ......noivo.""","""......And......congratulations to you too, ......Mr. Groom.""",「……然後，……對你也道聲恭喜，……新郎？」,「……然后，……对你也道声恭喜，……新郎？」,"""......And......congratulations to you too, ......Mr. Groom.""","""......And......congratulations to you too, ......Mr. Groom.""","""......And......congratulations to you too, ......Mr. Groom."""
,"At that point, ......{f:5:Bernkastel} stared straight into the groom's eyes.","At that point, ...{f:5:Bernkastel} stared straight into the groom's eyes. ","At that point, ......Bernkastel stared straight into the groom's eyes.",そしてベルンカステルは、……新郎の顔をじっと覗き込む。,そしてベルンカステルは、……新郎の顔をじっと覗き込む。,В этот момент......{f:5:Бернкастель} посмотрела ему в глаза.,"Nesse momento, ......{f:5:Bernkastel} começou a olhar diretamente dentro dos olhos do noivo.","At that point, ......{f:5:Bernkastel} stared straight into the groom's eyes.",貝倫卡斯泰露，……直盯盯地瞅著新郎的臉。,贝伦卡斯泰露，……直盯盯地瞅着新郎的脸。,"At that point, ......{f:5:Bernkastel} stared straight into the groom's eyes.","At that point, ......{f:5:Bernkastel} stared straight into the groom's eyes.","At that point, ......{f:5:Bernkastel} stared straight into the groom's eyes."
,The groom......didn't answer.,The groom... ...didn't answer. , The groom......didn't answer.,新郎は、……応えない。,新郎は、……応えない。,Жених...... не ответил.,O noivo......não respondeu.,The groom......didn't answer.,新郎，……沒有反應。,新郎，……没有反应。,The groom......didn't answer.,The groom......didn't answer.,The groom......didn't answer.
,His eyes were gray.,His eyes were gray. , His eyes were gray.,瞳の色は灰色。,瞳の色は灰色。,Его глаза были серыми.,Seus olhos estavam cinzas.,His eyes were gray.,其瞳孔一片灰色。,其瞳孔一片灰色。,His eyes were gray.,His eyes were gray.,His eyes were gray.
,"......His lips would mutter something from time to time, but no one could tell if the words meant anything.","...His lips would mutter something from time to time, but no one could tell if the words meant anything. ","......His lips would mutter something from time to time, but no one could tell if the words meant anything.",……唇は時折、何かを呟くが、それが意味ある言葉なのかはわからない。,……唇は時折、何かを呟くが、それが意味ある言葉なのかはわからない。,"......Губы бормотали время от времени, но нельзя было сказать, означают ли что‐то эти слова.","......Seus lábios murmuravam algo de tempos em tempos, mas ninguém era capaz de dizer se aquelas palavras significavam alguma coisa.","......His lips would mutter something from time to time, but no one could tell if the words meant anything.",……雖然他時而會動下嘴唇，但搞不懂這些嘀咕是否具有語意。,……虽然他时而会动下嘴唇，但搞不懂这些嘀咕是否具有语意。,"......His lips would mutter something from time to time, but no one could tell if the words meant anything.","......His lips would mutter something from time to time, but no one could tell if the words meant anything.","......His lips would mutter something from time to time, but no one could tell if the words meant anything."
{f:5:Bernkastel},"{a:c:""Hey, ......{i:are you listening}? All of you?""}","{a:c: ""Hey, ......{i:are you listening}? You people?""} ","{a:c: ""Hey, ......are you listening? All of you?""}",{a:c:「ねぇ、……{i:聞いてる}？　あんたたち？」},{a:c:「ねぇ、……{i:聞いてる}？　あんたたち？」},"{a:c:""Эй...... {i:вы слышите}? Все вы?""}","{a:c:""Ei, ......{i:está ouvindo}? Todos estão?""}","{a:c:""Hey, ......{i:are you listening}? All of you?""}",{a:c:「喂，……{i:有沒有在聽呀}？你們？」},{a:c:「喂，……{i:有没有在听呀}？你们？」},"{a:c:""Hey, ......{i:are you listening}? All of you?""}","{a:c:""Hey, ......{i:are you listening}? All of you?""}","{a:c:""Hey, ......{i:are you listening}? All of you?""}"
,"She spoke to the groom in the plural.{n}......Of course, there was only one groom.","She spoke to the groom in the plural. ...Of course, there was only one groom. ","She spoke to the groom in the plural.......Of course, there was only one groom.",新郎に、あんたたちと複数形で語りかける。……もちろん、新郎が複数のはずもない。,新郎に、あんたたちと複数形で語りかける。{n}……もちろん、新郎が複数のはずもない。,"Она говорила с ним во множественном числе.{n}......Разумеется, был только один жених.","Ela falou com o noivo no plural.{n}......É claro, havia apenas um noivo.","She spoke to the groom in the plural.{n}......Of course, there was only one groom.",貝倫卡斯泰露以“你們”這個代表複數的詞，向新郎問話。{n}……當然，新郎不可能是複數。,贝伦卡斯泰露以“你们”这个代表复数的词，向新郎问话。{n}……当然，新郎不可能是复数。,"She spoke to the groom in the plural.{n}......Of course, there was only one groom.","She spoke to the groom in the plural.{n}......Of course, there was only one groom.","She spoke to the groom in the plural.{n}......Of course, there was only one groom."
,"And, of course, the gray‐eyed groom didn't answer...","And, of course, the gray-eyed groom didn't answer... "," And, of course, the gray-eyed groom didn't answer...",そしてもちろん、灰色の瞳の新郎は、それにも応えない…。,そしてもちろん、灰色の瞳の新郎は、それにも応えない…。,"И, конечно же, сероглазый жених не ответил...","E, naturalmente, o noivo de olhar acinzentado nada respondeu...","And, of course, the gray‐eyed groom didn't answer...",然後當然，灰色瞳孔的新郎對此也是毫無反應…。,然后当然，灰色瞳孔的新郎对此也是毫无反应…。,"And, of course, the gray‐eyed groom didn't answer...","And, of course, the gray‐eyed groom didn't answer...","And, of course, the gray‐eyed groom didn't answer..."
Furudo Erika,"""*giggle*giggle*giggle*. You can hear, but you can't answer, right? ......Don't worry, okay, Battler‐san?""","""*giggle*giggle*giggle* So, even though you can hear her, you can't answer? ...Don't worry, okay, Battler-san?"" ","""*giggle*giggle*giggle*. He might be able to hear you, but he can't answer, right? ......Don't worry, okay, Battler-san?""",「くすくすくすくすくす。聞こえてはいても、答えられませんか？……安心して、戦人さん？」,「くすくすくすくすくす。聞こえてはいても、答えられませんか？　……安心して、戦人さん？」,"""*хи‐хи*хи‐хи*хи‐хи*. Он слышит вас, но не может ответить, ведь так? ......Не беспокойтесь, Баттлер.""","""*risos*risos*risos*. Mesmo que possa ouvir, não consegue responder, certo? ......Não se preocupe, tá, Battler‐san?""","""*giggle*giggle*giggle*. You can hear, but you can't answer, right? ......Don't worry, okay, Battler‐san?""",「呵呵呵呵呵。就算在聽，也沒法回答嗎？……放心，戰人？」,「呵呵呵呵呵。就算在听，也没法回答吗？……放心，战人？」,"""*giggle*giggle*giggle*. You can hear, but you can't answer, right? ......Don't worry, okay, Battler‐san?""","""*giggle*giggle*giggle*. You can hear, but you can't answer, right? ......Don't worry, okay, Battler‐san?""","""*giggle*giggle*giggle*. You can hear, but you can't answer, right? ......Don't worry, okay, Battler‐san?"""
Ushiromiya Battler,"""...............nn..................gah......""","""......Nn.........ghhh..."" ","""............Nn...............gah......""",「……………ぅ………………く……。」,「……………ぅ………………く……」,"""............Н‐н............ гх......""","""...............nn..................gah......""","""...............nn..................gah......""",「……………嗚………………咕……」,「……………呜………………咕……」,"""...............nn..................gah......""","""...............nn..................gah......""","""...............nn..................gah......"""
