Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,I need to regain my spirit and support my husband. Even if I'm not allowed to speak.,I need to regain my spirit and support my husband. Even if I'm not allowed to speak. , I need to regain my spirit and support my husband. Even if I'm not allowed to speak.,鋭気を少しでも取り戻して、夫の支えにならなくては。たとえ発言権がなくても。,鋭気を少しでも取り戻して、夫の支えにならなくては。たとえ発言権がなくても。,Мне нужно собраться с духом и поддержать мужа. Даже если не позволено говорить.,Preciso recuperar minha coragem para apoiar meu marido. Mesmo não tendo permissão para falar.,I need to regain my spirit and support my husband. Even if I'm not allowed to speak.,我得一點點也好地提起勁來，去支撐丈夫。哪怕沒有發言權。,我得一点点也好地提起劲来，去支撑丈夫。哪怕没有发言权。,I need to regain my spirit and support my husband. Even if I'm not allowed to speak.,I need to regain my spirit and support my husband. Even if I'm not allowed to speak.,I need to regain my spirit and support my husband. Even if I'm not allowed to speak.
,......That's the duty I've won.,...That's the duty I've won. ,......That's the duty I've won.,……それが、私の勝ち取った責務なのだから。,……それが、私の勝ち取った責務なのだから。,......Такова выигранная мной обязанность.,......Esse é o dever que eu assumi.,......That's the duty I've won.,……畢竟，這是我所贏得的義務。,……毕竟，这是我所赢得的义务。,......That's the duty I've won.,......That's the duty I've won.,......That's the duty I've won.
Ushiromiya Kyrie,""".....................Who is it?""","""......Who is it?"" ","""............Who is it?""",「…………………、……誰？」,「…………………、……誰？」,"""............Кто здесь?""",""".....................Quem está aí?""",""".....................Who is it?""",「………………………誰？」,「………………………谁？」,""".....................Who is it?""",""".....................Who is it?""",""".....................Who is it?"""
,"She suddenly sensed another person, turned around, and saw Jessica standing at the other end of the hallway.","She suddenly sensed another person, turned around to look behind her, and saw Jessica standing at the other end of the hallway. ","She suddenly sensed another person, turned around, and saw Jessica standing at the other end of the hallway.",不意に人の気配を感じ、振り返ると、廊下の向こうに朱志香の姿が見えた。,不意に人の気配を感じ、振り返ると、廊下の向こうに朱志香の姿が見えた。,"Она вдруг заметила присутствие другого человека, обернулась и увидела Джессику, стоящую в другом конце коридора.","Ela sentiu a presença de outra pessoa, se virou rapidamente, e viu Jessica parada do outro lado do corredor.","She suddenly sensed another person, turned around, and saw Jessica standing at the other end of the hallway.",冷不丁地感到有人來了，回頭一看，從走廊對面看到了朱志香的身影。,冷不丁地感到有人来了，回头一看，从走廊对面看到了朱志香的身影。,"She suddenly sensed another person, turned around, and saw Jessica standing at the other end of the hallway.","She suddenly sensed another person, turned around, and saw Jessica standing at the other end of the hallway.","She suddenly sensed another person, turned around, and saw Jessica standing at the other end of the hallway."
Ushiromiya Jessica,"""...........................""","""........."" ","""..................""",「………………………。」,「………………………」,"""..................""","""...........................""","""...........................""",「………………………」,「………………………」,"""...........................""","""...........................""","""..........................."""
Ushiromiya Kyrie,"""Oh, it's you, Jessica‐chan. ......Didn't you go to the guesthouse?""","""Oh, it's you, Jessica-chan. ...Didn't you go to the guesthouse?"" ","""Oh, it's you, Jessica-chan. ......Didn't you go to the guesthouse?""",「あら、朱志香ちゃんじゃない。……ゲストハウスに行ったんじゃなかったの？」,「あら、朱志香ちゃんじゃない。……ゲストハウスに行ったんじゃなかったの？」,"""О, это ты, Джессика. ......Разве ты не ушла в гостевой домик?""","""Ora, se não é a Jessica‐chan. ......Não tinha ido para a casa de hóspedes?""","""Oh, it's you, Jessica‐chan. ......Didn't you go to the guesthouse?""",「啊啦，這不是朱志香嘛？……沒去賓館？」,「啊啦，这不是朱志香嘛？……没去宾馆？」,"""Oh, it's you, Jessica‐chan. ......Didn't you go to the guesthouse?""","""Oh, it's you, Jessica‐chan. ......Didn't you go to the guesthouse?""","""Oh, it's you, Jessica‐chan. ......Didn't you go to the guesthouse?"""
Ushiromiya Jessica,"""......Well, ......I just decided to head back to my own room for a bit to get a book.""","""...Well, ...I sort of decided to head back to my room to get a book."" ","""......Well, ......I just decided to head back to my own room for a bit to get a book.""",「……ちょっと、その、……本を取りに自分の部屋へ戻ってたんです。」,「……ちょっと、その、……本を取りに自分の部屋へ戻ってたんです」,"""......Ну, я просто...... решила сходить к себе в комнату за книгой.""","""......Bem, ......eu decidi voltar para o meu quarto para pegar um livro.""","""......Well, ......I just decided to head back to my own room for a bit to get a book.""",「……我、我是那個，……回自己房間拿下書的。」,「……我、我是那个，……回自己房间拿下书的。」,"""......Well, ......I just decided to head back to my own room for a bit to get a book.""","""......Well, ......I just decided to head back to my own room for a bit to get a book.""","""......Well, ......I just decided to head back to my own room for a bit to get a book."""
Ushiromiya Kyrie,"""I see. And now you're on your way back to the guesthouse?""","""I see. And you're on your way back to the guesthouse now?"" ","""I see. Were you about to return to the guesthouse?""",「そう。ゲストハウスに戻るところ？」,「そう。ゲストハウスに戻るところ？」,"""Вот как. Возвращалась в домик для гостей?""","""Entendi. E agora está voltando para a casa de hóspedes?""","""I see. And now you're on your way back to the guesthouse?""",「是嗎？正要回賓館？」,「是吗？正要回宾馆？」,"""I see. And now you're on your way back to the guesthouse?""","""I see. And now you're on your way back to the guesthouse?""","""I see. And now you're on your way back to the guesthouse?"""
Ushiromiya Jessica,"""Y‐yes. That's right......""","""Y-Yes. That's right..."" ","""Y, yes. That's right......""",「は、はい。そうです……。」,「は、はい。そうです……」,"""Д‐да. Точно......""","""S‐Sim. Isso mesmo......""","""Y‐yes. That's right......""",「是。是的……」,「是。是的……」,"""Y‐yes. That's right......""","""Y‐yes. That's right......""","""Y‐yes. That's right......"""
Ushiromiya Kyrie,"""What horrible rain. Is the wind really strong...?""","""I can't stand this rain. Is the wind really strong...?"" ","""Can't stand this rain. Is the wind really strong...?""",「嫌な雨ね。風はだいぶ強いのかしら…？」,「嫌な雨ね。風はだいぶ強いのかしら…？」,"""Терпеть не могу этот дождь. Ветер сильный?..""","""Que chuva horrível. O vento está mesmo muito forte...?""","""What horrible rain. Is the wind really strong...?""",「好討厭的雨呢。風是不是很大…？」,「好讨厌的雨呢。风是不是很大…？」,"""What horrible rain. Is the wind really strong...?""","""What horrible rain. Is the wind really strong...?""","""What horrible rain. Is the wind really strong...?"""
Ushiromiya Jessica,"""It's weak right now, relatively speaking......""","""It's weak right now, relatively speaking..."" ","""It's weak right now, relatively speaking......""",「今は比較的、弱いみたいです……。」,「今は比較的、弱いみたいです……」,"""Сейчас не очень, собственно говоря......""","""Tá relativamente mais fraco agora......""","""It's weak right now, relatively speaking......""",「現在，好像相較而言地小點了……」,「现在，好像相较而言地小点了……」,"""It's weak right now, relatively speaking......""","""It's weak right now, relatively speaking......""","""It's weak right now, relatively speaking......"""
,"As Kyrie looked out the window, ......Jessica watched her back, looking agitated...","As Kyrie looked out the window, ...Jessica watched her back, looking agitated... ","As Kyrie looked out the window, ......Jessica watched her back, looking agitated...",窓の外の様子をうかがう霧江の背中を、……朱志香は落ち着かない様子で見ていた…。,窓の外の様子をうかがう霧江の背中を、……朱志香は落ち着かない様子で見ていた…。,Пока Кирие глядела в окно...... Джессика взволнованно смотрела ей в спину...,"Enquanto Kyrie olhava pela janela, ......Jessica observou suas costas, aparentando estar nervosa...","As Kyrie looked out the window, ......Jessica watched her back, looking agitated...",朱志香一副坐立不安的樣子地望著，……在窺視窗外的霧江的後背…。,朱志香一副坐立不安的样子地望着，……在窥视窗外的雾江的后背…。,"As Kyrie looked out the window, ......Jessica watched her back, looking agitated...","As Kyrie looked out the window, ......Jessica watched her back, looking agitated...","As Kyrie looked out the window, ......Jessica watched her back, looking agitated..."
Ushiromiya Jessica,"""......Auntie Kyrie... ......I'm sorry, you just had bad luck...""","""...Aunt Kyrie, ...I'm sorry, but you've only got your bad luck to blame..."" ","""......Kyrie oba-san... ...Sorry, guess you just had bad luck...""",「……霧江叔母さん…。……ごめんよ、運がなかったと思ってくれ…。」,「……霧江叔母さん…。……ごめんよ、運がなかったと思ってくれ…」,"""......Тётя Кирие... ...Извините, думаю, вам просто не повезло...""","""......Tia Kyrie... ......Desculpa, mas você não teve muita sorte...""","""......Auntie Kyrie... ......I'm sorry, you just had bad luck...""",「……霧江叔母…。……對不起，你就當自己運氣不好吧…」,「……雾江叔母…。……对不起，你就当自己运气不好吧…」,"""......Auntie Kyrie... ......I'm sorry, you just had bad luck...""","""......Auntie Kyrie... ......I'm sorry, you just had bad luck...""","""......Auntie Kyrie... ......I'm sorry, you just had bad luck..."""
Furfur,"""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!""","""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!"" ","""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!""",「あぁ、ゼパル！　朱志香の運命のルーレットは、霧江を選んでしまったわ！」,「あぁ、ゼパル！　朱志香の運命のルーレットは、霧江を選んでしまったわ！」,"""А‐а, Зепар! Рулетка судьбы Джессики выбрала Кирие!""","""Ah, Zepar! A roleta do destino de Jessica escolheu Kyrie!""","""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!""",「啊——，賽帕爾！朱志香的命運的輪盤，選中了霧江！」,「啊——，赛帕尔！朱志香的命运的轮盘，选中了雾江！」,"""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!""","""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!""","""Ah, Zepar! Jessica's roulette of fate has chosen Kyrie!"""
Zepar,"""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!""","""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!"" ","""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!""",「どうするんだい、朱志香！　ルーレットは霧江を選んだけど、それを拒否して、再びルーレットを回すのも君の勝手さ！」,「どうするんだい、朱志香！　ルーレットは霧江を選んだけど、それを拒否して、再びルーレットを回すのも君の勝手さ！」,"""Что будешь делать, Джессика?! Рулетка выбрала Кирие, но ты можешь отклонить этот выбор и раскрутить её ещё раз, если хочешь!""","""O que fará, Jessica?! A roleta escolheu Kyrie, você pode rejeitar essa escolha e girá‐la mais uma vez, se assim desejar!""","""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!""",「要怎麼做呀，朱志香！雖然輪盤選中了霧江，但拒絕這個結果，重轉輪盤亦是你的自由！」,「要怎么做呀，朱志香！虽然轮盘选中了雾江，但拒绝这个结果，重转轮盘亦是你的自由！」,"""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!""","""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!""","""What will you do, Jessica?! The roulette has chosen Kyrie, but you may reject that choice and spin the roulette again if you wish!"""
,"""""It doesn't matter whose life is sacrificed for this trial...!!""""","""""It doesn't matter whose life is sacrificed for this trial...!!"""" ","""""It doesn't matter whose life is sacrificed for this trial...!!""""",「「試練に捧げるのは、誰の命でも問わないのだから…！！」」,「「試練に捧げるのは、誰の命でも問わないのだから…！！」」,"""""На этом испытании не важно, чья жизнь будет принесена в жертву!..""""","""""Não importa qual vida será sacrificada nesta prova...!!""""","""""It doesn't matter whose life is sacrificed for this trial...!!""""",「「畢竟，不論誰的命都可獻於考驗…！！」」,「「毕竟，不论谁的命都可献于考验…！！」」,"""""It doesn't matter whose life is sacrificed for this trial...!!""""","""""It doesn't matter whose life is sacrificed for this trial...!!""""","""""It doesn't matter whose life is sacrificed for this trial...!!"""""
,Jessica wasn't like George.,Jessica wasn't like George. ,Jessica wasn't like George.,朱志香は、譲治とは違った。,朱志香は、譲治とは違った。,"Джессика не была такой, как Джордж.",Jessica não era como George.,Jessica wasn't like George.,朱志香與讓治不同。,朱志香与让治不同。,Jessica wasn't like George.,Jessica wasn't like George.,Jessica wasn't like George.
,"George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon.","George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon. "," George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon.",譲治は、紗音と結婚するという新しい人生に踏み出すため、古き人生との決別を意味して、絵羽を生贄に自ら指名した。,譲治は、紗音と結婚するという新しい人生に踏み出すため、古き人生との決別を意味して、絵羽を生贄に自ら指名した。,"Тот охотно выбрал своей жертвой Еву, чтобы расстаться с прошлой жизнью и начать новую в браке с Шаннон.","George estava determinado a escolher Eva como sacrifício, para exprimir a separação de sua antiga vida e ser capaz dar um passo à frente em sua vida de casado com Shannon.","George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon.",讓治為了踏上與紗音結婚的新的人生，意在與舊人生訣別地自行把繪羽指名為了活祭。,让治为了踏上与纱音结婚的新的人生，意在与旧人生诀别地自行把绘羽指名为了活祭。,"George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon.","George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon.","George had willingly chosen Eva to be his sacrifice, to signify his separation from his old life so that he could step into a new life married to Shannon."
,"However, Jessica hadn't thought of any particular target.","However, Jessica hadn't thought of any particular target. "," However, Jessica hadn't thought of any particular target.",しかし朱志香は、指名する相手など思いつきはしなかった。,しかし朱志香は、指名する相手など思いつきはしなかった。,Однако Джессика не надумала конкретную цель.,"Porém, Jessica não havia pensado em nenhum alvo em particular.","However, Jessica hadn't thought of any particular target.",不過，朱志香心中想不出要指名的人選。,不过，朱志香心中想不出要指名的人选。,"However, Jessica hadn't thought of any particular target.","However, Jessica hadn't thought of any particular target.","However, Jessica hadn't thought of any particular target."
,"......So, she had left it up to the roulette of fate.","...So, she had left it up to the roulette of fate. ","......So, she had left it up to the roulette of fate.",……なので、それを運命のルーレットに託すことにしたのだ。,……なので、それを運命のルーレットに託すことにしたのだ。,......Поэтому она оставила выбор за рулеткой судьбы.,"......Sendo assim, ela deixou que a roleta escolhesse seu destino.","......So, she had left it up to the roulette of fate.",……所以，她將此托付給了命運的輪盤。,……所以，她将此托付给了命运的轮盘。,"......So, she had left it up to the roulette of fate.","......So, she had left it up to the roulette of fate.","......So, she had left it up to the roulette of fate."
,"That ""roulette"" was nothing very grandiose.",That was no exaggeration. , That is no exaggeration.,それは別に大仰なことではない。,それは別に大仰なことではない。,Никакого преувеличения.,"A ""roleta"" não era nada de grandioso.","That ""roulette"" was nothing very grandiose.",這本身並不是什麼大不了的事。,这本身并不是什么大不了的事。,"That ""roulette"" was nothing very grandiose.","That ""roulette"" was nothing very grandiose.","That ""roulette"" was nothing very grandiose."
," ......She had simply walked around at random, imposing a rule on herself saying that the first person she met would be chosen as the sacrifice.","...She had walked around at random, imposing a rule on herself that the first person she met would be chosen as her sacrifice. ","......She had walked around at random, imposing a rule on herself saying that the first person she met would be chosen as the sacrifice.",……彼女が好きに歩き回り、……最初に出会った人物を生贄に選ぼうと、自らにルールを課したのだ。,……彼女が好きに歩き回り、……最初に出会った人物を生贄に選ぼうと、自らにルールを課したのだ。,"......Она бродила наугад, наложив на себя правило, что жертвой станет первый, кого она встретит."," ......Ela simplesmente andou aleatoriamente, impondo a si mesma a regra de que a primeira pessoa que encontrasse seria escolhida como sacrifício."," ......She had simply walked around at random, imposing a rule on herself saying that the first person she met would be chosen as the sacrifice.",……也就是，她給自己定了條規則，……在隨意閑晃中，將第一個見到的人選為活祭。,……也就是，她给自己定了条规则，……在随意闲晃中，将第一个见到的人选为活祭。," ......She had simply walked around at random, imposing a rule on herself saying that the first person she met would be chosen as the sacrifice."," ......She had simply walked around at random, imposing a rule on herself saying that the first person she met would be chosen as the sacrifice."," ......She had simply walked around at random, imposing a rule on herself saying that the first person she met would be chosen as the sacrifice."
,"And so, ......the roulette of fate had brought her to Kyrie...","And so, ...the roulette of fate had brought her to Kyrie... "," And so, ......the roulette of fate had brought her to Kyrie...",そして、運命のルーレットは、……彼女を霧江に巡り合わせた…。,そして、運命のルーレットは、……彼女を霧江に巡り合わせた…。,И вот...... рулетка судьбы привела её к Кирие...,"Por isso, ......a roleta do destino a levou até Kyrie...","And so, ......the roulette of fate had brought her to Kyrie...",接著，命運的輪盤，……令她撞見了霧江…。,接着，命运的轮盘，……令她撞见了雾江…。,"And so, ......the roulette of fate had brought her to Kyrie...","And so, ......the roulette of fate had brought her to Kyrie...","And so, ......the roulette of fate had brought her to Kyrie..."
,"Of course, there was nothing forcing her to keep to that rule.","Of course, there was nothing forcing her to keep to that rule. "," Of course, there was nothing forcing her to keep that rule.",もちろんそれに、強制力はない。,もちろんそれに、強制力はない。,"Конечно же, её ничто не заставляло придерживаться этого правила.","É claro, não havia nada que a obrigasse a seguir essa regra.","Of course, there was nothing forcing her to keep to that rule.",當然，這個並無強制力。,当然，这个并无强制力。,"Of course, there was nothing forcing her to keep to that rule.","Of course, there was nothing forcing her to keep to that rule.","Of course, there was nothing forcing her to keep to that rule."
,"However, it was the rule that she had decided upon, and she didn't want to break it now.","However, Jessica didn't want to break a rule she had once made. "," However, Jessica didn't want to break a rule she had once made.",しかし、朱志香は自分が一度決めたルールを破りたくなかった。,しかし、朱志香は自分が一度決めたルールを破りたくなかった。,Но Джессика не хотела нарушать своё правило.,"Entretanto, era uma regra que ela mesma havia estabelecido, e Jessica não queria quebrá‐la.","However, it was the rule that she had decided upon, and she didn't want to break it now.",不過，朱志香不想打破自己所定下的規則。,不过，朱志香不想打破自己所定下的规则。,"However, it was the rule that she had decided upon, and she didn't want to break it now.","However, it was the rule that she had decided upon, and she didn't want to break it now.","However, it was the rule that she had decided upon, and she didn't want to break it now."
,"......Now that she was participating in this demons' game, this was the one bit of justice that she could cling to...","...Even though she was participating in a demons' game, she still wanted to cling to this one last virtue... ","......Now that she was participating in this demons' game, this was the one bit of justice that she could cling to...",……悪魔のゲームに臨む自分が、それでも貫きたい唯一の正義だったからだ…。,……悪魔のゲームに臨む自分が、それでも貫きたい唯一の正義だったからだ…。,"......В игре демонов это была та единственная доля справедливости, за которую она могла ухватиться...","......Agora que ela estava participando do jogo dos demônios, isto era uma fração de justiça na qual ela ainda podia se agarrar...","......Now that she was participating in this demons' game, this was the one bit of justice that she could cling to...",……畢竟，此乃在直面惡魔遊戲的自己，在這種情況下所想貫徹的唯一的正義…。,……毕竟，此乃在直面恶魔游戏的自己，在这种情况下所想贯彻的唯一的正义…。,"......Now that she was participating in this demons' game, this was the one bit of justice that she could cling to...","......Now that she was participating in this demons' game, this was the one bit of justice that she could cling to...","......Now that she was participating in this demons' game, this was the one bit of justice that she could cling to..."
