Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Krauss,"""...A good plan. Staying up all night is trying at my age.""","""...A good plan. Staying up all night is trying at our age."" ","""...A good plan. Staying up all night is trying at our age.""",「…良い提案だ。この歳に徹夜は堪えるよ。」,「…良い提案だ。この歳に徹夜は堪えるよ」,"""...Хорошая мысль. Бодрствовать всю ночь утомительно в нашем возрасте.""","""...É uma boa ideia. Ficar acordado a noite toda é cansativo na minha idade.""","""...A good plan. Staying up all night is trying at my age.""",「…好提議。這歲數可受不了熬夜呢。」,「…好提议。这岁数可受不了熬夜呢。」,"""...A good plan. Staying up all night is trying at my age.""","""...A good plan. Staying up all night is trying at my age.""","""...A good plan. Staying up all night is trying at my age."""
,"As they all stretched, they enjoyed this unrefreshing morning as best they could.","As they all stretched, they enjoyed this unrefreshing morning as best they could. ","As they all stretched, they enjoyed this unrefreshing morning as best they could.",彼らはめいめいに伸びをすると、清々しくない朝を満喫するのだった。,彼らはめいめいに伸びをすると、清々しくない朝を満喫するのだった。,"Потянувшись, они старались, насколько это возможно, извлечь приятное из этого столь не освежающего утра.","Depois de se alongarem, eles aproveitaram essa manhã nada refrescante o máximo que conseguiram.","As they all stretched, they enjoyed this unrefreshing morning as best they could.",他們各自伸了下懶腰，享受著這並不清爽的早晨。,他们各自伸了下懒腰，享受着这并不清爽的早晨。,"As they all stretched, they enjoyed this unrefreshing morning as best they could.","As they all stretched, they enjoyed this unrefreshing morning as best they could.","As they all stretched, they enjoyed this unrefreshing morning as best they could."
Ushiromiya Rudolf,"""Let's go wash our faces or something. I probably look horrible.""","""I'll go wash my face or something. I probably look horrible."" ","""I'll go wash my face or something. We probably look horrible.""",「顔でも洗ってこようぜ。きっとひでぇツラさ。」,「顔でも洗ってこようぜ。きっとひでぇツラさ」,"""Я схожу ополоснуть лицо. Видок у нас ещё тот.""","""Vamos lavar nossos rostos ou algo assim. Eu devo estar péssimo.""","""Let's go wash our faces or something. I probably look horrible.""",「去洗把臉吧。咱們的面色肯定很難看啊。」,「去洗把脸吧。咱们的面色肯定很难看啊。」,"""Let's go wash our faces or something. I probably look horrible.""","""Let's go wash our faces or something. I probably look horrible.""","""Let's go wash our faces or something. I probably look horrible."""
Ushiromiya Kyrie,"""..................? What is that horrible stench?""",""".........? What is that awful stench?"" ","""...............? What is that horrible stench?""",「………………？　何、このひどい臭い。」,「………………？　何、このひどい臭い」,"""...............? Что это за ужасная вонь?""","""..................? O que é esse fedor horrível?""","""..................? What is that horrible stench?""",「………………？怪了，這什麼惡臭味啊？」,「………………？怪了，这什么恶臭味啊？」,"""..................? What is that horrible stench?""","""..................? What is that horrible stench?""","""..................? What is that horrible stench?"""
,"As soon as they exited into the corridor, Kyrie made an openly disgusted expression.","As soon as they exited into the corridor, Kyrie openly made a disgusted expression. ","As soon as they exited into the corridor, Kyrie openly made a disgusted expression.",廊下へ出た途端、霧江が露骨に嫌な顔をした。,廊下へ出た途端、霧江が露骨に嫌な顔をした。,"Как только они вышли в коридор, Кирие, не таясь, состроила гримасу отвращения.","Logo que saíram em direção ao corredor, Kyrie demonstrou uma indiferente expressão de nojo.","As soon as they exited into the corridor, Kyrie made an openly disgusted expression.",一到走廊上，霧江就露出了副露骨的厭惡神情。,一到走廊上，雾江就露出了副露骨的厌恶神情。,"As soon as they exited into the corridor, Kyrie made an openly disgusted expression.","As soon as they exited into the corridor, Kyrie made an openly disgusted expression.","As soon as they exited into the corridor, Kyrie made an openly disgusted expression."
Ushiromiya Natsuhi,"""...What's the matter?""","""...What is it?"" ","""...What happened?""",「…どうしましたか？」,「…どうしましたか？」,"""...Что случилось?""","""...Qual o problema?""","""...What's the matter?""",「…怎麼了？」,「…怎么了？」,"""...What's the matter?""","""...What's the matter?""","""...What's the matter?"""
Ushiromiya Kyrie,"""Hey, don't you smell something awful...?""","""Hey, don't you smell something awful...?"" ","""Hey, don't you smell something awful...?""",「ねぇ、何かひどい臭いがしない…？」,「ねぇ、何かひどい臭いがしない…？」,"""Слушай, ты ничего дурного не чуешь?""","""Ei, não está sentindo um cheiro horrível...?""","""Hey, don't you smell something awful...?""",「我說，這是不是有股惡臭…？」,「我说，这是不是有股恶臭…？」,"""Hey, don't you smell something awful...?""","""Hey, don't you smell something awful...?""","""Hey, don't you smell something awful...?"""
Ushiromiya Hideyoshi,""".........Hm. ...What is this stench? It's unbearable...""","""......Nnn. ...What is this stench? I can't stand it..."" ",""".........Hm. ...What is this stench? I can't stand it...""",「………ん。…何やこの臭いは。こら堪らんで…。」,「………ん。…何やこの臭いは。こら堪らんで…」,""".........Хм. ...Что за вонь? Она мне не нравится...""",""".........Hm. ...O que é esse fedor? É insuportável...""",""".........Hm. ...What is this stench? It's unbearable...""",「………嗯。…這是啥子臭味吶。臭不可當吶…」,「………嗯。…这是啥子臭味呐。臭不可当呐…」,""".........Hm. ...What is this stench? It's unbearable...""",""".........Hm. ...What is this stench? It's unbearable...""",""".........Hm. ...What is this stench? It's unbearable..."""
,"Because of that fuss, everyone stuck their heads out into the corridor.{n}...It was a faint stench, but after the complaints, they clearly noticed it.","After hearing those complaints, everyone stuck their heads out into the corridor. ...The stench was faint, but once people started commenting on it, it was clearly noticeable. ","Because of that disturbance, everyone stuck their heads out into the corridor....It was a faint stench, but after Kyrie had started complaining about the stink, they clearly noticed it.",そう騒ぐので、何事かとみんなが廊下に顔を出した。…それは薄っすらとした臭いだったが、臭う臭うと騒がれれば、はっきりとわかるものだった。,そう騒ぐので、何事かとみんなが廊下に顔を出した。{n}…それは薄っすらとした臭いだったが、臭う臭うと騒がれれば、はっきりとわかるものだった。,"Встревоженные этим, все высунули головы в коридор.{n}...Запах был слабоват, но когда Кирие высказала своё недовольство запахом, тут уж и остальные чётко ощутили его.","Por causa daquela reclamação, todos colocaram suas cabeças para fora da sala.{n}...Era um cheiro fraco, mas após as reclamações, eles claramente conseguiram notar.","Because of that fuss, everyone stuck their heads out into the corridor.{n}...It was a faint stench, but after the complaints, they clearly noticed it.",他們這麼一吵，大家以為出了什麼事，都來到了走廊上。{n}…雖然這味道不濃，但在被抱怨了“好臭”後，他們顯然都注意到了它的存在。,他们这么一吵，大家以为出了什么事，都来到了走廊上。{n}…虽然这味道不浓，但在被抱怨了“好臭”后，他们显然都注意到了它的存在。,"Because of that fuss, everyone stuck their heads out into the corridor.{n}...It was a faint stench, but after the complaints, they clearly noticed it.","Because of that fuss, everyone stuck their heads out into the corridor.{n}...It was a faint stench, but after the complaints, they clearly noticed it.","Because of that fuss, everyone stuck their heads out into the corridor.{n}...It was a faint stench, but after the complaints, they clearly noticed it."
,"Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from...","Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from... "," Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from...",彼らはその奇怪な臭いがどこから漂ってくるのか、それぞれの嗅覚を頼りに廊下に出る…。,彼らはその奇怪な臭いがどこから漂ってくるのか、それぞれの嗅覚を頼りに廊下に出る…。,"Все вышли в коридор и, прибегнув к собственному обонянию, попытались определить источник этого странного смрада...","Cada um deles foi para o corredor, dependo dos seus próprios olfatos para dizer de onde aquele estranho odor estava vindo...","Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from...",他們依靠各自的嗅覺，在走廊上尋找著飄出這股怪味的源頭…。,他们依靠各自的嗅觉，在走廊上寻找着飘出这股怪味的源头…。,"Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from...","Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from...","Each of them went into the corridor, relying on their own sense of smell to tell them where this strange odor was coming from..."
Ushiromiya Natsuhi,"""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations.""","""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations."" ","""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations.""",「一体、何事でしょう。源次に対応させましょう。きっと、もう使用人室に来ていて朝の準備をしているはずです。」,「一体、何事でしょう。源次に対応させましょう。きっと、もう使用人室に来ていて朝の準備をしているはずです」,"""Что же это всё‐таки такое? Предоставим Генджи разобраться с этим. Полагаю, он уже пришёл в комнату для прислуги, чтобы приступить к утренним приготовлениям.""","""O que será que pode ser isso? Vamos deixar que o Genji cuide disto. Eu acredito que ele já deve ter chego na sala dos serviçais para começar as preparações da manhã.""","""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations.""",「到底是怎麼回事啊。去叫源次設法處理吧。他一定已經來到傭人室，在做早上的準備工作了。」,「到底是怎么回事啊。去叫源次设法处理吧。他一定已经来到佣人室，在做早上的准备工作了。」,"""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations.""","""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations.""","""What in the world could it be? Let us have Genji deal with it. I believe he should already have arrived in the servant room to begin the morning preparations."""
Ushiromiya Krauss,"""Mmhm, please. It is difficult to imagine that Gohda, of all people, could be making a breakfast that would cause this kind of stench...""","""Indeed, please do. At the very least, it's difficult to imagine Gohda making a breakfast that would cause such an odor..."" ","""Hmm, please. It is at least difficult to imagine that Gohda would make a breakfast that would cause this kind of stench...""",「うむ、頼む。まさかあの郷田に限って、こんな臭いをさせる朝食を作っているとは思い難いのだがね…。」,「うむ、頼む。まさかあの郷田に限って、こんな臭いをさせる朝食を作っているとは思い難いのだがね…」,"""Хм, да, пожалуй. Сложно себе представить, что завтрак, вышедший из‐под руки Годы, станет источать такой смрад...""","""Mmhm, por favor. É difícil imaginar que o Gohda, de todas as pessoas, esteja fazendo um café da manhã que cause todo esse fedor...""","""Mmhm, please. It is difficult to imagine that Gohda, of all people, could be making a breakfast that would cause this kind of stench...""",「嗯，拜託了。不過，僅就那個鄉田來說，難以想像，他會做出冒這種怪味的早餐呢…」,「嗯，拜托了。不过，仅就那个乡田来说，难以想象，他会做出冒这种怪味的早餐呢…」,"""Mmhm, please. It is difficult to imagine that Gohda, of all people, could be making a breakfast that would cause this kind of stench...""","""Mmhm, please. It is difficult to imagine that Gohda, of all people, could be making a breakfast that would cause this kind of stench...""","""Mmhm, please. It is difficult to imagine that Gohda, of all people, could be making a breakfast that would cause this kind of stench..."""
,"Rudolf's group searched for the source of the smell, and determined that it was coming from underground, from the boiler room.","Rudolf and the others searched for the source of the smell...and determined that it was coming from underground, from the boiler room. ","Rudolf and the others searched for the source of the smell, and determined that it was coming from underground, from the boiler room.",留弗夫たちは臭いの元がどこかを探り、それが地下から、ボイラー室からすることを突き止めた。,留弗夫たちは臭いの元がどこかを探り、それが地下から、ボイラー室からすることを突き止めた。,"Поискав источник запаха, Рудольф и остальные определили, что он исходил снизу, из котельной.","O grupo de Rudolf procurou pela fonte daquele cheiro, e concluiu que estava vindo do subsolo, da sala da caldeira.","Rudolf's group searched for the source of the smell, and determined that it was coming from underground, from the boiler room.",留弗夫他們尋找著怪味的源頭，最終發現了，那來自於地下鍋爐室。,留弗夫他们寻找着怪味的源头，最终发现了，那来自于地下锅炉室。,"Rudolf's group searched for the source of the smell, and determined that it was coming from underground, from the boiler room.","Rudolf's group searched for the source of the smell, and determined that it was coming from underground, from the boiler room.","Rudolf's group searched for the source of the smell, and determined that it was coming from underground, from the boiler room."
,"But the door was locked, and they couldn't check inside.","But the door was locked, and they couldn't check inside. "," But the door was locked, and they couldn't check inside.",しかし鍵が掛かっていて、中を確かめることはできなかった。,しかし鍵が掛かっていて、中を確かめることはできなかった。,"Но дверь была закрыта, не давая им проверить, что творится за нею.","Mas a porta estava trancada, e eles não podiam entrar para averiguar.","But the door was locked, and they couldn't check inside.",不過，由於門鎖著，沒法入內進行確認。,不过，由于门锁着，没法入内进行确认。,"But the door was locked, and they couldn't check inside.","But the door was locked, and they couldn't check inside.","But the door was locked, and they couldn't check inside."
,"Meanwhile, Natsuhi's group were on their way to search for someone in the servant room, when they noticed something strange about the parlor.","At the same time, when Natsuhi's group was on its way to search for someone in the servant room, they noticed something strange near the parlor. "," On the other side of things, as Natsuhi and the rest were on their way to search for someone in the servant room, they noticed something strange about the parlor.",一方、夏妃たちは使用人室へ誰かを探しに行く途中、客間の異変に気付く。,一方、夏妃たちは使用人室へ誰かを探しに行く途中、客間の異変に気付く。,"Затем, когда Нацухи и остальные направились найти кого‐нибудь в комнате для прислуги, то обратили внимание на какую‐то странность в гостиной.","Enquanto isso, o grupo de Natsuhi estava a procura de alguém na sala dos serviçais, quando eles notaram algo estranho vindo da sala de visitas.","Meanwhile, Natsuhi's group were on their way to search for someone in the servant room, when they noticed something strange about the parlor.",另一方面，夏妃他們在去傭人室找人的途中，注意到了客廳的異常。,另一方面，夏妃他们在去佣人室找人的途中，注意到了客厅的异常。,"Meanwhile, Natsuhi's group were on their way to search for someone in the servant room, when they noticed something strange about the parlor.","Meanwhile, Natsuhi's group were on their way to search for someone in the servant room, when they noticed something strange about the parlor.","Meanwhile, Natsuhi's group were on their way to search for someone in the servant room, when they noticed something strange about the parlor."
Ushiromiya Natsuhi,"""......What is this...?!""","""...What is this...?!"" ","""......What is this...?!""",「……何ですか、これは…！」,「……何ですか、これは…！」,"""......Что это?!""","""......O que é isso...?!""","""......What is this...?!""",「……這是，什麼…！」,「……这是，什么…！」,"""......What is this...?!""","""......What is this...?!""","""......What is this...?!"""
Ushiromiya Rosa,"""Wh‐what a horrible prank... Who would do something like...""","""Wh-What a horrible prank... Who would do something like this...?"" ","""I, it's a horrible prank... Who would do something like...""",「ひ、ひどい悪戯だわ…。誰がこんなことを…。」,「ひ、ひどい悪戯だわ…。誰がこんなことを…」,"""К‐какой ужасный розыгрыш... У кого рука поднялась...""","""Q‐Que brincadeira mais horrenda... Que faria algo assim...?""","""Wh‐what a horrible prank... Who would do something like...""",「好、好過分的惡作劇…。是誰做了這種事啊…」,「好、好过分的恶作剧…。是谁做了这种事啊…」,"""Wh‐what a horrible prank... Who would do something like...""","""Wh‐what a horrible prank... Who would do something like...""","""Wh‐what a horrible prank... Who would do something like..."""
,"Drawn on the door to the parlor, in a paint that reminded one of blood, there was a strange...magic‐circle‐like thing.","On the door to the parlor, drawn in a paint that looked like blood, was a strange... thing that looked like a magic circle. ","On the door to the parlor, in a paint that reminded one of blood, there was a strange..., thing like a magic circle drawn.",客間の扉には、血を想起させる不気味な赤い塗料で、奇怪な…、魔法陣のようなものが描かれていた。,客間の扉には、血を想起させる不気味な赤い塗料で、奇怪な…、魔法陣のようなものが描かれていた。,"На двери в гостиную, напоминающей кровь краской, был нарисован магический круг.","Desenhado na porta da sala de visitas, com uma tinta que remetia à sangue, havia algo semelhante...a um estranho círculo mágico.","Drawn on the door to the parlor, in a paint that reminded one of blood, there was a strange...magic‐circle‐like thing.",在客廳的門上，以讓人聯想到血的，陰森的紅色塗料，畫了個怪異的…，類似魔法陣的圖形。,在客厅的门上，以让人联想到血的，阴森的红色涂料，画了个怪异的…，类似魔法阵的图形。,"Drawn on the door to the parlor, in a paint that reminded one of blood, there was a strange...magic‐circle‐like thing.","Drawn on the door to the parlor, in a paint that reminded one of blood, there was a strange...magic‐circle‐like thing.","Drawn on the door to the parlor, in a paint that reminded one of blood, there was a strange...magic‐circle‐like thing."
Ushiromiya Eva,"""No one has come to the kitchen yet. ......Wh‐what is...that?""","""There's no one in the kitchen yet. ...Wh-What is...that?"" ","""No one has come to the kitchen yet. ......Wh, what is, that?""",「厨房にはまだ誰も来てないわ。……な、何よ、それ。」,「厨房にはまだ誰も来てないわ。……な、何よ、それ」,"""На кухню ещё никто не пришёл. ......Чт‐что это?""","""Ninguém havia ido até a cozinha ainda. ......O‐O que é...aquilo?""","""No one has come to the kitchen yet. ......Wh‐what is...that?""",「廚房還沒來人。……什、什麼呀，這個？」,「厨房还没来人。……什、什么呀，这个？」,"""No one has come to the kitchen yet. ......Wh‐what is...that?""","""No one has come to the kitchen yet. ......Wh‐what is...that?""","""No one has come to the kitchen yet. ......Wh‐what is...that?"""
