Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Battler,"""Come to think of it, when we were at the airport, didn't Maria say that if she was gonna wear a costume, it'd be a witch? Does she like witches?"" ","""Come to think of it, when we were at the airport, didn't Maria say that if she was going to wear a costume, it would be a witch? Does Maria like witches?""","""Come to think of it, when we were at the airport, didn't Maria say that if she was going to wear a costume, it would be a witch? Did Maria like witches?""",「そういや、飛行場でも真里亞は、仮装するなら魔女になりたいって言っていたっけ。真里亞って魔女が好きなんだ？」,「そういや、飛行場でも真里亞は、仮装するなら魔女になりたいって言っていたっけ。真里亞って魔女が好きなんだ？」,"""А если вдуматься, когда мы были в аэропорту, разве Мария не говорила, что если ей доведется одеть костюм, то это будет ведьма? Марии нравятся ведьмы?""","""Pensando nisso, quando estávamos no aeroporto, a Maria não disse que se ela fosse usar uma fantasia, seria uma bruxa? A Maria gosta de bruxas?""","""Come to think of it, when we were at the airport, didn't Maria say that if she was going to wear a costume, it would be a witch? Does Maria like witches?""",「這麼一說，真里亞在機場的時候好像也說過，要打扮的話，她想打扮成魔女來著。原來真里亞喜歡魔女啊？」,「这么一说，真里亚在机场的时候好像也说过，要打扮的话，她想打扮成魔女来着。原来真里亚喜欢魔女啊？」,"""Come to think of it, when we were at the airport, didn't Maria say that if she was going to wear a costume, it would be a witch? Does Maria like witches?""","""Ora che ci penso, quando eravamo all'aeroporto, Maria non ha forse detto che se avesse indossato un costume, sarebbe stato da strega? A Maria piacciono le streghe?""","""Ora che ci penso, mi pare che quando eravamo all'aeroporto Maria abbia detto che, se dovesse travestirsi, avrebbe voluto essere una strega. A Maria piacciono le streghe?""","""Bir düşününce, havaalanındayken Maria bir kostüm giyecekse bunun bir cadı kostümü olacağını söylememiş miydi? Maria cadıları seviyor mu?"""
Ushiromiya Rosa,"""...Yes, she loves them. So much that it becomes a problem."" ","""......Yes, she loves them. So much that it becomes a problem.""","""......Yes, she loves them. So much that it becomes a problem.""",「……えぇ、大好きよ。困ったくらいに。」,「……えぇ、大好きよ。困ったくらいに」,"""......Да, она их обожает. До такой степени, что это становится проблемой.""","""......Sim, ela ama. Tanto que isso se tornou um problema.""","""......Yes, she loves them. So much that it becomes a problem.""",「……是啊，她可喜歡了。都喜歡到令人頭疼了。」,「……是啊，她可喜欢了。都喜欢到令人头疼了。」,"""......Yes, she loves them. So much that it becomes a problem.""","""... Sì, le ama. Così tanto che è diventato un problema.""","""...Sì, le adora. A un livello allarmante.""","""......Evet, çok seviyor. Sorun çıkartacak kadar."""
Ushiromiya Jessica,"""Hey, it's not so bad. You expect kids at that age to love fantastical stuff like that."" ","""Well, admiring fantastical stuff like that is to be expected at that age.""","""Well, admiring fantastical stuff like that is to be expected at that age.""",「まぁまぁ。あのくらいの年頃は、ファンタジックな存在に憧れるもんですから。」,「まぁまぁ。あのくらいの年頃は、ファンタジックな存在に憧れるもんですから」,"""Ну, восхищаться фантастическими вещами в таком возрасте вполне естественно.""","""Bem, admirar coisas fantásticas assim é algo esperado nessa idade.""","""Well, admiring fantastical stuff like that is to be expected at that age.""",「也還好啦。她這年紀，本來就是會憧憬於幻想性的事物嘞。」,「也还好啦。她这年纪，本来就是会憧憬于幻想性的事物嘞。」,"""Well, admiring fantastical stuff like that is to be expected at that age.""","""Beh, ammirare cose di fantasia di quel genere è normale a quell'età.""","""Su, su. A quell'età è normale ammirare personaggi di fantasia.""","""Yani, o yaşlarda çocukların böyle fantastik şeylere hayranlık duymaları oldukça doğal."""
Ushiromiya Rosa,"""If it was just a heroine on some TV anime, at least it'd be cute... ...*sigh*"" ","""If she'd at least chosen a heroine of some TV anime to admire, that would've been cute... ...haah.""","""At least it would be cute if she admired a heroine on some TV anime......haah.""",「せめて、テレビアニメのヒロインに憧れるくらいなら可愛いんだけど…。…はぁ。」,「せめて、テレビアニメのヒロインに憧れるくらいなら可愛いんだけど…。…はぁ」,"""По крайней мере, было бы милее, восхищайся она героиней какого‐нибудь аниме сериала... ...А‐ах.""","""Se ela ao menos escolhesse uma heroína de algum anime de TV para admirar, isso teria sido fofo... ...*suspiro*.""","""If she'd at least chosen a heroine of some TV anime to admire, that would've been cute... ...haah.""",「她要至少是去憧憬些電視動畫片裡的女主角之類的話，還能算是可愛…。…哈啊。」,「她要至少是去憧憬些电视动画片里的女主角之类的话，还能算是可爱…。…哈啊。」,"""If she'd at least chosen a heroine of some TV anime to admire, that would've been cute... ...haah.""","""Sarebbe stato carino se avesse ammirato l'eroina di qualche anime... haah.""","""Se lo facesse con qualche eroina dei cartoni in TV potrebbe anche essere una cosa carina, ma invece... Sigh.""","""Hayranlık duymak için en azından televizyondaki animelerden bir karakter seçseydi, bu sevimli olurdu... ...haah."""
,"Judging by Rosa's appearance, she wasn't very happy about her daughter's love for witches, as a mother. ","Judging by Rosa's reactions, it seemed that, as a mother, she did not find her daughter's love for witches pleasant.","Judging by Rosa's appearance, it seemed that, as a mother, she did not find her daughter's love for witches pleasant.",楼座のその様子を見る限り、母親としては娘の魔女好きをあまり快く思っていないようだった。,楼座のその様子を見る限り、母親としては娘の魔女好きをあまり快く思っていないようだった。,"Судя по поведению Розы, было видно, что, как мать, она не одобряет любовь своей дочери к ведьмам.","Julgando pela reação de Rosa, parecia que, como mãe, ela não achava o amor de sua filha por bruxas algo muito agradável.","Judging by Rosa's reactions, it seemed that, as a mother, she did not find her daughter's love for witches pleasant.",以樓座這副樣子來看，似乎她作為母親，對女兒的魔女興趣還是略有微詞的。,以楼座这副样子来看，似乎她作为母亲，对女儿的魔女兴趣还是略有微词的。,"Judging by Rosa's reactions, it seemed that, as a mother, she did not find her daughter's love for witches pleasant.","A giudicare dall'aspetto di Rosa, sembrava che, come Madre, non trovasse piacevole l'amore di sua figlia per le streghe.","A giudicare dalla faccia di Rosa, lei da madre non sembrava gradire molto la passione per le streghe di sua figlia.","Rosa'nın tepkilerine bakılırsa, bir anne olarak kızının cadılara olan sevgisini hoş karşılamadığı anlaşılıyordu."
,"The cousins other than Battler seemed to realize this, and they shrugged, wearing stiff smiles. ","Seemingly all the cousins other than Battler were able to understand this, and they shrugged their shoulders, smiling awkwardly."," It seemed that the cousins other than Battler were able to realize this, and they shrugged their shoulders, smiling bitterly.",それは戦人以外のいとこたちにとっては理解できることであるらしく、苦笑いしながら肩を竦めあうのだった。,それは戦人以外のいとこたちにとっては理解できることであるらしく、苦笑いしながら肩を竦めあうのだった。,"Также все кузены, кроме Баттлера, вполне это понимали, и они пожали плечами, невесело улыбнувшись.","Aparentemente todos os primos além de Battler eram capazes de entender isto, e deram de ombros, sorrindo desconfortavelmente.","Seemingly all the cousins other than Battler were able to understand this, and they shrugged their shoulders, smiling awkwardly.",除戰人以外的堂兄妹們好像都對此心知肚明，苦笑著互相聳了聳肩膀。,除战人以外的堂兄妹们好像都对此心知肚明，苦笑着互相耸了耸肩膀。,"Seemingly all the cousins other than Battler were able to understand this, and they shrugged their shoulders, smiling awkwardly.","Sembrava che i cugini a parte Battler l'avessero capito e strinsero le spalle, sorridendo amaramente.","Ad eccezione di Battler, sembravano averlo capito tutti i cugini, i quali alzarono le spalle con un sorriso imbarazzato.","Görünen o ki, Battler dışındaki tüm kuzenler durumu anlayabildi ve omuzlarını silkerek garip bir şekilde gülümsediler."
Ushiromiya Battler,"""Hmmmm? So you're arguing that because she likes witches, she also likes Halloween? ","""Hmmmm? So if you like witches, you also like Halloween, is that how it works?""","""Hmmmm? So you're arguing that because she likes witches, she also likes Halloween? ",「ふーん？　魔女好きだとハロウィンも好きになるって論法なのか？,「ふーん？　魔女好きだとハロウィンも好きになるって論法なのか？」,"""Хм‐м‐м‐м? Так вы утверждаете, что из‐за того, что ей нравятся ведьмы, ей также нравится Хэллоуин?""","""Hmmmm? Então, se você está dizendo que por gostar de bruxas, ela também gosta do Halloween?""","""Hmmmm? So if you like witches, you also like Halloween, is that how it works?""",「嗯——？是因為喜歡魔女，所以也喜歡萬聖夜這麼個邏輯麼？」,「嗯——？是因为喜欢魔女，所以也喜欢万圣夜这么个逻辑么？」,"""Hmmmm? So if you like witches, you also like Halloween, is that how it works?""","""Hmmmm? Quindi state dicendo che dato che le piacciono le streghe, le piace anche Halloween?","""Mmmmh? Quindi state argomentando che se una è fan delle streghe, allora sarà anche un'appassionata di Halloween?""","""Hmmmm? Cadıları seviyorsan, Cadılar Bayramı'nı da seviyorsun, öyle mi?"""
Ushiromiya Battler,"If we don't know, why don't we just ask her? Hey, Maria. How are Halloween and witches related?"" ","""I guess I should just ask her myself if I don't know. Hey, Maria. What kind of relationship do Halloween and witches have with each other?""","If we don't know, why don't we just ask the person in question? Hey, Maria. What kind of relationship do Halloween and witches have with each other?""",わかんなきゃ本人に聞けばいいか。おい真里亞。ハロウィンと魔女って何か関係あるのか？」,「わかんなきゃ本人に聞けばいいか。おい真里亞。ハロウィンと魔女って何か関係あるのか？」,"""Если мы не знаем, тогда почему бы нам не спросить человека прямо? Эй, Мария. Как Хэллоуин и ведьмы связаны между собой?""","""Se não temos certeza, é mais fácil perguntar direto para ela. Ei, Maria. Qual a relação entre o Halloween e bruxas?""","""I guess I should just ask her myself if I don't know. Hey, Maria. What kind of relationship do Halloween and witches have with each other?""",「不懂的話問本人不就好了嘛。喂，真里亞。萬聖夜和魔女有什麼關係嗎？」,「不懂的话问本人不就好了嘛。喂，真里亚。万圣夜和魔女有什么关系吗？」,"""I guess I should just ask her myself if I don't know. Hey, Maria. What kind of relationship do Halloween and witches have with each other?""","Se non lo sappiamo, perché non lo chiediamo alla diretta interessata? Ehi, Maria. Che tipo di relazione hanno fra loro Halloween e le streghe?""","""Se non lo sappiamo, tanto vale chiederlo alla diretta interessata. Ehi, Maria.{n}Che nesso c'è fra Halloween e le streghe?""","""Sanırım bilmediğim bir şeyi ona kendim sormalıyım. Hey, Maria. Cadılar Bayramı ve cadılar arasında nasıl bir ilişki var?"""
,"As Battler asked that, George and Jessica let out a stifled ""ah"". ","As Battler asked that, George and Jessica let out a small ""ah—"" noise.","As Battler asked that, George and Jessica raised a small voice.",戦人がそれを問い掛けると、譲治と朱志香が、あっと小さく声を上げる。,戦人がそれを問い掛けると、譲治と朱志香が、あっと小さく声を上げる。,"Стоило Баттлеру это спросить, как Джордж и Джессика тут же зашипели на него.","Enquanto Battler perguntava isso, George e Jessica soltaram um pequeno ""ah—"".","As Battler asked that, George and Jessica let out a small ""ah—"" noise.",戰人這麼一問，讓治和朱志香兩人都小聲“啊”地叫出了聲來。,战人这么一问，让治和朱志香两人都小声“啊”地叫出了声来。,"As Battler asked that, George and Jessica let out a small ""ah—"" noise.","Come Battler lo chiese, George e Jessica provarono a dire qualcosa.","Quando Battler le pose tale quesito, George e Jessica ebbero un piccolo sussulto...","Battler bunu sorduğunda, George ve Jessica kısık bir ""ah—"" sesi çıkardılar."
,"...As if they were trying to stop him, but too late. ",...It seemed they were too late.,...It seemed they were too late.,…まるで後の祭りだとでも言わんばかりだった。,…まるで後の祭りだとでも言わんばかりだった。,"...Вот только похоже, что они опоздали.","...Como se quisessem pará‐lo, mas já estavam atrasados.",...It seemed they were too late.,…他們這副樣子，就差沒把“這下糟了”四個字說出口來了。,…他们这副样子，就差没把“这下糟了”四个字说出口来了。,...It seemed they were too late.,... Ma sembrava fosse troppo tardi.,Come se avessero voluto dire che ormai era troppo tardi.,...Onu durdurmaya çalışıyorlarmış ama çok geç kalmışlar gibiydi.
