Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Natsuhi,"""Is that so? Very well. I will do the same. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling.""","""Is that so? Very well. I will also check everything over at the very end. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling."" ","""Is that so? Very well. I will do the same. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling.""",「そうですか、結構。私も最後に全てを確認します。紗音、若い使用人たちを連れて、新しいテーブルクロスを準備するように。もう少し清潔感を感じる白いものを探すのですよ。」,「そうですか、結構。私も最後に全てを確認します。紗音、若い使用人たちを連れて、新しいテーブルクロスを準備するように。もう少し清潔感を感じる白いものを探すのですよ」,"""Вот как? Хорошо. Займусь тем же. Шаннон, возьми молодых слуг и постели новую скатерть. Поищи что‐нибудь белое, придающее ощущение белизны.""","""Mesmo? Muito bem. Eu farei o mesmo. Shannon, reúna os serviçais mais jovens e prepare uma nova toalha de mesa. Tente encontrar algo branco, com uma aparência mais limpa.""","""Is that so? Very well. I will do the same. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling.""",「是麼，很好。我也是會最後檢查一遍的。紗音，你去帶上年輕的傭人們備好新桌布。記住，要找能更令人稍微感到點潔淨感的白桌布喲。」,「是么，很好。我也是会最后检查一遍的。纱音，你去带上年轻的佣人们备好新桌布。记住，要找能更令人稍微感到点洁净感的白桌布哟。」,"""Is that so? Very well. I will do the same. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling.""","""Is that so? Very well. I will do the same. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling.""","""Is that so? Very well. I will do the same. Shannon, take the young servants and prepare a new tablecloth. Try to find something white, with a bit more of a clean feeling."""
Shannon,"""Y‐yes, as you wish.""","""Y-Yes, as you wish."" ","""Y, yes, as you wish.""",「は、はい、畏まりましたっ。」,「は、はい、畏まりましたっ」,"""Д‐да, как пожелаете.""","""S‐Sim, como quiser.""","""Y‐yes, as you wish.""",「好、好的，遵命。」,「好、好的，遵命。」,"""Y‐yes, as you wish.""","""Y‐yes, as you wish.""","""Y‐yes, as you wish."""
,Natsuhi was even more high‐strung than normal and walked about barking orders here and there.,Natsuhi was even more high-strung than normal and walked about barking orders here and there. ,Natsuhi was even more high-strung than normal and walked about barking orders here and there.,夏妃は普段以上に神経質で、あれやこれやと口うるさく指示を下している。,夏妃は普段以上に神経質で、あれやこれやと口うるさく指示を下している。,"Нацухи нервничала даже больше, чем обычно. Она ходила тут и там, раздавая приказы.","Natsuhi estava ainda mais agitada que o normal, caminhando e dando ordens aqui e ali.",Natsuhi was even more high‐strung than normal and walked about barking orders here and there.,夏妃比平常還要神經質，“這呀那呀”嘴巴沒個停地下達指示。,夏妃比平常还要神经质，“这呀那呀”嘴巴没个停地下达指示。,Natsuhi was even more high‐strung than normal and walked about barking orders here and there.,Natsuhi was even more high‐strung than normal and walked about barking orders here and there.,Natsuhi was even more high‐strung than normal and walked about barking orders here and there.
,"Even though the sky was beginning to get dark, the servants moved hurriedly about.","Even though the sky was beginning to get dark, the servants moved hurriedly about. "," Even though the sky was beginning to get dark, the servants moved hurriedly about.",夕方を過ぎて空も暗くなり始めたというのに、使用人たちの動きが慌しかった。,夕方を過ぎて空も暗くなり始めたというのに、使用人たちの動きが慌しかった。,"Хотя небо уже темнело, слуги всё спешили.","Mesmo com o céu começando a escurecer, os serviçais moviam‐se apressados para fazer tudo.","Even though the sky was beginning to get dark, the servants moved hurriedly about.",明明已過黃昏，天空也已開始變黑了，但傭人們卻還在忙得團團轉。,明明已过黄昏，天空也已开始变黑了，但佣人们却还在忙得团团转。,"Even though the sky was beginning to get dark, the servants moved hurriedly about.","Even though the sky was beginning to get dark, the servants moved hurriedly about.","Even though the sky was beginning to get dark, the servants moved hurriedly about."
,Tomorrow would be the annual family conference.,Tomorrow is the annual family conference. , Tomorrow is the annual family conference.,明日は年に一度の親族会議だ。,明日は年に一度の親族会議だ。,Завтра ежегодное семейное собрание.,Amanhã seria a conferência anual de família.,Tomorrow would be the annual family conference.,明天是一年一度的親族會議。,明天是一年一度的亲族会议。,Tomorrow would be the annual family conference.,Tomorrow would be the annual family conference.,Tomorrow would be the annual family conference.
,"It wasn't particularly rare for the siblings' individual families to visit the island, but this was the only time that they would all come together.","It isn't particularly rare for each of the individual families to visit the island, but this is the only time that they all come together. "," It isn't particularly rare for each of the individual families to visit the island, but this is the only time that they all come together.",個々の親族たちがそれぞれに島を訪れることは少なくはないが、全員が一度に揃うのはこの日だけ。,個々の親族たちがそれぞれに島を訪れることは少なくはないが、全員が一度に揃うのはこの日だけ。,"Отдельные семьи нередко посещают остров, но все вместе они приезжают только в это время.","Não era incomum que as famílias de cada irmão fizessem visitas à ilha, mas essa era a única oportunidade que tinham de se reunirem.","It wasn't particularly rare for the siblings' individual families to visit the island, but this was the only time that they would all come together.",雖然親族們各自登島拜訪的事並不算少，但全體團聚一堂，就僅限於這一天了。,虽然亲族们各自登岛拜访的事并不算少，但全体团聚一堂，就仅限于这一天了。,"It wasn't particularly rare for the siblings' individual families to visit the island, but this was the only time that they would all come together.","It wasn't particularly rare for the siblings' individual families to visit the island, but this was the only time that they would all come together.","It wasn't particularly rare for the siblings' individual families to visit the island, but this was the only time that they would all come together."
,It was the most important day of the year for both the Ushiromiya family and Rokkenjima.,It was the most important day of the year for both the Ushiromiya family and Rokkenjima. , It was the most important day of the year for both the Ushiromiya family and Rokkenjima.,右代宮家にとって六軒島にとって、もっとも重要な日だった。,右代宮家にとって六軒島にとって、もっとも重要な日だった。,"Самый важный день в году как для семьи Уширомия, так и для Роккенджимы.","Era o dia mais importante do ano, tanto para a família Ushiromiya quanto para Rokkenjima.",It was the most important day of the year for both the Ushiromiya family and Rokkenjima.,明天是對右代宮家來說、對六軒島來說，最最重要的一天。,明天是对右代宫家来说、对六轩岛来说，最最重要的一天。,It was the most important day of the year for both the Ushiromiya family and Rokkenjima.,It was the most important day of the year for both the Ushiromiya family and Rokkenjima.,It was the most important day of the year for both the Ushiromiya family and Rokkenjima.
,"Natsuhi, who was short‐tempered on top of being high‐strung, kept issuing orders one after another, only to later change her mind or ask for the work to be done again, keeping the servants busy until late into the night.","Natsuhi, who was short-tempered on top of being high-strung, kept ordering that the servants redo this or that, since it really didn't look good after all. This would keep them going until late into the night. "," Natsuhi, who was short-tempered on top of being high-strung, kept ordering that the servants redo this or that, since it really didn't look good after all. This would keep them going until late into the night.",神経質で、その上、短気な夏妃は、あれやこれやと指示を出しては、やはり気に入らない、あるいはやり直しと、夜の遅くまで使用人たちを振り回す。,神経質で、その上、短気な夏妃は、あれやこれやと指示を出しては、やはり気に入らない、あるいはやり直しと、夜の遅くまで使用人たちを振り回す。,"Нацухи, несдержанная и нервная, продолжала приказывать слугам повторить то и это из‐за того, что выглядит всё‐таки недостаточно хорошо. Так продолжалось до поздней ночи.","Natsuhi, que além de agitada estava de pavio curto, continuou impondo ordens atrás de ordens, só para depois mudar de ideia e pedir para que o trabalho fosse refeito, mantendo os serviçais ocupados até tarde.","Natsuhi, who was short‐tempered on top of being high‐strung, kept issuing orders one after another, only to later change her mind or ask for the work to be done again, keeping the servants busy until late into the night.",神經質且性情急躁的夏妃，“這呀那呀”地下達指示，然後再“果然不中意”或“重新來過”，把傭人們折騰到了大半夜。,神经质且性情急躁的夏妃，“这呀那呀”地下达指示，然后再“果然不中意”或“重新来过”，把佣人们折腾到了大半夜。,"Natsuhi, who was short‐tempered on top of being high‐strung, kept issuing orders one after another, only to later change her mind or ask for the work to be done again, keeping the servants busy until late into the night.","Natsuhi, who was short‐tempered on top of being high‐strung, kept issuing orders one after another, only to later change her mind or ask for the work to be done again, keeping the servants busy until late into the night.","Natsuhi, who was short‐tempered on top of being high‐strung, kept issuing orders one after another, only to later change her mind or ask for the work to be done again, keeping the servants busy until late into the night."
,"Shannon now had many years of experience and Natsuhi had put her in a position of responsibility, which meant that she was frequently called over to be given all kinds of strict orders...","Now that Shannon had many years of experience and Natsuhi had put her in a position of responsibility, she was called over many times to have strict orders showered on her... "," Now that Shannon had many years of experience and Natsuhi had put her in a position of responsibility, she was called over many times to have strict orders showered on her...",今や、短くない年季を持つ紗音は、夏妃に責任ある立場だと見なされており、何かあるごとに呼び出されては、あれこれ厳しく命令をされていた…。,今や、短くない年季を持つ紗音は、夏妃に責任ある立場だと見なされており、何かあるごとに呼び出されては、あれこれ厳しく命令をされていた…。,"Шаннон, у которой уже был многолетний опыт, Нацухи поставила в ответственное положение, поэтому её часто вызывали, чтобы высыпать на неё строгие приказы...","Shannon tinha agora muitos anos de experiência e Natsuhi a colocou em uma posição de responsabilidade, o que significa que ela era frequentemente chamada para receber todo tipo de ordem...","Shannon now had many years of experience and Natsuhi had put her in a position of responsibility, which meant that she was frequently called over to be given all kinds of strict orders...",如今，工作時間已不算短的紗音，被夏妃視為了責任人，一有什麼事就會被夏妃叫去，被她“這呀那呀”地嚴加命令…。,如今，工作时间已不算短的纱音，被夏妃视为了责任人，一有什么事就会被夏妃叫去，被她“这呀那呀”地严加命令…。,"Shannon now had many years of experience and Natsuhi had put her in a position of responsibility, which meant that she was frequently called over to be given all kinds of strict orders...","Shannon now had many years of experience and Natsuhi had put her in a position of responsibility, which meant that she was frequently called over to be given all kinds of strict orders...","Shannon now had many years of experience and Natsuhi had put her in a position of responsibility, which meant that she was frequently called over to be given all kinds of strict orders..."
,"So, when Shannon finished her shower and lay down on the bed in the servants' quarters, she fell into a deep sleep almost immediately......","So, when Shannon finished her shower and lay down on the bed in the servant waiting room, she fell asleep almost immediately... "," So, when Shannon finished her shower and lay down on the bed in the servant waiting room, she fell asleep almost immediately......",だから、疲労困憊の紗音は、シャワーを浴びて使用人控え室の床に就いてすぐに、深い眠りに落ちるのだった……。,だから、疲労困憊の紗音は、シャワーを浴びて使用人控え室の床に就いてすぐに、深い眠りに落ちるのだった……。,"Когда Шаннон закончила принимать душ и легла на кровать в приёмной слуг, она почти сразу же уснула......","Por isso, quando Shannon terminou seu banho e deitou‐se na cama das acomodações dos serviçais, ela imediatamente caiu em um profundo sono......","So, when Shannon finished her shower and lay down on the bed in the servants' quarters, she fell into a deep sleep almost immediately......",所以，精疲力竭的紗音，淋浴後便躺倒在傭人等候室中的床上，馬上墜入了深深的夢鄉……。,所以，精疲力竭的纱音，淋浴后便躺倒在佣人等候室中的床上，马上坠入了深深的梦乡……。,"So, when Shannon finished her shower and lay down on the bed in the servants' quarters, she fell into a deep sleep almost immediately......","So, when Shannon finished her shower and lay down on the bed in the servants' quarters, she fell into a deep sleep almost immediately......","So, when Shannon finished her shower and lay down on the bed in the servants' quarters, she fell into a deep sleep almost immediately......"
,......I can hear the sound of wind...coming from somewhere far away.,...I can hear the sound of wind...coming from somewhere far away. ,......I can hear the sound of wind...coming from somewhere far away.,……どこか遠くで、風の音が聞こえる。,……どこか遠くで、風の音が聞こえる。,......Я слышу шум ветра... откуда‐то издалека.,......Eu consigo ouvir o som do vento...vindo de um lugar muito distante.,......I can hear the sound of wind...coming from somewhere far away.,……我聽到，從遠方某處傳來了風聲。,……我听到，从远方某处传来了风声。,......I can hear the sound of wind...coming from somewhere far away.,......I can hear the sound of wind...coming from somewhere far away.,......I can hear the sound of wind...coming from somewhere far away.
,............It's a bit different from the sound wind outside a room would make.,...It's a bit different from the sound wind outside a room would make. ,......It's a bit different from the sound wind outside a room would make.,…………外で風が吹き出したような音とは、少し違う。,…………外で風が吹き出したような音とは、少し違う。,......Он слегка отличается от шума ветра снаружи.,............É um pouco diferente do som que o vento do lado de fora do quarto costuma fazer.,............It's a bit different from the sound wind outside a room would make.,…………這與外面起風時的那種聲音稍有不同。,…………这与外面起风时的那种声音稍有不同。,............It's a bit different from the sound wind outside a room would make.,............It's a bit different from the sound wind outside a room would make.,............It's a bit different from the sound wind outside a room would make.
,"It's almost as though......I'm sitting in a deck chair in the rose garden, turning over in my sleep, ......with the feel of the wind in my hair.","It's almost as though...I'm sitting in a deck chair in the rose garden, turning over in my sleep, ...with the feel of the wind in my hair. "," It's almost as though......I'm sitting in a deck chair in the rose garden, turning over in my sleep, ......with the feel of the wind in my hair.",何だかまるで、……私が薔薇庭園にでもデッキチェアを出して、それで転寝をしていて、髪を風に撫でられているかのような、……そんな感じ。,何だかまるで、……私が薔薇庭園にでもデッキチェアを出して、それで転寝をしていて、髪を風に撫でられているかのような、……そんな感じ。,"Словно...... я сижу в шезлонге в розарии, переворачиваюсь во сне...... и чувствую ветер в волосах.","É quase como se......eu estivesse sentada em uma espreguiçadeira no jardim de rosas, revirando‐me em meu sono, ......com a sensação do vento em meus cabelos.","It's almost as though......I'm sitting in a deck chair in the rose garden, turning over in my sleep, ......with the feel of the wind in my hair.",不知怎的，這感覺簡直就像，……我把躺椅放到了玫瑰庭園，如同就此躺在躺椅上打盹，被風輕撫頭髮，……一般。,不知怎的，这感觉简直就像，……我把躺椅放到了玫瑰庭园，如同就此躺在躺椅上打盹，被风轻抚头发，……一般。,"It's almost as though......I'm sitting in a deck chair in the rose garden, turning over in my sleep, ......with the feel of the wind in my hair.","It's almost as though......I'm sitting in a deck chair in the rose garden, turning over in my sleep, ......with the feel of the wind in my hair.","It's almost as though......I'm sitting in a deck chair in the rose garden, turning over in my sleep, ......with the feel of the wind in my hair."
,"That's right, the feel. ......This isn't a sound, it's a feeling.","That's right, the feel. ...This isn't a sound, it's a feeling. "," That's right, the feel. ......This isn't a sound, it's a feeling.",そう、感じ。……音じゃなくて、感じ。,そう、感じ。……音じゃなくて、感じ。,"Точно. ......Не звук, а чувство.","Isso mesmo, essa sensação. ......Não é um som, é uma sensação.","That's right, the feel. ......This isn't a sound, it's a feeling.",對，是感覺。……它不是聲音，而是感覺。,对，是感觉。……它不是声音，而是感觉。,"That's right, the feel. ......This isn't a sound, it's a feeling.","That's right, the feel. ......This isn't a sound, it's a feeling.","That's right, the feel. ......This isn't a sound, it's a feeling."
,Then is this......a dream......?,Then is this... a dream...? , Then is this... a dream......? ,　なら、これは、……夢………？,なら、これは、……夢………？,Это...... сон?..,Então isso é......um sonho......?,Then is this......a dream......?,那麼，這是，……夢………？,那么，这是，……梦………？,Then is this......a dream......?,Then is this......a dream......?,Then is this......a dream......?
,"Just as I was about to accept this theory, ......I thought I heard someone talking to me.","Just as I was about to accept this theory, ...I thought I heard someone talking to me. ","Just as I was about to accept this theory, ......I thought I heard someone talking to me.",そう決め込もうとした時、……誰かが私に語りかけているような気がした。,そう決め込もうとした時、……誰かが私に語りかけているような気がした。,"Как только я собралась принять своё предположение...... мне показалось, что со мной разговаривают.","Quando estava para aceitar essa teoria, ......eu pensei ter ouvido alguém falando comigo.","Just as I was about to accept this theory, ......I thought I heard someone talking to me.",正當要就此斷定的時候，……我感到了，好像有誰在跟我說話。,正当要就此断定的时候，……我感到了，好像有谁在跟我说话。,"Just as I was about to accept this theory, ......I thought I heard someone talking to me.","Just as I was about to accept this theory, ......I thought I heard someone talking to me.","Just as I was about to accept this theory, ......I thought I heard someone talking to me."
,"{m:-5:—}—My, my. It seems the work of a servant is just as boring as it ever was.","""My, my. It seems the work of a servant is just as boring as it ever was. ","――My, my. It seems the work of a servant is just as boring as it ever was.",——やれやれ。相も変わらず、使用人の仕事とは退屈であるな。,――やれやれ。相も変わらず、使用人の仕事とは退屈であるな。,{m:-5:—}‐О боже. Работа слуги всё такая же скучная.,"{m:-5:—}—Ora, ora. Parece que o trabalho de serviçal continua mais chato do que nunca.","{m:-5:—}—My, my. It seems the work of a servant is just as boring as it ever was.",——哎呀哎呀。一如既往，傭人的工作好是乏味呢。,——哎呀哎呀。一如既往，佣人的工作好是乏味呢。,"{m:-5:—}—My, my. It seems the work of a servant is just as boring as it ever was.","{m:-5:—}—My, my. It seems the work of a servant is just as boring as it ever was.","{m:-5:—}—My, my. It seems the work of a servant is just as boring as it ever was."
,"Not only boring, but difficult, strict, constraining, joyless...","Not only boring, but difficult, strict, constraining, joyless... "," Not only boring, but difficult, strict, constraining, joyless...",退屈だけならまだしも、楽でない上に厳しく、窮屈、何の喜びもない…。,退屈だけならまだしも、楽でない上に厳しく、窮屈、何の喜びもない…。,"Не только скучная, но и трудная, строгая, ограничивающая, безрадостная...","Não apenas chato, mas difícil, rigoroso, constrangedor, abatido...","Not only boring, but difficult, strict, constraining, joyless...",光是乏味那倒也罷了，既不輕鬆還管得嚴，毫無自由，沒有任何樂趣…。,光是乏味那倒也罢了，既不轻松还管得严，毫无自由，没有任何乐趣…。,"Not only boring, but difficult, strict, constraining, joyless...","Not only boring, but difficult, strict, constraining, joyless...","Not only boring, but difficult, strict, constraining, joyless..."
