Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya George,"""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless man. ......And it wasn't just with the cousins. At home, at school—I was like that everywhere.""","""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless person. ...And it wasn't just with the cousins. At home, at school...I was like that everywhere."" ","""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless man. ......And it wasn't just with the cousins. At home, at school...I was like that everywhere.""",「いや、いいんだ。自分でもわかってる。かつての僕は、いとこの中で最年長ではあっても、いつもぼんやりしているうだつの上がらない男だったよ。……それは何もいとこの中だけの話じゃない。家でも学校でも、全てでそうだったさ。」,「いや、いいんだ。自分でもわかってる。かつての僕は、いとこの中で最年長ではあっても、いつもぼんやりしているうだつの上がらない男だったよ。……それは何もいとこの中だけの話じゃない。家でも学校でも、全てでそうだったさ」,"""Нет, всё хорошо. Я сам это осознаю. Тогда я, может, и был самым старшим из кузенов, но всё равно оставался ленивым и безнадёжным. ......И не только с кузенами. Дома, в школе... Я был таким везде.""","""Não, tudo bem. Eu mesmo percebi. Naquela época, eu até podia ser o primo mais velho, mas eu ainda era preguiçoso, um caso perdido. ......E não era só perto dos meus primos. Em casa, na escola — eu era assim perto de todo mundo.""","""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless man. ......And it wasn't just with the cousins. At home, at school—I was like that everywhere.""",「不、不用。我自己，都明白。過去的我，儘管在堂兄妹中最年長，可卻是個總是稀里糊塗的、抬不起頭來的男人。……這並不僅限於，在堂兄妹之中。在家在學校，也全是如此。」,「不、不用。我自己，都明白。过去的我，尽管在堂兄妹中最年长，可却是个总是稀里糊涂的、抬不起头来的男人。……这并不仅限于，在堂兄妹之中。在家在学校，也全是如此。」,"""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless man. ......And it wasn't just with the cousins. At home, at school—I was like that everywhere.""","""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless man. ......And it wasn't just with the cousins. At home, at school—I was like that everywhere.""","""No, it's okay. I realize it myself. Back then, I might have been the oldest of the cousins, but I was still a lazy, hopeless man. ......And it wasn't just with the cousins. At home, at school—I was like that everywhere."""
,......I hated being like that.,...I hated being like that. ,......I hated being like that.,……そんな自分が、嫌いだった。,……そんな自分が、嫌いだった。,......Я ненавидел быть таким.,......Eu odiava ser daquele jeito.,......I hated being like that.,……我討厭，這樣的自己。,……我讨厌，这样的自己。,......I hated being like that.,......I hated being like that.,......I hated being like that.
,I wanted to break that shell and become a splendid adult like Mother and Father.,I wanted to break that shell and become a splendid adult like Mother and Father. , I wanted to break that shell and become a splendid adult like Mother and Father.,その殻を打ち破り、父さんや母さんのような立派な大人になりたかった。,その殻を打ち破り、父さんや母さんのような立派な大人になりたかった。,"Я хотел сломать эту скорлупу и стать великолепным взрослым, как мать и отец.",Eu queria quebrar a minha casca e me tornar um exímio adulto igual a minha mãe e o meu pai.,I wanted to break that shell and become a splendid adult like Mother and Father.,好想啄破殻，成為像爸爸媽媽那樣的出色的大人。,好想啄破壳，成为像爸爸妈妈那样的出色的大人。,I wanted to break that shell and become a splendid adult like Mother and Father.,I wanted to break that shell and become a splendid adult like Mother and Father.,I wanted to break that shell and become a splendid adult like Mother and Father.
Shannon,"""But in the end, ......you did break out of that shell, George‐sama. ......Every time I've met you these past few years, you've grown beyond recognition.""","""But in the end, ...you did break out of that shell, George-sama. ...Every time I've met you these past few years, you've grown beyond recognition."" ","""But in the end, ......you did break out of that shell, George-sama. ......Every time I've met you these past few years, you've grown beyond recognition.""",「でも、……譲治さまはそれを打ち破られました。……この数年の譲治さまは、毎年出会う度に見違えるようでした。」,「でも、……譲治さまはそれを打ち破られました。……この数年の譲治さまは、毎年出会う度に見違えるようでした」,"""Но в конце концов...... вы вырвались из этой скорлупы, господин Джордж. ......С каждым разом, когда я встречала вас в последние несколько лет, вы взрослели до неузнаваемости.""","""Mas, no fim, ......você quebrou sua casca, George‐sama. ......Toda vez que eu o encontrei nesses últimos anos, você sempre havia crescido e parecia irreconhecível.""","""But in the end, ......you did break out of that shell, George‐sama. ......Every time I've met you these past few years, you've grown beyond recognition.""",「不過，……讓治少爺是已將它啄破了呢。……這幾年的讓治少爺，每年相見時都會差點認不出來。」,「不过，……让治少爷是已将它啄破了呢。……这几年的让治少爷，每年相见时都会差点认不出来。」,"""But in the end, ......you did break out of that shell, George‐sama. ......Every time I've met you these past few years, you've grown beyond recognition.""","""But in the end, ......you did break out of that shell, George‐sama. ......Every time I've met you these past few years, you've grown beyond recognition.""","""But in the end, ......you did break out of that shell, George‐sama. ......Every time I've met you these past few years, you've grown beyond recognition."""
Ushiromiya George,"""Thank you.""","""Thank you."" ","""Thank you.""",「ありがとう。」,「ありがとう」,"""Спасибо.""","""Obrigado.""","""Thank you.""",「謝謝。」,「谢谢。」,"""Thank you.""","""Thank you.""","""Thank you."""
Shannon,"""......Did something cause you to make up your mind?""","""...Did something cause you to make up your mind?"" ","""......Did something cause you to make up your mind?""",「……何か、きっかけがあったんですか？」,「……何か、きっかけがあったんですか？」,"""......Что‐то побудило вас решиться?""","""......Aconteceu alguma coisa que o fez mudar sua forma de pensar?""","""......Did something cause you to make up your mind?""",「……是發生過，什麼契機嗎？」,「……是发生过，什么契机吗？」,"""......Did something cause you to make up your mind?""","""......Did something cause you to make up your mind?""","""......Did something cause you to make up your mind?"""
Ushiromiya George,"""To break out of my shell?""","""To break out of my shell?"" ","""To break out of my shell?""",「殻を破る？」,「殻を破る？」,"""Вырваться из скорлупы?""","""Quebrar a minha casca?""","""To break out of my shell?""",「指破殻的？」,「指破壳的？」,"""To break out of my shell?""","""To break out of my shell?""","""To break out of my shell?"""
Shannon,"""Yes. ......I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ......I thought there must have been some turning point which made you become so determined.""","""Yes. ...I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ...I thought there must have been some turning point that made you become so determined."" ","""Yes. ......I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ......I thought there must have been some turning point which made you become so determined.""",「はい。……あれほどの、まるでサナギを経て蝶になるかのように、目まぐるしく成長された譲治さまが、ただ漫然と日々を過ごしていてそれを迎えられたとは思いません。……それだけの大きな決意される、何かきっかけがあったに違いないと思いまして。」,「はい。……あれほどの、まるでサナギを経て蝶になるかのように、目まぐるしく成長された譲治さまが、ただ漫然と日々を過ごしていてそれを迎えられたとは思いません。……それだけの大きな決意をされる、何かきっかけがあったに違いないと思いまして」,"""Да. ......Не представляю, чтобы вы выросли так быстро, словно вырвавшаяся из кокона бабочка, просто бесцельно блуждая. ......Думаю, должен был быть переломный момент, побудивший вас решиться.""","""Sim. ......Eu não consigo imaginar que você cresceu tão rápido, como uma borboleta saindo de seu casulo, apenas vagando sem rumo. ......Eu pensei que tivesse algum ponto de virada que o deixou tão determinado.""","""Yes. ......I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ......I thought there must have been some turning point which made you become so determined.""",「是的。……我不認為，簡直就像是經過虫蛹期蛻化為蝶，有了此等日新月異的成長的讓治少爺，會僅僅是在漫然度日，就迎來了此。……我想肯定是有過，能令您做出如此大的決意的某種契機。」,「是的。……我不认为，简直就像是经过虫蛹期蜕化为蝶，有了此等日新月异的成长的让治少爷，会仅仅是在漫然度日，就迎来了此。……我想肯定是有过，能令您做出如此大的决意的某种契机。」,"""Yes. ......I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ......I thought there must have been some turning point which made you become so determined.""","""Yes. ......I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ......I thought there must have been some turning point which made you become so determined.""","""Yes. ......I can't imagine that you grew so rapidly, like a butterfly breaking out of its cocoon, by just wandering around aimlessly. ......I thought there must have been some turning point which made you become so determined."""
Ushiromiya George,"""......I fell in love with you, and grew thanks to the power of love...is what I've told you so far. Haha, ......but the truth is, the turning point was a much more negative emotion.""","""...I fell in love with you and grew thanks to the power of love...is what I've told you so far. Haha, ...but the truth is, the turning point was a much more negative emotion."" ","""......I fell in love with you, and grew thanks to the power of love...is what I've told you so far. Haha, ......but the truth is, the turning point was a much more negative emotion.""",「……君に惚れて、愛の力で成長した、…と僕は今まで言ってきたんだけど。はは、……本当は、もっとネガティブな感情からだったんだ。」,「……君に惚れて、愛の力で成長した、…と僕は今まで言ってきたんだけど。はは、……本当は、もっとネガティブな感情からだったんだ」,"""......Я влюбился в тебя и вырос благодаря силе любви... Так я говорил тебе. Ха‐ха...... но, по правде говоря, в поворотном моменте было больше негативных эмоций.""","""......Eu me apaixonei por você, e cresci graças ao poder do amor...é o que eu sempre digo. Haha, ......mas é verdade, o ponto de virada é muito mais do que uma emoção negativa.""","""......I fell in love with you, and grew thanks to the power of love...is what I've told you so far. Haha, ......but the truth is, the turning point was a much more negative emotion.""",「……迷戀上了你，愛的力量使我成長，…雖然我一直以來都在這麼講。哈哈，……但其實，這是出於更加消極的感情。」,「……迷恋上了你，爱的力量使我成长，…虽然我一直以来都在这么讲。哈哈，……但其实，这是出于更加消极的感情。」,"""......I fell in love with you, and grew thanks to the power of love...is what I've told you so far. Haha, ......but the truth is, the turning point was a much more negative emotion.""","""......I fell in love with you, and grew thanks to the power of love...is what I've told you so far. Haha, ......but the truth is, the turning point was a much more negative emotion.""","""......I fell in love with you, and grew thanks to the power of love...is what I've told you so far. Haha, ......but the truth is, the turning point was a much more negative emotion."""
Shannon,"""No way...... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions.""","""No way... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions."" ","""No way...... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions.""",「そんな……。いつも明るく、朗らかでおられる譲治さんにネガティブな感情なんて、ちょっと信じられないです。」,「そんな……。いつも明るく、朗らかでおられる譲治さんにネガティブな感情なんて、ちょっと信じられないです」,"""Не может быть...... Трудно поверить, что такой всегда яркий и бодрый человек, как вы, мог испытывать негативные эмоции.""","""Mesmo......? É difícil de acreditar que alguém como você, que sempre foi tão brilhante e animado, tenha tido emoções negativas.""","""No way...... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions.""",「怎麼會呢……？總是很開朗陽光的讓治，竟會有消極情緒，有點不敢相信。」,「怎么会呢……？总是很开朗阳光的让治，竟会有消极情绪，有点不敢相信。」,"""No way...... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions.""","""No way...... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions.""","""No way...... It's hard to believe that someone who's always as bright and cheerful as you could have negative emotions."""
Ushiromiya George,"""Well, ......my parents taught me to treat girls well. And I thought that I had succeeded in living that way.""","""Well, ...my parents brought me up to treat women with care. And I thought that I'd managed to live my life that way."" ","""Well, ......my parents taught me to treat a girl well. And I thought that I had succeeded in living that way.""",「僕はね。……両親に、女性は大切にしろと教えられてきたんだ。そしてそれを実践してきたつもりだったよ。」,「僕はね。……両親に、女性は大切にしろと教えられてきたんだ。そしてそれを実践してきたつもりだったよ」,"""Видишь ли...... мои родители учили меня хорошо относиться к девушкам. И, думаю, по жизни мне это удаётся.""","""Bom, ......meus pais sempre me ensinaram a tratar bem as garotas. E eu acredito que eu obtive sucesso vivendo dessa forma.""","""Well, ......my parents taught me to treat girls well. And I thought that I had succeeded in living that way.""",「我啊。……一直在被雙親教育，要珍愛女性。而我也自認，一直在將此付諸實踐。」,「我啊。……一直在被双亲教育，要珍爱女性。而我也自认，一直在将此付诸实践。」,"""Well, ......my parents taught me to treat girls well. And I thought that I had succeeded in living that way.""","""Well, ......my parents taught me to treat girls well. And I thought that I had succeeded in living that way.""","""Well, ......my parents taught me to treat girls well. And I thought that I had succeeded in living that way."""
Shannon,"""Yes. I think you're a really wonderful gentleman...""","""Yes. I think you're wonderful, a real gentleman..."" ","""Yes. I think you're a really wonderful gentleman...""",「はい。とても紳士的で、素晴らしいと思います…。」,「はい。とても紳士的で、素晴らしいと思います…」,"""Да. По‐моему, вы замечательный джентльмен...""","""Sim. Eu acho que você é um cavalheiro maravilhoso...""","""Yes. I think you're a really wonderful gentleman...""",「是的。我覺得讓治少爺非常地紳士、非常棒…」,「是的。我觉得让治少爷非常地绅士、非常棒…」,"""Yes. I think you're a really wonderful gentleman...""","""Yes. I think you're a really wonderful gentleman...""","""Yes. I think you're a really wonderful gentleman..."""
Ushiromiya George,"""But that was wrong.""","""But I'm not, actually."" ","""But that was wrong.""",「本当は違う。」,「本当は違う」,"""Но это было не так.""","""Mas está errada.""","""But that was wrong.""",「其實並非如此。」,「其实并非如此。」,"""But that was wrong.""","""But that was wrong.""","""But that was wrong."""
Shannon,""".........?""","""......?"" ",""".........?""",「………？」,「………？」,""".........?""",""".........?""",""".........?""",「………？」,「………？」,""".........?""",""".........?""",""".........?"""
Ushiromiya George,"""I didn't know how to interact with the opposite sex. I deified them excessively......and though I always behaved in a gentlemanly, ladies first kind of way, I was probably outright afraid of interacting with girls.""","""I didn't know how to interact with the opposite sex. I deified them excessively...and though I always behaved in a gentlemanly, ladies-first kind of way, I was probably outright afraid of interacting with girls."" ","""I didn't know how to interact with the opposite sex. I deified them excessively......and though I always behaved in a gentlemanly, ladies first kind of way, I was probably outright afraid of interacting with girls.""",「異性とどう接していけばいいかわからなくて。過度に神格化して畏れて、……紳士的なレディファーストを装いながら、僕は女の子との交流に、多分、恐怖さえ覚えていた。」,「異性とどう接していけばいいかわからなくて。過度に神格化して畏れて、……紳士的なレディファーストを装いながら、僕は女の子との交流に、多分、恐怖さえ覚えていた」,"""Я не знал, как общаться с противоположным полом. Я излишне обожествлял их...... и даже если всегда вёл себя по‐джентльменски, следуя девизу 'дамы вперёд', я, наверное, боялся прямого общения с девочками.""","""Eu não sei como interagir com o sexo oposto. Eu o deifico excessivamente......e, embora eu sempre me comporte como um cavalheiro, sempre dando preferências às damas, eu provavelmente estou apenas com muito medo de interagir com garotas.""","""I didn't know how to interact with the opposite sex. I deified them excessively......and though I always behaved in a gentlemanly, ladies first kind of way, I was probably outright afraid of interacting with girls.""",「不知該怎麼去接觸異性才好。將異性過度神格化，產生了敬畏，……表面上裝著副很紳士的“女士優先”的樣子，而我對與女孩子交流，多半，甚至是感到了恐懼。」,「不知该怎么去接触异性才好。将异性过度神格化，产生了敬畏，……表面上装着副很绅士的“女士优先”的样子，而我对与女孩子交流，多半，甚至是感到了恐惧。」,"""I didn't know how to interact with the opposite sex. I deified them excessively......and though I always behaved in a gentlemanly, ladies first kind of way, I was probably outright afraid of interacting with girls.""","""I didn't know how to interact with the opposite sex. I deified them excessively......and though I always behaved in a gentlemanly, ladies first kind of way, I was probably outright afraid of interacting with girls.""","""I didn't know how to interact with the opposite sex. I deified them excessively......and though I always behaved in a gentlemanly, ladies first kind of way, I was probably outright afraid of interacting with girls."""
