Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"With just a deck of cards, the cousins could enjoy themselves for many hours.","With just a deck of cards, the cousins could enjoy themselves for hours and hours. ","With just a deck of cards, the cousins could enjoy themselves for many hours.",トランプがあるだけで、いとこたちは何時間だって楽しく過ごせる。,トランプがあるだけで、いとこたちは何時間だって楽しく過ごせる。,С одной колодой карт кузены смогли занять себя на несколько часов.,"Com apenas um baralho, os primos se divertiram por diversas horas.","With just a deck of cards, the cousins could enjoy themselves for many hours.",只是打撲克，堂兄妹們就一起快樂地度過了好幾個小時。,只是打扑克，堂兄妹们就一起快乐地度过了好几个小时。,"With just a deck of cards, the cousins could enjoy themselves for many hours.","With just a deck of cards, the cousins could enjoy themselves for many hours.","With just a deck of cards, the cousins could enjoy themselves for many hours."
,They were so engrossed that the occasional thunderbolt hardly even registered as static in the background.,They were so engrossed that the occasional thunderbolt hardly even registered as static in the background. , They were so engrossed that the occasional thunderbolt hardly even registered as static in the background.,彼らの元気さの前には、時折の落雷も、ちょっとしたアクセント程度にしかならなかった。,彼らの元気さの前には、時折の落雷も、ちょっとしたアクセント程度にしかならなかった。,"Они были так увлечены, что случайный удар молнии едва ли можно было посчитать помехой на заднем плане.",Eles estavam tão distraídos que sequer percebiam os eventuais raios que caiam do lado de fora.,They were so engrossed that the occasional thunderbolt hardly even registered as static in the background.,在他們的活力面前，時不時的落雷也不過是個背景重音而已。,在他们的活力面前，时不时的落雷也不过是个背景重音而已。,They were so engrossed that the occasional thunderbolt hardly even registered as static in the background.,They were so engrossed that the occasional thunderbolt hardly even registered as static in the background.,They were so engrossed that the occasional thunderbolt hardly even registered as static in the background.
Ushiromiya George,"""I'm starting to get hungry. I wonder if dinner's ready yet.""","""I'm starting to get hungry. I wonder if dinner's ready yet."" ","""I'm starting to get hungry. I wonder if dinner's ready yet.""",「そろそろお腹が空いたね。夕食はまだかな。」,「そろそろお腹が空いたね。夕食はまだかな」,"""Что‐то я проголодался. Интересно, ужин уже готов.""","""Estou ficando com fome. Será que o jantar vai demorar.""","""I'm starting to get hungry. I wonder if dinner's ready yet.""",「肚子都有點餓了呢。晚飯還沒好麼？」,「肚子都有点饿了呢。晚饭还没好么？」,"""I'm starting to get hungry. I wonder if dinner's ready yet.""","""I'm starting to get hungry. I wonder if dinner's ready yet.""","""I'm starting to get hungry. I wonder if dinner's ready yet."""
Ushiromiya Jessica,"""Who knows. It should be ready soon. Gohda‐san and the others really went all out for tonight.""","""Who knows. It should be ready soon. Gohda-san and the others really went all out for tonight."" ","""Who knows. It should be ready soon. Gohda-san and the others really went all out for tonight.""",「さぁ。そろそろじゃないかな。今夜は郷田さんたち、ずいぶん張り切ってたなぁ。」,「さぁ。そろそろじゃないかな。今夜は郷田さんたち、ずいぶん張り切ってたなぁ」,"""Кто знает. Скоро должен. Года с остальными выложились на полную ради этого вечера.""","""Sei lá. Deve ficar pronto logo. O Gohda‐san e os serviçais deram muito duro para o jantar desta noite.""","""Who knows. It should be ready soon. Gohda‐san and the others really went all out for tonight.""",「不知道。差不多快了吧。今晚鄉田先生他們可是相當用心地準備著呢。」,「不知道。差不多快了吧。今晚乡田先生他们可是相当用心地准备着呢。」,"""Who knows. It should be ready soon. Gohda‐san and the others really went all out for tonight.""","""Who knows. It should be ready soon. Gohda‐san and the others really went all out for tonight.""","""Who knows. It should be ready soon. Gohda‐san and the others really went all out for tonight."""
Ushiromiya Battler,"""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long‐awaited return?""","""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long-awaited return?"" ","""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long awaited return?""",「へへっ、ってことはずいぶんと期待できそうだぜ。俺の６年ぶりの再会を祝してかなぁ？」,「へへっ、ってことはずいぶんと期待できそうだぜ。俺の６年ぶりの再会を祝してかなぁ？」,"""Хе‐хех, а значит, можно многого ожидать. Это по случаю моего долгожданного возвращения?""","""Heheh, o que significa que temos que manter as expectativas lá em cima. É para celebrar o meu retorno tão aguardado?""","""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long‐awaited return?""",「嘿嘿，也就是說可以相當抱有期待了啊。是為了祝賀我 6 年後的再會嗎？」,「嘿嘿，也就是说可以相当抱有期待了啊。是为了祝贺我 6 年后的再会吗？」,"""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long‐awaited return?""","""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long‐awaited return?""","""Heheh, which means we've got a lot to look forward to. Is this to celebrate my long‐awaited return?"""
Ushiromiya George,"""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible.""","""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible."" ","""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible.""",「さっき紗音に聞いたけど、ハロウィンパーティーがあるって言ってたよ。ホールで立食形式でやるそうだよ。すごいね。」,「さっき紗音に聞いたけど、ハロウィンパーティーがあるって言ってたよ。ホールで立食形式でやるそうだよ。すごいね」,"""Шаннон сказала мне, что будет хэллоуинская вечеринка. В зале накроют шведский стол. Звучит потрясающе.""","""Eu ouvi agora pouco da Shannon que será uma festa de Halloween. Vai ter um bufê no hall. Incrível, né?""","""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible.""",「剛才我聽紗音說，是有個萬聖夜派對。好像是在大廳進行站食會。這可真棒啊。」,「刚才我听纱音说，是有个万圣夜派对。好像是在大厅进行站食会。这可真棒啊。」,"""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible.""","""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible.""","""I heard from Shannon just now that it's going to be a Halloween party. They'll set up a buffet in the hall. Sounds incredible."""
Ushiromiya Maria,"""A Halloween party?! Wow, wow, uu‐uu‐uu!!""","""A Halloween party?! Incredible, incredible, uu-uu-uu-!!"" ","""A Halloween party?! Incredible, incredible, uu-uu-uu-!!""",「ハロウィンパーティー？！　すごいすごいすごい、うーうーうー！！」,「ハロウィンパーティー？！　すごいすごいすごい、うーうーうー！！」,"""Хэллоуинская вечеринка?! Здорово, здорово, у‐у, у‐у, у‐у!!!""","""Festa de Halloween?! Incrível, incrível, uu‐uu‐uu!!""","""A Halloween party?! Wow, wow, uu‐uu‐uu!!""",「萬聖夜派對？！好棒好棒好棒，嗚——嗚——嗚——！！」,「万圣夜派对？！好棒好棒好棒，呜——呜——呜——！！」,"""A Halloween party?! Wow, wow, uu‐uu‐uu!!""","""A Halloween party?! Wow, wow, uu‐uu‐uu!!""","""A Halloween party?! Wow, wow, uu‐uu‐uu!!"""
Ushiromiya Jessica,"""Hmm? Hello? Who is it?""","""Hmm? Yeah, who is it?"" ","""Hmm? Yeah, who is it?""",「ん？　はーい、どちら様ぁ？」,「ん？　はーい、どちら様ぁ？」,"""Хм? Да, кто там?""","""Hmm? Oi? Quem é?""","""Hmm? Hello? Who is it?""",「嗯？來了，誰啊？」,「嗯？来了，谁啊？」,"""Hmm? Hello? Who is it?""","""Hmm? Hello? Who is it?""","""Hmm? Hello? Who is it?"""
,"There was a knock, the door opened, and Ange was there.","There was a knock, the door opened, and Ange was there. ","There was a knock, the door opened, and Ange was there.",ノックがあり、扉が開くと、縁寿がいた。,ノックがあり、扉が開くと、縁寿がいた。,"Раздался стук, дверь открылась, и показалась Энджи.","Ouviu‐se uma batida e logo a porta se abriu, e lá estava Ange.","There was a knock, the door opened, and Ange was there.",聽到敲門聲，開門一看，是緣壽。,听到敲门声，开门一看，是缘寿。,"There was a knock, the door opened, and Ange was there.","There was a knock, the door opened, and Ange was there.","There was a knock, the door opened, and Ange was there."
,Ange had been sleeping in her parents' room.,She had been sleeping in her parents' room. , Ange had been sleeping in her parents' room.,あの後、縁寿は両親の部屋で寝ていたのだ。,あの後、縁寿は両親の部屋で寝ていたのだ。,Она спала в комнате родителей.,Ange estava dormindo no quarto dos seus pais.,Ange had been sleeping in her parents' room.,緣壽回來之後，就一直在雙親的房間裡睡覺。,缘寿回来之后，就一直在双亲的房间里睡觉。,Ange had been sleeping in her parents' room.,Ange had been sleeping in her parents' room.,Ange had been sleeping in her parents' room.
Ushiromiya Battler,"""Hey, it's you, Ange! So, you woke up.""","""Hey, Ange! So, you woke up."" ","""Hey, Ange! So, you woke up.""",「おぉ、縁寿か！　起きたか？」,「おぉ、縁寿か！　起きたか？」,"""О, Энджи! Ты проснулась.""","""Ei, Ange! Acordou?""","""Hey, it's you, Ange! So, you woke up.""",「哦哦，緣壽嗎！睡醒了啊？」,「哦哦，缘寿吗！睡醒了啊？」,"""Hey, it's you, Ange! So, you woke up.""","""Hey, it's you, Ange! So, you woke up.""","""Hey, it's you, Ange! So, you woke up."""
Ushiromiya Ange,"""Umm, they said it's dinner, so we have to go to the mansion. They said to get ready.""","""Umm, they said it's time for dinner, so we have to go to the mansion. They said to get ready."" ","""Umm, they said it's dinner, so we have to go to the mansion. They said to get ready.""",「あのね、晩御飯だからお屋敷、行くって。準備しなさいって。」,「あのね、晩御飯だからお屋敷、行くって。準備しなさいって」,"""Э‐э, там сказали, что пора ужинать и нам надо идти в особняк. Попросили подготовиться.""","""Escuta, disseram que está na hora do jantar e é para ir até a mansão. Falaram para se aprontarem.""","""Umm, they said it's dinner, so we have to go to the mansion. They said to get ready.""",「那個，說要吃晚飯了，去大屋。讓準備一下。」,「那个，说要吃晚饭了，去大屋。让准备一下。」,"""Umm, they said it's dinner, so we have to go to the mansion. They said to get ready.""","""Umm, they said it's dinner, so we have to go to the mansion. They said to get ready.""","""Umm, they said it's dinner, so we have to go to the mansion. They said to get ready."""
Ushiromiya Maria,"""Uu‐uu‐uu!! Food, foo~d!! I'm hungry~~!!""","""Uu-uu-uu-!! Food, fooood!! I'm hungry!!"" ","""Uu-uu-uu-!! Food, foo~d!! I'm hungry!!""",「うーうーうー！！　ご飯だご飯だ〜！！　お腹空いた〜〜！！」,「うーうーうー！！　ご飯だご飯だ〜！！　お腹空いた〜〜！！」,"""У‐у, у‐у, у‐у! Еда, еда~! Хочу есть!""","""Uu‐uu‐uu!! Comida, comi~da!! Tô faminta~~!!""","""Uu‐uu‐uu!! Food, foo~d!! I'm hungry~~!!""",「嗚——嗚——嗚——！！吃飯了吃飯了～！！肚子餓了～～！！」,「呜——呜——呜——！！吃饭了吃饭了～！！肚子饿了～～！！」,"""Uu‐uu‐uu!! Food, foo~d!! I'm hungry~~!!""","""Uu‐uu‐uu!! Food, foo~d!! I'm hungry~~!!""","""Uu‐uu‐uu!! Food, foo~d!! I'm hungry~~!!"""
,"Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else.","Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else. ","Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else.",一番元気にはしゃいでいた真里亞が、一番空腹だったのだろう。,一番元気にはしゃいでいた真里亞が、一番空腹だったのだろう。,"Мария радовалась энергичнее других — возможно, потому, что была самой голодной.","Talvez fosse estar com mais fome que os demais, mas Maria celebrou com mais animação que todos juntos.","Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else.",一直最有活力地喧鬧的真里亞，應該是最餓的吧。,一直最有活力地喧闹的真里亚，应该是最饿的吧。,"Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else.","Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else.","Perhaps because she was the hungriest, Maria celebrated more vigorously than anyone else."
,She jumped up happily and hopped off the bed.,She jumped up happily and hopped off the bed. , She jumped up happily and hopped off the bed.,飛び上がって喜び、ベッドから跳ね降りる。,飛び上がって喜び、ベッドから跳ね降りる。,Она радостно запрыгала и соскочила с кровати.,Ela pulou rapidamente e desceu da cama.,She jumped up happily and hopped off the bed.,高興得跳來跳去，從床上跳了下來。,高兴得跳来跳去，从床上跳了下来。,She jumped up happily and hopped off the bed.,She jumped up happily and hopped off the bed.,She jumped up happily and hopped off the bed.
,"As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view.","As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view. "," As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view.",彼らがぞろぞろとベッドを降り、靴を履き始めると、霧江たちも姿を見せた。,彼らがぞろぞろとベッドを降り、靴を履き始めると、霧江たちも姿を見せた。,"Как только все остальные слезли с кровати и начали надевать обувь, появились Кирие и Рудольф.","Enquanto os outros desciam lentamente da cama e colocavam seus sapatos, Kyrie e Rudolf apareceram.","As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view.",他們從床上下來，開始穿鞋的時候，霧江他們也出現了。,他们从床上下来，开始穿鞋的时候，雾江他们也出现了。,"As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view.","As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view.","As the others all clambered off the bed and started putting their shoes on, Kyrie and Rudolf came into view."
Ushiromiya Rudolf,"""Hey, brats. Time for food, so get ready.""","""Hey, brats. Time for food, so get ready."" ","""Hey, brats. Time for food, so get ready.""",「おら、ガキども。メシだぞ、行く支度をしろぃ。」,「おら、ガキども。メシだぞ、行く支度をしろぃ」,"""Эй, ребятня. Пора есть, так что готовьтесь.""","""Ei, pirralhos. Tá na hora do rango, então se arrumem.""","""Hey, brats. Time for food, so get ready.""",「喂，小鬼們。吃飯咯，準備走啦。」,「喂，小鬼们。吃饭咯，准备走啦。」,"""Hey, brats. Time for food, so get ready.""","""Hey, brats. Time for food, so get ready.""","""Hey, brats. Time for food, so get ready."""
Ushiromiya Kyrie,"""It looks like today will be extra special. I can't wait to see.""","""It looks like today will be extra special. I can't wait to see it."" ","""It looks like today will be extra special. I can't wait to see.""",「今日は何だか素敵みたいよ。楽しみね。」,「今日は何だか素敵みたいよ。楽しみね」,"""Похоже, сегодня будет нечто особенное. Не терпится увидеть.""","""Parece que hoje será especialmente especial. Mal posso esperar.""","""It looks like today will be extra special. I can't wait to see.""",「今天似乎會有什麼好事情。真期待啊。」,「今天似乎会有什么好事情。真期待啊。」,"""It looks like today will be extra special. I can't wait to see.""","""It looks like today will be extra special. I can't wait to see.""","""It looks like today will be extra special. I can't wait to see."""
Ushiromiya Maria,"""Uu!! I know! It's a Halloween party!""","""Uu-!! I know! It's a Halloween party!"" ","""Uu-!! I know! It's a Halloween party!""",「うー！！　真里亞知ってる！　ハロウィンパーティー！」,「うー！！　真里亞知ってる！　ハロウィンパーティー！」,"""У‐у! Я знаю! Хэллоуинская вечеринка!""","""Uu!! A Maria sabe! É uma festa de Hallowen!""","""Uu!! I know! It's a Halloween party!""",「嗚——！！真里亞知道！萬聖夜派對！」,「呜——！！真里亚知道！万圣夜派对！」,"""Uu!! I know! It's a Halloween party!""","""Uu!! I know! It's a Halloween party!""","""Uu!! I know! It's a Halloween party!"""
Ushiromiya Ange,"""......A Halloween party?""","""...A Halloween party?"" ","""......A Halloween party?""",「……ハロウィンパーティー？」,「……ハロウィンパーティー？」,"""......Хэллоуинская вечеринка?""","""......Festa de Halloween?""","""......A Halloween party?""",「……萬聖夜派對？」,「……万圣夜派对？」,"""......A Halloween party?""","""......A Halloween party?""","""......A Halloween party?"""
Ushiromiya Maria,"""Kihhihihihihi! I know, and Ange doesn't. Kihhihihihi.""","""KIhhihihihihi! I know, and Ange doesn't. Kihhihihihi."" ","""KIhhihihihihi! I know, and Ange doesn't. Kihhihihihi.""",「きっひひひひひ！　真里亞だけ知ってて、縁寿は知らない。きっひひひひひ。」,「きっひひひひひ！　真里亞だけ知ってて、縁寿は知らない。きっひひひひひ」,"""Ки‐хи‐хи‐хи‐хи! Я знаю, а Энджи не знает. Ки‐хи‐хи‐хи‐хи.""","""Kihhihihihihi! A Maria sabe e a Ange não. Kihhihihihi.""","""Kihhihihihihi! I know, and Ange doesn't. Kihhihihihi.""",「唧嘻嘻嘻嘻嘻！只有真里亞知道，緣壽不知道。唧嘻嘻嘻嘻嘻。」,「唧嘻嘻嘻嘻嘻！只有真里亚知道，缘寿不知道。唧嘻嘻嘻嘻嘻。」,"""Kihhihihihihi! I know, and Ange doesn't. Kihhihihihi.""","""Kihhihihihihi! I know, and Ange doesn't. Kihhihihihi.""","""Kihhihihihihi! I know, and Ange doesn't. Kihhihihihi."""
Ushiromiya Ange,"""Mom, what's a Halloween party?""","""Mom, what's a Halloween party?"" ","""Mom, what's a Halloween party?""",「お母さん、ハロウィンパーティーって何ぃ？」,「お母さん、ハロウィンパーティーって何ぃ？」,"""Мама, что за хэллоуинская вечеринка?""","""Mamãe, o que é uma festa de Halloween?""","""Mom, what's a Halloween party?""",「媽媽，萬聖夜派對是什麼？」,「妈妈，万圣夜派对是什么？」,"""Mom, what's a Halloween party?""","""Mom, what's a Halloween party?""","""Mom, what's a Halloween party?"""
Ushiromiya Kyrie,"""Who knows? We'll have to go and see for ourselves.""","""Who knows? We'll have to go and see for ourselves."" ","""Who knows? We'll have to go and see for ourselves.""",「さぁ、何かしらね。行ってのお楽しみね。」,「さぁ、何かしらね。行ってのお楽しみね」,"""Кто знает? Пойдём и посмотрим сами.""","""Bem, o que será? Teremos que ir lá para descobrir.""","""Who knows? We'll have to go and see for ourselves.""",「不知道，是什麼呢。去了就知道了。」,「不知道，是什么呢。去了就知道了。」,"""Who knows? We'll have to go and see for ourselves.""","""Who knows? We'll have to go and see for ourselves.""","""Who knows? We'll have to go and see for ourselves."""
Ushiromiya Hideyoshi,"""Everyone ready? It's about time to go.""","""Everyone ready? It's about time to go."" ","""Everyone ready? It's about time to go.""",「みんな、えーかぁ？　そろそろ行くでー。」,「みんな、えーかぁ？　そろそろ行くでー」,"""Все готовы? Пора идти.""","""Todos prontos? Já está na hora.""","""Everyone ready? It's about time to go.""",「大家，好了沒啊？差不多該走了吶。」,「大家，好了没啊？差不多该走了呐。」,"""Everyone ready? It's about time to go.""","""Everyone ready? It's about time to go.""","""Everyone ready? It's about time to go."""
Kanon,"""Is everyone here? Please follow me.""","""Is everyone here? Please follow me."" ","""Is everyone here? Please follow me.""",「皆様、お揃いでしょうか。ご案内致します。」,「皆様、お揃いでしょうか。ご案内致します」,"""Все здесь? Прошу за мной.""","""Todos estão aqui? Por favor, sigam‐me.""","""Is everyone here? Please follow me.""",「各位都到齊了吧？我來為各位帶路。」,「各位都到齐了吧？我来为各位带路。」,"""Is everyone here? Please follow me.""","""Is everyone here? Please follow me.""","""Is everyone here? Please follow me."""
Ushiromiya Rosa,"""Maria, over here. Your collar's crooked.""","""Maria, over here. Your collar's crooked."" ","""Maria, over here. Your collar's crooked.""",「真里亞、こっちいらっしゃい。襟が変よ。」,「真里亞、こっちいらっしゃい。襟が変よ」,"""Мария, подойди. У тебя воротник скривился.""","""Maria, venha aqui. Sua gola está amassada.""","""Maria, over here. Your collar's crooked.""",「真里亞，過來一下。領子沒弄好。」,「真里亚，过来一下。领子没弄好。」,"""Maria, over here. Your collar's crooked.""","""Maria, over here. Your collar's crooked.""","""Maria, over here. Your collar's crooked."""
