Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""Indeed...... Bring it on..."" ","""Hmm...... Sounds perfect...""","""Hmm...... Sounds perfect...""",「うむ………。望むところよ…。」,「うむ………。望むところよ…」,"""Хм...... Звучит неплохо...""","""Hmm...... Parece perfeito...""","""Hmm...... Sounds perfect...""",「嗯………正合吾意…」,「嗯………正合吾意…」,"""Hmm...... Sounds perfect...""","""Hmm... sembra perfetto...""","""Hmm...... Sounds perfect...""","""Hmm...... Sounds perfect..."""
,Beato's hand relinquished the ring of the territory lord... ,Beato's hand relinquished the ring of the territory lord......,Beato's hand relinquished the ring of the territory lord......,ベアトの手より、領主の指輪が譲られる……。,ベアトの手より、領主の指輪が譲られる……。,Беато отдала кольцо территориального лорда......,A mão de Beato renunciou ao anel do Lorde territorial......,Beato's hand relinquished the ring of the territory lord......,貝阿朵將自己手上的領主戒指交給戰人……,贝阿朵将自己手上的领主戒指交给战人……,Beato's hand relinquished the ring of the territory lord......,La mano di Beato' abbandonò l'anello di padrone del territorio...,Beato's hand relinquished the ring of the territory lord......,Beato's hand relinquished the ring of the territory lord......
,"From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord. ","From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord."," From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord.",戦人からは、銀で作った、領主夫人のみに許される紋章の指輪が。,戦人からは、銀で作った、領主夫人のみに許される紋章の指輪が。,"Баттлер дал ей серебряное кольцо с гербом, которое могла носить только жена территориального лорда.","De Battler, ela recebeu um anel prateado com o brasão que só poderia ser utilizado pela esposa do Lorde territorial.","From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord.",從戰人那裡得到的，是銀質的徽章戒指，那是唯有領主夫人可以戴上的。,从战人那里得到的，是银质的徽章戒指，那是唯有领主夫人可以戴上的。,"From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord.","Da Battler, lei ricevette un anello d'argento con un simbolo, che poteva essere indossato solo dalla moglie del padrone del territorio.","From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord.","From Battler, she received a silver ring with a crest that could only be worn by the wife of the territory lord."
,"They exchanged their rings, ...and their wedding was complete. ","Then, they exchanged their rings, ......and their wedding was complete."," Then, they exchanged their rings, ......and their wedding was complete.",そして、指輪が交換され、……二人の婚儀が、完遂される。,そして、指輪が交換され、……二人の婚儀が、完遂される。,Затем они обменялись кольцами...... и их свадьба завершилась.,"E assim, ao trocaram suas alianças, ......a cerimônia de casamento completou‐se.","Then, they exchanged their rings, ......and their wedding was complete.",結束戒指的交換，……兩人的婚禮，順利完成。,结束戒指的交换，……两人的婚礼，顺利完成。,"Then, they exchanged their rings, ......and their wedding was complete.","Poi, si scambiarono gli anelli... e il loro matrimonio fu completo.","Then, they exchanged their rings, ......and their wedding was complete.","Then, they exchanged their rings, ......and their wedding was complete."
,"Then, the pair turned around, ...faced the packed crowd of guests, and raised their rings high. ","Then, the pair turned around, ......faced the packed crowd of guests, and raised their rings high."," Then, the pair turned around, ......faced the packed crowd of guests, and raised their rings high.",そして二人は振り返り、……満場の来賓たちに向かい、互いの指輪を高々と掲げた。,そして二人は振り返り、……満場の来賓たちに向かい、互いの指輪を高々と掲げた。,Пара развернулась к толпе гостей...... и высоко подняла свои кольца.,"Então, o casal se virou, ......olhou para a grande multidão de convidados e ergueram seus anéis.","Then, the pair turned around, ......faced the packed crowd of guests, and raised their rings high.",兩人隨即轉過身，……面向全場來賓，一同高高舉起手上的戒指。,两人随即转过身，……面向全场来宾，一同高高举起手上的戒指。,"Then, the pair turned around, ......faced the packed crowd of guests, and raised their rings high.","Poi, la coppia si voltò... si mise di fronte alla folla gremita di invitati, e sollevarono in alto i loro anelli.","Then, the pair turned around, ......faced the packed crowd of guests, and raised their rings high.","Then, the pair turned around, ......faced the packed crowd of guests, and raised their rings high."
,A thunderous applause rang out for them... ,A thunderous applause rang out for them......, A thunderous applause rang out for them......,万雷の拍手がそれを讃えた……。,万雷の拍手がそれを讃えた……。,Для них прозвучал гром аплодисментов......,Um estrondoso aplauso reverberou......,A thunderous applause rang out for them......,雷鳴一般的掌聲為這一幕送上祝福……,雷鸣一般的掌声为这一幕送上祝福……,A thunderous applause rang out for them......,Un fragoroso applauso risuonò per loro...,A thunderous applause rang out for them......,A thunderous applause rang out for them......
Zepar,"""As a memorial to this night's events, the great territory lord will now recognize the accomplishments of certain people."" ","""In commemoration of the night's events, the great territory lord will now recognize the accomplishments of certain people.""","""As a memorial for this night's events, the great territory lord will now recognize the accomplishments of certain people.""",「今宵の慶事を記念し、領主陛下より叙勲が与えられます。」,「今宵の慶事を記念し、領主陛下より叙勲が与えられます」,"""В память событиям этой ночи великий территориальный лорд признает достижения указанных людей.""","""Em comemoração aos eventos desta noite, a Vossa Majestade, o Lorde territorial, irá agora reconhecer os feitos de determinadas pessoas.""","""In commemoration of the night's events, the great territory lord will now recognize the accomplishments of certain people.""",「為紀念今夜這場盛事，將由領主陛下進行授勛。」,「为纪念今夜这场盛事，将由领主陛下进行授勋。」,"""In commemoration of the night's events, the great territory lord will now recognize the accomplishments of certain people.""","""Come memoriale per gli eventi di questa notte, il grande padrone del territorio ora riconoscerà gli adempimenti di certe persone.""","""In commemoration of the night's events, the great territory lord will now recognize the accomplishments of certain people.""","""In commemoration of the night's events, the great territory lord will now recognize the accomplishments of certain people."""
Furfur,"""Let those called come forward."" ","""Let those called come forward.""","""Let those called come forward.""",「呼ばれたる者は前へ。」,「呼ばれたる者は前へ」,"""Пусть названные выйдут вперёд.""","""Aqueles chamados, um passo à frente.""","""Let those called come forward.""",「被叫到名字的人上前來。」,「被叫到名字的人上前来。」,"""Let those called come forward.""","""Lasciate che avanzino coloro che sono chiamati.""","""Let those called come forward.""","""Let those called come forward."""
,"At Battler's nod, Beato read the name of the first guest to be recognized. ","At Battler's nod, Beato read the name of the first guest to be recognized.","At Battler's nod, Beato read the name of the first guest to be recognized.",戦人が頷くと、ベアトが最初の叙勲者の名を呼ぶ。,戦人が頷くと、ベアトが最初の叙勲者の名を呼ぶ。,"Баттлер кивнул, и Беато назвала имя первого гостя, заслужившего признание.","Assim que Battler assentiu, Beato leu os nomes do primeiro convidado a ser reconhecido.","At Battler's nod, Beato read the name of the first guest to be recognized.",戰人點點頭，貝阿朵叫出第一個授勛的人的名字。,战人点点头，贝阿朵叫出第一个授勋的人的名字。,"At Battler's nod, Beato read the name of the first guest to be recognized.","Al cenno di Battler, Beato lesse il nome del primo ad essere riconosciuto.","At Battler's nod, Beato read the name of the first guest to be recognized.","At Battler's nod, Beato read the name of the first guest to be recognized."
{f:5:Beatrice},"""...Kanon, come forward."" ","""......Kanon. Come forward.""","""......Kanon. Come forward.""",「………嘉音。前へ。」,「………嘉音。前へ」,"""......Канон. Пройди вперёд.""","""......Kanon. Em frente.""","""......Kanon. Come forward.""",「………嘉音。上前來。」,「………嘉音。上前来。」,"""......Kanon. Come forward.""","""... Kanon. Vieni avanti.""","""......Kanon. Come forward.""","""......Kanon. Come forward."""
Ushiromiya Jessica,"""K-Kanon-kun...?!"" ","""K‐Kanon‐kun...?!""","""K, Kanon-kun...?!""",「か、嘉音くん…？！」,「か、嘉音くん…？！」,"""Ка... Канон?!""","""K‐Kanon‐kun...?!""","""K‐Kanon‐kun...?!""",「嘉、嘉音君…？！」,「嘉、嘉音君…？！」,"""K‐Kanon‐kun...?!""","""K-Kanon-kun...?!""","""K‐Kanon‐kun...?!""","""K‐Kanon‐kun...?!"""
,"A girl goat pushed her way through the crowd, took off her mask, and yelled. ","A girl goat pushed her way through the crowd, took off her mask, and yelled.","A girl goat pushed her way through the crowd, took off her mask, and yelled.",参列者の人垣を掻き分け、……山羊の少女が仮面を取って叫ぶ。,参列者の人垣を掻き分け、……山羊の少女が仮面を取って叫ぶ。,"Выкрикнула девушка, пробившись сквозь толпу и сняв козлорогую маску.","Uma garota‐cabra saiu empurrando a multidão para abrir caminho, retirou sua máscara e gritou.","A girl goat pushed her way through the crowd, took off her mask, and yelled.",分開觀禮者的人牆，……一位少女取下山羊面具叫出聲來。,分开观礼者的人墙，……一位少女取下山羊面具叫出声来。,"A girl goat pushed her way through the crowd, took off her mask, and yelled.","Una ragazza capra si spinse avanti tra la folla, si tolse la maschera e gridò.","A girl goat pushed her way through the crowd, took off her mask, and yelled.","A girl goat pushed her way through the crowd, took off her mask, and yelled."
,"A cloud of gold butterflies gathered before Battler and Beato... ...and took the form of Kanon, kneeling in front of these two nobles. ","A cloud of gold butterflies gathered before Battler and Beato......and took the form of Kanon, kneeling in front of these two nobles."," A cloud of gold butterflies gathered before Battler and Beato......and took the form of Kanon, kneeling in front of these two nobles.",戦人たちの前に、黄金蝶の群が集い、……高貴なる人の前に跪く姿の、嘉音を形作る。,戦人たちの前に、黄金蝶の群が集い、……高貴なる人の前に跪く姿の、嘉音を形作る。,"Перед Баттлером и Беато собралось облако золотых бабочек...... и приняло облик Канона, стоящего на коленях перед двумя благородными.","Uma nuvem de borboletas douradas se reuniu diante de Battler e Beato......e assumiu a forma Kanon, ajoelhado diante dos dois nobres.","A cloud of gold butterflies gathered before Battler and Beato......and took the form of Kanon, kneeling in front of these two nobles.",在戰人等人的面前，黃金蝶群聚集起來，……化作了在高貴之人面前呈現跪姿的，嘉音的形態。,在战人等人的面前，黄金蝶群聚集起来，……化作了在高贵之人面前呈现跪姿的，嘉音的形态。,"A cloud of gold butterflies gathered before Battler and Beato......and took the form of Kanon, kneeling in front of these two nobles.","Una nuvola di farfalle dorate si radunò di fronte a Battler e Beato... e prese la forma di Kanon, in ginocchio di fronte a quei due nobili.","A cloud of gold butterflies gathered before Battler and Beato......and took the form of Kanon, kneeling in front of these two nobles.","A cloud of gold butterflies gathered before Battler and Beato......and took the form of Kanon, kneeling in front of these two nobles."
,"Kanon had already died and vanished. ...However, all of the dead revive in the Golden Land. ","Kanon had already died and vanished.{n}......However, all of the dead revive in the Golden Land."," Kanon had already died and vanished.......However, all of the dead revive in the Golden Land.",嘉音はすでに死に、消え去っている。……しかし、黄金郷では、全ての死者は蘇る。,嘉音はすでに死に、消え去っている。{n}……しかし、黄金郷では、全ての死者は蘇る。,Канон уже умер и исчез.{n}......Но в Золотой Земле все мёртвые воскресают.,"Kanon já havia morrido e desaparecido.{n}......Entretanto, todos os mortos são revividos na Terra Dourada.","Kanon had already died and vanished.{n}......However, all of the dead revive in the Golden Land.",嘉音已經死亡，消失掉了。{n}……但是，在黃金鄉，所有的死者都會復活。,嘉音已经死亡，消失掉了。{n}……但是，在黄金乡，所有的死者都会复活。,"Kanon had already died and vanished.{n}......However, all of the dead revive in the Golden Land.","Kanon era già morto e scomparso. ... Tuttavia, tutti i morti ritornano in vita nella Terra Dorata.","Kanon had already died and vanished.{n}......However, all of the dead revive in the Golden Land.","Kanon had already died and vanished.{n}......However, all of the dead revive in the Golden Land."
Kanon,"""Kanon, right here..."" ","""Kanon, right here......""","""Kanon, right here......""",「嘉音、ここに……。」,「嘉音、ここに……」,"""Канон на месте......""","""Kanon, presente......""","""Kanon, right here......""",「嘉音在此……」,「嘉音在此……」,"""Kanon, right here......""","""Kanon, presente...""","""Kanon, right here......""","""Kanon, right here......"""
{f:5:Beatrice},"""When my husband was locked up and in danger, you rescued him and displayed your capability for self-sacrifice by choosing to remain in that eternal prison in his place. Such devotion is deserving of an award. Therefore, we will allow for your resurrection, as well as your continued service."" ","""When my husband was locked up and in danger, you rescued him and displayed your self‐sacrifice by choosing to remain in the eternal prison in his place. Your devotion is deserving of commendation. Therefore, we will allow for your resurrection, as well as your continued service.""","""When my husband was locked up and in danger, you rescued him and displayed your self-sacrifice by choosing to remain in the eternal prison in his place. That devotion is deserving of an award. Therefore, we will allow for your resurrection, as well as your continued service.""",「そなたは、捕らわれの身となっていた我が夫の危機に対し、これを救出し、永遠の牢獄に自ら残るという自己犠牲を見せた。その献身、叙勲に値する。よって、その身の復活と仕官を許可するものである。」,「そなたは、捕らわれの身となっていた我が夫の危機に対し、これを救出し、永遠の牢獄に自ら残るという自己犠牲を見せた。その献身、叙勲に値する。よって、その身の復活と仕官を許可するものである」,"""Когда мой муж оказался в опасной ловушке, ты спас его и проявил самопожертвование, решив остаться в вечной тюрьме вместо него. Твоя преданность заслуживает награды. Поэтому мы позволим тебе возродиться и вместе с тем продолжить службу.""","""Quando meu marido estava preso e corria perigo, você o resgatou e demonstrou seu autossacrifício ao escolher permanecer na prisão eterna, no lugar dele. Sua devoção é merecedora de uma condecoração. Portanto, nós iremos permitir a você a sua ressurreição, bem com a continuidade de seus serviços.""","""When my husband was locked up and in danger, you rescued him and displayed your self‐sacrifice by choosing to remain in the eternal prison in his place. Your devotion is deserving of commendation. Therefore, we will allow for your resurrection, as well as your continued service.""",「妾身的夫君遭遇危機，被密室所困，汝將他救出，犧牲自我，自己留在永遠的牢獄之中。汝之獻身，值得授勛。因而，允許汝復活，並授予官職。」,「妾身的夫君遭遇危机，被密室所困，汝将他救出，牺牲自我，自己留在永远的牢狱之中。汝之献身，值得授勋。因而，允许汝复活，并授予官职。」,"""When my husband was locked up and in danger, you rescued him and displayed your self‐sacrifice by choosing to remain in the eternal prison in his place. Your devotion is deserving of commendation. Therefore, we will allow for your resurrection, as well as your continued service.""","""Quando mio marito era rinchiuso e in pericolo, tu l'hai salvato e hai dimostrato spirito di sacrificio scegliendo di rimanere al suo posto in quella prigione eterna. Questa devozione merita una ricompensa. Pertanto, noi permettiamo la tua resurrezione, così come la continuazione del tuo servizio.""","""When my husband was locked up and in danger, you rescued him and displayed your self‐sacrifice by choosing to remain in the eternal prison in his place. Your devotion is deserving of commendation. Therefore, we will allow for your resurrection, as well as your continued service.""","""When my husband was locked up and in danger, you rescued him and displayed your self‐sacrifice by choosing to remain in the eternal prison in his place. Your devotion is deserving of commendation. Therefore, we will allow for your resurrection, as well as your continued service."""
Kanon,"""...Yes ma'am! I am honored...and delighted!"" ","""......My lady, I am deeply thankful!""","""......Ah. I am so honored...and happy!""",「……はッ。ありがたき、幸せ！」,「……はッ。ありがたき、幸せ！」,"""......Да. Это честь для меня... и счастье!""","""......Sim, eu sou profundamente grato!""","""......My lady, I am deeply thankful!""",「……是。無上榮幸！」,「……是。无上荣幸！」,"""......My lady, I am deeply thankful!""","""... Ah. Ne sono davvero onorato... e felice!""","""......My lady, I am deeply thankful!""","""......My lady, I am deeply thankful!"""
