Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Lion,"""You've lost me.""","""You've lost me."" ","""You've lost me.""",「話がさっぱりです。」,「話がさっぱりです」,"""Не совсем понимаю.""","""Não faço mais ideia do que está falando.""","""You've lost me.""",「完全聽不明白。」,「完全听不明白。」,"""You've lost me.""","""You've lost me.""","""You've lost me."""
Willard H. Wright,"""Ghost stories are normally told in the third person or second person. However, someone started telling those in the first person.""","""Ghost stories are normally told in the second-person or third-person. However, someone started telling those in the first person."" ","""Ghost stories are normally told in the second-person or third-person. However, someone started telling those in the first person.""",「怪談は本来、三人称や二人称で語るべきものだ。それを、一人称で語り出したヤツがいる。」,「怪談は本来、三人称や二人称で語るべきものだ。それを、一人称で語り出したヤツがいる」,"""Истории о призраках обычно рассказывают от второго лица или от третьего. Однако кто‐то стал рассказывать их от первого.""","""Histórias de fantasmas normalmente são contadas por uma segunda ou terceira pessoa. Porém, alguém começou a contá‐las na primeira pessoa.""","""Ghost stories are normally told in the third person or second person. However, someone started telling those in the first person.""",「怪談本應是種由第三人稱或第二人稱來講述的東西。然而，有人以第一人稱講述起了怪談。」,「怪谈本应是种由第三人称或第二人称来讲述的东西。然而，有人以第一人称讲述起了怪谈。」,"""Ghost stories are normally told in the third person or second person. However, someone started telling those in the first person.""","""Ghost stories are normally told in the third person or second person. However, someone started telling those in the first person.""","""Ghost stories are normally told in the third person or second person. However, someone started telling those in the first person."""
Ushiromiya Lion,"""You mean someone started saying that they were {f:5:Beatrice} themselves...?""","""You mean someone started claiming that they were {f:5:Beatrice}...?"" ","""You mean someone started saying that they were Beatrice themselves...?""",「自分がベアトリーチェだと、誰かが自称し始めた…？」,「自分がベアトリーチェだと、誰かが自称し始めた…？」,"""Кто‐то начал называть себя {f:5:Беатриче}?..""","""Está dizendo que alguém começou a dizer que era a própria {f:5:Beatrice}...?""","""You mean someone started saying that they were {f:5:Beatrice} themselves...?""",「有誰開始自稱，自己是貝阿朵莉切…？」,「有谁开始自称，自己是贝阿朵莉切…？」,"""You mean someone started saying that they were {f:5:Beatrice} themselves...?""","""You mean someone started saying that they were {f:5:Beatrice} themselves...?""","""You mean someone started saying that they were {f:5:Beatrice} themselves...?"""
Willard H. Wright,"""The legend of Rokkenjima's evil spirits, and the made‐up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of ""Beatrice, Beatrice"" and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. And then, someone...{i:granted her wish}.""","""The legend of Rokkenjima's evil spirits, and the made-up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of ""Beatrice, Beatrice"" and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. ...And then, someone answered her call."" ","""The legend of Rokkenjima's evil spirits, and the made-up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of 'Beatrice, Beatrice' and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. And then, someone 'granted her wish'.""",「六軒島の悪霊伝説や、子供を森に近付けないための作り話が、金蔵が繰り返す、ベアトリーチェベアトリーチェの嘆きで修飾されて、魔女伝説を醸成していった。その架空の魔女に憧れて、会いたいと懇願したのが右代宮真里亞だ。……それに、{i:応えた}ヤツがいる。」,「六軒島の悪霊伝説や、子供を森に近付けないための作り話が、金蔵が繰り返す、ベアトリーチェベアトリーチェの嘆きで修飾されて、魔女伝説を醸成していった。その架空の魔女に憧れて、会いたいと懇願したのが右代宮真里亞だ。……それに、{i:応えた}ヤツがいる」,"""Легенда о злых духах Роккенджимы и история, придуманная, чтобы дети держались подальше от леса... Они смешались с постоянными криками Кинзо 'Беатриче, Беатриче' и постепенно стали легендой о ведьме. Уширомия Мария, очарованная вымышленной ведьмой, стала искать с ней встречи. И затем кто‐то {i:*исполнил её желание*}.""","""A lenda dos espíritos malignos de Rokkenjima e a história de faz de conta para manter as crianças longe da floresta... Elas foram combinadas aos constantes gritos de ""Beatrice, Beatrice"" do Kinzo e gradualmente se transformaram na lenda da bruxa. Ushiromiya Maria ficou encantada por essa personagem fictícia e começou a implorar por uma chance de encontrá‐la. E assim, alguém...{i:garantiu o seu desejo}.""","""The legend of Rokkenjima's evil spirits, and the made‐up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of ""Beatrice, Beatrice"" and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. And then, someone...{i:granted her wish}.""",「六軒島的惡靈傳說，還有為了不讓小孩靠近森林而編出來的故事，受金藏反覆哀嘆的“貝阿朵莉切、貝阿朵莉切”修飾，釀成了魔女傳說。而在憧憬這位虛構的魔女，懇求祈願著想見她一面的，便是右代宮真里亞。……有人，{i:回應了}她的懇求。」,「六轩岛的恶灵传说，还有为了不让小孩靠近森林而编出来的故事，受金藏反复哀叹的“贝阿朵莉切、贝阿朵莉切”修饰，酿成了魔女传说。而在憧憬这位虚构的魔女，恳求祈愿着想见她一面的，便是右代宫真里亚。……有人，{i:回应了}她的恳求。」,"""The legend of Rokkenjima's evil spirits, and the made‐up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of ""Beatrice, Beatrice"" and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. And then, someone...{i:granted her wish}.""","""The legend of Rokkenjima's evil spirits, and the made‐up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of ""Beatrice, Beatrice"" and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. And then, someone...{i:granted her wish}.""","""The legend of Rokkenjima's evil spirits, and the made‐up story for keeping kids out of the forest... These were combined with Kinzo's constant cries of ""Beatrice, Beatrice"" and gradually became the legend of the witch. Ushiromiya Maria became entranced by that fictional witch and begged for a chance to meet her. And then, someone...{i:granted her wish}."""
Ushiromiya Lion,""".........I'm still not following, but I'll just nod and tell you to keep going. ......What do you mean by ""granted her wish""?""","""...I'm still not following, but I'll just nod and tell you to keep going. ...What do you mean by ""answered her call""?"" ","""......I'm still not following, but I'll just nod and tell you to keep going. ......What do you mean by 'granted her wish'?""",「………さっぱりな話ですが、腰を折らずに相槌を打ちましょう。……応えたとは、どういう意味です？」,「………さっぱりな話ですが、腰を折らずに相槌を打ちましょう。……応えたとは、どういう意味です？」,"""......Всё равно не понимаю, но сделаем вид, что это не так. ......Что значит исполнил её желание?""",""".........Ainda não estou entendendo, mas continuarei concordando para que você continue. ......Ao que se refere com ""garantiu o seu desejo""?""",""".........I'm still not following, but I'll just nod and tell you to keep going. ......What do you mean by ""granted her wish""?""",「………雖然完全沒聽明白，但我還是不半路打退堂鼓地搭搭腔吧。……回應，是什麼意思？」,「………虽然完全没听明白，但我还是不半路打退堂鼓地搭搭腔吧。……回应，是什么意思？」,""".........I'm still not following, but I'll just nod and tell you to keep going. ......What do you mean by ""granted her wish""?""",""".........I'm still not following, but I'll just nod and tell you to keep going. ......What do you mean by ""granted her wish""?""",""".........I'm still not following, but I'll just nod and tell you to keep going. ......What do you mean by ""granted her wish""?"""
Willard H. Wright,"""Because of the unfortunate way in which Ushiromiya Maria was brought up, she became obsessed with the occult. ......Someone felt sympathy for her, acted the part of {f:5:Beatrice}, and played with her.""","""Because of Ushiromiya Maria's unfortunate childhood history, she became obsessed with the occult. ...Someone felt sympathy for her, acted the part of {f:5:Beatrice}, and played with her."" ","""Because of the unfortunate way in which Ushiromiya Maria was brought up, she became obsessed with the occult. ......Someone felt sympathy for her, acted the part of Beatrice, and played with her.""",「右代宮真里亞は気の毒な生い立ちにより、オカルトに執着するようになった。……その彼女に同情したヤツが、ベアトリーチェに扮して、真里亞と遊んでやったということだ。」,「右代宮真里亞は気の毒な生い立ちにより、オカルトに執着するようになった。……その彼女に同情したヤツが、ベアトリーチェに扮して、真里亞と遊んでやったということだ」,"""Из‐за неудачного воспитания Уширомия Мария стала одержима оккультизмом. ......Кто‐то посочувствовал ей, притворился {f:5:Беатриче} и сыграл с ней.""","""Por causa da forma infortuna a qual Ushiromiya Maria foi criada, ela se tornou obcecada pelo ocultismo. ......Alguém sentiu simpatia por ela, agiu como se fosse {f:5:Beatrice} e ficou brincando com ela.""","""Because of the unfortunate way in which Ushiromiya Maria was brought up, she became obsessed with the occult. ......Someone felt sympathy for her, acted the part of {f:5:Beatrice}, and played with her.""",「出於可怜的成長歷程的原因，右代宮真里亞變得執迷于神秘學。……曾有同情這樣的她的人，假扮過貝阿朵莉切，陪真里亞玩。」,「出于可怜的成长历程的原因，右代宫真里亚变得执迷于神秘学。……曾有同情这样的她的人，假扮过贝阿朵莉切，陪真里亚玩。」,"""Because of the unfortunate way in which Ushiromiya Maria was brought up, she became obsessed with the occult. ......Someone felt sympathy for her, acted the part of {f:5:Beatrice}, and played with her.""","""Because of the unfortunate way in which Ushiromiya Maria was brought up, she became obsessed with the occult. ......Someone felt sympathy for her, acted the part of {f:5:Beatrice}, and played with her.""","""Because of the unfortunate way in which Ushiromiya Maria was brought up, she became obsessed with the occult. ......Someone felt sympathy for her, acted the part of {f:5:Beatrice}, and played with her."""
,Maria tends to recognize people by their behavior instead of their physical appearance.,"Maria tends to recognize people by their behavior, rather than their physical appearance. ",Maria tends to recognize people by their behavior instead of their physical appearance.,真里亞は、人を視覚より、内面で判断する傾向が強い。,真里亞は、人を視覚より、内面で判断する傾向が強い。,"Мария склонна узнавать людей по их поведению, а не по внешнему виду.",Maria tende a reconhecer as pessoas pelos seus comportamentos ao invés de suas aparências físicas.,Maria tends to recognize people by their behavior instead of their physical appearance.,真里亞“比起視覺，更喜歡用內在來判斷人”的傾向很強。,真里亚“比起视觉，更喜欢用内在来判断人”的倾向很强。,Maria tends to recognize people by their behavior instead of their physical appearance.,Maria tends to recognize people by their behavior instead of their physical appearance.,Maria tends to recognize people by their behavior instead of their physical appearance.
,"When Rosa becomes violent, Maria calls her ""the black witch"", and at these times, Maria views her as a different person, not her mother.","Though Rosa is only one person, Maria calls her mother ""the black witch"" when she gets violent, and at these times, Maria views Rosa as a different person, separate from her mother. "," Though Rosa is only one person, Maria calls her mother 'the black witch' when the latter gets violent, and at these times, Maria views Rosa as a different person, not her mother.",同じ母親であっても、暴力的な時は黒い魔女と呼び、決して母親と同一視しなかった。,同じ母親であっても、暴力的な時は黒い魔女と呼び、決して母親と同一視しなかった。,"Хотя Роза — это только один человек, Мария называет свою мать 'тёмной ведьмой', когда та становится жестокой, и в такие моменты она считает Розу другим человеком, а не своей матерью.","Quando Rosa fica violenta, Maria a chama de ""Bruxa da Escuridão"" e, nessas ocasiões, ela a vê como uma pessoa diferente, alguém que não é a sua mãe.","When Rosa becomes violent, Maria calls her ""the black witch"", and at these times, Maria views her as a different person, not her mother.",即便同為母親，她也把使用暴力的樓座稱為黑魔女，決不同樣視為母親。,即便同为母亲，她也把使用暴力的楼座称为黑魔女，决不同样视为母亲。,"When Rosa becomes violent, Maria calls her ""the black witch"", and at these times, Maria views her as a different person, not her mother.","When Rosa becomes violent, Maria calls her ""the black witch"", and at these times, Maria views her as a different person, not her mother.","When Rosa becomes violent, Maria calls her ""the black witch"", and at these times, Maria views her as a different person, not her mother."
,"So, this means that she tends to think of the same person as different people depending on their behavior.","In other words, even when a person visually looks the same, she tends to view them as multiple different people depending on their attitude. "," So, this means that she tends to think of the same person as different people depending on their behavior.",即ち。視覚的には同一人物であっても、内面が異なれば、別の人間だと認識する傾向があるということだ。,即ち。視覚的には同一人物であっても、内面が異なれば、別の人間だと認識する傾向があるということだ。,"Поэтому получается, что она привыкла считать одного человека разными людьми в зависимости от их поведения.","Então, isso significa que ela tende a pensar que a mesma pessoa é uma pessoa diferente dependendo do seu comportamento.","So, this means that she tends to think of the same person as different people depending on their behavior.",也就是說。她有著“即便從視覺上看起來是同一個人，只要內在不一樣，就會將之認知為另一個人”的傾向。,也就是说。她有着“即便从视觉上看起来是同一个人，只要内在不一样，就会将之认知为另一个人”的倾向。,"So, this means that she tends to think of the same person as different people depending on their behavior.","So, this means that she tends to think of the same person as different people depending on their behavior.","So, this means that she tends to think of the same person as different people depending on their behavior."
,We can use this to see the scene where Maria first met {f:5:Beatrice} in a new light.,This fact puts the scene where Maria first met {f:5:Beatrice} in a new light. , We can use this to see the scene where Maria first met Beatrice in a new light.,真里亞が初めてベアトリーチェに出会った時のエピソードは、以上から簡単に読み解ける。,真里亞が初めてベアトリーチェに出会った時のエピソードは、以上から簡単に読み解ける。,"Так можно легко истолковать ту сцену, где Мария впервые встретила {f:5:Беатриче}.","Podemos utilizar isso para vermos a cena onde Maria encontrou {f:5:Beatrice} pela primeira vez, por outra perspectiva.",We can use this to see the scene where Maria first met {f:5:Beatrice} in a new light.,真里亞初遇貝阿朵莉切時的那件事，通過上述所言即可輕易解讀。,真里亚初遇贝阿朵莉切时的那件事，通过上述所言即可轻易解读。,We can use this to see the scene where Maria first met {f:5:Beatrice} in a new light.,We can use this to see the scene where Maria first met {f:5:Beatrice} in a new light.,We can use this to see the scene where Maria first met {f:5:Beatrice} in a new light.
,"After being chased out of the mansion by the adults, Maria decided to drink some tea in the rose garden.","After being chased out of the mansion by the adults, Maria decided to have some tea in the rose garden. "," After being chased out of the mansion by the adults, Maria decided to drink some tea in the rose garden.",大人の話があるからと屋敷を追い出された真里亞は、薔薇庭園でお茶を飲むことにした。,大人の話があるからと屋敷を追い出された真里亞は、薔薇庭園でお茶を飲むことにした。,"Когда взрослые выпроводили её из особняка, Мария решила выпить чай в розарии.","Após ser expulsa da mansão pelos adultos, Maria decidiu beber um pouco de chá no jardim de rosas.","After being chased out of the mansion by the adults, Maria decided to drink some tea in the rose garden.",因為大人有事要談而被趕出大屋的真里亞，去了玫瑰庭園喝茶。,因为大人有事要谈而被赶出大屋的真里亚，去了玫瑰庭园喝茶。,"After being chased out of the mansion by the adults, Maria decided to drink some tea in the rose garden.","After being chased out of the mansion by the adults, Maria decided to drink some tea in the rose garden.","After being chased out of the mansion by the adults, Maria decided to drink some tea in the rose garden."
,"At that time, someone probably started talking to Maria.","At that time, someone probably started talking to Maria. "," At that time, someone probably started talking to Maria.",恐らくその時、誰かが真里亞の話し相手になってくれた。,恐らくその時、誰かが真里亞の話し相手になってくれた。,В это время кто‐то с ней заговорил.,"Naquela ocasião, alguém deve ter começado a falar com ela.","At that time, someone probably started talking to Maria.",恐怕那時，曾有人去陪真里亞聊天。,恐怕那时，曾有人去陪真里亚聊天。,"At that time, someone probably started talking to Maria.","At that time, someone probably started talking to Maria.","At that time, someone probably started talking to Maria."
,"Then, ......when they heard this occult‐loving girl talking happily about how she wanted to meet the witch {f:5:Beatrice}, .........this person acted as though {f:5:Beatrice} was possessing them.","Then, ...when they heard this occult-loving girl talking happily about how she wanted to meet the witch {f:5:Beatrice}, ...this person acted as though {f:5:Beatrice} was possessing them. "," Then, ......when they heard this occult-loving girl talking happily about how she wanted to meet the witch Beatrice, ......this person acted as though Beatrice was possessing them.",そして、……魔女ベアトリーチェに会いたいと嬉しそうに話すオカルト少女に、………あたかも自分がベアトリーチェに憑依されたかのように振舞ったのだ。,そして、……魔女ベアトリーチェに会いたいと嬉しそうに話すオカルト少女に、………あたかも自分がベアトリーチェに憑依されたかのように振舞ったのだ。,"И потом...... услышав, как эта любящая оккультизм девочка радостно говорит о своём желании встретить ведьму {f:5:Беатриче}, ......этот человек повёл себя так, будто {f:5:Беатриче} вселилась в него.","Então, ......quando ouviu aquela garota, amante do oculto, falando alegremente sobre como queria encontrar a bruxa {f:5:Beatrice}, .........essa pessoa agiu como se {f:5:Beatrice} estivesse possuindo ela.","Then, ......when they heard this occult‐loving girl talking happily about how she wanted to meet the witch {f:5:Beatrice}, .........this person acted as though {f:5:Beatrice} was possessing them.",然後，……面對很開心地講著“想見魔女貝阿朵莉切”的小魔幻迷，………此人裝出了一副，自己被貝阿朵莉切附體了的樣子。,然后，……面对很开心地讲着“想见魔女贝阿朵莉切”的小魔幻迷，………此人装出了一副，自己被贝阿朵莉切附体了的样子。,"Then, ......when they heard this occult‐loving girl talking happily about how she wanted to meet the witch {f:5:Beatrice}, .........this person acted as though {f:5:Beatrice} was possessing them.","Then, ......when they heard this occult‐loving girl talking happily about how she wanted to meet the witch {f:5:Beatrice}, .........this person acted as though {f:5:Beatrice} was possessing them.","Then, ......when they heard this occult‐loving girl talking happily about how she wanted to meet the witch {f:5:Beatrice}, .........this person acted as though {f:5:Beatrice} was possessing them."
,"On the outside, they didn't look like {f:5:Beatrice}.","On the outside, they didn't look like {f:5:Beatrice}. "," On the outside, they didn't look like Beatrice.",外見的には、それはベアトリーチェではない。,外見的には、それはベアトリーチェではない。,Внешне он не был на неё похож.,"Por fora, essa pessoa não parecia a {f:5:Beatrice}.","On the outside, they didn't look like {f:5:Beatrice}.",從外觀上看，此人並不是貝阿朵莉切。,从外观上看，此人并不是贝阿朵莉切。,"On the outside, they didn't look like {f:5:Beatrice}.","On the outside, they didn't look like {f:5:Beatrice}.","On the outside, they didn't look like {f:5:Beatrice}."
