Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,...Shannon felt a twinge of annoyance.,...Shannon was slightly disgusted. ,...Shannon was a little surprised.,…紗音はちょっぴり呆れる。,…紗音はちょっぴり呆れる。,...Шаннон была несколько удивлена.,...Shannon sentiu uma pontada de irritação.,...Shannon felt a twinge of annoyance.,…紗音稍稍有點吃驚。,…纱音稍稍有点吃惊。,...Shannon was slightly disgusted. ,...Shannon era leggermente sorpresa.,...Shannon bir nebze sinirlendiğini hissetti.
,"Despite the fact that she had come here to help out as a favor, she was being forced to do the job of the person actually on duty as though it were natural.","Even though she'd come here to help out as a favor, she was casually being forced to do the job of the person actually on duty. "," Despite the fact that she had come here to help out as a favor, she was being forced to do the job of the person actually on duty as though it were natural.",自分は厚意でここに手伝いに来ているのに、本来の当番の本来の仕事を当然のように押し付けるなんて。,自分は厚意でここに手伝いに来ているのに、本来の当番の本来の仕事を当然のように押し付けるなんて。,"Несмотря на то, что она пришла сюда помочь любезности ради, её заставляли выполнять работу человека, фактически дежурного, так, словно это естественно.","Apesar do fato de ela ter vindo ajudar como parte de um favor, ela estava sendo forçada a fazer o trabalho de outra pessoa, que estava encarregada disso, como se fosse algo natural.","Despite the fact that she had come here to help out as a favor, she was being forced to do the job of the person actually on duty as though it were natural.",自己是出於一番好意來幫忙，竟然被理所當然似的被推去做本應是當班的人該做的工作。,自己是出于一番好意来帮忙，竟然被理所当然似的被推去做本应是当班的人该做的工作。,"Even though she'd come here to help out as a favor, she was casually being forced to do the job of the person actually on duty. ","Nonostante gli avesse fatto la cortesia di venire ad aiutarlo, aveva avuto il coraggio di rifilarle con nonchalance tale compito, che normalmente la persona attualmente in servizio avrebbe dovuto svolgere.","Buraya iyilik olsun diye yardım etmeye gelmiş olmasına rağmen, sanki doğal bir şeymiş gibi asıl görevli olan kişinin işini yapmaya zorlanıyordu."
,"Furthermore, after one‐sidedly forcing that task on her, Gohda had once again gone back to his magazine and had become immersed in his crossword puzzle.","Furthermore, after one-sidedly forcing that task on her, Gohda returned to his magazine once again and became immersed in his crossword puzzle. "," Furthermore, after one-sidedly forcing that task on her, Gohda had once again gone back to his magazine and had become immersed in his crossword puzzle.",しかも、それを一方的に押し付けると、郷田は再び雑誌に没頭して、クロスワードパズルに浸りこむ。,しかも、それを一方的に押し付けると、郷田は再び雑誌に没頭して、クロスワードパズルに浸りこむ。,"Более того, после одностороннего принуждения к работе, Года снова вернулся к своему журналу и погрузился в кроссворды.","Além disso, após empurrar a tarefa para ela, Gohda mais uma vez voltou a se focar em suas palavras cruzadas.","Furthermore, after one‐sidedly forcing that task on her, Gohda had once again gone back to his magazine and had become immersed in his crossword puzzle.",而且，鄉田單方面地把工作推到她身上後，馬上又埋頭於雜誌，沉浸於縱橫字謎之中。,而且，乡田单方面地把工作推到她身上后，马上又埋头于杂志，沉浸于纵横字谜之中。,"Furthermore, after one-sidedly forcing that task on her, Gohda returned to his magazine once again and became immersed in his crossword puzzle. ","E per di più, dopo averglielo imposto senza darle possibilità di replicare, ritornò a concentrarsi sulla sua rivista, immergendosi nelle parole crociate.","Dahası, bu görevi tek taraflı olarak ona yükledikten sonra Gohda bir kez daha dergisine geri dönmüş ve bulmacasına dalmıştı."
,"For the time being, as a sign of respect for her elder, Shannon bowed her head, and she left the room to make the rounds.","Shannon bowed her head as a token sign of respect for her elder, then left the room to patrol the mansion. "," For the time being, as a sign of respect for her elder, Shannon bowed her head, and she left the room to patrol the mansion.",一応、年長者に対する礼儀として頭を下げてから、紗音は見回りのため退出する。,一応、年長者に対する礼儀として頭を下げてから、紗音は見回りのため退出する。,"В это время Шаннон, в знак уважения к старшему, склонила голову в поклоне и вышла из комнаты, чтобы приступить к обходу особняка.","Naquele momento, como forma de respeito, Shannon abaixou sua cabeça e deixou a sala para fazer a ronda.","For the time being, as a sign of respect for her elder, Shannon bowed her head, and she left the room to make the rounds.",作為對年長者的禮儀，紗音姑且低頭行了個禮，便從房間中退了出去，開始了大屋的巡視。,作为对年长者的礼仪，纱音姑且低头行了个礼，便从房间中退了出去，开始了大屋的巡视。,"Shannon bowed her head as a token sign of respect for her elder, then left the room to patrol the mansion. ","Come segno di educazione, Shannon chinò il capo verso il suo collega più anziano, e lasciò la stanza per perlustrare la villa.",Shannon şimdilik büyüğüne duyduğu saygının bir işareti olarak başını eğdi ve etrafı kolaçan etmek üzere odadan çıktı.
,Getting a little angry had enabled her to bring the airy sensation she had been feeling until now under control a bit.,"Thanks to her being a bit ticked off, she managed to suppress that floaty feeling she'd been having until just now. "," Because it had come fairly suddenly, the airy sensation that she had felt a little while ago had lessened a bit.",ちょっとカチンと来たお陰で、さっきまでのふわふわした感覚が、少し治まることができたのだった。,ちょっとカチンと来たお陰で、さっきまでのふわふわした感覚が、少し治まることができたのだった。,"Поскольку получение такого задания её слегка огорошило, чувства, которые она испытывала ранее, слегка поутихли.","Ficar um pouco incomodada a permitiu sentir uma sensação mais confortável, de que tudo estava sob controle agora.",Getting a little angry had enabled her to bring the airy sensation she had been feeling until now under control a bit.,多虧了心中升起的一點點郁悶，正好讓剛才那股飄飄然的感覺，稍稍得以安定下來。,多亏了心中升起的一点点郁闷，正好让刚才那股飘飘然的感觉，稍稍得以安定下来。,"Thanks to her being a bit ticked off, she managed to suppress that floaty feeling she'd been having until just now. ","Sentendosi leggermente frustrata, riuscì un po' a superare quella sensazione di insicurezza che aveva provato fino ad un attimo prima.","Biraz sinirlenmek, şu ana kadar hissettiği duyguyu biraz olsun kontrol altına almasını sağlamıştı."
,"Besides, she couldn't show this kind of face to Genji and Kanon.{n}Until her heart was able to calm down, she wanted a little time to herself, and maybe going around the mansion wasn't such a bad way to do that...","And anyway, she couldn't let Genji or Kanon see her looking like this. She wanted a little time to herself until her heart calmed down, so maybe going on patrol wouldn't be so bad... "," And she couldn't show this kind of face to Genji-sama and Kanon-kun. Until her heart was able to calm down, she wanted a little time to herself, and maybe going on patrol wasn't such a bad way to do that...",それに、こんな顔を源次や嘉音には見せられない。心が落ち着きを取り戻すまで、少し時間がほしかったから、見回りもそう悪いものではなかったかもしれない…。,それに、こんな顔を源次や嘉音には見せられない。{n}心が落ち着きを取り戻すまで、少し時間がほしかったから、見回りもそう悪いものではなかったかもしれない…。,"Кроме того, она не могла показать такое лицо Генджи‐сама и Канону‐куну.{n}Ей требовалось побыть одной, пока её сердце не успокоится, и обход дома мог статься не таким уж и плохим способом для этого...","Além disso, ela não poderia mostrar esse tipo de expressão na frente de Genji ou de Kanon. Até o seu coração conseguir se acalmar, ela gostaria de um tempo sozinha e talvez fazer uma ronda pela mansão não fosse uma má ideia...","Besides, she couldn't show this kind of face to Genji and Kanon.{n}Until her heart was able to calm down, she wanted a little time to herself, and maybe going around the mansion wasn't such a bad way to do that...",而且現在這張臉絕不能讓源次和嘉音看到。{n}要讓心情平靜下來，還需要一點時間，所以說不定像這樣去巡視並不是什麼壞事…。,而且现在这张脸绝不能让源次和嘉音看到。{n}要让心情平静下来，还需要一点时间，所以说不定像这样去巡视并不是什么坏事…。,"And anyway, she couldn't let Genji or Kanon see her looking like this. She wanted a little time to herself until her heart calmed down, so maybe going on patrol wouldn't be so bad... ","E non poteva permettere che Kanon o Genji la vedessero in quello stato. Finché non le sarebbe ritornata la serenità, voleva un po' di tempo per se stessa, e forse fare la ronda non era una cattiva idea...","Ayrıca, Genji ve Kanon'a böyle bir yüz ifadesi gösteremezdi.{n}Kalbi sakinleşene kadar biraz kendine zaman ayırmak istiyordu ve belki de malikanede dolaşmak bunun için o kadar da kötü bir yol değildi..."
,"From the dining hall, she began to hear the tumultuous voices of the family's discussion.",She began to hear the tumultuous voices of the family discussion coming from the dining hall. ," From the dining hall, she began to hear the tumultuous voices of the family's discussion.",食堂からは、親族たちが喧々諤々と議論する声が聞こえてくる。,食堂からは、親族たちが喧々諤々と議論する声が聞こえてくる。,Из обеденного зала до неё донеслись бурные голоса членов семьи.,"Ela começou a ouvir vozes tumultuadas de uma discussão da família, vindas da sala de jantar.","From the dining hall, she began to hear the tumultuous voices of the family's discussion.",路過餐廳時，從裡面傳來了親族們激烈的爭論聲。,路过餐厅时，从里面传来了亲族们激烈的争论声。,She began to hear the tumultuous voices of the family discussion coming from the dining hall. ,Dalla sala da pranzo si riusciva a sentire la discussione animata dei familiari.,Yemek salonundan ailenin tartışmalarının çalkantılı seslerini duymaya başladı.
,"Someone would speak at great length, and would then be opposed by someone else. That rebuttal would continue in a very long, drawn‐out fashion, until opposed by yet another person.","Someone was speaking at great length, only to be interrupted by someone else. This second person also began to speak in a very long, drawn-out fashion, until yet another person interrupted. "," Someone was speaking at great length, and was then interrupted by someone else. This second person also began to speak in a very long, drawn-out fashion, until yet another person interrupted him.",誰かが冗長に語っては、それを誰かが否定し、それを長々と語ると、また別の誰かが否定する。,誰かが冗長に語っては、それを誰かが否定し、それを長々と語ると、また別の誰かが否定する。,"Кто‐то говорил очень долго, пока не был прерван кем‐то другим. Второй тоже начал длинную речь, но третий человек прервал его.","Alguém estava fazendo um grande discurso, assim como alguém estava se opondo a ele. Essa oposição continuou por um longo tempo, de forma que continuaria até que outra pessoa argumentasse.","Someone would speak at great length, and would then be opposed by someone else. That rebuttal would continue in a very long, drawn‐out fashion, until opposed by yet another person.",某人長篇大論後，被其他人中的某人反駁，接下來這個人再發表長篇大論，又被別的人反駁。,某人长篇大论后，被其他人中的某人反驳，接下来这个人再发表长篇大论，又被别的人反驳。,"Someone was speaking at great length, only to be interrupted by someone else. This second person also began to speak in a very long, drawn-out fashion, until yet another person interrupted. ","C'era chi si dilungava, per poi venire interrotto da qualcun altro, e chi si lanciava in una lunga orazione, per poi venire interrotto a sua volta.","Biri uzun uzun konuşuyor, sonra bir başkası ona karşı çıkıyordu. Bu karşı çıkış çok uzun bir şekilde devam ediyordu, ta ki bir başkası karşı çıkana kadar."
,That kept on repeating.{n}It was as though their displeasure was seeping out through their voices.,That kept on repeating. It was as though their displeasure was seeping out through their voices. , That kept on repeating. It was as though their displeasure was seeping out through their voices.,そんなことの繰り返し。声にも不機嫌さが滲み出ているようだった。,そんなことの繰り返し。{n}声にも不機嫌さが滲み出ているようだった。,"Это повторялось снова и снова.{n}Складывалось ощущение, что их недовольство просачивается прямо сквозь их голоса.",Eles continuaram repetindo.{n}Era como o se o descontentamento deles estivesse escorrendo através de suas palavras.,That kept on repeating.{n}It was as though their displeasure was seeping out through their voices.,如此不斷重複著。{n}他們的聲音裡都流露出了內心的不愉快。,如此不断重复着。{n}他们的声音里都流露出了内心的不愉快。,That kept on repeating. It was as though their displeasure was seeping out through their voices. ,Per poi ripetersi ancora e ancora. Anche dal loro tono di voce trapelava la loro scontentezza.,Bu sürekli tekrarlanıyordu.{n}Sanki hoşnutsuzlukları seslerinden dışarı sızıyordu.
,"She had been told to go to the guesthouse, so it would be bad if she was discovered by Krauss.","She had been told to go to the guesthouse, so it would be bad if Krauss discovered her. "," She had been told to go to the guesthouse, so it would be bad if she was discovered by Krauss.",自分はゲストハウスに行けと言われているのだから、蔵臼に見付かるとまずい。,自分はゲストハウスに行けと言われているのだから、蔵臼に見付かるとまずい。,"Ей приказали идти в домик для гостей, поэтому было бы плохо, обнаружь Краусс её здесь.","Ela tinha sido ordenada a ir para a casa de hóspedes, por isso seria ruim se ela fosse descoberta pelo Krauss.","She had been told to go to the guesthouse, so it would be bad if she was discovered by Krauss.",自己是被命令去賓館的，所以要是在這裡被藏臼看到的話那就麻煩了。,自己是被命令去宾馆的，所以要是在这里被藏臼看到的话那就麻烦了。,"She had been told to go to the guesthouse, so it would be bad if Krauss discovered her. ","Le era stato detto di recarsi alla dépendance, perciò doveva evitare che Klaus la scoprisse.","Kendisine konukevine gitmesi söylenmişti, bu yüzden Krauss tarafından fark edilirse kötü olurdu."
,"Thinking that, Shannon quick‐footedly slipped by the entrance to the dining hall.","Thinking this, Shannon dashed past the dining hall. "," Thinking that, Shannon quick-footedly left from the entrance to the dining hall.",紗音はそう思い、食堂の前を足早に抜ける。,紗音はそう思い、食堂の前を足早に抜ける。,"Подумав так, Шаннон быстро проскользнула мимо входа в обеденный зал.","Pensando nisso, Shannon saiu de perto da porta da sala de jantar.","Thinking that, Shannon quick‐footedly slipped by the entrance to the dining hall.",紗音這麼想著，快步遠離了餐廳。,纱音这么想着，快步远离了餐厅。,"Thinking this, Shannon dashed past the dining hall. ","Pensando a ciò, Shannon si allontanò di corsa dall'ingresso per la sala da pranzo.",Shannon bunu düşünerek hızlı adımlarla yemek salonunun girişine doğru ilerledi.
,"Then, inside the mansion controlled by darkness, she began to check that the house was all closed up, following a prearranged route.","Then, she went along a prearranged route through the dark mansion, checking that all the locks were secure. "," Then, inside the mansion controlled by darkness, she began to check that the house was all closed up, following a prearranged route.",そして、暗闇に支配された屋敷の中を、決められたルートに従いながら戸締りの確認をしていく。,そして、暗闇に支配された屋敷の中を、決められたルートに従いながら戸締りの確認をしていく。,"Затем, в погружённом во тьму особняке, она начала проверять запертость дверей, придерживаясь заранее приготовленного маршрута.","Após isso, dentro da mansão dominada pela escuridão, ela começou a checar se toda a casa estava fechada, seguindo o caminho previamente estabelecido.","Then, inside the mansion controlled by darkness, she began to check that the house was all closed up, following a prearranged route.",之後，她在被黑暗支配的大屋中，依照既定的路線檢查起了門窗的鎖。,之后，她在被黑暗支配的大屋中，依照既定的路线检查起了门窗的锁。,"Then, she went along a prearranged route through the dark mansion, checking that all the locks were secure. ","E così, andò ad accertarsi che tutto fosse chiuso, seguendo un percorso prestabilito all'interno della villa dominata dall'oscurità.","Ardından, karanlığın kontrolündeki malikanenin içinde, önceden belirlenmiş bir rotayı izleyerek evin tamamen kapalı olup olmadığını kontrol etmeye başladı."
,"She walked down the hall, checking that each window was closed.","She walked down the hall, checking each window. "," She walked down the hall, checking that each window was closed.",廊下を歩き、その窓ひとつひとつの戸締りを確認した。,廊下を歩き、その窓ひとつひとつの戸締りを確認した。,"Она шла по коридору, проверяя, закрыты ли все окна.","Ela caminhou pelo corredor, conferindo se tudo estava fechado.","She walked down the hall, checking that each window was closed.",她走進走廊，將窗戶的鎖一一檢查。,她走进走廊，将窗户的锁一一检查。,"She walked down the hall, checking each window. ","Camminò lungo il corridoio, verificando che ogni finestra fosse chiusa.",Koridor boyunca yürüdü ve her pencerenin kapalı olup olmadığını kontrol etti.
