Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,......The sound had come from a seat to the side of mine.,...The sound had come from a seat to the side of mine. ,......The sound had come from a seat to the side of mine.,……音がしたのは、自分の席の真横。,……音がしたのは、自分の席の真横。,......Звук донёсся с места в стороне от моего.,......O som veio do assento ao lado do meu.,......The sound had come from a seat to the side of mine.,……聲音是從我的位子的正側面傳來的。,……声音是从我的位子的正侧面传来的。,......The sound had come from a seat to the side of mine.,......The sound had come from a seat to the side of mine.,......The sound had come from a seat to the side of mine.
,"When I looked, I saw a girl sitting several seats off to my left.","When I looked, I saw a girl sitting several seats off to my left. "," When I looked, I saw a girl sitting several seats off to my left.",見れば、左に数席を空けた席に、女の子が座っていた。,見れば、左に数席を空けた席に、女の子が座っていた。,На несколько мест левее меня сидела девушка.,"Quando olhei, eu vi uma garota sentada a alguns assentos de distância à minha esquerda.","When I looked, I saw a girl sitting several seats off to my left.",轉頭一看，左面間隔數個空席的一張座椅上，坐著一位女孩。,转头一看，左面间隔数个空席的一张座椅上，坐着一位女孩。,"When I looked, I saw a girl sitting several seats off to my left.","When I looked, I saw a girl sitting several seats off to my left.","When I looked, I saw a girl sitting several seats off to my left."
,"It was a face I had never seen before. ......I wondered who she was.{n}She looked like a high‐schooler or a college student, about the same age as I was.","It was a face I had never seen before. ...Who is she? She looked like a high-schooler or a college student, about the same age as I was. "," It was a face I had never seen before. ......Who is she? She looked like a high-schooler or a college student, about the same age as I was.",その顔に、見覚えはない。……誰だろう。歳は、自分と同じくらい。高校生か大学生くらいに見えた。,その顔に、見覚えはない。……誰だろう。{n}歳は、自分と同じくらい。高校生か大学生くらいに見えた。,Впервые вижу её лицо. ......Кто она?{n}Похожа на старшеклассницу или студентку колледжа примерно моего возраста.,"Era o rosto de alguém que eu nunca tinha visto antes. ......Quem será?{n}Ela parecia uma garota do fundamental ou ensino médio, provavelmente com a mesma idade que eu.","It was a face I had never seen before. ......I wondered who she was.{n}She looked like a high‐schooler or a college student, about the same age as I was.",她那張臉，我毫無印象。……是誰呢？{n}年紀，跟我差不多大。看起來，估計是高中生或大學生。,她那张脸，我毫无印象。……是谁呢？{n}年纪，跟我差不多大。看起来，估计是高中生或大学生。,"It was a face I had never seen before. ......I wondered who she was.{n}She looked like a high‐schooler or a college student, about the same age as I was.","It was a face I had never seen before. ......I wondered who she was.{n}She looked like a high‐schooler or a college student, about the same age as I was.","It was a face I had never seen before. ......I wondered who she was.{n}She looked like a high‐schooler or a college student, about the same age as I was."
,"""...............nnn......""","""......Nnn..."" ","""............Nnn......""",「……………ん………。」,「……………ん………」,"""............Н‐н......""","""...............nnn......""","""...............nnn......""",「……………嗯………」,「……………嗯………」,"""...............nnn......""","""...............nnn......""","""...............nnn......"""
,"She groaned. Apparently, she had just woken up...","She groaned. Apparently, she had just woken up... ","She groaned. Apparently, she had just woken up...",彼女が呻く。どうやら、今、目を覚ましたらしい…。,彼女が呻く。どうやら、今、目を覚ましたらしい…。,"Она застонала. Видимо, только очнулась...",Ela gemeu. Pareceu que tinha acabado de acordar...,"She groaned. Apparently, she had just woken up...",她發出低吟聲。似乎是，剛剛醒來…。,她发出低吟声。似乎是，刚刚醒来…。,"She groaned. Apparently, she had just woken up...","She groaned. Apparently, she had just woken up...","She groaned. Apparently, she had just woken up..."
,"I didn't want to scare her, so I decided to introduce myself first...","I didn't want to scare her, so I decided to introduce myself first... "," I didn't want to scare her, so I decided to introduce myself first...",彼女を驚かせたくないので、先にこちらから挨拶をしておくことにする…。,彼女を驚かせたくないので、先にこちらから挨拶をしておくことにする…。,"Не хотелось бы её напугать, поэтому представлюсь заранее...","Eu não quis assustá‐la, por isso decidi me apresentar primeiro...","I didn't want to scare her, so I decided to introduce myself first...",由於不想嚇著她，所以我決定了，由我來先跟她打招呼…。,由于不想吓着她，所以我决定了，由我来先跟她打招呼…。,"I didn't want to scare her, so I decided to introduce myself first...","I didn't want to scare her, so I decided to introduce myself first...","I didn't want to scare her, so I decided to introduce myself first..."
Ushiromiya Lion,""".........Hello.""","""...Hello."" ","""......Hello.""",「………こんにちは。」,「………こんにちは」,"""......Здравствуй.""",""".........Olá.""",""".........Hello.""",「………您好。」,「………您好。」,""".........Hello.""",""".........Hello.""",""".........Hello."""
Ushiromiya Ange,""".....................!!""",""".........!!"" ","""............!!""",「…………………ッ！！」,「…………………ッ！！」,"""............!!!""",""".....................!!""",""".....................!!""",「…………………呃！！」,「…………………呃！！」,""".....................!!""",""".....................!!""",""".....................!!"""
,"Apparently, she was equally surprised to find someone other than herself here.{n}She jumped when she heard my greeting.","Apparently, she was equally surprised to find someone other than herself here. She jumped when she heard my greeting. ","Apparently, she was equally surprised to find someone other than herself here. She jumped when she heard my greeting.",彼女もまた、誰かいるとは思わなかったらしい。私の挨拶に飛び跳ねた。,彼女もまた、誰かいるとは思わなかったらしい。{n}私の挨拶に飛び跳ねた。,"Похоже, она не меньше меня удивилась, заметив здесь другого человека.{n}Услышав моё приветствие, она подскочила.",Parece que ela ficou igualmente surpresa ao se deparar com outra pessoa além dela. Ela se assustou ao ouvir meu cumprimento.,"Apparently, she was equally surprised to find someone other than herself here.{n}She jumped when she heard my greeting.",她好像也沒想到還有別人在。{n}因為我的問好，而嚇得跳了起來。,她好像也没想到还有别人在。{n}因为我的问好，而吓得跳了起来。,"Apparently, she was equally surprised to find someone other than herself here.{n}She jumped when she heard my greeting.","Apparently, she was equally surprised to find someone other than herself here.{n}She jumped when she heard my greeting.","Apparently, she was equally surprised to find someone other than herself here.{n}She jumped when she heard my greeting."
Ushiromiya Ange,"""......Who on Earth are you?""","""...Who the hell are you?"" ","""......Who the hell are you?""",「……誰、あんた。」,「……誰、あんた」,"""......Ты ещё кто?""","""......Quem é você?""","""......Who on Earth are you?""",「……你是誰？」,「……你是谁？」,"""......Who on Earth are you?""","""......Who on Earth are you?""","""......Who on Earth are you?"""
Ushiromiya Lion,"""I feel the same way. ......It seems that neither of us is here of our own accord.""","""I feel the same way. ...It seems that neither of us is here of our own accord."" ","""I feel the same way. ......It seems that neither of us is here of our own accord.""",「私も同じ気持ちです。……どうやら、私たちは、望まずしてここにいるらしい。」,「私も同じ気持ちです。……どうやら、私たちは、望まずしてここにいるらしい」,"""Хотелось бы спросить то же самое. ......Кажется, мы оба здесь не по своей воле.""","""Eu digo o mesmo. ......Parece que não estamos aqui por livre arbítrio.""","""I feel the same way. ......It seems that neither of us is here of our own accord.""",「我的心情，跟您一樣。……看來，我們是並非出於自願地被丟在了這裡呢。」,「我的心情，跟您一样。……看来，我们是并非出于自愿地被丢在了这里呢。」,"""I feel the same way. ......It seems that neither of us is here of our own accord.""","""I feel the same way. ......It seems that neither of us is here of our own accord.""","""I feel the same way. ......It seems that neither of us is here of our own accord."""
Ushiromiya Ange,"""...............Is that...the One‐Winged Crest...?""","""......Is that...the One-Winged Crest...?"" ",""".........Is that...the One-Winged Crest...?""",「……………それ、片翼の紋章…？」,「……………それ、片翼の紋章…？」,""".........Это... однокрылый герб?..""","""...............Esse é...o brasão de Uma Asa...?""","""...............Is that...the One‐Winged Crest...?""",「……………這是，片翼的紋章…？」,「……………这是，片翼的纹章…？」,"""...............Is that...the One‐Winged Crest...?""","""...............Is that...the One‐Winged Crest...?""","""...............Is that...the One‐Winged Crest...?"""
Ushiromiya Lion,"""Huh? ......Do you recognize this crest?""","""Huh? ...Do you recognize this crest?"" ","""Huh? ......Do you recognize this crest?""",「え？　……この紋章をご存知なんですか。」,「え？　……この紋章をご存知なんですか」,"""Э?......Вам он знаком?""","""Hã? ......Você reconhece esse brasão?""","""Huh? ......Do you recognize this crest?""",「哎？……您知道這紋章嗎？」,「哎？……您知道这纹章吗？」,"""Huh? ......Do you recognize this crest?""","""Huh? ......Do you recognize this crest?""","""Huh? ......Do you recognize this crest?"""
,She looked suspiciously at the One‐Winged Crest emblazoned on my collar.,She looked suspiciously at the One-Winged Crest emblazoned on my collar. ,She looked suspiciously at the One-Winged Crest emblazoned on my collar.,彼女は私の襟元に刺繍されている片翼の紋章に、怪訝な目を向ける。,彼女は私の襟元に刺繍されている片翼の紋章に、怪訝な目を向ける。,"Она подозрительно посмотрела на однокрылый герб, красующийся на моём воротнике.",Ela olhou com desconfiança para o brasão que estava estampado no meu colarinho.,She looked suspiciously at the One‐Winged Crest emblazoned on my collar.,她向綉在我衣領上的片翼的紋章，投來了驚詫的目光。,她向绣在我衣领上的片翼的纹章，投来了惊诧的目光。,She looked suspiciously at the One‐Winged Crest emblazoned on my collar.,She looked suspiciously at the One‐Winged Crest emblazoned on my collar.,She looked suspiciously at the One‐Winged Crest emblazoned on my collar.
,"Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me.","Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me. "," Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me.",敵意とは言わないまでにも、露骨なその目つきは、あまり心地良くはない。,敵意とは言わないまでにも、露骨なその目つきは、あまり心地良くはない。,"Её взгляд — неподвижный, но не открыто враждебный — был для меня не особо приятным.","Ela o encarou, imóvel, mas sem uma hostilidade aparente, o que não foi muito agradável para mim.","Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me.",儘管談不上有敵意，但她那露骨的眼神，叫人心裡有點不舒服。,尽管谈不上有敌意，但她那露骨的眼神，叫人心里有点不舒服。,"Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me.","Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me.","Her stare, which was unmoving but not openly hostile, wasn't exactly pleasant for me."
Ushiromiya Lion,"""Allow me to introduce myself first. ......I am Ushiromiya Lion.""","""Allow me to introduce myself first. ...I am Ushiromiya Lion."" ","""Allow me to introduce myself first. ......I am Ushiromiya Lion.""",「先に私が名乗りましょう。……私は右代宮理御と申します。」,「先に私が名乗りましょう。……私は右代宮理御と申します」,"""Разрешите представиться. ......Уширомия Лион.""","""Permita que eu me apresente. ......Eu sou Ushiromiya Lion.""","""Allow me to introduce myself first. ......I am Ushiromiya Lion.""",「由我先來自報家門吧。……我叫右代宮理御。」,「由我先来自报家门吧。……我叫右代宫理御。」,"""Allow me to introduce myself first. ......I am Ushiromiya Lion.""","""Allow me to introduce myself first. ......I am Ushiromiya Lion.""","""Allow me to introduce myself first. ......I am Ushiromiya Lion."""
Ushiromiya Ange,"""Ushiromiya—huh? What?""","""Ushiromiya, ...huh? What?"" ","""Ushiromiya, ......huh? What?""",「右代宮、……え？　何？」,「右代宮、……え？　何？」,"""Уширомия...... э? Что?""","""Ushiromiya—hã? Quê?""","""Ushiromiya—huh? What?""",「右代宮，……哎？什麼？」,「右代宫，……哎？什么？」,"""Ushiromiya—huh? What?""","""Ushiromiya—huh? What?""","""Ushiromiya—huh? What?"""
Ushiromiya Lion,"""Lion. Written as ""{p:0:理御}"", but pronounced ""Lee‐on"". ......Pretty strange name, don't you think?""","""Lion. Written as ""{p:0:睆御}"", but pronounced ""Lee-on"". ...Pretty strange name, don't you think?"" ","""Lion. Written as '{p:0:理御}', but pronounced 'Lee-on'. ......Pretty strange name, don't you think?""",「理御です。理科の理に、御するの御でリオンと読みます。……珍しい名前でしょう。」,「理御です。理科の理に、御するの御でリオンと読みます。……珍しい名前でしょう」,"""Лион. Пишется '{p:0:理御}', но произносится 'Ли‐он'. ......Довольно странное имя, правда?""","""Lion. Se escreve ""Rion {p:0:理御}"", mas se pronuncia ""Lion"". ......É um nome bem estranho, não acha?""","""Lion. Written as ""{p:0:理御}"", but pronounced ""Lee‐on"". ......Pretty strange name, don't you think?""",「是理御。理科的理，駕御的御，念做里昂。……是個挺少見的名字吧？」,「是理御。理科的理，驾御的御，念做里昂。……是个挺少见的名字吧？」,"""Lion. Written as ""{p:0:理御}"", but pronounced ""Lee‐on"". ......Pretty strange name, don't you think?""","""Lion. Written as ""{p:0:理御}"", but pronounced ""Lee‐on"". ......Pretty strange name, don't you think?""","""Lion. Written as ""{p:0:理御}"", but pronounced ""Lee‐on"". ......Pretty strange name, don't you think?"""
Ushiromiya Ange,"""......No stranger than mine. But I'll have to apologize. I don't know who you are.""","""...No stranger than mine. But I'll have to apologize. I don't know who you are."" ","""......No stranger than mine. But I'll have to apologize. I don't know who you are.""",「……名前の珍しさなら、私も負けないわ。でも、ごめんなさい。私はあんたを知らないわ。」,「……名前の珍しさなら、私も負けないわ。でも、ごめんなさい。私はあんたを知らないわ」,"""......Не страннее моего. Но извини. Я не знаю тебя.""","""......Se vamos competir nisso, o meu não fica pra trás. Mas terei que me desculpar. Eu não sei quem é você.""","""......No stranger than mine. But I'll have to apologize. I don't know who you are.""",「……要說名字的少見程度的話，我的也不遜色哦。不過，不好意思。我不認識你。」,「……要说名字的少见程度的话，我的也不逊色哦。不过，不好意思。我不认识你。」,"""......No stranger than mine. But I'll have to apologize. I don't know who you are.""","""......No stranger than mine. But I'll have to apologize. I don't know who you are.""","""......No stranger than mine. But I'll have to apologize. I don't know who you are."""
Ushiromiya Lion,"""That's hardly surprising, since I don't know you either.""","""That's hardly surprising, since I don't know you either."" ","""That's hardly surprising, since I don't know you either.""",「道理でしょうね。私もあなたを知りませんから。」,「道理でしょうね。私もあなたを知りませんから」,"""Неудивительно, я ведь тоже вас не знаю.""","""Não é de se espantar, até porque eu não conheço você.""","""That's hardly surprising, since I don't know you either.""",「理應如此吧。畢竟，我也不認識您。」,「理应如此吧。毕竟，我也不认识您。」,"""That's hardly surprising, since I don't know you either.""","""That's hardly surprising, since I don't know you either.""","""That's hardly surprising, since I don't know you either."""
Ushiromiya Ange,"""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family.""","""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family."" ","""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family.""",「そうじゃなくて。あんた誰？　右代宮家にあんたなんかいないわ。」,「そうじゃなくて。あんた誰？　右代宮家にあんたなんかいないわ」,"""Я не об этом. Кто ты? В семье Уширомия тебя нет.""","""Não foi isso que eu quis dizer. Quem é você? Não tem ninguém como você na família Ushiromiya.""","""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family.""",「不是這個意思。你是誰？在右代宮家，沒有你這個人。」,「不是这个意思。你是谁？在右代宫家，没有你这个人。」,"""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family.""","""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family.""","""That's not what I meant. Who are you? There's no one like you in the Ushiromiya family."""
Ushiromiya Lion,"""And why are you so sure? Do you have something to do with my family?""","""And why are you so sure? Do you have something to do with my family?"" ","""And why are you so sure? Do you have something to do with my family?""",「どうして、そう決め付けられるんです？　あなたは当家と何か関わりが？」,「どうして、そう決め付けられるんです？　あなたは当家と何か関わりが？」,"""Откуда такая уверенность? Вы как‐то связаны с моей семьёй?""","""E como pode ter tanta certeza disso? Você tem alguma relação com a minha família?""","""And why are you so sure? Do you have something to do with my family?""",「為什麼，您能一口咬定說沒有我呢？您與我們家是有什麼關係嗎？」,「为什么，您能一口咬定说没有我呢？您与我们家是有什么关系吗？」,"""And why are you so sure? Do you have something to do with my family?""","""And why are you so sure? Do you have something to do with my family?""","""And why are you so sure? Do you have something to do with my family?"""
Ushiromiya Ange,"""I'm a member of the Ushiromiya family.""","""I'm a member of the Ushiromiya family."" ","""I'm a member of the Ushiromiya family.""",「私が右代宮家の人間だからよ。」,「私が右代宮家の人間だからよ」,"""Я член семьи Уширомия.""","""Eu sou parte da família Ushiromiya.""","""I'm a member of the Ushiromiya family.""",「因為，我就是右代宮家的人。」,「因为，我就是右代宫家的人。」,"""I'm a member of the Ushiromiya family.""","""I'm a member of the Ushiromiya family.""","""I'm a member of the Ushiromiya family."""
Ushiromiya Lion,""".........But that's...""","""...But that's..."" ","""......But that's...""",「………それは、」,「………それは、」,"""......Но...""",""".........Mas isso...""",""".........But that's...""",「………這是、」,「………这是、」,""".........But that's...""",""".........But that's...""",""".........But that's..."""
,She showed me her left sleeve......and the crest of the One‐Winged Eagle emblazoned upon it.,She showed me her left sleeve...and the crest of the One-Winged Eagle emblazoned upon it. ,She showed me her left sleeve......and the crest of the One-Winged Eagle emblazoned upon it.,彼女が左の袖を見せると、……そこには片翼の鷲の紋章が刺繍されていた。,彼女が左の袖を見せると、……そこには片翼の鷲の紋章が刺繍されていた。,"Она показала мне свой левый рукав...... и герб однокрылого орла, украшающий его.",Ela me mostrou sua manga esquerda......que estava estampada com o brasão da Águia de Uma Asa.,She showed me her left sleeve......and the crest of the One‐Winged Eagle emblazoned upon it.,她亮出左袖，……在這袖子上，綉著片翼之鷲的紋章。,她亮出左袖，……在这袖子上，绣着片翼之鹫的纹章。,She showed me her left sleeve......and the crest of the One‐Winged Eagle emblazoned upon it.,She showed me her left sleeve......and the crest of the One‐Winged Eagle emblazoned upon it.,She showed me her left sleeve......and the crest of the One‐Winged Eagle emblazoned upon it.
Ushiromiya Lion,"""......I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family.""","""...I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family."" ","""......I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family.""",「……お言葉を返すようですが、あなたこそ誰です？　右代宮家で、あなたを見たことがない。」,「……お言葉を返すようですが、あなたこそ誰です？　右代宮家で、あなたを見たことがない」,"""......Жаль задавать тот же вопрос, но кто вы? Я не помню вас в семье Уширомия.""","""......Sinto muito ter que devolver suas palavras, mas quem é você? Eu nunca vi você na família Ushiromiya.""","""......I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family.""",「……原話奉還，您是誰？在右代宮家中，我從沒見過您。」,「……原话奉还，您是谁？在右代宫家中，我从没见过您。」,"""......I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family.""","""......I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family.""","""......I regret having to ask the same question, but who are you? I've never seen you in the Ushiromiya family."""
Ushiromiya Ange,"""................................. ......First they tear me into little bits, then they make me read... .........What's next? What witch am I supposed to be entertaining this time?""","""...... ...First they tear me into little bits, then they make me read... ...What's next? Which witch am I supposed to be entertaining this time?"" ","""..................First they tear me into little bits, then they make me read... ......What's next? Which witch am I supposed to be entertaining this time?""",「……………………………。……細切れにされたり、朗読させられたり。………次は何？　今度はどこの魔女の余興なの、これは。」,「……………………………。……細切れにされたり、朗読させられたり。………次は何？　今度はどこの魔女の余興なの、これは」,"""..................Сначала меня разорвали на мелкие кусочки, потом заставили читать... ......Что дальше? Какую ведьму я должна развлекать на этот раз?""","""................................. ......Primeiro me cortam em pedaços, depois me fazem ficar lendo... .........O que vai ser agora? Qual bruxa eu devo entreter dessa vez?""","""................................. ......First they tear me into little bits, then they make me read... .........What's next? What witch am I supposed to be entertaining this time?""",「……………………………。……一會兒被撕成碎肉，一會兒又叫我朗讀。………下個是什麼？這次是何方魔女的餘興啊，這玩意。」,「……………………………。……一会儿被撕成碎肉，一会儿又叫我朗读。………下个是什么？这次是何方魔女的余兴啊，这玩意。」,"""................................. ......First they tear me into little bits, then they make me read... .........What's next? What witch am I supposed to be entertaining this time?""","""................................. ......First they tear me into little bits, then they make me read... .........What's next? What witch am I supposed to be entertaining this time?""","""................................. ......First they tear me into little bits, then they make me read... .........What's next? What witch am I supposed to be entertaining this time?"""
,She spat out those words and seemed to be complaining about something.,She spat out those words and seemed to be complaining about something. ,She spat out those words and seemed to be complaining about something.,何かに悪態をつくような素振りで、彼女はそう吐き捨てる。,何かに悪態をつくような素振りで、彼女はそう吐き捨てる。,"Выпалила она и, казалось бы, жаловалась на что‐то.","Ela falou de forma curta e grossa, parecendo estar reclamando de alguma coisa.",She spat out those words and seemed to be complaining about something.,表現得像是在咒罵什麼似的，她惡狠狠地拋下此言。,表现得像是在咒骂什么似的，她恶狠狠地抛下此言。,She spat out those words and seemed to be complaining about something.,She spat out those words and seemed to be complaining about something.,She spat out those words and seemed to be complaining about something.
