Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ronoue Genji,"""......Yes sir."" ","""............Yes.""","""............Yes.""",「…………はい。」,「…………はい」,"""............Хорошо.""","""............Sim.""","""............Yes.""",「…………好的。」,「…………好的。」,"""............Yes.""","""... Sì.""","""...Sissignore.""","""............Evet."""
Shannon,"""...Umm, ...what we should tell Rosa-sama?"" ","""...Umm.........what should I tell Rosa‐sama?""","""...Umm.........is there anything I should tell Rosa-sama?""",「…その……。…楼座さまには何とお伝えいたしましょうか。」,「…その……。…楼座さまには何とお伝えいたしましょうか」,"""...М‐м‐м... Мне что‐нибудь передать Розе‐сама?""","""...Bem.........o que eu devo dizer à Rosa‐sama?""","""...Umm.........what should I tell Rosa‐sama?""",「…那個……。…請問該怎麼轉告樓座夫人呢？」,「…那个……。…请问该怎么转告楼座夫人呢？」,"""...Umm.........what should I tell Rosa‐sama?""","""... Umm... c'è qualcosa che dovrei dire a Rosa-sama?""","""...Ehm... Cosa dovrei riferire alla signora Rosa?""","""...Umm.........Rosa-sama'ya ne söylemeliyim?"""
Ushiromiya Kinzo,"""Didn't I say they should pass the time as they pleased?!! They can sing if they want, dance if they want! They're even free to hang themselves by the neck or jump into a boiling kettle!! Until 13 people die, they can spend their time as they like. If that's too boring, then they can wonder about whether 6 times 9 is 42, or something!! That's the answer to the mystery of humanity and the universe!!"" ","""I say again, what they do to pass the time is up to them!! They can sing if they want, dance if they want! They're even free to hang themselves by the neck or jump into a boiling cauldron!! Until thirteen people die, they can spend their time as they like. If they are that bored, then they can spend their time wondering why six times nine is forty‐two!! That's the answer to the mystery of man and the universe!!""","""Didn't I say they should pass the time as they like?!! They can sing if they want, dance if they want! They're even free to hang themselves by the neck or jump into a boiling kettle!! Until 13 people die, they can spend their time as they like. If that's too boring, then they can wonder about whether{c:86EF9C: 6x9=42}, or something!! That's the answer to the mystery of man and the universe!!""",「何をして過ごすも自由だと言っておるッ！！　歌おうが踊ろうが！　首を吊ろうが煮えたぎる大釜に飛び込むも自由ッ！！　１３人が死ぬまで好きに過ごせば良いのだ。そんなに退屈ならばなぜに６×９が４２になるかでも考えていればいいッ！！　それが人と宇宙の神秘の答えだッ！！」,「何をして過ごすも自由だと言っておるッ！！　歌おうが踊ろうが！　首を吊ろうが煮えたぎる大釜に飛び込むも自由ッ！！　１３人が死ぬまで好きに過ごせば良いのだ。そんなに退屈ならばなぜに６×９が４２になるかでも考えていればいいッ！！　それが人と宇宙の神秘の答えだッ！！」,"""Я же сказал, пусть проводят время как им вздумается! Они могут петь, если хотят, могут танцевать, если хотят! Они даже могут обняться и прыгнуть в котёл с кипящей водой! Пока не умрет 13 человек, они свободны делать что угодно. Если им слишком скучно, они могут попробовать выяснить, почему человек, зная, как поступать себе во благо, поступает наоборот, или ещё что‐нибудь! Это разгадка тайны человека и вселенной!""","""Eu vou dizer de novo, como eles vão passar o tempo é algo que eles mesmos devem decidir!! Eles podem cantar se quiserem, podem dançar se quiserem!! Eles são livres para se pendurarem nos pescoços uns dos outros ou pular em um caldeirão fervente!! Até que treze pessoas morram, eles podem passar o tempo deles como quiserem. Se estiverem entediados, eles podem passar o tempo deles se perguntando por que seis vezes nove é quarenta e dois!!{n}Essa é a resposta para o mistério do homem e para o universo!!""","""I say again, what they do to pass the time is up to them!! They can sing if they want, dance if they want! They're even free to hang themselves by the neck or jump into a boiling cauldron!! Until thirteen people die, they can spend their time as they like. If they are that bored, then they can spend their time wondering why six times nine is forty‐two!! That's the answer to the mystery of man and the universe!!""",「我說了要怎麼過都是自由的！！要唱歌要跳舞也好！要上吊要跳進煮沸了的大鍋裡也罷，統統無妨！！在死到十三人之前，想怎麼過就怎麼過便是。若是真那麼無聊，那就去想想為什麼 6×9 會等於 42 好了！！這就是人與宇宙的奧秘的答案！！」,「我说了要怎么过都是自由的！！要唱歌要跳舞也好！要上吊要跳进煮沸了的大锅里也罢，统统无妨！！在死到十三人之前，想怎么过就怎么过便是。若是真那么无聊，那就去想想为什么 6×9 会等于 42 好了！！这就是人与宇宙的奥秘的答案！！」,"""I say again, what they do to pass the time is up to them!! They can sing if they want, dance if they want! They're even free to hang themselves by the neck or jump into a boiling cauldron!! Until thirteen people die, they can spend their time as they like. If they are that bored, then they can spend their time wondering why six times nine is forty‐two!! That's the answer to the mystery of man and the universe!!""","""Non ho forse detto che possono passare il tempo come vogliono?!! Possono cantare se lo vogliono, ballare se lo desiderano! Sono persino liberi di impiccarsi o gettarsi in una pentola bollente!! Fino a quando non muoiono 13 persone, possono trascorrere il loro tempo come vogliono. Se quello è troppo noioso, allora possono preoccuparsi del tempo{c:86EF9C: 6{p:0:ｘ}9{p:0:＝}42}, o qualcosa di simile!! Ecco la risposta al mistero dell'uomo e dell'universo!!""","""Non ho forse detto che quello che fanno per passare il tempo è affar loro?!! Possono pure mettersi a cantare o ballare! Sono liberi persino di impiccarsi o di gettarsi in un calderone bollente!! Finché non moriranno 13 persone, potranno trascorrere il loro tempo come vorranno. Se sono annoiati, allora possono riflettere sul perché sei per nove fa quarantadue!! È la risposta ai misteri dell'uomo e dell'universo!!""","""Zamanı nasıl geçirecekleri onlara kalmış demedim mi?! Şarkı söyleyebilirler, dans edebilirler! Hatta kendilerini boyunlarından asabilir ya da kaynayan bir kazanın içine atlayabilirler!! On üç kişi ölene kadar, zamanlarını istedikleri gibi geçirebilirler. Eğer o kadar sıkılıyorlarsa, zamanlarını altı kere dokuzun neden kırk iki ettiğini merak ederek geçirebilirler!! İşte insan oğlunun ve evrenin gizeminin cevabı bu!!"""
Shannon,"""Y-Yes...! M-My apologies...!"" ","""Y‐yes...! My, my apologies......!""","""Y, yes...! M, my apologies......!""",「はッ、はい…！　も、申し訳ございません……！」,「はッ、はい…！　も、申し訳ございません……！」,"""С‐слушаюсь!.. М‐мои извинения!..""","""S‐Sim...! Minhas desculpas......!""","""Y‐yes...! My, my apologies......!""",「好、好的…！對、對不起……！」,「好、好的…！对、对不起……！」,"""Y‐yes...! My, my apologies......!""","""S-Sì...! M-Mi scusi...!""","""S-Sì...! S-Sono mortificata...!""","""E-Evet...! Ö-Özür dilerim......!"""
,Shannon cowered in fright at this sudden rage. ...Genji made a gesture as though telling her not to speak out of turn. ,Shannon cowered in fright at this sudden rage. ...Genji made a gesture as though telling her not to say too much.,Shannon cowered in fright at this sudden rage....Genji made a gesture as though telling her not to say too much.,突然の激高に紗音は竦み上がる。…源次は、余計なことは言わなくていいというような仕草をする。,突然の激昂に紗音は竦み上がる。…源次は、余計なことは言わなくていいというような仕草をする。,Шаннон съёжилась от страха из‐за его внезапной вспышки ярости. ...Генджи жестом попросил её не говорить лишнего.,Shannon se encolheu de medo devido à fúria repentina. ...Genji fez um gesto como se dissesse a ela para não falar muito.,Shannon cowered in fright at this sudden rage. ...Genji made a gesture as though telling her not to say too much.,突然激動起來的金藏，把紗音嚇得縮成一團。…源次向她示意道，不必去說多餘的話。,突然激动起来的金藏，把纱音吓得缩成一团。…源次向她示意道，不必去说多余的话。,Shannon cowered in fright at this sudden rage. ...Genji made a gesture as though telling her not to say too much.,Shannon si rannicchiò per la paura di questa rabbia improvvisa. ... Genji fece un gesto come per dirle di non parlare di più.,La sua indignazione improvvisa terrorizzò Shannon... Genji le fece un gesto per dirle di non parlare oltre.,Shannon bu ani öfke karşısında korkuyla irkildi. ...Genji ona çok fazla konuşmamasını söyler gibi bir hareket yaptı.
,Shannon couldn't help but regret saying too much... ,Shannon couldn't help but regret speaking out of turn..., Shannon couldn't help but regret saying too much...,紗音は余計な口出しを後悔せざるを得なかった…。,紗音は余計な口出しを後悔せざるを得なかった…。,Шаннон уже и сама сожалела об этом...,Shannon não pôde deixar de se arrepender por ter aberto a boca fora de hora...,Shannon couldn't help but regret speaking out of turn...,紗音不禁為自己的多嘴而後悔不已…。,纱音不禁为自己的多嘴而后悔不已…。,Shannon couldn't help but regret speaking out of turn...,Shannon non poteva far altro che pentirsi di averlo fatto...,A Shannon non rimase che pentirsi di aver preso parola in modo inopportuno...,Shannon yersiz konuştuğu için pişmanlık duydu...
Ushiromiya Kinzo,"""However, ...you two are also free to do as you wish. ...Genji. And Shannon too. You have done well serving me until today."" ","""However. ...You are also free to do as you wish. ......Genji. And Shannon. You have done well serving me until today.""","""However. ...You are also free to do as you wish. ......Genji. And Shannon. You have done well serving me until today.""",「だが。…自由にしてよいのはお前たちもだ。……源次。そして紗音も。今日までよく私に尽くしてくれた。」,「だが。…自由にしてよいのはお前たちもだ。……源次。そして紗音も。今日までよく私に尽くしてくれた」,"""Однако. ...Вы также вольны в своих действиях. ......Генджи. И Шаннон. Вы хорошо служили мне до этого дня.""","""Entretanto. ...Vocês também são livres para fazerem o que desejarem. ......Genji. E Shannon. Você fizeram muito bem servindo‐me até o dia de hoje.""","""However. ...You are also free to do as you wish. ......Genji. And Shannon. You have done well serving me until today.""",「不過。…萬事自由對你們也是一樣。……源次。還有紗音。直至今日有勞你們伺候我了。」,「不过。…万事自由对你们也是一样。……源次。还有纱音。直至今日有劳你们伺候我了。」,"""However. ...You are also free to do as you wish. ......Genji. And Shannon. You have done well serving me until today.""","""Tuttavia. ... Anche voi siete liberi di fare come desiderate. ... Genji. E Shannon. Mi avete servito bene fino ad oggi.""","""Tuttavia... Anche voi potete fare come meglio credete... Genji. E anche tu, Shannon. Fino ad oggi mi avete sempre servito bene.""","""Ancak. ...Sen de dilediğini yapmakta özgürsün. ......Genji. Ve Shannon sen de. Bugüne kadar bana iyi hizmet ettin."""
Shannon,"""Y-Your words are too good for me, ...but, umm......"" ","""Y‐...your words are too good for me...... ...But, umm.........""","""Y, ...your words are to good for me.........but, umm.........""",「も、…勿体無いお言葉です……。…ですがその………。」,「も、…勿体無いお言葉です……。…ですがその………」,"""В‐ваши слова слишком добры для меня... но, м‐м‐м...""","""S‐Suas palavras são boas demais para mim...... ...Mas, bem.........""","""Y‐...your words are too good for me...... ...But, umm.........""",「老、…老爺言重了……。…只不過，那個………」,「老、…老爷言重了……。…只不过，那个………」,"""Y‐...your words are too good for me...... ...But, umm.........""","""L... Le vostre parole sono troppo buone per me... ma, umm...""","""N-Non siamo degni di tale elogio... Però, ecco...""","""S-...Sözleriniz için teşekkür ederim...... ...Ama, umm........."""
Ronoue Genji,"""......We are furniture who have sworn to serve the Master. ...We stand ready to serve you no matter the time. ...Until the very end."" ","""...............We are furniture who have sworn to serve you, my lord. ......At any and all times, we will be waiting by your side. ......Until the very end.""","""............We are furniture who have sworn to serve the Master. ......No matter what the time, we will be waiting by your side. ......Until the very end.""",「……………私どもはお館様にお仕えすることを誓った家具です。……いついかなる時でも、お側に控えております。……最後の、その時まで。」,「……………私どもはお館様にお仕えすることを誓った家具です。……いついかなる時でも、お側に控えております。……最後の、その時まで」,"""Мы мебель, поклявшаяся служить господину. ......Не важно, что произойдёт, мы всегда будем на вашей стороне. ......До самого конца.""","""...............Nós somos mobílias que juraram lealdade a você, Mestre. ......Durante todo o tempo, nós devemos esperar ao seu lado. ......Até o último momento.""","""...............We are furniture who have sworn to serve you, my lord. ......At any and all times, we will be waiting by your side. ......Until the very end.""",「……………我們是發過誓要侍奉老爺的家具。……無論何時，都會在老爺身邊等候差遣。……直至那最後的一刻。」,「……………我们是发过誓要侍奉老爷的家具。……无论何时，都会在老爷身边等候差遣。……直至那最后的一刻。」,"""...............We are furniture who have sworn to serve you, my lord. ......At any and all times, we will be waiting by your side. ......Until the very end.""","""... Noi siamo mobili che hanno giurato di servire il Padrone. ... Non importa cosa succede, noi aspetteremo al vostro fianco. ... Fino alla fine.""","""...Noi siamo dei mobili che hanno giurato di prestare servizio al loro padrone. Noi saremo costantemente al suo fianco... fino a quando non giungerà la fine.""","""...............Biz size hizmet etmeye yemin etmiş mobilyalarız, lordum. ......Her zaman ve her halükarda, yanınızda bekliyor olacağız. ......En sonuna kadar."""
Ushiromiya Kinzo,"""...... ............I want to tell the two of you... about everything. ......Shannon. I shall be writing a will. Please copy what I say. ...Genji, please, my usual drink."" ",""".................. ............I want to tell the two of you.........about everything. ......Shannon. I shall be writing a will. Please copy what I say. ...Genji, please, my usual drink.""","""........................I want to tell you, .........about everything.......Shannon. I am writing a will. Please copy what I say. ...Please Genji, my usual drink.""",「………………。…………お前たちには、全てを、………話しておきたい。……紗音。遺言を書く。筆耕を頼む。…源次はいつもの酒を頼む。」,「………………。…………お前たちには、全てを、………話しておきたい。……紗音。遺言を書く。筆耕を頼む。…源次はいつもの酒を頼む」,"""............ ............Я хочу рассказать вам... обо всём. ......Шаннон. Я оставлю завещание. Запиши, что я скажу. ...Генджи, налей мне как обычно, пожалуйста.""",""".................. ............Eu quero contar a vocês dois.........a respeito de tudo. ......Shannon. Eu devo escrever meu testamento. Por favor, anote o que eu disser. ...Genji, por favor, a minha bebida de sempre.""",""".................. ............I want to tell the two of you.........about everything. ......Shannon. I shall be writing a will. Please copy what I say. ...Genji, please, my usual drink.""",「………………。…………我想將一切，………都告訴你們。……紗音。我要寫遺言。拜託你代筆。…源次你去把我一直喝的酒拿來。」,「………………。…………我想将一切，………都告诉你们。……纱音。我要写遗言。拜托你代笔。…源次你去把我一直喝的酒拿来。」,""".................. ............I want to tell the two of you.........about everything. ......Shannon. I shall be writing a will. Please copy what I say. ...Genji, please, my usual drink.""","""... Voglio raccontarvi... tutto. ... Shannon. Sto scrivendo un testamento. {n}Per favore trascrivi quel che dico. ... Per cortesia Genji, la mia solita bevanda.""","""...Voglio raccontarvi... ogni cosa... Shannon. Sto scrivendo un testamento. Trascrivi il mio dettato, per favore... Tu, Genji, fammi la mia solita bevanda, per piacere.""",""".................. ............İkinize de her şeyi.........anlatmak istiyorum. ......Shannon. Bir vasiyet yazacağım. Lütfen söylediklerimi yaz. ...Genji, lütfen, her zamanki içkim."""
Shannon,"""Huh...? ......Y-Yes sir...!"" ","""huh... ...............Ye‐............yes......!""","""Huh...............y, ............yes......!""",「ぇ…。……………は、…………はい……！」,「ぇ…。……………は、…………はい……！」,"""А!.. С...слушаюсь!""","""Hã... ...............S‐Sim......!""","""huh... ...............Ye‐............yes......!""",「哎…。……………好、…………好的……！」,「哎…。……………好、…………好的……！」,"""huh... ...............Ye‐............yes......!""","""Huh... s... sì...!""","""Eh...? S-Sissignore...!""","""huh... ...............Ev‐............evet......!"""
,"Nanjo often recommended that Kinzo write a will because of his health, but each time he had, Kinzo had gone mad with rage. ","Nanjo had often recommended that Kinzo write a will because of his health, but each time, Kinzo had gone mad with rage.","Nanjo often recommended that Kinzo write a will because of his health, but each time, Kinzo had gone mad with rage.",金蔵はよく健康上の理由から南條に遺言状の執筆を勧められることがあったが、その度に怒り狂っていた。,金蔵はよく健康上の理由から南條に遺言状の執筆を勧められることがあったが、その度に激しく怒っていた。,"Нанджо часто рекомендовал Кинзо написать завещание, но тот всегда впадал в бешенство при упоминании об этом.","Nanjo já havia recomendado a Kinzo que escrevesse um testamento por causa de sua saúde, mas na ocasião, Kinzo se enfureceu com aquilo.","Nanjo had often recommended that Kinzo write a will because of his health, but each time, Kinzo had gone mad with rage.",金藏由於健康上的原因，曾經多次被南條規勸過寫遺言，不過，每次他都氣得火冒三丈。,金藏由于健康上的原因，曾经多次被南条规劝过写遗言，不过，每次他都气得火冒三丈。,"Nanjo had often recommended that Kinzo write a will because of his health, but each time, Kinzo had gone mad with rage.","Nanjo spesso raccomandava a Kinzo di scrivere un testamento per via della sua salute, ma ogni volta, lui si arrabbiava.","A causa delle condizioni di salute di Kinzo, Nanjo lo aveva spesso incoraggiato a scrivere un testamento, ma ogni volta lui andava su tutte le furie...","Nanjo, sağlığı nedeniyle Kinzo'ya sık sık bir vasiyet yazmasını önermişti ama her seferinde Kinzo öfkeden deliye dönüyordu."
,"...Ever since then, you'd think ""will"" would've been the word Kinzo hated most. ","......Since that time, ""will"" had been the word Kinzo took most exception at.","......Since that time, you would think that 'will' would have been the word Kinzo took most exception at.",……それ以来、遺言状という単語は、金蔵のもっとも忌避する言葉のはず。,……それ以来、遺言状という単語は、金蔵のもっとも忌避する言葉のはず。,"......Поэтому было естественно полагать, что слово ""завещание"" никогда не будет произнесено Кинзо.","......Desde aquele momento, ""testamento"" havia sido a palavra que Kinzo tomou como maior exceção.","......Since that time, ""will"" had been the word Kinzo took most exception at.",……從那以後，遺言這個詞，就理應是金藏最為忌避的詞語。,……从那以后，遗言这个词，就理应是金藏最为忌避的词语。,"......Since that time, ""will"" had been the word Kinzo took most exception at.","... Da quel momento, si sarebbe potuto pensare che ‘testamento’ fosse la parola che Kinzo più non sopportasse.","Da lì in poi, si sarebbe potuto dire che il termine ‘testamento’ fosse il vocabolario più detestato da Kinzo.","......O zamandan beri Kinzo'nun en çok tepki gösterdiği kelime ""vasiyet"" olmuştu."
,"After hearing such a word come from his lips, Shannon couldn't help doubting her ears for an instant. ","Because that word had come out of his own mouth, Shannon couldn't help doubting her ears for an instant."," Because that word had come out of his own mouth, Shannon couldn't help doubting her ears for an instant.",その単語を自ら口にしたため、紗音は一瞬、耳を疑わなければならなかった。,その単語を自ら口にしたため、紗音は一瞬、耳を疑わなければならなかった。,Шаннон на мгновение даже не поверила своим ушам.,"Por causa daquela palavra que saiu de sua própria boca, Shannon não pôde deixar de duvidar de seus ouvidos por um instante.","Because that word had come out of his own mouth, Shannon couldn't help doubting her ears for an instant.",然而此刻，他卻竟然親口將這詞說了出來，因而紗音在一瞬間，不由得懷疑起了自己的耳朵。,然而此刻，他却竟然亲口将这词说了出来，因而纱音在一瞬间，不由得怀疑起了自己的耳朵。,"Because that word had come out of his own mouth, Shannon couldn't help doubting her ears for an instant.","E dato che quella parola era uscita proprio dalla sua bocca, Shannon non poté far altro che dubitare di ciò che aveva sentito per un istante.","E dato che quella parola era uscita proprio dalla sua bocca, Shannon non potè fare a meno di dubitare per un istante delle proprie orecchie.",Bu kelime bizzat onun ağzından çıktığı için Shannon bir anlığına duyduğu şeyden şüphe etmekten kendini alamadı.
