Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Because of that, just the brush of a finger by someone like me would... ","Which is exactly why, if it were to be touched by my impudent finger, it would oh so easily—"," Because of that, if someone like me touched it with their finger, it would happen quickly.",だからこそ、私如きの指が触れたなら、それはあっさりと。,だからこそ、私如きの指が触れたなら、それはあっさりと。,"Поэтому, если кто‐то вроде меня коснётся её пальцем, результат последует незамедлительно.","Por isso, se fosse tocado por meus imprudentes dedos, ele se quebraria facilmente.","Which is exactly why, if it were to be touched by my impudent finger, it would oh so easily—",正因如此，它一被我的手指觸摸到，就乾乾脆脆地，,正因如此，它一被我的手指触摸到，就干干脆脆地，,"Which is exactly why, if it were to be touched by my impudent finger, it would oh so easily—","Perciò, se qualcuno come me l'avesse toccato con le proprie dita, sarebbe successo in un attimo.","Which is exactly why, if it were to be touched by my impudent finger, it would oh so easily—","İşte tam da bu yüzden, eğer benim küstah parmağım ona dokunacak olursa, çok rahat bir şekilde—"
,"Just like how a fun dream disappears with a ""poof"" when you wake up, ...it disappeared, fell, and broke into pieces. ","Just like an enjoyable morning dream fading into nothing as you wake.........it vanished, fell, and broke into smithereens."," Just like how a fun dream disappears with a 'poof' when you wake up, ......it disappeared, fell, and broke into pieces.",楽しい朝の夢が、ふぅっと消えて目が覚めてしまうように。……消えて、落ちて、砕け散ってしまったのです。,楽しい朝の夢が、ふぅっと消えて目が覚めてしまうように。……消えて、落ちて、砕け散ってしまったのです。,"Подобно сну, исчезающему со звуком ""пуф"", когда пробуждается смотрящий его... Она исчезла, упала и разбилась на черепки.","Como um agradável sonho matinal que desvanece no momento em que você acorda.........ele desapareceu, caiu e se partiu em pequenos pedaços.","Just like an enjoyable morning dream fading into nothing as you wake.........it vanished, fell, and broke into smithereens.",宛如在睜開雙眼時，驟然消失的清晨美夢般，……消失了，落下了，化為了碎片。,宛如在睁开双眼时，骤然消失的清晨美梦般，……消失了，落下了，化为了碎片。,"Just like an enjoyable morning dream fading into nothing as you wake.........it vanished, fell, and broke into smithereens.","Proprio come un sogno divertente svanisce con un ‘poof’ quando ti svegli... esso scomparve, cadde, e si ruppe in mille pezzi.","Just like an enjoyable morning dream fading into nothing as you wake.........it vanished, fell, and broke into smithereens.","Tıpkı keyifli bir rüyanın uyandığınızda yok olup gitmesi gibi.........gözden kayboldu, düştü ve paramparça oldu."
,"I realized that, because of my own foolish curiosity, I had done something that couldn't be taken back. ","I realized that, because of my own foolish curiosity, I had done something that couldn't be taken back."," I realized that, because of my own foolish curiosity, I had done something that couldn't be taken back.",私は、自らの愚かな好奇心が取り返しのつかないことをしてしまったことを悟りました。,私は、自らの愚かな好奇心が取り返しのつかないことをしてしまったことを悟りました。,"Я осознала, что, поддавшись глупому любопытству, совершила нечто необратимое.","Percebi que, por causa da minha tola curiosidade, eu havia cometido algo que não poderia ser desfeito.","I realized that, because of my own foolish curiosity, I had done something that couldn't be taken back.",我意識到了，自己那愚蠢的好奇心犯下了無法挽回之錯。,我意识到了，自己那愚蠢的好奇心犯下了无法挽回之错。,"I realized that, because of my own foolish curiosity, I had done something that couldn't be taken back.","Compresi che, spinta dalla mia sciocca curiosità, avevo commesso qualcosa che non aveva rimedio.","I realized that, because of my own foolish curiosity, I had done something that couldn't be taken back.",Kendi aptalca merakım yüzünden geri dönüşü olmayan bir şey yaptığımı fark ettim.
,"No matter how much I regretted it, no matter how much I apologized... The broken vase would not be returned to its original form... ","No matter how much I regretted it, no matter how much I apologized.{n}The broken vase would not return to its original form..."," No matter how much I regretted it, no matter how much I apologized. The broken vase would not be returned to its original form...",いくら後悔しても、いくら謝っても。砕けてしまった壷は元の姿に戻ってはくれません…。,いくら後悔しても、いくら謝っても。{n}砕けてしまった壷は元の姿に戻ってはくれません…。,"Сколько бы я ни сожалела, сколько бы ни извинялась,{n}разбитой вазе было не суждено обрести прежнюю форму...","Não importava o quanto eu me arrependesse, não importava o quanto eu me desculpasse.{n}O vaso quebrado não iria retornar à sua forma original...","No matter how much I regretted it, no matter how much I apologized.{n}The broken vase would not return to its original form...",不管怎麼後悔，不管怎麼道歉。{n}摔碎了的壺都不會變回原來的樣子…。,不管怎么后悔，不管怎么道歉。{n}摔碎了的壶都不会变回原来的样子…。,"No matter how much I regretted it, no matter how much I apologized.{n}The broken vase would not return to its original form...","Per quanto me ne pentissi, per quanto mi scusassi. Il vaso rotto non sarebbe mai tornato com'era...","No matter how much I regretted it, no matter how much I apologized.{n}The broken vase would not return to its original form...","Ne kadar pişman olursam olayım, ne kadar özür dilersem dileyeyim.{n}Kırılan vazo eski haline dönmeyecekti..."
,Grandfather will probably scold me. Probably very harshly. ,I would probably be scolded by Grandfather.{n}Probably very harshly., I would probably be scolded by Grandfather. Probably very harshly.,私はお祖父さまに叱られるでしょう。とても厳しく叱られるでしょう。,私はお祖父さまに叱られるでしょう。{n}とても厳しく叱られるでしょう。,"Дедушка наверняка отругает меня.{n}И, как пить дать, очень сильно.",Meu avô provavelmente iria me repreender.{n}De forma muito severa.,I would probably be scolded by Grandfather.{n}Probably very harshly.,我會被爺爺責罵吧。{n}一定會受到嚴厲的痛斥吧。,我会被爷爷责骂吧。{n}一定会受到严厉的痛斥吧。,I would probably be scolded by Grandfather.{n}Probably very harshly.,"Probabilmente verrò rimproverata dal Nonno. Probabilmente, molto duramente.",I would probably be scolded by Grandfather.{n}Probably very harshly.,Büyük ihtimalle büyükbabamdan azar işitecektim.{n}Muhtemelen çok ağır bir şekilde.
,"I ended up breaking into tears and sobbing, frightened... ","Frightened, I ended up breaking into tears and sobbing..."," Frightened, I ended up breaking into tears and sobbing...",それに怯え、私はしくしくと、仕舞いにはわんわんと泣き出すのでした…。,それに怯え、私はしくしくと、仕舞いにはわんわんと泣き出すのでした…。,"Напуганная, я ударилась в слёзы и принялась всхлипывать...","Com medo, eu acabei indo às lágrimas e soluçando...","Frightened, I ended up breaking into tears and sobbing...",畏懼此的我，在抽抽搭搭了一會兒後，“哇哇”地哭了起來…。,畏惧此的我，在抽抽搭搭了一会儿后，“哇哇”地哭了起来…。,"Frightened, I ended up breaking into tears and sobbing...","Spaventata, mi ritrovai in lacrime e a singhiozzare...","Frightened, I ended up breaking into tears and sobbing...",Korkudan gözyaşlarına boğularak hıçkıra hıçkıra ağlamaya başladım...
,"As I did, I noticed something............beautiful. Lightly dancing golden butterflies... were coming towards me. ","As I did, I noticed something............beautiful. Lightly dancing golden butterflies...were coming towards me."," As I did, I noticed something, ............beautiful.  Lightly dancing golden butterflies, were coming towards me.",　すると、…………美しく、軽やかに舞う黄金の蝶が、ふわりふわりとやって来るのに気付きました。,すると、…………美しく、軽やかに舞う黄金の蝶が、ふわりふわりとやって来るのに気付きました。,"Но стоило мне предаться унынию... как я заметила нечто прекрасное. Ко мне, в порхающем танце, приближались золотые бабочки.","Nisto, eu percebi............algo belo. Borboletas douradas dançando delicadamente...gentilmente vieram em minha direção.","As I did, I noticed something............beautiful. Lightly dancing golden butterflies...were coming towards me.",正在此時，…………我發現，一羽輕舞在空中的，美麗的黃金蝶，緩緩地向我飛來。,正在此时，…………我发现，一羽轻舞在空中的，美丽的黄金蝶，缓缓地向我飞来。,"As I did, I noticed something............beautiful. Lightly dancing golden butterflies...were coming towards me.","Mentre piangevo, vidi qualcosa di... meraviglioso. Farfalle dorate che danzavano leggiadre, si dirigevano verso di me.","As I did, I noticed something............beautiful. Lightly dancing golden butterflies...were coming towards me.",Tam o sırada............çok güzel bir şey fark ettim. Hafifçe dans eden altın kelebekler...bana doğru geliyorlardı.
,"As mysteriously glowing golden dots shone in the air, the butterflies began to gather, one at a time. ","The beautiful butterflies began to gather, one at a time, glittering fantastically with glowing golden powder."," As mysteriously glowing golden dots shone, the beautiful butterflies began to gather, one at a time.",黄金の燐粉で幻想的に輝きながら、その美しき蝶が一匹、二匹と集まります。,黄金の燐粉で幻想的に輝きながら、その美しき蝶が一匹、二匹と集まります。,Светящиеся золотые точки‐бабочки засияли и начали собираться вместе одна за другой.,"As belas borboletas começaram a se reunir, uma a uma, cintilando caprichosamente como um conto de fadas, como um reluzente pó dourado.","The beautiful butterflies began to gather, one at a time, glittering fantastically with glowing golden powder.",黃金鱗粉幻想般地閃耀著光芒，美麗的蝴蝶一羽，兩羽，越聚越多。,黄金鳞粉幻想般地闪耀着光芒，美丽的蝴蝶一羽，两羽，越聚越多。,"The beautiful butterflies began to gather, one at a time, glittering fantastically with glowing golden powder.","Mentre dei punti dorati brillavano misteriosamente, le incantevoli farfalle cominciarono a raggrupparsi, una alla volta.","The beautiful butterflies began to gather, one at a time, glittering fantastically with glowing golden powder.","Parıldayan altın tozlarıyla muhteşem bir şekilde ışıldayan birbirinden güzel kelebekler, birer birer toplanmaya başladılar."
,"Oh, it's {f:5:Beatrice}. {f:5:Beatrice}, that reliable Golden Witch, had arrived. ","Oh, it's {f:5:Beatrice}.{n}That reliable Golden Witch, {f:5:Beatrice} had arrived."," Oh, it's Beatrice. That reliable Golden Witch, Beatrice had arrived.",あぁ、ベアトリーチェです。頼もしき黄金の魔女、ベアトリーチェが来てくれたのです。,あぁ、ベアトリーチェです。{n}頼もしき黄金の魔女、ベアトリーチェが来てくれたのです。,"О, это {f:5:Беатриче}.{n}Прибыла надёжная Золотая Ведьма {f:5:Беатриче}.","Ah, é a {f:5:Beatrice}.{n}A confiável Bruxa Dourada, {f:5:Beatrice}, havia chegado.","Oh, it's {f:5:Beatrice}.{n}That reliable Golden Witch, {f:5:Beatrice} had arrived.",啊——，是貝阿朵莉切。{n}可靠的黃金魔女，貝阿朵莉切來了。,啊——，是贝阿朵莉切。{n}可靠的黄金魔女，贝阿朵莉切来了。,"Oh, it's {f:5:Beatrice}.{n}That reliable Golden Witch, {f:5:Beatrice} had arrived.","Oh, è Beatrice. La Strega Dorata su cui si poteva sempre contare, Beatrice, era arrivata.","Oh, it's {f:5:Beatrice}.{n}That reliable Golden Witch, {f:5:Beatrice} had arrived.","Oh, bu {f:5:Beatrice}.{n}O güvenilir Altın Cadı, {f:5:Beatrice} gelmişti."
,"The butterflies kept gathering until they formed a cloud, ...and then she was there... ","The butterflies gathered one after another, grouped together, and there, became her form..."," The butterflies gathered one after another and became a group. and there, became the witch's form...",蝶が次々と集まって群となると、そこには彼女の姿が…。,蝶が次々と集まって群れとなると、そこには彼女の姿が…。,"Продолжая собираться вместе одна за другой, бабочки образовали единую группу — и вот передо мной предстала ведьма...","As borboletas reuniram-se uma a uma, agruparam-se e ganharam forma...","The butterflies gathered one after another, grouped together, and there, became her form...",在蝴蝶們相繼飛來，聚集了一大群後，從中現出了她的身姿…。,在蝴蝶们相继飞来，聚集了一大群后，从中现出了她的身姿…。,"The butterflies gathered one after another, grouped together, and there, became her form...","Le farfalle si riunirono una dopo l'altra e formarono un gruppo. E lì, si trasformarono nella figura della strega...","The butterflies gathered one after another, grouped together, and there, became her form...",Kelebekler ardı ardına toplanarak bir araya geldiler ve onun formuna büründüler...
,"She was always there for me. Whenever I was in trouble, she'd always appear and save me. ","She was always on my side.{n}Whenever I was in trouble, she would always appear and help me."," She was always my ally. Whenever I was in trouble, she would always appear and help me.",彼女はいつだって私の味方。私が困っていると、いつだって現れて助けてくれるのです。,彼女はいつだって私の味方。{n}私が困っていると、いつだって現れて助けてくれるのです。,"Она всегда была моим союзником.{n}Когда мне случалось попадать в переплёт, она всегда появлялась и выручала меня.","Ela sempre estava ao meu lado.{n}Sempre que eu estava com problemas, ela sempre aparecia para me ajudar.","She was always on my side.{n}Whenever I was in trouble, she would always appear and help me.",她一直都是我的靠山。{n}當我有苦惱時，她總是會現身相助。,她一直都是我的靠山。{n}当我有苦恼时，她总是会现身相助。,"She was always on my side.{n}Whenever I was in trouble, she would always appear and help me.","Era sempre stata la mia alleata. Ogni volta che mi trovavo nei guai, lei appariva sempre per aiutarmi.","She was always on my side.{n}Whenever I was in trouble, she would always appear and help me.","O her zaman benim tarafımdaydı.{n}Ne zaman bir sıkıntım olsa, her zaman ortaya çıkar ve bana yardım ederdi."
,"""Good day to you, princess."" ","""Good day to you, princess.""","""Good day to you, princess.""",「御機嫌よう、お姫様。」,「御機嫌よう、お姫様」,"""Добрый день, юная леди.""","""Bom dia para você, princesa.""","""Good day to you, princess.""",「貴安，小姐。」,「贵安，小姐。」,"""Good day to you, princess.""","""Buongiorno a lei, principessa.""","""Good day to you, princess.""","""Esenlikler, prenses."""
,"""{f:5:Beatrice}! ...Waaaah, hic, hic...!"" ","""{f:5:Beatrice}! ......uuuughu, hic, hic...!""","""Beatrice! ......Waaaah, hic, hic...!""",「ベアトリーチェ！　……ううぅ、ひっく、えっく…！」,「ベアトリーチェ！　……ううぅ、ひっく、えっく…！」,"""{f:5:Беатриче}! ......Уа‐а‐а‐а, ик, ик!..""","""{f:5:Beatrice}! ......uuuughu, hic, hic...!""","""{f:5:Beatrice}! ......uuuughu, hic, hic...!""",「貝阿朵莉切！……嗚嗚嗚，嚶嚶，嚶嚶…！」,「贝阿朵莉切！……呜呜呜，嘤嘤，嘤嘤…！」,"""{f:5:Beatrice}! ......uuuughu, hic, hic...!""","""Beatrice! ... Waaaah, hic, hic...!""","""{f:5:Beatrice}! ......uuuughu, hic, hic...!""","""{f:5:Beatrice}! ......uuuughu, hic, hic...!"""
,"""Oh, my... Why are you crying so, and on a day so well-suited for a tea party...?"" ","""Oh, my... Why are you crying so on a day so perfect for a tea party, my princess...?""","""Oh, my... Why are you crying so on a day so perfect for a tea party, my princess...?""",「おやおや…。このような絶好のお茶会日和に、どうして姫様はそのように涙を零されているのですか…？」,「おやおや…。このような絶好のお茶会日和に、どうして姫様はそのように涙を零されているのですか…？」,"""Ай‐яй‐яй... Почему вы проливаете слёзы, когда этот день идеально подходит для чаепития, миледи?""","""Ora, ora... O que teria acontecido para estar derramando lágrimas em um dia perfeito para uma festa do chá, princesa...?""","""Oh, my... Why are you crying so on a day so perfect for a tea party, my princess...?""",「哦呀哦呀…。在如此適合開茶會的大好天氣之下，小姐又是為何要落下淚水呢…？」,「哦呀哦呀…。在如此适合开茶会的大好天气之下，小姐又是为何要落下泪水呢…？」,"""Oh, my... Why are you crying so on a day so perfect for a tea party, my princess...?""","""Oh, oh... perché sta piangendo a questo modo in una giornata tanto perfetta per un tea party, mia principessa...?""","""Oh, my... Why are you crying so on a day so perfect for a tea party, my princess...?""","""Oh, amanın... Çay partisi vermek için bu kadar mükemmel olan bir günde, prensesim niçin böyle gözyaşı döküyor...?"""
,"""...I broke Grandfather's precious vase... Waah, Grandfather's gonna get mad at me. ...I don't know what to do... Hic..."" ","""...I broke Grandfather's precious vase... Uugh... Grandfather will get mad at me. ...I don't know what I should do... hic...""","""...I broke Grandfather's precious vase... Waah, Grandfather will get mad at me. ...I don't know what I should do... Hic...""",「…お祖父さまが大切にしていた壷を、壊してしまったの…。うぅ、お祖父さまに怒られます。…どうしたらいいかわからなくて…。ひっく…。」,「…お祖父さまが大切にしていた壷を、壊してしまったの…。うぅ、お祖父さまに怒られます。…どうしたらいいかわからなくて…。ひっく…」,"""...Я разбила бесценную дедушкину вазу... Уа‐а‐а, дедушка рассердится на меня. ...Я не знаю, что мне делать... ик...""","""...Eu quebrei o precioso vaso do vovô... Uugh... Ele vai ficar zangado comigo. ...Eu não sei o que fazer... hic...""","""...I broke Grandfather's precious vase... Uugh... Grandfather will get mad at me. ...I don't know what I should do... hic...""",「…我把爺爺珍惜的壺，打碎了…。嗚嗚，要挨爺爺罵了。…不知道該怎麼辦才好…。嚶嚶…」,「…我把爷爷珍惜的壶，打碎了…。呜呜，要挨爷爷骂了。…不知道该怎么办才好…。嘤嘤…」,"""...I broke Grandfather's precious vase... Uugh... Grandfather will get mad at me. ...I don't know what I should do... hic...""","""... Ho rotto il vaso che era tanto caro al Nonno... waah, il Nonno si arrabbierà con me. ... Non so che fare... hic...""","""...I broke Grandfather's precious vase... Uugh... Grandfather will get mad at me. ...I don't know what I should do... hic...""","""...Büyükbabanın değerli vazosunu kırdım... Uugh... Büyükbaba bana kızacak. ...Ne yapacağımı bilmiyorum... hic..."""
,"""I see, that is worrying. The Master really treasured this particular vase, didn't he? ...Hohohoho, imagining how he'll punish you scares even me, {f:5:Beatrice}."" ","""That is indeed worrying. I believe the Master greatly treasured this particular vase. ......Hohohoho, it's terrifying even for me to think about what kind of punishment you'll receive.""","""I see, that is worrying. I believe the master really treasured this particular vase. ......Hohohoho, it's terrifying even for me, Beatrice, to think about what kind of punishment you'll receive.""",「それは困りましたね。これはお館様が大層お気に入りになられていた壷のはず。……ほほほほ、どのような折檻があるか、このベアトリーチェ、想像するのも恐ろしゅうございます。」,「それは困りましたね。これはお館様が大層お気に入りになられていた壷のはず。……ほほほほ、どのような折檻があるか、このベアトリーチェ、想像するのも恐ろしゅうございます」,"""Понимаю. Есть от чего встревожиться. Полагаю, господин очень дорожил именно этой вазой. ......Хо‐хо‐хо‐хо, даже мне страшно представить, какое наказание он вам уготовит.""","""Isto é mesmo um problema. Acredito que o Mestre valorizava imensamente este vaso em particular. ......Hohohoho, até mesmo eu fico apavorada apenas em pensar que tipo de punição você receberá.""","""That is indeed worrying. I believe the Master greatly treasured this particular vase. ......Hohohoho, it's terrifying even for me to think about what kind of punishment you'll receive.""",「這可頭疼呢。此壺應是老爺甚是中意之物哦。……呵呵呵呵，小姐會遭受怎樣的責罰，我貝阿朵莉切，光是想像一下就覺得可怕。」,「这可头疼呢。此壶应是老爷甚是中意之物哦。……呵呵呵呵，小姐会遭受怎样的责罚，我贝阿朵莉切，光是想象一下就觉得可怕。」,"""That is indeed worrying. I believe the Master greatly treasured this particular vase. ......Hohohoho, it's terrifying even for me to think about what kind of punishment you'll receive.""","""Che pasticcio. Questo doveva essere un vaso a cui il padrone teneva molto. ... Hohohoho, persino io, Beatrice, ho paura a pensare a che punizione riceverà.""","""That is indeed worrying. I believe the Master greatly treasured this particular vase. ......Hohohoho, it's terrifying even for me to think about what kind of punishment you'll receive.""","""Bu gerçekten endişe verici. Efendi'nin bu özel vazoya çok değer verdiğine inanıyorum. ......Hohohoho, ne tür bir cezayla karşı karşıya kalacağınızı düşünmek benim—{f:5:Beatrice}—için bile korkutucu."""
