Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"When he finally managed to find a word, it was ""a universe"".","When he finally managed to find a word, it was ""a universe"". "," When he finally managed to find a word, it was 'a universe'.",そして、ようやく彼が閃いた形容詞が、宇宙だったのだ。,そして、ようやく彼が閃いた形容詞が、宇宙だったのだ。,"Когда он наконец сумел подобрать слово, им было «вселенная».","Quando ele finalmente encontrou uma palavra, foi ""universo"".","When he finally managed to find a word, it was ""a universe"".",所以，他最終浮想出來的形容詞，就是宇宙。,所以，他最终浮想出来的形容词，就是宇宙。,"When he finally managed to find a word, it was ""a universe"".","When he finally managed to find a word, it was ""a universe"".","When he finally managed to find a word, it was ""a universe""."
,"With each development in the battle between {f:5:Lambdadelta} and {f:5:Bernkastel}, a universe was created between the pair of them.","Each time a battle between {f:5:Lambdadelta} and {f:5:Bernkastel} unfolded, a universe was created between the pair of them. "," Each time a battle between Lambdadelta and Bernkastel unfolded, a universe was created between the pair of them.",ラムダデルタとベルンカステルが激しい戦いを繰り広げる度に、二人の間に宇宙が生まれるのだ。,ラムダデルタとベルンカステルが激しい戦いを繰り広げる度に、二人の間に宇宙が生まれるのだ。,"Каждый раз, когда битва {f:5:Лямбдадельты} и {f:5:Бернкастель} разворачивалась, между ними двумя создавалась вселенная.","Com cada desenvolvimento da luta entre {f:5:Lambdadelta} e {f:5:Bernkastel}, um universo era criado entre elas.","With each development in the battle between {f:5:Lambdadelta} and {f:5:Bernkastel}, a universe was created between the pair of them.",拉姆達戴露塔和貝倫卡斯泰露每次展開激鬥，兩人之間就會產生出宇宙。,拉姆达戴露塔和贝伦卡斯泰露每次展开激斗，两人之间就会产生出宇宙。,"With each development in the battle between {f:5:Lambdadelta} and {f:5:Bernkastel}, a universe was created between the pair of them.","With each development in the battle between {f:5:Lambdadelta} and {f:5:Bernkastel}, a universe was created between the pair of them.","With each development in the battle between {f:5:Lambdadelta} and {f:5:Bernkastel}, a universe was created between the pair of them."
,"A Big Bang took place, a universe was created, galaxies beyond number were born and erased, born and erased.","Big Bangs would take place, universes would be created, galaxies beyond number would be born and erased, born and erased. "," Big Bangs would take place, universes would be created, galaxies beyond number would be born and erased, born and erased.",ビッグバンが起こり、宇宙創生が起こり、……いくつもの銀河が生み出されては消え、生み出されては消え。,ビッグバンが起こり、宇宙創生が起こり、……いくつもの銀河が生み出されては消え、生み出されては消え。,"Происходили Большие взрывы, создавались вселенные, бесчисленные галактики рождались и стирались, рождались и стирались.","Um Big Bang ocorria, um universo era criado, incontáveis galáxias nasciam e eram apagadas, repetindo este ciclo.","A Big Bang took place, a universe was created, galaxies beyond number were born and erased, born and erased.",引發宇宙大爆炸，引發宇宙的誕生，……數個銀河誕生後消失，誕生後又消失。,引发宇宙大爆炸，引发宇宙的诞生，……数个银河诞生后消失，诞生后又消失。,"A Big Bang took place, a universe was created, galaxies beyond number were born and erased, born and erased.","A Big Bang took place, a universe was created, galaxies beyond number were born and erased, born and erased.","A Big Bang took place, a universe was created, galaxies beyond number were born and erased, born and erased."
,"Then, just when it seemed that a Big Crunch had occurred and the universe had met its demise, there was another Big Bang, and another universe was created.","Then, just when it seemed that a Big Crunch had occurred and that the universe had met its demise, there would be another Big Bang, and another universe would be created. "," Then, just when it seemed that a Big Crunch had occurred and that the universe had met its demise, there would be another Big Bang, and another universe would be created.",そしてビッグクランチを起こし、宇宙が終焉したかと思うと、間髪を入れずにビッグバンが起こり、再び宇宙が生まれるのだ。,そしてビッグクランチを起こし、宇宙が終焉したかと思うと、間髪を入れずにビッグバンが起こり、再び宇宙が生まれるのだ。,"Потом, когда казалось, что произошло Большое сжатие и вселенная встретила свою кончину, происходил ещё один Большой взрыв, и создавалась другая вселенная.","Então, quando aparentou ter ocorrido um Grande Colapso e o universo deparou‐se com o seu fim, ocorreu outro Big Bang, e um novo universo foi criado.","Then, just when it seemed that a Big Crunch had occurred and the universe had met its demise, there was another Big Bang, and another universe was created.",而後又引發宇宙大擠壓，在認為宇宙將迎來終焉時，立即又產生了宇宙大爆炸，再次誕生出宇宙。,而后又引发宇宙大挤压，在认为宇宙将迎来终焉时，立即又产生了宇宙大爆炸，再次诞生出宇宙。,"Then, just when it seemed that a Big Crunch had occurred and the universe had met its demise, there was another Big Bang, and another universe was created.","Then, just when it seemed that a Big Crunch had occurred and the universe had met its demise, there was another Big Bang, and another universe was created.","Then, just when it seemed that a Big Crunch had occurred and the universe had met its demise, there was another Big Bang, and another universe was created."
,It was like watching gods playing.,It was like watching gods playing. , It was like watching gods playing.,それはまるで、神々の遊びだ。,それはまるで、神々の遊びだ。,Словно наблюдение за игрой богов.,Era como assistir deuses brincando.,It was like watching gods playing.,這簡直就像是，神明間的玩耍。,这简直就像是，神明间的玩耍。,It was like watching gods playing.,It was like watching gods playing.,It was like watching gods playing.
,"The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one.","The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one. "," The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one.",二人の魔女は、宇宙を生み出しては壊しを繰り返して、まるで創造主同士が、自分の宇宙の正しさを証明しようと戦っているように見える。,二人の魔女は、宇宙を生み出しては壊しを繰り返して、まるで創造主同士が、自分の宇宙の正しさを証明しようと戦っているように見える。,"Две ведьмы снова и снова создавали и разрушали миры, будто два Творца боролись за доказательство правильности своей вселенной.","Duas bruxas criavam e destruíam mundo sem parar, quase como se dois Criadores estivessem lutando para provar que o seu universo era o correto.","The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one.",兩位魔女，不斷誕生出宇宙又將之毀壞，就像是同為救世主的兩人，要證明自己的宇宙是正確的而戰鬥一樣。,两位魔女，不断诞生出宇宙又将之毁坏，就像是同为救世主的两人，要证明自己的宇宙是正确的而战斗一样。,"The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one.","The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one.","The two witches created and destroyed worlds over and over again, almost as though two Creators were fighting to prove that their universe was the right one."
,"If you let your guard down in the slightest, ......then just watching this would steal your soul. That's how it felt.","If you let your guard down in the slightest, ...then just watching this would steal your soul. That's how it felt. "," If you let your guard down in the slightest, ......then just watching this would steal your soul. That's how it felt.",わずかにでも気を許せば、……見ているだけで魂を奪われてしまう。そんな気さえした。,わずかにでも気を許せば、……見ているだけで魂を奪われてしまう。そんな気さえした。,Если хотя бы немного расслабиться...... простое наблюдение за этим похитит душу. Вот какое чувство возникало.,"Se você baixasse a guarda minimamente, ......o simples ato de assistir isso poderia tomar sua alma. Essa era a impressão que a luta passava.","If you let your guard down in the slightest, ......then just watching this would steal your soul. That's how it felt.",哪怕是些許的疏忽大意，……只是看著就會被奪取魂魄。甚至會讓人這樣覺得。,哪怕是些许的疏忽大意，……只是看着就会被夺取魂魄。甚至会让人这样觉得。,"If you let your guard down in the slightest, ......then just watching this would steal your soul. That's how it felt.","If you let your guard down in the slightest, ......then just watching this would steal your soul. That's how it felt.","If you let your guard down in the slightest, ......then just watching this would steal your soul. That's how it felt."
Ushiromiya Ange,"""......We'll be able to get the key back any second now. ......Then, we'll be able to go back to the Golden Land with the fragment {f:5:Lambdadelta} gave us, right...?""","""...We'll be able to get the key back any second now. ...Then, it'll be possible to go back to the Golden Land with the Fragment {f:5:Lambdadelta} gave us, right...?"" ","""......We'll be able to get the key back any second now. ......Then, we'll be able to go back to the Golden Land with the Fragment Lambdadelta gave us, right...?""",「……もうすぐで、鍵が取り返せる。……そしたら、ラムダデルタのくれたカケラで黄金郷へ帰れるのよね…？」,「……もうすぐで、鍵が取り返せる。……そしたら、ラムダデルタのくれたカケラで黄金郷へ帰れるのよね…？」,"""......Теперь мы можем в любую секунду вернуть ключ. ......И потом мы сможем вернуться в Золотую Землю с фрагментом, который дала нам {f:5:Лямбдадельта}, верно?..""","""......Recuperaremos a chave a qualquer momento. ......Assim, seremos capazes de voltar à Terra Dourada com o Fragmento que a {f:5:Lambdadelta} nos deu, certo...?""","""......We'll be able to get the key back any second now. ......Then, we'll be able to go back to the Golden Land with the fragment {f:5:Lambdadelta} gave us, right...?""",「……馬上就能取回鑰匙了。……這樣的話，就能用拉姆達戴露塔給的碎片回到黃金鄉去吧…？」,「……马上就能取回钥匙了。……这样的话，就能用拉姆达戴露塔给的碎片回到黄金乡去吧…？」,"""......We'll be able to get the key back any second now. ......Then, we'll be able to go back to the Golden Land with the fragment {f:5:Lambdadelta} gave us, right...?""","""......We'll be able to get the key back any second now. ......Then, we'll be able to go back to the Golden Land with the fragment {f:5:Lambdadelta} gave us, right...?""","""......We'll be able to get the key back any second now. ......Then, we'll be able to go back to the Golden Land with the fragment {f:5:Lambdadelta} gave us, right...?"""
Ushiromiya Battler,"""Go back as soon as you get the key. I can't leave {f:5:Lambdadelta} on her own.""","""Go back as soon as you get the key. I can't leave {f:5:Lambdadelta} on her own."" ","""Go back as soon as you get the key. I can't leave Lambdadelta on her own.""",「縁寿は鍵を取ったらすぐ帰れ。俺はラムダデルタを放っておけない。」,「縁寿は鍵を取ったらすぐ帰れ。俺はラムダデルタを放っておけない」,"""Возвращайся как только получишь ключ. Я не могу бросить {f:5:Лямбдадельту}.""","""Volte assim que pegar a chave. Eu não posso deixar a {f:5:Lambdadelta} sozinha.""","""Go back as soon as you get the key. I can't leave {f:5:Lambdadelta} on her own.""",「緣壽你拿了鑰匙就立刻回去。我不能放著拉姆達戴露塔不管。」,「缘寿你拿了钥匙就立刻回去。我不能放着拉姆达戴露塔不管。」,"""Go back as soon as you get the key. I can't leave {f:5:Lambdadelta} on her own.""","""Go back as soon as you get the key. I can't leave {f:5:Lambdadelta} on her own.""","""Go back as soon as you get the key. I can't leave {f:5:Lambdadelta} on her own."""
Ushiromiya Ange,"""You're going to jump into that fight?!""","""You're going to jump into that fight?!"" ","""You're going to jump into that fight?!""",「あの戦いの中に飛び込むっての？！」,「あの戦いの中に飛び込むっての？！」,"""Собираешься вмешаться в эту битву?!""","""Está pensando em se meter no meio daquela luta?!""","""You're going to jump into that fight?!""",「你想加入那種戰鬥中嗎？！」,「你想加入那种战斗中吗？！」,"""You're going to jump into that fight?!""","""You're going to jump into that fight?!""","""You're going to jump into that fight?!"""
Ushiromiya Battler,"""I can't leave her on her own.""","""I can't leave her on her own."" ","""I can't leave her on her own.""",「だが、放っておけねぇだろ。」,「だが、放っておけねぇだろ」,"""Я не могу бросить её.""","""Mas eu não posso abandoná‐la.""","""I can't leave her on her own.""",「但是，不能放著她不管吧。」,「但是，不能放着她不管吧。」,"""I can't leave her on her own.""","""I can't leave her on her own.""","""I can't leave her on her own."""
Ushiromiya Ange,"""...........................""","""............"" ","""............""",「………………………。」,「………………………」,"""............""","""...........................""","""...........................""",「………………………」,「………………………」,"""...........................""","""...........................""","""..........................."""
Ushiromiya Battler,"""Their fight may defy common sense. ......However, they're perfectly and evenly matched. So.........if anyone jumps in, even a single weak {y:0:Human}{n:0:human} like me, .........something might break.""","""Their fight may defy common sense. ...However, they're perfectly and evenly matched. So, ...if anyone jumps in, even a single weak Human like me, ...something might break."" ","""Their fight may defy common sense. ......However, they're perfectly and evenly matched. So... If anyone jumps in, even a single weak human like me, ......something might break.""",「二人の戦いは、確かに常軌を逸してる。……だが、完全に拮抗してて互角なんだ。……ってことはだ。……俺みたいなニンゲン風情一人の加勢でも、………何かを崩せるかもしれない。」,「二人の戦いは、確かに常軌を逸してる。……だが、完全に拮抗してて互角なんだ。……ってことはだ。……俺みたいなニンゲン風情一人の加勢でも、………何かを崩せるかもしれない」,"""Да, их битва бросает вызов здравому смыслу. ......Но они идеально равны. Поэтому... Если кто‐нибудь встрянет, даже слабый {y:0:Человек}{n:0:человек} вроде меня...... что‐нибудь может рухнуть.""","""A luta delas desafia o senso comum. ......Mas elas estão em perfeita sincronia e pareando. Por isso.........se alguém se meter no meio, mesmo que seja um simples {y:0:Humano}{n:0:humano}, .........algo pode acabar saindo dos eixos.""","""Their fight may defy common sense. ......However, they're perfectly and evenly matched. So.........if anyone jumps in, even a single weak {y:0:Human}{n:0:human} like me, .........something might break.""",「這兩人的戰鬥，的確已經超乎了常識。……但她倆是，完全勢均力敵的互鬥。……也就是說。……哪怕是我這樣的一個普通人加入進去，………說不定也能些許破壞平衡。」,「这两人的战斗，的确已经超乎了常识。……但她俩是，完全势均力敌的互斗。……也就是说。……哪怕是我这样的一个普通人加入进去，………说不定也能些许破坏平衡。」,"""Their fight may defy common sense. ......However, they're perfectly and evenly matched. So.........if anyone jumps in, even a single weak {y:0:Human}{n:0:human} like me, .........something might break.""","""Their fight may defy common sense. ......However, they're perfectly and evenly matched. So.........if anyone jumps in, even a single weak {y:0:Human}{n:0:human} like me, .........something might break.""","""Their fight may defy common sense. ......However, they're perfectly and evenly matched. So.........if anyone jumps in, even a single weak {y:0:Human}{n:0:human} like me, .........something might break."""
,A perfect balance maintained by two great powers can easily break by adding even a little strength to one side.,A perfect balance maintained by two great powers can easily break by adding even a little strength to one side. ,A perfect balance maintained by two great powers can easily break by adding even a little strength to one side.,相反する強力な力で保たれた均衡は、わずかな力を加えるだけで容易に崩せる。,相反する強力な力で保たれた均衡は、わずかな力を加えるだけで容易に崩せる。,"Идеальный баланс, поддерживаемый двумя великими силами, можно запросто разрушить, добавив к одной из сторон крошечную силу.","Um balanço perfeito, mantido por duas grandes forças pode facilmente ser quebrado adicionando um pouco mais de força a uma das partes.",A perfect balance maintained by two great powers can easily break by adding even a little strength to one side.,由互相相反的強大力量保持的平衡，只需加很少的力量就能很容易地破壞掉。,由互相相反的强大力量保持的平衡，只需加很少的力量就能很容易地破坏掉。,A perfect balance maintained by two great powers can easily break by adding even a little strength to one side.,A perfect balance maintained by two great powers can easily break by adding even a little strength to one side.,A perfect balance maintained by two great powers can easily break by adding even a little strength to one side.
,"However, actually rushing in there to add that little bit of strength would be literally suicidal.","However, actually rushing in there to add that little bit of strength would be literally suicidal. "," However, actually rushing in there to add that little bit of strength would be literally suicidal.",だがそれでも、そのわずかの力を加えるためにあそこへ飛び込むのは、確実に自殺行為だ。,だがそれでも、そのわずかの力を加えるためにあそこへ飛び込むのは、確実に自殺行為だ。,"Но на самом деле броситься туда, чтобы добавить эту малость, было бы буквально самоубийством.",Mas simplesmente se meter lá para adicionar um pouco mais de força poderia ser o mesmo que suicídio.,"However, actually rushing in there to add that little bit of strength would be literally suicidal.",但是即便如此，為了加上那些許的力量而加入其中，確實也是自殺行為。,但是即便如此，为了加上那些许的力量而加入其中，确实也是自杀行为。,"However, actually rushing in there to add that little bit of strength would be literally suicidal.","However, actually rushing in there to add that little bit of strength would be literally suicidal.","However, actually rushing in there to add that little bit of strength would be literally suicidal."
,Like a moth flying into a furnace.{n}It might burn up before it even reaches it.,Like a moth flying into a furnace. It might burn up before it even reaches it. , Like a moth flying into a furnace. It might burn up before it even reaches it.,炉の中に蛾が飛び込むようなもの。近付いただけで燃え尽きてしまうかもしれない。,炉の中に蛾が飛び込むようなもの。{n}近付いただけで燃え尽きてしまうかもしれない。,"Как мотылёк, летящий в печь.{n}Он может сгореть до того, как долетит до неё.",Como uma mariposa voando na direção de uma fornalha.{n}Ela pode acabar se queimando antes mesmo de chegar.,Like a moth flying into a furnace.{n}It might burn up before it even reaches it.,就像飛蛾撲火一樣。{n}也許只是靠近就會被燒掉。,就像飞蛾扑火一样。{n}也许只是靠近就会被烧掉。,Like a moth flying into a furnace.{n}It might burn up before it even reaches it.,Like a moth flying into a furnace.{n}It might burn up before it even reaches it.,Like a moth flying into a furnace.{n}It might burn up before it even reaches it.
Ushiromiya Battler,"""Once you get the key, go straight back to the Golden Land. .........We don't know how long they can hold out, remember?""","""Once you get the key, go straight back to the Golden Land. ......We don't know how long they can hold out, remember?"" ","""Once you get the key, go straight back to the Golden Land. .........We don't know how long they can hold out, remember?""",「鍵を手に入れたら、縁寿はすぐに黄金郷へ飛んで帰れ。……向こうも、いつまで持ち堪えられるかわからない。」,「鍵を手に入れたら、縁寿はすぐに黄金郷へ飛んで帰れ。……向こうも、いつまで持ち堪えられるかわからない」,"""Когда получишь ключ, возвращайся прямиком в Золотую Землю. .........Помни, мы не знаем, сколько они смогут продержаться.""","""Assim que pegar a chave, vá direto para a Terra Dourada. .........Não sabemos quanto tempo eles podem aguentar, lembra?""","""Once you get the key, go straight back to the Golden Land. .........We don't know how long they can hold out, remember?""",「得到鑰匙之後，緣壽你立即回去黃金鄉。……那邊也不知道，能堅持到什麼時候。」,「得到钥匙之后，缘寿你立即回去黄金乡。……那边也不知道，能坚持到什么时候。」,"""Once you get the key, go straight back to the Golden Land. .........We don't know how long they can hold out, remember?""","""Once you get the key, go straight back to the Golden Land. .........We don't know how long they can hold out, remember?""","""Once you get the key, go straight back to the Golden Land. .........We don't know how long they can hold out, remember?"""
Ushiromiya Ange,"""......I can't go back alone, ......not when everyone is fighting.""","""...I can't go back alone, ...not when everyone is fighting."" ","""......I can't go back alone, ......not when everyone is fighting.""",「……みんな、……戦ってるのに、私ひとりだけ、帰れない。」,「……みんな、……戦ってるのに、私ひとりだけ、帰れない」,"""......Я не могу одна вернуться...... когда все сражаются.""","""......Eu não posso voltar sozinha, ......não quando todos estão lutando.""","""......I can't go back alone, ......not when everyone is fighting.""",「……大家，……都在戰鬥著，我不能一個人回去。」,「……大家，……都在战斗着，我不能一个人回去。」,"""......I can't go back alone, ......not when everyone is fighting.""","""......I can't go back alone, ......not when everyone is fighting.""","""......I can't go back alone, ......not when everyone is fighting."""
