Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,......Nanjo had been bathed with attention for being one of Ushiromiya Kinzo's few friends. ,.........Nanjo had been placed in the spotlight for being one of Ushiromiya Kinzo's few friends.,......Nanjo had been bathed with attention for being one of Ushiromiya Kinzo's few friends. ,………右代宮金蔵の数少ない友人ということで、南條は注目を浴びた。,………右代宮金蔵の数少ない友人ということで、南條は注目を浴びた。,".........Нанджо, являясь одним из немногих друзей Уширомии Кинзо, не был обделён вниманием.",.........Nanjo foi posto sob os holofotes por ser um dos poucos amigos de Ushiromiya Kinzo.,.........Nanjo had been placed in the spotlight for being one of Ushiromiya Kinzo's few friends.,………由於是右代宮金藏為數不多的朋友，南條受到了世人的注目。,………由于是右代宫金藏为数不多的朋友，南条受到了世人的注目。,.........Nanjo had been placed in the spotlight for being one of Ushiromiya Kinzo's few friends.,... Nanjo era stato riempito di attenzioni per essere uno dei pochi amici di Ushiromiya Kinzo.,.........Nanjo had been placed in the spotlight for being one of Ushiromiya Kinzo's few friends.,.........Nanjo had been placed in the spotlight for being one of Ushiromiya Kinzo's few friends.
,"Because of that, there was probably an aggressive and persistent rush among the Witch Hunters and the press to use Nanjo's son as well, a surviving relative, as a source of information. ","Because of that, there had probably been a persistent offensive from the Witch Hunters and the press to use the late Nanjo's son as well as a source of information.","Because of that, there was probably an aggressive and persistent rush among the Witch Hunters and the press to use Nanjo's son as well, a surviving relative, as a source of information. ",その為、その遺族である息子にもウィッチハンターやマスコミの執拗な取材攻勢があったのだろう。,その為、その遺族である息子にもウィッチハンターやマスコミの執拗な取材攻勢があったのだろう。,"Из‐за этого охотники на ведьм и пресса агрессивно и настойчиво пытались воспользоваться сыном Нанджо, являвшимся выжившим родственником, в качестве источника информации.","Por causa disso, é muito provável que tenham ocorrido persistentes ofensivas por parte dos Witch Hunters e a imprensa, para fazer com que o filho de Nanjo se tornasse uma fonte de informações.","Because of that, there had probably been a persistent offensive from the Witch Hunters and the press to use the late Nanjo's son as well as a source of information.",因此，身為其遺族的兒子也遭到過魔女獵人與各種媒體的糾纏不休的取材攻勢吧。,因此，身为其遗族的儿子也遭到过魔女猎人与各种媒体的纠缠不休的取材攻势吧。,"Because of that, there had probably been a persistent offensive from the Witch Hunters and the press to use the late Nanjo's son as well as a source of information.","A causa di quello, c'era probabilmente un aggressivo e persistente assalto da parte dei Witch Hunters e dalla stampa per usare anche il figlio di Nanjo, essendo un parente sopravvissuto, come una fonte di informazioni.","Because of that, there had probably been a persistent offensive from the Witch Hunters and the press to use the late Nanjo's son as well as a source of information.","Because of that, there had probably been a persistent offensive from the Witch Hunters and the press to use the late Nanjo's son as well as a source of information."
,"...The doctor went on and on, criticizing the press indignantly. ","......The doctor went on and on, criticizing the press indignantly.","...The doctor went on and on, criticizing the press indignantly. ",……医師は、延々とマスコミ批判を口にし、ひとり憤慨するのだった。,……医師は、延々とマスコミ批判を口にし、ひとり憤慨するのだった。,"Доктор продолжил свою речь, гневно критикуя СМИ.","......O médico continuou a criticar a mídia, indignado.","......The doctor went on and on, criticizing the press indignantly.",……醫師沒完沒了地批判著傳媒，一個人在那憤慨不已。,……医师没完没了地批判着传媒，一个人在那愤慨不已。,"......The doctor went on and on, criticizing the press indignantly.","... Il dottore andò avanti e avanti, criticando la stampa indignato.","......The doctor went on and on, criticizing the press indignantly.","......The doctor went on and on, criticizing the press indignantly."
Ushiromiya Ange,"""I really understand how you feel. For a person like me, who was observed even in her personal life, and whose privacy, likeness, and even human rights might have been violated, it's really easy to pick up on the anger of someone in your position."" ","""I really understand how you feel. My personal life was put under surveillance, and I had no privacy, no portrait rights, heck, I don't know if I was even afforded human rights. So I {i:deeply} empathize with your pent‐up anger.""","""I really understand how you feel. For a person like me, who was observed even in her personal life, and whose privacy, likeness, and even human rights might have been violated, it's really easy to pick up on the anger of someone in your position."" ",「お気持ち、よくわかります。私生活に至るまで監視を受け、プライバシーも肖像権も、果ては人権さえも認められてたかわからない私ですから、そのやり場のないお怒り、よーくお察しできます。,「お気持ち、よくわかります。私生活に至るまで監視を受け、プライバシーも肖像権も、果ては人権さえも認められてたかわからない私ですから、そのやり場のないお怒り、よーくお察しできます」,"""Я разделяю ваши чувства. Особе вроде меня, у которой даже личная жизнь находилась под чужим наблюдением, и чьи личное пространство, равенство и права как человека тоже не избежали нарушений, легко понять гнев человека в вашем положении.""","""Eu realmente entendo como se sente. Minha vida pessoal foi colocada sob vigilância, e não tive mais privacidade, direito de personalidade, nada, sequer sei se estive dentro dos direitos humanos. Por isso eu simpatizo {i:profundamente} com essa sua fúria que manteve reprimida.""","""I really understand how you feel. My personal life was put under surveillance, and I had no privacy, no portrait rights, heck, I don't know if I was even afforded human rights. So I {i:deeply} empathize with your pent‐up anger.""",「我很理解您的心情。畢竟我自己的私生活都受到了監視，隱私、肖像權，說到底，連有沒有人權都不知道，這份無處宣泄的憤怒，我很——是明白。」,「我很理解您的心情。毕竟我自己的私生活都受到了监视，隐私、肖像权，说到底，连有没有人权都不知道，这份无处宣泄的愤怒，我很——是明白。」,"""I really understand how you feel. My personal life was put under surveillance, and I had no privacy, no portrait rights, heck, I don't know if I was even afforded human rights. So I {i:deeply} empathize with your pent‐up anger.""","""Capisco veramente come ti senti. Per una persona come me, che era stata osservata anche nella sua vita privata, e che la sua privacy, somiglianze, e persino i suoi diritti umani possano essere stati violati, è molto facile percepire la tua rabbia.","""I really understand how you feel. My personal life was put under surveillance, and I had no privacy, no portrait rights, heck, I don't know if I was even afforded human rights. So I {i:deeply} empathize with your pent‐up anger.""","""I really understand how you feel. My personal life was put under surveillance, and I had no privacy, no portrait rights, heck, I don't know if I was even afforded human rights. So I {i:deeply} empathize with your pent‐up anger."""
Ushiromiya Ange,"""......And for that very reason, I want to know, more than anything else, what in the world happened in the incident that so thoroughly ruined my life. So I came here. ",""".........And for that very reason, I want to know, more than anything else, what in the world was that incident that so thoroughly ruined my life. That's why I came here.""","""......And for that very reason, I want to know, more than anything else, what in the world happened in the incident that so thoroughly ruined my life. So I came here. ",………だからこそ、私の人生をここまで台無しにしたあの事件は一体何だったのか、どうしても知りたいのです。それでここへ来ました。,「………だからこそ、私の人生をここまで台無しにしたあの事件は一体何だったのか、どうしても知りたいのです。それでここへ来ました」,""".......И по этой самой причине я больше всего на свете хочу узнать как можно больше подробностей о том проклятом инциденте, последствия которого изломали мне жизнь. Потому я и пришла сюда.""",""".........E por essa mesma razão, eu quero saber mais sobre tudo e qualquer coisa, sobre o que foi o incidente que arruinou completamente a minha vida. É por isso que eu vim aqui.""",""".........And for that very reason, I want to know, more than anything else, what in the world was that incident that so thoroughly ruined my life. That's why I came here.""",「………所以正因如此，我才無論如何都想搞清楚，把我的人生糟蹋到這個地步的那起事件，究竟是怎麼回事。我是因此才來到了此處。」,「………所以正因如此，我才无论如何都想搞清楚，把我的人生糟蹋到这个地步的那起事件，究竟是怎么回事。我是因此才来到了此处。」,""".........And for that very reason, I want to know, more than anything else, what in the world was that incident that so thoroughly ruined my life. That's why I came here.""","... E per quella ragione, io voglio sapere, più di qualsiasi altra cosa, cosa diavolo è successo nell'incidente che ha rovinato la mia vita. Quindi sono venuta qui.",""".........And for that very reason, I want to know, more than anything else, what in the world was that incident that so thoroughly ruined my life. That's why I came here.""",""".........And for that very reason, I want to know, more than anything else, what in the world was that incident that so thoroughly ruined my life. That's why I came here."""
Ushiromiya Ange,"......I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea."" ",""".........I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea.""","......I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea."" ",………私も、あなたと同じ当事者です。雑誌記者でもインタビュアーでもありません。そこを誤解しないで下さい。,「………私も、あなたと同じ当事者です。雑誌記者でもインタビュアーでもありません。そこを誤解しないで下さい」,"""Я, как и вы, тоже являюсь вовлечённой стороной, а не журналисткой из какого‐нибудь журнала или с телевидения. Пожалуйста, не поймите меня превратно.""",""".........Eu sou parte envolvida nisso tudo, assim como você. Não sou colunista de revista nem entrevistadora. Por favor, não me entenda mal.""",""".........I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea.""",「………我，與您同是當事人。我不是雜誌記者，也不是來採訪的。請不要誤會了這一點。」,「………我，与您同是当事人。我不是杂志记者，也不是来采访的。请不要误会了这一点。」,""".........I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea.""","... Sono qualcuno nella tua stessa situazione. Non un editore di riviste o un giornalista. Per favore, non farti l'idea sbagliata.",""".........I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea.""",""".........I'm a related party just like you. Not a magazine columnist or an interviewer. Please, don't get the wrong idea."""
Ushiromiya Ange,"""I didn't come to do this for fun. ...Quit looking down on me. If we're gonna argue over whose life was most screwed up by that incident, you're no match for me."" ","""I didn't come to do this for fun. ......And I'd very much appreciate it if you stopped looking down on me. If we're going to do a comparison of whose life was most screwed up by that incident, you won't even come close.""","""I didn't come to do this for fun. ...Quit looking down on me. If we're gonna argue over whose life was most screwed up by that incident, you're no match for me."" ",私は道楽でこんなところまで来たんじゃない。……私を見下すのもいい加減にして下さい。あの事件で狂わされた人生の傷跡比べをするならば、私とあなたでは比べ物にもならない。」,「私は道楽でこんなところまで来たんじゃない。……私を見下すのもいい加減にして下さい。あの事件でくるわされた人生の傷跡比べをするならば、私とあなたでは比べ物にもならない」,"""Я пришла сюда не развлекаться. .....Перестаньте смотреть на меня свысока. Если мы начнём сравнивать, чья жизнь горше, то ваша, смею вас заверить, не годится моей в подмётки.""","""Eu não vim até aqui por diversão. ......E ficaria muito feliz se você parasse de me olhar dessa forma. Se formos comparar quem teve a vida mais destruída por causa do acidente, a sua nem chega perto.""","""I didn't come to do this for fun. ......And I'd very much appreciate it if you stopped looking down on me. If we're going to do a comparison of whose life was most screwed up by that incident, you won't even come close.""",「我不是為了消遣才來到此處的。……要鄙視我，也請有個限度。要來比較因那起事件而遭受的人生創傷的話，我倆根本沒得比。」,「我不是为了消遣才来到此处的。……要鄙视我，也请有个限度。要来比较因那起事件而遭受的人生创伤的话，我俩根本没得比。」,"""I didn't come to do this for fun. ......And I'd very much appreciate it if you stopped looking down on me. If we're going to do a comparison of whose life was most screwed up by that incident, you won't even come close.""","Non sto facendo questo per divertimento. ... Smetta di guardarmi dall'alto in basso. Se facciamo un confronto di quale vita è stata incasinata di più per quell'incidente, lei non è niente in confronto a me.""","""I didn't come to do this for fun. ......And I'd very much appreciate it if you stopped looking down on me. If we're going to do a comparison of whose life was most screwed up by that incident, you won't even come close.""","""I didn't come to do this for fun. ......And I'd very much appreciate it if you stopped looking down on me. If we're going to do a comparison of whose life was most screwed up by that incident, you won't even come close."""
Nanjo Masayuki,"""......Nng, ..."" ","""............mgh......""","""......Nng, ..."" ",「…………ん、……。」,「…………ん、……」,"""............Н‐н...""","""............mgh......""","""............mgh......""",「…………嗯、……」,「…………嗯、……」,"""............mgh......""","""... Nn...""","""............mgh......""","""............mgh......"""
,Ange spoke sharply. ,Ange spoke sharply.,Ange spoke sharply. ,縁寿はぴしゃりと言い切る。,縁寿はぴしゃりと言い切る。,Энджи говорила резко.,Ange falou afiada.,Ange spoke sharply.,緣壽厲聲如此說道。,缘寿厉声如此说道。,Ange spoke sharply.,Ange parlò bruscamente.,Ange spoke sharply.,Ange spoke sharply.
,"The doctor, who hadn't imagined that he would be talked back to in such a forceful manner, couldn't help but fall silent. ","Never having imagined that he would be talked back to in such a forceful manner, the doctor couldn't help but fall silent.","The doctor, who hadn't imagined that he would be talked back to in such a forceful manner, couldn't help but fall silent. ",まさか、これほどの強い口調で言い返されるとは思わず、医師は閉口せざるを得なかった。,まさか、これほどの強い口調で言い返されるとは思わず、医師は閉口せざるを得なかった。,"Доктор, не ожидавший такого решительного отпора, мог только молчать.","O médico não pôde dizer nada além de ficar em silêncio, nunca tendo imaginado que ela responderia de forma tão agressiva.","Never having imagined that he would be talked back to in such a forceful manner, the doctor couldn't help but fall silent.",沒想到竟會被這般強硬的口吻還嘴，醫師只好閉上了嘴。,没想到竟会被这般强硬的口吻还嘴，医师只好闭上了嘴。,"Never having imagined that he would be talked back to in such a forceful manner, the doctor couldn't help but fall silent.","Il dottore, che non aveva immaginato una risposta così forte, non poteva fare a meno di tacere.","Never having imagined that he would be talked back to in such a forceful manner, the doctor couldn't help but fall silent.","Never having imagined that he would be talked back to in such a forceful manner, the doctor couldn't help but fall silent."
,"...From Ange's perspective, the doctor really was whining over nothing. ","......From Ange's perspective, the doctor was whining about absolutely nothing.","...From Ange's perspective, the doctor really was whining over nothing. ",……縁寿からすれば、医師の泣き言など実に下らないのだ。,……縁寿からすれば、医師の泣き言など実に下らないのだ。,С точки зрения Энджи жалобы доктора был очень глупы.,"......Da perspectiva de Ange, o médico estava reclamando por nada.","......From Ange's perspective, the doctor was whining about absolutely nothing.",……在緣壽看來，醫師的牢騷實在是無聊透頂。,……在缘寿看来，医师的牢骚实在是无聊透顶。,"......From Ange's perspective, the doctor was whining about absolutely nothing.","... Dalla prospettiva di Ange, il piagnucolio del dottore era veramente sciocco.","......From Ange's perspective, the doctor was whining about absolutely nothing.","......From Ange's perspective, the doctor was whining about absolutely nothing."
