Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"*whack*, *smack*thud*. ","Whack, smackthud.","*whack*, *smack*thud*.",　めりり、ぐしゃどさ。,めりり、ぐしゃどさ。,"*удар*, *хлоп*бух*.","*Tum*, *plaft*bam*.","Whack, smackthud.",砰，啪，撲通。,砰，啪，扑通。,"Whack, smackthud.","*whack*, *smack*thud*.","Whack, smackthud.","Whack, smackthud."
,......The *smack*thud* was probably the sound made when his knees hit the ground as he fell over. ,......The smackthud was probably the sound of his knees hitting the ground and him falling over.,......The *smack*thud* was probably the sound made when his knees hit the ground and he fell over.,……ぐしゃどさは、膝をつく音と倒れる音だろう。,……ぐしゃどさは、膝をつく音と倒れる音だろう。,"......Звуки *хлоп*бух*, вероятно, раздались, когда он ударился коленями о землю и упал.","......O ""*plaft*bam*"" provavelmente foi o som de seus joelhos batendo contra o chão, seguido de sua queda.",......The smackthud was probably the sound of his knees hitting the ground and him falling over.,……那“啪，撲通”聲，肯定是膝蓋著地與身體倒地的聲音吧。,……那“啪，扑通”声，肯定是膝盖着地与身体倒地的声音吧。,......The smackthud was probably the sound of his knees hitting the ground and him falling over.,... Lo *smack*thud* era probabilmente il suono emesso quando le sue ginocchia colpirono il suolo mentre cadeva.,......The smackthud was probably the sound of his knees hitting the ground and him falling over.,......The smackthud was probably the sound of his knees hitting the ground and him falling over.
,"Normally, Battler possessed the good sense you'd expect of an 18 year-old man. ","Normally, Battler possessed the good sense you'd expect of an 18‐year‐old man."," Normally, Battler possessed the good sense you'd expect of an 18 year-old man.",戦人も、本来は１８歳なりの分別のある男だ。,戦人も、本来は１８歳なりの分別のある男だ。,"Обычно Баттлер обладал здравым смыслом, какого ожидаешь от 18‐летнего человека.","Normalmente, Battler possui o bom senso que você espera de alguém de 18 anos de idade.","Normally, Battler possessed the good sense you'd expect of an 18‐year‐old man.",戰人本也是個具有與 18 歲相稱的分寸的男人。,战人本也是个具有与 18 岁相称的分寸的男人。,"Normally, Battler possessed the good sense you'd expect of an 18‐year‐old man.","Normalmente, Battler aveva il buonsenso che ci si aspetterebbe da un ragazzo di diciott'anni.","Normally, Battler possessed the good sense you'd expect of an 18‐year‐old man.","Normally, Battler possessed the good sense you'd expect of an 18‐year‐old man."
,"However, it seemed that this reunion had brought him back to the mental age he'd been six years ago. ","However, it seemed that this reunion had brought him back to the mental age he had been six years ago."," However, it seemed that this reunion had brought him back to the mental age he had been six years ago.",しかし、６年ぶりの再会に、精神年齢が当時のものに戻ってしまっているようだった。,しかし、６年ぶりの再会に、精神年齢が当時のものに戻ってしまっているようだった。,"Но, видимо, это воссоединение вернуло его к умственному возрасту шестилетней давности.","Porém, parece que esta reunião fez com que seu estado mental retornasse ao da época que ele tinha seis anos atrás.","However, it seemed that this reunion had brought him back to the mental age he had been six years ago.",然而，時隔 6 年的重逢，好像使他的精神年齡回到了當年。,然而，时隔 6 年的重逢，好像使他的精神年龄回到了当年。,"However, it seemed that this reunion had brought him back to the mental age he had been six years ago.","Tuttavia, sembrava che questa riunione lo avesse riportato all'età mentale che aveva sei anni prima.","However, it seemed that this reunion had brought him back to the mental age he had been six years ago.","However, it seemed that this reunion had brought him back to the mental age he had been six years ago."
,"And bit by bit, Jessica and George realized they were also returning to the way they'd been back then... ","And bit by bit, Jessica and George realized that they were also returning to the way they'd been six years ago..."," And bit by bit, Jessica and George realized that they were also returning to the way they'd been six years ago...",そして譲治や朱志香たちもまた、６年前の自分たちに戻っていることを、次第に気がつくのだった…。,そして譲治や朱志香たちもまた、６年前の自分たちに戻っていることを、次第に気がつくのだった…。,"Понемногу Джессика и Джордж поняли, что и они тоже словно вернулись в то время...","E pouco a pouco, Jessica e George perceberam que também estavam voltando para como eram há seis anos atrás...","And bit by bit, Jessica and George realized that they were also returning to the way they'd been six years ago...",並且，讓治與朱志香也是，漸漸發覺，自己慢慢變回了 6 年前的自己…。,并且，让治与朱志香也是，渐渐发觉，自己慢慢变回了 6 年前的自己…。,"And bit by bit, Jessica and George realized that they were also returning to the way they'd been six years ago...","E poco alla volta, Jessica e George capirono che anche loro stavano tornando a com'erano sei anni prima...","And bit by bit, Jessica and George realized that they were also returning to the way they'd been six years ago...","And bit by bit, Jessica and George realized that they were also returning to the way they'd been six years ago..."
,Natsuhi gazed at this (charming?) chat through an open window in the hall. ,"This ""charming"" chat...was being observed by Natsuhi, gazing through an open window in the hall.", Natsuhi gazed at this (charming?) chat through an open window in the hall.,そんな微笑ましそうな？　やり取りを夏妃は廊下の開け放たれた窓から眺めていた。,そんな微笑ましそうな？　やり取りを夏妃は廊下の開け放たれた窓から眺めていた。,"Нацухи через открытое окно в коридоре наблюдала за их ""прелестным"" разговором.","Esta ""charmosa"" conversa...estava sendo observada por Natsuhi, que olhava através de uma janela aberta no corredor.","This ""charming"" chat...was being observed by Natsuhi, gazing through an open window in the hall.",這令人“欣慰”的一幕，正被夏妃透過走廊上開著的窗子看在眼中。,这令人“欣慰”的一幕，正被夏妃透过走廊上开着的窗子看在眼中。,"This ""charming"" chat...was being observed by Natsuhi, gazing through an open window in the hall.",Natsuhi guardò questa (amabile?)... conversazione da una finestra aperta nel salone.,"This ""charming"" chat...was being observed by Natsuhi, gazing through an open window in the hall.","This ""charming"" chat...was being observed by Natsuhi, gazing through an open window in the hall."
Ronoue Genji,"""......Madam, Krauss-sama is searching for you."" ",""".........Madam. Krauss‐sama is searching for you.""",""".........Madam. Krauss-sama is searching for you.""",「………奥様。旦那様がお探しです。」,「………奥様。旦那様がお探しです」,""".........Мадам. Господин Краусс ищет вас.""",""".........Madame. O patrão está procurando por você.""",""".........Madam. Krauss‐sama is searching for you.""",「………太太。主人在找您呢。」,「………太太。主人在找您呢。」,""".........Madam. Krauss‐sama is searching for you.""","""... Madame. Krauss-sama la sta cercando.""",""".........Madam. Krauss‐sama is searching for you.""",""".........Madam. Krauss‐sama is searching for you."""
Ushiromiya Natsuhi,"""I'll go in just a bit. ...It isn't even lunchtime yet, ...and I'm already tired."" ","""I'll go in just a bit. ......It isn't even lunchtime yet, ...and I'm already tired.""","""I'll go in just a bit. ......It isn't even lunchtime yet, ...and I'm already tired.""",「もう少ししたら行きます。……まだお昼にもなっていないのに、…疲れました。」,「もう少ししたら行きます。……まだお昼にもなっていないのに、…疲れました」,"""Я скоро приду. ......Ещё даже не обеденное время... а я уже устала.""","""Irei logo mais. ......Nem é hora do almoço ainda, ...e eu já estou exausta.""","""I'll go in just a bit. ......It isn't even lunchtime yet, ...and I'm already tired.""",「再過會兒就過去。……明明還沒到晌午，…人就好累。」,「再过会儿就过去。……明明还没到晌午，…人就好累。」,"""I'll go in just a bit. ......It isn't even lunchtime yet, ...and I'm already tired.""","""Arrivo fra un istante. ... Non è ancora l'ora di pranzo... e sono già stanca.""","""I'll go in just a bit. ......It isn't even lunchtime yet, ...and I'm already tired.""","""I'll go in just a bit. ......It isn't even lunchtime yet, ...and I'm already tired."""
,"Just a few moments ago, the sparks had already started flying between them and Eva's group. ",The sparks had been flying between them and Eva's group only a few moments earlier.,"Just a few moments ago, the sparks had already started flying between them and Eva's group.",ついさっきも、絵羽たちとバチバチ火花を散らしたところだ。,ついさっきも、絵羽たちとバチバチ火花を散らしたところだ。,Всего несколько минут назад между ними и группой Евы уже начали летать искры.,Faíscas voaram entre ela e o grupo de Eva momentos atrás.,The sparks had been flying between them and Eva's group only a few moments earlier.,就在剛才，她還在與繪羽他們火花四濺地爭辯著。,就在刚才，她还在与绘羽他们火花四溅地争辩着。,The sparks had been flying between them and Eva's group only a few moments earlier.,"Poco prima, erano già cominciate a volare scintille fra loro e il gruppo di Eva.",The sparks had been flying between them and Eva's group only a few moments earlier.,The sparks had been flying between them and Eva's group only a few moments earlier.
,The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study... ,The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study..., The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study...,さっそく、金蔵を出せ出せと突っ掛かってくる…。,さっそく、金蔵を出せ出せと突っ掛かってくる…。,Те снова и снова доставали Нацухи и Краусса требованиями вывести Кинзо из кабинета...,Eles golpearam Krauss e Natsuhi diversas vezes para fazer com que Kinzo saísse de seu estúdio...,The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study...,他們一遍又一遍地要求“叫金藏出來”…。,他们一遍又一遍地要求“叫金藏出来”…。,The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study...,Gli altri avevano incalzato sempre più Krauss e Natsuhi per far uscire Kinzo dal suo studio...,The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study...,The others had pounded on Krauss and Natsuhi over and over to get Kinzo out of his study...
,"Apparently, they hadn't been fully tricked at last year's family conference after all... ","Apparently, they hadn't been fully tricked at last year's family conference after all......"," Apparently, they hadn't been fully tricked at last year's family conference after all......",やはり去年の親族会議は、彼らを完全に騙しきれてはいなかったのだ……。,やはり去年の親族会議は、彼らを完全に騙しきれてはいなかったのだ……。,"Похоже, на семейном собрании прошлого года полностью их обмануть так и не удалось......","Aparentemente, eles não haviam sido completamente enganados na conferência familiar do ano passado......","Apparently, they hadn't been fully tricked at last year's family conference after all......",果然，去年的親族會議，並沒有完全騙倒他們……。,果然，去年的亲族会议，并没有完全骗倒他们……。,"Apparently, they hadn't been fully tricked at last year's family conference after all......","A quanto sembrava, non erano stati completamente ingannati alla riunione di famiglia dell'anno precedente, dopotutto...","Apparently, they hadn't been fully tricked at last year's family conference after all......","Apparently, they hadn't been fully tricked at last year's family conference after all......"
Ushiromiya Natsuhi,"""......There are...no problems with Father, right...?"" ",""".........There are......no problems with Father, I assume...?""",""".........There are......no problems with Father, right...?""",「………お父様は、……問題ありませんね…？」,「………お父様は、……問題ありませんね…？」,""".........У нас ведь... нет проблем с отцом?..""",""".........Não há nenhum......problema com o pai, eu presumo...?""",""".........There are......no problems with Father, I assume...?""",「………爸，……沒問題吧…？」,「………爸，……没问题吧…？」,""".........There are......no problems with Father, I assume...?""","""... Non ci sono... problemi con nostro Padre, vero...?""",""".........There are......no problems with Father, I assume...?""",""".........There are......no problems with Father, I assume...?"""
Ronoue Genji,"""Correct. ...Leave it to me. Shannon and Kanon are also fully prepared to handle today's arrangements."" ","""Correct. ......Leave it to me. Shannon and Kanon are also fully aware of today's arrangements.""","""Correct. ......Leave it to me. Shannon and Kanon are also fully aware of today's arrangements.""",「はい。……お任せを。紗音と嘉音も、今日の段取りを充分に心得ております。」,「はい。……お任せを。紗音と嘉音も、今日の段取りを充分に心得ております」,"""Разумеется. ......Положитесь на меня. Шаннон и Канон тоже в полной мере осведомлены о сегодняшних договорённостях.""","""Correto. ......Deixe isso comigo. Shannon e Kanon também estavam cientes dos preparativos planejados para hoje.""","""Correct. ......Leave it to me. Shannon and Kanon are also fully aware of today's arrangements.""",「沒問題。……包在我們身上。紗音與嘉音也已對今天的計劃安排爛熟於胸。」,「没问题。……包在我们身上。纱音与嘉音也已对今天的计划安排烂熟于胸。」,"""Correct. ......Leave it to me. Shannon and Kanon are also fully aware of today's arrangements.""","""Esatto. ... Lasci fare a me. Anche Shannon e Kanon sono perfettamente consapevoli delle disposizioni per oggi.""","""Correct. ......Leave it to me. Shannon and Kanon are also fully aware of today's arrangements.""","""Correct. ......Leave it to me. Shannon and Kanon are also fully aware of today's arrangements."""
Ushiromiya Natsuhi,"""...Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ...I get the feeling he's bad at hiding things."" ","""......Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ......I get the feeling he's bad at hiding things.""","""......Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ......I get the feeling he's bad at hiding things.""",「……熊沢は嘘をつくのが上手なようですから心配しませんが、…南條先生が少し心配です。……隠し事が苦手そうでおられますから。」,「……熊沢は嘘をつくのが上手なようですから心配しませんが、…南條先生が少し心配です。……隠し事が苦手そうでおられますから」,"""......Кумасава хорошая лгунья, так что о ней я не беспокоюсь, но... меня немного волнует доктор Нанджо. ......У меня такое чувство, что он плохо умеет хранить тайны.""","""......A Kumasawa é uma boa mentirosa, então não me preocupo com ela, ...mas estou um pouco aflita em relação ao doutor Nanjo. ......Sinto que ele é ruim em esconder as coisas.""","""......Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ......I get the feeling he's bad at hiding things.""",「……雖然熊澤善於撒謊不用擔心，…但南條大夫就稍微有點令人擔心了。……因為，他看起來不太會藏事。」,「……虽然熊泽善于撒谎不用担心，…但南条大夫就稍微有点令人担心了。……因为，他看起来不太会藏事。」,"""......Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ......I get the feeling he's bad at hiding things.""","""... Kumasawa è una brava mentitrice, quindi non mi preoccupo di lei... ma sono un po' in ansia per il dottor Nanjo. ... Ho l'impressione che non sappia mantenere i segreti.""","""......Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ......I get the feeling he's bad at hiding things.""","""......Kumasawa is a good liar, so I'm not worried about her, ...but I am a little concerned about Doctor Nanjo. ......I get the feeling he's bad at hiding things."""
Ronoue Genji,"""......Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible."" ",""".........Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible.""",""".........Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible.""",「………お任せを。可能な限り、私が南條先生のお近くで補佐するつもりです。」,「………お任せを。可能な限り、私が南條先生のお近くで補佐するつもりです」,"""........Положитесь на меня. Я намерен как можно дольше поддерживать его с близкого расстояния.""",""".........Deixe isso comigo. Pretendo dar suporte de perto ao doutor Nanjo o máximo possível.""",""".........Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible.""",「………請交給我。我會盡可能地從旁協助南條大夫的。」,「………请交给我。我会尽可能地从旁协助南条大夫的。」,""".........Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible.""","""... Lasci fare a me. Intendo aiutare da vicino il dottor Nanjo il più possibile.""",""".........Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible.""",""".........Leave that to me. I intend to support Doctor Nanjo from nearby as much as possible."""
Ushiromiya Natsuhi,"""It's so reassuring to have you there. ......It truly does help a lot. ...Without your strength, we wouldn't be able to succeed."" ","""It's very reassuring to have you there. .........It really helps a lot. ...Without your strength, we wouldn't be able to succeed.""","""It's very reassuring to have you there. .........It really helps a lot. ...Without your strength, we wouldn't be able to succeed.""",「あなたがいてくれるなら頼もしいですね。………本当に助かります。…源次の力なくして、成し得ないことです。」,「あなたがいてくれるなら頼もしいですね。………本当に助かります。…源次の力なくして、成し得ないことです」,"""Как хорошо, что вы здесь. .........Это и вправду очень помогает. ...Без вас мы бы не добились успеха.""","""Ter você aqui me deixa mais tranquila. .........Realmente ajuda muito. ...Sem sua força, nós não seríamos capazes de obter sucesso.""","""It's very reassuring to have you there. .........It really helps a lot. ...Without your strength, we wouldn't be able to succeed.""",「有你在的話，我心裡就踏實了。………真是幫大忙了。…沒有你源次相助，就沒法成功。」,「有你在的话，我心里就踏实了。………真是帮大忙了。…没有你源次相助，就没法成功。」,"""It's very reassuring to have you there. .........It really helps a lot. ...Without your strength, we wouldn't be able to succeed.""","""È molto rassicurante averti qui. ... Aiuta davvero tanto. ... Senza la tua forza, non saremmo in grado di farcela.""","""It's very reassuring to have you there. .........It really helps a lot. ...Without your strength, we wouldn't be able to succeed.""","""It's very reassuring to have you there. .........It really helps a lot. ...Without your strength, we wouldn't be able to succeed."""
