Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?"" ","""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?""","""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?""",「妾が、戦人にクッキーをか…。なぜに、夜の支配者である妾が、稀な客人である戦人にそこまで尽くすのか、わからぬ。」,「妾が、戦人にクッキーをか…。なぜに、夜の支配者である妾が、稀な客人である戦人にそこまで尽くすのか、わからぬ」,"""Кто бы мог подумать, что я дам Баттлеру печенье... Почему я, правительница ночи, делаю столько для такого редкого гостя?""","""E imaginar que eu daria cookies para o Battler... Por que eu, a governante da noite, faria tanto por um convidado que raramente aparece?""","""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?""",「妾身，給戰人送小甜餅麼…？為什麼身為夜間支配者的妾身，要去對身為稀客的戰人盡心盡力到這種地步呢，搞不懂。」,「妾身，给战人送小甜饼么…？为什么身为夜间支配者的妾身，要去对身为稀客的战人尽心尽力到这种地步呢，搞不懂。」,"""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?""","""E pensare che un giorno avrei regalato dei biscotti a Battler... perché io, la padrona della notte, dovrei fare così tanto per un ospite che viene così di rado?""","""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?""","""To think that I would give Battler cookies... Why should I, the ruler of the night, do so much for a guest who comes so rarely?"""
,"Then, the study door swung violently open. ","Then, the study door swung violently open.","Then, the study door swung violently open.",その時、書斎の扉が激しく開いた。,その時、書斎の扉が激しく開いた。,Дверь кабинета с грохотом распахнулась.,"Então, a porta do estúdio abriu violentamente.","Then, the study door swung violently open.",正在此時，書房的門猛然敞開。,正在此时，书房的门猛然敞开。,"Then, the study door swung violently open.","In quel momento, la porta dello studio si aprì con violenza.","Then, the study door swung violently open.","Then, the study door swung violently open."
,"It was Battler, with Genji by his side... ","It was Battler, with Genji by his side..."," It was Battler, with Genji by his side...",それは、源次を伴った、戦人だった…。,それは、源次を伴った、戦人だった…。,Вошли Баттлер и Генджи...,"Era Battler, com Genji ao seu lado...","It was Battler, with Genji by his side...",帶領著源次，戰人回來了…。,带领着源次，战人回来了…。,"It was Battler, with Genji by his side...","Era Battler, con Genji al suo fianco...","It was Battler, with Genji by his side...","It was Battler, with Genji by his side..."
,"Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again. ","Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again."," Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again.",戦人はベアトがいることに、一瞬だけ目を丸くしたものの、すぐに淡白な表情に戻った。,戦人はベアトがいることに、一瞬だけ目を丸くしたものの、すぐに淡白な表情に戻った。,"Когда он увидел Беато, его глаза на секунду расширились, но вскоре выражение Баттлера снова опустело.","Os olhos de Battler se arregalaram por um segundo assim que viu Beato ali, mas sua expressão rapidamente retornou ao normal.","Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again.",戰人雖對貝阿朵身在房中，一瞬睜圓了眼睛，不過他馬上即變回成了一臉冷漠。,战人虽对贝阿朵身在房中，一瞬睁圆了眼睛，不过他马上即变回成了一脸冷漠。,"Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again.","Battler sgranò gli occhi per un secondo quando vide Beato in quel posto, ma il suo volto ridivenne rapidamente inespressivo.","Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again.","Battler's eyes went wide for a second when he saw Beato there, but his expression quickly went blank again."
Ushiromiya Battler,"""...What are you doing here?"" ","""......What are you doing here?""","""......What are you doing here?""",「……ここで何をしている。」,「……ここで何をしている」,"""......Что вы здесь делаете?""","""......O que está fazendo aqui?""","""......What are you doing here?""",「……在這幹嘛呢？」,「……在这干嘛呢？」,"""......What are you doing here?""","""... Cosa state facendo qui?""","""......What are you doing here?""","""......What are you doing here?"""
{f:5:Beatrice},"""Father, ...please excuse me. I didn't come here to get in the way of your important game..."" ","""Father, ......please excuse me. I didn't come here to get in the way of your important game......""","""Father, ......please excuse me. I didn't come here to get in the way of your important game......""",「お父様、……失礼しました。決して、大切なゲームの邪魔に来たわけでは……。」,「お父様、……失礼しました。決して、大切なゲームの邪魔に来たわけでは……」,"""Отец...... простите. Я пришла не мешать вашей важной игре......""","""Pai, ......eu sinto muito. Eu não vim para atrapalhá‐lo durante o seu importante jogo......""","""Father, ......please excuse me. I didn't come here to get in the way of your important game......""",「父親大人，……對不起。我絕非是來搗亂您重要的遊戲……」,「父亲大人，……对不起。我绝非是来捣乱您重要的游戏……」,"""Father, ......please excuse me. I didn't come here to get in the way of your important game......""","""Padre... la prego di scusarmi. Non sono venuta qui per intralciare il suo gioco...""","""Father, ......please excuse me. I didn't come here to get in the way of your important game......""","""Father, ......please excuse me. I didn't come here to get in the way of your important game......"""
Ushiromiya Battler,"""How were you able to get in here...? Wasn't this room locked?"" ","""How were you able to get in here...? Wasn't this room locked?""","""How were you able to get in here...? Wasn't this room locked?""",「どうしてここに入れた…？　ここには鍵が掛かっていたはず。」,「どうしてここに入れた…？　ここには鍵が掛かっていたはず」,"""Как вы вошли?.. Разве кабинет не был заперт?""","""Como entrou aqui...? Este quarto não estava fechado?""","""How were you able to get in here...? Wasn't this room locked?""",「怎麼進來的…？這兒應該有鎖門。」,「怎么进来的…？这儿应该有锁门。」,"""How were you able to get in here...? Wasn't this room locked?""","""Come hai fatto ad entrare...? Questa stanza non era chiusa?""","""How were you able to get in here...? Wasn't this room locked?""","""How were you able to get in here...? Wasn't this room locked?"""
Ronoue Genji,"""...My apologies. They wanted to surprise you with a gift, so I lent them a key."" ","""......My apologies. I lent them a key because they wished to surprise you with a gift.""","""......My apologies. I lent them a key because they wanted to surprise you with a gift.""",「……申し訳ございません。お館様に内密で差し入れをお届けしたいとのことで、私が鍵をお貸ししました。」,「……申し訳ございません。お館様に内密で差し入れをお届けしたいとのことで、私が鍵をお貸ししました」,"""......Прошу прощения. Они хотели удивить вас подарком, и я одолжил им ключ.""","""......Minhas desculpas. Eu emprestei a chave porque ela desejava surpreendê‐lo com um presente.""","""......My apologies. I lent them a key because they wished to surprise you with a gift.""",「……非常抱歉。夫人說想秘密給老爺送點慰勞禮品，所以我將鑰匙借給了夫人。」,「……非常抱歉。夫人说想秘密给老爷送点慰劳礼品，所以我将钥匙借给了夫人。」,"""......My apologies. I lent them a key because they wished to surprise you with a gift.""","""... Le mie scuse. Ho prestato loro una chiave perché volevano sorprenderla con un regalo.""","""......My apologies. I lent them a key because they wished to surprise you with a gift.""","""......My apologies. I lent them a key because they wished to surprise you with a gift."""
Kumasawa Chiyo,"""See, have a look...! {f:5:Beatrice}-sama baked these cookies with all her soul, hoping that you would enjoy them."" ","""See, have a look...! {f:5:Beatrice}‐sama baked these cookies with all her soul, hoping that you would enjoy them.""","""See, have a look...! Beatrice-sama baked these cookies with all her soul, hoping that you would enjoy them.""",「ほら、見て上げて下さいませ…！お館様に喜んでもらおうと、ベアトリーチェさまが一生懸命、クッキーを焼いたんですよ。」,「ほら、見て上げて下さいませ…！　お館様に喜んでもらおうと、ベアトリーチェさまが一生懸命、クッキーを焼いたんですよ」,"""Взгляните!.. Госпожа {f:5:Беатриче} пекла это печенье со всей душой, надеясь, что вам понравится.""","""Veja, é do seu agrado...? A {f:5:Beatrice}‐sama assou estes cookies com sua alma, na expectativa de que você fosse apreciá‐los.""","""See, have a look...! {f:5:Beatrice}‐sama baked these cookies with all her soul, hoping that you would enjoy them.""",「喏，請來瞧瞧吧…！這可是為討老爺開心，貝阿朵莉切夫人所精心烤製的小甜餅喲。」,「喏，请来瞧瞧吧…！这可是为讨老爷开心，贝阿朵莉切夫人所精心烤制的小甜饼哟。」,"""See, have a look...! {f:5:Beatrice}‐sama baked these cookies with all her soul, hoping that you would enjoy them.""","""Guardi, guardi qui...! Beatrice-sama ha preparato questi biscotti con tutta la sua anima, sperando che le piacessero.""","""See, have a look...! {f:5:Beatrice}‐sama baked these cookies with all her soul, hoping that you would enjoy them.""","""See, have a look...! {f:5:Beatrice}‐sama baked these cookies with all her soul, hoping that you would enjoy them."""
{f:5:Beatrice},"""Kumasawa-san and Genji-san taught me how... I never knew Genji-san was so good at baking cookies."" ","""Kumasawa‐san and Genji‐san taught me... I never knew Genji‐san was so good at baking cookies.""","""Kumasawa-san and Genji-san taught me... I never knew Genji-san was so good at baking cookies.""",「熊沢さんと源次さんに習いました…。源次さんがクッキーを焼くのがお上手だったなんて、とても驚きました。」,「熊沢さんと源次さんに習いました…。源次さんがクッキーを焼くのがお上手だったなんて、とても驚きました」,"""Меня научили Генджи и Кумасава... Не знала, что Генджи так хорош в выпечке печенья.""","""A Kumasawa‐san e o Genji‐san me ensinaram... Eu não fazia ideia de que o Genji‐san era tão bom em fazer cookies.""","""Kumasawa‐san and Genji‐san taught me... I never knew Genji‐san was so good at baking cookies.""",「是跟熊澤婆婆與源次先生學的…。源次先生好會烤小甜餅呢，大大地吃了一驚。」,「是跟熊泽婆婆与源次先生学的…。源次先生好会烤小甜饼呢，大大地吃了一惊。」,"""Kumasawa‐san and Genji‐san taught me... I never knew Genji‐san was so good at baking cookies.""","""Mi hanno insegnato Kumasawa-san e Genji-san... non sapevo che lui fosse così bravo a preparare i biscotti.""","""Kumasawa‐san and Genji‐san taught me... I never knew Genji‐san was so good at baking cookies.""","""Kumasawa‐san and Genji‐san taught me... I never knew Genji‐san was so good at baking cookies."""
Kumasawa Chiyo,"""Hohoho. He hasn't done it much of late, but long ago, Genji-san cooked all sorts of things. He was especially good with sweets...!"" ","""Hoh‐hoh‐ho. He hasn't done it much of late, but Genji‐san used to cook many things long ago. He was especially good with sweets...!""","""Hohoho. He hasn't done it much of late, but Genji-san used to cook many things long ago. He was especially good with sweets...!""",「ほっほっほ。最近は全然ですけど、昔の源次さんは、それはもう、色々なお料理を作ってくれたんですよ。特にお菓子作りはお上手で…！」,「ほっほっほ。最近は全然ですけど、昔の源次さんは、それはもう、色々なお料理を作ってくれたんですよ。特にお菓子作りはお上手で…！」,"""Хо‐хо‐хо. В последнее время он этим особо не занимался, но давным‐давно Генджи много чего готовил. Со сладостями он был особенно хорош!..""","""Hoh‐hoh‐ho. Ele não tem feito com muita frequência ultimamente, mas o Genji‐san costumava assar muitos no passado. Ele é especialmente bom em fazer doces...!""","""Hoh‐hoh‐ho. He hasn't done it much of late, but Genji‐san used to cook many things long ago. He was especially good with sweets...!""",「嚯嚯嚯。雖然最近完全不下廚了，但以前源次呀，可是會給人做各種各樣的料理的喲。在製作點心上，是尤其的手藝出眾哦…！」,「嚯嚯嚯。虽然最近完全不下厨了，但以前源次呀，可是会给人做各种各样的料理的哟。在制作点心上，是尤其的手艺出众哦…！」,"""Hoh‐hoh‐ho. He hasn't done it much of late, but Genji‐san used to cook many things long ago. He was especially good with sweets...!""","""Hohoho. Non lo fa da un po', ma Genji-san era solito cucinare spesso molto tempo fa. Era bravissimo specialmente coi dolci...!""","""Hoh‐hoh‐ho. He hasn't done it much of late, but Genji‐san used to cook many things long ago. He was especially good with sweets...!""","""Hoh‐hoh‐ho. He hasn't done it much of late, but Genji‐san used to cook many things long ago. He was especially good with sweets...!"""
Ushiromiya Battler,"""Cookies...?"" ","""Cookies...?""","""Cookies...?""",「クッキー…？」,「クッキー…？」,"""Печенье?..""","""Cookies...?""","""Cookies...?""",「小甜餅…？」,「小甜饼…？」,"""Cookies...?""","""Biscotti...?""","""Cookies...?""","""Cookies...?"""
{f:5:Beatrice},"""Y-Yes. It's a gift for you, Father. I sincerely pray for your victory in this important match..."" ","""Y‐yes. It's a gift for you, Father. I sincerely pray for your victory in this important match...""","""Y, yes. It's a gift for you, Father. I sincerely pray for your victory in this important match...""",「は、はい。お父様への差し入れです。大切なゲームの必勝を、心よりお祈りいたしております…。」,「は、はい。お父様への差し入れです。大切なゲームの必勝を、心よりお祈りいたしております…」,"""Д‐да. Подарок для вас, отец. Я искренне молюсь за вашу победу в этом важном поединке...""","""S‐Sim. É um presente para você, pai. Eu oro, de coração, que você alcance sua vitória nesta partida tão importante...""","""Y‐yes. It's a gift for you, Father. I sincerely pray for your victory in this important match...""",「是、是的。這些是送給父親大人的慰勞禮品哦。我由衷地祈禱，父親大人的重要遊戲必獲勝利…」,「是、是的。这些是送给父亲大人的慰劳礼品哦。我由衷地祈祷，父亲大人的重要游戏必获胜利…」,"""Y‐yes. It's a gift for you, Father. I sincerely pray for your victory in this important match...""","""S-Sì. È un regalo per lei, Padre. Prego con tutta l'anima per la sua vittoria in questo incontro così importante...""","""Y‐yes. It's a gift for you, Father. I sincerely pray for your victory in this important match...""","""Y‐yes. It's a gift for you, Father. I sincerely pray for your victory in this important match..."""
,"Battler looked at the plate on the study desk that was piled up with beautiful cookies and the message card of encouragement lying next to it, ......and his face twisted with a complex expression, which might have been one of sadness and might have been one of hatred... ","Battler looked at the plate on the study desk that was piled up with beautiful cookies...and the message card of encouragement lying next to it, .........and his face twisted with a complex expression, which might have had traces of both sadness and anger contained within it...","Battler looked at the plate on the study desk that was piled up with beautiful cookies...and the message card of encouragement lying next to it, and his face twisted with a complex expression, which might have had traces of both sadness and anger contained within it...",戦人は、書斎机の上に置かれた、美しい盛り付けのクッキーの皿と、応援のメッセージカードを見て、………悲しみとも、嫌悪ともつかない、複雑な表情に眉間を歪める…。,戦人は、書斎机の上に置かれた、美しい盛り付けのクッキーの皿と、応援のメッセージカードを見て、………悲しみとも、嫌悪ともつかない、複雑な表情に眉間を歪める…。,"Когда Баттлер посмотрел на тарелку с красивым печеньем на столе кабинета и на карточку с пожеланием, лежащую рядом с ней, его лицо скривилось в сложном выражении, в котором можно было разглядеть как печаль, так и гнев...","Battler olhou para o prato repleto de lindos cookies, que estava sobre a escrivaninha do estúdio...e a mensagem de encorajamento que estava colocada próxima dele, .........e seu rosto se distorceu em uma expressão complexa, na qual poderia conter tanto traços de tristeza quanto raiva...","Battler looked at the plate on the study desk that was piled up with beautiful cookies...and the message card of encouragement lying next to it, .........and his face twisted with a complex expression, which might have had traces of both sadness and anger contained within it...",戰人在看到，書桌上的盛著擺得漂漂亮亮的小甜餅的盤子，與寫著鼓勁言詞的留言卡後，………隨說不清是悲傷還是厭惡的複雜神情，眉間一皺…。,战人在看到，书桌上的盛着摆得漂漂亮亮的小甜饼的盘子，与写着鼓劲言词的留言卡后，………随说不清是悲伤还是厌恶的复杂神情，眉间一皱…。,"Battler looked at the plate on the study desk that was piled up with beautiful cookies...and the message card of encouragement lying next to it, .........and his face twisted with a complex expression, which might have had traces of both sadness and anger contained within it...","Battler guardò il piatto pieno di splendidi biscotti sulla scrivania... e il biglietto di auguri al suo fianco, e un'espressione strana gli crebbe sul volto, che poteva contenere trace sia di tristezza che di odio...","Battler looked at the plate on the study desk that was piled up with beautiful cookies...and the message card of encouragement lying next to it, .........and his face twisted with a complex expression, which might have had traces of both sadness and anger contained within it...","Battler looked at the plate on the study desk that was piled up with beautiful cookies...and the message card of encouragement lying next to it, .........and his face twisted with a complex expression, which might have had traces of both sadness and anger contained within it..."
Ronoue Genji,"""......Master..."" ","""............My lord...""",""".........Master...""",「…………お館様…。」,「…………お館様…」,""".........Господин...""","""............Mestre...""","""............My lord...""",「…………老爺…」,「…………老爷…」,"""............My lord...""","""... Padrone...""","""............My lord...""","""............My lord..."""
,Genji urged him to consider saying some words of gratitude to Beato... ,"In not so many words, Genji prompted him to consider giving Beato's efforts some kind of acknowledgment...",Genji urged him to consider saying some words of gratitude to Beato...,源次のその促しは、ベアトに対し、何らかの労いの言葉を掛けてはどうか…、というものだ。,源次のその促しは、ベアトに対し、何らかの労いの言葉を掛けてはどうか…、というものだ。,Генджи побудил его сказать Беато слова благодарности...,"Não fora muitas palavras, mas Genji prontamente o incitou a considerar os esforços de Beato como uma espécie de reconhecimento...","In not so many words, Genji prompted him to consider giving Beato's efforts some kind of acknowledgment...",源次的這聲催促是意指，去對貝阿朵講些慰其辛勞的話吧…。,源次的这声催促是意指，去对贝阿朵讲些慰其辛劳的话吧…。,"In not so many words, Genji prompted him to consider giving Beato's efforts some kind of acknowledgment...",Genji gli fece capire che sarebbe stato il caso di esprimere un po' di gratitudine nei confronti di Beato...,"In not so many words, Genji prompted him to consider giving Beato's efforts some kind of acknowledgment...","In not so many words, Genji prompted him to consider giving Beato's efforts some kind of acknowledgment..."
,Battler understood. ...Anyone would be pleased to receive an act of kindness like this. ,Battler understood.{n}......He had no reason to respond to this kindness with displeasure., Battler understood.......He had no reason to respond to this kindness with displeasure.,戦人もそれはわかっている。……このような好意を受けて、悪い気がするわけもない。,戦人もそれはわかっている。{n}……このような好意を受けて、悪い気がするわけもない。,Баттлер понимал.{n}......У него не было причин отвечать на её доброту недовольством.,Battler compreendia.{n}......Ele não tinha motivos para responder esta gentileza com desprazer.,Battler understood.{n}......He had no reason to respond to this kindness with displeasure.,戰人也是明白他的意思的。{n}……接受了這樣的好意，沒可能去惡意相向。,战人也是明白他的意思的。{n}……接受了这样的好意，没可能去恶意相向。,Battler understood.{n}......He had no reason to respond to this kindness with displeasure.,Battler capì. ... Non aveva motivo di rispondere a questa gentilezza con sdegno.,Battler understood.{n}......He had no reason to respond to this kindness with displeasure.,Battler understood.{n}......He had no reason to respond to this kindness with displeasure.
