Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Shannon,"""But it was no use... {p:42:The death of each parent was confirmed by their own child}...""","""But it was no use... {p:42:The death of each parent was confirmed by their own child}..."" ","""But it was no use... {p:42:The death of each parent was confirmed by their own child...}""",「しかし、駄目でした…。{p:42:お子様方はそれぞれ、自分の親が間違いなく死んでいることを確認なさいました…。}」,「しかし、駄目でした…。{p:42:お子様方はそれぞれ、自分の親が間違いなく死んでいることを確認なさいました…}」,"""Но ничего не помогло...{p:42:Смерти родителей были подтверждены их детьми}...""","""Mas não adiantou... {p:42:As mortes de cada um dos parentes foi confirmada pelos próprios filhos}...""","""But it was no use... {p:42:The death of each parent was confirmed by their own child}...""",「但是，沒有用…。{p:42:少爺小姐們，都確認了自己的父母毫無疑問是死了…。}」,「但是，没有用…。{p:42:少爷小姐们，都确认了自己的父母毫无疑问是死了…。}」,"""But it was no use... {p:42:The death of each parent was confirmed by their own child}...""","""But it was no use... {p:42:The death of each parent was confirmed by their own child}...""","""But it was no use... {p:42:The death of each parent was confirmed by their own child}..."""
Kanon,"""{p:42:Doctor Nanjo and I confirmed that Genji‐sama was dead}.""","""{p:42:Doctor Nanjo and I confirmed that Genji‐sama was dead}."" ","""{p:42:Doctor Nanjo and I confirmed that Genji-sama was dead.}""",「{p:42:僕と南條先生は、源次さまが死んでいることを確認しました。}」,「{p:42:僕と南條先生は、源次さまが死んでいることを確認しました}」,"""{p:42:Мы с доктором Нанджо подтвердили, что господин Генджи мёртв}.""","""{p:42:O doutor Nanjo e eu confirmamos que o Genji‐sama estava morto}.""","""{p:42:Doctor Nanjo and I confirmed that Genji‐sama was dead}.""",「{p:42:我和南條醫生，確認了源次先生已死。}」,「{p:42:我和南条医生，确认了源次先生已死。}」,"""{p:42:Doctor Nanjo and I confirmed that Genji‐sama was dead}.""","""{p:42:Doctor Nanjo and I confirmed that Genji‐sama was dead}.""","""{p:42:Doctor Nanjo and I confirmed that Genji‐sama was dead}."""
Nanjo Terumasa,"""It was such a terrible way to be killed...... {p:42:Doctor or not, no one examining a body will reach the wrong conclusion}.""","""Such a gruesome way to be killed... {p:42:Doctor or not, no one examining a body will reach the wrong conclusion}."" ","""It was such a terrible way to be killed...... {p:42:No one will mistakenly confirm a death, even those other than myself.}""",「惨たらしい殺され方でした……。{p:42:私でなくとも、誰も検死は誤りません。}」,「惨たらしい殺され方でした……。{p:42:私でなくとも、誰も検死は誤りません}」,"""Такая страшная смерть......{p:42:Никто бы не ошибся в подтверждении смерти, даже остальные помимо меня}.""","""É uma forma terrível de ser morto...... {p:42:Seja médico ou não, ninguém examinando o cadáver chegaria a uma conclusão errônea}.""","""It was such a terrible way to be killed...... {p:42:Doctor or not, no one examining a body will reach the wrong conclusion}.""",「真是殘忍的殺人方式……。{p:42:就算不是我，別人也不會在驗屍上出錯。}」,「真是残忍的杀人方式……。{p:42:就算不是我，别人也不会在验尸上出错。}」,"""It was such a terrible way to be killed...... {p:42:Doctor or not, no one examining a body will reach the wrong conclusion}.""","""It was such a terrible way to be killed...... {p:42:Doctor or not, no one examining a body will reach the wrong conclusion}.""","""It was such a terrible way to be killed...... {p:42:Doctor or not, no one examining a body will reach the wrong conclusion}."""
Ushiromiya Maria,"""Looks like {p:42:all of the victims died instantly}. ......Kihi{0}hi{0}hihi.""","""Looks like {p:42:all of the victims died instantly}. ...Kihihihihi."" ","""Looks like {p:42:all of the victims died instantly.} ......Kihihihihi.""",「{p:42:犠牲者はみんな、即死}だったろうね。……きひひひひひ。」,「{p:42:犠牲者はみんな、即死}だったろうね。……きひひひひひ」,"""Похоже, {p:42:все жертвы умерли мгновенно}. ......Ки‐хи‐хи‐хи‐хи.""","""Parece que {p:42:todas as vítimas morreram instantaneamente}. ......Kihi{0}hi{0}hihi.""","""Looks like {p:42:all of the victims died instantly}. ......Kihi{0}hi{0}hihi.""",「{p:42:所有的犧牲者，都是即死}吧。……唧嘻嘻嘻嘻嘻。」,「{p:42:所有的牺牲者，都是即死}吧。……唧嘻嘻嘻嘻嘻。」,"""Looks like {p:42:all of the victims died instantly}. ......Kihi{0}hi{0}hihi.""","""Looks like {p:42:all of the victims died instantly}. ......Kihi{0}hi{0}hihi.""","""Looks like {p:42:all of the victims died instantly}. ......Kihi{0}hi{0}hihi."""
Ushiromiya Krauss,"""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a locked room}.""","""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a locked room}."" ","""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a closed room.}""",「{p:42:食堂内を調べた結果、扉も窓も、全て施錠され、密室であったことがわかった。}」,「{p:42:食堂内を調べた結果、扉も窓も、全て施錠され、密室であったことがわかった}」,"""{p:42:Осмотрев интерьер столовой, мы поняли, что все окна и двери были заперты, а значит, это закрытая комната}.""","""{p:42:Após inspecionar o interior da sala de jantar, nós determinamos que todas as portas e janelas haviam sido fechadas, criando um quarto fechado}.""","""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a locked room}.""",「{p:42:根據在餐廳內調查的結果，窗戶和門全都上鎖了，是個密室。}」,「{p:42:根据在餐厅内调查的结果，窗户和门全都上锁了，是个密室。}」,"""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a locked room}.""","""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a locked room}.""","""{p:42:After inspecting the interior of the dining hall, we determined that all of the doors and windows had been locked, making it a locked room}."""
Ushiromiya Battler,"""And {p:42:nothing suspicious was found inside the dining hall}.""","""And {p:42:nothing suspicious was found inside the dining hall}."" ","""And {p:42:nothing suspicious was found inside the dining hall.}""",「そして、{p:42:食堂内から、不審なものは何も見つからなかった。}」,「そして、{p:42:食堂内から、不審なものは何も見つからなかった}」,"""И {p:42:в столовой не было обнаружено ничего подозрительного}.""","""E {p:42:nada suspeito foi encontrado dentro da sala de jantar}.""","""And {p:42:nothing suspicious was found inside the dining hall}.""",「而且，{p:42:沒有從餐廳內發現任何可疑的東西。}」,「而且，{p:42:没有从餐厅内发现任何可疑的东西。}」,"""And {p:42:nothing suspicious was found inside the dining hall}.""","""And {p:42:nothing suspicious was found inside the dining hall}.""","""And {p:42:nothing suspicious was found inside the dining hall}."""
Ushiromiya George,"""Of course, {p:42:there was no one hiding in the dining hall either}.""","""Of course, {p:42:there was no one hiding in the dining hall either}."" ","""Of course, {p:42:there was no one hiding in the dining hall either.}""",「もちろん、{p:42:食堂内に何者かが隠れているということもなかったよ。}」,「もちろん、{p:42:食堂内に何者かが隠れているということもなかったよ}」,"""Разумеется, {p:42:в столовой никто не скрывался}.""","""É claro, {p:42:não havia ninguém se escondendo na sala de jantar}.""","""Of course, {p:42:there was no one hiding in the dining hall either}.""",「當然，{p:42:餐廳內也沒有任何人藏著。}」,「当然，{p:42:餐厅内也没有任何人藏着。}」,"""Of course, {p:42:there was no one hiding in the dining hall either}.""","""Of course, {p:42:there was no one hiding in the dining hall either}.""","""Of course, {p:42:there was no one hiding in the dining hall either}."""
Ushiromiya Krauss,"""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding}.""","""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding}."" ","""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding.}""",「隠れるも何も。私たちは今ここに全員がいるではないかね。{p:42:誰も隠れていないことは明白だ。}」,「隠れるも何も。私たちは今ここに全員がいるではないかね。{p:42:誰も隠れていないことは明白だ}」,"""Естественно. Все мы сейчас здесь.{p:42:Ясно, что никто не скрывается}.""","""Naturalmente, todos nós estamos aqui agora. {p:42:Está claro que ninguém está se escondendo}.""","""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding}.""",「這是當然的。現在這裡我們所有人都在嘛。{p:42:很明顯沒有任何人藏著。}」,「这是当然的。现在这里我们所有人都在嘛。{p:42:很明显没有任何人藏着。}」,"""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding}.""","""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding}.""","""Naturally. All of us are here right now. {p:42:It's clear that no one is hiding}."""
Ushiromiya Jessica,"""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall's a locked room! How could someone have killed them and escaped?!""","""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall is a closed room! How could someone have killed them and escaped?!"" ","""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall's a closed room! How could someone have killed them and escaped?!""",「でも父さん、となると、おかしいよ…。殺された６人、食堂は密室！　どうやって殺して逃げたんだ？！」,「でも父さん、となると、おかしいよ…。殺された６人、食堂は密室！　どうやって殺して逃げたんだ？！」,"""Но, папа, если это так, я не понимаю... Шесть человек убиты, а столовая — закрытая комната! Как можно было убить их и выбраться?!""","""Mas, pai, se isso é verdade, não faz sentido... Seis pessoas foram mortas, e a sala de jantar era um quarto fechado! Como alguém poderia ter matado eles e fugido?!""","""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall's a locked room! How could someone have killed them and escaped?!""",「但是爸爸，這樣的話，太奇怪了…。被殺害的 6 人，餐廳是密室！他怎麼殺人之後逃走的？！」,「但是爸爸，这样的话，太奇怪了…。被杀害的 6 人，餐厅是密室！他怎么杀人之后逃走的？！」,"""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall's a locked room! How could someone have killed them and escaped?!""","""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall's a locked room! How could someone have killed them and escaped?!""","""But Dad, if that's true, it doesn't make sense... Six people were killed, and the dining hall's a locked room! How could someone have killed them and escaped?!"""
Ushiromiya Natsuhi,"""......I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious.""","""...I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious."" ","""......I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious.""",「……考えたくはありませんが、マスターキーを持つ、使用人が怪しいでしょう。」,「……考えたくはありませんが、マスターキーを持つ、使用人が怪しいでしょう」,"""......Я бы предпочла не думать об этом, но слуги со своими универсальными ключами наиболее подозрительны.""","""......Eu preferia não pensar nisso, mas talvez os serviçais e suas chaves mestras sejam os mais suspeitos.""","""......I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious.""",「……雖然不願這麼想，但還是持有總鑰匙的傭人比較可疑吧。」,「……虽然不愿这么想，但还是持有总钥匙的佣人比较可疑吧。」,"""......I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious.""","""......I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious.""","""......I'd rather not think of it, but perhaps the servants with their master keys are the most suspicious."""
Ushiromiya Krauss,"""They killed the six, then left and locked the door with their master keys. ......It is a logical theory.""","""They killed the six, then left and locked the door with their master keys. ...It is a logical theory."" ","""They killed the six, then left and locked the door with their master keys. ......It is a logical theory.""",「６人を殺し、マスターキーで施錠して食堂を出た。……妥当な推理だ。」,「６人を殺し、マスターキーで施錠して食堂を出た。……妥当な推理だ」,"""Они убили шестерых, а потом ушли и заперли дверь своими универсальными ключами. ......Логичная теория.""","""Eles mataram os seis, depois foram embora, trancando a porta com suas chaves. ......É uma teoria lógica.""","""They killed the six, then left and locked the door with their master keys. ......It is a logical theory.""",「殺了 6 個人，用總鑰匙上鎖後離開餐廳。……合理的推斷呢。」,「杀了 6 个人，用总钥匙上锁后离开餐厅。……合理的推断呢。」,"""They killed the six, then left and locked the door with their master keys. ......It is a logical theory.""","""They killed the six, then left and locked the door with their master keys. ......It is a logical theory.""","""They killed the six, then left and locked the door with their master keys. ......It is a logical theory."""
Gohda Toshiro,"""E‐eeek! Th‐that's absurd!""","""E-Eeek! Th-That's absurd!"" ","""E, eeek! Th, that's absurd!""",「ひ、ひぃ！　と、とんでもありませんっ。」,「ひ、ひぃ！　と、とんでもありませんっ」,"""И... и‐и‐и! Ка... какой абсурд!""","""H‐Hiii! I‐Isso é um absurdo!""","""E‐eeek! Th‐that's absurd!""",「唏，唏！怎，怎麼會這樣？」,「唏，唏！怎，怎么会这样？」,"""E‐eeek! Th‐that's absurd!""","""E‐eeek! Th‐that's absurd!""","""E‐eeek! Th‐that's absurd!"""
,"Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit had locked the door after committing the murder and exiting the room.","Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit locked the door after committing the murder and exiting the room. ","Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit had locked the door after committing the murder and exiting the room.",食堂内に犯人が隠れている可能性がない以上、犯人は殺害後に食堂を出て、施錠したと考えるのが妥当だ。,食堂内に犯人が隠れている可能性がない以上、犯人は殺害後に食堂を出て、施錠したと考えるのが妥当だ。,"Раз преступник не мог прятаться в столовой, имеет смысл предположить, что он запер дверь после совершения убийств и выхода из комнаты.","Já que não tinha como o culpado se esconder dentro da sala de jantar, faz sentido supor que o culpado fechou a porta após cometer o assassinato e deixou o local.","Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit had locked the door after committing the murder and exiting the room.",既然餐廳內沒有藏著犯人的可能性，那麼犯人是在殺人後離開餐廳並上鎖的想法就是合理的。,既然餐厅内没有藏着犯人的可能性，那么犯人是在杀人后离开餐厅并上锁的想法就是合理的。,"Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit had locked the door after committing the murder and exiting the room.","Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit had locked the door after committing the murder and exiting the room.","Since there was no chance of the culprit hiding inside the dining hall, it made sense to assume that the culprit had locked the door after committing the murder and exiting the room."
,"It was only natural that the servants, with their master keys, would fall under suspicion.","It was only natural that the servants, with their master keys, would fall under suspicion. "," It was only natural that the servants, with their master keys, would fall under suspicion.",マスターキーを持つ使用人たちが疑われるのは当然のこと。,マスターキーを持つ使用人たちが疑われるのは当然のこと。,"Естественно, что служащие со своими универсальными ключами попадают под подозрение.","É natural que os serviçais, que carregam chaves mestras, acabem ficando sobre suspeitas.","It was only natural that the servants, with their master keys, would fall under suspicion.",擁有總鑰匙的傭人們會被懷疑也是理所當然的。,拥有总钥匙的佣人们会被怀疑也是理所当然的。,"It was only natural that the servants, with their master keys, would fall under suspicion.","It was only natural that the servants, with their master keys, would fall under suspicion.","It was only natural that the servants, with their master keys, would fall under suspicion."
,"And, sadly enough, none of the servants had an alibi.","And, sadly enough, none of the servants had an alibi. "," And, sadly enough, none of the servants had an alibi.",そして気の毒なことに、使用人たちの誰にもアリバイは存在しなかった。,そして気の毒なことに、使用人たちの誰にもアリバイは存在しなかった。,"И, что достаточно печально, ни у кого из слуг не было алиби.","E, infelizmente, nenhum dos serviçais possui álibis.","And, sadly enough, none of the servants had an alibi.",而且很不幸地，傭人們沒人擁有不在場證明。,而且很不幸地，佣人们没人拥有不在场证明。,"And, sadly enough, none of the servants had an alibi.","And, sadly enough, none of the servants had an alibi.","And, sadly enough, none of the servants had an alibi."
,"Then again, it wasn't only the servants. Everyone else lacked an alibi as well.","Then again, it wasn't only the servants. Everyone else lacked an alibi as well. "," Then again, it wasn't only the servants. Everyone else lacked an alibi as well.",もっとも、使用人に限らず、誰にもアリバイは存在しなかったのだが。,もっとも、使用人に限らず、誰にもアリバイは存在しなかったのだが。,"Опять же, не только у служащих. У всех остальных алиби тоже отсутствовали.","Mais uma vez, não são só os serviçais. Ninguém possui álibis.","Then again, it wasn't only the servants. Everyone else lacked an alibi as well.",不過也不僅限於傭人，所有人都是沒有不在場證明的。,不过也不仅限于佣人，所有人都是没有不在场证明的。,"Then again, it wasn't only the servants. Everyone else lacked an alibi as well.","Then again, it wasn't only the servants. Everyone else lacked an alibi as well.","Then again, it wasn't only the servants. Everyone else lacked an alibi as well."
