Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,But it's okay now. They're right there. Just on the other side of the fence.,But it's okay now. They're right there. Just on the other side of the fence. , But it's okay now. They're right there. Just on the other side of the fence.,しかしもういい。すぐそこにいる。この垣根の向こうにいる。,しかしもういい。すぐそこにいる。この垣根の向こうにいる。,Хотя теперь всё хорошо. Они здесь. Всего лишь по другую сторону забора.,Mas agora está tudo bem. Eles estão bem ali. Do outro lado desta cerca.,But it's okay now. They're right there. Just on the other side of the fence.,不過沒關係。他們就在那裡。在圍牆的另一邊。,不过没关系。他们就在那里。在围墙的另一边。,But it's okay now. They're right there. Just on the other side of the fence.,But it's okay now. They're right there. Just on the other side of the fence.,But it's okay now. They're right there. Just on the other side of the fence.
,I could even faintly see them through the fence.,I could even faintly see them through the fence. , I could even faintly see them through the fence.,垣根越しに、彼らの姿がうっすらと見えてさえいるのだ。,垣根越しに、彼らの姿がうっすらと見えてさえいるのだ。,Я даже слабо видела их через забор.,Eu meio que conseguia vê‐los através dela.,I could even faintly see them through the fence.,隔過圍牆，就能隱約看到他們的身影了。,隔过围墙，就能隐约看到他们的身影了。,I could even faintly see them through the fence.,I could even faintly see them through the fence.,I could even faintly see them through the fence.
,"When I ran around the fence, I found myself standing in front of a shed or something.","When I ran around the fence, I found myself standing in front of a shed or something. "," When I ran around the fence, I found myself standing in front of a shed or something.",その垣根をぐるりと回りこむと、そこは倉庫か何かの前だった。,その垣根をぐるりと回りこむと、そこは倉庫か何かの前だった。,"Обежав его, я оказалась возле сарая.",Eu corri fazendo a volta na cerca e me deparei diante de uma espécie de depósito ou galpão.,"When I ran around the fence, I found myself standing in front of a shed or something.",繞過這圍牆之後，那裡是倉庫還是什麼建築的前方。,绕过这围墙之后，那里是仓库还是什么建筑的前方。,"When I ran around the fence, I found myself standing in front of a shed or something.","When I ran around the fence, I found myself standing in front of a shed or something.","When I ran around the fence, I found myself standing in front of a shed or something."
,It must be a shed to store tools for the rose garden.,It must be a shed to store tools for the rose garden. , It must be a shed to store tools for the rose garden.,きっと、薔薇庭園の手入れをするための道具をしまってある倉庫に違いない。,きっと、薔薇庭園の手入れをするための道具をしまってある倉庫に違いない。,"Наверное, сарай, в котором хранятся принадлежности для розария.",Deve ser o depósito de ferramentas do jardim de rosas.,It must be a shed to store tools for the rose garden.,一定，是存放打理玫瑰庭園的工具的那個倉庫。,一定，是存放打理玫瑰庭园的工具的那个仓库。,It must be a shed to store tools for the rose garden.,It must be a shed to store tools for the rose garden.,It must be a shed to store tools for the rose garden.
,The three of them were standing in front of the shed.,The three of them were standing in front of the shed. , The three of them were standing in front of the shed.,その倉庫の前に、お兄ちゃんたち３人の姿があった。,その倉庫の前に、お兄ちゃんたち３人の姿があった。,Они втроём стояли перед сараем.,Os três estavam na frente do jardim.,The three of them were standing in front of the shed.,在那倉庫前面，站著哥哥他們 3 人。,在那仓库前面，站着哥哥他们 3 人。,The three of them were standing in front of the shed.,The three of them were standing in front of the shed.,The three of them were standing in front of the shed.
Ushiromiya Ange,"""Onii‐chan...!!""","""Onii-chan...!!"" ","""Onii-chan...!!""",「お兄ちゃん…！！」,「お兄ちゃん…！！」,"""Братик!..""","""Onii‐chan...!!""","""Onii‐chan...!!""",「哥哥…！！」,「哥哥…！！」,"""Onii‐chan...!!""","""Onii‐chan...!!""","""Onii‐chan...!!"""
,"I cried out, but my voice didn't reach them.{n}Even though I yelled so loudly?","I cried out, but my voice didn't reach them. Even though I yelled so loudly? ","I cried out, but my voice didn't reach them. Even though I yelled so loudly? ",そう叫ぶのだが、声が届いていない。こんなにも大声で叫んでいるのに？,そう叫ぶのだが、声が届いていない。{n}こんなにも大声で叫んでいるのに？,"Я закричала, но мой голос не достиг их ушей.{n}Даже если я крикнула так громко?","Eu gritei, mas minha voz não chegou até eles.{n}Mesmo tendo gritado tão alto?","I cried out, but my voice didn't reach them.{n}Even though I yelled so loudly?",這樣叫他，聲音也沒有傳達到。{n}明明是用這麼大的聲音叫他的？,这样叫他，声音也没有传达到。{n}明明是用这么大的声音叫他的？,"I cried out, but my voice didn't reach them.{n}Even though I yelled so loudly?","I cried out, but my voice didn't reach them.{n}Even though I yelled so loudly?","I cried out, but my voice didn't reach them.{n}Even though I yelled so loudly?"
,Something felt very wrong about all this.,Something felt very wrong about all this. ,Something felt very wrong about all this.,私はものすごい違和感を覚える。,私はものすごい違和感を覚える。,Что‐то было совершенно не так.,Tem algo muito estranho nisso.,Something felt very wrong about all this.,我感到了非常強烈的違和感。,我感到了非常强烈的违和感。,Something felt very wrong about all this.,Something felt very wrong about all this.,Something felt very wrong about all this.
,"......When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed.","...When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed. ","......When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed.",……人の声は、たとえ聞こえないふりをしたって、何かの反応が体に出てしまう。,……人の声は、たとえ聞こえないふりをしたって、何かの反応が体に出てしまう。,"......Когда люди слышат голос, даже если они притворяются, что не слышат, их тела обычно реагируют на него.","......Quando as pessoas ouvem uma vez, mesmo quando fingem que não ouviram nada, seus corpos tendem a demonstrar um leve sinal de que a notaram.","......When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed.",……人的聲音，就算是裝作沒聽到，身體也一定會有所反應。,……人的声音，就算是装作没听到，身体也一定会有所反应。,"......When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed.","......When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed.","......When people hear a voice, even when they pretend not to have heard it, their bodies tend to show some sign that they've noticed."
,"However, there was no trace of that in the three of them.","However, there was no trace of that in the three of them. "," However, there was no trace of that in the three of them.",しかし、お兄ちゃんたちには、一切、それがないのだ。,しかし、お兄ちゃんたちには、一切、それがないのだ。,Но в них не было ничего подобного.,Mas não havia sinais disso nos três.,"However, there was no trace of that in the three of them.",但是，哥哥他們完全沒有。,但是，哥哥他们完全没有。,"However, there was no trace of that in the three of them.","However, there was no trace of that in the three of them.","However, there was no trace of that in the three of them."
,"Even though I was screaming so loud, .........it truly wasn't reaching their ears.","Even though I was screaming so loud, ...it truly wasn't reaching their ears. "," Even though I was screaming so loud, ......it truly wasn't reaching their ears.",これだけ大声で叫んでいるのに、………本当の本当に、お兄ちゃんたちの耳には届いていないのだ。,これだけ大声で叫んでいるのに、………本当の本当に、お兄ちゃんたちの耳には届いていないのだ。,Хотя я кричала так громко...... мой крик действительно не достиг их ушей.,"Mesmo eu tendo gritado tão alto, .........realmente não havia chegado aos seus ouvidos.","Even though I was screaming so loud, .........it truly wasn't reaching their ears.",明明用這麼大的聲音喊過，………但真的是，沒有傳到哥哥他們的耳朵裡。,明明用这么大的声音喊过，………但真的是，没有传到哥哥他们的耳朵里。,"Even though I was screaming so loud, .........it truly wasn't reaching their ears.","Even though I was screaming so loud, .........it truly wasn't reaching their ears.","Even though I was screaming so loud, .........it truly wasn't reaching their ears."
,"The instant I understood that, ......my dash towards them slowed and came to a halt.","The instant I understood that, ...my dash towards them slowed and came to a halt. "," The instant I understood that, ......my dash towards them slowed and came to a halt.",それを理解した瞬間、……彼らに駆け寄る私の足は遅くなり、止まってしまう。,それを理解した瞬間、……彼らに駆け寄る私の足は遅くなり、止まってしまう。,Поняв...... я сразу же замедлила бег и остановилась.,"No momento em que entendi isso, ......minha corrida até eles foi interrompida.","The instant I understood that, ......my dash towards them slowed and came to a halt.",理解到這點的瞬間，……我那奔向他們的雙腳，停了下來。,理解到这点的瞬间，……我那奔向他们的双脚，停了下来。,"The instant I understood that, ......my dash towards them slowed and came to a halt.","The instant I understood that, ......my dash towards them slowed and came to a halt.","The instant I understood that, ......my dash towards them slowed and came to a halt."
,"Though we appeared to be in the same world, .........we were actually in different worlds entirely.","Though we appeared to be in the same world, ...we were actually in different worlds entirely. "," Though we appeared to be in the same world, ......we were actually in different worlds entirely.",同じ世界にいるように見えて、………私と彼らは異なる世界にいるのだ。,同じ世界にいるように見えて、………私と彼らは異なる世界にいるのだ。,Даже если мы вроде как в одном мире...... на самом деле мы в совершенно разных мирах.,"Embora aparentasse que estivéssemos no mesmo mundo, .........na verdade, estávamos em mundos completamente diferentes.","Though we appeared to be in the same world, .........we were actually in different worlds entirely.",看起來是在同一個世界，………但我和他們是身處於不同的世界中的。,看起来是在同一个世界，………但我和他们是身处于不同的世界中的。,"Though we appeared to be in the same world, .........we were actually in different worlds entirely.","Though we appeared to be in the same world, .........we were actually in different worlds entirely.","Though we appeared to be in the same world, .........we were actually in different worlds entirely."
,It was like a TV. Or was it more like ghosts...?,It was like seeing someone on TV. Or was it more like seeing a ghost...? , It was like a TV. Or was it more like ghosts...? ,例えるならテレビ。いや、亡霊…？,例えるならテレビ。いや、亡霊…？,"Напоминало телевидение. Или, скорее, призраков?..",Como uma televisão... Ou estaria mais para fantasmas...?,It was like a TV. Or was it more like ghosts...?,要舉例的話就像電視。不對，亡靈…？,要举例的话就像电视。不对，亡灵…？,It was like a TV. Or was it more like ghosts...?,It was like a TV. Or was it more like ghosts...?,It was like a TV. Or was it more like ghosts...?
,"I could see them clearly, ......but as far as they were concerned, I didn't exist.","I could see them clearly, ...but as far as they were concerned, I didn't exist. ","I could see them clearly, ......but as far as they were concerned, I didn't exist.",私にはありありと見えているが、……彼らにとって私は、いないのだ。,私にはありありと見えているが、……彼らにとって私は、いないのだ。,Я ясно видела их...... но для них меня не было.,"Eu conseguia vê‐los claramente, ......mas até onde eles tinham noção, eu não existia.","I could see them clearly, ......but as far as they were concerned, I didn't exist.",我能夠清楚地看到他們，……但對他們來說，我是不存在的。,我能够清楚地看到他们，……但对他们来说，我是不存在的。,"I could see them clearly, ......but as far as they were concerned, I didn't exist.","I could see them clearly, ......but as far as they were concerned, I didn't exist.","I could see them clearly, ......but as far as they were concerned, I didn't exist."
,"......After all, look.","...After all, look. ","......After all, look.",……だから、ほら。,……だから、ほら。,......Ведь посмотрите.,"......Afinal, veja.","......After all, look.",……所以，看吧。,……所以，看吧。,"......After all, look.","......After all, look.","......After all, look."
,"Even if I stand right in front of them, ......their eyes can't see me.","Even if I stand in front of them, ...their eyes can't see me. "," Even if I stand right in front of them, ......their eyes can't see me.",私がお兄ちゃんたちの目の前に立っても、……彼らの目に、私は映っていない。,私がお兄ちゃんたちの目の前に立っても、……彼らの目に、私は映っていない。,Хотя я стою прямо перед ними...... их глаза меня не видят.,"Mesmo se eu ficar bem na frente deles, ......seus olhos não conseguem me ver.","Even if I stand right in front of them, ......their eyes can't see me.",就算我站在哥哥他們的面前，……他們的眼中，也映不出我的身影。,就算我站在哥哥他们的面前，……他们的眼中，也映不出我的身影。,"Even if I stand right in front of them, ......their eyes can't see me.","Even if I stand right in front of them, ......their eyes can't see me.","Even if I stand right in front of them, ......their eyes can't see me."
,"If I try and touch them, will I really be able to? ......What if my hand just goes right through...","If I try and touch them, will I really be able to? ...What if my hand just went right through...? "," If I try and touch them, will I really be able to?......What if my hand just went right through...",触ったら、触れられるだろうか。……もしも、透けたら。,触ったら、触れられるだろうか。……もしも、透けたら。,"Если я попытаюсь прикоснуться к ним, у меня получится? ......Что если моя рука просто пройдёт насквозь...",Será que eu conseguiria tocá‐los se tentasse? ......E se minha mão passasse direto através deles...,"If I try and touch them, will I really be able to? ......What if my hand just goes right through...",去碰的話，能碰得到嗎？……要是，穿過去了呢？,去碰的话，能碰得到吗？……要是，穿过去了呢？,"If I try and touch them, will I really be able to? ......What if my hand just goes right through...","If I try and touch them, will I really be able to? ......What if my hand just goes right through...","If I try and touch them, will I really be able to? ......What if my hand just goes right through..."
,"I was so scared at the thought......that I could do nothing but stand there in shock, even though I was so close to them...","I was so scared at the thought...that I could do nothing but stand there in shock, even though I was so close to them... "," I was so scared at the thought......that I could do nothing but stand there in shock, even though I was so close to them...",それが怖くて、……私はこんなにも目の前なのに、呆然と立ち尽くすことしか出来なかった…。,それが怖くて、……私はこんなにも目の前なのに、呆然と立ち尽くすことしか出来なかった…。,"Эта мысль так меня напугала...... что я могла только потрясённо стоять на месте несмотря на то, что была к ним так близко...","Esse pensamento me deixou tão apavorada......que eu não consegui fazer mais nada além de permanecer em estado de choque, mesmo estando tão próxima deles...","I was so scared at the thought......that I could do nothing but stand there in shock, even though I was so close to them...",害怕於這點，……我即便就在他們面前，也只能呆呆地站在那裡…。,害怕于这点，……我即便就在他们面前，也只能呆呆地站在那里…。,"I was so scared at the thought......that I could do nothing but stand there in shock, even though I was so close to them...","I was so scared at the thought......that I could do nothing but stand there in shock, even though I was so close to them...","I was so scared at the thought......that I could do nothing but stand there in shock, even though I was so close to them..."
Ushiromiya Battler,"""Dammit...!! I don't have a clue anymore...! Someone must have snuck in from outside the island after all!! And that person massacred the Ushiromiya family!""","""Dammit...!! I don't have a clue anymore...! Someone must've snuck in from outside the island after all!! And they're massacring the Ushiromiya family!"" ","""Dammit...!! I don't have a clue anymore...! Someone must have snuck in from outside the island after all!! And that person massacred the Ushiromiya family!""",「クソッタレ…！！　もう、俺には、何が何だかわからねぇ…！　やっぱり、島の外から何者かが入り込んでるんだ！！　そしてそいつが、右代宮家を皆殺しにしてるんだ！」,「クソッタレ…！！　もう、俺には、何が何だかわからねぇ…！　やっぱり、島の外から何者かが入り込んでるんだ！！　そしてそいつが、右代宮家を皆殺しにしてるんだ！」,"""Чёрт возьми!.. Я больше ничего не понимаю!.. Всё‐таки кто‐то пробрался на остров! И этот человек уничтожил семью Уширомия!""","""Merda...!! Eu não estou entendendo mais nada...! Alguém deve mesmo ter se infiltrado na ilha!! E essa pessoa massacrou a família Ushiromiya!""","""Dammit...!! I don't have a clue anymore...! Someone must have snuck in from outside the island after all!! And that person massacred the Ushiromiya family!""",「該死的…！！我已經，完全不知道是什麼跟什麼了…！果然，是島外的什麼人上了島！！並且那傢伙，殺了右代宮家所有人！」,「该死的…！！我已经，完全不知道是什么跟什么了…！果然，是岛外的什么人上了岛！！并且那家伙，杀了右代宫家所有人！」,"""Dammit...!! I don't have a clue anymore...! Someone must have snuck in from outside the island after all!! And that person massacred the Ushiromiya family!""","""Dammit...!! I don't have a clue anymore...! Someone must have snuck in from outside the island after all!! And that person massacred the Ushiromiya family!""","""Dammit...!! I don't have a clue anymore...! Someone must have snuck in from outside the island after all!! And that person massacred the Ushiromiya family!"""
Ushiromiya Maria,"""......No matter how much we lock ourselves in, someone always gets killed. ......Uu! It's the work of a witch after all!""","""...No matter how we lock ourselves in, someone always gets killed. ...Uu-! It's the work of a witch after all!"" ","""......No matter how much we lock ourselves in, someone always gets killed. ......Uu-! It's the work of a witch after all!""",「……どんなに閉じ篭っても、必ず誰かが殺されてしまう。……うー！　やっぱりこれは魔女の仕業ー！」,「……どんなに閉じ篭っても、必ず誰かが殺されてしまう。……うー！　やっぱりこれは魔女の仕業ー！」,"""......Сколько бы мы ни запирались, кого‐нибудь всегда убивают. ......У‐у! Всё‐таки виновата ведьма!""","""......Não importa o quanto nos tranquemos, alguém sempre é morto.{n}......Uu! É mesmo obra de uma bruxa!""","""......No matter how much we lock ourselves in, someone always gets killed. ......Uu! It's the work of a witch after all!""",「……不論怎麼躲起來，都肯定有人被殺。……嗚——！果然這是魔女幹的！」,「……不论怎么躲起来，都肯定有人被杀。……呜——！果然这是魔女干的！」,"""......No matter how much we lock ourselves in, someone always gets killed. ......Uu! It's the work of a witch after all!""","""......No matter how much we lock ourselves in, someone always gets killed. ......Uu! It's the work of a witch after all!""","""......No matter how much we lock ourselves in, someone always gets killed. ......Uu! It's the work of a witch after all!"""
