Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Ange,"""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again......""","""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again..."" ","""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again......""",「そして、２５日の朝が来て、また夜になったら、それも２５日の夜……。」,「そして、２５日の朝が来て、また夜になったら、それも２５日の夜……」,"""А затем наступает утро 25‐го, и когда солнце снова садится, опять наступает ночь на 25‐е......""","""E então, a manhã do dia 25 chegaria, o sol iria se pôr novamente e seria noite do dia 25 de novo......""","""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again......""",「然後，25 日的早上來臨，再入夜的話，也還是 25 日的夜裡……」,「然后，25 日的早上来临，再入夜的话，也还是 25 日的夜里……」,"""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again......""","""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again......""","""And then, the morning of the 25th would come, and when the sun sank again, that would be nighttime on the 25th again......"""
Ushiromiya Eva,"""Exactly! You figured it out.""","""Exactly! You figured it out."" ","""Exactly! You figured it out.""",「そういうこと！　よく出来たわね。」,「そういうこと！　よく出来たわね」,"""Именно! Ты поняла.""","""Exatamente! Muito bem, você entendeu.""","""Exactly! You figured it out.""",「就是這樣！答得很好嘛。」,「就是这样！答得很好嘛。」,"""Exactly! You figured it out.""","""Exactly! You figured it out.""","""Exactly! You figured it out."""
Ushiromiya Kinzo,"""Hohoho! If only you had figured it out a little faster.""","""Hohoho! If only you had figured it out a little faster."" ","""Hohoho! If only you had figured it out a little faster.""",「ほっほっほっほ！　もう少し早く思いつくことが出来ればよかったがのぉ。」,「ほっほっほっほ！　もう少し早く思いつくことが出来ればよかったがのぉ」,"""Хо‐хо‐хо! Жаль, что ты не поняла чуть быстрее.""","""Hohoho! Se tivesse pensado nisso um pouco mais rápido.""","""Hohoho! If only you had figured it out a little faster.""",「嚯嚯嚯嚯！再早一點想出來的話就好了啊。」,「嚯嚯嚯嚯！再早一点想出来的话就好了啊。」,"""Hohoho! If only you had figured it out a little faster.""","""Hohoho! If only you had figured it out a little faster.""","""Hohoho! If only you had figured it out a little faster."""
,Grandfather laughed like Santa Claus.,Grandfather laughed like Santa Claus. ,Grandfather laughed like Santa Claus.,お祖父さまはサンタクロースのような声で笑う。,お祖父さまはサンタクロースのような声で笑う。,Дедушка засмеялся как Санта‐Клаус.,O vovô riu igual ao Papai Noel.,Grandfather laughed like Santa Claus.,爺爺的笑聲好像個聖誕老人。,爷爷的笑声好像个圣诞老人。,Grandfather laughed like Santa Claus.,Grandfather laughed like Santa Claus.,Grandfather laughed like Santa Claus.
,"Auntie Eva asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head.","Aunt Eva asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head. "," Eva oba-san asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head.",絵羽伯母さんは、答えをちゃんと思いついたのだから正解にしてあげたらと訴えたが、お祖父さまは首を横に振る。,絵羽伯母さんは、答えをちゃんと思いついたのだから正解にしてあげたらと訴えたが、お祖父さまは首を横に振る。,"Тётя Ева попросила его посчитать ответ правильным, раз в итоге я поняла, но дедушка покачал головой.","A tia Eva pediu a ele para considerar como sendo a resposta certa porque consegui descobrir no final, mas o vovô balançou a cabeça.","Auntie Eva asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head.",繪羽姑母爭辯說答案都已經想出來了應該給算正確，但是爺爺卻搖搖頭。,绘羽姑母争辩说答案都已经想出来了应该给算正确，但是爷爷却摇摇头。,"Auntie Eva asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head.","Auntie Eva asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head.","Auntie Eva asked him to count it as a right answer, since I figured it out in the end, but Grandfather shook his head."
Ushiromiya Eva,"""Come on...! Don't be such a stingy Grandpa.""","""Come on...! Don't be such a stingy Grandpa."" ","""Come on...! Don't be such a stingy Grandpa.""",「もう…！　ケチなお祖父ちゃんねぇ？」,「もう…！　ケチなお祖父ちゃんねぇ？」,"""Да ладно тебе!.. Не будь таким суровым дедушкой.""","""Qual é...?! Não seja mesquinho, vovô.""","""Come on...! Don't be such a stingy Grandpa.""",「真是的…！爺爺可真小氣啊？」,「真是的…！爷爷可真小气啊？」,"""Come on...! Don't be such a stingy Grandpa.""","""Come on...! Don't be such a stingy Grandpa.""","""Come on...! Don't be such a stingy Grandpa."""
Ushiromiya Ange,"""Still, now I've figured out how to do it. I'll get the next one right.""","""Still, now I've figured out how to do it. I'll get the next one right."" ","""Still, now I've figured out how to do it. I'll get the next one right.""",「でも、要領はわかった。次をがんばる。」,「でも、要領はわかった。次をがんばる」,"""Зато теперь я поняла, как нужно. Я отгадаю следующую.""","""Mesmo assim, agora descobri como funciona. Vou acertar na próxima.""","""Still, now I've figured out how to do it. I'll get the next one right.""",「但是，我知道要領了。下回再加油。」,「但是，我知道要领了。下回再加油。」,"""Still, now I've figured out how to do it. I'll get the next one right.""","""Still, now I've figured out how to do it. I'll get the next one right.""","""Still, now I've figured out how to do it. I'll get the next one right."""
Ushiromiya Kinzo,"""Yes, yes. That's the spirit. That's my granddaughter for you.""","""Yes, yes. That's the spirit. That's my granddaughter for you."" ","""Yes, yes. That's the spirit. That's my granddaughter for you.""",「むむ。その意気込みであるぞ。それでこそ我が孫である。」,「むむ。その意気込みであるぞ。それでこそ我が孫である」,"""Да‐да. Так держать. Как и ожидалось от моей внучки.""","""Sim, sim. É assim que se fala. Essa é a minha netinha.""","""Yes, yes. That's the spirit. That's my granddaughter for you.""",「嗯。要的就是這種氣勢。這才是我的孫女。」,「嗯。要的就是这种气势。这才是我的孙女。」,"""Yes, yes. That's the spirit. That's my granddaughter for you.""","""Yes, yes. That's the spirit. That's my granddaughter for you.""","""Yes, yes. That's the spirit. That's my granddaughter for you."""
Ushiromiya Ange,"""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!""","""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!"" ","""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!""",「ありがとう、お祖父ちゃんっ。もう大丈夫。これからはいっぱい正解するっ。」,「ありがとう、お祖父ちゃんっ。もう大丈夫。これからはいっぱい正解するっ」,"""Спасибо, дедушка! Теперь я точно готова. Я их все отгадаю!""","""Obrigada, vovô! Estou pronta agora. Vou começar a acertar agora!""","""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!""",「謝謝你，爺爺。沒關係。之後我會都答對的。」,「谢谢你，爷爷。没关系。之后我会都答对的。」,"""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!""","""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!""","""Thank you, Grandpa! I'm really ready now. I'll start getting a lot of them right!"""
Ushiromiya Kinzo,"""Yes. Give it your all. I have a truly splendid present waiting for you.""","""Yes. Give it your all. I have a truly splendid present waiting for you."" ","""Yes. Give it your all. I have a truly splendid present waiting for you.""",「うむ。がんばるが良い。お祖父ちゃんも素敵な景品を用意して待っておるぞ。」,「うむ。がんばるが良い。お祖父ちゃんも素敵な景品を用意して待っておるぞ」,"""Да. Постарайся. У меня припасён для тебя поистине велколепный подарок.""","""Sim. Dê tudo de si. Eu tenho um presente incrível esperando por você.""","""Yes. Give it your all. I have a truly splendid present waiting for you.""",「嗯。好好加油吧。爺爺會準備很棒的獎品等著你的。」,「嗯。好好加油吧。爷爷会准备很棒的奖品等着你的。」,"""Yes. Give it your all. I have a truly splendid present waiting for you.""","""Yes. Give it your all. I have a truly splendid present waiting for you.""","""Yes. Give it your all. I have a truly splendid present waiting for you."""
,"After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.","After bowing to Grandfather, I hurried off with Aunt Eva to where everyone else was gathered. ","After bowing to Grandfather, I hurried off with Eva oba-san to where everyone else was gathered.",私はお祖父さまに頭を下げてから、絵羽伯母さんと共にみんなの方へ駆け出すのだった。,私はお祖父さまに頭を下げてから、絵羽伯母さんと共にみんなの方へ駆け出すのだった。,"Поклонившись дедушке, мы с тётей Евой поспешили туда, где собрались все остальные.","Depois de me curvar para o vovô, eu corri até a tia Eva, para onde todos estavam se reunindo.","After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.",我對爺爺點了下頭，和繪羽姑母一起奔向大家那邊。,我对爷爷点了下头，和绘羽姑母一起奔向大家那边。,"After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.","After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.","After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered."
Ushiromiya Ange,"""Oh, I see. It is possible...!""","""Oh, I see. It is possible...!"" ","""Oh, I see. It is possible...!""",「あ、そうか。可能だ…！」,「あ、そうか。可能だ…！」,"""О, ясно. Возможно!..""","""Ah, entendi. É possível...!""","""Oh, I see. It is possible...!""",「啊，是這樣。有可能…！」,「啊，是这样。有可能…！」,"""Oh, I see. It is possible...!""","""Oh, I see. It is possible...!""","""Oh, I see. It is possible...!"""
Ushiromiya Eva,"""Yep, that's right. After all, there are two nights in every day.""","""Yeah, that's right. After all, there are two nights in every day."" ","""Yep, that's right. After all, there are two nights in every day.""",「そうそう。１日の間に夜って、２回あるのよね。」,「そうそう。１日の間に夜って、２回あるのよね」,"""Да, верно. Ведь в каждом дне две ночи.""","""Sim, isso mesmo. Afinal, cada dia tem duas noites.""","""Yep, that's right. After all, there are two nights in every day.""",「對對。在一天裡，夜晚是有兩回的呢。」,「对对。在一天里，夜晚是有两回的呢。」,"""Yep, that's right. After all, there are two nights in every day.""","""Yep, that's right. After all, there are two nights in every day.""","""Yep, that's right. After all, there are two nights in every day."""
Ushiromiya Ange,"""Right! December 25th starts at 0:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!""","""Right! December 25th starts at 12:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!"" ","""Right! December 25th starts at 12:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!""",「うん！　１２月２５日は真夜中の午前０時から始まる。午前０時は夜だから、それが最初の夜。それから、朝になってまた夜になっても、夜中の１２時まではまだ同じ日！」,「うん！　１２月２５日は真夜中の午前０時から始まる。午前０時は夜だから、それが最初の夜。それから、朝になってまた夜になっても、夜中の１２時まではまだ同じ日！」,"""Точно! 25 декабря начинается в 0:00. Полночь — ночное время, так что это первая ночь. Затем наступает утро и, когда снова настаёт ночь, до полуночи это всё ещё тот же день!""","""Certo! 25 de dezembro começa a meia‐noite. Meia‐noite ainda é noite, logo é a primeira noite. Então, a manhã chega e a noite cai de novo, mas ainda é o mesmo dia até bater meia‐noite!""","""Right! December 25th starts at 0:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!""",「嗯！12 月 25 日是從午夜 0 點開始的。0 點的時候是晚上，這就是第一夜。那之後，經過早上再入夜，直到午夜 12 點都是同一天！」,「嗯！12 月 25 日是从午夜 0 点开始的。0 点的时候是晚上，这就是第一夜。那之后，经过早上再入夜，直到午夜 12 点都是同一天！」,"""Right! December 25th starts at 0:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!""","""Right! December 25th starts at 0:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!""","""Right! December 25th starts at 0:00 midnight. Midnight is during the night, so that's the first night. Then, morning comes, and when night falls again, it's still the same day until midnight!"""
Ushiromiya Eva,"""Exactly. And both of those nights are nights on Christmas Day.""","""Exactly. And both of those nights are nights on Christmas Day."" ","""Exactly. And both of those nights are nights on Christmas Day.""",「そういうこと。そのどちらの夜も、確かにクリスマスの日の夜よね。」,「そういうこと。そのどちらの夜も、確かにクリスマスの日の夜よね」,"""Именно. И обе эти ночи — ночи на Рождество.""","""Exatamente. E ambas as noites são o Dia de Natal.""","""Exactly. And both of those nights are nights on Christmas Day.""",「就是這樣。其中不論哪個晚上，都確實是聖誕節那天的夜晚。」,「就是这样。其中不论哪个晚上，都确实是圣诞节那天的夜晚。」,"""Exactly. And both of those nights are nights on Christmas Day.""","""Exactly. And both of those nights are nights on Christmas Day.""","""Exactly. And both of those nights are nights on Christmas Day."""
Ushiromiya Ange,"""Eheheheheh. Am I awesome? Am I awesome...?!""","""Heheheheh. Am I awesome? Am I awesome...?!"" ","""Eheheheheh. Am I awesome? Am I awesome...?!""",「えへへへへ。縁寿すごい？　縁寿すごい…？！」,「えへへへへ。縁寿すごい？　縁寿すごい…？！」,"""Эхе‐хе‐хе‐хех. Я удивительна? Удивительна?!""","""Eheheheheh. A Ange é incrível? A Ange é incrível...?!""","""Eheheheheh. Am I awesome? Am I awesome...?!""",「嘿嘿嘿嘿。我很厲害？我很厲害…？！」,「嘿嘿嘿嘿。我很厉害？我很厉害…？！」,"""Eheheheheh. Am I awesome? Am I awesome...?!""","""Eheheheheh. Am I awesome? Am I awesome...?!""","""Eheheheheh. Am I awesome? Am I awesome...?!"""
,"With a delighted smile, Auntie Eva patted my head vigorously.","With a delighted smile, Aunt Eva patted my head vigorously. ","With a delighted smile, Eva oba-san patted my head vigorously.",絵羽伯母さんは最高の笑顔で、私の頭をいっぱい撫でてくれた。,絵羽伯母さんは最高の笑顔で、私の頭をいっぱい撫でてくれた。,С радостной улыбкой тётя Ева энергично погладила меня по голове.,"Com um sorriso de satisfação, a tia Eva fez carinho na minha cabeça.","With a delighted smile, Auntie Eva patted my head vigorously.",繪羽姑母笑逐顏開地，撫摸著我的頭。,绘羽姑母笑逐颜开地，抚摸着我的头。,"With a delighted smile, Auntie Eva patted my head vigorously.","With a delighted smile, Auntie Eva patted my head vigorously.","With a delighted smile, Auntie Eva patted my head vigorously."
Ushiromiya Kinzo,"""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing.""","""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing."" ","""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing.""",「わっはっはっは！　見事であるぞ、縁寿。難しい問題のつもりだったのに、あっさり解かれてしまったわい。」,「わっはっはっは！　見事であるぞ、縁寿。難しい問題のつもりだったのに、あっさり解かれてしまったわい」,"""Ва‐ха‐ха‐ха! Замечательно, Энджи. Я пытался сделать загадку сложной, но ты разгадала её как ни в чём не бывало.""","""Wahahaha! Muito bem, Ange. Eu tentei fazer uma pergunta difícil, mas você resolveu como se não fosse nada.""","""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing.""",「哇哈哈哈！答得漂亮，緣壽。本打算難你一把的，結果一下子就被你給解出來了。」,「哇哈哈哈！答得漂亮，缘寿。本打算难你一把的，结果一下子就被你给解出来了。」,"""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing.""","""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing.""","""Wahahaha! Well done, Ange. I tried to make it a hard question, but you solved it like it was nothing."""
Ronoue Genji,"""Congratulations, Ange‐sama. ......Here is a medal for getting the first question right.""","""Congratulations, Ange-sama. ...Here is a medal for getting the first question right."" ","""Congratulations, Ange-sama. ......Here is a medal for getting the first question right.""",「おめでとうございます、縁寿さま。……これが、第１問正解のメダルでございます。」,「おめでとうございます、縁寿さま。……これが、第１問正解のメダルでございます」,"""Поздравляю, госпожа Энджи. ......Вот медаль за первую отгаданную загадку.""","""Parabéns, Ange‐sama. ......Aqui está a sua medalha por ter acertado a primeira questão.""","""Congratulations, Ange‐sama. ......Here is a medal for getting the first question right.""",「恭喜您，緣壽小姐。……這是，答對第 1 問的金幣。」,「恭喜您，缘寿小姐。……这是，答对第 1 问的金币。」,"""Congratulations, Ange‐sama. ......Here is a medal for getting the first question right.""","""Congratulations, Ange‐sama. ......Here is a medal for getting the first question right.""","""Congratulations, Ange‐sama. ......Here is a medal for getting the first question right."""
,"Genji‐san held out a gold‐colored medal.{n}Grandfather smiled at me, urging me to take it.","Genji-san held out a gold-colored medal. Grandfather smiled at me, urging me to take it. ","Genji-san held out a gold-colored medal. Grandfather smiled at me, urging me to take it.",源次さんが金色のメダルを差し出す。受け取るが良いと、お祖父さまは微笑んだ。,源次さんが金色のメダルを差し出す。{n}受け取るが良いと、お祖父さまは微笑んだ。,"Генджи протянул медаль золотого цвета.{n}Дедушка улыбнулся мне, побуждая взять её.","O Genji‐san me entregou uma medalha cor‐de‐ouro.{n}O vovô sorriu para mim, incitando que eu a pegasse.","Genji‐san held out a gold‐colored medal.{n}Grandfather smiled at me, urging me to take it.",源次遞出了金色的紀念幣。{n}爺爺微笑著說，好好收下吧。,源次递出了金色的纪念币。{n}爷爷微笑着说，好好收下吧。,"Genji‐san held out a gold‐colored medal.{n}Grandfather smiled at me, urging me to take it.","Genji‐san held out a gold‐colored medal.{n}Grandfather smiled at me, urging me to take it.","Genji‐san held out a gold‐colored medal.{n}Grandfather smiled at me, urging me to take it."
Ushiromiya Ange,"""Th‐thank you!""","""Th-Thank you!"" ","""Th, thank you!""",「あ、ありがとうっ。」,「あ、ありがとうっ」,"""С‐спасибо!""","""O‐Obrigada!""","""Th‐thank you!""",「謝，謝謝。」,「谢，谢谢。」,"""Th‐thank you!""","""Th‐thank you!""","""Th‐thank you!"""
Ushiromiya Kinzo,"""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz.""","""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz."" ","""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz.""",「その調子で、がんばるが良い。さぁ、私の出題はおしまいだ。向こうへ行き、好きな人に話し掛けてクイズを出してもらうが良いっ。」,「その調子で、がんばるが良い。さぁ、私の出題はおしまいだ。向こうへ行き、好きな人に話し掛けてクイズを出してもらうが良いっ」,"""Продолжай в том же духе. Что ж, это вся моя загадка. Иди туда и спроси загадку у любого, кого выберешь.""","""Continue assim. Muito bem, essa foi a minha pergunta. Venha até aqui e peça a quem quiser pelo próximo quiz.""","""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz.""",「就這樣，繼續加油吧。那，我的出題就此結束了。去那邊，找喜歡的人說話讓他們出題吧。」,「就这样，继续加油吧。那，我的出题就此结束了。去那边，找喜欢的人说话让他们出题吧。」,"""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz.""","""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz.""","""Keep up the pace. Well now, that is all for my puzzle. Head over there and ask whomever you choose for a quiz."""
,"It was a heavy, gold‐colored medal.","It was a heavy, gold-colored medal. ","It was a heavy, gold-colored medal.",ずっしりと重い、金色のメダル。,ずっしりと重い、金色のメダル。,Медаль была тяжёлой и золотистой.,Era uma medalha pesada de metal.,"It was a heavy, gold‐colored medal.",沉甸甸的，金色的紀念幣。,沉甸甸的，金色的纪念币。,"It was a heavy, gold‐colored medal.","It was a heavy, gold‐colored medal.","It was a heavy, gold‐colored medal."
,"If I get a lot of these right, my pocket might burst.","If I get a lot of these right, my pocket might burst. "," If I get a lot of these right, my pocket might burst.",いっぱい正解していっぱい集めたら、ポケットが破けちゃうかも？,いっぱい正解していっぱい集めたら、ポケットが破けちゃうかも？,"Если я многое отгадаю, у меня может лопнуть карман.","Se eu conseguir muitas dessas, meus bolsos podem acabar explodindo.","If I get a lot of these right, my pocket might burst.",要是答對好多題收集很多枚的話，口袋說不定會破掉？,要是答对好多题收集很多枚的话，口袋说不定会破掉？,"If I get a lot of these right, my pocket might burst.","If I get a lot of these right, my pocket might burst.","If I get a lot of these right, my pocket might burst."
,I'm gonna get so many that I can brag about it to everyone!,I'm gonna get so many that I can brag about it to everyone! , I'm gonna get so many that I can brag about it to everyone! ,破けるくらい集めて、みんなに自慢しようっ。,破けるくらい集めて、みんなに自慢しようっ。,"Я соберу столько, чтобы можно было похвастаться перед всеми!",Vou conseguir tantas que poderei ficar me gabando delas!,I'm gonna get so many that I can brag about it to everyone!,收集到讓口袋破掉的程度，來向大家誇耀吧。,收集到让口袋破掉的程度，来向大家夸耀吧。,I'm gonna get so many that I can brag about it to everyone!,I'm gonna get so many that I can brag about it to everyone!,I'm gonna get so many that I can brag about it to everyone!
,"After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.","After bowing to Grandfather, I hurried off with Aunt Eva to where everyone else was gathered. ","After bowing to Grandfather, I hurried off with Eva oba-san to where everyone else was gathered.",私はお祖父さまに頭を下げてから、絵羽伯母さんと共にみんなの方へ駆け出すのだった。,私はお祖父さまに頭を下げてから、絵羽伯母さんと共にみんなの方へ駆け出すのだった。,"Поклонившись дедушке, мы с тётей Евой поспешили туда, где собрались все остальные.","Depois de me curvar para o vovô, eu corri até a tia Eva, para onde todos estavam se reunindo.","After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.",我對爺爺點了下頭，和繪羽姑母一起奔向大家那邊。,我对爷爷点了下头，和绘羽姑母一起奔向大家那边。,"After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.","After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered.","After bowing to Grandfather, I hurried off with Auntie Eva to where everyone else was gathered."
