Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Genji had supposedly told Kinzo of Eva's family's arrival, but he still hadn't come down. ","Genji had supposedly told Kinzo of Eva's family's arrival, but he hadn't come down yet."," Genji had supposedly told Kinzo of Eva's family's arrival, but he hadn't come down yet.",絵羽たちの到着を、源次が金蔵に伝えたはずなのだが、なかなか降りてこない。,絵羽たちの到着を、源次が金蔵に伝えたはずなのだが、なかなか降りてこない。,"Генджи якобы сказал Кинзо о прибытии семьи Евы, но тот пока так и не соизволил спуститься.","Genji supostamente tinha informado Kinzo a respeito da chegada da família de Eva, mas ele ainda não havia descido.","Genji had supposedly told Kinzo of Eva's family's arrival, but he hadn't come down yet.",雖然源次應該已將繪羽他們到訪之事報告給了金藏，但他老人家過了好久都沒下來。,虽然源次应该已将绘羽他们到访之事报告给了金藏，但他老人家过了好久都没下来。,"Genji had supposedly told Kinzo of Eva's family's arrival, but he hadn't come down yet.","Apparentemente Genji aveva comunicato a Kinzo l'arrivo della famiglia di Eva, ma non era ancora venuto a salutare gli ospiti.","Genji doveva aver comunicato a Kinzo dell'arrivo di Eva e della sua famiglia, ma non era ancora sceso dal piano di sopra...",Genji Kinzo'ya Eva'nın ailesinin geleceğini söylemişti ama Kinzo henüz aşağı inmemişti.
,"...He was probably immersed in his ""research"" and couldn't spare the time. ","...He was probably immersed in his own ""research"", and couldn't spare the time.","...He was probably immersed in his own 'research', and couldn't spare the time.",…おそらく、自分の「研究」に没頭していて、手を離す気がないのだろう。,…おそらく、自分の「研究」に没頭していて、手を離す気がないのだろう。,"Наверное, он был погружён в свои ""исследования"" и не мог выкроить свободного времени.","...Provavelmente, ele devia estar imerso em sua ""pesquisa"", e não podia perder tempo.","...He was probably immersed in his own ""research"", and couldn't spare the time.",…恐怕是在埋頭於自己的「研究」，不想放下手頭的事吧。,…恐怕是在埋头于自己的「研究」，不想放下手头的事吧。,"...He was probably immersed in his own ""research"", and couldn't spare the time.","... Probabilmente era immerso nelle sue ‘ricerche’, e non poteva sprecare tempo.","Probabilmente era immerso nelle sue ‘ricerche’, e non aveva intenzione di interromperle.","...Muhtemelen kendi ""araştırma"" işlerine dalmıştı ve zaman ayıramıyordu."
,"This often happened, so the others waited patiently for their fickle father to arrive. ","This often happened, so the others waited patiently for their fickle father to come down."," This often happened, so the others waited patiently for their fickle father to come down.",それはよくあることなので、彼らは気まぐれな父が降りてくるまでのんびり待つのだった。,それはよくあることなので、彼らは気まぐれな父が降りてくるまでのんびり待つのだった。,"Такое часто случалось, поэтому остальные терпеливо ждали, когда их сумасбродный отец, свёкор, тесть и дед в одном лице всё‐таки почтит их своим присутствием.","Isso acontecia com frequência, então os outros esperavam pacientemente pelo seu caprichoso pai vir recebê‐los.","This often happened, so the others waited patiently for their fickle father to come down.",由於這是常有的事，所以他們便悠然自得地等著隨性的父親自己下來。,由于这是常有的事，所以他们便悠然自得地等着随性的父亲自己下来。,"This often happened, so the others waited patiently for their fickle father to come down.","Questo accadeva spesso, perciò gli altri aspettarono pazientemente l'arrivo del loro volubile Padre.","Era un evento che si ripeteva spesso, perciò aspettarono pazientemente l'arrivo del loro volubile padre.","Bu sık sık oluyordu, bu yüzden diğerleri sabırla vefasız babalarının aşağı inmesini bekledi."
Ushiromiya Krauss,"""Hoh. How promising. Make sure you work hard under your father, building the skills you'll need if you want to lend him a hand soon."" ","""Hoh. That does sound promising. Study a lot at your father's, and do your best to become able to help him soon.""","""Hoh. Isn't that reliable. Do your best to study a lot from your father, and quickly become able to help him.""",「ほぅ。それは頼もしいじゃないか。お父さんのところでたくさん勉強して、早く手助けができるよう、頑張りたまえ。」,「ほぅ。それは頼もしいじゃないか。お父さんのところでたくさん勉強して、早く手助けができるよう、頑張りたまえ」,"""Хо, звучит обнадёживающе. Приложи все усилия, чтобы многому научиться у своего отца и как можно скорее начни помогать ему.""","""Hoh. Isso soa promissor. Estude bastante com o seu pai, e faça o seu melhor para segui‐lo logo.""","""Hoh. That does sound promising. Study a lot at your father's, and do your best to become able to help him soon.""",「呵。這真是有出息啊。在你父親那裡多多學習，努力早日幫上他的忙吧。」,「呵。这真是有出息啊。在你父亲那里多多学习，努力早日帮上他的忙吧。」,"""Hoh. That does sound promising. Study a lot at your father's, and do your best to become able to help him soon.""","""Hoh. Di certo è un sollievo. Fa' del tuo meglio apprendendo da tuo Padre, e presto diverrai un utile aiuto per lui.""","""Oh. Che ragazzo in gamba. Studia con diligenza sotto l'ala di tuo padre, e lavora sodo per poterlo assistere quanto prima.""","""Hoh. Kulağa umut verici geliyor. Babanın yanında çok çalış ve gelecekte ona yararlı olabilmek için elinden geleni yap."""
Ushiromiya George,"""Thank you very much. I've learned countless precious things from the many experienced people Father has introduced me to. And these were all things I could never have learned in school."" ","""Thank you very much. The mentors Father has introduced me to are providing me truly valuable study. Everything I learn is something that can't be learned in school.""","""Thank you very much. I have been able to gain truly precious study from several of Father's elders who he has introduced me to. Everything I learned was something that couldn't be learned in school.""",「ありがとうございます。今は父の紹介で、たくさんの人生の先輩方に本当に貴重な勉強をさせていただいています。そのいずれも、学校では学べないことばかりです。」,「ありがとうございます。今は父の紹介で、たくさんの人生の先輩方に本当に貴重な勉強をさせていただいています。そのいずれも、学校では学べないことばかりです」,"""Большое спасибо. Я смог почерпнуть действительно очень ценные знания у нескольких наставников отца, с которыми он меня познакомил. Всё, что я узнал, в обычных школах не изучают.""","""Muito obrigado. Os mentores aos quais meu pai me apresentou estão me proporcionando um estudo realmente valioso. Estou aprendendo coisas que não são ensinadas na escola.""","""Thank you very much. The mentors Father has introduced me to are providing me truly valuable study. Everything I learn is something that can't be learned in school.""",「謝謝您。現在經由爸的介紹，我從多位人生前輩那裡接受了十分寶貴的教導。無論哪一方面，都盡是在學校學不到的東西。」,「谢谢您。现在经由爸的介绍，我从多位人生前辈那里接受了十分宝贵的教导。无论哪一方面，都尽是在学校学不到的东西。」,"""Thank you very much. The mentors Father has introduced me to are providing me truly valuable study. Everything I learn is something that can't be learned in school.""","""Grazie mille. Sono stato capace di apprendere molte cose preziose da alcuni fratelli di mio Padre, che mi son stati presentati da lui in persona. Ciò che ho imparato è qualcosa che a scuola non verrebbe neanche insegnato.""","""Grazie mille. Ultimamente ho potuto ricavare degli insegnamenti davvero preziosi da svariati veterani pieni di esperienza, che mio padre mi ha presentato. Tutte cose che non avrei mai potuto imparare a scuola.""","""Çok teşekkür ederim. Babamın beni tanıştırdığı rehberler bana gerçekten değerli bilgiler veriyorlar. Öğrendiğim şeyler okulda öğrenilemeyecek şeyler."""
Ushiromiya Hideyoshi,"""When you're in school, it's not math and language you're learnin'. What they're really teachin' you is the right outlook and attitude for learnin' more. Once you've got that base, you can finally start a long period of study that'll last your entire life."" ","""It's not language or math you learn in school. What you study is the attitude to have towards studying. Once you form that basis, you can finally start a long period of study that'll last your entire life.""","""You learn math and language in school, right? What you really need to learn is the right attitude for learning more. Once you form that basis, you can finally start a long period of study that'll last your entire life.""",「学校で習うのは国語算数やない。モノを学ぶ姿勢と態度を学ぶんや。その基礎ができて、ようやく生涯をかけた勉強が始まるんやで。」,「学校で習うのは国語算数やない。モノを学ぶ姿勢と態度を学ぶんや。その基礎ができて、ようやく生涯をかけた勉強が始まるんやで」,"""В школе ты изучаешь математику и языки, верно? Но на деле нужно усвоить принцип и подход к тому, как усваивать знания. Только с такой основой ты наконец сможешь приступить к учёбе длиною в жизнь.""","""Não é como linguagem ou matemática, que você aprende na escola. O que você estuda é a atitude em relação ao estudo. Uma vez que você forma a base, vai começar um longo período de estudo, que vai durar a vida toda.""","""It's not language or math you learn in school. What you study is the attitude to have towards studying. Once you form that basis, you can finally start a long period of study that'll last your entire life.""",「在學校學的可不是語文數學。而是掌握學東西的姿態與態度吶。只有打好這個基礎，才算是終於開始了貫徹一生的學習吶。」,「在学校学的可不是语文数学。而是掌握学东西的姿态与态度呐。只有打好这个基础，才算是终于开始了贯彻一生的学习呐。」,"""It's not language or math you learn in school. What you study is the attitude to have towards studying. Once you form that basis, you can finally start a long period of study that'll last your entire life.""","""A scuola impari la matematica e le lingue, giusto? Ciò che serve apprendere davvero è il giusto approccio a imparare ancora di più. Una volta che consolidi questa base, puoi finalmente iniziare un lungo percorso di studio che durerà per tutta la vita.""","""Ciò che si apprende a scuola non sono la lingua e la matematica. Ma l'attitudine e l'approccio per poter imparare i concetti. Una volta che avrai consolidato le basi, partirà un apprendimento che durerà per tutta la vita.""","""Okulda öğrenilen şey dil ya da matematik değildir. Öğrendiğin şey, çalışmaya karşı sahip olman gereken tutumdur. Bu temeli oluşturduğunda, nihayet tüm hayatın boyunca sürecek uzun bir çalışma dönemine başlayabilirsin."""
Ushiromiya Hideyoshi,"""People who don't get this end up spendin' their whole lives as fools who never learn. Just gettin' full marks in math and language won't do you any good at your company!"" ","""People who don't get this will spend the rest of their lives with rocks for brains, totally unable to absorb knowledge. They might get full marks in math and language, but they'll be useless for their company!""","""People who don't get this and don't spend their whole lives learning are fools. They might get full marks in math and language, but they'll be useless for their company!""",「ここをな、勘違いしとるヤツは、生涯学べん石頭や。国語算数で満点取れても、会社じゃ役に立たへん！」,「ここをな、勘違いしとるヤツは、生涯学べん石頭や。国語算数で満点取れても、会社じゃ役に立たへん！」,"""Те же, кто ставят телегу впереди лошади — глупцы, проживающие свою жизнь, так ничему и не научившись. Даже если ты в совершенстве владеешь языками и математикой, для компании ты будешь бесполезен!""","""Aqueles incapazes de compreender isso vão passar o resto de suas vidas como ignorantes, totalmente incapazes de absorver conhecimento. Eles podem obter notas perfeitas em matemática e linguagem, mas permanecerão inúteis para suas empresas!""","""People who don't get this will spend the rest of their lives with rocks for brains, totally unable to absorb knowledge. They might get full marks in math and language, but they'll be useless for their company!""",「把這一點搞錯的傢伙，乃是一生都不會有長進的石頭腦袋吶。就算語文數學得滿分，在公司也派不上用場！」,「把这一点搞错的家伙，乃是一生都不会有长进的石头脑袋呐。就算语文数学得满分，在公司也派不上用场！」,"""People who don't get this will spend the rest of their lives with rocks for brains, totally unable to absorb knowledge. They might get full marks in math and language, but they'll be useless for their company!""","""Le persone che non lo capiscono e che non spendono la propria vita a imparare sono sciocche. Otterranno anche ottimi voti in matematica e in lingue, ma saranno inutili per le loro compagnie!""","""Chi non lo vuole capire è un cocciuto che non imparerà mai nulla nella vita. Avranno pure preso il massimo in giapponese e algebra, ma per le aziende saranno solo un peso!""","""Bunu anlamayan insanlar hayatlarının geri kalanını bilgiyi kavramaktan tamamen aciz, beyni taşlarla dolu olarak geçirirler. Matematik ve dil derslerinden tam not alabilirler ama şirketlerinde faydasız olurlar!"""
Ushiromiya Krauss,"""Indeed, that is exactly right. Hideyoshi-san, your style of education never fails to impress."" ","""Mmhm, that is exactly right. Hideyoshi‐san, your education policy is always truly excellent.""","""Hmm, that is exactly right. Hideyoshi-san, your education policy is always truly excellent.""",「ふむ、まったくその通りだよ。秀吉さんの教育方針はいつも本当にご立派ですな。」,「ふむ、まったくその通りだよ。秀吉さんの教育方針はいつも本当にご立派ですな」,"""Хм‐м, это точно. Хидэёши‐сан, твоя политика в области образования всегда была безупречна.""","""Mmhm, isso é realmente verdade. Hideyoshi‐san, sua política educacional é realmente excelente.""","""Mmhm, that is exactly right. Hideyoshi‐san, your education policy is always truly excellent.""",「嗯，一點都沒錯。秀吉妹夫的教育方針真是一直都那麼出色啊。」,「嗯，一点都没错。秀吉妹夫的教育方针真是一直都那么出色啊。」,"""Mmhm, that is exactly right. Hideyoshi‐san, your education policy is always truly excellent.""","""Hmm, hai perfettamente ragione. Hideyoshi-san, il tuo metodo di educazione è sempre eccellente.""","""Mmh, hai perfettamente ragione. Hideyoshi-san, come al solito, i tuoi principi educativi sono davvero encomiabili.""","""Mmhm, bu kesinlikle doğru. Hideyoshi-san, eğitim politikan her zaman gerçekten mükemmel."""
Ushiromiya Hideyoshi,"""George isn't quite a full man yet! He'd better always keep that in mind and embrace his studies."" ","""You're not a full man yet, George! Always keep that in mind, and embrace your studies.""","""George isn't quite a full man yet! He should always keep that in mind, and embrace his studies.""",「譲治もまだまだ半人前や！　それを常に忘れんで、勉強に励むんやで。」,「譲治もまだまだ半人前や！　それを常に忘れんで、勉強に励むんやで」,"""Джордж пока лишь наполовину состоялся как человек! Никогда не забывай этого и продолжай учиться.""","""Você ainda não é um homem completo, George! Sempre mantenha isso em mente, e abrace seus estudos.""","""You're not a full man yet, George! Always keep that in mind, and embrace your studies.""",「讓治還只是半桶水吶！得時刻不忘這點，勤奮學習才是。」,「让治还只是半桶水呐！得时刻不忘这点，勤奋学习才是。」,"""You're not a full man yet, George! Always keep that in mind, and embrace your studies.""","""George non è ancora un uomo maturo! Dovrebbe tenerlo sempre a mente, e dedicarsi a suoi studi.""","""George è ancora un giovinastro! Deve sempre tenere a mente ciò, e perseverare negli studi.""","""George hâlâ tam bir yetişkin değil! Bu dediklerimi her zaman aklında tut ve çalışmalarına odaklan."""
Ushiromiya Eva,"""Stop it, dear. George is always giving it his all. Right?"" ","""Oh, stop that, honey. George is {i:always} doing his very best. Aren't you?""","""Stop it, dear. George is a-lways giving it his all. Right?""",「よしなさいよあなた。譲治はいっつも一生懸命、頑張ってるわよぅ。ねぇ？」,「よしなさいよあなた。譲治はいっつも一生懸命、頑張ってるわよぅ。ねぇ？」,"""Перестань, дорогой. Джордж {i:полностью} отдаётся своему делу. Верно?""","""Vamos, pare com isso, querido. O George está {i:sempre} dando o melhor de si. Não é mesmo?""","""Oh, stop that, honey. George is {i:always} doing his very best. Aren't you?""",「好了啦，老公。讓治一直都有在拚命努力啦。是吧？」,「好了啦，老公。让治一直都有在拼命努力啦。是吧？」,"""Oh, stop that, honey. George is {i:always} doing his very best. Aren't you?""","""Smettila, caro. George da sempre il suo meglio. Giusto?""","""Smettila, caro. George dà {i:sempre} il massimo. Giusto?""","""Kes şunu, tatlım. George {i:her zaman} elinden gelenin en iyisini yapar. Öyle değil mi?"""
Ushiromiya Natsuhi,"""Truly admirable. I wish our Jessica would learn from him..."" ","""Truly excellent. I wish our Jessica would learn from him...""","""Truly excellent. I wish our Jessica would learn from him...""",「本当に立派ね。うちの朱志香にも爪の垢をわけてもらいたいわ…。」,「本当に立派ね。うちの朱志香にも爪の垢をわけてもらいたいわ…」,"""Действительно великолепно. Как бы мне хотелось, чтобы Джессика брала с него пример...""","""Isso é mesmo excelente. Eu gostaria que a nossa Jessica aprendesse isso com ele...""","""Truly excellent. I wish our Jessica would learn from him...""",「真是了不起啊。真想請他給我家的朱志香也分點指甲垢…」,「真是了不起啊。真想请他给我家的朱志香也分点指甲垢…」,"""Truly excellent. I wish our Jessica would learn from him...""","""Veramente eccellente. Vorrei che la nostra Jessica prendesse esempio da lui...""","""Proprio un ragazzo d'oro. Vorrei che la nostra Jessica seguisse le sue orme...""","""Gerçekten harika. Keşke bizim Jessica da ondan bir şeyler öğrenebilse..."""
Ushiromiya Jessica,"""...Sheesh. Are you still holding a grudge about that test score? I'm studying for tests the best I can. At least don't say it here. Pissing me off."" ","""...Ughhh. Are you {i:still} holding a grudge about my test scores? I said I {i:am} studying for the exams, I'm doing it my own way. You didn't have to bring it up here as well. Cram it already.""","""...Sheesh. Are you still holding a grudge about that test score? I'm studying for tests as best I can. At least don't say it here. Pissing me off.""",「…ちぇー。まぁだ、テストの結果を根に持ってるのかよ。受験勉強は私なりにやってるって。こんな席でまで言うこたねぇだろうよ。うぜーぜ。」,「…ちぇー。まぁだ、テストの結果を根に持ってるのかよ。受験勉強は私なりにやってるって。こんな席でまで言うこたねぇだろうよ。うぜーぜ」,"""...Тц. Всё ещё сердишься из‐за той оценки за контрольную? Я же готовлюсь к экзаменам изо всех сил. Хоть здесь об этом не заводи. Достало уже.""","""...Tch. Você {i:ainda} está furiosa por causa das minhas notas? Eu já disse que {i:estou} estudando para as provas, estou fazendo isso do meu próprio jeito. Você não tem que trazer esse assunto aqui à tona. Chega disso!""","""...Ughhh. Are you {i:still} holding a grudge about my test scores? I said I {i:am} studying for the exams, I'm doing it my own way. You didn't have to bring it up here as well. Cram it already.""",「…切——。還在對測驗分數耿耿於懷啊。我也有在用功複習備考的好吧。沒理由在這種場合都要提這些吧。煩死嘞。」,「…切——。还在对测验分数耿耿于怀啊。我也有在用功复习备考的好吧。没理由在这种场合都要提这些吧。烦死嘞。」,"""...Ughhh. Are you {i:still} holding a grudge about my test scores? I said I {i:am} studying for the exams, I'm doing it my own way. You didn't have to bring it up here as well. Cram it already.""","""... Sheesh. Sei ancora arrabbiata per quel voto nella verifica? Sto studiando per i test il più possibile. Almeno non parlarne qui. Mi dà fastidio.""","""...Uffa. Ce l'hai {i:ancora} con me per quel voto nella verifica? Ho detto che studierò per i test a modo mio. Non avevi detto nulla finché non ci siamo seduti, però! Che rottura.""","""...Ughhh. Sınav sonuçlarımla ilgili {i:hâlâ} kin mi tutuyorsun? Sınavlara çalıştığımı söyledim, ve bunu kendi tarzımda yapıyorum. Konuyu burada dile getirmene gerek yoktu. Beni sinir ediyorsun."""
