Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Kinzo laughed cheerily. Beato, who sat next to Battler, was also laughing merrily. ","Kinzo laughed cheerily.{n}Beato, who sat next to Battler, was also laughing merrily.","Kinzo laughed cheerily. Beato, who sat next to Battler, was also laughing merrily.",金蔵は上機嫌に笑う。ベアトも戦人と席を並べ、朗らかに笑っていた。,金蔵は上機嫌に笑う。{n}ベアトも戦人と席を並べ、朗らかに笑っていた。,"Кинзо бодро засмеялся.{n}Беато, сидящая рядом с Баттлером, тоже весело смеялась.","Kinzo riu muito animado.{n}Beato, quem estava sentada ao lado de Battler, também estava rindo em total alto‐astral.","Kinzo laughed cheerily.{n}Beato, who sat next to Battler, was also laughing merrily.",金藏高興地笑著。{n}貝阿朵和戰人坐在一旁，也開朗地笑了。,金藏高兴地笑着。{n}贝阿朵和战人坐在一旁，也开朗地笑了。,"Kinzo laughed cheerily.{n}Beato, who sat next to Battler, was also laughing merrily.","Kinzo rise di gusto. Anche Beato, che sedeva al fianco di Battler, rideva felicemente.","Kinzo laughed cheerily.{n}Beato, who sat next to Battler, was also laughing merrily.","Kinzo laughed cheerily.{n}Beato, who sat next to Battler, was also laughing merrily."
,"Ange stood all alone by the window, ...staring at the others and trying to figure out what sort of relationship the witch of the portrait and her grandfather had. ","Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait had with her grandfather."," Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait and her grandfather had.",縁寿は窓際にぽつんと立ち、……あの肖像画の魔女が、お祖父さまとどういう関係なのか理解しようと、じっと様子を凝視していた。,縁寿は窓際にぽつんと立ち、……あの肖像画の魔女が、お祖父さまとどういう関係なのか理解しようと、じっと様子を凝視していた。,"Энджи, совсем одна стоящая у окна, ......смотрела на остальных и пыталась понять, что связывает ведьму с портрета и её дедушку.","Ange ficou sozinha, próxima da janela, ......encarando eles e tentando entender que tipo de relação a bruxa do retrato teve com o seu avô.","Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait had with her grandfather.",緣壽孤零零地站在窗邊，……為了理解那個肖像畫中的魔女到底和爺爺是什麼關係，而注視著大家的舉動。,缘寿孤零零地站在窗边，……为了理解那个肖像画中的魔女到底和爷爷是什么关系，而注视着大家的举动。,"Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait had with her grandfather.",Ange stava tutta sola accanto alla finestra... guardando gli altri e cercando di immaginare che razza di relazione avessero la strega del ritratto e suo Nonno.,"Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait had with her grandfather.","Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait had with her grandfather."
,There was a knock on the door. ,There was a knock on the door., There was a knock on the door.,ドンドンとノックがある。,ドンドンとノックがある。,Тут в дверь постучали.,Ouviu‐se uma batida na porta.,There was a knock on the door.,這時傳來了咚咚的敲門聲。,这时传来了咚咚的敲门声。,There was a knock on the door.,Qualcuno bussò alla porta.,There was a knock on the door.,There was a knock on the door.
Ushiromiya Kinzo,"""Is that you, Genji? Come in!"" ","""Is that you, Genji? Come in!""","""Is that you, Genji? Come in!""",「源次か？　入るが良い！」,「源次か？　入るが良い！」,"""Это ты, Генджи? Входи!""","""É você, Genji? Pode entrar!""","""Is that you, Genji? Come in!""",「源次嗎？進來吧！」,「源次吗？进来吧！」,"""Is that you, Genji? Come in!""","""Sei tu, Genji? Entra!""","""Is that you, Genji? Come in!""","""Is that you, Genji? Come in!"""
Ronoue Genji,"""...Pardon the intrusion. Krauss-sama and Natsuhi-sama are here."" ","""......Pardon the intrusion. Krauss‐sama and Natsuhi‐sama are here.""","""......Pardon the intrusion. Krauss-sama and Natsuhi-sama are here.""",「……失礼致します。蔵臼さまと夏妃さまがお越しでございます。」,「……失礼致します。蔵臼さまと夏妃さまがお越しでございます」,"""......Прошу прощения. Пришли господин Краусс и госпожа Нацухи.""","""......Desculpe atrapalhá‐los. O Krauss‐sama e a Natsuhi‐sama estão aqui.""","""......Pardon the intrusion. Krauss‐sama and Natsuhi‐sama are here.""",「……打擾了。藏臼先生和夏妃夫人光臨。」,「……打扰了。藏臼先生和夏妃夫人光临。」,"""......Pardon the intrusion. Krauss‐sama and Natsuhi‐sama are here.""","""... Chiedo scusa per l'interruzione. Krauss-sama e Natsuhi-sama sono qui.""","""......Pardon the intrusion. Krauss‐sama and Natsuhi‐sama are here.""","""......Pardon the intrusion. Krauss‐sama and Natsuhi‐sama are here."""
Ushiromiya Krauss,"""Father...oh, and Battler-kun's here too."" ","""Father—oh, and Battler‐kun's here too.""","""Father...oh, and Battler-kun's here too.""",「お父さん、おぉ、戦人くんも一緒かね。」,「お父さん、おぉ、戦人くんも一緒かね」,"""Отец... о, и Баттлер здесь.""","""Pai — ora, o Battler‐kun também está aqui.""","""Father—oh, and Battler‐kun's here too.""",「父親，哦哦，戰人君也一起啊。」,「父亲，哦哦，战人君也一起啊。」,"""Father—oh, and Battler‐kun's here too.""","""Padre... oh, c'è anche Battler-kun.""","""Father—oh, and Battler‐kun's here too.""","""Father—oh, and Battler‐kun's here too."""
Ushiromiya Natsuhi,"""It has been some time, {f:5:Beatrice}-san. Has there been any news?"" ","""It has been some time, {f:5:Beatrice}‐san. Has there been any news?""","""It has been some time, Beatrice-san. Has there been any news?""",「ご無沙汰しております、ベアトリーチェさん。御変わりはありませんか？」,「ご無沙汰しております、ベアトリーチェさん。御変わりはありませんか？」,"""Давно не виделись, {f:5:Беатриче}. Что нового?""","""Já faz um longo tempo, {f:5:Beatrice}‐san. Alguma novidade?""","""It has been some time, {f:5:Beatrice}‐san. Has there been any news?""",「久疏問候，貝阿朵莉切小姐。您可有什麼變化？」,「久疏问候，贝阿朵莉切小姐。您可有什么变化？」,"""It has been some time, {f:5:Beatrice}‐san. Has there been any news?""","""È passato un bel po', Beatrice-san. Ci sono novità?""","""It has been some time, {f:5:Beatrice}‐san. Has there been any news?""","""It has been some time, {f:5:Beatrice}‐san. Has there been any news?"""
{f:5:Beatrice},"""I'm just the way I used to be. Come on, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down."" ","""I'm just the way I used to be. Come, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""","""I'm just the way I used to be. Come on, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""",「相変わらずであるわ。さぁ、座れ座れ。縁寿も、どうしてそんな窓際にいるというのか。こっちへ来て座るがいい。」,「相変わらずであるわ。さぁ、座れ座れ。縁寿も、どうしてそんな窓際にいるというのか。こっちへ来て座るがいい」,"""Всё так же, как всегда. Ну же, садитесь. И, Энджи, что ты стоишь у окна? Садись.""","""Continuo como sempre. Vamos, sentem‐se. E Ange, por que está parada ao lado da janela? Venha se sentar com a gente.""","""I'm just the way I used to be. Come, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""",「還是老樣子啦。來，坐下坐下。緣壽也是，為什麼站在窗邊啊？過來坐吧。」,「还是老样子啦。来，坐下坐下。缘寿也是，为什么站在窗边啊？过来坐吧。」,"""I'm just the way I used to be. Come, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""","""Niente di nuovo. Avanti, sedetevi. E Ange, perché stai lì tutta sola alla finestra? Vieni a sederti qui.""","""I'm just the way I used to be. Come, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""","""I'm just the way I used to be. Come, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down."""
Ushiromiya Battler,"""Ange, come over here."" ","""Ange. Come on over.""","""Ange. Come over here.""",「縁寿。こっちにおいで。」,「縁寿。こっちにおいで」,"""Энджи, иди сюда.""","""Ange, vem aqui.""","""Ange. Come on over.""",「緣壽。坐這兒來。」,「缘寿。坐这儿来。」,"""Ange. Come on over.""","""Ange. Vieni qui.""","""Ange. Come on over.""","""Ange. Come on over."""
Ushiromiya Ange,"""...I'll just watch from here."" ",""".........I'll just watch from here.""","""......I'll just watch from here.""",「………ここで見てるからいい。」,「………ここで見てるからいい」,"""......Я посмотрю отсюда.""",""".........Ficarei vendo daqui.""",""".........I'll just watch from here.""",「………我在這裡看著就行了。」,「………我在这里看着就行了。」,""".........I'll just watch from here.""","""... Guardo da qui.""",""".........I'll just watch from here.""",""".........I'll just watch from here."""
,"Ange grasped the candy she had gotten from Beato tightly, and with a gaze that was still wary, she continued to stare. ","Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare.","Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare.",縁寿は、ベアトにもらった飴玉を握り締めて、まだ警戒を解かない眼差しで、じっと凝視を続けている。,縁寿は、ベアトにもらった飴玉を握り締めて、まだ警戒を解かない眼差しで、じっと凝視を続けている。,"Энджи крепко сжала конфету, которую ей дала Беато, и продолжила смотреть пристально и осторожно.","Ange segurou com força a bala que havia ganhado de Beato e, junto a um olhar de cautela, ela continuou a observá‐los.","Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare.",緣壽緊握著貝阿朵給的糖果，用還未解除警戒的眼光，繼續凝視著。,缘寿紧握着贝阿朵给的糖果，用还未解除警戒的眼光，继续凝视着。,"Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare.","Ange strinse la caramella ricevuta da Beato, e con sguardo diffidente continuò ad osservare.","Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare.","Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare."
,"Genji offered her a chair, but Ange just shook her head. ","Genji offered her a chair, but Ange just shook her head."," Genji offered her a chair, but Ange just shook her head.",源次が椅子を勧めるが、縁寿は首を横に振るだけだった。,源次が椅子を勧めるが、縁寿は首を横に振るだけだった。,"Генджи предложил ей стул, но она только покачала головой.","Genji a ofereceu uma cadeira, mas Ange apenas balançou a cabeça.","Genji offered her a chair, but Ange just shook her head.",源次搬來了椅子，但緣壽也只是搖搖頭。,源次搬来了椅子，但缘寿也只是摇摇头。,"Genji offered her a chair, but Ange just shook her head.","Genji le offrì una sedia, ma Ange scosse la testa.","Genji offered her a chair, but Ange just shook her head.","Genji offered her a chair, but Ange just shook her head."
Ushiromiya Kinzo,"""Let her do as she pleases. Come, Krauss, Natsuhi, and have a seat as well."" ","""Let her do as she pleases. Come, Krauss, Natsuhi, and sit.""","""Let her do as she pleases. Come, Krauss, Natsuhi, and sit.""",「好きにさせてやりなさい。さぁ、蔵臼も夏妃もそこに座るがいい。」,「好きにさせてやりなさい。さぁ、蔵臼も夏妃もそこに座るがいい」,"""Пусть делает как угодно. Краусс, Нацухи, садитесь.""","""Deixe‐a fazer o que quiser. Vamos, Krauss, Natsuhi, sentem‐se.""","""Let her do as she pleases. Come, Krauss, Natsuhi, and sit.""",「就隨她便吧。來，藏臼和夏妃坐下吧。」,「就随她便吧。来，藏臼和夏妃坐下吧。」,"""Let her do as she pleases. Come, Krauss, Natsuhi, and sit.""","""Falle fare come vuole. Avanti, Krauss, Natsuhi, sedetevi.""","""Let her do as she pleases. Come, Krauss, Natsuhi, and sit.""","""Let her do as she pleases. Come, Krauss, Natsuhi, and sit."""
Ushiromiya Battler,"""...Is it something important? I guess Ange and I should leave."" ","""......Is it something important? I guess Ange and I should leave.""","""......Is it something important? I guess Ange and I should leave.""",「……何か重要な話でも？　俺と縁寿は席を外した方がいいかな。」,「……何か重要な話でも？　俺と縁寿は席を外した方がいいかな」,"""......Что‐то важное? Наверное, нам с Энджи лучше уйти.""","""......É algo importante? Acho melhor a Ange e eu sairmos.""","""......Is it something important? I guess Ange and I should leave.""",「……有什麼重要的話要談麼？我和緣壽是不是該離席一下？」,「……有什么重要的话要谈么？我和缘寿是不是该离席一下？」,"""......Is it something important? I guess Ange and I should leave.""","""... È qualcosa di importante? Credo che io e Ange dovremmo andarcene.""","""......Is it something important? I guess Ange and I should leave.""","""......Is it something important? I guess Ange and I should leave."""
{f:5:Beatrice},"""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?"" ","""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?""","""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?""",「おいおい、そなたが帰ったら妾は誰に相槌を打たせればいいというのだ…！　金蔵、戦人がいても構わぬであろう？」,「おいおい、そなたが帰ったら妾は誰に相槌を打たせればいいというのだ…！　金蔵、戦人がいても構わぬであろう？」,"""Эй, если ты уйдёшь, кто поддержит меня?! Кинзо, ты же не против, если Баттлер останется?""","""Ei, se sair, quem vai concordar com tudo para eu poder fingir que também estou prestando atenção...?! Kinzo, se importa se o Battler ficar aqui?""","""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?""",「喂喂，汝回去了，誰來給妾身幫腔啊…？！金藏，戰人在沒關係的吧？」,「喂喂，汝回去了，谁来给妾身帮腔啊…？！金藏，战人在没关系的吧？」,"""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?""","""Ehi, se ve ne andate, chi mi supporterà qui...?! Kinzo, non t'importa se Battler resta, vero?""","""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?""","""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?"""
Ushiromiya Kinzo,"""I have nothing to hide. I care not."" ","""I have nothing to hide. I do not mind.""","""I have nothing to hide. I do not mind.""",「隠す話でもない。構わぬ。」,「隠す話でもない。構わぬ」,"""Мне нечего скрывать. Я не возражаю.""","""Eu não tenho nada a esconder. Não me importo.""","""I have nothing to hide. I do not mind.""",「不是什麼秘密談話。沒關係。」,「不是什么秘密谈话。没关系。」,"""I have nothing to hide. I do not mind.""","""Non ho nulla da nascondere. Non ci faccio caso.""","""I have nothing to hide. I do not mind.""","""I have nothing to hide. I do not mind."""
