Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Letting out a deep sigh, I flung the covers off me and got up.","Letting out a deep sigh, I stumbled to my feet. "," Letting out a deep sigh, I stumbled to my feet.",はぁっと深く溜息を漏らしてから、がばっと起き上がる。,はぁっと深く溜息を漏らしてから、がばっと起き上がる。,"Глубоко вздохнув, я поднялся на ноги.","Suspirando profundamente, eu me descobri, jogando as cobertas para os pés da cama, e me levantei.","Letting out a deep sigh, I flung the covers off me and got up.",“哈啊”地深深嘆了一口氣後，我猛地坐起了身。,“哈啊”地深深叹了一口气后，我猛地坐起了身。,"Letting out a deep sigh, I flung the covers off me and got up.","Letting out a deep sigh, I flung the covers off me and got up.","Letting out a deep sigh, I flung the covers off me and got up."
,"With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier.","With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier. "," With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier.",窓が鎧戸のせいで、ほとんど明かりが入ってこなくて、相変わらず薄暗かった。,窓が鎧戸のせいで、ほとんど明かりが入ってこなくて、相変わらず薄暗かった。,"Опущенные на окнах ставни почти не пропускали свет, и в комнате было всё так же тускло.","Com as venezianas fechando as janelas, praticamente não entrava luz no quarto, e continuava mal‐iluminado, assim como antes.","With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier.",由於關著百葉窗，所以從窗戶幾乎進不來多少亮光，房中依然一片昏暗。,由于关着百叶窗，所以从窗户几乎进不来多少亮光，房中依然一片昏暗。,"With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier.","With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier.","With the shutters down on the windows, there was almost no light getting in, and the room was as dim as it had been earlier."
,"Though even if the shutters hadn't been down, there's no way that this dull weather would have let in enough sun to make this a pleasant morning.","Though, even without the shutters, there's no way this dull weather would let in enough sun to make this a pleasant morning. "," Though even if the shutters weren't down, there's no way that this dull weather would let in enough sun to make this a pleasant morning.",仮に鎧戸がなかったとしても、相変わらずの天気で、快適な朝に相応しい太陽は、到底拝めなかったに違いないが。,仮に鎧戸がなかったとしても、相変わらずの天気で、快適な朝に相応しい太陽は、到底拝めなかったに違いないが。,"Хотя, даже не будь ставни опущены, через такую пасмурную погоду всё равно не пробилось бы достаточно солнца для того, чтобы утро стало приятным.","Embora, mesmo que elas estivessem abertas, não havia como esse clima maçante permitir que entrasse sol o bastante para deixar a manhã mais agradável.","Though even if the shutters hadn't been down, there's no way that this dull weather would have let in enough sun to make this a pleasant morning.",不過，即便沒有百葉窗，就憑這老樣子的天氣，我肯定是沒可能看得到，與舒爽的早晨正相配的太陽的。,不过，即便没有百叶窗，就凭这老样子的天气，我肯定是没可能看得到，与舒爽的早晨正相配的太阳的。,"Though even if the shutters hadn't been down, there's no way that this dull weather would have let in enough sun to make this a pleasant morning.","Though even if the shutters hadn't been down, there's no way that this dull weather would have let in enough sun to make this a pleasant morning.","Though even if the shutters hadn't been down, there's no way that this dull weather would have let in enough sun to make this a pleasant morning."
,"My cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping.","The cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping. "," The cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping.",いとこたちは、相変わらず布団の中で丸くなっていて、鳴り響く電子音など気にもせず、熟睡している。,いとこたちは、相変わらず布団の中で丸くなっていて、鳴り響く電子音など気にもせず、熟睡している。,"Кузены по‐прежнему крепко спали в своих постелях, не обращая внимания на звуковой сигнал.",Meus primos ainda estavam enrolados em suas cobertas; eles pareciam estar dormindo e sequer perceberam seja lá o que for que estivesse apitando.,"My cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping.",堂兄妹們都還依然縮在被窩裡，完全不在意吵吵著的電子音地睡得很熟。,堂兄妹们都还依然缩在被窝里，完全不在意吵吵着的电子音地睡得很熟。,"My cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping.","My cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping.","My cousins were still wrapped up in their beds, sound asleep and taking no notice whatsoever of that beeping."
,"Normally, once any one person gets up, the others tend to automatically follow...","Normally, once any one person gets up, the others tend to automatically follow... "," Normally, once any one person gets up, the others tend to automatically follow...",普通、誰か一人が起き出すと、みんなも連鎖的にもぞもぞと起き出すもんなんだけどな…。,普通、誰か一人が起き出すと、みんなも連鎖的にもぞもぞと起き出すもんなんだけどな…。,"Обычно, когда один встаёт, остальные автоматически делают то же самое...","Normalmente, quando uma pessoa levanta, as outras tendem a segui‐la automaticamente...","Normally, once any one person gets up, the others tend to automatically follow...",一般一旦有隨便哪個人起床了，大家便會出現連鎖反應，一個個慢吞吞地起來…，,一般一旦有随便哪个人起床了，大家便会出现连锁反应，一个个慢吞吞地起来…，,"Normally, once any one person gets up, the others tend to automatically follow...","Normally, once any one person gets up, the others tend to automatically follow...","Normally, once any one person gets up, the others tend to automatically follow..."
,"......Annoyed that the Law of Consecutive Summer Camp Awakenings that I'd come up with had just been broken, I drowsily searched for the source of the sound.","...Annoyed that this ""law of serial summer camp awakenings"" that I'd made up had been broken, I searched for the source of the sound. ","......Annoyed that this 'law of serial summer camp awakenings' that I'd just made up had been broken, I searched for the source of the sound.",……俺が勝手に決めていた法則、林間学校連鎖起床の法則が破られ、憮然としながら音源を捜す。,……俺が勝手に決めていた法則、林間学校連鎖起床の法則が破られ、憮然としながら音源を探す。,"......Огорчившись тому, что выведенный мной закон 'массового пробуждения в летнем лагере' разрушен, я начал искать источник звука.","......Irritado porque a Lei dos Consecutivos Despertares do Acampamento de Verão que eu participei havia sido quebrada, eu sonolentamente procurei pela origem do som.","......Annoyed that the Law of Consecutive Summer Camp Awakenings that I'd come up with had just been broken, I drowsily searched for the source of the sound.",……的我自己定的法則，林間學校連鎖起床的法則被事實打破，只好一臉不爽地找起了聲源。,……的我自己定的法则，林间学校连锁起床的法则被事实打破，只好一脸不爽地找起了声源。,"......Annoyed that the Law of Consecutive Summer Camp Awakenings that I'd come up with had just been broken, I drowsily searched for the source of the sound.","......Annoyed that the Law of Consecutive Summer Camp Awakenings that I'd come up with had just been broken, I drowsily searched for the source of the sound.","......Annoyed that the Law of Consecutive Summer Camp Awakenings that I'd come up with had just been broken, I drowsily searched for the source of the sound."
,I could hear it coming from a wristwatch set on a table.,I could hear it coming from a wristwatch set on a table. , I could hear it coming from a wristwatch set on a table.,テーブルの上に置かれた、腕時計から聞こえているものだった。,テーブルの上に置かれた、腕時計から聞こえているものだった。,Он исходил от наручных часов на столе.,Eu pude ouvi‐lo vindo de um relógio de pulso que estava sobre a mesa.,I could hear it coming from a wristwatch set on a table.,原來聲音是來自放在桌上的手表。,原来声音是来自放在桌上的手表。,I could hear it coming from a wristwatch set on a table.,I could hear it coming from a wristwatch set on a table.,I could hear it coming from a wristwatch set on a table.
,"Judging by the style of the watch, it was probably George‐aniki's.","Judging by the style of the watch, it was probably George-aniki's. "," Judging by the style of the watch, it was probably George-aniki's.",時計のセンスからして、譲治の兄貴のに違いない。,時計のセンスからして、譲治の兄貴のに違いない。,"Судя по стилю, они, наверное, Джорджа.","Julgando pelo estilo do relógio, provavelmente era do George‐aniki.","Judging by the style of the watch, it was probably George‐aniki's.",從表的款式上看，無疑是讓治大哥的東西。,从表的款式上看，无疑是让治大哥的东西。,"Judging by the style of the watch, it was probably George‐aniki's.","Judging by the style of the watch, it was probably George‐aniki's.","Judging by the style of the watch, it was probably George‐aniki's."
,"Taking a random guess, I pushed a small button on the side of it, and the sound stopped.","Anyway, when I randomly pushed a small button on the side of it, the sound stopped. "," Anyway, when I randomly pushed a small button on the side of it, the sound stopped.",とりあえず、側面に付いている小さなボタンを適当に押したら、音は収まった。,とりあえず、側面に付いている小さなボタンを適当に押したら、音は収まった。,"Так или иначе, когда я наугад нажал на маленькую кнопку сбоку, сигнал прекратился.","Dando um chute no escuro, eu empurrei um pequeno botão que ficava na lateral e o som parou.","Taking a random guess, I pushed a small button on the side of it, and the sound stopped.",我連忙隨便按了下表側面的小按鈕，它就不響了。,我连忙随便按了下表侧面的小按钮，它就不响了。,"Taking a random guess, I pushed a small button on the side of it, and the sound stopped.","Taking a random guess, I pushed a small button on the side of it, and the sound stopped.","Taking a random guess, I pushed a small button on the side of it, and the sound stopped."
,"Apparently, it had been set for seven in the morning.{n}........Is it already seven?","Apparently, it had been set for 7:00 in the morning. ......Is it already 7:00? "," Apparently, it had been set for 7:00 in the morning.........Is it already 7:00? ",朝７時にセットしていたらしい。………もう、７時か。,朝７時にセットしていたらしい。{n}………もう、７時か。,"По‐видимому, он был установлен на 7:00.{n}........Уже семь утра?",Aparentemente estava programado para às sete da manhã.{n}........Já são sete horas?,"Apparently, it had been set for seven in the morning.{n}........Is it already seven?",好像是設定在了早上 7 點。{n}………已經，7 點了麼？,好像是设定在了早上 7 点。{n}………已经，7 点了么？,"Apparently, it had been set for seven in the morning.{n}........Is it already seven?","Apparently, it had been set for seven in the morning.{n}........Is it already seven?","Apparently, it had been set for seven in the morning.{n}........Is it already seven?"
,"Sorry, but I really don't feel like I slept at all......","Sorry, but I really don't feel like I slept at all... ","Sorry, but I really don't feel like I slept at all......",悪いが、まるで寝た気がしない……。,悪いが、まるで寝た気がしない……。,"Извините, но я совсем не чувствую, что спал......","Desculpa, mas não sinto que dormi tudo isso......","Sorry, but I really don't feel like I slept at all......",不好意思啊，我簡直感覺還沒睡過……。,不好意思啊，我简直感觉还没睡过……。,"Sorry, but I really don't feel like I slept at all......","Sorry, but I really don't feel like I slept at all......","Sorry, but I really don't feel like I slept at all......"
,Playing cards had been left on the table as though they had stopped mid‐game.,Playing cards were left on the table as though they had stopped mid-game. , Playing cards were left on the table as though they had stopped mid-game.,テーブルの上にはトランプのカードが、遊んでいたままの状態で残されている。,テーブルの上にはトランプのカードが、遊んでいたままの状態で残されている。,"На столе остались игральные карты, будто они остановились в середине игры.","Cartas de um jogo estavam espalhadas pela mesa, como se eles tivessem interrompido a partida na metade.",Playing cards had been left on the table as though they had stopped mid‐game.,桌上的撲克牌，保持著昨晚他們玩時的原樣。,桌上的扑克牌，保持着昨晚他们玩时的原样。,Playing cards had been left on the table as though they had stopped mid‐game.,Playing cards had been left on the table as though they had stopped mid‐game.,Playing cards had been left on the table as though they had stopped mid‐game.
,......The game looked like sevens.,...The game had probably been sevens. ,......The game had probably been sevens.,……これは多分、七並べだろうな。,……これは多分、七並べだろうな。,"......Возможно, играли в семёрку.",......Parecia ser dominó de baralho.,......The game looked like sevens.,……這個多半是排七接龍吧。,……这个多半是排七接龙吧。,......The game looked like sevens.,......The game looked like sevens.,......The game looked like sevens.
Ushiromiya Battler,""".................................""","""..............."" ","""..................""",「……………………………。」,「……………………………」,"""..................""",""".................................""",""".................................""",「……………………………」,「……………………………」,""".................................""",""".................................""","""................................."""
,"Dammit, ......I've got a piercing headache.","Dammit, ...I've got this piercing headache. ","Dammit, ......I've got this piercing headache.",くそ、……頭痛で頭がキリキリしやがる。,くそ、……頭痛で頭がキリキリしやがる。,Проклятье...... эта пронзительная головная боль...,"Merda, ......ainda estou com uma dor perfurante na cabeça.","Dammit, ......I've got a piercing headache.",可惡，……頭昏腦脹，腦袋一陣陣地刺痛。,可恶，……头昏脑胀，脑袋一阵阵地刺痛。,"Dammit, ......I've got a piercing headache.","Dammit, ......I've got a piercing headache.","Dammit, ......I've got a piercing headache."
,What the hell was all that last night?,What the hell happened last night? , What the hell happened last night?,昨夜は一体、何だったんだ。,昨夜は一体、何だったんだ。,Что только было прошлой ночью?,Mas que merda foi essa última noite?,What the hell was all that last night?,昨晚到底怎麼回事啊？,昨晚到底怎么回事啊？,What the hell was all that last night?,What the hell was all that last night?,What the hell was all that last night?
,......That mountain of gold and the subsequent argument between our parents...it all feels like a bad dream...,...That mountain of gold and the subsequent argument between the relatives...all feel like a bad dream... ,......That mountain of gold and the subsequent argument between the relatives...it all feels like a bad dream...,……あの黄金の山も、その後の親族の罵り合いも、…全ては悪い夢のようだ…。,……あの黄金の山も、その後の親族の罵り合いも、…全ては悪い夢のようだ…。,......Та гора золота и последующий спор между родственниками... напоминают дурной сон...,......Aquela montanha de ouro e a subsequente argumentação entre nossos pais...parece que foi tudo um sonho ruim...,......That mountain of gold and the subsequent argument between our parents...it all feels like a bad dream...,……那座金山也好，之後的親族們的對罵也好，…全都像是一場噩夢…。,……那座金山也好，之后的亲族们的对骂也好，…全都像是一场噩梦…。,......That mountain of gold and the subsequent argument between our parents...it all feels like a bad dream...,......That mountain of gold and the subsequent argument between our parents...it all feels like a bad dream...,......That mountain of gold and the subsequent argument between our parents...it all feels like a bad dream...
Ushiromiya Battler,"""............So stupid...""","""......So stupid..."" ",""".........So stupid...""",「…………馬鹿馬鹿しい…。」,「…………馬鹿馬鹿しい…」,""".........Так глупо...""","""............Tão estúpido...""","""............So stupid...""",「…………傻透了…」,「…………傻透了…」,"""............So stupid...""","""............So stupid...""","""............So stupid..."""
,Breakfast normally starts at eight.{n}......Now isn't a bad time to start getting up and getting dressed.,Breakfast normally came at 8:00. ......Now wasn't a bad time to start getting up and getting dressed. ,Breakfast normally came at 8:00.......Now wasn't a bad time to start getting up and getting dressed.,朝食は普段なら８時だ。……そろそろ起きて、身支度を始めても悪い時間ではない。,朝食は普段なら８時だ。{n}……そろそろ起きて、身支度を始めても悪い時間ではない。,Завтрак обычно начинается в 8:00.{n}......Сейчас подходящее время вставать и одеваться.,O café da manhã normalmente começa às oito.{n}......Não é uma hora ruim para começar a levantar e me vestir.,Breakfast normally starts at eight.{n}......Now isn't a bad time to start getting up and getting dressed.,早餐一般是在 8 點。{n}……差不多是時候開始整理服裝儀容了。,早餐一般是在 8 点。{n}……差不多是时候开始整理服装仪容了。,Breakfast normally starts at eight.{n}......Now isn't a bad time to start getting up and getting dressed.,Breakfast normally starts at eight.{n}......Now isn't a bad time to start getting up and getting dressed.,Breakfast normally starts at eight.{n}......Now isn't a bad time to start getting up and getting dressed.
,The adults probably won't argue in front of us cousins.,Even those adults probably won't argue in front of the cousins. , Even those adults probably won't argue in front of the cousins.,いとこたちの前では、大人たちもさすがに罵り合いはしないだろう。,いとこたちの前では、大人たちもさすがに罵り合いはしないだろう。,"Даже взрослые, скорее всего, не будут спорить перед кузенами.",Os adultos provavelmente não vão discutir na nossa frente.,The adults probably won't argue in front of us cousins.,在堂兄妹們面前，大人們再怎麼說都不會互相開罵吧。,在堂兄妹们面前，大人们再怎么说都不会互相开骂吧。,The adults probably won't argue in front of us cousins.,The adults probably won't argue in front of us cousins.,The adults probably won't argue in front of us cousins.
,"......In that case, I think I'll stay with my cousins all day long.","......In that case, I'll stay with my cousins all day long. ","......In that case, I'll stay with my cousins all day long.",……なら、今日はいとこたちとずっと一緒にいよう。,……なら、今日はいとこたちとずっと一緒にいよう。,......Тогда останусь с ними на целый день.,"......Nesse caso, acho que vou passar o dia todo com meus primos.","......In that case, I think I'll stay with my cousins all day long.",……那麼，今天我就一直與堂兄妹們待在一起吧。,……那么，今天我就一直与堂兄妹们待在一起吧。,"......In that case, I think I'll stay with my cousins all day long.","......In that case, I think I'll stay with my cousins all day long.","......In that case, I think I'll stay with my cousins all day long."
,I'm sure they'll be able to keep me away from all that annoying talk about the gold and being the successor and all......,I'm sure they'll be able to separate me from all this annoying talk about the gold and being the Successor and all...... , I'm sure they'll be able to separate me from all this annoying talk about the gold and being the successor and all......,きっと俺を、黄金だの次期当主だのというおかしな話から遠ざけてくれるに違いない……。,きっと俺を、黄金だの次期当主だのというおかしな話から遠ざけてくれるに違いない……。,Они обязательно смогут огородить меня от всех этих раздражающих разговоров о золоте и наследовании...,Tenho certeza que eles serão capazes de me manter distante de toda aquela conversa irritante sobre o ouro e ser o sucessor......,I'm sure they'll be able to keep me away from all that annoying talk about the gold and being the successor and all......,他們一定能使我遠離黃金、下任當主這些莫名其妙的事……。,他们一定能使我远离黄金、下任当主这些莫名其妙的事……。,I'm sure they'll be able to keep me away from all that annoying talk about the gold and being the successor and all......,I'm sure they'll be able to keep me away from all that annoying talk about the gold and being the successor and all......,I'm sure they'll be able to keep me away from all that annoying talk about the gold and being the successor and all......
,"In fact, I should have done that in the first place...","In fact, I should have done this from the beginning... "," In fact, I should have done this from the beginning...",いや、最初からそうすりゃ良かったんだ…。,いや、最初からそうすりゃ良かったんだ…。,Надо было сделать так ещё в начале...,"Na verdade, eu deveria ter feito isso desde o início...","In fact, I should have done that in the first place...",不，如果我一開始就這麼做，就好了…。,不，如果我一开始就这么做，就好了…。,"In fact, I should have done that in the first place...","In fact, I should have done that in the first place...","In fact, I should have done that in the first place..."
,"I slept with my clothes on last night, too, so I'm drenched in sweat... Gross.","I felt disgusting, having slept with my clothes on last night, which caused me to get all sweaty. "," I felt disgusting, having slept with my clothes on last night, which caused me to get all sweaty.",昨夜は、このままの格好で寝ちまったもんだから、寝汗で気持ちが悪いぜ。,昨夜は、このままの格好で寝ちまったもんだから、寝汗で気持ちが悪いぜ。,"Я чувствовал себя отвратительно: заснув прошлой ночью в одежде, я весь вспотел.","Acabei dormindo com as roupas que estava vestindo, por isso estão encharcadas de suor... Não me sinto bem assim.","I slept with my clothes on last night, too, so I'm drenched in sweat... Gross.",由於昨晚我穿著這身衣服直接上床睡覺了，所以睡時出了一身汗，很不舒服。,由于昨晚我穿着这身衣服直接上床睡觉了，所以睡时出了一身汗，很不舒服。,"I slept with my clothes on last night, too, so I'm drenched in sweat... Gross.","I slept with my clothes on last night, too, so I'm drenched in sweat... Gross.","I slept with my clothes on last night, too, so I'm drenched in sweat... Gross."
,......I guess I'll take a shower.,...I guess I'll take a shower. ,......I guess I'll take a shower.,……シャワーでも浴びさせてもらおうか。,……シャワーでも浴びさせてもらおうか。,......Приму душ.,......Acho que vou tomar um banho.,......I guess I'll take a shower.,……不如去衝個澡吧。,……不如去冲个澡吧。,......I guess I'll take a shower.,......I guess I'll take a shower.,......I guess I'll take a shower.
,I'm sure the others want to too.,I'm sure the others want to as well. , I'm sure the others want to too.,それはみんなも同じのはずだ。,それはみんなも同じのはずだ。,"Уверен, остальные тоже захотят.",Tenho certeza que eles também vão querer.,I'm sure the others want to too.,說起這個，大家也應該都跟我一樣。,说起这个，大家也应该都跟我一样。,I'm sure the others want to too.,I'm sure the others want to too.,I'm sure the others want to too.
