Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Furudo Erika,"""All four prior games...can be explained as either Natsuhi's crimes or freak exceptions. I won't let anyone talk about them as the crimes of some witch called {f:5:Beatrice} again. I'll start compiling it together at once and present you a first‐rate tale.""","""It is possible to explain all of the past four games with Natsuhi as the criminal, or with certain irregularities based off that theme. I won't let anyone say it's the crime of the witch {f:5:Beatrice} again. I'll start compiling it together at once, and then present a first-rate tale to you."" ","""It is possible to explain all of the past four games with Natsuhi as the criminal, or with certain irregularities based off that theme. I won't let anyone say it's the crime of the witch Beatrice again. I'll start compiling it together at once, and then present a first-rate tale to you.""",「過去の４つのゲームはすべて、夏妃の犯行と、そのイレギュラーで説明可能です。もはや、ベアトリーチェなる魔女の犯行とは、二度と語らせません。直ちに編纂に入り、極上の物語を献上してご覧に入れます。」,「過去の４つのゲームはすべて、夏妃の犯行と、そのイレギュラーで説明可能です。もはや、ベアトリーチェなる魔女の犯行とは、二度と語らせません。直ちに編纂に入り、極上の物語を献上してご覧に入れます」,"""Предыдущие четыре игры можно объяснить с Нацухи в роли убийцы или же с определёнными отклонениями, основанными на этой схеме. Больше никто не посмеет сказать, что преступление совершила ведьма {f:5:Беатриче}. Я соберу всё воедино и подарю вам первоклассную историю.""","""Os quatro jogos anteriores...podem ser explicados como tendo sido crimes cometidos por Natsuhi ou com certas irregularidades baseadas em tal. Não permitirei que mais ninguém se refira a eles como crimes de uma bruxa chamada {f:5:Beatrice}. Começarei a compilá‐los e irei presenteá‐la com um conto de primeira classe.""","""All four prior games...can be explained as either Natsuhi's crimes or freak exceptions. I won't let anyone talk about them as the crimes of some witch called {f:5:Beatrice} again. I'll start compiling it together at once and present you a first‐rate tale.""",「過去的 4 盤遊戲，全部都能以夏妃的犯罪，與其變數進行解釋。再也不會讓人提起，魔女貝阿朵莉切的犯罪。我會立即開始編撰，獻上最棒的故事給您看。」,「过去的 4 盘游戏，全部都能以夏妃的犯罪，与其变数进行解释。再也不会让人提起，魔女贝阿朵莉切的犯罪。我会立即开始编撰，献上最棒的故事给您看。」,"""All four prior games...can be explained as either Natsuhi's crimes or freak exceptions. I won't let anyone talk about them as the crimes of some witch called {f:5:Beatrice} again. I'll start compiling it together at once and present you a first‐rate tale.""","""All four prior games...can be explained as either Natsuhi's crimes or freak exceptions. I won't let anyone talk about them as the crimes of some witch called {f:5:Beatrice} again. I'll start compiling it together at once and present you a first‐rate tale.""","""All four prior games...can be explained as either Natsuhi's crimes or freak exceptions. I won't let anyone talk about them as the crimes of some witch called {f:5:Beatrice} again. I'll start compiling it together at once and present you a first‐rate tale."""
{f:5:Bernkastel},"""*giggle*...... You mustn't leave even a single fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though a witch was the cause, the witch illusions used alongside the illusion of Kinzo. ......Deal with all of them completely.""","""*giggle*... You mustn't leave even a single Fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though that legend was the cause, the Illusion of the Witch that worked alongside the illusion of Kinzo... ...Deal with all of them completely."" ","""*giggle*...... You mustn't leave even a single Fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though that legend was the cause, the Illusion of the Witch that worked alongside the illusion of Kinzo. ......Deal with all of them completely.""",「くすくすくす……。ベアトの魔女伝説はひとカケラも残しては駄目よ。使用人たちの間の噂、不可解な出来事をそうであるかのように語る空気、金蔵の幻想と連動した魔女幻想。……全て完全に処分しなさい。」,「くすくすくす……。ベアトの魔女伝説はひとカケラも残しては駄目よ。使用人たちの間の噂、不可解な出来事をそうであるかのように語る空気、金蔵の幻想と連動した魔女幻想。……全て完全に処分しなさい」,"""*хи‐хи*...... Не пропускай ни одного фрагмента легенды Беато. Слухи среди служащих, разговоры о необъяснимых событиях, словно эта легенда тому причина, иллюзия ведьмы наряду с иллюзией Кинзо. ......Раз и навсегда разберись со всем этим.""","""*risos*...... Você não deve deixar nem um único Fragmento da Lenda da Bruxa de Beato para trás. Os rumores que circulavam entre os serviçais, a forma como pessoas falavam de eventos sem explicação como se fossem obra de uma bruxa, as ilusões da bruxa, junto a ilusão de Kinzo. ......Cuide de tudo por completo.""","""*giggle*...... You mustn't leave even a single fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though a witch was the cause, the witch illusions used alongside the illusion of Kinzo. ......Deal with all of them completely.""",「呵呵呵……。不可留下一丁點貝阿朵的魔女傳說喲。傭人間的謠傳，將不可解的事說成那樣的氛圍，與金藏的幻想聯動的魔女幻想。……給我全部徹底地處理掉。」,「呵呵呵……。不可留下一丁点贝阿朵的魔女传说哟。佣人间的谣传，将不可解的事说成那样的氛围，与金藏的幻想联动的魔女幻想。……给我全部彻底地处理掉。」,"""*giggle*...... You mustn't leave even a single fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though a witch was the cause, the witch illusions used alongside the illusion of Kinzo. ......Deal with all of them completely.""","""*giggle*...... You mustn't leave even a single fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though a witch was the cause, the witch illusions used alongside the illusion of Kinzo. ......Deal with all of them completely.""","""*giggle*...... You mustn't leave even a single fragment of Beato's Legend of the Witch behind. The rumors among the servants, the way people talked about unexplained events as though a witch was the cause, the witch illusions used alongside the illusion of Kinzo. ......Deal with all of them completely."""
Furudo Erika,"""Of course. I'll get to it right away. ......We currently have the furniture in custody. We're hurrying to identify their vessels.""","""Of course. I'll get to it right away. ...We now have the furniture in custody. We're hurrying to identify their vessels."" ","""Of course. I'll get to it right away. ......We now have the furniture in custody. We're hurrying to identify their vessels.""",「無論です。直ちに着手いたします。……現在、家具たちの身柄を拘束。依り代の特定を急いでいます。」,「無論です。直ちに着手いたします。……現在、家具たちの身柄を拘束。依り代の特定を急いでいます」,"""Разумеется. Сейчас и начну. ......Мебель теперь под стражей. Мы спешим идентифицировать их сосуды.""","""É claro. Irei começar agora mesmo. ......No momento temos essas mobílias em custódia. Estamos nos apressando para identificar seus receptáculos.""","""Of course. I'll get to it right away. ......We currently have the furniture in custody. We're hurrying to identify their vessels.""",「當然。我會馬上開始著手。……現在已拘捕了家具們。正火速特定其依代。」,「当然。我会马上开始着手。……现在已拘捕了家具们。正火速特定其依代。」,"""Of course. I'll get to it right away. ......We currently have the furniture in custody. We're hurrying to identify their vessels.""","""Of course. I'll get to it right away. ......We currently have the furniture in custody. We're hurrying to identify their vessels.""","""Of course. I'll get to it right away. ......We currently have the furniture in custody. We're hurrying to identify their vessels."""
,The Seven Sisters of Purgatory had already been taken into custody.,The Seven Sisters of Purgatory had already been taken into custody. ,The Seven Sisters of Purgatory had already been taken into custody.,煉獄の七姉妹はすでに拘束されている。,煉獄の七姉妹はすでに拘束されている。,Семь сестёр чистилища уже были взяты под стражу.,As Sete Irmãs do Purgatório já foram levadas em custódia.,The Seven Sisters of Purgatory had already been taken into custody.,煉獄七姐妹已被捉住。,炼狱七姐妹已被捉住。,The Seven Sisters of Purgatory had already been taken into custody.,The Seven Sisters of Purgatory had already been taken into custody.,The Seven Sisters of Purgatory had already been taken into custody.
,Those noisy sisters who had served Beato now faced nothing but denial.,Those noisy sisters who had served Beato now faced nothing but denial. , Those noisy sisters who had served Beato now faced nothing but denial.,ベアトに仕えた賑やかなる姉妹たちは、もはや否定されるべき存在。,ベアトに仕えた賑やかなる姉妹たちは、もはや否定されるべき存在。,"Шумных сестёр, служивших Беато, теперь ждало лишь опровержение их существования.","Aqueles irmãs barulhentas que serviam à Beato, agora estão diante da negação.",Those noisy sisters who had served Beato now faced nothing but denial.,熱熱鬧鬧地侍奉貝阿朵的姐妹們，已成了應當被否定的存在。,热热闹闹地侍奉贝阿朵的姐妹们，已成了应当被否定的存在。,Those noisy sisters who had served Beato now faced nothing but denial.,Those noisy sisters who had served Beato now faced nothing but denial.,Those noisy sisters who had served Beato now faced nothing but denial.
,"What sort of fantasy were they based upon which allowed them to ""manifest""?","What sort of illusion were they based upon that allowed them to ""manifest""? ", What sort of illusion were they based upon which allowed them to 'manifest'?,彼女らが、どのような幻想に基づいて“顕現”したのか。,彼女らが、どのような幻想に基づいて“顕現”したのか。,На какой иллюзии они основаны и что позволило им 'появиться'?,"Que tipo de fantasia elas foram baseadas a ponto de lhes permitir se ""manifestarem""?","What sort of fantasy were they based upon which allowed them to ""manifest""?",她們，到底是基於怎樣的幻想而“顯現”的呢？,她们，到底是基于怎样的幻想而“显现”的呢？,"What sort of fantasy were they based upon which allowed them to ""manifest""?","What sort of fantasy were they based upon which allowed them to ""manifest""?","What sort of fantasy were they based upon which allowed them to ""manifest""?"
,......Everything would be exposed......and denied.,...Everything would be exposed... and denied. ,......Everything would be exposed......and denied.,　……その全てを暴き、……否定する。,……その全てを暴き、……否定する。,......Всё будет раскрыто...... и опровергнуто.,......Tudo será exposto......e negado.,......Everything would be exposed......and denied.,……將其徹底揭露，……進行否定。,……将其彻底揭露，……进行否定。,......Everything would be exposed......and denied.,......Everything would be exposed......and denied.,......Everything would be exposed......and denied.
Dlanor,"""Eiserne Jungfrau has already begun its {f:5:investigation}. Our most recent findings indicate that there is a high probability they were produced during the 1960's in New York or somewhere {f:5:nearby}. An aide has already been sent to the {f:5:location}.""","""Eiserne Jungfrau has already begun its {f:5:investigation}. According to the most recent results, there is a high probability that they were constructed during the 1960's in the vicinity of New York. An aide has already been sent to the {f:5:location}."" ","""Eiserne Jungfrau has already begun its INVESTIGATION. According to the most recent results, there is a high probability that they were constructed during the 1960's in the vicinity of New York. An aide has already been sent to the LOCATION.""",「アイゼルネ・ユングフラウはすでに調査を開始しておりマス。最新の調査結果では、１９６０年代にニューヨーク近隣で製造された可能性が濃厚デス。すでに補佐官が現地入りしておりマス。」,「アイゼルネ・ユングフラウはすでに調査を開始しておりマス。最新の調査結果では、１９６０年代にニューヨーク近隣で製造された可能性が濃厚デス。すでに補佐官が現地入りしておりマス」,"""Айзерн Юнгфрау уже начали расследование. Судя по последним данным, высока вероятность, что они были созданы в 1960 в окрестностях Нью‐Йорка. Помощник уже отправлен на место.""","""A Eiserne Jungfrau já deu início a sua {f:5:investigação}. Nossas mais recentes buscas indicam que existe uma alta probabilidade delas terem sido produzidas durante os anos de 1960, em New York, ou em algum outro lugar {f:5:próximo}. Um assessor já foi enviado para o {f:5:local}.""","""Eiserne Jungfrau has already begun its {f:5:investigation}. Our most recent findings indicate that there is a high probability they were produced during the 1960's in New York or somewhere {f:5:nearby}. An aide has already been sent to the {f:5:location}.""",「鋼鐵處女已開始著手調查。根據最新的調查結果，她們極有可能是被製造於 1960 年代的紐約近郊。已有輔佐官進入當地調查了。」,「钢铁处女已开始着手调查。根据最新的调查结果，她们极有可能是被制造于 1960 年代的纽约近郊。已有辅佐官进入当地调查了。」,"""Eiserne Jungfrau has already begun its {f:5:investigation}. Our most recent findings indicate that there is a high probability they were produced during the 1960's in New York or somewhere {f:5:nearby}. An aide has already been sent to the {f:5:location}.""","""Eiserne Jungfrau has already begun its {f:5:investigation}. Our most recent findings indicate that there is a high probability they were produced during the 1960's in New York or somewhere {f:5:nearby}. An aide has already been sent to the {f:5:location}.""","""Eiserne Jungfrau has already begun its {f:5:investigation}. Our most recent findings indicate that there is a high probability they were produced during the 1960's in New York or somewhere {f:5:nearby}. An aide has already been sent to the {f:5:location}."""
{f:5:Bernkastel},"""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*...... Even though they bragged about being furniture connected with King Solomon and serving a thousand year old witch, they're a total sham. So what are they...?""","""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*... Even though they bragged about being furniture connected with King Solomon and serving a thousand-year-old witch, they're a total sham. Who was it...?"" ","""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*...... Even though they bragged about being furniture connected with King Solomon and serving a thousand year old witch, they're a total sham. Who was it...?""",「１９６０年代？　煉獄の七姉妹は、メイドインＵＳＡ？ぷっ、くすくすくすくすくす……。ソロモン王に連なる、千年の魔女に仕える家具とか威張っておきながら、とんだ紛い物じゃない。何者なの…？」,「１９６０年代？　煉獄の七姉妹は、メイドインＵＳＡ？　ぷっ、くすくすくすくすくす……。ソロモン王に連なる、千年の魔女に仕える家具とか威張っておきながら、とんだ紛い物じゃない。何者なの…？」,"""1960‐е? Семь сестёр чистилища <made in USA>? Пф‐ф, *хи‐хи*хи‐хи*хи‐хи*...... Хвастаются про связь с царём Соломоном и служение тысячелетней ведьме, когда на самом деле они полнейший обман. И кто это был?..""","""Década de 60? As Sete Irmãs do Purgatório são {i:Made in USA}? Pfft, *risos*risos*risos*...... E ainda se gabavam de serem mobílias que tinham ligação com o Rei Salomão e serviam à bruxa há mil anos, elas são uma completa vergonha. Então, o que elas são...?""","""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*...... Even though they bragged about being furniture connected with King Solomon and serving a thousand year old witch, they're a total sham. So what are they...?""",「1960 年代？煉獄七姐妹，是美國製造？噗，哈哈哈哈哈……。還耀武揚威地自稱是所羅門王的屬下，侍奉千年魔女的家具，這不完全冒牌貨嘛。到底是什麼人…？」,「1960 年代？炼狱七姐妹，是美国制造？噗，哈哈哈哈哈……。还耀武扬威地自称是所罗门王的属下，侍奉千年魔女的家具，这不完全冒牌货嘛。到底是什么人…？」,"""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*...... Even though they bragged about being furniture connected with King Solomon and serving a thousand year old witch, they're a total sham. So what are they...?""","""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*...... Even though they bragged about being furniture connected with King Solomon and serving a thousand year old witch, they're a total sham. So what are they...?""","""The 1960's? The Seven Sisters of Purgatory are <Made in USA>? Pfft, *giggle*giggle*giggle*...... Even though they bragged about being furniture connected with King Solomon and serving a thousand year old witch, they're a total sham. So what are they...?"""
Furudo Erika,"""According to the report, there's this group of big‐time swindlers......who make money by selling high‐priced imitation goods to rich fans of the occult.""","""According to the report, ... there's this group of big-time swindlers who make money by selling fakes to rich fans of the occult."" ","""According to the report, ...... there's this group of big-time swindlers who make money by selling fakes to rich fans of the occult.""",「報告によれば、……オカルトマニアの富豪たちに、イミテーションを売りつけて高額詐欺を働く集団があるとか。」,「報告によれば、……オカルトマニアの富豪たちに、イミテーションを売りつけて高額詐欺を働く集団があるとか」,"""Согласно докладу...... некая группа мошенников продавала фальшивки богатым поклонникам оккультизма.""","""De acordo com o relatório, havia um grupo de grandes vigaristas......que faziam dinheiro vendendo imitações para fãs de ocultismo endinheirados a um alto custo.""","""According to the report, there's this group of big‐time swindlers......who make money by selling high‐priced imitation goods to rich fans of the occult.""",「根據報告，……好像是有個把仿造品，賣給神秘學狂熱者的高額詐騙集團。」,「根据报告，……好像是有个把仿造品，卖给神秘学狂热者的高额诈骗集团。」,"""According to the report, there's this group of big‐time swindlers......who make money by selling high‐priced imitation goods to rich fans of the occult.""","""According to the report, there's this group of big‐time swindlers......who make money by selling high‐priced imitation goods to rich fans of the occult.""","""According to the report, there's this group of big‐time swindlers......who make money by selling high‐priced imitation goods to rich fans of the occult."""
Dlanor,"""The deceived millionaires resell the articles with invented histories, and this may have caused the items to become falsely deified among {f:5:collectors}. We are rushing to find confirmation and further {f:5:details}.""","""Because the deceived millionaires try to resell the fakes as though they were real, there's a chance that they've been falsely deified by enthusiasts in the {f:5:field}. We are rushing to find confirmation and further {f:5:details}."" ","""Because the deceived millionaires try to resell the fakes as though they were real, there's a chance that they've been falsely deified by enthusiasts in the FIELD. We are rushing to find confirmation and further DETAILS.""",「騙された富豪が、同様に曰くつきを語って転売するタメ、マニア間で偽られ、神格化された可能性があるとのことデス。裏付けと詳細特定を急がせていマス。」,「騙された富豪が、同様に曰くつきを騙って転売するタメ、マニア間で偽られ、神格化された可能性があるとのことデス。裏付けと詳細特定を急がせていマス」,"""Обманутые миллионеры перепродавали подделки, выдавая те за настоящие, поэтому есть вероятность, что эти подделки ложно обожествляли энтузиасты в этой {f:5:области}. Мы спешим найти подтверждения и уточнить детали.""","""Eles enganavam milionários tentando revender artigos com histórias inventadas, e isto pode ter feito com que os itens se tornassem falsamente deificados por {f:5:colecionadores}. Estamos nos apressando para confirmar isto e obter mais {f:5:detalhes}.""","""The deceived millionaires resell the articles with invented histories, and this may have caused the items to become falsely deified among {f:5:collectors}. We are rushing to find confirmation and further {f:5:details}.""",「上當的富豪轉手時進行了同樣的欺騙行為，有可能使狂熱者們歪曲了事實，使之得到了錯誤的神格化。我們正在火速取證與特定詳細情況。」,「上当的富豪转手时进行了同样的欺骗行为，有可能使狂热者们歪曲了事实，使之得到了错误的神格化。我们正在火速取证与特定详细情况。」,"""The deceived millionaires resell the articles with invented histories, and this may have caused the items to become falsely deified among {f:5:collectors}. We are rushing to find confirmation and further {f:5:details}.""","""The deceived millionaires resell the articles with invented histories, and this may have caused the items to become falsely deified among {f:5:collectors}. We are rushing to find confirmation and further {f:5:details}.""","""The deceived millionaires resell the articles with invented histories, and this may have caused the items to become falsely deified among {f:5:collectors}. We are rushing to find confirmation and further {f:5:details}."""
