Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"From the darkness behind a pillar, ......a woman slowly stepped forwards.","From the darkness behind a pillar, ...a woman slowly stepped forward. "," From the darkness behind a pillar, ......a woman slowly stepped forwards.",柱の陰の暗がりから、……ゆっくりと、女が歩み出た。,柱の陰の暗がりから、……ゆっくりと、女が歩み出た。,Из тьмы за колонной...... медленно шагнула вперёд женщина.,"Da escuridão por detrás do pilar, ......uma mulher lentamente caminhou em frente.","From the darkness behind a pillar, ......a woman slowly stepped forwards.",從柱子背後的陰影中，……慢慢，走出了一名女子。,从柱子背后的阴影中，……慢慢，走出了一名女子。,"From the darkness behind a pillar, ......a woman slowly stepped forwards.","From the darkness behind a pillar, ......a woman slowly stepped forwards.","From the darkness behind a pillar, ......a woman slowly stepped forwards."
,......It was {f:5:Beatrice}.,...It was {f:5:Beatrice}. ,......It was Beatrice.,……ベアトリーチェだった。,……ベアトリーチェだった。,......{f:5:Беатриче}.,......Era {f:5:Beatrice}.,......It was {f:5:Beatrice}.,……是貝阿朵莉切。,……是贝阿朵莉切。,......It was {f:5:Beatrice}.,......It was {f:5:Beatrice}.,......It was {f:5:Beatrice}.
,"Her eyes had no light in them, ......and looked the same way they had for so long in the Golden Land, still muddied over with gray.","Just like they'd been the whole time in the Golden Land, ...her eyes had no light in them... and were still muddied over with gray. "," Just like they had been the whole time in the Golden Land, ......her eyes had no light in them, and were still muddied over with gray.",その瞳は、……黄金郷でずっとそうだったように、光を宿さず、灰色に濁ったままだった。,その瞳は、……黄金郷でずっとそうだったように、光を宿さず、灰色に濁ったままだった。,"Так же, как всё время в Золотой Земле...... в её глазах не было света, и они до сих пор были замутнены серым.","Em seus olhos não havia brilho, ......aparentando serem os mesmos que a acompanharam por tanto tempo na Terra Dourada, ainda embaçados pelo cinza.","Her eyes had no light in them, ......and looked the same way they had for so long in the Golden Land, still muddied over with gray.",其瞳孔，……跟一直以來在黃金鄉時一樣，沒有光輝，依舊灰暗渾濁。,其瞳孔，……跟一直以来在黄金乡时一样，没有光辉，依旧灰暗浑浊。,"Her eyes had no light in them, ......and looked the same way they had for so long in the Golden Land, still muddied over with gray.","Her eyes had no light in them, ......and looked the same way they had for so long in the Golden Land, still muddied over with gray.","Her eyes had no light in them, ......and looked the same way they had for so long in the Golden Land, still muddied over with gray."
,"Previously, she couldn't even drink black tea properly without assistance, ......but now, though it was slow, ...and though there was no life in her eyes, ......she was, surprisingly, walking.","This person was once unable to even drink black tea to her satisfaction by her own will, ...but though it was slow...and though there was no life in her eyes, ...she was, surprisingly, walking. "," This person was once unable to even drink black tea to her satisfaction by her own will, ......but though it was slow, ...and though there was no life in her eyes, ......she was, surprisingly, walking.",自らの意思で、紅茶も満足に飲めなかった彼女が、……こうして、ゆっくりではあっても、…そして瞳に生気を宿していなくても、……歩いているのは驚きだった。,自らの意思で、紅茶も満足に飲めなかった彼女が、……こうして、ゆっくりではあっても、…そして瞳に生気を宿していなくても、……歩いているのは驚きだった。,"Когда‐то она даже не могла пить чёрный чай по собственному желанию...... но, хоть и медленно... и с безжизненными глазами...... она, что удивительно, шла.","Antes, ela sequer conseguia beber sem ajuda de alguém o chá que lhe era servido. ......Mas agora, embora ainda vagarosa, ...e apesar de não haver vida em seus olhos, ......ela estava, inusitadamente, caminhando.","Previously, she couldn't even drink black tea properly without assistance, ......but now, though it was slow, ...and though there was no life in her eyes, ......she was, surprisingly, walking.",連喝紅茶，都沒法以自己的意志好好辦到的她，……儘管很慢，…即便瞳孔毫無生氣，……但能像這樣走著，就已經令人吃驚了。,连喝红茶，都没法以自己的意志好好办到的她，……尽管很慢，…即便瞳孔毫无生气，……但能像这样走着，就已经令人吃惊了。,"Previously, she couldn't even drink black tea properly without assistance, ......but now, though it was slow, ...and though there was no life in her eyes, ......she was, surprisingly, walking.","Previously, she couldn't even drink black tea properly without assistance, ......but now, though it was slow, ...and though there was no life in her eyes, ......she was, surprisingly, walking.","Previously, she couldn't even drink black tea properly without assistance, ......but now, though it was slow, ...and though there was no life in her eyes, ......she was, surprisingly, walking."
,"And with slow, deliberate steps, she reached Battler, ......who was still dead and pierced......","Then, with slow, deliberate steps, she reached Battler, who was still dead, pierced through... "," Then, with slow, deliberate steps... she reached Battler, who was still dead and pierced......",　そして、ゆっくりと踏みしめながら、貫かれ絶命した戦人のもとまで、……辿り着いた……。,そして、ゆっくりと踏みしめながら、貫かれ絶命した戦人のもとまで、……辿り着いた……。,"Целенаправленными шагами, не торопясь... она дошла до мёртвого и пронзённого Баттлера......","E lentamente, com passos ponderados, ela chegou até Battler, ......que ainda continuava perfurado sem vida......","And with slow, deliberate steps, she reached Battler, ......who was still dead and pierced......",接著，她以緩緩的沉甸甸的步伐，走到了被戰刀貫穿、……斃命了的戰人的身邊……。,接着，她以缓缓的沉甸甸的步伐，走到了被战刀贯穿、……毙命了的战人的身边……。,"And with slow, deliberate steps, she reached Battler, ......who was still dead and pierced......","And with slow, deliberate steps, she reached Battler, ......who was still dead and pierced......","And with slow, deliberate steps, she reached Battler, ......who was still dead and pierced......"
,"Then, ......slowly......she touched him.{n}......She tugged...on his sleeve.","Then, ...she slowly... ...touched Battler. ...She tugged... on his sleeve. "," Then, ......she slowly......touched Battler.......She tugged... on his sleeve.",　ゆっくり、……戦人に、……触れる。……その袖を、…引っ張る。,ゆっくり、……戦人に、……触れる。{n}……その袖を、…引っ張る。,А потом...... медленно...... дотронулась до него.{n}......Она... потянула его за рукав.,"Então, ......lentamente......ela o tocou.{n}......Ela puxou...sua manga.","Then, ......slowly......she touched him.{n}......She tugged...on his sleeve.",慢慢地，……輕撫，……戰人。{n}……拉了拉，…他的袖子。,慢慢地，……轻抚，……战人。{n}……拉了拉，…他的袖子。,"Then, ......slowly......she touched him.{n}......She tugged...on his sleeve.","Then, ......slowly......she touched him.{n}......She tugged...on his sleeve.","Then, ......slowly......she touched him.{n}......She tugged...on his sleeve."
,"However, Battler showed no reaction......","However, Battler showed no reaction... "," However, Battler showed no reaction......",しかし、戦人がそれに応えることはない……。,しかし、戦人がそれに応えることはない……。,Но Баттлер никак не отреагировал......,Mas Battler não demonstrou reação......,"However, Battler showed no reaction......",可是，戰人對此毫無反應……。,可是，战人对此毫无反应……。,"However, Battler showed no reaction......","However, Battler showed no reaction......","However, Battler showed no reaction......"
,"......When she realized that it wasn't sleep......but death, .........the witch with the forlorn gaze......drooped her head even lower...","...When she realized that it wasn't sleep, ...but death... ...The witch with the hopeless gaze... ...let her head hang even lower... ",......When she realized that it wasn't sleep......but death............The witch with the hopeless gaze......let her head hang even lower...,　……それが眠りでなく、……死であることを知り、………絶望の眼差しの魔女は、……さらに頭をうな垂れる…。,……それが眠りでなく、……死であることを知り、………絶望の眼差しの魔女は、……さらに頭をうな垂れる…。,"......Поняв, что это не сон...... а смерть......... ведьма с безнадёжным взглядом...... опустила голову ещё ниже...","......Quando percebeu que ele não estava dormindo......que estava morto, .........com um olhar desamparado a bruxa......baixou ainda mais sua cabeça...","......When she realized that it wasn't sleep......but death, .........the witch with the forlorn gaze......drooped her head even lower...",……明白這並非睡著，……而是死亡後，………眼神絕望的魔女，……把頭垂得更低了…。,……明白这并非睡着，……而是死亡后，………眼神绝望的魔女，……把头垂得更低了…。,"......When she realized that it wasn't sleep......but death, .........the witch with the forlorn gaze......drooped her head even lower...","......When she realized that it wasn't sleep......but death, .........the witch with the forlorn gaze......drooped her head even lower...","......When she realized that it wasn't sleep......but death, .........the witch with the forlorn gaze......drooped her head even lower..."
,Then......she quietly.........whispered...,"Then, ...she quietly... ...whispered... ", Then......she quietly.........whispered...,そして、……小さく、………呟いた…。,そして、……小さく、………呟いた…。,И...... тихо......... прошептала...,Então......silenciosamente.........sussurrou...,Then......she quietly.........whispered...,然後，……她小聲，………嘟噥道…。,然后，……她小声，………嘟哝道…。,Then......she quietly.........whispered...,Then......she quietly.........whispered...,Then......she quietly.........whispered...
{f:5:Beatrice},"""............... ............You......liar.........""","""...... ......You... liar..."" ","""........................You......liar.........""",「……………。…………うそ……つき………。」,「……………。…………うそ……つき………」,"""........................Вот...... лжец.........""","""............... ............Seu......mentiroso.........""","""............... ............You......liar.........""",「……………。…………騙……子………」,「……………。…………骗……子………」,"""............... ............You......liar.........""","""............... ............You......liar.........""","""............... ............You......liar........."""
,"Beato......softly touched Battler.........{n}Then, ......she pressed her forehead against Battler's chest.","Beato... ...softly touched Battler... Then, ...she pressed her forehead against Battler's chest. ","Beato......softly touched Battler......... Then, ......she pressed her forehead against Battler's chest.",　ベアトは、……そっと、戦人に触れる………。そして、……戦人の胸に、額を押し当てる。,ベアトは、……そっと、戦人に触れる………。{n}そして、……戦人の胸に、額を押し当てる。,Беато...... мягко коснулась Баттлера......{n}И......... прижалась лбом к его груди.,"Beato......gentilmente tocou Battler.........{n}Então, ......pressionou sua testa contra o peito de Battler.","Beato......softly touched Battler.........{n}Then, ......she pressed her forehead against Battler's chest.",貝阿朵，……輕輕撫摸戰人………。{n}接著，……她把額頭，貼到了戰人的胸口上。,贝阿朵，……轻轻抚摸战人………。{n}接着，……她把额头，贴到了战人的胸口上。,"Beato......softly touched Battler.........{n}Then, ......she pressed her forehead against Battler's chest.","Beato......softly touched Battler.........{n}Then, ......she pressed her forehead against Battler's chest.","Beato......softly touched Battler.........{n}Then, ......she pressed her forehead against Battler's chest."
,There was no longer............any heartbeat.,There was no longer... ...any heartbeat. , There was no longer............any heartbeat.,鼓動は……、……すでにない。,鼓動は……、……すでにない。,Там больше............ не было сердцебиения.,Não haviam mais............batimentos.,There was no longer............any heartbeat.,已經沒有……，……心跳了。,已经没有……，……心跳了。,There was no longer............any heartbeat.,There was no longer............any heartbeat.,There was no longer............any heartbeat.
,It wasn't just because he had surrendered.{n}It was because the witches had banished him from the game board.,It wasn't just because he had surrendered. It was because the witches had chased him from the game board. , It wasn't just because he had surrendered. It was because the witches had chased him from the game board.,それは屈服したから、だけではない。魔女たちによって、ゲーム盤から追放されたからだ。,それは屈服したから、だけではない。{n}魔女たちによって、ゲーム盤から追放されたからだ。,"Не просто потому, что он сдался.{n}Ведьмы выпроводили его с игровой доски.",Não era apenas porque ele tinha se rendido.{n}Era porque as bruxas haviam banido ele do tabuleiro.,It wasn't just because he had surrendered.{n}It was because the witches had banished him from the game board.,這並不僅僅是因為屈服。{n}還是因為，他已被魔女們逐出了棋盤。,这并不仅仅是因为屈服。{n}还是因为，他已被魔女们逐出了棋盘。,It wasn't just because he had surrendered.{n}It was because the witches had banished him from the game board.,It wasn't just because he had surrendered.{n}It was because the witches had banished him from the game board.,It wasn't just because he had surrendered.{n}It was because the witches had banished him from the game board.
,......So now...{n}......Battler would never......return...,"...So from now on, ...Battler would never...return... ",......So from now on.........Battler would never......return...,……だからもう。……戦人が戻ってくることは、……ない…。,……だからもう。{n}……戦人が戻ってくることは、……ない…。,......Поэтому отныне...{n}......Баттлер никогда...... не вернётся...,......Por isso...{n}......Battler nunca mais iria......retornar...,......So now...{n}......Battler would never......return...,……所以。{n}……戰人已再也不會，……回來了…。,……所以。{n}……战人已再也不会，……回来了…。,......So now...{n}......Battler would never......return...,......So now...{n}......Battler would never......return...,......So now...{n}......Battler would never......return...
,So now............the Golden Witch {f:5:Beatrice}...,"So from now on, ...the Golden Witch {f:5:Beatrice}... ", So from now on............The Golden Witch Beatrice...,だからもう。………黄金の魔女、ベアトリーチェには。,だからもう。{n}………黄金の魔女、ベアトリーチェには。,И теперь...{n}.........У Золотой ведьмы {f:5:Беатриче}...,Por isso............a Bruxa Dourada {f:5:Beatrice}...,So now............the Golden Witch {f:5:Beatrice}...,所以。{n}………黃金的魔女，貝阿朵莉切。,所以。{n}………黄金的魔女，贝阿朵莉切。,So now............the Golden Witch {f:5:Beatrice}...,So now............the Golden Witch {f:5:Beatrice}...,So now............the Golden Witch {f:5:Beatrice}...
,...had no more reason.........to exist............,...Would have no reason... ...to exist...... , Had lost her reason.........to exist............,存在する理由が、………なくなった…………。,存在する理由が、………なくなった…………。,Больше нет причины......... существовать............,...não tinha mais razões.........para existir............,...had no more reason.........to exist............,已不再有，………存在的理由…………。,已不再有，………存在的理由…………。,...had no more reason.........to exist............,...had no more reason.........to exist............,...had no more reason.........to exist............
{f:5:Beatrice},{a:c:.........Thank you...{n}......Liar......{n}...Goodbye......{n}And.........{n}...I'm sorry.},{a:c: .........Thank you...{n} ......Liar......{n} ...Goodbye......{n} And.........{n} ...I'm sorry.} ,{a:c: .........Thank you.........Liar......{n}...Goodbye......{n}And.........{n}...Sorry.},{a:c:………ありがとう…。{n}……うそつき……。{n}…さよなら……。{n}そして………、{n}…ごめんね。},{a:c:………ありがとう…。{n}……うそつき……。{n}…さよなら……。{n}そして………、{n}…ごめんね。},{a:c:.........Спасибо...{n}......Лжец......{n}...Прощай......{n}И.........{n}...Прости}.,{a:c:.........Obrigada...{n}......Mentiroso......{n}...Adeus......{n}E.........{n}...me desculpe.},{a:c:.........Thank you...{n}......Liar......{n}...Goodbye......{n}And.........{n}...I'm sorry.},{a:c:………謝謝…。{n}……騙子……。{n}…再見……。{n}還有………，{n}…對不起。},{a:c:………谢谢…。{n}……骗子……。{n}…再见……。{n}还有………，{n}…对不起。},{a:c:.........Thank you...{n}......Liar......{n}...Goodbye......{n}And.........{n}...I'm sorry.},{a:c:.........Thank you...{n}......Liar......{n}...Goodbye......{n}And.........{n}...I'm sorry.},{a:c:.........Thank you...{n}......Liar......{n}...Goodbye......{n}And.........{n}...I'm sorry.}
,"Then, ......the Golden Witch, ...her task......completed, ...scattered...as a spray of gold.","Then, ...the Golden Witch... completed... ...her task... and scattered... as a spray of gold. ","Then, ......the Golden Witch... completed......her task... and scattered... as a spray of gold.",　そして、……黄金の魔女は、…その役目を、……終えて、…黄金の飛沫と、散った。,そして、……黄金の魔女は、…その役目を、……終えて、…黄金の飛沫と、散った。,Тогда... ...Золотая ведьма... завершила...... свою задачу... и исчезла... в золотых брызгах.,"Então, ......a Bruxa Dourada, ...com sua tarefa......completa, ...se apartou...espalhando‐se como um spray de ouro.","Then, ......the Golden Witch, ...her task......completed, ...scattered...as a spray of gold.",然後，……黃金的魔女，…結束了，……其使命，…化為黃金飛沫，消散了。,然后，……黄金的魔女，…结束了，……其使命，…化为黄金飞沫，消散了。,"Then, ......the Golden Witch, ...her task......completed, ...scattered...as a spray of gold.","Then, ......the Golden Witch, ...her task......completed, ...scattered...as a spray of gold.","Then, ......the Golden Witch, ...her task......completed, ...scattered...as a spray of gold."
,"In the Golden Land, ......the gray rain...gently continued to fall.","In the Golden Land, ...the gray rain... gently continued to fall. "," In the Golden Land, ......the gray rain... gently continued to fall.",　黄金郷には、……しとしとと、…灰色の雨が降り続いている。,黄金郷には、……しとしとと、…灰色の雨が降り続いている。,В Золотой Земле......... тихо продолжал падать... серый дождь.,"Na Terra Dourada, ......a chuva acinzentada...gentilmente continuava a cair.","In the Golden Land, ......the gray rain...gently continued to fall.",黃金鄉，……淅淅瀝瀝地下著，…灰色的雨。,黄金乡，……淅淅沥沥地下着，…灰色的雨。,"In the Golden Land, ......the gray rain...gently continued to fall.","In the Golden Land, ......the gray rain...gently continued to fall.","In the Golden Land, ......the gray rain...gently continued to fall."
,......There was a faint aroma of good black tea.,...There was a faint aroma of good black tea. ,......There was a faint aroma of good black tea.,……かすかに香るのは、良き紅茶の匂い。,……かすかに香るのは、良き紅茶の匂い。,......Исходил слабый аромат хорошего чёрного чая.,......Havia um fraco aroma de um saboroso chá preto.,......There was a faint aroma of good black tea.,……那微微的芳香，是上好紅茶的氣味。,……那微微的芳香，是上好红茶的气味。,......There was a faint aroma of good black tea.,......There was a faint aroma of good black tea.,......There was a faint aroma of good black tea.
,Beato stared blankly at the surface of the tea.,Beato stared blankly at its surface. , Beato stared blankly at the surface of the tea.,ぼんやりと紅茶の液面をじっと眺めるベアト。,ぼんやりと紅茶の液面をじっと眺めるベアト。,Беато безучастно смотрела на его поверхность.,A Beato encarou sem expressão a superfície do chá.,Beato stared blankly at the surface of the tea.,呆呆地盯著紅茶液面的貝阿朵。,呆呆地盯着红茶液面的贝阿朵。,Beato stared blankly at the surface of the tea.,Beato stared blankly at the surface of the tea.,Beato stared blankly at the surface of the tea.
,"There was {f:5:Virgilia}, continuing her knitting, .........along with me and......Dlanor, talking to each other.","There was {f:5:Virgilia}, continuing her knitting, ...along with me and...Dlanor, talking to each other. "," There was Virgilia, continuing her knitting, .........along with me and......Dlanor, talking to each other.",編み物を続けるワルギリアに、………語り合う、俺と、……ドラノール。,編み物を続けるワルギリアに、………語り合う、俺と、……ドラノール。,"Там была {f:5:Вергилия}, продолжающая вязать...... а также я и...... Дланор, разговаривающие друг с другом.","Lá estava a {f:5:Virgilia}, que continuava seu tricô, .........junto comigo e......Dlanor, conversando entre si.","There was {f:5:Virgilia}, continuing her knitting, .........along with me and......Dlanor, talking to each other.",打著毛線的瓦爾基莉亞，………在談話的，我與、……德拉諾爾。,打着毛线的瓦尔基莉亚，………在谈话的，我与、……德拉诺尔。,"There was {f:5:Virgilia}, continuing her knitting, .........along with me and......Dlanor, talking to each other.","There was {f:5:Virgilia}, continuing her knitting, .........along with me and......Dlanor, talking to each other.","There was {f:5:Virgilia}, continuing her knitting, .........along with me and......Dlanor, talking to each other."
,......This is.........a flashback......,...This is... ...a recollection... ,......This is.........a recollection......,　……これは、………回想……。,……これは、………回想……。,......Мои......... воспоминания......,......Este é.........um flashback......,......This is.........a flashback......,……這是，………回想……。,……这是，………回想……。,......This is.........a flashback......,......This is.........a flashback......,......This is.........a flashback......
,"A flashback to a memory of Battler's, which Dlanor's sword must have given him as it pierced him......","A recollection from Battler's memory, which Dlanor's sword must have given him as it pierced him... "," A recollection of Battler's memory, which Dlanor's sword must have given him as it pierced him......",戦人を貫く、ドラノールの剣が与えたに違いない、戦人の記憶の回想……。,戦人を貫く、ドラノールの剣が与えたに違いない、戦人の記憶の回想……。,"Воспоминания памяти Баттлера, которые всплыли, когда его пронзил меч Дланор......","Uma reminiscência da memória de Battler, na qual a espada de Dlanor deve ter concedido a ele quando o perfurou......","A flashback to a memory of Battler's, which Dlanor's sword must have given him as it pierced him......",無疑是貫穿戰人的德拉諾爾的劍所給予的，戰人記憶的回想……。,无疑是贯穿战人的德拉诺尔的剑所给予的，战人记忆的回想……。,"A flashback to a memory of Battler's, which Dlanor's sword must have given him as it pierced him......","A flashback to a memory of Battler's, which Dlanor's sword must have given him as it pierced him......","A flashback to a memory of Battler's, which Dlanor's sword must have given him as it pierced him......"
