Speaker,Steam (ST)
{f:5:Lambdadelta},"""Wait, wait! It's not fair if you just listen to my secret and don't tell me yours!! Tell me who she really was!!"" "
{f:5:Bernkastel},"""...Your secret was so amazing that mine just wouldn't match up. ...So in exchange, I'll teach you a special secret. I'll tell you the name of the culprit in this game called ""Higurashi no Naku Koro ni""."" "
{f:5:Lambdadelta},"""Waaaaaaaaaaaaaaaaaahhh, don't say it!! I'm still playing i-t!!"" "
{f:5:Bernkastel},"""...Ahhahahahahhahhahhahha... See you, Beato. The black tea was delicious. However, the repertoire of jam on the crackers was lacking. Add some gochujang chili paste every once in a while. It goes great with Russian tea. Later."" "
{f:5:Beatrice},"""Oh, I see. I shall try it. I'll call for some after preparing the next game. Until then, feel free to polish up your strategy at your leisure."" "
{f:5:Bernkastel},"""Yes, I'll do that. This last game was pretty interesting. Later."" "
{f:5:Lambdadelta},"""He-y, wait a sec, tell me-!!!"" "
{f:5:Beatrice},"""*cackle*cackle* My, my, you two really are close."" "
{f:5:Lambdadelta},"""............ ...Yes, that's right. ...Oh, I really like you, {f:5:Bernkastel}. You could even say I love you. "
{f:5:Lambdadelta},"...I want to gouge out your eyes so that you see no one other than me. ...Oh, that would be so wonderful. It'd be great to dunk them in black tea. Aha!"" "
{f:5:Beatrice},"""To think that you would be so entranced, Lady {f:5:Lambdadelta}. ...I have a serious responsibility. Still, this last game really was close! I was a breath away from getting Battler."" "
{f:5:Lambdadelta},"""......Beato, can I ask you something?"" "
{f:5:Beatrice},"""What is it? I won't tell you that girl's name. *cackle*cackle*!"" "
{f:5:Lambdadelta},"""...When are you gonna stop fooling around? ...Are you even trying to win?"" "
,{f:5:Lambdadelta} threatened her with a low voice that she had never used in front of {f:5:Bernkastel}. 
,...It completely blew away the calm atmosphere that had been there until a moment ago. 
{f:5:Lambdadelta},"""......You know I'm supporting you because you're supposed to be a witch who can win against {f:5:Bernkastel}. If you don't have the power to win against her, then I'll abandon you right away, okay...?"" "
{f:5:Beatrice},"""......How harsh of you. What about me dissatisfies you? ...As you know, my game board is perfect. Lady {f:5:Bernkastel} will never be able to win..."" "
{f:5:Lambdadelta},"""Yeah, that's right. Your board truly is impressive. It truly is an impressive and perfect game board that {f:5:Bernkastel} definitely won't be able to win in, not even after a hundred years, or even a thousand years."" "
{f:5:Lambdadelta},"""...That's why I made you a witch in exchange for letting me borrow it. ......If I stop being your guardian, you'll immediately go back to being a Human. ...Make sure you don't forget that, no matter how much incredible magical power you hold, ...you are nothing more than a temporary witch."" "
{f:5:Beatrice},"""...I-I understand. ...I'm grateful to you..."" "
{f:5:Lambdadelta},"""Don't speak so casually to me. I'll forgive that when {f:5:Bernkastel}'s around, but not when she isn't. I'll bet you've started to forget how much you owe me."" "
{f:5:Beatrice},"""Th-That is......n-n-not so..."" "
{f:5:Lambdadelta},"""...Aah, you really are disgusting. Go ahead and talk the way you usually do. But be mindful of what you say. ...I have a surprisingly short temper, you see?"" "
{f:5:Beatrice},"""I-Indeed..."" "
{f:5:Lambdadelta},"""Let's get back to what we were discussing. ...Your game board truly is perfect. ...You should be able to defeat {f:5:Bernkastel} without any trouble. ...But that kid won't surrender easily. She'll challenge you over and over."" "
{f:5:Beatrice},"""That is no problem. ...It has been certified by you, Lady {f:5:Lambdadelta}. ...My game board is perfect."" "
{f:5:Lambdadelta},"""Yeah, that's right, it's perfect. ......But are you, the player, perfect as well?"" "
{f:5:Beatrice},"""......What do you mean by that...?"" "
{f:5:Lambdadelta},"""What do I mean? That's what I want to hear. ......You play around a lot in your game. ...Sometimes, that ends up confusing {f:5:Bernkastel}, so at first I thought it was some special strategy of yours."" "
{f:5:Lambdadelta},"""......But I get the feeling that's not quite true. Rather than toying with the opponent in a match you can win, ...you don't actually care whether you win or lose, right?"" "
{f:5:Beatrice},"""R-Ridiculous... How could that be...?"" "
{f:5:Lambdadelta},"""You know what? Your role is to make {f:5:Bernkastel} surrender. In other words, that means being the victor in this game for all eternity. ...As long as you keep trying to become the victor ""with certainty"", then I'll give you my power as the Witch of Certainty. ......However."" "
{f:5:Lambdadelta},"""If you fight in a way that doesn't eliminate any possibility of your loss, ...that's a different story."" "
{f:5:Beatrice},"""Of course, this is a game... Just as Lady {f:5:Bernkastel} will lose when I win, ...I will sometimes lose when she wins. The possibility of loss always exists. Therefore, I will-"" "
{f:5:Lambdadelta},""".........This is why you're useless. There's no need for you to be a game board. You just have to be a bird cage that can lock {f:5:Bernkastel} up here for all eternity."" "
{f:5:Lambdadelta},"""...What's the role of a bird cage? Making certain the little bird inside never escapes. ...What's a bird cage worth if it has cracks that sometimes let a bird out?"" "
{f:5:Beatrice},"""......O-Of course, games exist for the purpose of winning. And it is impossible for me to lose. ...Therefore, I will continue to win... ...As you wish, for all eternity..."" "
{f:5:Lambdadelta},"""Good answer, that'll be fine. ...I'll allow you to play around and use fakes as part of your tactics. It ended up being useful during parts of this round."" "
{f:5:Lambdadelta},"""......But you know what? If you make a move hoping for anything else other than victory, ......make sure you're prepared for something amazing, okay?"" "
{f:5:Beatrice},"""I-I will not do such a thing... I swear it...!"" "
{f:5:Lambdadelta},"""......Because originally, you weren't even a witch, and at any time, I'll remind you what a truly shabby creature you were. ......If you betray my expectations, that is. As soon as you do, you can look forward to a fun, fun punishment game."" "
{f:5:Lambdadelta},"""...In the world of billions of Fragments, ...I'll send you into the most miserable one and seal you there. ......You were already miserable to start with, so there's gonna be some reeeally miserable Fragments out there for the picking. ...*giggle*giggle*giggle*giggle*giggle*."" "
{f:5:Beatrice},"""............"" "
{f:5:Lambdadelta},"""Oh, I love you {f:5:Bernkastel}. ...Struggle in {f:5:Beatrice}'s bird cage as much as you like, and over the course of a thousand years, realize that you can no longer escape."" "
{f:5:Lambdadelta},"""...And when you surrender, ...I'll train you so that you can't do anything other than cry in the palm of my hand."" "
{f:5:Lambdadelta},"""......*giggle*giggle*giggle*giggle* Ahhahahahahahahahahahahahahahahahaha...!!"" "
