Speaker,Steam (ST)
{f:5:Lambdadelta},"For a super-powerful witch like me, it's hard to understand why she's able to act so tough. "
{f:5:Lambdadelta},Why she lowers her own chances of winning. 
{f:5:Lambdadelta},"......But, well. "
{f:5:Lambdadelta},"Because of that, a witch like Bern, who likes to thoroughly read her opponent, has a really bad affinity with her. Because reading her doesn't work. "
{f:5:Lambdadelta},...Maybe it's really easy for Bern to read and handle a straightforward and honest type like me. Annoyingly enough! 
{f:5:Lambdadelta},"...Well, still, a super firepower type like me can flat out beat up a light, wide-range barrage type like {f:5:Beatrice}, so it's kinda like rock-paper-scissors. "
{f:5:Lambdadelta},"If I'm paper, Beato is rock. {n}Which means Bern is scissors. {n}Well, maybe that doesn't matter. "
{f:5:Lambdadelta},"Even though my paper loses to Bern's scissors, if I was a sheet of super-paper, which is way more awesome than normal paper, I could beat even scissors, right?! "
{f:5:Lambdadelta},"Bascially, I, Lady {f:5:Lambdadelta}, am {ruby:a moron:super-paper}! {n}Hohohohoh! "
{f:5:Lambdadelta},"It looks like you've regained a bit of your color. {n}That Beato, she's having fun torturing some piece called Rosa. "
{f:5:Lambdadelta},"At a glance, you'd think she has really nasty tastes, right? {n}Wrong. "
{f:5:Lambdadelta},"...She's just killing time, hoping that you'll stand back up and return. "
{f:5:Lambdadelta},It's a move to fire up your righteous indignation by intentionally doing something detestable. 
{f:5:Lambdadelta},"Ah man, I hate kids like that! "
{f:5:Lambdadelta},"Anyway, I'll head on back. "
{f:5:Lambdadelta},Ah! Don't tell anyone about me helping you out just a little bit! 
{f:5:Lambdadelta},"I mean, it's not like I helped you because I wanted to save you, okay?! "
{f:5:Lambdadelta},"I, the strongest witch in the universe, had my throne stolen away when I lost to Bern! "
{f:5:Lambdadelta},"So I've gotta take that throne back from her, but if she loses to Beato here, then it's Beato who'll get the position of strongest next, right?! "
{f:5:Lambdadelta},"...Well, it's not like I'm complaining. It'd be easier to steal the throne back from Beato, but then I wouldn't be satisfied, you see?! "
{f:5:Lambdadelta},I will defeat Bern! {n}And I'll take back my position as the strongest! 
{f:5:Lambdadelta},"It's not like I'm really helping you, okay?! {n}I won't forgive you if you make Bern cry! "
