Speaker,Steam (ST)
{f:5:Bernkastel},"A spoon can be used for more than just drinking soup. {n}You can use it to dig through the prison you're locked in, or as a weapon to gouge the witch's eyes out. "
{f:5:Bernkastel},"...Of course, you can also use the spoon to continually sip the watery soup inside your eternal cell. "
{f:5:Bernkastel},...Don't get the wrong idea. I have no intention of becoming your ally. 
{f:5:Bernkastel},"I do feel empathy for you, but I won't help you. {n}...It's like I'm sitting in front of the television yelling at you on the other side, even though my voice won't reach you. "
{f:5:Bernkastel},"{a:c: SO, YOU UNDERSTAND THAT I AM A WITCH, RIGHT?} "
{f:5:Bernkastel},I intend to enjoy this endless tale that Beato is going to weave until I tire of it. But that alone won't hold my interest. 
{f:5:Bernkastel},...That's why I'll lend you my power. It's all so that I don't get tired of this. 
{f:5:Bernkastel},"I am the cruelest witch in the world. {n}Whoever the opponent may be, I'll make them surrender with certainty. "
{f:5:Bernkastel},"...Even if it's {f:5:Beatrice}, the Endless Witch, okay...? "
{f:5:Bernkastel},"You are my game piece. Give it your best shot. {n}I'll give you advice sometimes, out of her sight. "
{f:5:Bernkastel},"Don't bore me, okay...? "
{f:5:Bernkastel},*giggle*giggle*giggle*... 
